step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
5000	-697.167500215963400	-695.619645111560430	-1.547855104402918	0.000019413737228	0.000023759256765	1.223837352165009	0.519552707549527	-1	1	1	3	4	3	3	4	6	5	7	7	7	6	7	6	7	8	7	7	5	9	9	10	9	10	10	11	9	10	8	10	6	12	9	13	11	12	11	12	14	15	13	14	13	13	14	13	16	16	13	16	15	18	14	16	17	17	17	16	17	20	19	20	18	18	18	20	21	19	20	19	22	23	21	23	22	27	27	29	27	29	33	32	34	35	32	34	33	32	33	34	35	34	39	35	34	37	37	43	0	1	1	3	1	2	2	6	7	5	21	3	9	8	33	10	10	10	6	21	8	12	31	18	15	21	31	19	18	20	17	18	4	22	31	26	35	29	27	11	43	17	18	32	32	37	33	8	43	23	29	32	35	49	39	48	55	29	25	43	14	65	61	67	56	56	43	61	62	61	40	8	72	69	59	77	61	76	76	78	76	62	84	79	79	91	77	83	81	79	77	89	87	83	77	89	80	0	89	47	1	1	1	1	3	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	3	2	2	1	4	5	2	4	2	4	3	1	1	1	1	4	4	1	6	1	1	1	1	1	4	1	1	1	3	7	2	1	2	1	3	3	2	2	2	4	1	3	5	1	5	1	4	2	5	1	1	1	8	1	2	1	3	16
5500	-683.129619412178158	-681.765066899294197	-1.364552512883949	0.000034691783809	0.000017746305975	0.511542043297280	0.420784919795576	-1	1	0	2	2	2	4	3	6	5	7	4	6	5	8	6	6	8	7	8	5	8	9	11	10	10	10	11	9	10	7	9	6	11	10	10	13	13	13	13	11	15	13	14	13	14	14	13	15	15	13	16	15	17	15	18	16	15	17	18	17	20	18	19	18	18	19	17	18	20	19	20	21	24	22	23	22	26	27	29	26	30	33	33	32	33	30	35	34	32	33	35	34	36	40	35	36	37	38	42	0	1	1	3	1	2	3	6	8	5	21	3	6	3	33	10	10	10	12	21	8	7	31	29	33	20	23	20	18	11	17	14	4	21	31	11	35	18	35	36	13	41	24	45	32	31	36	28	43	27	29	44	35	10	39	48	13	51	48	49	48	69	13	54	48	61	29	46	48	66	54	61	61	65	50	77	65	76	81	78	77	70	87	80	78	85	72	83	82	87	87	89	87	89	87	89	93	0	89	4	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	1	1	2	2	2	1	2	1	1	3	1	1	2	1	2	1	2	2	2	2	1	2	2	1	1	1	2	1	1	2	5	1	1	1	2	2	1	1	5	1	3	5	1	2	2	2	1	8	1	4	1	4	2	2	1	1	3	2	4	4	1	2	1	1	1	2	5	2	2	4	1	6	1	3	1	2	1	2	1	7	1	1	1	2	18
6000	-667.821742086496556	-666.436944765219323	-1.384797321277192	0.000060865409364	0.000026377256837	0.433370236282925	0.554757265001349	-1	2	1	1	4	4	5	3	6	5	7	5	5	4	8	7	7	7	7	8	5	9	8	10	10	8	9	9	9	10	9	9	6	12	11	13	12	12	11	12	13	14	14	13	12	14	14	14	16	17	13	15	16	17	15	18	15	16	18	17	18	20	18	19	16	18	18	18	19	20	19	19	21	23	23	22	24	26	28	28	26	31	32	34	32	35	30	34	33	34	34	35	34	35	40	36	36	36	38	42	0	1	1	1	4	2	5	2	8	4	21	3	2	1	33	14	10	9	14	21	8	12	17	18	15	11	23	5	16	8	23	3	4	30	27	11	27	18	27	11	28	30	18	32	32	37	36	13	43	23	24	44	46	49	36	40	46	29	54	18	36	69	53	51	48	36	51	53	65	61	54	61	61	69	36	71	71	77	81	78	77	79	87	83	82	83	56	83	77	87	83	87	87	89	87	92	90	0	89	14	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	3	1	4	2	1	1	3	2	2	1	3	2	2	3	2	2	1	1	3	1	3	2	1	1	1	1	3	1	3	1	4	3	1	1	2	1	2	2	1	1	1	1	1	1	3	4	2	2	1	1	1	1	1	1	1	1	2	5	1	4	2	1	2	2	1	6	1	1	1	2	18
6500	-647.323416052687548	-645.642260541799033	-1.681155510888516	0.000202855533668	0.000042499352597	0.209505512760016	0.624740542722163	-1	1	1	2	0	4	5	3	6	4	6	7	6	5	8	7	7	6	7	6	6	9	7	10	10	9	9	11	9	11	10	9	9	12	10	10	12	11	13	13	12	15	14	12	12	14	15	14	16	16	14	15	15	17	17	17	16	16	17	17	18	20	18	17	17	19	19	19	20	20	20	20	22	22	22	22	24	26	28	28	27	31	32	33	33	34	34	33	35	34	32	35	34	37	38	34	36	37	38	42	0	1	1	3	1	2	10	4	6	4	4	21	6	8	14	14	14	7	2	4	8	20	7	29	19	9	23	35	17	21	10	7	15	27	23	8	16	24	23	26	16	39	34	10	18	35	33	9	36	53	45	45	41	47	48	44	40	48	47	31	34	65	58	43	49	65	43	65	61	61	63	65	65	62	69	55	75	69	75	68	77	78	82	83	79	83	88	82	96	83	79	87	82	84	83	83	90	0	92	21	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	3	3	2	2	1	1	1	1	1	1	2	3	2	1	1	1	3	3	1	3	2	2	1	1	5	3	3	2	5	3	1	1	2	2	1	1	2	1	1	1	3	2	2	1	2	1	1	3	1	1	1	1	1	2	1	1	2	1	2	4	4	1	2	1	1	2	1	1	2	1	1	2	1	1	1	3	1	1	1	2	11
7000	-625.146734428232435	-623.474908759497112	-1.671825668735375	0.000141169940353	0.000030013202748	0.212603353610492	0.515013668047928	0	1	1	2	3	3	4	3	5	4	5	6	7	5	7	6	7	8	8	8	7	8	9	10	11	10	10	8	9	10	9	9	10	11	11	12	12	11	10	11	12	12	13	13	12	13	14	15	16	16	13	15	15	17	16	18	16	16	18	15	17	18	18	18	18	18	16	20	20	16	20	20	20	23	23	23	24	27	28	29	28	30	34	33	33	36	32	34	34	35	33	36	35	36	39	35	35	37	39	40	0	1	1	1	1	4	4	2	5	4	8	5	9	5	7	10	14	16	12	11	6	9	16	23	15	7	14	12	16	22	17	18	15	10	31	9	31	24	31	20	30	22	42	45	24	34	42	14	43	31	24	51	29	58	60	4	51	24	43	24	30	70	10	58	70	26	34	56	65	34	45	63	62	65	27	73	76	73	77	73	73	80	76	79	87	88	82	87	82	85	81	96	88	96	88	84	85	0	92	47	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	2	2	2	1	2	2	1	1	3	1	1	1	2	3	1	2	1	1	1	2	1	2	1	1	1	2	1	6	1	4	2	1	3	1	1	10	1	3	3	3	3	1	6	1	1	4	3	1	1	3	4	1	2	2	6	2	1	2	3	3	4	1	6	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	12
7500	-637.497386712554885	-635.837624496297053	-1.659762216257801	0.000200458601862	0.000043449091781	0.216748452685606	0.539396706487451	-2	2	0	2	4	3	4	4	5	6	6	5	7	6	6	5	7	7	7	7	6	8	8	9	11	9	10	10	10	11	10	9	8	11	11	12	12	11	11	12	14	14	13	14	12	13	15	13	14	16	14	16	15	16	14	17	17	16	16	17	17	18	18	19	16	18	19	20	19	18	21	20	21	23	22	22	23	26	28	27	27	30	34	34	33	35	32	34	34	32	34	35	34	36	39	35	33	38	38	41	0	3	1	3	2	1	3	2	8	4	4	6	9	7	4	7	16	8	5	11	2	12	9	9	15	9	19	14	32	33	23	10	7	23	27	20	35	17	27	2	36	40	38	45	38	31	43	20	17	35	34	44	46	32	45	19	41	51	23	58	47	14	56	47	49	50	51	44	61	7	60	47	69	69	73	66	73	77	77	63	77	78	82	90	90	87	80	87	82	82	82	82	97	88	94	83	90	0	92	68	1	1	1	1	1	3	2	2	1	2	2	1	1	1	1	1	1	1	1	1	3	1	2	1	3	2	1	2	1	1	1	2	3	1	1	2	1	2	1	5	1	1	1	1	1	1	1	2	5	3	2	1	1	3	1	5	1	1	4	1	1	5	1	2	1	2	3	3	1	5	2	2	1	2	1	2	1	2	2	4	3	2	2	1	1	1	2	1	2	1	2	2	1	2	2	1	1	1	2	10
8000	-670.250761532555771	-668.554856845456243	-1.695904687099472	0.000142733564443	0.000029230121724	0.204788003705504	0.498918061396997	-1	2	0	1	4	3	3	4	5	6	7	5	6	7	7	6	7	7	7	8	6	8	8	8	10	10	9	10	9	8	10	9	9	10	10	12	12	12	11	12	12	13	13	13	11	13	15	14	17	16	14	14	16	18	16	17	16	17	17	17	17	19	17	20	16	19	19	19	21	18	20	19	21	23	22	22	23	27	25	29	28	30	34	34	33	34	33	35	34	32	34	35	35	36	39	36	36	38	37	42	0	3	1	1	2	4	4	4	6	7	21	2	8	7	7	3	10	7	6	8	7	16	16	17	15	30	17	30	10	21	17	10	16	15	10	26	16	18	23	13	11	31	31	45	19	31	46	6	23	17	12	44	46	49	43	65	41	47	57	43	65	63	55	38	21	56	49	59	36	48	59	14	66	72	60	73	72	76	65	81	69	81	90	85	80	87	81	83	87	81	87	82	87	85	86	81	80	0	92	47	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	3	1	3	2	2	2	1	2	1	2	1	2	1	2	1	3	1	2	2	3	2	2	2	2	2	3	1	2	1	2	2	2	5	3	3	4	1	1	1	2	1	2	1	1	2	1	2	1	3	4	1	1	1	5	1	1	4	2	2	3	1	2	3	5	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	3	5	4	1	2	11
8500	-655.522680071925151	-653.977595291065995	-1.545084780859153	0.000226019835927	0.000060298950701	0.266786100671996	0.559558452890754	0	1	1	2	3	3	5	4	6	4	6	7	7	6	8	6	5	7	6	7	5	7	9	10	11	8	9	11	9	10	8	9	8	11	11	12	12	13	12	12	13	13	11	13	13	12	14	15	16	16	14	15	15	17	16	17	15	17	17	16	18	19	19	20	18	15	19	20	21	19	21	19	21	24	22	22	23	26	28	28	26	30	33	33	34	35	33	33	34	34	32	35	35	36	39	35	35	37	37	42	0	1	1	1	1	2	5	4	5	4	6	7	19	10	9	6	10	10	8	14	8	14	10	7	33	2	31	26	4	13	14	18	7	8	13	13	29	29	31	16	22	39	18	43	28	16	40	51	51	27	32	45	42	44	42	42	45	36	51	34	66	56	65	16	35	26	49	55	70	54	61	48	61	73	71	71	62	76	78	81	71	80	91	91	82	83	82	78	80	84	79	84	89	93	88	84	88	0	96	56	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	2	2	1	1	2	2	1	1	2	2	2	3	1	2	1	5	3	1	2	1	1	3	1	1	1	3	3	1	1	2	1	2	1	2	1	3	1	2	1	5	4	3	1	2	1	1	1	3	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	4	3	1	2	1	1	1	2	1	1	1	1	13
9000	-654.309917243148675	-652.676755818302695	-1.633161424845943	0.000169424475686	0.000038374563208	0.226499524653905	0.470791268650645	-1	1	0	3	3	3	4	3	6	5	4	6	7	6	8	5	6	8	6	7	6	9	8	9	11	9	9	10	10	11	8	10	9	11	9	10	12	13	12	11	13	14	13	14	12	13	14	13	17	15	14	16	15	18	16	18	16	17	17	14	17	19	18	19	18	17	19	18	21	19	21	20	21	23	22	23	25	27	28	27	27	30	32	32	33	35	32	34	33	35	34	35	34	36	38	35	36	37	39	42	0	1	1	2	2	2	2	2	6	7	4	5	6	5	4	4	1	9	5	9	2	7	10	18	4	14	10	23	18	27	4	16	7	28	31	20	23	17	10	36	30	27	31	41	16	37	25	12	39	46	45	38	46	44	51	7	42	29	38	35	41	61	38	29	60	48	23	38	61	65	62	65	64	72	37	56	73	56	76	76	76	79	76	82	83	91	79	78	77	79	84	81	83	86	91	83	86	0	92	56	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	3	2	2	1	3	1	2	1	1	1	2	2	1	1	1	1	2	4	4	1	1	2	3	1	3	1	2	4	2	1	1	1	1	2	1	5	1	3	2	3	1	1	2	5	1	2	4	3	2	1	1	1	2	1	4	2	3	4	3	2	2	1	4	1	1	1	2	5	4	3	1	3	1	1	2	2	1	1	2	12
9500	-631.071897587573289	-629.497923732028426	-1.573973855544821	0.000151781633550	0.000038237356393	0.251923473864034	0.533486718506210	-1	1	0	3	3	3	4	3	5	6	7	5	7	5	7	6	8	6	8	8	6	8	7	11	10	9	8	10	9	10	8	10	8	11	11	12	12	12	12	13	13	14	12	13	11	14	14	14	16	16	14	15	14	18	16	18	17	17	18	18	19	20	19	19	17	19	18	18	20	19	19	20	22	23	20	22	24	25	27	28	27	31	31	33	34	35	33	34	33	34	33	35	33	35	38	35	34	37	38	42	0	1	1	2	1	2	6	2	5	7	4	4	6	5	7	7	7	4	11	9	4	9	9	29	15	14	18	33	7	31	18	18	7	17	27	11	27	16	31	21	25	33	16	45	19	23	36	9	38	37	24	44	35	51	44	41	46	49	58	49	65	65	43	51	48	17	38	49	65	65	47	48	62	65	48	66	76	76	66	76	76	80	81	83	87	91	82	91	83	78	83	79	82	88	90	84	91	0	92	63	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	3	1	2	1	1	2	2	1	1	2	1	1	4	2	1	1	2	2	2	2	3	2	3	3	2	1	2	1	4	2	1	1	1	2	2	1	2	2	1	1	1	1	2	4	2	1	4	5	1	2	2	2	3	1	4	3	1	1	2	4	2	2	1	3	2	1	1	1	1	1	6	1	4	1	1	2	1	1	1	1	11
10000	-618.263368870281283	-616.507244238448379	-1.756124631832939	0.000183686017063	0.000034442532763	0.187507646547106	0.522215281914768	-1	1	1	3	3	3	4	3	6	5	6	7	6	6	8	7	7	7	5	8	6	8	7	10	10	9	9	10	7	10	10	10	9	11	11	12	12	12	13	11	14	14	13	13	12	12	14	13	15	17	15	15	15	17	16	17	16	17	16	17	18	19	19	18	18	16	19	19	20	20	20	19	21	23	22	22	24	27	28	29	26	30	31	34	33	36	33	33	34	34	33	36	34	36	39	36	35	37	38	42	0	1	1	2	1	2	3	2	7	4	4	13	8	19	3	10	7	9	7	9	6	10	7	29	4	4	17	22	10	20	16	18	9	28	9	20	16	27	31	20	39	24	17	9	9	7	32	46	44	53	44	18	41	10	39	66	26	38	5	41	13	65	50	57	56	48	54	64	65	72	48	66	66	66	62	61	61	77	75	78	65	78	79	87	83	88	83	83	79	79	83	89	88	91	86	89	83	0	92	61	1	1	1	1	2	1	2	2	1	2	1	1	2	1	3	1	2	1	1	1	1	2	1	2	3	2	2	1	1	1	1	2	1	1	2	4	3	1	2	1	1	3	3	3	3	4	2	1	1	1	1	4	1	3	1	1	4	2	5	2	4	1	1	1	1	2	1	1	1	1	3	2	3	3	1	2	3	1	2	1	5	2	1	1	1	2	1	1	2	4	1	2	1	1	1	1	1	1	1	12
10500	-692.549734016450202	-690.993327717271086	-1.556406299179115	0.000172003621820	0.000044846353444	0.260729122846543	0.453856163538587	-1	1	0	2	3	3	5	3	5	6	7	6	6	6	8	7	8	7	6	7	7	8	8	10	11	10	10	11	9	11	10	10	9	9	10	13	13	12	12	11	13	13	14	12	13	13	13	11	15	15	14	15	16	15	15	17	16	18	16	17	19	19	16	19	17	18	18	19	19	19	19	20	22	22	21	23	23	27	27	28	26	30	32	33	34	35	33	32	35	31	34	36	34	35	40	35	35	36	38	42	0	1	1	1	2	2	6	4	6	9	13	3	6	1	12	9	12	3	7	9	9	1	12	29	14	12	23	11	17	20	18	22	15	22	16	20	31	10	27	14	19	22	19	16	31	28	21	22	44	9	24	43	27	51	26	25	16	38	34	49	48	66	43	54	28	55	57	66	63	13	57	48	62	42	72	66	56	55	76	76	59	81	80	64	90	84	90	80	90	78	83	81	90	84	90	83	90	0	85	59	1	1	1	2	1	1	2	1	1	1	1	4	2	3	1	1	1	3	1	1	1	4	1	1	2	2	1	2	1	2	2	1	1	1	3	3	1	4	1	2	5	3	3	2	2	1	4	1	1	4	2	1	3	1	3	2	3	3	5	1	4	1	1	2	3	2	1	1	2	6	2	5	2	5	1	2	3	6	2	2	3	3	2	9	1	1	1	1	2	2	1	4	2	2	5	2	2	1	2	14
11000	-638.869132268406815	-637.314484661219353	-1.554647607187490	0.000165018474623	0.000043176965568	0.261649283008510	0.514270506094285	-1	1	0	2	3	3	3	4	6	6	7	6	6	5	7	4	7	7	8	6	7	8	9	10	10	9	10	10	10	7	10	10	9	11	10	12	12	13	12	11	13	15	12	14	9	12	14	13	17	15	14	15	16	17	16	17	16	17	17	17	18	19	18	19	18	18	18	19	21	19	21	18	22	23	22	22	24	26	26	27	28	30	33	34	33	36	34	33	35	35	31	34	34	37	40	36	36	38	38	43	0	1	1	3	3	2	4	6	16	4	8	1	6	16	5	5	16	7	9	6	6	5	17	7	9	19	9	19	17	7	9	18	12	22	9	11	17	29	35	8	28	45	29	45	10	27	48	20	43	28	43	45	34	38	47	20	51	57	57	10	19	40	41	37	60	9	29	51	65	8	65	36	65	73	49	72	61	61	76	76	79	79	78	88	82	87	88	82	92	83	82	83	88	96	90	89	90	0	89	60	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	2	1	2	1	2	1	3	1	1	2	1	1	2	2	2	2	1	2	2	4	1	1	4	1	2	1	2	1	1	1	3	2	2	1	3	3	2	1	6	1	1	1	7	4	4	2	3	1	5	3	2	1	7	2	3	2	1	1	1	4	4	1	2	1	2	3	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	12
11500	-643.462785078624051	-641.730748281682281	-1.732036796941760	0.000188162210112	0.000036516514584	0.194069332852492	0.530270828891464	0	1	1	2	3	3	4	4	5	4	7	5	5	6	8	6	7	7	8	7	6	8	8	10	11	8	10	10	8	9	10	10	10	10	10	12	12	11	12	12	13	14	13	13	11	12	14	14	17	16	15	15	16	18	16	17	16	16	17	17	18	20	18	19	17	18	19	19	20	19	20	18	18	22	22	22	25	27	26	29	26	30	33	34	32	36	33	32	33	35	34	35	34	36	40	35	35	37	39	42	0	1	1	2	1	2	3	6	7	1	13	3	6	10	14	7	4	12	17	7	8	3	10	19	33	9	19	10	14	18	16	19	15	23	9	26	16	24	31	26	46	46	24	45	30	17	39	34	53	14	24	44	30	57	52	48	48	28	51	27	11	65	57	30	41	28	50	31	73	9	52	14	48	48	50	69	62	48	76	81	75	78	79	83	80	83	88	82	85	87	88	89	85	93	84	89	83	0	89	59	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	3	1	1	2	1	2	2	3	2	2	1	1	2	1	1	1	2	1	3	1	2	1	5	2	1	5	2	1	1	1	3	1	4	4	2	1	4	2	3	1	3	1	8	2	6	1	4	2	2	2	5	2	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	3	10
12000	-628.453591410858166	-626.829900541349957	-1.623690869508207	0.000172203222565	0.000039640269483	0.230194701893299	0.500124007974220	-1	1	1	2	4	3	4	4	5	5	7	5	6	6	8	6	7	7	8	8	6	9	9	10	11	9	9	10	10	10	10	9	9	12	11	12	12	12	12	13	13	14	14	11	13	13	14	14	17	16	15	15	15	17	15	18	17	14	16	16	19	20	17	19	18	18	19	20	19	19	20	19	22	23	22	21	24	26	26	28	27	30	33	33	34	35	31	32	34	33	34	35	35	37	40	33	35	37	37	42	0	1	1	2	3	2	3	4	3	7	8	3	8	5	9	10	10	9	21	8	8	4	17	32	15	21	17	22	14	23	17	14	19	22	17	9	27	7	10	9	25	45	10	32	44	27	40	31	32	34	41	45	46	55	14	28	45	24	43	58	66	63	48	17	19	48	54	66	55	56	57	19	56	66	71	66	76	77	68	76	79	78	87	82	82	83	78	82	78	87	87	96	88	97	83	88	84	0	89	75	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	3	1	3	1	1	2	2	1	1	2	1	2	2	1	1	3	3	2	3	3	4	1	1	5	1	1	1	1	2	3	1	1	1	1	1	3	3	2	2	1	1	1	2	1	4	3	2	1	1	1	1	1	4	2	2	1	2	1	1	2	3	1	2	1	2	2	1	2	2	2	1	1	1	2	1	4	1	1	1	1	10
12500	-671.542438051226554	-669.865987015627525	-1.676451035599083	0.000195398984233	0.000041240159287	0.211056160035069	0.483102656419627	-1	1	1	2	3	3	4	3	5	5	6	6	6	5	6	7	7	7	7	5	6	8	9	10	10	8	9	10	10	9	9	10	9	11	11	11	13	12	11	13	14	15	11	13	12	13	14	15	16	16	14	16	14	15	17	17	15	17	16	15	18	18	18	19	17	18	17	18	21	19	18	17	22	23	22	23	24	27	27	29	26	31	32	33	33	33	32	34	34	31	33	35	34	35	38	36	35	38	38	42	0	1	1	2	2	4	3	2	5	2	4	2	14	6	14	3	4	7	3	7	7	12	4	27	7	21	18	31	4	10	18	16	9	21	27	20	9	28	31	29	40	53	24	45	18	16	29	51	42	19	9	18	17	18	29	48	25	37	31	16	47	65	51	61	36	51	60	39	56	62	57	47	61	56	67	65	73	77	70	81	77	80	80	82	83	90	80	90	78	80	90	84	86	91	83	88	89	0	96	34	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	3	2	2	2	1	1	1	4	1	3	2	1	1	3	1	1	2	3	2	1	3	3	1	1	1	1	1	1	1	1	3	1	1	1	3	5	4	3	3	3	1	3	2	2	4	2	1	2	1	3	3	1	2	2	1	1	1	3	3	1	2	1	1	4	2	1	1	1	1	1	1	2	1	4	1	1	1	1	1	3	1	1	1	1	12
13000	-681.885102201942573	-680.253851040297832	-1.631251161644728	0.000151611303311	0.000034451370836	0.227234843865541	0.501086635078366	-1	1	1	2	2	3	1	4	6	5	6	5	7	7	8	6	8	7	7	6	6	9	8	10	10	9	10	10	9	11	9	10	10	11	10	12	13	11	12	12	11	14	13	14	12	12	14	13	16	13	14	15	15	17	15	17	16	18	17	17	17	19	19	18	18	18	19	18	21	18	21	20	20	21	22	23	25	26	28	27	25	31	31	33	34	35	32	35	35	33	33	34	35	37	39	36	35	38	38	41	0	1	1	1	2	4	1	6	3	7	2	3	2	8	9	10	10	4	8	2	8	10	18	11	15	9	23	18	10	13	14	4	19	21	31	6	41	4	27	41	7	46	17	32	4	17	25	9	17	27	45	29	23	44	50	13	47	49	31	16	48	70	66	53	19	48	58	53	62	48	67	62	48	62	71	69	65	76	66	77	65	81	79	79	90	90	79	82	90	77	87	87	83	86	88	89	87	0	89	47	1	1	1	2	1	1	1	1	2	1	2	2	3	1	1	1	1	1	2	3	1	2	1	2	1	2	1	2	2	2	1	3	3	3	1	5	2	3	2	1	4	1	3	2	4	2	3	2	3	2	1	3	4	1	1	5	1	1	4	5	2	1	1	2	7	3	1	1	2	2	1	1	3	1	1	1	3	1	5	1	2	3	1	1	1	1	2	3	1	3	1	2	1	1	2	1	2	1	1	10
13500	-616.303711402302270	-614.652191272378900	-1.651520129923358	0.000193894072346	0.000042593928178	0.219676278197912	0.602468811109691	-1	1	0	2	3	3	4	4	5	5	7	6	6	7	6	6	7	7	8	8	6	8	8	11	9	9	8	9	9	9	10	9	7	12	7	12	11	13	13	12	13	13	12	13	11	12	15	14	16	16	14	14	12	18	14	17	16	16	17	17	17	20	18	19	18	16	19	19	20	16	19	19	21	24	22	22	23	25	27	27	28	31	33	32	32	35	33	34	34	34	33	35	35	37	39	36	34	37	38	43	0	3	1	3	4	1	3	2	3	1	21	5	6	8	9	7	10	16	15	14	4	7	35	28	15	7	16	35	14	11	17	18	9	45	9	26	17	43	46	11	36	43	14	30	32	17	42	29	19	55	24	16	31	58	33	6	29	51	66	41	66	59	51	58	66	48	54	61	61	36	59	59	62	76	69	56	62	77	78	78	78	80	84	82	82	90	81	83	87	84	85	85	87	92	87	84	84	0	94	97	1	1	1	1	1	1	1	2	3	3	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	2	1	3	1	3	4	1	2	3	1	1	3	5	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	3	1	1	1	1	3	1	1	1	1	2	1	1	3	2	1	1	1	6
