step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
47000	-393.338824710415793	-400.194312661375193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674695521115481	1	2	4	5	12	10	12	13	13	14	12	14	13	15	16	16	16	15	16	17	17	16	18	17	18	18	18	18	20	19	17	19	20	18	18	20	19	20	18	18	19	20	21	20	20	22	21	21	22	21	22	22	21	23	24	23	24	25	27	28	29	30	31	33	31	34	35	36	36	39	38	40	41	43	0	1	2	2	6	0	6	7	11	5	6	11	5	12	12	8	13	6	12	12	14	14	14	12	15	16	16	17	35	23	5	20	20	22	12	15	16	26	17	17	39	41	20	17	40	10	20	15	38	42	45	36	44	27	33	34	51	57	56	59	56	59	62	65	56	65	62	62	67	68	68	71	0	73	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	2	1	2	2	1	1	2	2	1	3	2	4	1	1	1	1	1	3	2	2	1	1	2	1	3	1	1	1	4	1	2	3	1	2	1	1	1	1
47500	-413.275843216203214	-420.131331167162614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672381197353890	1	2	4	4	11	9	11	13	13	14	12	13	15	15	18	15	16	16	16	16	16	17	18	18	16	19	20	18	19	17	19	19	21	20	19	21	19	22	18	19	17	19	21	19	20	21	21	20	23	20	21	23	21	23	24	23	24	25	28	28	29	29	30	31	31	32	35	36	37	40	37	38	41	40	0	1	2	2	6	0	6	7	11	5	6	5	5	12	14	7	13	13	14	14	14	14	14	11	6	16	26	17	19	14	10	20	20	22	14	48	16	37	17	17	17	17	20	17	28	31	20	24	38	42	45	21	44	27	43	34	51	57	56	56	60	59	59	62	62	59	62	66	67	67	68	71	0	67	1	1	1	1	1	1	2	1	1	3	2	1	2	1	2	2	1	1	1	1	1	1	1	3	3	2	1	1	2	1	2	1	2	2	2	1	2	2	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	3	1	1	1	2
48000	-397.930662378104500	-404.786150329063901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664249119733325	0	1	3	4	11	8	11	12	14	15	12	13	14	15	19	17	16	15	17	17	15	17	17	17	18	19	20	19	19	19	17	19	20	19	18	20	19	19	18	19	18	20	20	19	18	20	21	21	22	20	21	22	21	23	24	24	24	25	26	29	29	30	31	31	31	34	35	36	38	39	36	40	40	42	0	1	2	2	6	0	6	7	6	11	7	6	11	12	25	5	13	13	14	21	5	14	14	12	24	16	16	17	23	23	10	20	20	22	19	25	16	16	17	13	17	40	14	17	17	11	20	36	38	17	45	19	44	26	33	52	50	57	56	59	59	60	61	62	62	62	63	66	66	66	65	67	0	73	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	3	1	1	3	2	1	1	2	2	3	1	2	2	1	2	1	1	2	2	1	1	1	1	2	3	1	2	3	2	2	1	1
48500	-397.360432113856461	-404.215920064815862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767898052208710	0	1	2	3	12	10	11	13	14	14	13	14	15	15	18	16	16	14	17	17	16	16	16	16	17	18	19	17	20	19	17	18	20	19	17	21	20	20	17	19	20	17	21	19	21	21	21	22	22	20	22	22	21	23	23	24	23	25	27	28	29	29	31	32	30	34	35	36	38	40	37	39	41	43	0	1	2	2	6	0	6	7	5	11	5	11	18	12	12	8	13	5	14	23	14	14	14	12	12	8	26	17	19	23	10	20	20	22	14	15	26	26	17	17	40	17	20	17	28	31	20	36	16	42	45	34	44	38	43	34	45	57	56	56	60	59	61	61	59	63	65	66	66	72	63	67	0	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	1	2	1	2	2	2	1	3	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	4	2	1	1
49000	-424.448430294349521	-431.303918245308921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660495722335921	1	2	3	6	10	8	11	12	14	14	11	14	14	15	18	17	16	16	17	17	16	16	17	17	18	19	19	19	20	19	19	18	19	19	16	21	19	20	19	17	20	19	22	20	20	22	21	21	22	20	22	21	22	23	24	24	23	26	26	29	30	31	31	32	30	34	36	36	38	38	38	40	40	42	0	1	2	2	6	0	6	5	5	5	6	5	7	12	12	8	13	13	14	14	14	12	14	35	23	16	16	17	14	19	10	20	20	35	12	25	8	16	40	17	39	17	33	17	28	31	20	37	38	42	45	14	44	16	47	29	28	57	56	56	59	60	65	65	59	62	66	66	68	67	67	68	0	73	1	1	1	3	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	2	4	2	1	1	1	2	2	2	1	2	2	1	1	1	2	3	1	3	1	2	2	2	1	3	2	1	1	1	1	1	1	2	1	1	1	3	1	1
49500	-421.293609756641615	-428.149097707601015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662071080335910	0	1	3	5	12	9	11	13	13	14	12	13	14	14	17	16	15	14	17	18	16	16	15	17	15	18	19	18	19	19	19	19	20	20	18	20	19	22	17	18	19	18	22	19	20	19	22	21	22	18	21	22	21	24	24	23	23	24	27	29	30	30	32	32	31	35	36	37	38	38	35	39	41	43	0	1	2	2	6	0	6	7	6	11	6	6	11	12	25	8	13	5	14	23	14	23	14	25	12	16	16	17	19	35	10	14	35	22	12	25	26	26	17	17	17	13	33	40	42	10	33	15	26	17	45	34	44	49	20	22	45	57	56	59	60	59	65	59	59	60	63	71	67	68	65	71	0	73	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	3	3	1	2	2	2	1	2	1	1	1	3	2	2	2	1	1	1	1	1	2	4	3	1	2	1	1	2	1	2	2	2	2	2	1	1	2	2	1	1
50000	-434.592997158690878	-441.448485109650278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603429557559261	0	1	3	6	11	9	12	13	14	15	12	13	14	15	16	16	15	16	17	16	17	16	17	17	17	18	19	18	19	19	16	19	21	20	19	20	19	22	19	18	19	18	18	20	21	21	22	21	22	21	20	20	21	23	25	23	22	25	28	29	29	30	31	32	30	34	36	36	36	39	37	39	42	42	0	1	2	2	6	0	6	7	6	6	6	5	11	12	12	10	13	13	14	14	14	14	14	12	12	8	16	18	19	23	5	43	43	22	23	15	26	26	17	17	17	17	20	42	51	31	20	25	37	42	28	21	41	37	33	34	40	57	56	59	22	60	59	59	61	62	65	66	62	67	68	68	0	67	1	1	1	2	1	1	1	1	3	3	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	3	1	2	2	1	2	1	2	2	2	2	1	1	2	1	2	2	2	1	2	1	2	1	2	2	2	2	2	3	1	7	1	2	2	1	1	3	1	3	1	1	2	1	2
50500	-431.844187935414254	-438.699675886373655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607271789959544	0	1	4	4	11	10	11	13	13	14	12	13	13	14	19	16	15	15	16	17	15	16	18	18	17	18	18	18	20	18	18	18	19	20	18	20	20	21	19	18	20	18	21	20	21	21	21	22	22	20	20	21	19	22	24	23	24	26	27	30	30	31	31	33	29	33	35	36	38	39	36	39	40	42	0	1	2	2	6	0	6	7	6	6	6	6	6	12	19	8	13	6	14	14	14	14	14	12	19	11	6	17	19	19	10	20	20	22	21	25	26	26	17	17	40	17	33	53	51	10	33	36	27	17	28	21	17	16	43	23	28	57	56	65	56	59	59	62	56	62	66	66	71	68	61	59	0	73	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	3	1	2	3	2	2	1	2	1	1	2	2	2	1	2	2	1	1	2	1	1	1	3	1	1	2	2	1	3	2	3	2	2	4	1	2	1	4	3	1	1	2	1	1	2	1	2	2	5	1	1
51000	-425.901081453610232	-432.756569404569632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655500905487760	1	2	4	4	12	10	12	12	12	14	13	12	13	15	18	15	15	16	16	17	17	16	18	17	18	19	20	18	20	17	19	19	20	19	17	20	19	21	19	17	19	20	21	19	20	22	21	21	22	21	22	22	21	23	23	24	24	25	28	28	30	30	32	32	31	34	35	37	35	39	37	39	41	43	0	1	2	2	6	0	6	6	6	5	6	6	5	12	8	7	13	13	14	14	14	11	22	6	12	16	26	17	21	14	11	25	20	23	22	31	16	37	17	17	17	17	25	40	28	31	21	15	37	40	45	35	44	37	47	22	28	57	56	56	56	60	60	61	62	61	62	66	63	71	63	71	0	73	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	2	2	1	4	3	2	1	2	1	1	3	1	2	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	3	3	1	2	2	3	1	2	1	1	1	2	2	1	1	2	1	1	1
51500	-414.231603969307287	-421.087091920266687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731949490049488	0	1	3	5	12	10	12	13	13	14	12	12	14	14	18	15	16	16	16	17	16	16	17	17	18	19	18	17	19	19	19	18	20	20	17	21	20	21	18	17	19	19	19	19	20	21	21	22	22	18	20	21	20	23	23	23	23	25	27	27	29	30	31	32	31	33	35	36	38	39	36	40	39	42	0	1	2	1	6	0	6	7	5	5	6	6	11	12	24	7	13	13	14	14	14	14	14	12	24	16	16	17	23	14	10	20	20	22	14	15	5	27	17	17	28	39	20	17	28	10	20	15	37	18	28	14	44	37	47	34	51	57	56	52	59	59	62	63	61	62	66	62	68	68	65	71	0	73	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	2	1	1	2	2	1	2	2	2	1	3	2	1	1	1	1	2	2	1	2	2	2	1	1	1	4	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	3	1	2	2	2	1	1
52000	-453.344036993576026	-460.199524944535426	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599485396429024	0	1	3	5	10	8	11	13	10	14	12	14	14	14	18	16	16	15	16	16	17	15	18	17	18	18	20	19	20	18	17	19	20	20	18	19	16	18	19	18	20	17	21	19	20	20	22	21	22	20	21	23	20	23	23	21	24	26	25	27	30	31	32	32	32	34	34	37	38	39	36	39	40	43	0	1	2	2	6	0	6	7	6	5	6	5	11	11	24	7	11	13	14	14	14	14	14	12	12	8	8	40	25	21	11	20	20	22	14	15	7	37	17	17	42	17	20	40	28	17	20	36	38	42	45	21	44	49	43	22	28	57	34	59	60	60	61	62	61	62	62	63	67	66	65	71	0	73	1	1	1	4	1	1	2	1	1	2	2	2	1	1	1	2	2	1	1	1	2	1	2	2	3	2	5	1	1	1	3	1	2	2	2	1	3	1	1	1	2	1	2	1	1	2	2	2	2	2	1	2	1	1	1	3	2	2	2	1	2	2	1	1	1	1	2	3	2	2	2	2	1	1
52500	-414.890350958388922	-421.745838909348322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785066510502615	1	2	3	5	11	9	12	13	14	14	12	13	15	15	19	16	16	14	17	17	15	17	19	18	16	17	20	18	19	18	17	18	21	20	19	20	18	21	17	18	18	20	19	19	19	21	21	21	23	21	22	21	20	23	24	23	24	22	26	28	29	30	28	32	32	35	35	37	37	39	37	40	42	43	0	1	2	2	6	0	6	7	6	11	6	5	18	7	25	8	13	11	14	14	12	14	22	25	12	8	37	17	19	21	10	20	20	22	19	25	8	37	17	17	17	40	20	17	17	10	43	36	16	42	45	34	44	46	33	36	58	28	56	56	52	63	59	61	60	65	62	66	67	69	67	71	0	73	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	3	1	1	3	1	2	1	1	1	1	1	1	2	2	2	4	1	1	1	2	1	2	1	1	1	1	1	1	1
53000	-423.367215198449514	-430.222703149408915	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.789253744741016	-1	1	3	5	11	10	11	13	14	15	13	13	14	15	18	15	16	15	16	18	17	16	19	16	17	19	19	18	19	19	19	18	20	19	18	20	19	21	18	18	19	19	21	18	19	21	22	22	23	20	21	22	21	23	24	22	24	26	28	28	28	31	30	33	30	34	35	36	38	39	37	39	41	42	0	1	2	3	6	0	6	7	11	11	5	5	5	11	25	8	18	13	14	14	14	14	14	12	12	7	16	17	19	21	10	14	20	22	14	15	11	26	17	17	17	17	20	17	17	31	20	15	37	42	45	23	44	38	52	34	28	57	56	56	56	60	59	62	56	65	62	66	71	67	66	66	0	73	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	4	1	1	2	1	2	2	2	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	4	2	3	2	1	1	4	2	3	1	1	2	1	2	1	1
53500	-411.042864519881164	-417.898352470840564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577168845620083	1	2	3	5	11	10	12	12	14	15	12	13	13	15	18	16	16	15	16	16	16	16	17	16	17	19	19	18	19	18	18	18	21	19	18	20	19	22	18	17	19	18	21	18	21	20	21	21	23	21	20	22	20	22	23	24	24	25	27	30	28	31	32	31	32	33	34	36	37	38	37	39	41	43	0	1	2	2	6	0	5	5	6	6	5	6	11	12	25	11	13	13	14	14	14	12	14	6	12	16	7	17	19	23	10	20	20	22	23	15	8	37	17	17	28	17	20	17	28	10	20	15	38	42	28	21	44	26	47	34	28	57	56	56	56	61	60	60	62	62	62	67	63	71	65	71	0	73	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	3	2	2	1	2	1	2	2	1	1	4	2	1	1	1	1	2	1	2	2	2	2	1	2	1	4	1	1	1	3	2	1	2	2	2	1	2	1	1	1	2	1	3	1	2	1	1	1
54000	-402.799967714598608	-409.655455665558009	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731113459342319	0	2	4	6	11	10	11	13	14	14	12	13	14	15	18	15	16	15	17	17	17	16	18	17	16	18	19	18	20	18	17	18	20	20	17	19	19	22	18	17	19	19	22	18	19	19	22	21	23	20	21	22	20	23	23	22	24	25	27	30	29	31	30	31	29	33	35	36	37	40	38	39	41	43	0	1	2	2	6	0	6	7	5	11	6	5	11	12	11	7	13	13	14	14	14	14	14	12	12	16	16	17	19	14	10	20	20	22	14	25	16	26	17	17	17	17	33	17	28	10	33	25	38	42	45	21	44	26	33	23	28	57	56	61	59	61	56	65	56	63	62	62	62	68	66	68	0	73	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1	2	2	2	1	2	2	1	1	1	2	1	2	1	1	1	2	1	2	2	2	3	1	2	1	1	1	4	1	4	1	2	3	3	2	3	1	1	2
54500	-409.607918942568062	-416.463406893527463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758659194226762	-1	1	3	6	11	9	11	13	13	13	12	12	14	15	18	15	15	16	16	17	17	16	17	16	15	18	18	18	19	16	17	19	19	19	18	20	19	21	17	17	20	19	21	19	21	21	22	21	22	19	22	21	21	23	23	24	24	26	27	29	28	30	30	32	32	34	36	37	35	39	37	39	41	43	0	1	2	2	6	0	6	7	5	5	5	5	11	12	14	8	13	13	14	14	14	14	25	25	12	8	8	17	19	25	10	20	20	22	21	15	27	26	17	18	17	17	20	40	28	31	20	36	38	39	17	21	44	37	43	34	28	57	56	59	56	56	60	63	63	65	66	63	66	68	65	71	0	73	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	1	2	1	1	2	1	2	1	2	1	1	2	2	2	1	1	3	3	1	1	1	3	2	1	2	1	3	4	1	3	1	2	3	1	1	1	1	1	3	1	1	2	1	1	1
55000	-420.793966624228233	-427.649454575187633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722157582650735	0	1	4	6	12	10	11	13	13	14	13	14	16	15	19	16	15	13	17	17	16	17	18	17	17	19	17	18	20	18	19	19	20	20	19	19	18	19	18	17	19	19	20	19	21	19	21	22	21	21	20	22	21	23	25	23	23	25	27	28	29	30	31	32	32	32	35	37	37	38	36	38	40	42	0	1	2	2	6	0	6	7	5	6	6	11	18	12	25	7	18	6	14	14	14	14	14	12	12	37	7	17	19	19	10	14	20	22	20	25	8	16	17	17	17	13	20	40	51	10	20	15	38	42	28	23	44	16	33	23	28	57	56	59	60	59	62	62	63	56	65	65	67	71	65	68	0	70	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	3	2	1	1	2	2	2	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	3	2	3	2	1	3	1	1	2	1	1	1	6	1	3	1	1	2	1	1	2
55500	-431.119010010897853	-437.974497961857253	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555086226362706	1	2	4	6	11	9	10	12	14	15	12	13	12	15	18	16	16	15	17	17	16	16	19	17	17	18	20	19	19	16	18	18	20	18	19	17	20	21	18	18	18	19	20	17	19	21	22	19	22	20	20	23	21	23	23	24	24	26	28	28	29	31	30	32	31	33	35	37	37	39	35	39	41	42	0	1	2	2	6	0	6	7	5	11	6	5	5	12	36	8	18	13	14	14	14	14	19	12	7	7	26	26	19	14	10	20	20	22	14	14	16	26	17	17	17	40	20	13	17	31	43	36	26	42	45	21	44	37	33	23	28	57	56	56	56	63	59	61	63	59	62	63	71	68	65	68	0	73	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	4	4	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	3	1	2	2	1	2	1	1	2	2	1	2	2	2	1	2	2	2	1	1	2	1	3	2	3	1	1	2	1	1	1
56000	-429.188700519127110	-436.044188470086510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661893703452056	0	2	4	4	11	10	11	13	14	14	12	13	15	14	18	16	16	16	16	16	17	16	15	16	17	17	19	18	19	17	18	19	20	19	18	21	17	20	18	18	20	18	22	19	20	19	21	20	22	19	20	22	21	23	23	22	25	26	28	29	27	30	30	33	31	34	35	37	38	40	37	40	40	43	0	1	2	2	6	0	6	7	5	11	6	5	5	12	25	7	13	13	23	23	23	14	14	12	12	7	37	17	19	14	10	20	34	22	23	15	8	37	17	17	18	17	20	40	40	10	20	24	38	42	17	14	44	38	33	34	28	57	56	56	56	59	60	62	62	62	62	65	71	67	66	71	0	73	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	3	1	1	2	1	2	1	1	2	2	2	2	2	1	1	1	2	2	1	1	3	2	2	1	1	3	3	1	1	2	1	5	1	3	3	3	1	1	2	1	1	2	3	1	3	2	1	1	1
56500	-429.456728473168653	-436.312216424128053	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567336515157620	0	1	4	5	11	10	11	13	14	14	12	13	15	15	18	15	15	16	17	17	17	15	18	18	16	18	18	19	19	18	19	18	20	20	18	20	20	22	18	18	19	17	21	19	18	19	21	20	23	20	21	22	21	24	25	23	25	25	26	29	29	31	32	33	32	34	35	37	38	39	37	38	41	43	0	1	2	2	6	0	6	7	11	11	5	11	11	12	25	8	5	13	25	14	14	12	14	25	12	7	16	45	19	14	13	25	20	22	14	25	26	37	17	42	13	17	20	17	17	10	20	15	37	42	45	21	44	37	43	23	51	17	56	56	56	61	62	62	62	62	62	66	62	69	65	67	0	73	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	3	1	2	2	2	3	2	1	2	2	2	2	1	3	2	2	2	4	1	3	3	2	1	1	1	1	2	2	3	1	3	1	1	1
57000	-401.384784052572741	-408.240272003532141	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756097452184780	0	2	3	6	11	10	11	12	14	12	13	13	14	15	18	15	15	15	16	17	17	17	19	16	15	19	19	19	19	18	17	19	19	19	18	21	20	21	18	17	17	20	20	19	18	21	21	21	23	21	22	22	21	22	23	23	24	25	27	28	30	29	32	33	32	32	34	37	37	40	38	40	41	42	0	1	2	2	6	0	6	7	11	6	5	6	12	12	25	8	13	13	14	14	14	14	14	12	12	16	16	45	22	14	10	20	20	22	14	15	26	37	17	17	17	17	33	41	17	31	33	23	38	42	45	21	44	26	47	34	51	51	56	56	59	59	62	63	62	62	62	66	67	68	68	71	0	73	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	2	2	1	2	1	1	2	2	1	1	2	1	2	1	2	2	1	2	1	1	1	1
57500	-429.800157787945352	-436.655645738904752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656717400947092	1	2	3	5	12	10	12	13	14	15	12	13	15	15	18	16	16	16	16	18	17	15	19	17	17	18	19	19	20	17	19	19	21	20	17	20	20	20	18	18	19	19	22	19	19	20	21	21	23	21	21	21	21	22	25	23	25	24	26	30	29	30	31	32	31	34	35	36	37	38	35	39	40	42	0	1	2	2	6	0	6	7	6	11	6	11	11	11	24	7	13	13	22	14	14	12	14	12	12	16	16	13	19	14	10	20	20	22	14	15	26	11	17	17	39	17	20	17	39	6	32	36	37	42	41	21	44	16	47	23	58	45	56	56	59	61	60	62	59	65	62	65	71	68	62	67	0	73	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	2	2	1	2	1	6	2	1	1	2	2	1	1	5	1	1	1	1	1	2	1	2	3	2	1	2	1	3	2	1	1	1	3	1	2	2	1	1	3	2	1	1
58000	-434.161869922598100	-441.017357873557501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679267901557425	1	2	3	5	11	9	11	13	14	14	12	12	13	14	18	15	16	16	17	17	16	17	17	16	18	18	19	18	20	19	16	18	21	20	18	20	20	21	19	18	18	19	22	19	20	21	21	21	23	21	22	22	21	23	24	24	24	26	28	29	29	30	32	33	32	33	36	35	38	40	37	38	40	41	0	1	2	2	6	0	6	7	11	11	6	5	11	12	12	5	13	13	14	21	14	21	14	12	24	16	8	17	19	21	10	20	20	22	23	25	26	16	40	17	16	40	20	41	28	31	20	15	37	41	45	15	44	26	33	34	28	28	56	56	56	59	62	62	62	61	62	61	67	69	65	71	0	70	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	2	1	2	2	1	2	2	1	2	1	1	1	2	2	1	2	2	4	1	1	2	1	1	1	1	4	2	2	1	2	1	2	1	2	2	2	2	3	3	2	3	2	1	1	1	2	3	3	2	1	2	1	1	1
58500	-408.488553545137790	-415.344041496097191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702354091500590	1	2	4	5	11	9	11	12	13	14	13	13	13	15	16	16	16	14	17	17	17	16	18	16	17	18	19	18	18	18	17	19	20	19	19	19	19	21	18	18	20	18	20	19	20	20	22	22	23	20	22	21	21	23	24	23	24	24	27	28	29	30	31	32	31	34	34	35	37	39	36	39	41	42	0	1	2	2	6	0	6	7	6	11	8	5	5	12	6	8	13	13	14	14	14	14	22	12	12	16	16	17	19	14	10	20	20	22	23	12	16	37	17	17	28	17	20	18	28	10	20	25	38	42	45	21	44	46	47	34	51	51	56	59	56	61	61	62	62	62	65	60	62	67	65	69	0	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	2	1	3	2	1	1	2	2	1	2	2	1	2	2	2	1	1	2	1	1	2	1	2	1	1	2	1	3	1	1	1	1	2	2	4	5	3	2	1	1	1
