step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
64000	-437.040707672400970	-442.979904891486171	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.691728262950633	-1	2	4	3	4	6	5	7	6	7	7	7	7	8	9	10	8	9	9	9	12	10	11	13	11	11	11	12	13	13	13	13	13	13	14	15	12	15	15	16	17	17	18	19	21	22	20	23	22	23	23	25	25	26	27	27	29	29	31	30	31	33	34	31	34	35	0	1	1	2	4	4	2	7	5	6	5	6	9	6	7	17	13	12	6	13	12	15	17	20	18	18	14	19	27	20	18	14	17	21	14	26	23	14	23	29	36	30	14	29	44	38	36	38	38	45	49	45	51	53	48	48	46	56	54	55	55	64	59	58	59	65	1	2	3	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	1	2	1	2	2	2	2	1	2	2	1	3	2	2	1	3	5	2	1	3	2	5	2	1	1	2	1	1	2	1	5	1	3	1	2	2	2	1	1	1
64500	-431.130619592314702	-437.069816811399903	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.579069511754211	0	2	4	3	4	5	6	7	7	6	6	8	6	8	10	9	8	9	9	9	11	10	10	12	11	11	10	13	13	13	11	13	13	12	13	14	14	16	16	15	16	17	18	17	20	21	20	22	22	23	20	26	25	27	28	29	26	30	31	30	32	32	34	31	34	35	0	1	2	2	4	4	4	4	13	6	5	10	5	6	5	9	13	7	6	17	14	8	17	20	18	12	14	14	19	23	18	34	23	27	21	31	33	29	33	19	36	37	21	29	44	51	26	32	38	45	38	45	48	43	53	48	51	53	56	56	55	56	61	58	61	61	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	2	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	3	1	3	1	2	4	2	1	1	4	4	3	1	2	3	2	4	2	2	3	3	1	1	2	2	1	1	1	2
65000	-438.265866808616579	-444.205064027701781	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.667529236136527	1	2	4	3	5	7	6	8	6	6	8	5	7	8	9	10	9	9	10	10	11	10	11	13	10	11	12	11	12	13	13	13	13	12	14	14	14	15	15	15	17	17	19	17	21	20	21	23	21	21	23	25	25	27	27	28	28	30	31	31	32	33	34	31	33	36	0	1	1	2	4	12	4	7	5	12	7	4	9	6	6	9	13	12	14	13	14	11	17	20	12	6	14	19	14	23	25	27	20	28	21	26	30	32	23	27	36	37	38	40	44	38	36	43	43	40	43	45	49	53	51	54	51	56	54	54	54	64	65	58	46	55	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	2	1	2	1	2	1	2	1	2	1	1	1	3	1	2	1	2	1	2	3	3	3	1	4	2	2	2	1	2	1	2	1	2	2	2	2	1	1	5	4
65500	-421.870955441352919	-427.810152660438121	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.532607986361435	0	2	3	4	5	6	6	7	8	7	7	8	6	8	8	10	7	10	10	8	10	9	10	12	11	12	11	12	13	11	13	14	12	12	14	14	14	14	15	15	18	17	18	19	19	21	21	22	22	23	23	25	25	27	27	28	28	29	29	30	31	33	34	32	33	34	0	1	1	2	4	4	4	4	13	6	5	6	5	6	4	9	13	12	14	17	14	15	17	20	12	18	14	21	27	17	26	34	17	21	14	31	23	27	30	21	36	23	32	35	40	38	41	38	46	40	46	45	49	53	46	55	55	56	55	57	57	58	59	58	57	55	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	3	1	1	3	1	3	1	2	1	2	2	2	3	3	2	2	2	2	5	1	4	1	3	1	1	3	1	1	1	1	2	2	3	2	2	2	4
66000	-408.776975064842588	-414.716172283927790	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.711026705453713	1	3	3	4	5	5	5	5	7	7	8	8	8	7	9	9	9	10	9	10	11	9	10	13	10	12	11	11	13	11	12	13	14	11	14	14	14	15	15	15	17	17	19	20	19	21	20	22	22	23	23	27	25	26	27	28	28	30	31	30	30	32	34	29	33	36	0	1	1	2	4	4	4	4	5	6	5	6	9	6	8	11	13	12	14	17	14	8	17	20	12	18	14	19	21	23	18	19	30	14	29	18	30	32	33	32	18	37	32	40	40	43	36	46	46	45	43	45	48	46	51	54	53	56	61	57	57	64	59	54	57	65	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	3	2	3	2	2	1	2	1	1	3	2	5	2	2	2	1	1	1	1	1	1	2	1	1	2	1
66500	-411.525096413205119	-417.464293632290321	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.717402276464801	0	1	3	3	5	5	7	7	6	6	8	7	7	9	10	9	8	8	9	10	11	11	10	12	9	12	11	13	14	12	13	13	13	12	12	14	14	15	14	16	17	17	17	18	20	22	20	23	21	22	22	26	25	27	27	28	28	30	30	28	31	33	34	31	34	36	0	1	2	2	4	4	4	4	5	6	5	6	9	6	8	9	13	12	6	17	14	7	17	20	18	25	14	19	35	23	18	14	23	27	21	26	33	14	23	34	31	37	28	40	40	38	36	49	43	40	43	50	46	53	53	54	54	56	57	54	57	64	59	58	57	61	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	2	1	2	2	2	2	1	2	3	3	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2
67000	-387.967404368019970	-393.906601587105172	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.827023640523725	0	2	3	4	5	5	6	7	6	7	7	8	7	9	10	10	8	9	9	9	12	9	10	12	11	11	11	11	13	13	13	12	14	11	14	15	15	15	14	16	17	17	19	19	20	21	20	23	21	22	23	26	25	26	28	28	26	29	30	29	31	30	33	31	33	35	0	1	1	2	4	4	4	4	5	6	5	6	9	12	4	9	13	8	6	17	14	8	17	20	18	12	14	19	19	23	26	34	23	12	29	31	30	32	30	35	36	37	38	40	40	38	36	46	43	45	43	45	51	48	57	54	48	56	55	54	60	58	59	62	61	65	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	2	2	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1
67500	-440.934895984827676	-446.874093203912878	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.619762833767096	0	2	3	4	5	6	6	6	8	6	8	8	7	9	9	9	9	9	10	10	11	10	11	13	11	11	11	13	13	13	12	14	14	12	13	15	11	14	13	15	17	16	19	19	18	20	21	21	21	20	22	26	25	28	27	28	28	31	30	30	31	33	33	31	33	35	0	1	1	2	4	4	4	4	13	4	5	8	5	6	4	9	13	12	6	17	6	15	17	20	18	18	19	21	21	20	26	19	17	27	14	31	17	21	23	32	31	37	38	35	29	38	41	43	38	40	43	46	43	49	43	53	55	54	57	53	57	54	57	54	60	65	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	2	3	1	1	2	1	1	1	1	2	3	2	2	2	4	2	1	4	2	2	2	3	3	4	1	1	2	1	2	2	2	2	2	1	1
68000	-409.188391524766132	-415.127588743851334	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.659159778579034	1	3	4	4	5	6	6	7	6	7	7	7	7	9	6	9	8	9	10	10	11	10	10	12	11	11	8	12	14	12	12	14	14	11	14	14	14	16	15	13	17	18	17	20	20	21	21	22	22	21	23	24	24	26	27	28	28	29	30	30	31	32	33	31	34	35	0	1	2	2	4	5	4	15	5	6	6	4	9	27	4	9	13	12	27	17	27	8	17	20	18	18	12	21	21	23	26	14	23	27	40	26	30	21	33	21	36	37	29	29	35	43	36	43	38	35	46	40	46	53	53	54	54	56	57	57	57	58	59	58	57	61	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	2	1	1	2	2	2	2	3	2	3	2	3	4	1	3	1	1	2	1	1	1	1	1	2	3	2	1	2	2
68500	-449.010038970740993	-454.949236189826195	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.631174080298014	0	2	4	4	5	7	6	7	7	5	7	6	6	9	9	9	7	9	10	9	12	10	10	12	11	11	10	12	14	13	12	14	11	11	13	14	13	16	14	14	17	17	17	18	18	22	21	21	19	19	21	24	25	26	27	28	28	30	30	31	30	33	33	31	32	36	0	1	2	2	4	12	4	7	13	4	5	10	5	6	8	9	13	12	6	17	18	15	17	20	18	18	14	14	19	33	26	27	17	19	21	18	23	19	33	27	36	37	14	40	21	49	36	38	38	29	38	45	48	53	46	54	54	56	55	57	57	64	60	53	57	65	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	2	1	3	1	3	2	2	4	2	3	2	2	2	2	2	3	2	2	1	1	1	1	1	2	2	1	2	1	2	2	2
69000	-450.599611594310090	-456.538808813395292	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.604537666679860	1	2	5	4	5	6	6	5	7	7	6	7	7	8	8	10	9	8	9	10	10	11	11	13	10	11	10	12	12	12	13	12	13	11	13	15	13	15	15	15	17	17	18	20	18	20	21	22	20	23	22	26	25	26	26	29	27	30	31	30	32	32	34	31	33	35	0	1	1	2	4	4	4	4	5	6	5	6	5	6	8	17	13	12	6	13	14	15	13	23	18	18	14	19	19	17	25	21	17	19	29	31	23	32	33	29	31	37	38	35	40	43	31	32	43	45	49	50	51	53	51	53	48	54	54	54	59	60	61	55	59	61	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	3	2	2	4	2	1	6	4	1	3	1	2	2	1	4	2	3	2	3	2	1	1	2	2	1	2
69500	-467.784584199600829	-473.723781418686031	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.557697876005969	0	2	4	3	4	5	7	7	5	6	7	8	7	7	10	7	8	10	9	9	10	9	10	11	10	10	11	12	14	12	12	13	13	13	13	14	14	14	15	16	17	18	18	19	20	22	20	22	21	22	23	26	25	26	28	28	28	30	31	29	32	31	32	29	33	35	0	1	1	2	4	4	4	4	5	6	5	6	9	6	22	5	11	12	14	16	14	8	6	20	7	6	6	19	27	17	18	14	17	14	21	31	30	34	30	29	36	37	27	29	35	38	26	21	43	40	49	45	51	53	53	46	49	57	57	46	51	64	59	57	59	60	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	2	3	2	1	2	1	3	2	2	1	1	1	1	2	1	1	3	4	2	3	3	3	8	3	3	1	3	1	1	2	3	4	1	1	3	4	2	1	1	1	2
70000	-418.926821899474589	-424.866019118559791	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.476851077145770	1	3	4	4	5	6	6	6	6	7	7	7	7	9	9	8	8	8	9	10	11	10	11	13	10	11	11	10	13	12	13	13	13	12	12	14	15	14	16	15	17	18	17	18	19	22	21	22	22	21	23	25	25	26	27	28	29	30	31	31	32	32	34	31	33	35	0	1	1	2	4	4	4	4	5	6	5	6	9	6	4	9	13	12	6	17	6	15	17	20	18	18	28	19	14	23	26	14	23	14	21	31	33	34	23	29	36	33	38	40	29	43	41	43	43	40	43	45	48	53	49	54	54	56	54	55	57	51	57	58	61	60	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	3	1	2	1	1	1	1	2	2	2	3	1	2	2	3	2	2	3	3	3	2	1	1	2	1	2	1	3	2	2	5	2	1	1	2
70500	-434.771682850380103	-440.710880069465304	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.541070718622017	1	3	5	4	5	6	5	8	8	7	7	7	6	9	9	10	8	9	7	9	10	10	11	13	11	11	11	12	14	13	12	13	13	12	13	13	15	15	16	15	17	15	18	19	20	21	21	23	21	22	22	26	25	27	24	29	27	30	30	29	31	32	35	32	34	34	0	1	2	2	4	4	4	6	13	6	5	6	5	19	4	9	13	12	6	17	6	8	17	17	18	15	14	21	21	17	26	21	23	14	14	31	33	27	23	35	36	23	32	35	29	38	36	49	43	29	43	45	48	55	43	54	46	54	60	55	58	54	59	58	58	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1	2	1	2	2	1	1	1	2	3	1	1	1	2	1	3	3	2	3	3	4	4	1	1	3	2	4	1	2	3	1	4	2	1	3	1	3	2	1	2	2
71000	-452.738007712830949	-458.677204931916151	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.559825537152392	0	2	2	3	4	6	6	8	6	7	7	7	7	7	8	9	8	9	10	9	10	11	10	13	10	11	12	13	14	12	13	14	13	11	13	14	15	15	15	14	18	17	19	19	20	21	20	22	21	23	23	26	25	27	27	29	28	30	31	30	31	32	35	31	33	36	0	1	1	2	4	4	4	4	5	7	7	7	9	6	4	9	13	12	6	17	14	15	17	20	7	12	14	27	21	23	21	21	23	14	27	31	30	6	23	21	36	39	38	35	40	32	26	43	43	44	49	50	51	53	53	46	55	54	55	57	53	64	54	55	59	55	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	2	2	2	1	2	1	2	1	1	2	1	1	2	2	3	2	2	1	1	3	3	2	5	2	1	2	1	2	1	1	2	5	1	1	2	2	4	1	4	2	1	4
71500	-433.877109817950100	-439.816307037035301	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.641088582852232	0	2	3	3	5	4	6	6	6	7	7	7	7	6	7	9	8	9	9	10	11	9	9	12	10	12	11	13	13	11	12	13	13	11	12	15	14	16	16	16	16	18	18	19	20	20	19	22	22	23	23	27	24	27	27	26	28	30	31	30	31	33	34	31	34	36	0	1	1	2	4	4	4	4	5	6	5	6	9	6	8	9	7	12	14	17	14	15	17	20	12	10	14	21	35	23	18	14	30	19	27	31	30	32	33	35	31	39	19	40	35	38	41	46	46	40	46	50	48	56	53	53	55	56	57	57	57	64	54	58	57	60	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	3	1	1	1	2	2	2	1	1	1	1	4	1	2	1	2	2	2	2	2	2	1	5	2	3	2	2	1	1	3	2	1	1	1	1	1	1	2	1	1	2	2	3	1	2	3
72000	-433.019582831862920	-438.958780050948121	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.719829109914901	0	1	5	3	5	5	6	7	7	7	7	7	8	7	9	9	8	11	9	9	11	10	10	12	11	10	11	12	14	12	11	13	13	10	13	15	13	15	15	15	17	18	18	19	19	21	20	23	21	22	23	26	24	28	27	27	29	29	31	29	31	33	33	30	33	34	0	1	1	2	4	4	4	4	5	6	4	4	9	6	8	17	11	12	12	9	6	8	20	20	26	12	10	19	14	20	26	28	23	14	27	18	30	32	37	21	36	33	38	40	35	32	36	43	38	45	49	45	46	56	48	51	55	56	57	55	57	64	57	58	56	65	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	3	2	1	1	1	1	3	1	3	2	1	1	2	2	2	1	1	1	1	2	1	3	1	2	2	3	2	2	3	2	1	2	1	1	2	2	1	1	1	1	2	2	1	1	3	1
72500	-429.300240396631068	-435.239437615716270	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.610770287302263	0	2	5	4	5	6	7	7	8	7	7	5	6	8	9	9	8	9	10	9	10	10	9	13	10	10	9	12	13	13	12	13	13	11	12	14	14	15	15	15	18	16	18	17	21	21	20	22	21	23	22	26	25	28	27	29	28	30	30	29	31	32	34	32	30	35	0	1	1	2	4	12	4	4	13	6	5	4	5	6	11	9	13	12	6	17	14	15	17	20	12	18	6	19	35	20	18	27	23	14	14	31	30	32	30	32	36	37	38	29	44	43	36	46	32	45	43	45	51	53	43	54	55	56	54	55	60	58	59	54	57	60	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	2	2	3	2	2	1	1	1	2	1	2	3	1	2	2	3	2	2	1	4	1	3	2	2	2	3	1	1	1	1	1	1	2	2	2	1	3
73000	-427.737989164784437	-433.677186383869639	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.606469923782797	0	2	3	3	5	6	5	7	6	7	6	7	7	8	8	8	8	9	10	9	11	11	11	12	11	10	11	12	14	12	12	13	14	12	13	15	13	15	16	15	18	18	19	18	21	21	19	22	21	22	22	26	25	27	27	28	28	30	30	30	30	33	34	31	33	35	0	1	1	2	4	4	4	7	5	7	5	7	9	6	8	7	13	6	14	17	12	15	16	20	18	6	19	21	21	17	26	34	37	27	14	31	23	32	33	21	36	33	38	21	29	38	26	43	43	40	43	45	48	53	53	54	55	56	57	57	46	64	65	58	57	46	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	2	1	1	1	1	3	2	2	1	1	1	2	2	2	3	3	3	5	1	1	4	2	2	1	1	2	1	1	1	1	1	6	2	1	1	2	6
73500	-404.042097462072263	-409.981294681157465	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.705615600755844	1	2	4	3	4	5	4	8	6	7	8	8	7	8	10	10	8	10	10	10	11	11	11	13	11	12	11	11	14	13	13	12	13	12	13	13	15	14	15	15	17	17	18	20	18	22	19	23	21	19	23	26	25	28	27	28	29	30	30	30	31	31	34	32	34	35	0	1	2	2	4	4	4	4	5	6	5	7	9	6	8	9	13	12	12	17	19	15	17	23	18	18	6	14	27	23	26	21	17	21	21	26	33	32	33	35	36	37	27	35	29	38	36	49	43	40	49	44	51	55	53	55	55	56	57	54	56	56	61	62	56	57	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	4	2	3	3	1	2	2	1	3	1	1	1	1	1	1	1	1	2	2	1	1	3	3
74000	-438.934219239560377	-444.873416458645579	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.666497183745496	1	3	4	4	5	6	6	6	8	7	7	7	7	8	8	10	8	11	9	9	12	9	10	11	10	12	12	13	13	13	12	13	14	11	12	15	12	15	15	15	18	15	18	19	20	21	19	23	22	21	22	24	25	27	27	29	29	29	29	30	31	33	33	31	33	36	0	1	1	2	4	4	4	4	7	6	5	6	5	6	8	9	13	12	14	17	34	7	17	20	7	18	19	19	14	23	7	14	23	19	14	26	23	29	33	21	36	33	32	29	28	43	36	46	45	40	46	44	49	53	51	54	55	53	53	53	57	64	59	58	57	60	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	2	3	2	2	2	2	1	2	2	1	1	1	2	2	1	3	3	2	1	2	1	1	3	1	2	2	1	2	1	1	2	2	2	1	2	2	2	1	2
74500	-406.755358631284309	-412.694555850369511	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.618246140399273	0	1	4	3	5	5	6	7	7	7	7	7	8	8	9	9	9	9	10	9	11	9	11	12	10	11	11	12	13	13	11	13	13	11	12	15	14	15	14	15	17	17	17	20	21	21	19	23	21	21	22	27	24	28	26	27	29	30	30	30	31	32	33	31	33	35	0	1	1	2	4	4	4	4	5	6	7	6	9	6	8	9	13	8	14	13	19	8	17	20	12	12	14	19	27	13	18	27	23	19	10	31	33	27	23	29	36	30	38	40	44	43	41	51	43	40	46	45	51	51	46	53	53	56	57	54	58	64	59	58	58	54	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	2	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	4	1	2	1	1	2	3	1	2	1	2	3	2	3	2	1	1	1	1	2	1	1	3
75000	-411.517748436015495	-417.456945655100697	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.674370723081379	0	2	4	4	5	6	6	7	6	7	7	8	7	8	9	10	8	10	9	10	12	11	9	12	11	11	11	13	13	12	12	13	14	12	14	14	14	15	16	15	17	18	17	17	20	19	21	22	22	22	22	26	25	28	25	28	29	29	31	30	32	32	34	32	33	35	0	1	2	2	4	4	4	6	5	6	5	4	9	6	4	13	13	6	6	17	19	15	17	20	18	18	6	19	19	23	18	19	17	27	27	31	30	32	30	21	36	37	38	29	44	43	36	46	38	45	46	50	51	51	46	53	56	56	57	54	57	54	59	58	57	54	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	3	2	1	2	5	1	1	1	1	2	2	1	2	2	1	2	1	1	3	1	3	1	2	1	1	3	2	1	1	1	1	2	2	3	1	2	2	3
75500	-409.270542683805047	-415.209739902890249	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.770813380709499	-1	1	3	3	5	6	7	6	6	7	6	6	7	8	9	8	8	10	9	9	10	11	10	13	11	12	11	12	13	12	12	14	13	13	12	14	14	16	15	16	17	17	16	19	20	19	20	23	22	22	21	26	24	28	28	27	27	30	29	30	32	32	34	32	31	35	0	1	2	2	4	4	4	4	5	6	4	4	9	6	8	13	9	7	14	17	14	8	17	20	18	18	21	19	21	17	18	29	23	27	21	18	33	32	23	29	26	39	32	40	44	38	36	49	43	45	46	50	51	57	53	53	53	57	57	55	54	58	61	58	55	61	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	2	1	2	2	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	3	1	3	1	1	1	2	1	3	2	2	2	1	1	2	1	1	1	1	2
76000	-413.199118948274759	-419.138316167359960	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.635723319977802	0	2	3	4	5	5	7	7	7	6	7	7	6	8	9	9	7	10	10	9	11	10	11	13	11	11	11	12	13	12	13	14	13	13	14	15	15	16	15	14	17	16	18	19	20	22	19	22	20	21	22	26	25	26	27	27	28	31	31	30	31	32	33	30	33	33	0	1	1	2	4	4	4	6	13	6	5	6	5	6	8	9	13	12	14	17	14	8	17	20	18	18	14	27	27	23	26	27	9	27	21	31	23	32	33	14	36	37	38	40	29	49	36	38	38	44	43	50	49	51	43	54	56	64	57	57	57	64	61	55	59	61	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	2	3	1	1	2	1	1	1	2	1	3	2	2	1	2	1	1	3	1	1	2	2	3	1	2	3	2	1	2	2	4	2	5	1	1	1	1	1	2	1	1	2	1	1
76500	-427.267724687353621	-433.206921906438822	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.581682313169772	-2	2	3	3	5	5	7	7	7	6	6	7	6	8	10	9	8	9	9	9	11	11	10	12	10	12	11	12	14	12	13	13	12	12	13	14	14	15	16	15	17	17	16	18	20	22	17	23	19	21	22	25	26	27	26	28	28	30	30	30	32	33	35	31	34	35	0	1	2	2	4	4	4	4	13	6	2	10	5	6	8	9	9	12	14	17	19	15	17	20	18	18	19	21	21	23	18	21	17	27	14	31	33	35	33	29	26	37	27	29	43	49	26	38	38	29	49	48	46	51	46	51	55	57	57	56	57	64	61	58	61	61	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	3	1	1	1	2	1	2	1	4	3	2	2	3	6	2	3	2	1	2	3	2	3	1	1	1	1	2	2	1	1	2	1
77000	-428.150868727187287	-434.090065946272489	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.591141716825523	-1	2	5	3	4	4	7	7	6	6	8	7	7	8	9	9	8	9	8	9	9	11	10	12	9	11	11	13	13	12	13	14	13	13	13	13	13	16	13	16	17	16	18	19	20	20	20	23	21	20	22	26	25	27	28	27	29	31	30	31	31	29	34	32	33	34	0	1	2	2	4	4	4	4	5	6	7	6	9	6	8	9	13	12	6	17	14	8	17	20	12	18	21	14	21	17	18	29	30	27	14	18	30	32	23	34	36	37	38	40	19	38	36	43	38	29	43	44	48	53	53	46	54	62	55	57	57	56	65	62	57	60	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	2	2	1	1	2	2	2	1	2	1	2	2	2	2	2	6	2	3	3	2	4	2	3	1	1	2	3	1	1	1	1	2	1	1	2	2	1
