step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
76000	-289.399830426543247	-296.255318377502647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601835233893986	3	2	0	4	4	5	6	5	6	6	5	6	7	6	8	7	7	7	9	7	7	8	7	8	8	8	8	9	9	9	9	9	9	10	11	10	10	10	10	11	11	11	11	11	12	12	11	12	13	14	12	14	13	14	14	12	15	15	2	3	0	2	3	4	11	5	6	6	5	0	11	5	17	9	9	5	12	12	4	17	5	14	16	16	20	18	18	4	10	16	9	26	28	18	18	18	21	30	38	34	38	29	18	31	18	26	42	36	44	56	40	38	56	47	54	56	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	3	2	2	2	2	2	3	3	2	2	2	1	1	1	2	5	3	3	3	1	4	1	2	2	2	2	1	1	2
76500	-275.039581993803097	-281.895069944762497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660180434080860	3	2	1	3	4	5	6	6	6	6	5	6	7	9	8	7	7	7	8	7	8	7	7	7	8	8	8	9	9	7	9	9	9	10	10	10	10	11	10	10	10	11	11	11	11	12	12	11	13	13	13	14	11	14	13	14	14	14	2	3	0	2	3	4	11	11	4	4	5	0	11	5	17	6	10	11	12	12	30	9	7	5	16	6	20	18	18	10	30	16	26	26	28	29	29	28	31	6	29	34	37	18	29	53	18	34	40	38	44	45	40	47	47	45	41	45	1	1	1	1	3	2	1	1	1	2	1	1	1	4	1	1	1	2	2	1	1	1	1	3	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	4	1	1	1	3	1	1	4	1	3	2	1	3	1	1	1	2	2	2
77000	-287.826523057155100	-294.682011008114500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600449886614745	3	2	1	6	6	5	6	4	5	4	5	5	7	9	8	7	7	7	9	7	7	8	8	8	8	8	6	9	10	9	9	9	9	10	11	10	10	11	10	11	11	11	11	11	11	12	12	12	13	13	13	14	13	13	14	13	15	15	2	3	0	6	3	10	11	3	10	2	8	0	7	24	9	8	9	5	12	27	6	9	5	5	9	21	12	18	18	22	21	26	25	25	29	28	18	28	31	30	18	25	37	28	29	39	36	42	42	44	47	45	40	45	45	45	47	56	1	1	1	1	4	1	1	2	1	2	1	1	1	1	3	2	2	1	4	1	1	3	2	2	2	1	1	1	3	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	2	1	2	2	1	2	2	1	2
77500	-282.718917257402836	-289.574405208362236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635839883351323	3	2	1	6	7	4	6	5	5	6	6	4	7	7	7	7	7	7	8	7	8	8	8	6	8	8	5	9	10	8	9	9	9	9	11	9	10	11	10	11	10	11	11	11	11	11	12	12	13	14	13	13	12	13	14	14	15	13	2	3	0	6	8	2	8	3	6	6	8	0	7	8	10	9	9	7	12	27	4	17	8	8	16	16	12	18	18	4	30	17	16	26	29	18	36	36	31	31	18	34	37	41	41	30	18	42	42	44	44	45	31	37	28	41	29	45	1	1	1	1	2	2	1	3	1	2	1	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	2	3	2	1	1	1	2	2	1	2	2	2	2	1	2	3	4	2	2
78000	-268.293380460034939	-275.148868410994339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594549748483194	3	2	1	6	6	5	6	5	6	6	6	6	7	9	8	7	7	7	8	7	8	8	8	8	8	8	8	9	10	9	9	9	9	10	11	8	10	11	10	10	10	10	11	11	11	10	12	11	12	14	13	13	12	13	14	14	15	15	2	3	0	6	8	1	8	3	6	6	8	0	7	8	17	6	9	7	12	12	10	9	7	8	16	16	20	18	18	10	10	25	26	26	28	18	18	29	30	4	18	10	37	29	28	31	38	26	48	44	44	41	46	41	45	52	41	56	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	3	3	1	1	1	1	1	2	1	1	2	2	3	1	1	2	1	1	1	1	2	2	1	2	2	2	1	2	1
78500	-270.072368164417639	-276.927856115377040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615664772477054	3	2	1	5	4	4	5	4	6	6	6	6	7	7	8	7	7	7	8	7	8	8	8	8	8	8	8	9	9	9	9	9	9	10	11	10	8	9	9	11	11	11	11	11	12	12	12	12	13	14	13	13	13	13	14	14	15	15	2	3	0	6	3	2	8	3	4	6	5	0	7	11	17	9	9	11	12	12	10	17	8	14	16	16	20	18	18	21	10	16	26	26	28	29	18	18	21	30	29	26	37	18	38	31	18	42	48	29	29	29	31	43	45	45	56	45	1	1	1	1	3	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	2	2	2	3	2	1	2	2	1	1	3	2	3	3	2	2	2	1	2
79000	-285.285228668590491	-292.140716619549892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622844270950489	3	2	0	6	7	4	6	5	5	6	4	6	6	9	8	7	6	7	9	7	8	8	8	8	6	8	8	8	9	9	9	9	9	10	11	10	10	11	10	11	11	11	11	11	11	12	11	11	12	14	13	14	13	13	13	14	15	15	2	3	0	6	11	2	8	3	6	6	3	0	8	5	17	25	9	8	12	12	10	17	8	8	9	25	20	18	18	21	21	25	26	22	29	18	29	36	31	21	18	34	37	18	28	39	18	32	34	38	47	45	46	43	45	45	41	45	1	1	1	2	1	2	1	3	1	2	2	1	1	2	2	1	1	1	3	1	2	2	2	1	1	1	1	1	2	1	1	3	1	1	2	2	1	1	1	2	2	1	1	4	2	1	2	1	2	2	1	2	1	2	2	2	4	1
79500	-281.345034051509856	-288.200522002469256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680826965059564	3	2	1	6	7	4	5	6	6	5	4	5	7	8	7	7	5	7	7	7	7	8	8	7	7	8	8	9	10	9	8	9	9	10	11	10	10	9	10	11	11	11	9	11	12	12	11	12	13	13	12	13	13	14	14	14	13	15	2	3	0	10	8	2	11	7	17	6	3	0	7	24	9	17	6	11	12	12	10	9	7	11	9	17	20	18	38	21	21	22	25	32	36	18	18	18	31	30	28	34	18	38	41	39	28	42	34	44	47	45	46	47	52	45	47	28	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	1	3	2	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	1	2	1	1	2	2	1	2	2	1	1	1	2	1	2	2	4
80000	-286.218446209131685	-293.073934160091085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720175997817757	3	2	1	6	7	4	6	6	6	5	4	5	6	9	8	7	6	6	9	7	6	7	8	8	8	8	8	9	10	8	9	9	9	10	11	8	10	11	10	10	11	11	10	11	12	12	12	12	13	14	12	14	13	12	14	14	15	13	2	3	0	10	8	2	11	11	6	6	3	0	11	8	9	9	10	11	27	12	10	9	7	5	16	9	12	18	18	10	26	9	26	26	29	18	18	36	31	10	43	32	36	29	38	31	41	42	42	44	38	45	31	29	45	45	52	29	1	1	1	1	1	2	2	1	2	1	3	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	3	1	1	2	1	2	1	1	2	2	1	3	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2
80500	-269.294728715162307	-276.150216666121707	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708217672605822	3	2	1	6	7	5	6	5	6	4	6	6	7	9	8	7	7	7	9	7	7	8	7	8	8	8	8	9	9	9	8	9	9	10	11	10	10	11	10	11	10	10	9	11	12	9	12	12	12	14	12	14	13	13	14	14	15	14	2	3	0	6	8	10	8	3	10	2	8	0	8	8	9	4	9	8	12	12	4	9	8	8	16	16	20	18	18	21	6	25	26	26	29	43	18	29	31	39	18	26	18	29	35	31	41	42	42	44	44	45	46	37	45	45	29	47	1	1	1	1	1	1	1	3	2	1	1	1	1	4	2	1	1	1	3	1	1	2	2	3	1	1	1	2	2	1	2	1	1	2	2	1	3	2	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2
81000	-297.336042944116571	-304.191530895075971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542279562207140	3	2	1	6	7	4	5	4	6	6	6	6	6	9	8	7	7	7	9	7	8	8	8	8	6	8	8	8	9	8	9	9	9	10	11	10	10	11	10	8	11	11	11	11	12	12	12	12	13	14	13	14	13	14	14	14	13	15	2	3	0	6	11	2	8	3	6	6	8	0	7	23	9	25	10	8	27	12	10	17	8	8	6	16	20	18	18	16	40	10	26	10	28	29	18	37	31	4	18	32	29	18	41	10	28	42	42	44	44	47	46	35	29	45	41	45	1	1	1	2	1	2	1	3	2	1	2	1	1	1	2	1	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	3	1	2	3	1	2	1	1	2	4	1	2	2	1	4	4	1	2	2	2	2	1	3	3	2	2	2
81500	-288.013060091868113	-294.868548042827513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626083900711433	3	2	1	6	7	5	6	4	5	4	6	6	7	9	8	7	6	7	8	7	7	8	8	6	6	8	8	9	10	7	9	8	9	10	11	9	10	11	10	8	8	11	11	10	12	12	11	10	13	13	12	13	13	14	14	14	13	15	2	3	0	2	11	10	8	3	10	2	8	0	7	7	9	25	9	7	12	12	6	21	8	8	9	16	20	41	41	4	40	25	16	22	28	41	18	41	31	6	18	48	18	18	28	39	36	26	34	44	44	45	46	29	45	52	18	56	1	1	1	3	1	1	2	3	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	3	1	2	1	1	2	2	1	1	2	2	3	3	2	1	1	2	2	1	2	1
82000	-293.928640123956995	-300.784128074916396	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634252653273271	3	2	1	6	7	5	6	3	6	6	5	5	6	9	8	7	7	7	9	7	8	8	7	8	8	8	8	9	9	9	8	9	9	10	11	10	10	11	10	11	11	11	11	11	12	11	12	10	13	14	13	14	13	14	11	14	15	14	2	3	0	6	11	2	8	3	6	6	8	0	8	24	17	6	9	7	12	12	6	9	13	13	9	16	20	18	18	4	10	16	22	25	28	18	29	29	30	16	18	48	37	18	28	6	18	26	48	47	44	45	39	41	29	45	41	45	1	1	1	1	2	2	2	1	1	1	1	1	3	1	1	2	1	1	3	2	2	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	1	2	1	4	3	1	1	3	2	2	3	1	3	2	2	2	2	2	2	1	1	1
82500	-297.500265460892933	-304.355753411852334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586118606508135	3	2	1	4	7	5	6	3	5	6	6	6	7	9	8	7	7	7	8	7	7	8	8	8	8	8	8	9	10	9	9	9	9	9	11	10	9	10	10	10	11	11	10	11	12	9	12	9	13	14	13	13	12	14	14	14	13	15	2	3	0	2	3	4	8	3	4	6	8	0	7	5	21	9	9	8	20	12	6	16	8	8	16	17	20	18	37	6	21	26	16	26	38	18	18	18	31	31	18	48	18	38	28	10	29	26	42	44	44	45	40	41	45	45	41	52	1	1	1	1	5	1	2	2	1	1	2	1	1	2	1	2	1	3	1	1	2	1	2	4	1	1	1	2	1	1	2	1	2	1	1	2	2	3	1	1	4	2	3	1	2	2	2	1	2	2	1	1	2	3	2	2	1	2
83000	-269.056157027048926	-275.911644978008326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571309106303891	3	2	1	6	7	3	5	6	5	6	3	6	7	9	8	7	7	7	9	7	8	8	8	8	8	7	8	9	10	9	9	9	9	9	11	10	10	11	10	9	9	11	11	11	11	10	12	11	12	14	13	13	12	14	14	14	15	15	2	3	0	6	11	2	3	11	6	6	3	0	8	24	10	9	4	7	27	12	17	17	7	5	16	10	20	18	28	21	21	25	16	26	28	18	41	29	31	21	18	16	37	29	28	31	29	34	42	44	44	47	46	37	35	29	55	56	1	1	1	1	3	1	4	3	2	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	2	1	2	2	1	2	2	1	2	3	3	1	1	1
83500	-262.249016133158591	-269.104504084117991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600862775756234	3	2	1	6	7	4	6	6	6	6	5	6	7	9	8	7	7	7	9	7	8	8	8	8	8	8	8	9	9	9	9	9	9	10	10	10	10	11	10	10	11	11	11	11	12	11	10	12	13	13	10	14	13	14	14	14	15	15	2	3	0	2	8	2	11	11	6	6	3	0	7	24	9	10	10	11	12	12	4	10	13	11	16	16	12	18	18	10	21	16	22	25	28	29	29	47	31	21	47	16	37	28	41	39	29	34	34	44	18	45	46	37	45	45	56	52	1	1	1	2	1	2	1	1	2	1	3	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1
84000	-250.456598518854179	-257.312086469813551	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783398861749089	3	2	1	6	7	3	6	6	6	5	5	6	7	7	7	7	7	7	9	7	8	8	8	8	6	8	8	9	10	6	9	8	9	10	11	10	8	11	10	11	11	11	11	11	12	12	9	12	12	14	13	14	13	12	13	14	13	15	2	3	0	10	8	2	11	11	6	6	3	0	7	8	9	25	9	11	12	12	30	17	11	14	10	25	20	18	47	10	21	16	9	26	47	47	18	29	31	21	29	26	37	47	41	40	37	42	42	44	44	45	46	43	45	45	35	35	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	3
84500	-250.088645708359394	-256.944133659318766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719946837901956	3	2	1	4	7	5	6	5	6	6	6	6	7	9	8	7	7	7	9	7	8	8	8	7	8	8	8	9	9	9	9	9	9	10	11	10	10	11	10	10	11	9	11	11	12	12	10	10	11	14	13	12	13	13	14	13	15	15	2	3	0	2	8	1	8	3	6	6	8	0	11	5	9	9	9	8	20	12	16	9	11	8	16	16	20	18	18	21	21	26	26	26	47	29	29	47	31	21	36	26	37	47	38	40	18	42	34	47	44	35	46	29	45	52	38	55	1	1	1	2	2	1	1	3	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	3	1	1	2	1
85000	-270.525278964767438	-277.380766915726838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642161839066250	3	2	1	6	4	5	5	5	6	6	6	6	7	9	7	7	7	7	7	7	7	7	8	7	8	8	8	9	10	9	8	9	9	9	10	10	10	11	10	10	8	11	11	11	12	11	10	12	13	14	13	14	13	13	14	13	15	15	2	3	0	6	3	2	5	5	6	6	7	0	7	24	9	6	9	11	12	12	10	6	8	5	16	16	20	18	18	21	21	25	26	26	28	41	18	41	31	21	18	25	29	47	28	31	41	42	42	44	44	45	46	37	45	38	47	45	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	3	2	2	1	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	3	2
85500	-277.698665110716320	-284.554153061675720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624650266862105	3	2	1	6	4	4	6	6	5	6	6	5	7	9	8	7	7	7	9	6	7	8	8	8	8	8	8	8	10	9	9	8	9	10	11	10	10	9	10	11	11	11	9	11	12	12	12	12	13	13	13	13	13	13	14	14	15	15	2	3	0	2	3	1	5	3	6	6	5	0	11	24	4	10	9	7	12	12	10	17	8	11	16	16	20	18	28	21	6	16	4	26	28	18	43	18	21	21	43	34	18	36	35	39	18	42	42	38	44	41	39	41	52	52	47	52	1	1	1	4	2	1	2	3	1	1	2	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	2	1	2	2	3	1	1	1	2	3	1	2	1	1	2	1	1	1	1	1	3	1	2	4	2	1	3	2	1	1	1	2
86000	-280.611803755953247	-287.467291706912647	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607712831471197	3	2	1	6	7	3	6	4	5	6	5	5	7	9	8	6	7	7	8	7	8	8	8	8	8	8	8	9	9	7	8	9	9	10	11	10	10	11	10	11	10	11	9	11	12	12	12	12	13	13	10	14	13	13	14	14	13	15	2	3	0	9	7	2	11	3	6	8	8	0	7	24	30	9	10	8	12	12	10	17	8	8	16	16	20	18	18	9	30	26	26	26	28	28	18	41	31	39	43	34	18	51	29	39	29	42	42	44	18	45	31	29	57	45	41	45	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	2	2	2	1	3	2	2	2	1	2	2	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	2	2	1	2	2	3	2	2	2	1	2	3	2
86500	-268.046513319258565	-274.902001270217966	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728340932699514	3	2	1	6	6	5	6	6	6	6	4	6	7	9	8	7	7	7	9	7	7	8	8	8	8	8	8	9	10	9	9	7	9	9	11	10	9	11	10	11	10	10	11	11	11	11	12	11	12	14	13	14	13	14	13	14	14	15	2	3	0	6	11	2	11	11	6	6	3	0	8	11	9	9	9	11	12	12	6	16	5	8	16	16	20	18	18	21	21	6	26	26	29	18	18	29	30	21	18	34	41	41	36	39	37	42	42	44	44	55	31	47	35	45	29	52	1	1	1	1	2	2	1	1	1	1	3	1	1	4	2	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	3	2	1	3	2	2	2	1	1
87000	-269.252165524822658	-276.107653475782058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675821115022675	3	2	1	5	4	5	6	6	6	6	5	5	7	8	8	7	7	7	7	7	8	7	8	8	7	8	8	8	10	8	9	9	9	10	11	10	10	9	10	11	11	11	11	11	12	12	12	12	13	14	12	13	13	14	14	14	15	15	2	3	0	2	3	2	11	3	4	6	5	0	7	8	17	6	4	8	12	12	4	9	8	8	9	16	20	18	18	10	21	16	16	26	29	38	38	18	31	21	29	26	37	38	18	31	41	42	42	44	44	36	21	45	52	28	47	55	1	1	1	2	3	2	1	3	1	1	1	1	1	2	1	2	2	1	2	1	3	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	2	1	2	3	3	1	1	2	3	1	2	3	2	1	3	2	1
87500	-299.030294617679090	-305.885782568638490	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665210630928724	3	2	1	3	4	5	6	6	6	6	5	5	6	9	8	7	7	7	9	7	7	8	7	8	8	8	8	8	10	9	8	9	9	9	9	10	10	11	10	10	9	11	11	11	10	9	11	12	13	14	13	14	13	13	11	14	15	14	2	3	0	2	3	4	5	11	6	4	5	0	11	8	17	4	9	7	12	12	10	16	5	5	6	16	20	18	41	21	21	16	26	26	28	41	18	41	31	30	18	26	28	41	28	21	37	42	42	51	44	45	46	43	28	47	58	45	1	1	1	1	2	2	1	1	1	3	1	1	1	3	1	2	1	1	2	2	1	1	1	3	3	1	1	1	1	2	1	1	1	1	1	1	3	2	2	1	2	3	3	2	2	2	1	1	2	1	2	2	3	2	1	2	1	2
88000	-270.237609355031452	-277.093097305990852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634397498341268	3	2	1	6	4	4	5	6	6	5	6	5	7	9	8	7	7	7	8	6	8	8	8	8	8	8	8	8	10	9	9	9	9	10	11	10	9	11	9	11	10	11	11	11	12	12	12	12	13	14	13	13	13	13	13	14	15	15	2	3	0	6	3	2	5	5	6	6	7	0	11	5	17	6	10	7	12	12	9	9	8	8	16	16	20	18	18	21	4	25	26	26	28	18	18	18	21	30	37	34	36	29	35	39	41	42	42	44	38	35	46	43	28	35	47	35	1	1	1	1	2	1	1	2	2	1	1	1	1	3	1	2	1	2	3	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	3	2	3	1	2	1	1	1	1	1	2	2	1	2	1	2	2	1	2	3	3	2	3
88500	-261.940084240798228	-268.795572191757628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721700718357325	3	2	1	6	4	5	5	6	6	4	6	6	7	8	8	7	7	7	9	7	8	8	8	8	8	8	8	9	9	8	8	9	9	10	11	9	10	11	10	11	10	10	11	11	12	12	12	12	13	14	13	14	13	14	11	14	15	15	2	3	0	10	3	10	5	5	10	2	7	0	8	8	9	9	9	7	12	12	4	17	13	8	16	16	20	18	18	10	4	25	16	22	28	18	29	28	30	30	18	26	37	41	55	39	35	42	48	44	44	45	46	37	41	55	47	55	1	1	1	2	3	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	2	1	3	1	2	3	2
89000	-285.621972494490024	-292.477460445449424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.892442527934468	3	2	1	5	4	4	6	6	6	6	5	4	7	9	8	7	7	7	9	7	8	7	5	8	8	8	6	8	10	7	8	6	9	10	10	10	10	11	10	10	11	10	11	11	12	11	9	11	12	12	13	14	13	14	14	14	15	15	2	3	0	6	3	2	11	11	4	4	5	0	11	8	17	6	9	11	12	27	30	9	5	8	16	16	12	18	47	4	30	6	26	26	28	18	47	35	31	21	18	6	37	47	38	39	18	42	48	44	44	45	46	43	45	45	56	45	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	3	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1
89500	-259.093716993601447	-265.949204944560847	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616880011777109	3	2	1	5	6	4	5	3	6	6	6	5	5	7	7	7	7	7	9	7	6	8	8	8	8	8	6	8	10	9	8	9	9	10	10	9	10	11	10	11	9	11	11	11	12	12	11	12	13	14	13	14	13	12	14	14	15	15	2	3	0	6	8	2	8	3	4	4	13	0	8	5	9	9	9	7	12	27	6	17	5	14	16	16	12	18	18	10	21	16	26	26	28	18	41	29	31	31	18	34	37	41	47	39	18	42	42	44	44	45	39	37	45	45	50	56	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	3	2	2	1	2	2	1	1	1	2	1	2	1	1	2	1	2	3	1	2	2	2	2	3	2	2	2	1	1
90000	-288.506981965005025	-295.362469915964425	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619643231346027	3	2	1	5	4	3	6	6	6	5	6	6	5	9	8	7	7	7	9	7	7	8	6	7	8	8	8	9	9	9	9	9	9	9	11	10	9	10	10	11	8	11	11	11	11	12	12	12	12	12	13	14	10	14	14	14	14	15	2	3	0	6	3	2	13	3	10	6	3	0	5	8	17	11	2	11	12	12	4	9	5	11	16	17	12	41	18	21	4	16	26	26	28	28	41	18	21	31	18	34	37	38	38	39	28	42	42	29	50	29	31	38	45	45	47	55	1	1	1	2	2	1	1	2	1	2	3	1	1	2	1	1	5	1	2	1	2	2	2	1	1	1	2	1	2	2	4	2	1	1	2	1	1	3	2	1	1	1	2	1	1	2	2	1	1	3	1	4	1	3	2	2	2	1
90500	-266.518596639211580	-273.374084590170980	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694726208123568	3	2	1	6	4	3	6	6	6	5	5	5	7	7	8	7	7	7	8	7	8	8	8	8	8	8	8	9	9	7	9	9	9	10	11	10	10	11	10	11	9	11	11	11	12	11	12	12	12	13	13	14	13	12	14	13	13	14	2	3	0	10	3	2	11	3	10	6	5	0	7	8	6	9	9	8	12	12	6	17	8	8	16	16	20	18	18	4	21	16	26	26	29	28	29	28	31	30	18	32	37	29	35	39	38	42	42	38	35	56	31	37	45	45	29	45	1	1	1	1	2	1	1	3	1	1	1	1	1	1	3	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	3	1	2	1	2	2
91000	-282.047862460653619	-288.903350411613019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687066728711088	3	2	1	6	5	5	6	4	6	6	6	4	7	9	8	7	7	7	9	6	7	8	8	7	8	8	8	9	10	9	9	9	9	10	11	10	10	11	10	9	10	11	11	11	12	11	10	12	13	14	13	13	13	14	14	14	13	15	2	3	0	6	3	2	8	3	6	6	8	0	11	24	16	9	9	11	12	12	4	6	5	5	16	16	20	18	18	21	6	22	17	26	29	28	18	29	31	10	18	33	29	47	18	31	18	42	34	44	44	47	46	45	52	28	41	55	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	3	1	2	1	1	2	2	2	1	2	1	2	2	1	1	2	1	1	3	2	2	1	1	5	2	2	1	2	2	1	2	2	2	1	3	1	1
