step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
52000	-393.257441152415367	-391.812658255633039	-1.444782896782323	0.000252922161495	0.000086347881483	0.341401010383901	0.624610109879160	1	2	4	7	9	12	10	10	12	11	13	13	15	12	14	13	15	15	16	16	18	17	18	18	18	20	19	20	21	21	20	20	21	22	22	23	24	22	23	22	24	25	24	24	21	21	22	22	23	25	27	25	26	26	29	27	29	28	32	31	31	31	34	32	0	1	1	0	4	5	4	0	4	7	5	9	10	7	8	10	10	16	7	17	12	18	6	22	19	21	22	20	26	21	18	19	25	26	46	21	30	24	34	28	13	24	36	31	18	26	32	9	46	39	38	44	38	39	34	50	34	54	45	51	37	33	64	38	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	3	1	2	1	3	1	1	1	1	2	1	1	4	2	1	1	1	2	1	2	1	1	3	3	1	2	3	1	1	5	2	1	2	1	1	1	4	1	2	1	5	2	3	5	1	2
52500	-421.812660449700957	-420.367039920241325	-1.445620529459618	0.000284762834735	0.000096970832931	0.340531913238311	0.612413931878816	0	2	4	7	10	11	9	9	11	12	13	11	15	12	14	14	15	16	16	16	18	17	18	20	20	20	20	20	21	21	22	21	22	21	22	22	22	22	23	22	23	24	23	23	24	25	24	23	25	25	26	26	27	26	28	25	30	30	33	30	31	30	32	33	0	1	1	0	4	8	4	0	7	5	7	7	10	5	8	14	10	16	15	13	17	16	15	14	15	6	21	21	26	18	28	17	15	17	22	20	22	26	40	24	23	38	30	26	26	43	32	29	47	37	44	44	32	39	54	42	46	50	53	54	49	34	44	53	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	1	1	1	1	2	2	4	3	6	1	1	1	3	1	4	4	3	2	3	3	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	3	2	1	1	2	2	4	2	3	4	4	2
53000	-402.296965698013878	-400.849325284835629	-1.447640413178247	0.000245774021875	0.000083185316752	0.338462609341665	0.417254337137665	1	2	3	8	10	11	10	10	11	11	13	12	15	12	15	14	15	16	16	17	18	18	18	19	19	17	19	20	19	21	22	21	22	22	21	23	23	22	22	22	25	25	24	24	23	24	23	24	24	22	25	25	26	28	29	26	29	29	33	32	30	31	33	33	0	1	1	0	4	8	4	0	4	8	7	2	10	7	6	12	14	16	12	5	19	19	13	18	26	17	26	17	19	29	21	26	24	21	25	18	28	22	32	11	50	33	29	27	21	40	26	27	26	13	20	24	44	27	19	39	47	56	53	58	33	32	29	36	1	1	1	1	1	1	1	1	2	1	1	5	3	1	2	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	3	2	1	2	1	4	1	1	1	4	2	2	2	2	2	1	3	3	3	4	3	3	2	4	7	3	2	2	3	2	3	6	7	5
53500	-433.895455403091034	-432.332381840754181	-1.563073562336850	0.000214512504686	0.000055195468219	0.257306529984234	0.502886544879976	-1	2	4	8	10	11	9	11	12	11	13	10	14	12	15	14	15	15	15	14	17	16	18	20	19	19	18	20	20	20	19	21	22	23	23	23	24	22	23	21	21	23	23	23	23	25	23	23	23	24	27	24	27	27	28	26	29	28	32	32	31	30	33	34	0	1	2	0	4	3	4	0	10	7	14	3	10	5	7	14	10	10	4	12	18	16	20	19	19	21	11	18	16	19	18	21	17	29	25	38	33	18	25	18	22	40	32	21	22	47	30	15	25	35	48	24	38	33	54	39	42	46	37	41	62	43	42	44	1	1	1	1	1	3	1	1	1	1	1	3	2	1	3	1	3	1	4	2	1	1	3	3	2	1	2	2	4	2	2	2	3	2	3	1	1	3	2	3	2	1	1	3	4	1	1	3	2	1	2	2	3	2	1	1	3	1	4	5	1	2	4	5
54000	-433.230993696399594	-431.641135601075064	-1.589858095324502	0.000315268800793	0.000077086745544	0.244511176971702	0.552590148842950	0	2	3	8	9	11	10	9	12	12	13	13	14	13	15	14	16	15	17	15	18	17	19	19	21	19	22	20	20	21	21	21	22	20	22	23	24	19	23	23	25	24	23	24	22	25	24	24	24	23	26	25	26	27	28	27	29	29	32	31	31	28	32	34	0	1	1	0	4	5	4	0	4	8	10	7	9	7	14	10	14	14	18	5	17	7	6	14	26	15	23	20	22	26	18	22	26	19	26	31	45	16	30	38	40	28	5	36	14	17	35	24	30	28	40	29	52	34	48	46	54	56	20	58	57	39	40	63	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	3	4	3	1	1	1	2	2	1	3	2	2	2	2	2	1	2	1	2	1	2	7	1	5	3	1	2	2	1	2	3	1	3	2	1	1	1	10	1	1	2	3	1
54500	-421.223821251808431	-419.768876739617554	-1.454944512190863	0.000324810351052	0.000107601046128	0.331273451660247	0.586654451244472	1	2	3	7	9	11	9	9	11	13	13	12	14	12	15	14	16	16	17	17	18	17	15	19	19	19	21	21	21	21	21	20	22	22	23	23	23	22	23	22	24	24	23	25	24	25	23	25	25	24	26	26	26	27	26	27	30	29	32	31	32	30	33	33	0	1	1	0	4	8	4	0	5	5	9	6	8	7	11	10	12	16	16	23	18	17	6	12	21	22	19	16	25	23	22	25	32	28	26	18	34	17	28	22	23	30	25	16	27	25	15	45	36	33	22	45	19	47	34	34	54	55	45	55	49	50	52	45	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	2	1	1	1	2	1	2	3	1	1	3	3	1	2	2	1	1	1	2	3	1	3	1	2	5	2	2	4	1	4	4	1	1	1	5	1	4	3	2	2	1	2	4	2	2	3	3	6
55000	-415.185328687510832	-413.769470528665011	-1.415858158845827	0.000234645482300	0.000088314069346	0.376372340435604	0.542518034054632	1	3	4	8	10	12	10	11	11	12	13	13	14	12	15	14	16	16	15	17	18	18	18	18	21	20	20	20	19	22	22	21	22	22	22	23	20	21	23	22	24	25	21	24	23	25	24	25	24	24	26	25	26	27	29	28	29	28	32	30	31	30	34	33	0	1	1	0	4	2	4	0	4	7	7	9	10	7	6	14	10	16	11	8	9	15	15	18	15	21	15	23	23	27	24	22	24	25	26	21	24	21	34	26	23	32	21	24	24	35	21	36	37	34	38	21	29	39	39	33	54	54	31	39	60	48	56	33	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	2	4	1	3	1	3	1	3	1	1	1	3	1	2	1	1	3	1	2	1	1	4	1	2	3	2	2	3	1	2	1	3	3	3	2	2	3	1	1	5	4	1	2	6	4
55500	-399.281308599805868	-397.709785456199484	-1.571523143606382	0.000251316867625	0.000063611238587	0.253111695957181	0.476850500761886	1	2	4	8	9	11	9	11	10	13	14	12	15	12	14	13	15	14	17	17	19	17	18	19	21	19	21	21	20	20	22	22	21	22	22	23	24	20	22	21	22	24	24	23	23	24	23	24	24	24	26	26	26	26	27	27	27	30	31	30	30	30	33	34	0	1	1	0	4	9	4	0	4	7	5	9	9	7	14	7	6	14	15	11	23	5	13	18	26	17	30	19	7	23	18	40	26	29	10	28	24	16	22	24	21	35	25	19	28	47	17	40	47	39	19	42	40	29	34	37	43	56	53	36	53	47	52	53	1	1	2	1	1	1	1	1	1	3	3	1	2	2	1	2	2	1	2	1	1	3	1	3	2	2	1	2	5	1	4	1	1	1	5	2	3	2	3	1	1	1	2	3	1	1	3	2	1	1	5	1	3	2	3	2	1	1	3	3	2	2	4	3
56000	-390.195257488597235	-388.669981051241280	-1.525276437355932	0.000220748519872	0.000061415601270	0.278215234717017	0.488387932696556	2	3	3	7	9	12	9	10	10	12	13	12	14	12	14	14	15	15	16	16	19	17	18	19	21	18	21	20	20	21	22	21	21	21	21	24	22	21	24	22	24	24	22	24	23	25	24	24	24	24	26	26	25	26	28	26	30	30	30	31	32	30	32	33	0	1	1	0	4	9	4	0	5	7	5	8	12	4	14	7	10	10	15	13	10	18	14	16	6	15	24	23	18	19	19	21	24	26	26	22	26	21	35	21	21	28	22	18	38	26	21	22	35	26	36	36	22	25	47	48	54	46	52	55	57	55	33	53	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	2	2	2	1	1	3	1	3	2	4	2	1	1	3	3	3	1	1	3	2	4	1	1	1	2	3	2	2	4	1	3	3	3	1	3	1	1	4	2	2	1	2	4	3	2	1	2	4	5
56500	-394.642662466410968	-393.268646549981668	-1.374015916429314	0.000260198940963	0.000121021710923	0.465112234797127	0.532428686610100	1	2	3	7	10	11	9	10	12	11	13	12	15	11	15	14	16	16	17	17	19	17	18	18	20	19	20	20	21	20	22	21	22	22	23	21	24	23	23	22	25	24	21	24	22	25	23	24	23	24	26	25	27	26	29	26	29	29	32	31	32	31	33	33	0	1	1	0	4	7	4	0	5	7	7	14	10	7	11	6	6	16	15	13	15	13	13	18	14	13	17	23	19	17	20	20	28	32	34	22	28	24	30	13	27	32	25	36	21	35	26	30	27	20	43	45	45	34	22	48	51	56	44	40	49	21	59	59	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	4	2	2	1	2	2	3	1	1	1	1	2	2	3	2	3	3	1	1	1	1	1	1	2	2	4	2	2	3	2	7	1	2	1	3	4	4	6	1	1
57000	-396.948815678879214	-395.450133126215803	-1.498682552663390	0.000311192604634	0.000091980043393	0.295572716134640	0.700647249399877	1	2	3	9	10	11	10	11	12	12	12	12	14	12	15	14	16	16	16	15	18	18	18	20	20	18	20	20	20	22	21	20	21	22	22	23	24	22	24	22	22	22	23	24	21	24	23	25	24	24	25	25	26	27	28	27	29	29	32	30	32	30	33	32	0	1	2	0	4	5	4	0	5	5	7	7	9	7	12	14	14	16	15	12	14	19	19	15	21	20	18	23	14	28	18	15	28	32	25	31	38	22	40	27	20	45	28	30	20	35	34	49	35	25	21	27	45	26	39	49	39	42	50	54	52	56	52	54	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	4	1	1	1	1	4	1	2	2	1	1	1	1	1	2	1	1	4	1	2	1	2	1	1	1	1	2	2	4	3	6	2	1	3	4	3	1	3	1	3	2
57500	-408.641773693770858	-407.197558909894326	-1.444214783876505	0.000314214159581	0.000107459421044	0.341994202894588	0.535433546118039	1	3	4	8	9	11	10	10	11	13	12	11	14	11	14	12	16	16	15	16	18	17	18	19	19	20	20	21	20	22	22	21	22	23	22	24	22	23	23	22	24	23	21	25	24	24	23	24	23	25	24	26	25	26	28	26	29	28	32	31	30	31	33	34	0	1	2	0	4	4	4	0	7	14	5	5	16	7	14	14	13	6	14	13	19	15	5	10	10	22	17	21	17	32	25	20	43	32	26	31	21	18	21	25	22	28	25	18	19	35	32	30	32	30	27	31	18	50	50	37	47	53	38	61	25	55	43	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	3	3	4	1	2	1	2	1	1	2	1	1	1	2	3	2	2	2	3	1	1	4	4	1	1	1	2	1	2	2	4	1	2	2	3	2	2	1	5	1	7	5
58000	-420.613333837058860	-419.078147100112233	-1.535186736946615	0.000286023567188	0.000077900240668	0.272356020987359	0.406526283725448	1	2	3	8	9	11	9	7	11	11	13	13	15	12	14	13	16	16	15	17	17	16	19	18	20	19	21	21	21	21	23	22	21	22	22	22	23	21	23	22	23	24	23	24	23	24	24	25	24	24	26	25	25	28	28	28	29	29	32	31	31	31	32	32	0	1	1	0	4	2	4	0	4	7	7	5	11	7	7	10	10	6	9	17	2	7	19	6	13	14	18	26	13	23	18	21	15	25	29	22	28	18	34	25	21	30	28	21	20	29	29	29	35	30	27	29	36	33	34	53	32	56	31	40	48	34	22	24	1	1	2	1	1	5	1	1	1	1	2	3	1	2	2	2	2	1	2	1	5	3	2	3	1	3	2	1	4	1	3	2	4	1	1	3	1	2	1	1	4	1	1	5	2	1	2	2	1	1	3	2	2	3	4	2	3	1	4	5	3	5	9	6
58500	-418.484144848950052	-416.967092073030585	-1.517052775919479	0.000305365805994	0.000086513867412	0.283312229835169	0.563385029546859	1	2	3	8	10	11	9	11	11	13	11	11	15	12	13	12	16	15	16	16	18	17	19	20	20	18	21	19	19	19	21	21	22	22	21	22	22	23	24	23	22	25	24	23	24	25	21	25	23	24	26	26	25	27	28	28	29	29	32	30	29	31	33	32	0	1	1	0	7	4	4	0	4	4	7	4	10	7	12	12	13	16	12	10	22	18	19	16	21	6	23	14	26	9	22	26	25	20	17	20	29	18	35	30	23	28	35	31	31	39	29	40	47	37	50	20	36	33	33	51	48	51	60	61	31	39	56	40	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	3	1	1	2	1	4	1	2	2	2	1	3	2	1	1	3	3	2	1	4	2	2	1	2	1	1	3	1	1	2	2	1	1	6	1	2	3	1	2	2	2	1	3	3	2	3
59000	-441.074178560043492	-439.485829868517669	-1.588348691525807	0.000400256674933	0.000098140895631	0.245194900615960	0.421164594347354	1	2	3	8	9	11	9	10	11	12	12	12	15	12	14	13	16	15	17	16	18	18	18	20	20	19	22	20	20	22	21	21	23	23	23	22	23	22	24	23	23	25	23	24	20	25	23	24	24	24	26	25	27	26	28	28	29	28	32	31	31	30	33	33	0	1	1	0	4	3	4	0	5	9	4	8	10	5	8	7	7	14	12	5	15	10	13	17	20	16	23	19	23	23	22	13	32	20	32	45	10	16	35	31	20	31	45	6	19	38	25	27	37	30	21	17	17	27	28	42	44	51	37	56	57	33	18	53	1	1	1	1	1	3	1	1	1	1	3	1	1	1	2	2	4	2	2	4	2	3	2	2	2	3	2	2	1	2	1	2	1	4	1	2	4	3	1	1	3	2	1	7	2	2	1	1	1	2	4	4	4	3	3	1	3	1	4	2	2	5	8	2
59500	-410.341163669162711	-408.913735754749212	-1.427427914413507	0.000356904866370	0.000128866419292	0.361066579456938	0.656131583205693	1	2	2	7	9	11	9	10	11	12	13	13	12	13	14	14	16	16	16	17	17	18	19	19	20	18	22	20	19	18	21	22	22	20	22	21	23	22	23	22	25	22	23	23	23	22	23	24	24	25	27	25	26	28	27	27	29	28	32	31	29	29	30	33	0	1	1	0	4	7	4	0	5	7	7	10	5	7	13	13	11	16	16	13	12	19	21	18	21	19	36	30	26	14	22	26	25	26	26	29	31	18	35	16	33	31	32	33	31	34	30	46	32	32	36	45	42	34	22	41	52	39	52	54	51	53	44	50	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	3	1	2	1	2	2	2	1	4	1	3	2	1	1	1	1	1	3	1	1	1	2	1	2	3	5	1	2	2	4	1	1	1	3	5
60000	-406.827493016740846	-405.377404897609438	-1.450088119131423	0.000202236854283	0.000067952297266	0.336003531636596	0.573242006916955	1	3	3	8	9	11	10	9	11	13	12	11	12	12	14	14	16	16	17	17	19	17	19	19	21	19	20	18	20	22	23	21	22	23	23	22	24	23	23	23	24	24	23	23	23	25	23	24	24	21	25	26	25	27	28	26	29	27	32	31	30	29	33	33	0	1	1	0	4	5	4	0	5	9	7	5	7	6	12	14	10	16	18	5	19	17	15	18	21	19	17	18	21	29	24	10	50	22	21	24	26	18	50	26	33	10	33	24	21	47	32	22	21	26	43	44	45	49	43	48	23	51	48	62	42	30	56	42	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	4	1	1	3	1	1	2	2	1	1	1	2	3	1	2	2	2	3	2	1	2	1	5	1	2	3	1	2	3	3	1	1	2	1	2	3	2	4	1	5	1	4	4	3	5
60500	-455.665261412723623	-454.176736194072475	-1.488525218651126	0.000426867534512	0.000129318297211	0.302947136419795	0.419491893736425	0	2	2	8	9	12	10	10	12	13	13	12	14	12	15	12	16	15	17	16	19	17	18	20	20	19	20	20	20	21	23	22	23	22	22	22	21	22	22	22	25	23	24	24	23	25	21	24	24	24	26	25	27	28	28	27	29	29	32	31	31	31	33	32	0	1	1	0	4	8	4	0	7	7	7	8	6	7	16	7	9	10	10	3	17	10	13	18	5	19	9	15	23	23	34	13	40	9	26	21	21	18	12	20	27	38	38	18	17	42	26	19	24	30	32	14	20	27	35	33	34	55	51	46	19	17	58	31	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	6	2	2	1	4	4	1	4	2	1	1	1	4	1	5	2	2	1	3	4	2	4	1	1	4	4	1	1	3	2	1	3	4	6	4	3	2	4	1	4	3	6	7	2	5
61000	-403.666684510686196	-401.951202834650701	-1.715481676035475	0.000235905025443	0.000046907637989	0.198841198491451	0.495868081366630	1	3	3	8	10	10	9	9	11	13	14	12	14	12	14	14	16	15	16	16	18	18	19	20	21	18	21	20	19	21	22	19	23	22	21	24	23	23	21	22	24	24	22	23	22	24	23	24	24	24	27	24	26	28	27	28	30	29	32	29	31	32	32	34	0	1	1	0	4	3	4	0	7	12	7	1	10	7	4	12	14	14	13	5	19	9	20	29	26	17	23	11	18	20	15	22	29	26	20	30	35	28	22	30	23	33	28	29	20	47	30	33	17	39	20	29	31	43	34	45	51	53	42	32	39	35	44	52	1	1	1	1	1	3	1	1	1	1	2	6	1	2	4	1	2	2	1	4	1	4	1	1	1	1	1	3	2	3	3	1	2	2	2	1	1	2	2	1	2	1	1	2	3	1	1	1	3	1	8	2	2	4	2	3	1	1	4	5	3	5	5	6
61500	-435.849723512297373	-434.374960777369949	-1.474762734927418	0.000304011606981	0.000095381118136	0.313741699150829	0.487349812789736	1	2	2	8	9	11	10	7	11	12	14	13	15	12	14	13	16	16	16	14	18	17	19	20	19	19	22	20	21	21	20	21	21	22	23	23	23	22	23	22	25	25	24	22	23	24	24	24	23	23	25	25	25	27	29	26	28	26	32	32	31	31	31	32	0	1	1	0	4	8	5	0	4	8	5	9	14	7	12	14	15	16	20	10	20	7	10	15	22	19	20	19	21	21	16	17	17	13	38	32	33	13	25	24	30	33	39	12	18	38	30	44	26	22	37	11	18	33	32	47	54	44	44	56	57	57	13	28	1	1	1	1	1	2	1	1	1	3	3	1	2	1	1	1	1	2	1	1	2	3	4	4	2	2	4	2	1	2	3	3	3	3	1	1	1	4	3	1	2	2	1	3	3	2	1	1	3	3	1	6	4	2	4	1	1	2	5	3	1	1	5	5
62000	-422.314414082978942	-420.891376745915409	-1.423037337063514	0.000291136596996	0.000106739805148	0.366631355346848	0.550918449293061	1	3	3	7	9	12	10	11	10	12	13	11	14	12	15	13	16	15	16	17	19	18	15	20	20	19	20	21	20	22	22	21	23	21	23	24	23	22	21	22	24	24	23	23	22	24	23	23	24	23	27	26	27	25	29	26	29	29	33	32	31	31	33	31	0	1	1	0	4	12	4	0	4	9	6	2	10	7	7	14	13	10	10	17	20	17	6	13	22	17	26	13	14	25	18	26	19	19	24	45	32	19	26	15	15	30	38	45	22	25	17	28	25	31	33	45	28	28	39	47	44	19	52	52	55	49	51	45	1	1	1	1	1	1	1	1	2	1	1	4	1	1	2	1	1	1	3	1	1	1	2	3	1	1	1	3	4	1	3	1	4	3	1	1	1	2	1	3	3	2	1	1	2	2	3	1	2	1	1	2	3	1	4	1	3	6	4	2	1	3	2	3
62500	-407.623084255527090	-406.145558582346439	-1.477525673180632	0.000303941222340	0.000094675694318	0.311493431489852	0.551311375936325	1	3	3	8	10	11	10	9	11	12	14	12	15	12	14	14	15	16	16	17	18	18	19	19	21	20	22	20	21	22	22	22	22	23	22	23	23	22	23	22	24	25	23	24	23	24	23	25	25	25	27	26	26	25	27	26	29	27	31	31	32	30	31	32	0	1	1	0	4	4	4	0	4	7	4	7	15	4	14	6	7	15	15	4	17	12	19	20	20	17	21	21	24	28	24	29	25	32	25	30	29	20	25	23	23	47	25	36	24	40	35	36	40	38	28	33	44	43	40	45	46	50	52	57	62	56	27	52	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	2	2	1	1	3	2	4	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	3	2	3	1	2	1	4	1	3	1	2	1	1	2	3	2
63000	-371.458489689204271	-370.092769348653292	-1.365720340550994	0.000204891893240	0.000103170935665	0.503538397902436	0.620852346838082	0	1	4	8	9	12	10	10	11	12	11	12	14	12	14	13	14	15	16	16	19	17	17	17	20	19	22	21	19	21	22	22	22	22	23	24	22	23	23	21	24	24	23	25	23	24	24	22	24	25	27	26	26	27	28	28	29	30	32	31	28	31	31	33	0	1	1	0	4	7	4	0	5	7	5	5	11	7	12	14	10	7	13	16	17	13	15	19	15	20	25	26	13	29	24	15	24	21	28	29	20	31	28	29	23	48	27	45	24	25	30	29	30	27	31	36	38	39	29	52	30	55	45	56	42	46	52	52	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	2	1	2	5	2	1	1	2	2	1	1	1	3	1	1	1	3	3	2	1	1	2	2	1	1	1	4	1	4	1	4	1	2	3	2	3
63500	-404.444750115068416	-403.012046010690312	-1.432704104378081	0.000239295863415	0.000084883592567	0.354722356482320	0.526590303119210	1	2	3	8	10	11	9	8	11	10	12	13	13	11	14	12	16	15	15	16	18	17	19	20	20	19	22	20	20	22	22	21	22	22	23	22	22	22	23	22	23	25	23	25	23	22	23	25	24	24	27	25	25	27	28	27	30	29	31	31	31	30	33	34	0	1	1	0	4	10	4	0	4	4	10	5	6	7	9	5	12	6	13	10	11	16	20	21	22	20	24	22	21	15	22	17	7	26	13	24	29	25	26	29	23	15	32	25	21	26	30	24	28	40	24	21	36	34	50	18	55	40	27	54	57	32	44	58	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	2	2	1	3	1	1	1	1	3	2	3	7	2	6	1	1	2	2	1	3	5	1	4	2	2	1	3	3	1	4	5	1	3	3	6	1	3	4	2	1	4	5	2
64000	-427.255848337679311	-425.754367566706264	-1.501480770973050	0.000242698635237	0.000071261203931	0.293620126301050	0.409271137180315	1	2	3	6	9	12	9	10	11	13	14	13	15	11	12	13	16	15	17	15	18	17	18	19	18	19	21	20	20	22	23	22	23	22	22	22	23	21	22	22	25	24	23	24	23	25	23	24	24	23	26	25	26	26	28	27	27	29	31	32	32	31	32	33	0	1	1	0	4	5	4	0	5	9	7	6	15	5	2	7	6	14	7	16	18	9	15	18	10	17	26	23	22	22	30	26	9	22	26	18	18	19	26	26	13	32	22	29	27	35	40	47	22	36	24	45	43	21	43	33	41	51	45	57	58	30	52	56	1	1	1	1	1	2	1	1	1	2	1	1	1	1	5	1	2	2	3	1	2	3	4	3	5	1	1	1	1	2	1	2	6	3	1	4	3	1	2	2	3	2	3	2	1	1	1	1	4	1	3	1	1	3	2	3	1	1	2	2	2	3	2	4
64500	-429.847812955378856	-428.406513971382196	-1.441298983996647	0.000262316028263	0.000090522012522	0.345087614817600	0.522872883560026	1	3	3	7	9	12	9	10	11	12	13	13	14	11	14	14	15	15	16	16	18	17	18	19	20	20	21	21	20	22	21	20	22	22	22	23	22	21	22	23	24	24	23	25	23	25	22	24	25	25	26	25	26	27	27	28	28	29	32	32	31	30	34	34	0	1	1	0	4	8	4	0	7	9	7	14	14	7	11	7	10	15	13	17	19	16	14	20	21	17	23	19	23	26	12	13	25	26	19	21	24	22	25	31	15	24	37	30	21	26	32	47	35	39	29	19	44	12	39	52	36	51	38	61	54	34	24	44	1	2	1	1	2	1	2	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	4	2	1	2	2	4	1	1	4	2	1	1	2	3	1	2	1	1	6	2	1	1	2	3	1	1	1	1	2	4	1	6	4	1	3	1	5	1	2	6	7	3
65000	-395.964003128537456	-394.453538361564028	-1.510464766973446	0.000207628166716	0.000059706113607	0.287562687427753	0.478294903272753	1	2	2	7	9	11	9	11	10	12	13	12	15	13	14	14	16	16	17	16	18	17	18	18	21	19	19	20	21	19	22	21	23	22	21	24	24	23	22	23	25	24	23	25	23	24	22	22	25	24	25	24	26	27	29	27	29	29	30	31	29	31	32	33	0	1	1	0	4	7	4	0	4	9	7	5	9	7	5	14	10	14	10	12	16	14	19	16	26	17	20	21	27	19	28	26	35	27	22	27	34	21	27	32	20	43	34	30	29	30	35	28	47	38	33	30	15	48	35	29	53	51	45	51	32	34	38	53	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	2	1	2	2	2	2	1	2	1	2	2	1	1	1	1	1	2	2	3	3	1	2	1	1	5	1	1	3	1	2	1	1	1	1	2	3	6	3	5	3	2	2	2	3	4	7	4	4
65500	-399.873713080030939	-398.496096193528331	-1.377616886502614	0.000208603312292	0.000094529248995	0.453153154457761	0.535757414244660	0	2	4	9	10	12	10	10	11	12	13	13	14	12	11	14	15	15	16	16	18	17	17	19	20	18	21	21	19	20	20	21	23	22	22	22	23	23	23	22	24	22	23	24	23	24	23	25	24	23	26	25	27	27	28	27	29	29	30	31	30	31	34	30	0	1	2	0	4	15	4	0	5	7	7	15	11	7	4	6	10	12	17	6	16	5	20	18	12	14	13	16	23	18	24	26	24	26	32	24	34	42	26	24	20	26	36	16	21	34	32	33	25	28	36	21	43	21	46	41	51	33	36	64	39	39	40	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	3	1	1	3	3	2	3	1	2	1	2	3	2	1	2	1	1	2	1	4	2	1	5	3	1	1	2	2	1	2	4	2	4	3	1	1	3	2	1	4	4	5	4
