step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
68000	-243.537523120363062	-252.588366500814402	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988426500628755	2	4	3	6	5	23	18	20	25	22	23	20	24	25	28	25	28	31	27	28	26	26	29	29	27	27	30	32	27	29	26	31	31	32	32	32	31	34	30	40	33	31	35	34	34	33	30	34	35	35	34	30	35	36	36	36	36	37	35	34	40	36	40	38	39	40	38	43	42	38	39	44	39	40	45	41	44	0	3	1	3	3	7	4	7	11	8	10	7	10	6	31	11	14	47	31	21	16	16	31	26	9	14	15	32	9	25	16	30	15	18	30	37	19	35	20	54	37	52	30	35	34	42	24	36	34	47	33	29	35	38	44	43	43	41	51	36	57	38	71	56	64	50	62	50	71	38	59	66	64	73	68	50	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-274.853307656632410	-283.904151037083750	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988201491860195	2	4	5	10	6	22	16	20	24	18	22	25	21	25	27	27	25	24	27	28	28	27	28	30	28	29	28	32	31	29	30	31	30	30	32	30	31	33	31	42	32	32	35	33	34	32	32	33	35	36	34	31	36	36	32	34	32	38	37	34	35	38	39	38	42	40	34	41	37	38	43	34	40	41	45	43	42	0	1	1	5	3	10	4	7	11	7	13	9	10	8	12	17	11	13	18	16	22	14	15	20	15	20	15	25	36	23	25	31	22	19	26	23	26	55	26	30	16	52	34	32	39	22	27	52	48	51	52	25	24	67	39	9	36	54	55	52	56	50	59	67	74	62	35	66	43	43	18	31	59	58	40	63	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-249.511632389533872	-258.562475769985213	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977243978785815	0	1	4	11	7	20	17	21	25	22	23	24	23	26	27	29	26	26	28	28	26	28	29	29	27	28	29	32	30	30	29	27	30	32	33	32	31	33	31	41	32	30	35	33	34	32	33	25	34	32	31	33	35	37	33	35	36	38	38	36	38	37	40	31	37	39	31	41	41	41	42	43	41	41	45	43	46	0	1	2	3	3	7	4	7	12	6	8	13	8	13	48	21	12	13	17	18	48	14	14	22	18	15	15	30	20	14	21	9	22	29	51	42	24	64	22	63	42	22	44	42	37	21	50	10	50	42	23	31	44	29	51	49	45	57	51	49	39	44	62	23	57	35	24	57	61	66	69	40	62	58	71	70	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-248.066182260366929	-257.117025640818269	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978047030418877	1	3	2	11	6	22	17	20	25	21	24	24	22	26	28	30	27	30	26	27	27	29	28	30	28	29	29	31	26	31	29	31	29	26	31	27	31	33	32	42	32	33	34	33	32	33	32	34	36	35	34	34	35	37	36	34	36	36	35	38	38	36	35	39	37	36	39	43	39	39	38	40	41	41	37	43	42	0	1	1	5	2	10	4	7	11	8	6	6	10	9	21	34	14	31	12	11	29	15	11	15	34	19	17	16	12	24	25	20	17	6	24	12	24	11	23	54	22	18	37	31	24	18	28	44	48	30	41	37	45	42	50	35	51	50	46	62	58	51	43	54	50	23	58	73	71	75	57	70	72	75	63	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-261.573348440528662	-270.624191820980002	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963813745879919	2	3	5	10	7	22	17	20	24	21	22	25	24	25	26	30	25	31	27	28	26	28	27	30	27	28	29	30	30	30	29	31	28	32	33	28	32	31	30	39	32	31	35	33	32	27	29	35	36	36	33	35	32	34	37	34	34	34	33	38	40	37	39	38	42	39	35	43	41	38	37	44	37	40	44	43	39	0	1	2	5	1	8	4	7	11	8	10	13	11	10	17	36	8	31	21	17	17	46	6	26	21	10	22	23	36	47	26	24	23	6	53	13	39	33	31	70	30	31	44	18	47	9	15	51	56	58	45	22	28	39	52	37	14	45	42	62	67	50	59	73	64	43	58	74	74	55	50	65	38	71	65	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-226.405966479375621	-235.456809859826961	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979630543695355	2	5	4	10	7	23	18	21	26	20	22	22	24	25	26	30	27	26	28	28	27	29	29	29	28	28	29	32	30	26	29	30	31	32	28	30	30	31	31	41	32	33	35	34	32	33	33	34	36	35	34	34	36	34	36	36	35	38	38	37	38	36	39	38	41	38	39	43	40	40	41	43	40	41	46	43	44	0	3	1	5	3	11	4	7	14	7	7	8	6	13	14	24	15	14	14	21	14	18	35	26	30	17	15	38	23	13	26	15	22	21	14	35	35	9	22	63	32	34	48	42	33	36	45	39	51	54	47	23	44	32	52	47	52	62	49	62	48	41	61	60	61	51	48	40	64	34	67	40	63	67	76	61	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-252.283006913920701	-261.333850294372041	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967819161345411	2	4	3	10	6	21	14	20	25	21	24	25	22	23	28	28	27	30	26	29	28	23	29	28	28	25	29	30	30	30	29	27	31	32	30	32	33	32	31	34	32	33	34	33	30	35	32	34	35	36	33	34	34	37	35	35	36	36	37	36	39	36	38	37	36	40	38	44	39	41	39	42	37	39	45	41	45	0	1	1	3	3	8	4	7	14	8	10	14	8	6	26	32	11	31	13	17	12	13	15	32	19	22	32	20	21	16	21	11	45	29	21	24	34	35	35	41	35	28	51	38	16	34	33	34	34	25	39	33	44	55	36	36	47	56	65	38	62	15	46	48	40	60	62	69	44	74	52	70	43	64	63	69	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-241.283288012520870	-250.334131392972211	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992842325831600	2	3	4	10	6	23	17	19	26	22	23	21	20	24	28	30	25	31	27	28	27	29	29	26	27	28	27	31	30	27	27	31	30	31	33	29	32	33	29	40	31	31	35	34	32	35	32	34	35	35	32	26	33	36	34	34	33	38	35	37	39	35	40	38	42	35	37	39	39	39	41	43	40	40	45	40	45	0	1	2	5	3	13	4	7	14	13	12	7	8	10	24	9	14	15	17	27	13	21	9	17	11	31	9	15	30	24	24	36	19	33	29	24	16	32	31	46	39	36	42	47	18	47	41	18	44	44	18	11	32	44	57	35	22	67	57	46	58	45	58	67	69	56	43	46	64	67	70	71	67	64	65	58	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-264.317332551576840	-273.368175932028180	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989154292430444	1	3	3	2	5	21	15	20	25	21	23	25	22	23	28	29	24	31	27	28	26	29	27	30	28	24	28	28	29	30	26	28	30	28	32	32	32	33	31	40	27	31	34	33	33	34	30	34	33	35	31	33	36	36	33	35	33	38	38	38	40	38	36	33	40	36	38	42	41	37	41	43	39	40	42	39	38	0	4	1	1	2	8	5	7	17	8	8	13	8	6	21	25	11	41	14	41	17	28	12	16	6	13	26	26	23	22	17	31	41	23	51	51	18	42	29	56	9	19	44	18	15	45	22	38	51	24	32	30	48	48	35	57	51	43	66	53	77	66	43	39	62	43	47	40	61	57	54	40	43	58	76	54	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72500	-247.880575776890964	-256.931419157342305	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998443548034888	2	4	5	9	8	22	18	20	25	22	23	25	24	26	26	30	28	28	27	28	28	29	28	29	23	28	30	27	28	31	29	29	31	32	29	30	31	29	31	39	32	32	34	33	29	35	32	33	36	35	31	33	35	33	31	35	35	37	36	37	39	37	37	39	38	37	38	43	41	41	41	45	39	40	43	42	45	0	1	2	5	3	7	4	7	10	8	8	11	7	13	25	26	12	9	9	6	14	19	19	9	7	28	32	15	25	32	28	19	15	39	18	10	24	19	31	49	24	39	30	33	15	47	27	34	50	52	32	41	54	24	32	47	30	43	47	41	56	44	56	59	62	46	49	40	73	73	73	76	56	65	70	70	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-250.886093184645290	-259.936936565096630	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992441526998718	2	4	3	11	8	22	17	21	25	19	24	22	20	26	26	29	27	30	24	28	27	28	27	29	29	27	28	30	31	30	29	30	31	31	31	31	33	34	32	33	32	33	33	34	33	34	32	35	37	35	32	35	33	33	36	32	36	37	38	38	38	35	35	37	34	37	38	43	41	38	41	40	40	40	46	41	45	0	3	1	5	3	10	4	7	6	7	6	10	7	9	11	22	11	23	8	15	15	14	19	22	14	6	14	31	14	20	14	31	27	14	30	17	36	40	33	20	30	33	35	37	35	35	18	43	34	39	18	33	33	36	54	32	50	62	44	50	39	54	29	37	41	43	58	55	72	44	64	60	60	61	68	59	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-255.113210471659841	-264.164053852111181	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989934010816391	0	4	3	11	8	15	18	20	25	21	23	24	22	25	26	30	26	31	28	29	25	28	24	27	28	26	29	32	30	27	30	31	30	32	32	31	32	33	32	41	32	32	35	33	31	31	28	35	34	32	33	34	36	36	34	33	36	35	37	38	40	36	39	37	39	40	39	42	40	41	42	45	38	34	39	38	37	0	3	1	5	2	5	6	6	12	8	10	13	8	23	21	30	23	31	17	12	10	26	11	17	15	21	47	47	25	26	25	27	17	33	19	31	27	32	33	67	31	27	45	30	22	20	9	34	36	46	31	56	48	58	46	31	44	52	38	53	76	28	59	58	76	63	59	69	63	67	75	63	53	39	59	28	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-239.054077986949778	-248.104921367401118	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997406832400661	1	4	5	11	8	10	18	21	25	22	23	25	23	24	25	30	26	30	28	26	24	29	29	29	28	29	27	32	31	29	25	29	31	31	33	31	33	33	32	42	30	30	35	34	34	35	30	34	36	33	33	33	34	36	36	35	35	35	38	37	38	38	38	38	41	39	35	41	39	38	42	41	36	40	46	40	43	0	1	2	5	3	5	4	7	13	7	8	8	8	10	13	25	13	19	31	14	13	20	17	12	31	27	17	16	19	27	21	25	32	32	24	32	30	27	16	76	19	21	28	50	38	51	27	34	45	28	36	36	28	45	35	45	29	37	45	54	49	50	46	55	63	70	39	74	60	54	76	74	45	63	40	60	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-245.404575686440978	-254.455419066892318	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982601892257456	0	4	3	11	5	16	18	19	25	20	24	24	23	25	26	29	27	28	27	28	25	29	23	28	28	27	26	32	31	30	29	30	30	31	32	32	32	34	31	41	32	32	35	33	34	34	32	32	37	34	34	34	35	37	34	36	35	37	36	37	36	34	39	39	39	39	38	43	38	39	39	42	39	40	41	42	40	0	3	1	3	3	4	6	7	12	7	23	23	8	11	23	15	14	11	27	15	12	18	10	14	27	14	11	39	33	20	20	16	24	15	16	16	30	48	33	73	34	30	51	41	48	41	18	39	51	34	39	29	62	56	37	45	46	48	43	53	38	37	52	69	37	49	54	69	59	53	49	66	54	58	77	32	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-250.564501318184909	-259.615344698636250	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999591052366762	2	4	3	9	5	20	17	19	23	20	24	25	24	26	27	26	28	27	28	28	28	29	28	28	29	29	27	32	30	30	30	31	29	31	31	31	31	33	31	41	28	26	34	32	31	34	32	31	35	33	32	35	34	36	34	33	35	37	37	38	39	36	32	39	41	40	39	43	42	40	43	45	41	37	44	39	44	0	1	1	5	1	7	4	7	6	8	9	11	7	11	16	11	27	42	27	6	27	21	13	16	14	12	13	17	26	20	19	41	24	14	30	33	30	18	30	64	15	13	50	23	25	47	29	15	43	39	31	48	35	43	32	45	51	52	57	58	60	28	45	38	70	60	60	70	73	54	65	75	59	39	68	54	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-245.538399893626519	-254.589243274077859	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993539869855340	2	4	4	11	8	20	16	19	25	22	22	25	23	26	28	26	26	31	28	24	21	29	27	30	26	27	28	32	29	29	30	30	31	31	29	30	32	34	32	41	31	28	35	34	33	34	33	35	35	36	34	33	32	34	37	35	35	37	37	34	39	38	39	35	41	32	37	44	41	38	39	44	41	40	46	43	43	0	1	1	5	2	8	4	7	11	6	8	13	8	20	23	13	21	29	23	10	6	25	17	23	9	14	12	32	23	23	30	25	35	42	19	30	15	52	18	71	12	23	47	66	22	39	39	46	52	56	24	41	32	18	49	22	44	28	46	36	70	50	55	18	63	41	56	74	67	50	58	40	71	64	69	74	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-239.667477588846538	-248.718320969297878	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981648120980512	2	5	4	10	6	22	18	20	26	19	24	21	21	25	28	29	27	31	28	29	27	27	27	30	29	29	28	32	30	31	28	31	30	31	31	30	33	34	31	42	33	30	29	32	31	34	27	34	36	32	33	33	36	36	31	35	35	37	38	37	37	37	40	34	38	39	38	42	38	41	39	45	40	39	39	40	44	0	3	1	2	2	8	4	7	11	7	13	7	10	6	47	13	6	33	22	15	14	9	11	15	22	21	9	32	25	26	21	31	47	24	42	25	45	50	31	75	32	9	22	24	29	18	9	33	33	30	32	30	64	50	42	41	52	54	53	57	53	52	66	44	62	67	49	76	60	71	59	68	59	51	60	59	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-235.853642069147412	-244.904485449598752	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985871263511051	2	5	4	10	7	22	18	19	24	20	21	23	22	26	28	29	28	30	27	28	28	29	28	24	29	27	29	31	29	30	30	31	31	32	33	32	31	32	31	41	29	30	34	30	32	33	30	31	36	36	34	35	35	34	37	34	36	37	37	38	39	30	38	38	38	35	37	40	42	38	38	42	39	41	45	41	45	0	1	1	5	3	11	4	7	11	7	7	10	8	12	26	19	14	29	24	12	14	23	14	13	20	24	17	25	15	17	27	22	23	33	16	33	42	31	41	61	14	17	36	27	15	38	25	25	51	51	48	56	35	46	52	47	53	52	52	35	60	25	49	50	49	51	56	71	58	58	66	68	58	64	72	73	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-233.577177362759244	-242.628020743210584	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994138311761249	1	3	5	9	7	22	12	18	26	22	21	24	23	24	28	28	27	30	29	28	27	28	28	30	26	29	27	32	30	29	29	31	31	31	32	31	32	33	31	41	32	32	35	34	33	34	32	33	35	35	33	32	36	37	36	34	35	37	38	36	40	36	39	39	40	35	38	42	39	40	42	44	41	39	45	42	46	0	1	2	3	1	8	4	7	12	8	8	13	11	11	13	21	9	20	17	25	25	27	27	17	12	27	14	31	27	21	16	15	26	29	33	31	31	16	21	64	39	34	35	33	47	39	18	32	32	36	42	29	28	24	66	41	46	49	60	33	58	33	59	67	62	56	66	73	42	57	61	71	74	55	72	62	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-247.548514103226296	-256.599357483677636	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994969482991417	1	3	5	10	6	23	17	20	26	21	24	25	23	26	28	27	27	30	28	28	28	29	27	27	29	29	29	31	30	30	28	30	31	31	32	29	28	32	31	37	31	32	35	33	32	34	30	34	36	35	32	35	31	33	29	33	36	33	38	36	38	36	33	39	38	40	38	42	41	41	42	42	38	39	45	40	43	0	1	2	5	3	8	4	7	11	7	7	6	10	8	14	14	6	36	23	9	23	21	14	12	20	20	20	13	19	26	16	55	20	19	34	16	17	36	22	33	20	29	46	41	39	45	20	24	48	63	55	51	30	26	16	42	44	39	45	63	60	45	38	61	57	40	60	66	66	67	66	69	40	49	72	73	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-239.709140142313601	-248.759983522764941	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995536615197146	2	4	4	10	8	22	18	20	26	22	24	24	23	25	27	29	28	31	27	26	28	26	29	29	27	26	30	31	31	30	28	29	29	31	31	30	32	26	28	35	33	33	35	33	30	34	31	34	37	35	34	29	35	34	34	35	35	36	37	36	38	37	38	33	42	39	39	42	37	39	42	45	38	39	44	42	44	0	1	1	5	2	8	4	7	11	8	10	10	6	8	9	22	25	22	14	11	26	11	39	31	14	11	33	24	19	52	26	31	22	24	25	26	22	12	14	36	33	47	64	47	21	47	23	37	50	48	44	21	44	28	30	55	54	44	51	46	40	40	57	18	66	49	63	73	57	48	67	66	56	63	65	70	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-236.851536349109949	-245.902379729561289	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989778201247693	1	3	4	5	7	22	17	20	26	22	23	25	23	26	27	25	28	31	28	27	27	29	28	30	27	28	29	30	29	30	28	29	25	32	32	30	32	30	30	40	29	33	35	34	34	34	31	35	35	31	33	35	33	34	36	35	33	37	38	36	38	36	38	35	41	40	36	43	38	40	39	45	40	40	46	42	44	0	1	2	2	4	8	5	7	33	8	6	13	8	8	33	11	9	19	9	16	13	15	25	27	12	15	25	27	15	23	15	15	11	18	20	16	50	27	21	58	23	19	39	42	39	37	19	57	42	27	36	51	36	53	28	54	34	62	45	44	43	54	60	37	40	58	52	76	64	61	60	40	69	71	77	74	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-236.758374745940330	-245.809218126391670	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959394453543185	0	2	4	10	7	21	17	20	24	21	21	25	23	24	27	26	25	31	26	29	26	28	27	27	27	29	29	30	30	29	30	29	30	31	23	31	32	33	31	42	32	32	34	34	33	35	31	35	37	34	32	34	31	37	36	34	34	38	38	37	36	37	36	39	42	38	38	43	41	40	41	43	41	39	43	39	46	0	1	2	5	3	7	4	7	35	8	8	13	11	8	19	35	13	15	10	25	13	12	17	35	17	16	22	15	20	25	24	19	23	30	6	32	29	39	32	64	39	27	37	37	34	42	28	56	48	39	28	51	20	51	56	18	20	54	55	46	27	45	52	54	64	49	55	40	59	76	66	73	55	49	71	66	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
