step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53
66500	-147.574775629878900	-146.112693545360031	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.854983432653593	0	2	3	4	3	5	5	5	3	7	6	5	7	8	7	7	4	6	9	9	6	11	8	8	9	10	10	9	10	10	9	11	13	12	12	10	12	12	13	15	14	16	12	14	14	14	15	19	15	16	18	18	21	0	1	2	5	1	3	17	9	1	18	17	3	17	7	8	7	5	5	14	13	2	25	12	21	13	13	19	18	16	24	16	14	38	27	24	23	27	31	43	41	38	44	30	37	33	21	33	52	45	41	42	47	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1
67000	-142.846794524589427	-141.384712440070558	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.936507407211439	-1	1	3	3	3	5	5	4	7	7	6	6	5	8	6	8	7	8	8	8	7	10	8	9	9	8	9	9	10	9	12	11	13	10	12	12	13	11	14	13	14	15	14	12	14	14	16	18	16	16	17	16	21	0	1	2	2	2	4	3	5	7	12	6	6	8	11	8	13	4	10	10	11	8	27	12	23	15	9	18	23	16	21	9	27	31	30	32	29	34	24	37	24	36	39	22	25	36	35	40	47	46	39	35	41	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1
67500	-130.053366859066102	-128.591284774547233	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.992804107372567	1	2	3	4	3	5	6	5	6	7	7	6	6	9	7	6	8	7	7	8	7	10	8	10	8	8	9	10	9	9	11	11	13	12	12	12	10	13	15	14	14	13	13	15	14	13	15	17	16	16	17	19	22	0	1	1	1	1	2	8	5	6	6	5	4	4	23	6	5	15	4	6	13	4	7	13	23	16	12	12	26	12	19	25	29	32	37	14	22	11	36	40	32	46	31	24	33	33	31	43	47	33	44	50	51	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-134.820781045021050	-133.358698960502181	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.997507981108677	0	2	3	3	4	4	5	6	4	7	6	6	8	8	8	7	7	8	9	8	7	11	7	8	9	10	10	9	10	9	11	11	13	12	13	8	13	12	14	12	15	14	13	14	13	15	15	19	16	16	16	18	20	0	1	2	2	2	2	2	6	4	7	9	6	17	10	12	5	11	23	15	8	12	25	11	12	7	24	24	23	36	15	29	18	22	29	29	8	22	27	29	29	22	34	22	38	36	33	33	47	44	44	42	41	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-151.011273728186382	-149.549191643667513	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.955513193044776	1	2	2	3	5	4	4	5	6	7	6	6	5	8	8	7	7	8	8	8	6	10	8	8	10	9	8	9	10	10	11	9	14	11	11	11	12	13	12	13	13	14	13	13	15	14	15	18	15	16	18	17	20	0	1	1	1	3	1	4	3	6	13	3	7	7	16	11	3	12	8	17	12	2	32	10	12	17	16	21	21	19	27	28	24	36	26	19	29	26	34	25	35	23	40	37	36	46	43	41	40	37	33	52	47	48	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1
69000	-124.498646736354715	-123.036564651835832	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.997925144490453	0	1	2	2	4	5	5	4	5	6	7	7	7	7	8	7	7	7	8	8	6	10	7	9	9	9	9	9	10	10	10	12	12	13	12	12	11	12	13	13	15	16	12	14	14	14	16	18	15	17	19	18	21	0	1	1	1	3	2	4	4	5	7	8	6	7	21	21	5	5	9	23	18	8	26	8	19	16	19	17	12	15	15	14	26	37	43	29	30	26	22	36	37	39	44	27	33	33	39	38	45	34	41	50	46	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-137.248636811334251	-135.786554726815382	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.905079355738436	-1	1	2	3	4	6	5	5	6	7	6	6	7	8	8	6	8	8	8	8	7	9	8	10	9	10	9	8	10	11	11	12	13	12	11	11	13	12	14	14	13	12	13	15	14	13	15	17	14	16	18	18	20	0	1	1	3	3	7	4	5	4	8	5	5	7	21	6	5	9	10	4	12	12	11	6	17	20	14	23	16	20	27	25	22	24	31	14	29	36	31	31	32	38	24	42	34	32	22	41	40	24	39	50	48	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
70000	-138.980681282302896	-137.518599197784027	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.913762419386228	0	2	2	3	4	5	5	4	6	7	6	7	7	8	7	8	7	7	8	5	7	9	9	10	7	9	9	8	9	8	11	12	14	13	11	12	12	11	13	14	13	15	12	14	13	15	15	17	17	16	18	18	21	0	1	1	1	2	3	4	3	5	20	6	7	20	11	9	13	6	7	7	2	11	28	28	28	5	14	17	18	11	9	22	38	39	35	23	28	35	28	38	34	38	45	31	35	31	45	45	42	47	45	40	49	48	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-137.015402097456729	-135.553320012937860	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.936433804751721	0	2	2	4	4	5	6	6	5	7	7	6	8	9	8	6	7	7	9	8	8	11	9	8	10	9	10	9	10	9	10	9	12	12	12	11	9	12	14	15	14	14	13	11	13	12	15	19	16	16	18	16	21	0	1	1	3	3	5	9	3	4	6	6	3	11	17	7	5	6	9	24	18	4	19	15	9	17	13	30	13	20	10	21	17	31	27	25	37	8	29	38	43	34	33	46	28	30	27	43	52	47	39	52	41	48	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-160.100222156180735	-158.638140071661866	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.787688489967323	0	1	3	3	4	4	5	5	6	8	7	5	6	9	7	7	7	8	9	7	6	10	8	9	9	9	10	9	10	11	11	11	13	12	13	11	12	13	15	13	13	12	13	14	14	14	14	16	15	16	17	16	19	0	1	2	1	3	3	1	4	3	21	12	6	2	8	21	6	9	11	20	12	6	26	9	11	11	9	19	8	23	18	26	14	36	26	31	23	22	42	46	27	32	25	37	31	37	19	32	45	41	41	39	34	48	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-128.896020196978384	-127.433938112459501	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.969475181365742	0	2	3	4	4	5	6	5	6	7	7	7	7	8	8	7	7	7	9	8	7	9	8	10	9	9	9	10	10	10	10	11	11	12	11	12	12	12	13	14	13	14	14	15	15	14	15	18	17	17	18	18	20	0	1	2	3	1	3	6	3	8	6	6	8	8	10	10	8	7	6	18	10	9	10	7	20	14	21	16	7	25	15	27	27	22	19	20	15	30	30	35	39	31	36	37	41	41	39	46	49	46	43	49	43	52	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-134.378754031180307	-132.916671946661438	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.981232794138660	1	2	2	3	5	5	5	6	6	7	6	6	7	8	7	6	4	7	9	9	7	10	8	7	10	9	9	9	9	10	11	11	13	12	12	11	12	13	13	15	14	16	14	14	14	15	16	15	16	17	18	18	20	0	1	1	2	2	3	1	7	6	12	6	3	11	9	11	4	3	6	18	18	6	19	16	11	26	21	13	21	16	20	26	20	30	25	22	20	31	32	31	33	32	44	36	36	33	34	45	41	46	40	49	50	51	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72500	-147.360973420259626	-145.898891335740757	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.884382139293595	0	1	2	3	4	4	4	5	6	7	5	7	8	8	7	7	8	4	9	8	7	9	8	10	8	9	8	10	8	10	12	10	12	12	12	11	11	13	14	15	13	15	13	14	15	13	15	18	16	17	15	19	19	0	1	1	3	3	4	4	6	5	8	7	18	10	15	8	7	7	2	21	9	18	12	21	25	16	29	12	17	15	25	19	11	24	36	30	14	19	37	43	36	32	39	36	35	38	33	38	45	39	45	46	44	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1
73000	-145.364992280192098	-143.902910195673229	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.906897119844726	0	2	3	3	4	5	5	6	5	6	5	4	8	6	7	7	8	8	8	8	6	10	7	8	9	9	10	10	9	9	11	11	14	12	12	11	11	12	12	13	14	14	12	15	14	13	14	18	16	16	16	16	21	0	1	2	1	2	2	3	5	5	3	5	3	10	5	9	11	15	10	16	16	9	30	12	10	12	16	24	17	21	24	26	18	38	22	27	30	18	26	29	36	40	43	26	34	40	32	46	52	46	33	33	44	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
73500	-158.141310979969376	-156.679228895450507	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.780840031134385	0	2	2	4	4	4	6	6	6	8	5	6	8	9	8	8	7	6	8	7	7	10	8	9	9	10	10	10	10	10	9	12	12	12	13	11	11	12	14	15	15	14	13	15	14	14	13	18	16	16	18	17	21	0	1	1	2	3	1	6	5	6	7	2	4	12	21	9	4	3	2	21	9	4	23	7	23	12	15	23	12	16	10	17	37	15	26	29	31	22	26	38	38	32	43	14	39	35	28	34	50	26	45	33	45	52	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	3	1	2
74000	-132.014563252562340	-130.552481168043471	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.928827603923537	0	2	3	4	5	5	5	4	6	7	6	6	8	8	7	7	8	8	8	8	7	10	6	10	8	10	9	9	11	10	11	11	13	11	12	9	12	12	14	13	14	16	13	13	14	13	16	18	15	16	17	18	21	0	1	1	2	3	2	8	3	4	5	4	4	11	23	11	12	23	9	8	5	4	18	4	17	23	20	19	15	28	13	10	36	13	26	24	21	22	13	37	34	35	31	38	34	43	31	39	42	35	45	49	47	48	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
74500	-170.691635625623292	-169.229553541104423	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.734171260219589	0	2	3	4	4	5	5	5	5	8	7	6	7	8	8	7	7	8	7	8	7	10	6	10	9	10	9	9	10	10	11	11	12	13	13	11	12	10	14	14	15	15	13	14	14	14	15	18	16	16	19	18	22	0	1	1	2	2	5	5	2	3	3	7	4	3	9	7	9	3	7	5	16	1	28	9	18	21	20	10	12	15	10	26	26	32	29	25	11	36	8	43	27	43	34	14	34	31	29	14	21	31	47	52	50	51	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	1	2	5	2	1	1	1	2
75000	-158.951510142993243	-157.489428058474374	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.920153540204951	0	1	3	4	5	5	6	6	5	7	5	6	7	9	8	7	7	8	9	6	6	11	8	9	8	9	8	9	8	11	12	10	13	12	11	12	13	12	14	14	14	15	14	14	14	14	13	18	16	16	18	15	21	0	1	1	3	2	4	6	4	3	11	4	11	7	7	7	9	5	7	17	6	4	28	7	16	17	8	7	12	8	14	22	25	25	14	21	35	34	24	34	31	36	21	32	36	31	37	13	52	37	52	39	47	51	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2
75500	-135.104218801579407	-133.642136717060538	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.916499451654828	0	1	3	2	5	5	5	3	7	7	6	5	7	9	8	7	5	7	8	9	7	10	8	9	10	9	9	9	10	9	11	8	11	12	13	11	13	12	15	13	14	15	12	14	13	14	14	18	16	16	15	17	21	0	1	2	1	3	3	3	2	17	7	5	3	17	9	17	12	3	12	8	10	5	15	16	18	28	13	13	11	20	18	26	17	28	29	23	20	22	23	47	33	37	40	20	36	31	38	43	51	46	46	44	42	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-137.873963048397911	-136.411880963879042	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.982812107239491	0	2	2	3	4	5	5	6	6	5	7	6	8	7	7	6	7	8	8	9	6	10	9	9	9	9	7	9	10	10	11	11	14	12	12	8	11	13	15	12	13	15	13	15	15	14	16	19	16	15	19	16	21	0	1	1	2	2	5	4	7	10	4	10	7	8	7	10	6	21	14	21	11	7	13	27	11	14	15	16	12	36	10	20	19	41	28	29	8	20	30	38	15	24	38	32	46	38	34	45	46	44	41	52	44	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-130.084625683365118	-128.622543598846249	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.954939476130292	0	2	2	4	4	6	5	5	6	8	7	7	6	8	8	7	7	6	8	9	8	10	9	9	10	9	10	9	9	9	11	10	13	12	13	10	12	12	14	13	14	14	12	14	13	14	16	17	16	16	19	18	21	0	1	1	3	3	8	2	4	7	18	7	6	7	12	6	18	5	4	8	17	16	26	12	17	20	14	15	14	15	16	30	28	37	22	29	11	27	31	25	25	37	40	27	34	38	43	39	42	35	41	48	50	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
77000	-167.105870192704572	-165.643788108185703	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.857629690997925	1	2	2	3	4	5	6	5	7	6	7	6	8	8	6	5	8	7	8	8	7	11	8	10	9	9	8	10	11	10	10	11	13	11	12	11	12	13	14	14	14	15	13	15	14	14	13	18	16	16	19	19	21	0	1	1	3	1	4	4	4	16	16	10	2	15	9	5	2	9	15	12	10	6	31	3	13	9	7	15	20	31	13	13	31	30	17	24	20	31	36	29	15	38	34	37	32	47	38	34	40	43	40	49	36	50	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	4	1	2	1	2	1	1	1	1	1	1	1	4	2
77500	-130.363364147416803	-128.901282062897934	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.972609558074992	0	1	3	4	4	5	5	5	7	8	6	5	8	7	7	7	6	8	9	8	7	10	8	9	10	9	9	10	10	10	12	11	12	9	13	11	11	12	14	13	14	16	12	15	14	12	15	18	16	16	18	18	20	0	1	2	3	1	2	3	5	17	16	6	5	15	6	6	11	4	21	12	12	12	20	7	10	20	21	10	10	14	13	24	24	25	8	38	22	27	36	43	30	38	45	22	40	40	27	38	49	44	41	49	49	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-144.058029118821821	-142.595947034302952	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.838659733985420	-1	1	3	3	4	5	6	5	7	8	6	5	7	8	7	8	7	7	8	8	7	10	7	8	9	9	9	10	10	11	11	11	12	13	12	11	12	12	13	14	14	15	10	14	14	15	13	18	16	16	17	18	21	0	1	2	2	2	5	6	4	6	17	6	2	3	15	11	18	5	8	17	8	6	17	4	13	15	8	19	14	14	26	10	21	22	22	29	28	11	29	35	34	38	33	9	22	22	34	30	50	41	40	42	51	48	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1
78500	-121.776708535728091	-120.314626451209207	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.971829630286469	0	1	2	3	4	5	5	5	7	8	5	7	7	7	6	6	8	8	8	9	7	10	8	10	10	9	10	9	10	11	11	11	10	13	12	11	12	13	14	14	15	15	14	15	12	13	15	19	16	16	18	18	20	0	1	1	1	3	4	2	5	11	14	5	11	11	8	11	5	21	16	14	17	11	14	15	14	26	9	9	19	10	20	26	29	13	45	33	26	30	32	45	45	38	46	30	45	20	32	45	51	39	40	49	49	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-126.898277458439509	-125.436195373920626	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.972163180362562	0	2	2	3	4	5	5	5	7	7	4	6	7	7	7	7	8	7	8	7	7	10	7	8	9	10	9	9	10	10	12	11	12	11	13	10	11	12	14	15	15	16	13	14	14	14	16	18	15	14	18	17	21	0	1	1	2	2	4	2	3	7	7	2	7	6	6	6	6	21	7	10	12	12	13	6	21	17	28	6	16	17	28	36	26	24	17	32	15	27	25	37	39	35	46	38	43	32	43	50	52	50	32	47	40	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-123.196551832312892	-121.734469747794009	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.980335450509475	1	2	2	3	3	6	5	5	7	8	7	6	6	9	7	5	7	8	8	8	7	11	8	9	9	8	10	10	10	11	12	11	11	12	11	11	13	12	14	14	15	15	13	14	14	14	15	18	17	16	18	19	21	0	1	1	1	1	8	5	5	16	8	8	5	7	12	7	4	13	17	6	6	7	24	12	15	26	6	10	8	11	20	35	26	28	27	25	27	29	30	22	38	43	45	33	38	30	34	34	50	47	44	45	49	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-144.157424248303386	-142.695342163784517	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.867487810285214	0	2	2	4	3	5	5	5	6	7	5	6	7	8	8	7	7	7	8	8	8	10	8	10	9	9	10	9	10	11	11	10	13	13	13	12	13	12	15	15	15	15	14	14	14	14	15	18	15	16	19	17	21	0	1	1	1	2	4	5	2	11	9	5	2	4	9	8	9	11	9	12	16	17	19	17	14	20	14	14	18	20	16	26	18	19	29	29	26	30	29	31	33	37	37	24	33	35	32	43	41	44	44	50	38	49	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	3
80500	-140.673578173035907	-139.211496088517038	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.789783022032856	1	2	2	3	5	5	5	4	5	7	6	6	7	8	8	8	7	7	8	8	7	10	9	9	9	8	9	10	10	11	12	11	12	12	13	11	12	13	15	13	14	14	12	14	14	14	15	17	16	16	18	18	20	0	1	1	1	4	4	4	3	2	3	8	4	7	12	5	5	6	8	18	11	2	15	21	14	14	3	10	26	25	21	22	25	30	29	17	23	36	36	16	28	31	37	20	43	43	31	30	44	42	39	50	50	52	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	3	2	1	1	2	1	1	1	2	1	1	1	1	1	1
81000	-152.726723471469086	-151.264641386950217	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.831038029255032	0	2	2	4	4	5	5	6	7	6	6	6	8	8	6	8	7	8	9	8	7	11	7	9	10	9	9	8	11	10	10	12	11	13	12	11	11	12	13	13	14	14	13	13	14	14	13	17	15	16	18	19	21	0	1	1	2	2	2	4	4	8	5	6	3	7	8	5	10	11	15	17	12	6	24	7	20	16	18	13	10	13	9	21	8	27	38	33	21	16	30	16	32	29	43	38	25	44	37	33	45	45	46	32	48	52	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1
81500	-157.544217601814864	-156.082135517295995	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.731395036319227	0	2	2	4	4	6	6	6	7	6	5	6	7	8	7	7	8	8	8	8	7	10	7	10	9	9	10	8	9	10	10	11	12	11	10	11	12	12	15	14	15	15	13	14	13	14	16	17	16	16	17	19	21	0	1	1	2	2	5	3	4	10	5	1	5	12	10	8	11	21	7	21	13	10	18	10	16	10	23	19	8	19	29	20	30	21	27	15	26	32	34	45	37	33	46	32	33	22	38	41	40	39	38	19	48	48	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	5	1	2
82000	-143.911451447160090	-142.449369362641221	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.878739887056301	1	2	2	3	4	5	5	6	6	7	6	6	7	9	7	8	7	8	8	8	6	10	8	9	9	10	10	9	11	10	10	12	13	13	12	11	12	12	15	13	15	16	13	15	13	13	15	19	14	15	18	18	21	0	1	1	2	1	5	2	6	5	12	5	4	5	20	12	9	9	7	21	8	7	23	11	13	23	20	16	7	16	24	16	28	25	31	27	14	26	26	31	29	43	49	29	40	28	26	33	52	32	32	39	38	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	3
82500	-130.177728142081975	-128.715646057563106	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.974551645280477	0	2	2	3	4	5	5	5	7	7	6	7	8	8	6	7	7	7	9	8	6	9	7	10	10	9	10	9	10	10	11	10	14	10	11	11	12	12	12	13	14	14	13	15	14	15	14	17	17	16	19	18	21	0	1	1	3	2	4	4	3	8	6	8	7	12	23	5	5	6	11	9	11	8	16	6	22	9	17	14	17	19	28	29	13	27	26	20	22	27	24	31	37	24	39	28	43	43	42	43	46	44	45	52	33	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
83000	-133.302613177319358	-131.840531092800489	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.988759597039542	0	2	3	3	4	6	5	6	7	6	6	6	6	7	8	5	8	6	8	8	8	11	9	9	10	10	9	10	10	10	12	11	13	12	12	11	12	12	14	14	14	15	13	15	14	15	14	16	16	14	18	18	20	0	1	2	2	4	5	4	3	13	5	2	16	16	7	16	3	8	4	12	3	8	25	14	20	12	17	6	15	24	15	28	15	28	29	29	19	26	32	36	38	35	43	23	33	38	40	34	46	45	35	48	50	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
