step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
68500	-157.018865479028648	-153.872379431192854	-3.146486047835780	0.000000007950223	0.000000048083452	6.048063005839817	0.997845669803407	1	2	3	5	3	3	5	6	7	6	5	5	5	9	7	8	7	6	7	7	6	6	8	9	7	7	9	9	11	10	9	10	9	9	11	9	10	9	11	11	11	13	11	12	12	13	13	14	14	14	14	13	15	15	18	18	19	17	21	20	19	22	23	23	0	1	1	6	1	1	5	6	10	7	2	2	6	20	4	15	13	4	22	18	13	3	10	10	11	22	15	10	16	24	18	31	15	4	31	17	10	25	38	34	30	37	34	38	37	45	35	47	46	47	42	43	51	45	53	48	58	54	57	57	58	57	61	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-195.875368018745689	-193.223206537457287	-2.652161481288390	0.000000163952728	0.000000696389921	4.247504321442838	0.822373363225954	1	2	3	4	3	3	6	6	7	6	5	5	5	8	6	7	7	7	7	9	7	6	7	10	9	7	8	8	10	10	8	10	9	9	10	8	10	9	11	11	11	12	13	13	13	11	13	13	10	15	15	13	15	16	18	16	18	18	20	20	20	24	24	22	0	1	1	1	1	2	6	11	11	13	4	4	5	19	6	22	4	5	4	13	2	11	8	25	19	1	8	22	31	33	10	14	16	26	17	22	36	12	32	23	34	37	46	32	24	38	32	24	13	39	44	32	29	45	54	40	56	51	57	58	55	61	64	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2
69500	-147.694009440261738	-146.331614398511107	-1.362395041750621	0.000001459806719	0.000000891982639	0.611027903401452	0.965941586387916	1	2	4	4	2	3	4	6	6	5	5	6	4	9	6	9	9	8	8	8	6	5	7	10	8	7	8	8	11	9	9	9	9	10	10	9	9	8	10	11	11	13	12	12	13	11	13	13	14	14	15	14	16	15	17	17	18	19	20	20	20	23	24	22	0	1	6	1	1	1	6	6	4	3	3	3	2	38	22	38	38	8	21	15	11	6	7	19	23	12	21	23	35	27	18	8	20	14	18	12	28	11	14	37	31	40	39	24	37	37	41	44	48	34	47	29	42	48	52	54	55	54	57	57	58	64	64	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
70000	-158.788667681019234	-156.725090833908325	-2.063576847110896	0.000000134793772	0.000000338039513	2.507827382335175	0.971187645659701	1	3	3	4	2	2	5	5	6	3	5	5	5	9	6	8	7	8	8	7	7	6	7	10	9	8	8	8	11	10	9	9	7	9	11	9	9	10	9	12	12	13	9	12	13	11	12	13	13	13	14	15	16	13	18	18	19	16	20	20	21	24	24	23	0	1	1	5	1	1	2	6	11	6	2	3	2	28	4	33	15	11	20	13	8	12	9	14	15	15	15	20	36	27	20	27	12	20	19	15	9	18	33	38	46	37	19	24	46	37	25	35	46	29	38	51	47	35	53	58	58	51	57	56	55	64	64	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-169.175259809194898	-166.490130970605748	-2.685128838589149	0.000000040177481	0.000000175058317	4.357125287470793	0.887431169860323	1	2	3	5	2	3	5	7	6	5	5	5	6	9	5	8	7	7	8	8	5	6	8	9	8	7	6	7	12	8	9	9	9	9	10	9	7	9	10	11	11	14	11	13	13	13	12	11	14	15	14	11	15	15	17	17	19	18	20	19	20	24	22	23	0	1	1	2	1	1	2	7	11	3	3	3	12	13	6	11	15	10	37	22	2	12	22	16	12	10	10	21	24	18	26	19	25	18	36	20	9	11	20	14	31	40	34	40	43	48	33	39	29	42	43	33	44	29	29	53	56	56	58	55	55	61	61	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3
71000	-173.994865642625541	-172.417863381141615	-1.577002261483923	0.000000028430629	0.000000036850694	1.296161776317357	0.883708501364202	1	2	4	4	3	2	4	6	6	5	5	6	4	6	7	7	7	4	8	8	6	6	7	10	7	6	8	9	11	9	8	9	9	10	10	9	9	8	10	11	12	12	13	13	13	12	13	13	13	14	14	14	15	14	17	15	19	18	20	21	20	22	24	23	0	1	6	6	1	1	1	7	3	7	2	7	6	18	18	4	12	2	21	13	18	7	4	17	11	7	16	25	36	25	11	27	9	23	31	17	17	8	33	35	40	30	40	40	39	29	41	42	42	45	41	42	51	42	56	46	55	49	55	52	56	60	62	60	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1
71500	-171.367094476428065	-169.737403269615754	-1.629691206812325	0.000000094405122	0.000000134519781	1.424920363288528	0.859551841576533	0	2	2	4	3	1	5	6	6	6	4	4	6	7	7	9	8	7	8	8	7	6	8	8	8	7	9	8	11	10	9	9	9	9	10	10	9	9	10	10	11	12	13	13	12	13	13	14	13	15	13	15	15	15	17	18	18	17	20	20	20	22	22	24	0	1	1	3	3	1	12	3	4	12	3	2	1	22	7	14	8	9	8	15	7	4	15	14	26	4	14	13	33	24	24	18	15	18	16	25	13	10	31	23	31	40	32	27	15	29	45	44	32	45	39	32	48	44	48	52	50	50	56	55	56	61	60	61	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2
72000	-165.942450274313671	-164.540695821839421	-1.401754452474252	0.000000666211223	0.000000265469587	0.398476606070720	0.839873957654097	1	3	4	4	3	2	5	6	6	4	5	5	5	9	7	8	9	8	9	8	8	6	7	10	7	8	8	8	11	10	10	8	10	9	8	9	10	10	10	11	12	12	12	13	12	10	13	13	13	15	15	14	15	16	17	18	17	18	20	20	21	22	24	23	0	6	2	2	6	1	2	13	3	6	6	6	3	23	7	13	35	7	32	2	7	11	13	28	10	15	9	22	21	27	16	9	25	18	9	27	17	17	21	15	26	38	46	40	37	26	39	29	31	43	47	41	49	29	53	50	50	57	56	58	58	60	62	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
72500	-201.571778726988583	-197.538547521607626	-4.033231205380966	0.000000169983358	0.000001742459679	10.250766282906433	0.871929564276930	0	2	3	4	2	2	5	7	6	5	6	6	4	7	6	8	6	7	8	9	6	7	8	9	7	8	9	8	12	10	9	10	10	8	10	9	10	9	11	11	10	13	10	13	13	12	13	13	12	13	12	14	16	15	17	16	18	18	20	21	21	22	22	23	0	1	6	6	1	1	3	7	13	2	4	7	1	15	4	15	7	10	13	4	4	9	15	14	21	15	34	21	37	15	15	24	9	18	7	18	36	25	36	20	20	29	38	11	32	43	31	36	40	39	36	16	45	52	53	48	53	55	55	59	57	55	58	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	3	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1
73000	-145.544833662984047	-144.133520444838695	-1.411313218145360	0.000001531981363	0.000000586771328	0.383014664571380	0.993947055078095	1	2	4	4	3	3	6	6	6	5	5	5	6	8	6	7	8	7	8	7	7	6	8	10	8	7	7	9	10	9	10	10	8	9	10	10	8	9	10	12	12	11	12	12	12	11	13	13	14	14	14	14	16	16	17	17	19	18	19	20	21	23	23	23	0	1	5	6	1	1	12	3	11	5	6	6	3	26	6	10	3	12	27	11	4	12	21	19	15	11	11	20	17	16	15	30	8	25	17	26	12	27	30	35	42	32	42	42	31	30	40	42	41	48	48	43	49	51	52	53	58	49	56	58	59	61	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-172.646331901259146	-170.512841519609509	-2.133490381649640	0.000000379717878	0.000001023325702	2.694963187704552	0.960437948405242	1	3	4	3	2	3	5	6	6	6	5	5	5	7	6	8	8	7	8	8	8	7	7	10	8	8	9	9	11	10	8	9	10	10	11	10	10	9	11	11	12	12	12	14	12	11	13	13	14	13	13	13	15	15	16	17	17	18	20	20	18	23	22	23	0	1	2	5	1	1	4	2	3	3	6	3	4	9	6	18	10	11	9	3	8	2	12	20	8	23	9	14	34	28	13	18	7	20	26	25	23	17	16	26	30	37	37	42	34	36	39	24	52	38	41	39	44	50	50	49	49	53	61	55	57	60	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-154.168031769924738	-151.040394908463583	-3.127636861461165	0.000000411511880	0.000002457930692	5.972927669005556	0.972104989527881	1	2	3	4	2	2	4	6	7	4	5	6	5	8	6	8	8	6	8	8	6	7	7	8	7	6	9	9	11	10	10	9	9	10	10	10	9	9	11	11	11	14	12	13	13	12	13	14	12	13	12	14	16	16	17	17	19	18	20	20	21	24	23	23	0	1	5	3	1	1	1	10	21	6	4	11	3	15	7	8	21	4	23	8	11	13	15	12	26	7	16	9	30	38	24	15	22	24	14	38	25	9	32	26	33	46	36	39	34	37	29	46	35	28	20	50	42	44	52	54	56	54	58	55	55	63	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
74500	-170.972704803428940	-168.381752177613009	-2.590952625815940	0.000000263313579	0.000001065809728	4.047682350666999	0.857845380602409	1	3	4	4	2	3	5	6	6	4	6	6	5	8	6	8	9	7	9	9	7	6	5	10	7	7	8	8	11	7	9	9	9	10	11	9	9	9	10	9	10	13	12	14	13	12	13	14	11	14	15	14	15	16	17	16	17	18	20	19	20	23	22	23	0	5	5	5	1	1	4	23	3	2	6	3	6	8	4	18	25	13	11	14	13	3	4	16	13	3	22	12	18	6	25	28	12	27	32	12	27	25	36	26	30	29	34	47	35	33	23	42	17	24	42	33	47	44	53	47	54	54	60	54	55	63	61	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-167.441800535143415	-164.635336450868920	-2.806464084274498	0.000000385130908	0.000001838210736	4.772950441615579	0.947287723290780	0	3	4	4	2	3	6	6	6	6	6	5	6	8	6	8	9	7	9	8	7	7	7	9	8	8	8	7	11	8	9	9	10	9	11	9	10	9	10	12	10	11	12	13	13	13	12	13	11	13	11	14	16	16	17	17	18	18	20	20	19	23	24	22	0	1	5	5	1	5	4	3	5	4	3	4	12	12	3	9	7	8	26	23	11	6	15	11	7	8	9	12	36	11	18	9	22	21	38	27	16	8	14	35	30	32	20	49	42	35	32	49	19	33	33	40	52	44	47	52	55	55	58	53	58	59	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
75500	-143.419611084640195	-142.054348672272852	-1.365262412367330	0.000000155908570	0.000000099926365	0.640929264435738	0.994666982802109	1	2	4	3	3	2	5	5	7	6	5	4	5	9	6	8	8	6	9	9	7	6	8	9	9	7	8	8	12	9	7	10	9	9	11	10	9	8	10	11	11	10	13	13	13	12	12	12	12	14	13	14	15	14	16	16	18	18	18	20	21	23	24	23	0	1	4	1	1	1	5	5	18	3	3	5	4	26	13	15	18	12	7	27	8	12	26	26	31	7	18	22	39	21	7	28	31	31	34	9	38	15	17	33	20	33	49	49	40	36	28	42	39	40	40	40	54	46	54	43	55	56	56	57	60	61	64	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-146.417012267607078	-145.006376883178120	-1.410635384428953	0.000000735868382	0.000000622073150	0.845359258442767	0.997452722494294	0	3	4	4	3	2	6	7	6	5	5	4	6	9	6	9	8	7	6	9	6	7	7	9	7	8	8	7	12	9	8	10	10	9	11	8	10	10	11	11	12	13	12	13	14	11	12	13	13	15	14	13	15	15	17	17	17	18	19	19	20	23	21	22	0	6	5	6	1	1	3	15	12	2	6	5	2	23	4	31	9	4	4	28	4	7	11	19	9	7	8	12	38	22	9	31	17	31	33	15	14	30	16	32	38	40	20	46	46	34	32	46	37	42	29	40	41	48	53	53	45	56	56	56	59	63	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-154.386962062779446	-152.999861791598903	-1.387100271180553	0.000001548605764	0.000000662552710	0.427838205188981	0.956616502973885	1	3	4	5	3	2	6	6	6	4	5	5	5	8	6	9	8	7	9	8	7	6	8	8	8	7	9	8	10	9	10	9	10	8	11	9	9	6	10	11	10	13	12	13	14	12	13	13	14	14	14	14	14	15	17	18	16	18	21	20	20	24	23	23	0	1	6	2	6	1	5	6	3	2	3	5	5	9	11	23	15	11	17	15	10	12	11	15	8	12	28	15	32	9	26	18	14	21	20	9	7	3	30	25	23	40	40	41	35	33	36	33	43	40	44	48	35	50	57	54	53	55	60	55	56	63	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-169.943980073204784	-167.850513060795180	-2.093467012409603	0.000000692310406	0.000001791195517	2.587272271469990	0.959411353140768	0	2	4	4	2	3	3	7	6	5	4	4	6	9	6	9	8	8	9	7	7	5	7	9	7	7	6	8	11	9	10	9	9	7	11	9	10	7	11	11	12	14	11	11	14	12	13	14	11	15	14	14	16	16	18	17	18	19	20	21	20	22	22	23	0	1	6	5	1	5	1	15	4	5	2	2	3	34	10	28	25	25	9	13	27	7	10	34	12	4	3	9	33	26	30	38	25	13	16	38	19	9	19	16	35	35	36	3	47	37	31	40	19	42	36	29	52	51	53	51	54	56	55	59	55	59	59	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-166.660764317822355	-165.268187355207516	-1.392576962614846	0.000001197512196	0.000000497968510	0.415835856996347	0.973513052506040	0	2	4	4	2	1	5	6	6	6	6	4	5	7	7	9	9	6	9	7	7	6	8	9	9	7	7	8	11	7	8	9	9	9	10	9	8	8	9	11	12	13	12	12	12	12	13	14	14	12	15	15	13	14	17	18	19	18	20	21	20	23	23	23	0	1	2	5	1	1	4	12	4	13	3	5	12	10	7	26	20	12	10	3	9	13	11	30	13	7	13	30	31	22	11	11	26	15	22	20	10	9	15	19	19	29	34	40	38	24	44	46	43	40	43	50	29	43	54	49	56	48	58	61	57	60	61	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
78000	-148.689556223304635	-146.739508669213990	-1.950047554090639	0.000000805961901	0.000000118225283	0.146688426741826	0.984236317332243	0	3	2	4	2	2	6	6	5	5	4	6	5	8	7	8	9	7	8	7	7	6	8	9	9	7	9	8	11	8	9	9	9	9	10	10	10	10	10	10	11	13	11	11	13	13	13	12	13	14	13	14	15	14	16	17	18	18	20	20	21	22	22	23	0	3	1	2	1	1	4	4	2	2	6	9	4	12	9	8	20	13	22	13	10	4	8	20	8	22	23	8	34	20	23	26	7	21	28	19	28	14	32	27	33	25	34	30	37	43	43	36	24	51	29	48	51	47	50	54	56	51	58	53	57	59	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-189.880595063384277	-188.409782571802765	-1.470812491581500	0.000000734208840	0.000000751854833	1.024034023663307	0.862639558485130	1	3	3	3	2	3	5	6	6	6	5	6	5	8	6	7	8	8	7	8	7	7	7	9	9	8	8	9	11	9	10	9	9	10	11	8	9	9	10	12	9	13	12	12	12	12	13	13	14	14	14	14	15	14	17	17	18	16	21	19	20	22	24	23	0	1	1	1	1	1	2	3	11	11	4	2	3	19	11	9	9	12	8	10	13	2	11	19	12	22	9	21	36	12	20	27	19	30	21	19	11	10	32	27	9	38	31	24	39	31	39	35	37	33	45	42	50	46	50	47	58	52	61	56	60	57	57	57	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2
79000	-188.386880331921219	-187.025103793703863	-1.361776538217366	0.000000677672203	0.000000365708563	0.539654071590560	0.963375502417797	1	3	3	4	2	3	6	7	7	6	3	5	4	8	4	9	8	6	9	8	8	5	6	10	9	5	7	9	12	9	10	7	9	10	11	10	7	10	9	12	11	12	13	13	11	12	14	13	12	13	14	15	16	15	16	18	18	18	20	19	20	23	23	23	0	5	1	2	1	1	4	6	26	26	1	11	2	3	2	27	8	13	23	9	23	11	2	9	21	15	22	18	34	32	20	10	18	20	39	26	7	17	32	24	14	41	36	41	38	41	42	16	36	41	40	47	47	50	47	52	52	43	56	52	58	60	60	60	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-152.451244811636087	-148.540648881313246	-3.910595930322838	0.000000083239972	0.000000797908875	9.585645615491465	0.955535082820117	1	3	3	5	2	3	5	6	4	4	5	6	5	9	7	9	9	7	9	8	7	6	8	8	7	7	9	6	11	10	9	9	9	10	10	9	9	10	10	11	11	12	12	14	13	13	13	13	13	14	14	13	16	16	16	17	18	18	20	20	20	22	23	23	0	1	1	2	1	5	3	13	5	5	10	9	5	26	12	28	21	8	15	22	28	3	8	8	28	28	15	9	14	23	15	28	8	19	24	26	18	20	36	15	32	29	19	43	41	43	41	42	29	42	38	40	50	47	46	49	54	53	58	57	58	60	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
80000	-163.008659356297045	-161.647475734193506	-1.361183622103552	0.000000356962512	0.000000210245359	0.588984421838028	0.979284413264292	0	3	3	4	1	3	5	7	6	5	6	5	4	8	6	7	9	7	8	7	8	5	6	10	9	8	7	8	11	9	9	9	9	8	10	9	10	9	10	11	9	12	12	13	13	12	14	13	12	14	15	15	15	14	17	18	17	19	21	19	20	22	23	21	0	5	5	3	1	5	3	13	13	5	22	3	6	15	10	12	34	22	11	10	8	13	4	30	21	23	10	20	25	12	34	18	26	11	21	27	25	9	36	41	16	37	41	39	42	29	33	40	29	44	54	46	54	43	47	47	51	57	56	55	55	58	64	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
80500	-201.618576293977100	-200.253883664144155	-1.364692629832956	0.000000746312787	0.000000381003144	0.510514023882578	0.837875845323531	1	2	3	4	3	3	6	6	6	4	5	6	5	8	5	8	8	7	9	9	7	5	5	8	8	7	8	8	11	9	9	9	9	9	10	8	9	10	11	12	11	11	13	11	12	13	13	11	13	15	14	14	15	15	17	16	18	18	19	18	20	23	24	21	0	1	2	1	1	1	13	3	10	3	6	5	3	11	10	22	9	15	18	22	8	5	5	18	26	10	9	15	30	27	12	17	5	24	17	26	14	25	19	32	11	38	39	34	36	17	39	30	44	43	37	41	40	49	52	38	49	56	43	39	58	64	64	61	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	2	3	1	1	2	1
81000	-189.963012845981098	-187.899087110691369	-2.063925735289717	0.000000242465090	0.000000608284286	2.508749966679180	0.902874121500388	1	3	3	5	3	2	5	7	6	6	4	5	5	8	6	9	7	7	8	9	8	6	7	10	8	8	7	9	12	9	9	10	10	8	10	10	9	9	10	11	11	12	12	13	12	12	12	13	13	12	14	13	15	16	17	16	18	19	18	21	20	22	23	20	0	1	1	3	6	1	11	22	5	4	3	3	3	8	2	8	4	4	10	27	9	4	10	16	10	3	12	27	30	25	13	10	19	17	25	28	23	21	16	33	30	34	30	43	19	8	24	25	20	34	44	42	44	39	53	51	54	55	56	58	56	64	64	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
81500	-147.360136284493365	-145.768987065450602	-1.591149219042765	0.000000403568912	0.000000537120676	1.330926788787031	0.965264888809932	1	3	4	5	3	3	5	6	6	6	5	5	4	9	7	8	7	7	9	9	6	6	7	10	9	8	8	9	12	9	8	9	10	9	10	10	8	10	10	11	11	13	12	14	14	12	14	13	11	13	15	14	15	14	17	17	18	18	20	21	19	23	22	23	0	1	1	13	1	1	2	7	13	13	3	3	2	8	4	22	4	12	18	18	3	5	10	16	18	11	9	18	14	15	21	17	30	18	34	37	18	31	30	32	30	43	36	46	29	28	46	41	33	30	54	43	43	40	45	51	55	55	57	59	55	57	59	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1
82000	-176.487668874922633	-175.056550396259610	-1.431118478663012	0.000000029882471	0.000000027205932	0.910431125297978	0.900107758404568	1	3	4	5	3	3	6	6	7	5	5	4	5	9	6	8	9	7	9	8	8	6	7	10	7	7	8	8	10	9	8	10	9	9	11	10	10	10	7	8	10	12	12	12	14	13	13	13	13	14	14	14	16	15	16	17	18	18	21	20	21	23	22	23	0	1	1	6	1	1	4	13	22	2	6	1	6	18	12	8	18	10	28	39	7	10	11	20	8	13	11	22	27	18	8	30	18	25	31	34	9	31	11	8	14	31	36	32	47	44	44	38	35	35	44	37	47	25	51	32	56	45	60	57	60	59	58	60	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1
