step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
76000	-303.664297196916550	-301.985544830950857	-1.678752365965708	0.000138244966639	0.000029072191228	0.210294753829273	0.590929233981176	3	2	1	6	7	5	6	4	6	6	6	6	7	9	8	7	7	7	9	7	8	8	8	8	7	8	8	9	10	7	8	9	9	10	11	10	9	11	10	8	11	10	11	11	12	12	12	12	13	14	12	14	13	14	14	11	13	15	2	3	0	8	8	2	3	3	6	6	3	0	8	5	6	6	9	11	12	12	2	17	11	7	6	25	20	18	28	10	30	21	21	26	28	28	18	29	31	1	18	26	37	36	56	4	29	42	42	44	41	56	39	43	45	28	35	45	1	1	1	1	2	2	4	2	1	1	4	1	1	1	1	2	1	1	3	1	3	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	4	3	1	2	1	1	4	2	2	1	2	1	3	2	2	2	1	2	3
76500	-261.740229500241867	-260.293558941695437	-1.446670558546453	0.000089558794559	0.000030400874339	0.339451580260206	0.723542932342110	3	2	0	6	7	5	6	5	6	6	6	6	7	9	8	6	7	7	9	7	8	8	8	8	7	8	8	9	10	7	9	9	9	9	11	10	10	11	10	11	9	10	11	11	12	11	12	11	13	13	12	14	13	14	14	14	12	14	2	3	0	6	7	2	8	3	6	1	8	0	7	24	9	6	9	7	12	12	10	17	8	5	16	25	20	18	41	10	21	25	15	26	28	18	41	28	31	30	18	34	37	36	35	31	28	42	48	44	44	45	46	29	45	50	38	45	1	2	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	3	2	1	1	1
77000	-306.897485811774800	-305.361099190022969	-1.536386621751829	0.000084578287795	0.000022977072440	0.271666322871347	0.616326857677257	3	2	1	5	7	5	5	6	6	4	4	6	7	9	8	7	7	6	9	7	7	8	8	8	8	8	8	9	8	9	9	9	9	10	10	10	10	11	10	9	8	11	11	10	12	12	12	12	12	13	11	14	13	13	14	13	15	15	2	3	0	1	8	10	11	3	4	2	3	0	7	24	9	9	10	11	12	12	4	4	8	8	16	16	20	18	18	4	21	16	26	26	18	18	41	44	4	21	11	34	37	18	28	31	38	42	42	29	44	35	46	45	35	47	47	45	1	1	1	1	1	1	1	4	1	1	2	1	2	1	1	1	3	2	2	1	1	2	1	1	1	1	1	3	2	3	2	1	1	1	1	3	1	1	3	2	2	1	1	2	3	3	1	1	1	2	1	2	1	1	3	1	1	2
77500	-291.709710449648014	-290.192635249230875	-1.517075200417122	0.000093986049374	0.000026626062008	0.283298023328184	0.577382185965064	3	2	1	3	7	4	6	5	5	6	6	6	7	9	7	7	7	7	8	7	7	8	8	8	7	8	8	9	10	9	8	9	8	9	11	10	10	11	9	10	9	11	11	10	12	12	9	12	13	13	13	14	13	13	14	14	14	14	2	3	0	2	7	4	8	3	4	9	8	0	7	24	9	9	9	8	12	12	6	21	8	5	9	16	20	18	18	17	21	25	17	17	47	18	41	28	31	30	18	34	37	28	35	31	18	42	42	41	29	45	31	43	45	45	41	45	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	2	2	2	2	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	3	2	1	2	4	2	2	4	2	2	2	4	2
78000	-321.764845864727704	-320.130292978314515	-1.634552886413163	0.000151067717883	0.000034136322363	0.225967022219373	0.677866386302135	3	2	0	6	7	4	6	5	6	5	5	6	7	6	8	6	7	7	9	7	8	8	8	8	8	8	8	9	10	8	9	9	9	10	11	10	10	11	10	10	11	11	11	9	12	11	12	11	13	14	12	12	13	14	14	14	15	15	2	3	0	6	8	1	10	6	10	2	2	0	11	8	10	10	4	11	12	12	6	17	7	13	16	10	20	18	28	17	21	15	21	9	36	18	18	18	31	6	29	26	44	18	38	39	41	4	40	51	38	18	46	38	45	45	37	45	1	2	1	1	1	1	1	1	1	2	3	1	2	1	2	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	2	1	1	1	2	2	2	1	4	2	3	2	2	2	2
78500	-285.484118285450108	-283.972383414973024	-1.511734870477069	0.000114433828511	0.000032811737934	0.286731103567978	0.693309274437948	3	2	1	4	7	5	6	5	6	6	6	5	7	9	8	7	7	7	9	7	8	8	8	8	8	8	7	9	9	6	9	8	9	10	11	10	10	11	10	11	11	11	11	11	12	11	12	12	13	13	13	13	13	14	14	12	14	15	2	3	0	2	7	4	8	3	4	6	8	0	8	5	17	9	9	8	27	12	10	30	8	8	16	16	12	18	18	4	21	16	26	26	28	18	18	36	31	30	36	30	37	28	28	21	41	42	42	41	44	56	46	18	56	44	45	52	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	1	2	3	2	1	2	2
79000	-294.501413166091368	-292.966861893432394	-1.534551272658973	0.000123469507817	0.000033672969760	0.272722960960577	0.690447872060899	3	2	1	4	7	5	5	6	6	5	6	6	7	9	7	7	7	7	8	7	7	7	6	8	8	8	8	9	9	9	8	9	9	10	11	10	10	10	10	11	11	11	10	11	12	12	12	12	13	13	13	12	13	13	14	14	15	15	2	3	0	2	11	4	3	3	4	4	7	0	11	5	9	9	9	8	12	12	6	6	7	8	16	22	20	18	18	15	4	22	16	26	29	11	29	29	31	31	38	34	29	29	18	39	41	42	42	29	44	35	40	18	52	52	36	55	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	1	1	2	3	1	1	1	2	5	2	1	1	2	2	2	1	2	4	2	2	4	1
79500	-298.314854440966769	-296.750464034089873	-1.564390406876880	0.000111640564246	0.000028651714993	0.256642513283811	0.611855879926201	3	2	1	5	4	4	5	6	6	6	6	4	7	8	8	7	7	7	9	6	7	8	8	6	8	8	8	9	9	6	7	8	9	10	11	9	10	11	10	11	9	10	11	11	12	12	12	12	13	13	12	14	13	14	14	14	13	14	2	3	0	6	3	2	5	5	4	4	7	0	7	5	16	6	9	11	27	12	30	17	24	5	16	16	12	18	18	4	6	16	26	26	28	18	41	36	31	22	18	26	37	29	38	39	29	34	40	47	29	51	46	47	45	45	38	45	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	2	1	1	1	2	1	1	2	2	1	1	3	2	2	1	2	1	1	1	2	2	1	2	3	3	2	2	1	2	1	2	3	1	1	1	3	2	1	2	2	2	1	2
80000	-276.955677720197343	-275.301996599825600	-1.653681120371759	0.000113379665166	0.000024818904407	0.218900844088146	0.681967841119422	3	2	1	6	7	5	6	5	6	6	6	6	7	6	8	7	7	7	9	7	7	8	6	7	6	8	8	9	10	8	9	9	9	10	11	10	10	11	10	9	10	10	8	11	11	11	12	12	13	14	13	14	10	14	14	14	15	15	2	3	0	8	14	2	8	3	6	6	8	0	7	8	17	25	9	8	20	12	4	9	8	14	6	25	20	18	43	21	21	16	26	26	29	28	43	29	31	22	18	17	18	41	41	53	41	42	32	44	44	45	30	29	45	45	41	45	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	2	3	1	2	2	2	5	3
80500	-272.110830904137288	-270.620788939798615	-1.490041964338669	0.000088500300822	0.000026710811418	0.301816052259401	0.601191493812131	3	2	1	5	7	4	6	5	6	5	6	6	7	9	8	7	7	7	8	7	8	8	8	8	7	8	8	9	10	7	9	9	9	10	10	10	10	11	10	11	9	11	11	11	12	12	12	12	13	13	13	14	11	13	13	14	15	15	2	3	0	6	7	1	8	3	6	6	8	0	11	24	9	9	9	8	12	12	10	17	8	8	9	30	20	18	18	4	30	25	26	26	28	28	41	28	31	31	18	31	37	41	29	31	28	42	42	47	44	55	21	37	45	55	47	35	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	2	2	1	3	1	3	2	1	1	1	2	3	2	2	2	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	1	2	1	2	1	1	3	1	1	3	3
81000	-274.990128479228929	-273.329776663292023	-1.660351815936929	0.000080855455955	0.000017508606677	0.216542056072885	0.648577634390545	3	2	1	6	4	5	5	6	6	6	6	5	7	7	8	7	7	7	9	7	8	8	8	8	8	8	6	9	10	9	9	9	9	10	11	10	9	11	10	10	9	11	11	11	12	12	12	12	13	14	10	14	11	14	14	14	14	15	2	3	0	6	3	2	5	7	6	6	7	0	11	8	9	9	9	11	12	27	10	17	13	8	16	16	12	18	18	10	6	25	26	26	28	28	18	29	31	4	18	26	37	51	38	53	41	42	42	41	18	45	31	29	45	47	38	52	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	2	1	1	3	1	3	2	1	1	1	2	1	2	2	3	2	1	3	2	2	2	1
81500	-292.896023315364403	-291.142732126741691	-1.753291188622729	0.000097948706459	0.000018439568456	0.188257396367641	0.595560181874048	3	2	1	6	6	4	6	5	5	6	6	5	7	9	8	7	7	7	9	7	8	8	7	7	8	7	6	9	9	9	9	9	9	9	8	10	9	11	7	9	8	11	11	11	12	12	10	12	13	13	13	14	13	14	14	14	15	15	2	3	0	2	8	1	8	3	6	6	8	0	7	5	17	9	6	8	12	27	39	4	8	8	16	9	12	18	18	26	21	25	25	25	18	28	41	35	6	39	18	34	37	18	47	31	41	42	42	44	44	45	46	43	45	45	47	45	1	1	1	2	1	1	1	3	1	2	1	1	1	3	1	1	3	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	3	1	2	2	1	2	2	2	2	1	2	2	1	4	2
82000	-297.993287917373834	-296.182095732442747	-1.811192184931077	0.000140228197949	0.000024396570749	0.173977638632319	0.698045434982338	3	2	1	6	4	4	6	5	6	5	6	6	7	9	8	7	7	7	9	7	7	7	8	8	8	7	8	9	9	9	8	9	9	10	11	10	10	11	10	11	10	10	11	11	12	12	12	11	13	14	13	14	12	14	14	14	12	14	2	3	0	10	3	2	8	5	10	6	5	0	7	8	17	9	9	8	12	12	4	9	7	8	16	9	20	18	18	21	21	25	26	26	29	13	18	29	31	30	18	33	41	29	38	40	41	25	42	44	41	35	31	35	45	45	29	45	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	2	2	1	1	1	1	1	2	2	3	2	2	2	2	1	2	2	2	2
82500	-311.416818672202965	-309.650102745872800	-1.766715926330188	0.000106815820586	0.000019734712862	0.184754587415264	0.485090435887099	3	2	1	6	7	5	6	4	6	4	5	6	7	8	8	7	7	7	9	7	8	7	7	7	8	8	8	9	10	7	9	9	9	10	11	10	10	10	10	11	10	9	11	11	10	10	12	11	13	14	13	14	12	14	11	14	15	12	2	3	0	2	7	10	11	3	6	1	8	0	11	24	9	6	10	8	20	12	30	10	11	8	17	16	20	18	18	9	21	16	26	16	41	18	18	18	31	32	18	17	29	18	18	31	18	22	42	51	44	58	46	47	28	58	29	41	1	1	1	4	1	1	1	3	1	1	1	1	2	1	2	2	2	2	2	1	1	3	2	1	1	1	1	1	3	1	1	2	1	1	1	3	2	2	1	2	2	1	1	4	2	1	4	3	4	1	1	2	2	1	2	2	3	1
83000	-294.448242646038580	-293.034980171366726	-1.413262474671867	0.000084991699182	0.000032306741263	0.380116429881043	0.717284483757875	3	2	1	5	7	4	5	4	5	6	6	5	7	9	8	7	7	7	8	6	7	8	7	8	8	8	8	8	10	9	9	9	9	10	11	10	10	11	10	11	9	10	11	11	12	11	10	12	11	14	12	14	13	14	14	14	12	12	2	3	0	2	11	2	8	3	6	4	7	0	8	24	9	9	9	8	20	12	4	16	8	8	16	9	20	18	18	10	21	15	15	6	41	41	18	18	31	30	18	26	37	41	29	39	41	49	42	51	38	58	46	38	58	58	41	38	1	1	1	1	1	2	1	3	1	1	1	1	2	1	3	2	2	2	1	1	2	1	2	3	1	2	2	1	3	2	1	1	1	3	2	1	2	3	1	2	2	1	1	1	2	1	1	1	1	2	1	2	2	2	2	2	2	1
83500	-296.186383134595076	-294.777202789519549	-1.409180345075531	0.000103081954639	0.000039818178131	0.386276902394685	0.669647851432813	3	2	1	5	7	3	6	4	6	6	6	5	7	8	8	6	7	7	9	6	8	8	7	8	8	8	8	8	9	9	7	8	9	10	10	10	10	8	10	11	10	11	11	9	12	12	12	12	10	12	13	14	13	13	14	14	15	15	2	3	0	6	7	2	8	3	4	6	8	0	8	5	9	4	9	11	12	12	4	17	7	8	16	16	20	18	18	21	10	17	26	26	28	29	18	18	4	21	18	26	37	18	41	39	41	42	15	44	50	45	46	37	45	45	29	45	1	1	1	2	1	1	2	2	1	3	2	1	3	1	2	1	1	1	4	1	1	1	1	3	2	1	2	1	2	1	1	1	1	2	1	1	2	1	4	2	1	3	1	1	1	2	2	1	1	2	1	2	1	1	2	2	4	2
84000	-273.373759180390891	-271.963207599290001	-1.410551581100896	0.000090118316567	0.000034620606714	0.384168369237212	0.664217420609676	3	2	1	6	4	5	5	5	6	6	6	6	7	6	8	7	7	7	8	7	7	8	6	8	8	8	8	9	10	9	9	9	9	10	10	9	10	11	10	11	9	11	11	10	12	11	11	11	12	12	13	14	13	14	12	14	15	15	2	3	0	6	3	2	5	3	6	6	8	0	7	8	17	9	9	11	12	12	10	17	8	14	16	16	20	18	18	21	21	25	26	26	41	18	41	18	31	21	18	34	37	41	38	30	36	16	42	44	38	45	31	47	29	45	47	55	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	3	2	2	1	1	2	1	2	1	3	1	2	2	1	1	1	1	2	2	3	1	2	2	2	2	3	2	2	2	3
84500	-306.259815796268072	-304.629556850465349	-1.630258945802734	0.000108555092458	0.000024709174251	0.227618748154465	0.599025340532828	3	2	1	4	7	5	6	5	6	6	6	6	7	9	8	6	5	7	9	7	8	7	8	8	8	8	8	9	10	6	8	9	9	10	11	10	9	11	10	11	9	9	11	11	12	11	12	12	13	14	13	14	13	13	14	14	15	15	2	3	0	2	3	4	8	3	17	6	8	0	3	7	8	17	4	8	12	12	30	16	13	8	16	16	20	18	18	6	30	25	26	26	18	41	18	18	31	21	18	25	37	41	38	31	41	42	34	29	38	29	40	36	45	28	55	56	1	1	1	2	3	1	1	3	1	1	1	1	3	1	2	1	1	2	2	1	2	1	1	1	2	2	1	1	3	1	1	1	1	1	3	1	1	3	2	2	1	1	2	2	1	2	2	2	3	1	1	3	2	3	2	3	1	1
85000	-273.478292712635721	-271.888922032373671	-1.589370680262027	0.000109315353631	0.000026752911423	0.244731508742723	0.712421385831798	3	2	1	6	7	5	5	4	6	6	6	6	7	9	8	7	7	7	7	7	7	8	8	8	8	7	8	9	10	9	9	9	9	9	11	10	10	10	10	11	9	11	11	11	12	11	12	12	13	14	13	13	13	14	14	14	12	15	2	3	0	6	11	8	8	3	6	8	7	0	7	5	17	6	10	8	12	12	10	9	11	8	16	6	20	18	41	21	10	16	9	16	41	41	41	41	31	39	18	34	37	41	18	39	41	17	48	51	45	47	46	43	52	47	41	52	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	3	1	1	1	1	1	1	1	1	2	1	2	4	1	2	2	1	1	1	1	2	3	1	1	1	1
85500	-298.930328755296557	-297.385328775197252	-1.544999980099292	0.000116514276133	0.000031089818380	0.266832695630981	0.624491035840132	3	2	1	4	5	5	6	3	6	6	5	6	7	9	8	7	7	7	9	7	6	5	6	7	8	8	8	9	10	9	8	9	9	9	10	10	10	11	10	11	9	11	11	10	12	12	12	11	13	12	13	14	13	14	14	13	15	15	2	3	0	8	3	2	11	3	22	4	8	0	5	13	9	22	9	5	12	12	6	4	5	5	21	9	20	18	41	15	4	25	16	25	41	28	18	29	31	30	18	34	37	41	28	31	29	34	42	44	50	56	39	56	35	37	47	52	1	1	1	1	2	3	1	2	1	2	2	1	2	2	2	2	1	1	3	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	3	2	2	2	2	1	1	1	2	1	3	3	3	1
86000	-298.183392097496551	-296.738297485205237	-1.445094612291294	0.000095339808326	0.000032518198872	0.341076822399428	0.747819910218858	3	2	1	6	7	5	6	4	6	5	5	3	7	7	8	7	7	7	8	6	8	7	8	5	8	7	8	9	8	6	9	9	8	9	11	10	10	11	7	11	10	11	10	11	12	12	11	10	12	14	13	14	13	14	14	14	15	15	2	3	0	6	8	2	11	3	6	2	8	0	11	24	17	9	9	7	12	12	30	9	8	8	17	9	20	29	18	6	21	33	16	9	28	28	29	41	30	30	29	48	18	41	47	39	18	16	42	44	44	45	31	37	45	45	52	45	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	3	3	1	1	1	1	2	1	2	2	2	1	2
86500	-285.929119194690145	-284.260304548056808	-1.668814646633341	0.000099537172349	0.000021263417229	0.213622878036330	0.663666553452515	3	2	1	6	7	5	5	5	6	6	4	6	7	7	8	7	7	7	7	7	7	8	8	7	8	8	8	9	8	9	9	9	9	10	11	10	10	11	10	11	11	11	10	11	11	12	11	12	12	14	13	13	13	14	13	14	12	12	2	3	0	6	8	1	11	11	6	6	3	0	7	11	17	6	9	11	12	12	4	9	8	8	16	16	20	18	18	21	21	25	16	16	37	28	29	37	31	30	29	26	18	43	29	39	29	34	42	51	44	58	46	43	45	58	41	45	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1	1	3	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	2	3	3	3	1	3	2	2	1	1	1	1	1	1	3	2	2	1	1
87000	-301.751189888470037	-300.168861233775999	-1.582328654694051	0.000088025569229	0.000021827174026	0.247964020197163	0.526516802871377	3	2	1	3	7	5	4	5	6	5	6	6	7	9	8	7	7	7	8	7	8	8	8	7	8	8	8	9	10	7	9	8	9	9	11	10	10	11	10	10	9	11	11	11	12	11	11	12	13	14	12	14	13	14	14	13	14	14	2	3	0	2	8	4	3	7	10	4	7	0	7	24	17	6	10	7	20	12	30	17	5	7	10	16	20	18	18	10	22	17	17	17	28	18	18	29	6	21	18	34	37	18	29	39	28	42	42	44	44	45	46	29	45	29	47	35	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	3	2	1	4	2	2	2	1	2	2	1	1	1	2	3	1	2	2	3	2	2	3	3
87500	-302.357521989247573	-300.693787943368648	-1.663734045878938	0.000089320917317	0.000019236665336	0.215365738660947	0.601441744852401	3	2	1	4	7	5	6	5	6	6	3	6	7	9	8	6	6	7	9	7	8	8	7	8	8	8	8	9	10	9	9	9	9	10	11	9	9	11	10	10	11	11	11	10	10	11	12	12	13	11	12	12	13	14	13	14	15	15	2	3	0	2	7	2	11	3	6	4	3	0	7	24	17	6	6	7	20	12	6	9	8	6	16	16	20	18	18	10	21	9	26	32	29	18	18	28	31	22	28	25	37	18	18	39	38	42	32	29	50	45	46	47	52	52	47	45	1	1	1	2	1	2	1	4	1	2	2	1	1	1	2	1	1	1	2	1	2	2	1	2	2	2	1	1	3	2	1	3	1	1	1	1	2	1	1	2	2	3	2	2	2	1	1	1	3	1	1	1	2	2	1	2	1	3
88000	-279.440552478493657	-277.827031665363393	-1.613520813130275	0.000090966457960	0.000021314061816	0.234306823568263	0.671199551705222	3	2	1	6	7	4	6	6	6	6	5	6	7	7	7	7	7	7	9	7	7	8	7	8	8	8	8	8	10	9	9	9	9	10	11	10	10	11	10	11	9	10	11	11	12	12	11	12	12	14	11	11	13	14	14	14	14	15	2	3	0	6	8	2	3	11	6	6	3	0	8	8	9	9	9	11	12	12	6	17	11	14	16	16	20	18	28	21	21	16	26	26	41	41	18	36	21	21	18	26	29	18	52	39	29	42	40	44	41	41	46	41	45	45	47	52	1	1	1	2	1	1	4	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	4	2	2	1	1	1	2	1	2	1	2	2	2	1	3	2	2	2	3
88500	-304.065988991347581	-302.384999970199715	-1.680989021147876	0.000135018128764	0.000028294399093	0.209560000213075	0.740237250070297	3	2	1	4	7	3	6	6	6	6	4	6	7	9	8	5	7	7	9	7	8	8	8	8	7	8	8	9	10	6	9	9	9	9	11	10	9	10	10	11	10	11	11	11	12	10	11	12	13	13	12	13	13	13	14	14	15	14	2	3	0	6	11	2	11	11	16	4	3	0	11	5	17	6	9	11	12	12	30	9	5	8	16	10	20	18	28	6	21	10	26	22	38	37	18	18	31	17	18	26	18	41	38	31	37	42	42	44	44	35	40	18	35	45	54	45	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	3	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	2	3	1	1	1	1	1	2	2	1	2	2	3	2	1	1	2
89000	-305.787417428112292	-304.215482799202789	-1.571934628909516	0.000121587995005	0.000030750979806	0.252911315830381	0.682002527548481	3	2	0	6	7	5	6	6	6	4	5	5	7	8	6	5	5	7	9	6	7	8	8	8	8	7	8	9	9	9	9	9	9	8	11	10	10	11	10	11	11	11	11	11	12	12	12	10	13	12	13	14	10	14	14	13	15	15	2	3	0	6	11	10	11	11	17	1	3	0	7	5	6	10	10	11	12	12	10	9	11	8	16	16	20	18	18	4	21	16	25	15	28	13	29	18	25	21	18	25	37	29	29	53	41	25	42	44	50	45	31	38	56	45	35	56	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	2	1	1	1	2	2	2	2	2	1	1	2	1	1	2	3	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	3	2
89500	-285.062024825749461	-283.621171970259127	-1.440852855490346	0.000094243665520	0.000032567625420	0.345568322711810	0.629192493434041	3	2	1	6	7	5	6	4	6	6	5	6	6	9	8	7	7	7	9	7	8	8	8	7	8	8	8	9	9	9	9	8	9	10	11	10	10	11	10	11	11	11	11	11	11	11	12	11	13	13	13	14	13	14	14	14	15	15	2	3	0	1	11	2	8	3	6	6	8	0	11	8	9	9	9	13	27	12	6	17	5	8	16	16	20	18	11	10	21	16	26	26	28	18	29	18	31	17	18	34	37	29	29	31	28	34	48	41	44	47	46	37	38	35	52	29	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	2	3	2	1	1	1	2	2	1	1	2	1	4	4	1	1	1	1	1	3	1	2	1	2	2	2	3	3	3	1	2
90000	-266.368934178552308	-264.856528576400308	-1.512405602151995	0.000075158480052	0.000021517446623	0.286294329107913	0.644632130749229	3	2	1	6	6	5	6	4	6	6	6	4	6	8	8	7	7	7	9	7	7	7	7	7	8	8	8	9	10	9	8	8	9	10	11	9	9	10	10	11	11	11	10	11	12	12	12	12	13	13	13	14	13	12	11	13	14	15	2	3	0	6	8	2	8	3	6	6	8	0	8	24	16	9	9	11	20	12	4	9	7	5	16	16	12	18	18	21	21	16	26	26	29	18	18	18	31	30	28	34	37	38	55	39	41	42	42	44	29	55	46	43	29	55	56	56	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	3	2	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	3	3	1	2	1	2	1	2
90500	-276.704389302393963	-275.063722568648416	-1.640666733745568	0.000106806294231	0.000023888060005	0.223657792611634	0.785095267399085	3	2	1	4	7	5	6	5	6	6	6	6	7	8	8	7	7	7	9	7	6	8	8	8	8	8	8	9	10	8	9	9	9	10	11	10	10	11	10	11	10	11	11	11	12	12	12	12	11	14	13	14	13	13	14	14	15	15	2	3	0	2	10	4	8	3	6	2	8	0	11	5	10	10	10	11	27	12	4	21	8	5	16	16	20	18	28	21	30	25	26	16	28	28	18	28	31	39	18	30	37	28	41	31	18	42	34	38	47	45	46	29	45	45	54	47	1	1	1	2	1	1	1	3	1	3	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	3	2	1	2	2	2	3	1	1	3	1	2	1	3	2	2	1	2
91000	-297.402185981901823	-295.759106117734859	-1.643079864166938	0.000084690519878	0.000018865638069	0.222759738586858	0.687950679381269	3	2	1	6	4	4	6	4	5	6	5	4	7	7	8	7	7	7	9	6	7	8	7	8	8	7	8	9	10	9	9	8	9	9	10	10	10	11	8	10	11	11	11	11	11	12	9	12	13	14	12	14	13	14	14	13	15	15	2	3	0	6	3	2	11	3	6	6	5	0	5	8	10	4	9	5	20	12	10	17	5	14	16	10	20	18	18	21	39	26	17	17	47	18	18	47	21	21	18	34	29	29	28	31	18	42	42	51	41	56	46	29	41	45	29	52	1	1	1	1	3	2	1	2	1	2	1	1	2	2	1	1	2	2	3	2	1	1	3	1	1	1	2	2	2	2	1	1	2	2	1	2	2	2	1	2	4	2	1	1	2	2	2	1	2	2	1	1	1	2	3	2	2	1
