step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
75000	-340.168136214686058	-347.023624165645458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741948670604422	0	1	2	1	3	5	5	7	9	10	9	9	11	10	8	12	11	12	11	12	13	14	14	15	15	15	17	19	21	20	23	22	22	22	23	25	24	23	23	25	24	26	24	25	26	28	26	26	27	28	29	28	29	30	30	30	29	31	30	31	33	34	33	35	33	35	36	35	37	0	1	1	1	4	2	0	6	8	15	8	8	15	9	6	10	11	9	8	13	14	16	14	21	21	20	24	24	28	24	33	24	27	28	33	37	33	0	29	31	31	36	33	0	40	31	41	44	44	45	46	47	49	48	50	47	52	52	48	0	59	56	57	59	54	61	62	54	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	2	1	2	2	1
75500	-400.875197329339017	-407.730685280298417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646212396136896	-1	0	2	1	2	4	5	8	8	10	9	9	12	8	12	11	12	12	10	13	13	14	14	16	14	15	16	17	22	18	22	20	23	23	23	25	25	24	24	24	24	23	21	24	25	27	26	27	26	27	28	29	30	30	30	31	29	32	31	29	33	35	34	34	34	35	33	35	35	0	1	2	1	4	3	0	6	6	9	9	8	10	6	10	8	11	11	9	13	10	21	21	22	21	16	23	21	23	24	28	28	28	30	27	34	34	0	43	29	31	30	27	0	40	40	41	44	44	45	40	47	49	48	51	57	47	56	48	0	54	57	57	59	61	54	52	61	0	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	2	3	1	2	1	3	2	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	3	2	2	2	2	2	1	1	2	1	1	3	3	2	1	4	1	1	1
76000	-373.052539872050033	-379.908027823009434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670224763332088	0	1	2	1	2	5	5	8	8	9	10	9	13	10	9	11	10	10	12	14	13	13	14	16	15	16	18	17	22	21	22	18	20	22	24	26	23	23	25	24	25	26	24	25	25	26	27	27	27	28	28	29	29	29	29	31	30	33	32	31	33	34	33	34	34	35	35	35	36	0	1	2	1	4	2	0	1	1	8	9	9	19	9	6	10	8	8	8	19	14	16	21	21	23	16	24	24	27	28	30	24	27	30	29	34	28	0	29	33	29	37	32	0	40	40	41	44	44	45	40	47	49	48	45	52	47	47	54	0	54	56	57	59	54	61	62	65	0	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	1	1
76500	-383.605940011176017	-390.461427962135417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711307963287295	-1	1	3	1	3	5	4	8	7	10	10	9	10	9	12	11	12	12	11	13	13	12	13	15	16	14	17	18	21	20	22	22	22	23	24	25	23	24	24	24	23	25	23	23	25	28	26	26	26	28	30	29	30	30	30	30	31	30	33	32	32	35	33	35	34	34	36	34	37	0	1	4	1	4	2	0	9	6	3	8	8	8	6	13	8	13	11	8	19	14	16	10	17	21	22	24	21	27	28	28	27	21	30	34	30	30	0	43	28	33	33	32	0	31	45	40	44	44	45	46	47	49	44	50	52	58	52	61	0	54	63	56	59	61	54	62	61	0	1	1	1	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	2	3	2	1	2	2	1	1	3	1	1	1	1	2	1	1	2	2	2	1	2	2	3	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1
77000	-372.475276605339047	-379.330764556298448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627943169933687	0	2	3	2	3	5	3	8	8	10	9	8	11	10	9	11	11	12	11	13	13	13	15	14	15	15	16	17	22	20	23	22	21	22	22	25	24	24	24	24	25	23	25	25	25	27	26	27	26	28	29	29	29	29	30	29	31	33	32	32	32	35	33	35	34	36	34	34	36	0	1	1	1	4	3	0	6	3	9	9	6	6	8	2	10	9	13	8	19	14	10	21	21	21	16	24	24	27	21	29	24	27	30	30	34	30	0	32	31	31	30	29	0	31	31	41	44	44	31	46	47	49	44	50	47	47	56	54	0	48	63	52	61	61	68	57	54	0	1	1	1	1	1	1	1	2	3	1	1	1	3	1	4	1	1	1	2	1	1	2	1	1	1	2	1	2	3	3	1	3	2	1	1	2	2	1	2	1	2	2	2	1	1	2	1	1	1	3	1	2	2	2	1	2	2	2	2	1	2	1	1	2	1	1	1	2	1
77500	-358.814391968388463	-365.669879919347864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686469304928794	0	2	3	1	2	4	3	7	10	9	8	7	12	9	8	10	11	11	11	14	12	13	14	15	15	15	17	19	21	20	23	21	21	23	23	25	24	24	25	25	24	26	23	25	26	27	26	26	26	29	29	29	29	29	31	30	31	32	32	31	33	34	32	34	35	35	34	35	37	0	1	1	1	4	1	0	3	15	8	6	6	9	8	3	15	16	8	9	18	16	10	21	21	22	18	21	27	27	28	29	28	27	30	29	34	33	0	43	31	31	36	33	0	31	40	40	44	44	45	46	47	49	48	50	47	56	52	54	0	54	57	57	59	61	61	63	61	0	1	1	1	1	1	3	1	2	1	1	2	1	1	2	3	1	1	2	1	2	1	2	1	2	2	2	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1
78000	-350.531455031288544	-357.386942982247945	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706457819138012	0	1	2	2	3	5	3	7	8	10	9	9	11	9	11	12	11	12	11	13	13	13	14	15	16	14	17	18	21	20	23	21	22	22	23	25	24	23	24	24	24	25	25	25	25	27	27	26	27	27	30	29	29	30	30	31	29	32	32	31	33	34	32	34	35	35	35	35	36	0	1	1	1	4	3	0	1	8	9	9	8	9	8	8	15	11	11	9	13	19	10	21	21	21	10	24	27	28	24	33	27	32	29	30	34	34	0	32	31	30	37	39	0	29	45	41	44	44	45	46	47	49	48	50	47	47	52	54	0	54	52	52	59	61	61	57	61	0	1	1	1	1	1	2	1	3	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	2	1	1	1	3	1	1
78500	-376.646456257400644	-383.501944208360044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686414642235204	1	2	3	2	3	4	3	7	10	10	9	8	13	9	10	11	12	11	11	12	14	14	14	15	16	14	17	18	21	21	23	22	22	22	22	25	24	21	25	25	24	25	22	25	26	27	27	27	26	26	29	29	29	28	30	29	31	31	32	30	33	34	33	34	34	35	36	36	36	0	1	2	1	4	1	0	6	8	14	6	6	19	8	8	10	11	11	15	1	14	10	16	21	21	16	24	27	27	24	24	29	29	30	29	34	34	0	43	31	30	37	29	0	40	40	40	44	44	40	46	41	49	48	50	47	56	52	48	0	54	63	56	59	59	61	63	61	0	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	3	3	3	1	1	2	1	1	1	2	3	3	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	2	1	3	1	2	1	1	1	2	2	1
79000	-358.189918679487050	-365.045406630446450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769689757672016	0	1	2	2	3	5	2	7	9	10	8	8	12	10	10	11	11	12	9	11	13	13	14	16	15	15	18	19	20	20	23	20	22	22	22	23	24	23	25	24	24	25	24	24	25	27	26	26	27	27	29	29	30	30	31	31	30	31	32	32	32	35	33	34	34	35	35	33	36	0	1	2	1	4	3	0	6	6	19	8	6	15	9	8	10	9	19	6	15	14	16	16	26	21	22	24	27	24	27	28	27	29	30	29	30	30	0	43	29	29	34	32	0	31	40	41	44	44	45	46	47	49	48	50	57	47	52	54	0	54	57	56	59	61	61	56	61	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	2	2	1	1	2	2	1	1
79500	-376.611595995984374	-383.467083946943774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723369127219027	0	2	3	2	3	5	5	7	9	9	10	9	12	10	9	10	11	11	9	11	13	11	13	16	15	15	17	17	21	20	23	20	21	23	23	24	25	24	23	25	24	24	25	25	25	28	26	27	27	28	30	29	29	30	29	30	31	31	31	32	33	34	34	33	34	34	36	35	36	0	1	1	1	4	2	0	6	8	8	9	8	9	10	3	10	11	8	8	10	15	10	14	21	21	22	24	21	24	24	33	24	28	29	27	29	30	0	32	31	31	34	39	0	31	31	41	44	44	45	46	47	49	48	50	52	56	52	48	0	54	52	52	59	61	59	63	59	0	1	1	2	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	2	1	2	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	3	1	1	4	2	1	1	1	2	2	1
80000	-386.843902578625887	-393.699390529585287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631412254997860	-1	2	3	0	2	5	3	7	9	7	9	8	12	8	11	11	11	11	11	12	13	13	15	14	14	15	18	18	22	20	21	22	22	22	23	26	24	23	23	23	25	25	24	24	25	26	27	27	27	28	29	30	29	30	31	29	31	32	31	31	34	34	33	34	34	33	35	36	36	0	1	1	1	4	3	0	2	6	3	10	2	6	10	6	9	10	11	9	19	14	16	21	22	21	16	24	21	24	27	28	27	28	30	29	37	34	0	28	31	40	29	32	0	31	29	32	44	44	40	46	47	49	48	50	41	56	52	54	0	54	47	57	59	54	48	63	65	0	1	2	2	1	1	1	1	2	2	2	1	3	2	1	2	1	2	1	1	1	2	2	1	1	1	2	2	2	4	1	2	2	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	2	1	1	2	1	1	2	3	1	1	2	3	1	1	1
80500	-411.534464235896849	-418.389952186856249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562243708264452	0	1	2	2	3	4	3	8	8	10	9	8	12	10	12	12	10	12	11	14	13	14	15	15	14	15	17	18	22	21	20	21	21	23	23	26	24	23	24	24	25	25	25	24	25	27	26	25	26	28	30	29	29	29	31	31	29	33	32	32	33	35	34	35	33	35	35	34	35	0	1	1	1	4	2	0	1	3	2	9	1	19	9	19	14	11	9	10	21	10	16	14	21	10	16	9	14	23	21	27	27	27	33	29	42	30	0	32	31	40	29	39	0	31	37	41	44	44	45	45	47	49	48	50	52	47	52	48	0	54	56	52	61	54	65	58	65	0	1	1	1	1	1	2	1	3	4	5	1	3	1	1	1	1	1	2	1	1	2	2	2	1	2	2	5	4	4	3	1	2	2	1	1	1	2	1	2	2	1	1	1	1	3	3	1	1	1	2	3	2	1	2	2	1	2	3	3	1	2	2	3	1	2	1	1	1	1
81000	-385.206665747280624	-392.062153698240024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705549812041512	-1	1	3	2	3	5	3	7	8	9	9	9	12	10	9	12	11	11	11	13	11	13	14	16	15	16	17	18	20	20	23	20	21	22	24	25	24	21	25	24	24	26	24	24	25	28	26	27	26	27	30	29	30	30	30	31	30	31	30	31	34	33	34	35	33	36	35	36	37	0	1	2	1	4	3	0	6	6	8	6	6	17	10	6	10	11	11	9	11	15	16	21	21	21	22	23	24	24	27	33	28	24	23	33	37	34	0	32	31	31	33	32	0	31	42	41	44	44	45	46	47	49	48	50	57	47	57	48	0	65	57	56	59	54	54	56	61	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	2	2	3	2	2	2	1	1	1	2	3	2	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	2	2	2	1	1	2	1	1	1	1	1	3	2	1	2	2	1	1
81500	-370.298788335675852	-377.154276286635252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737524389325253	-1	2	3	1	3	5	4	7	9	10	7	9	12	10	12	11	10	11	11	14	14	14	14	14	16	15	17	18	21	20	21	20	22	22	23	24	24	22	25	24	25	25	23	24	26	27	27	26	26	28	30	29	29	29	30	30	31	31	32	32	33	34	33	34	34	35	35	35	37	0	1	2	1	4	3	0	2	3	11	6	11	19	9	19	10	11	17	17	15	14	16	14	14	21	15	21	21	26	28	28	27	29	30	29	30	34	0	34	31	40	34	32	0	40	45	41	44	44	45	46	41	49	44	50	47	56	52	48	0	54	57	57	61	48	61	63	61	0	1	1	1	1	1	1	1	2	3	2	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	2	2	2	3	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	3	2	1	1	3	1	2	1	1
82000	-368.888855202049456	-375.744343153008856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762336445637359	0	1	3	1	3	5	4	9	9	6	9	9	11	10	11	11	11	11	12	13	13	12	12	15	15	14	17	18	20	20	21	21	19	22	24	25	24	24	24	25	23	26	23	25	25	28	26	26	27	27	29	28	29	29	30	31	30	31	32	30	33	33	32	33	34	36	35	35	37	0	1	2	1	4	2	0	6	6	3	6	10	11	6	9	9	9	11	15	13	16	16	14	21	21	22	24	27	28	28	27	29	21	30	30	34	34	0	43	31	31	36	32	0	31	45	41	44	44	45	40	47	49	48	50	47	47	41	54	0	48	56	57	59	54	65	57	61	0	1	1	1	1	2	2	1	2	1	2	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	3	1	1	4	1	1	1	3	1	2	1	1
82500	-379.276841751958557	-386.132329702917957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660172810917038	0	1	2	2	3	4	4	8	7	9	9	9	13	10	10	11	9	11	11	13	13	14	14	15	15	14	17	18	22	21	22	19	20	22	24	25	24	24	24	25	24	25	25	24	25	27	26	27	26	28	28	30	30	30	30	30	31	32	32	32	33	33	34	35	34	36	36	34	36	0	1	2	1	4	3	0	9	6	6	8	6	19	10	10	10	9	17	15	15	14	16	21	9	21	16	21	26	28	33	33	24	27	30	24	34	34	0	32	31	31	37	39	0	31	40	41	44	44	45	46	47	48	44	50	47	47	57	48	0	48	58	57	59	54	61	63	59	0	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	5	1	2	2	2	3	1	1	2	2	1	3	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	3	2	3	1	2	2	1	3	1	2	1	2	1	2	2	1	2	1
83000	-397.120405898401827	-403.975893849361228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618474898009717	0	2	2	2	3	4	4	9	7	9	8	8	10	10	12	12	11	11	11	14	12	13	15	16	15	16	17	17	19	21	23	20	21	23	24	25	23	24	25	23	25	25	24	25	26	27	26	26	27	28	29	27	29	30	30	30	31	32	32	32	31	34	34	35	34	33	33	36	37	0	1	1	1	4	3	0	6	6	9	6	9	10	9	11	10	11	11	13	11	14	10	14	21	21	20	15	24	23	29	28	29	27	30	30	30	30	0	32	30	29	34	29	0	40	41	31	44	44	45	46	47	49	44	50	52	52	57	54	0	54	57	57	59	48	54	56	61	0	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	3	1	2	2	2	2	1	2	1	2	1	4	1	2	2	2	2	1	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	5	1	1	1	1
83500	-369.165844018989844	-376.021331969949244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648254449143522	-2	0	2	1	3	4	5	7	9	9	8	8	11	9	11	11	12	11	10	13	13	13	12	15	14	14	17	19	20	20	23	21	23	23	23	25	25	24	23	24	24	24	24	25	26	28	26	27	26	27	30	29	30	30	30	30	30	32	31	31	33	34	33	34	35	35	35	36	35	0	1	1	2	4	4	0	6	6	8	8	8	19	8	9	10	11	8	11	19	14	16	14	23	23	17	24	21	27	27	28	29	29	30	29	30	30	0	32	31	28	33	39	0	31	41	41	44	44	45	46	47	49	48	50	52	41	52	48	0	59	56	56	48	54	61	63	61	0	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	3	2	1	2	1	1	2	2	2	2	1	1	1	3	1	1	1	2	2	1	1	1	1	1	2	2	2	2	1	3	2	2	1	2	2	2	2	2	1	1	2	1
84000	-376.487286735498117	-383.342774686457517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730442497498778	0	1	1	2	3	5	3	7	9	10	9	8	12	9	11	12	11	11	10	14	13	13	15	16	15	15	18	19	21	20	23	21	21	23	23	23	23	21	24	25	24	25	25	24	25	27	25	27	26	28	29	30	28	30	31	28	31	31	32	30	33	34	33	34	34	35	36	35	35	0	1	1	1	4	1	0	1	8	6	8	6	19	8	9	15	19	19	9	13	14	10	21	23	21	16	24	24	28	28	27	27	27	28	28	30	27	0	32	31	29	34	39	0	41	31	31	44	44	45	46	47	49	48	50	47	56	52	48	0	54	57	56	59	59	61	63	59	0	1	1	1	1	1	2	1	2	1	3	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	2	2	2	3	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	3	1	2	1	2	1	1	1	1	1	1
84500	-354.573689937359063	-361.429177888318463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.777282001044804	0	1	3	2	3	5	5	6	9	9	9	9	12	10	12	11	10	12	10	14	12	14	14	15	15	15	17	19	21	19	22	21	23	22	24	26	24	23	22	23	24	25	24	25	26	27	26	27	27	28	30	29	29	30	30	29	30	32	31	31	33	33	34	35	35	34	36	35	35	0	1	1	1	4	1	0	3	8	6	6	8	17	8	19	9	6	17	9	17	14	16	21	21	21	16	21	27	28	21	30	27	29	27	28	34	34	0	32	31	31	34	39	0	31	45	41	44	44	45	46	31	49	48	50	47	56	52	48	0	59	56	57	59	61	54	63	66	0	1	1	1	1	1	2	1	2	1	2	2	1	2	2	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	3	2	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	2	1	1	2	1	1	2	2	2	1	2	1	1	1
85000	-373.559479618294915	-380.414967569254316	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568956897381663	0	1	3	2	3	5	3	8	8	10	8	9	12	9	12	11	12	10	10	13	13	12	14	15	15	15	18	17	21	19	23	21	22	23	23	25	25	23	24	25	24	26	24	24	25	27	26	27	26	28	29	29	29	30	30	30	30	32	33	31	34	34	33	34	34	34	35	35	36	0	1	1	1	4	3	0	6	6	8	6	9	19	11	9	10	18	9	11	15	11	10	21	14	21	16	23	24	28	24	28	21	27	30	24	35	34	0	29	31	31	29	33	0	31	40	41	44	44	45	46	47	49	48	46	47	41	57	54	0	54	57	56	59	54	48	63	54	0	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	3	2	2	3	3	2	4	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	2	1	2	1	2	2	1	1	1	2	2	2	1	2	3	1	2	1
85500	-380.802199479439651	-387.657687430399051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600554458026320	-1	0	2	1	3	2	5	6	9	8	10	8	11	10	10	10	11	11	11	13	12	12	14	16	14	16	17	18	20	21	23	21	23	23	23	25	24	23	23	24	25	25	24	24	24	26	27	27	26	25	28	29	29	29	30	31	30	32	31	32	32	34	34	32	34	35	36	35	36	0	1	1	1	3	1	0	6	8	8	3	8	16	10	8	10	9	14	14	8	11	16	21	21	20	22	21	24	27	28	29	27	27	30	30	34	29	0	32	31	40	37	39	0	33	40	41	44	44	31	46	47	49	48	50	57	47	52	54	0	54	57	56	59	61	65	57	61	0	1	1	2	1	1	1	1	2	2	1	4	1	1	2	3	1	1	1	1	3	1	1	1	2	1	2	2	1	1	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1
86000	-361.585023604725848	-368.440511555685248	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790003864422578	-1	0	2	1	2	5	3	8	10	7	10	9	12	10	8	11	12	12	11	13	13	10	15	15	15	13	16	18	22	20	23	21	21	22	23	26	23	24	25	25	25	26	25	25	25	27	26	27	27	28	28	29	29	30	30	31	30	32	31	31	33	34	33	35	34	36	36	36	35	0	1	2	2	4	2	0	6	15	6	15	15	15	6	10	8	9	11	9	19	14	10	21	21	21	9	24	27	32	28	34	24	27	30	33	34	30	0	32	31	31	34	32	0	31	40	41	44	44	45	46	47	49	48	50	47	52	52	48	0	54	57	57	61	59	61	62	54	0	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	1	1	1	1	1	2	3	1	1	2	1	1	1	2	1	2	1	2	1	3	1	2	1	1	2	1	2	1	1	2	1	2	1
86500	-371.588643606429571	-378.444131557388971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748490007407077	0	2	2	2	3	5	3	9	10	10	9	8	11	10	10	11	11	11	11	13	14	12	13	16	15	15	18	19	21	20	22	21	22	23	24	25	24	23	23	24	25	25	22	23	26	27	27	25	27	28	27	29	29	29	31	31	31	33	33	31	33	34	33	35	35	35	35	35	35	0	1	1	1	4	3	0	6	11	6	6	3	8	8	6	11	15	15	9	11	8	15	8	14	23	16	24	24	27	28	28	27	27	30	29	30	33	0	43	33	31	37	29	0	31	40	41	44	44	45	45	41	49	48	50	52	41	47	54	0	54	56	52	59	59	61	58	61	0	1	1	2	1	1	1	1	2	1	2	2	3	1	1	2	1	1	1	1	2	3	1	2	2	1	1	1	2	2	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	3	1	2	1	1	3	2	2	1	2	1	2	1	1	1	1	1	1
87000	-373.080023051447426	-379.935511002406827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660476124496677	0	2	1	2	3	4	4	9	7	7	9	7	13	9	9	11	11	11	12	14	13	14	15	16	14	16	17	19	20	20	23	21	22	22	23	25	25	23	23	24	24	23	24	23	25	26	27	26	26	28	28	29	29	28	31	30	29	33	32	31	33	33	34	34	34	34	34	36	35	0	3	1	1	4	2	0	10	6	6	6	6	9	9	9	15	8	8	17	16	16	16	21	21	14	16	24	14	24	28	28	24	27	30	28	30	33	0	32	31	31	34	32	0	31	40	41	44	44	45	46	41	49	48	50	57	47	52	54	0	59	57	56	59	61	48	62	65	0	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	4	2	1	3	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	1	1	2	2	1	1	3	1	1	1
87500	-392.512808000044231	-399.368295951003631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628525470245744	-1	1	2	1	3	5	5	9	10	7	10	8	12	9	8	10	11	11	11	13	13	13	14	15	16	15	17	18	21	20	23	21	21	22	24	26	24	23	23	24	24	25	25	25	26	28	27	26	26	28	30	29	30	29	30	28	30	32	32	30	33	34	32	35	35	35	35	35	35	0	1	1	1	4	1	0	3	15	6	15	6	11	10	10	10	11	11	3	13	8	16	19	8	23	9	21	23	23	28	30	27	14	30	29	34	29	0	32	31	31	29	39	0	40	45	41	44	44	45	46	47	49	48	50	47	56	47	54	0	54	63	56	59	61	59	57	59	0	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	2	1	1	4	1	2	1	2	2	1	2	1	2	2	1	2	2	7	1	1	3	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2	2	2	1	1
