step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
44500	-503.079348490809025	-501.614207715082273	-1.465140775726763	0.000088249540602	0.000028409833683	0.321926136831815	0.611869051273385	0	4	8	10	12	13	15	16	17	16	19	17	18	21	21	20	20	21	23	23	22	24	25	24	27	27	26	25	24	27	27	28	25	28	28	27	28	28	29	29	30	29	30	28	30	32	30	32	33	34	32	33	31	33	34	33	33	35	35	35	35	35	37	34	35	37	37	36	37	39	37	39	42	47	47	48	48	49	0	0	2	0	4	4	5	7	6	6	9	5	7	12	7	8	0	13	14	0	0	16	20	20	33	29	18	24	21	23	33	33	20	27	28	28	27	30	20	44	33	22	38	36	31	27	44	33	53	39	44	33	39	53	53	53	53	53	44	48	48	53	65	53	38	65	55	52	62	50	49	33	58	70	73	74	75	72	1	1	2	1	2	2	1	1	1	1	1	3	1	2	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	3	1	1	2	2	1	3	2	3	2	3	1	1	2	1	1	2	4	2	2	2	2	2	3	1	2	2	1	2	2	6	3	3	2	1	1	3
45000	-538.716334202810799	-537.194879693489270	-1.521454509321539	0.000160877735524	0.000045135263923	0.280556310514393	0.526864296950328	0	3	6	10	12	13	15	15	17	19	18	18	17	21	19	21	21	22	23	23	24	24	24	24	27	27	27	25	26	26	27	26	29	28	28	26	29	28	29	28	29	31	29	29	31	33	32	31	32	33	32	30	31	33	33	34	33	37	31	34	34	34	37	35	35	38	38	37	36	40	39	40	43	46	47	49	48	48	0	0	2	0	4	4	4	5	5	11	4	7	8	12	13	9	0	11	5	0	0	18	20	20	23	29	22	24	21	23	32	20	25	22	28	28	22	30	30	36	25	18	38	40	31	34	40	33	43	35	40	25	39	53	53	53	53	65	36	45	33	53	65	53	55	64	49	51	56	71	65	60	70	70	67	75	73	47	1	1	2	1	2	2	2	1	2	1	2	1	2	2	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	4	1	1	3	2	2	1	1	2	2	1	1	1	1	2	1	1	3	1	2	1	1	2	1	1	2	2	1	1	2	3	1	3	3	1	2	8
45500	-493.636145270945860	-491.882626703857795	-1.753518567088048	0.000127633090723	0.000024020167333	0.188197020046273	0.563444007595205	0	2	8	9	13	12	15	16	17	18	18	16	17	20	21	19	20	21	23	23	24	24	25	24	28	26	26	26	27	27	28	26	28	28	27	27	28	28	29	28	30	29	29	29	30	33	32	30	33	34	32	33	31	33	32	33	33	37	34	34	35	33	37	35	34	37	37	37	37	41	38	40	42	45	46	49	47	47	0	0	2	0	6	4	4	5	8	13	9	7	5	12	13	5	0	16	14	0	0	18	20	20	32	21	22	24	26	23	32	20	32	22	28	28	27	30	30	36	28	27	38	40	31	42	44	32	39	39	44	20	30	53	30	53	53	50	28	47	24	53	50	56	30	49	64	47	56	50	49	68	61	70	73	73	73	61	1	1	3	1	1	1	3	2	1	1	1	1	2	3	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	1	1	1	2	2	2	2	2	2	4	2	1	3	1	1	2	3	1	5	1	2	1	3	2	1	2	2	3	2	2	3	2	3	3	2	5
46000	-487.619753172895969	-485.856883197776256	-1.762869975119695	0.000142778152402	0.000026520383729	0.185745390897805	0.563089577166745	0	4	8	10	12	13	15	16	17	18	19	17	18	22	20	20	21	22	24	23	24	24	24	24	27	27	27	26	26	26	27	25	29	28	27	27	28	28	30	30	30	30	29	28	30	31	32	31	32	33	31	32	30	33	34	33	32	36	34	33	34	33	35	36	35	37	37	37	37	39	38	38	43	45	45	48	48	49	0	0	2	0	4	5	5	4	6	9	7	6	9	7	12	9	0	16	15	0	0	18	20	20	32	21	22	24	21	23	32	20	25	18	28	28	22	30	30	44	25	27	38	28	31	22	33	33	43	43	44	33	43	53	53	53	53	61	40	32	48	53	50	57	50	55	54	61	54	63	65	52	66	50	73	73	73	60	1	1	2	1	1	1	1	3	2	1	2	2	1	4	1	2	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	3	1	1	2	1	2	1	2	2	1	1	2	4	2	1	1	2	2	2	1	1	2	2	1	1	2	3	2	1	1	2	1	2	1	1	2	2	2	2	3	5	1	3	2	9
46500	-494.036752438269957	-492.422048491763690	-1.614703946506273	0.000089964898870	0.000021035633929	0.233820458790771	0.665961009192120	-2	3	7	9	12	14	15	16	15	18	19	18	18	21	20	20	20	21	24	22	24	24	25	24	25	26	24	25	27	27	27	27	28	29	27	26	28	30	28	29	29	30	29	28	30	32	32	32	32	34	31	31	31	33	33	33	33	36	35	34	35	35	36	35	35	36	37	37	36	40	37	39	41	47	46	49	47	49	0	0	2	0	4	5	6	6	6	6	9	5	8	12	12	8	0	16	12	0	0	16	20	20	20	21	16	24	17	23	25	23	32	27	25	28	27	43	30	28	33	37	23	36	31	42	44	41	53	43	44	33	43	53	53	53	49	50	44	41	45	53	50	55	50	50	53	33	64	66	65	60	66	73	73	70	75	68	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	3	1	1	1	2	1	2	1	2	1	4	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	2	1	2	2	1	2	2	2	1	1	2	2	1	1	4	4	2	2	1	2	1	2	2	4	1	2	1	2	3	4	2	5	1	5
47000	-520.566670971679173	-519.033863014641838	-1.532807957037337	0.000113286007972	0.000031010416779	0.273735630142571	0.531182320365469	0	3	7	10	12	13	13	15	17	18	17	18	18	23	20	18	20	22	23	22	24	24	24	23	26	26	26	25	27	27	27	28	28	28	26	28	28	30	30	29	29	30	29	30	31	30	32	31	32	34	31	32	31	34	33	32	32	35	34	33	33	35	38	35	36	37	37	37	37	40	37	40	42	46	47	48	48	49	0	0	2	0	4	4	5	6	8	4	7	11	5	15	9	9	0	16	13	0	0	18	20	20	20	21	18	24	26	23	25	25	35	18	28	35	27	32	33	33	33	16	30	40	31	37	40	32	43	61	36	36	38	56	53	53	53	50	47	41	25	55	39	56	55	58	61	61	58	63	50	68	70	73	73	73	75	63	1	1	2	1	1	1	1	1	1	3	2	1	4	2	2	1	1	2	3	1	1	2	1	1	2	1	2	1	1	2	1	2	1	4	1	1	2	1	1	1	1	5	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	2	2	4	1	4	2	2	1	2	2	1	1	2	1	1	3	2	4	1	6
47500	-516.741868784943676	-515.137707845295608	-1.604160939648085	0.000114079670143	0.000027177416663	0.238231900818734	0.520862651681985	-1	2	7	10	13	12	15	16	17	18	18	17	18	19	21	19	20	22	23	22	25	24	23	25	27	27	26	25	26	27	27	25	28	28	28	27	28	29	30	28	30	30	29	29	30	33	31	32	31	33	32	32	31	33	33	34	32	36	34	34	33	34	37	36	35	38	36	36	37	39	39	40	42	47	45	49	47	48	0	0	2	0	6	4	6	7	7	5	6	7	8	12	12	11	0	8	12	0	0	18	20	20	24	29	18	23	21	32	32	20	25	16	28	32	11	30	30	28	23	18	30	40	31	27	40	20	43	49	24	30	43	49	53	53	53	50	44	39	24	39	50	54	38	55	53	45	57	58	39	52	58	73	73	77	73	48	1	1	3	1	1	1	2	1	1	2	3	1	1	1	3	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	5	2	1	6	1	2	1	3	5	1	1	2	3	2	5	1	1	4	3	1	1	2	2	1	2	2	3	4	1	2	2	2	2	2	3	2	2	3	4	3	3	1	2	2	5
48000	-513.250975802424705	-511.235264070038625	-2.015711732386137	0.000127861817522	0.000017424742582	0.136277920332449	0.515455906033443	1	3	8	10	12	13	13	16	17	19	16	18	18	21	21	20	21	22	23	23	23	23	25	24	25	27	24	25	25	27	28	27	28	28	26	27	28	30	28	30	28	30	29	29	30	30	31	29	32	34	31	31	30	33	33	34	33	35	33	34	34	34	38	36	35	35	38	37	36	40	39	38	42	45	46	48	48	50	0	0	2	0	4	5	5	6	6	9	5	11	11	12	10	8	0	16	15	0	0	16	20	20	20	29	16	24	21	23	25	20	25	27	28	28	22	23	30	44	25	16	39	41	48	16	40	20	53	53	44	38	30	53	43	57	49	43	44	39	31	49	50	56	61	38	56	52	49	66	65	41	58	73	73	74	75	72	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	2	1	1	1	2	2	2	2	1	1	3	2	1	1	2	6	1	1	1	3	1	4	1	3	1	1	3	1	2	1	1	3	2	3	3	2	2	1	1	2	2	2	2	2	2	6	3	1	2	2	1	5
48500	-529.662443816814516	-527.966376271221975	-1.696067545592558	0.000120674771739	0.000024706601616	0.204737090114810	0.593131479321104	1	3	8	10	13	13	15	17	18	19	19	17	19	22	20	20	20	21	23	22	24	23	24	24	27	27	26	26	26	27	28	25	28	28	28	27	27	29	29	28	30	30	30	30	31	31	31	30	32	33	32	32	31	33	32	34	33	36	32	34	35	35	37	35	35	37	37	37	37	40	39	39	43	46	44	48	48	48	0	0	2	0	4	4	6	6	4	8	7	5	7	15	12	13	0	16	15	0	0	16	20	20	32	29	16	24	21	23	32	20	32	27	28	28	22	25	32	36	25	27	30	40	25	34	40	32	43	43	28	41	30	55	53	55	55	49	40	45	32	56	50	50	38	58	53	61	49	71	63	68	70	73	70	74	75	53	1	1	2	1	1	1	2	2	3	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	2	2	2	2	2	2	2	3	1	3	1	1	2	1	2	2	2	5	1	2	1	4	1	2	1	2	1	2	1	2	2	2	2	2	9
49000	-511.006636779645476	-509.465640144050894	-1.540996635594575	0.000124233849294	0.000033425628782	0.269054118277052	0.551305848661413	0	2	8	10	13	12	15	16	17	19	18	17	18	22	22	21	19	22	23	22	23	24	24	24	26	27	26	26	25	28	27	28	29	28	28	27	29	29	26	30	30	30	29	27	30	32	32	31	30	33	30	32	31	34	32	33	32	36	34	34	34	35	37	36	35	37	36	38	37	40	39	39	43	47	46	45	46	49	0	0	2	0	6	4	5	6	4	7	7	8	5	12	12	9	0	10	12	0	0	16	20	20	23	29	22	24	21	23	25	25	25	27	36	28	34	39	23	44	33	18	30	28	31	34	44	32	30	30	44	25	38	56	49	55	49	50	40	47	33	56	58	53	30	53	55	33	54	58	61	60	63	73	70	73	70	68	1	1	3	1	1	1	1	2	3	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	4	1	1	2	2	2	2	1	3	2	2	2	1	1	1	1	1	2	1	3	1	1	2	2	5	2	5	1	2	3	2	3	1	4	1	2	5
49500	-513.343942127047512	-511.670297467008709	-1.673644660038847	0.000151173624675	0.000032047626933	0.211992184496939	0.536427538952336	0	4	7	11	13	14	15	15	17	18	18	17	18	22	21	20	21	21	23	23	23	23	24	24	27	27	26	27	26	27	28	27	26	28	25	28	29	29	29	29	29	30	30	30	30	33	31	31	32	32	32	32	29	32	32	31	31	36	34	32	34	34	37	36	35	38	38	38	37	40	36	40	42	46	46	48	48	48	0	0	2	0	4	5	5	5	4	7	6	8	4	12	12	13	0	16	12	0	0	9	20	20	20	29	16	35	21	35	25	33	20	18	24	35	27	30	20	36	20	37	38	40	31	42	44	24	25	48	44	32	30	53	53	53	53	50	44	39	23	54	54	56	55	50	65	39	56	62	62	52	68	73	73	73	75	68	1	1	2	1	1	1	1	1	2	1	2	1	4	2	2	1	1	1	2	1	1	4	1	1	2	1	3	1	2	1	1	1	2	4	1	1	2	1	4	1	3	1	1	1	2	1	1	3	2	1	2	2	1	1	2	1	1	2	2	1	6	2	3	2	2	2	2	5	3	3	1	4	2	2	2	3	2	5
50000	-523.823483931131364	-522.230673387119396	-1.592810544011945	0.000139070931548	0.000033820066599	0.243185734234107	0.607799423336121	0	3	6	11	13	14	15	17	17	18	19	17	18	21	21	20	20	22	23	23	23	24	25	24	26	26	26	27	25	27	28	28	29	28	25	28	27	29	27	30	30	31	30	29	31	32	32	31	32	34	32	31	31	34	34	33	33	37	35	34	34	34	38	35	35	37	38	38	37	41	39	41	43	46	47	48	49	48	0	0	2	0	4	5	6	7	5	6	5	7	5	12	11	10	0	13	15	0	0	16	20	20	24	29	16	35	21	20	25	25	25	16	24	25	22	28	24	44	32	22	39	36	25	37	44	25	53	49	44	20	38	53	56	53	53	50	44	51	30	53	65	55	43	64	43	60	52	63	65	61	58	73	73	74	75	68	1	1	2	1	1	1	1	1	2	1	3	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	4	1	1	2	1	1	1	2	3	2	1	3	2	2	2	1	1	2	3	1	1	1	1	1	1	2	2	3	1	2	1	2	1	3	2	3	1	2	4	2	1	2	1	1	3
50500	-518.177836953630162	-516.441603348916942	-1.736233604713193	0.000134444502410	0.000025933623937	0.192894640330363	0.505771417000371	0	3	8	11	12	13	16	17	18	18	19	18	18	20	20	20	19	22	24	23	23	24	25	24	28	27	26	27	26	27	28	26	29	28	26	28	28	29	29	29	30	30	28	30	31	33	32	30	32	33	30	32	31	33	33	32	33	36	34	35	34	33	38	35	35	37	37	35	36	40	38	40	41	46	45	49	48	49	0	0	2	0	4	4	5	6	7	4	6	5	6	13	12	8	0	9	11	0	0	18	20	20	20	29	11	35	21	23	32	20	32	18	24	35	22	43	30	36	31	22	30	40	31	42	40	24	43	48	40	41	38	53	53	53	53	25	44	43	41	56	66	53	50	39	56	52	54	55	65	45	66	70	73	74	75	66	1	1	2	1	1	1	2	2	1	5	4	3	3	1	2	1	1	2	3	1	1	1	1	1	2	1	6	1	1	1	1	2	2	3	1	1	2	1	1	1	1	2	1	1	2	2	2	3	2	2	1	1	1	1	1	1	1	4	2	3	2	1	1	2	1	4	2	2	1	4	1	5	2	3	2	2	2	6
51000	-555.921691985591565	-554.252608786258975	-1.669083199332560	0.000130867691963	0.000027944380625	0.213531546295093	0.478334884363365	1	1	7	9	13	13	15	16	18	17	18	18	19	22	20	20	21	21	23	22	24	23	24	24	28	26	25	25	27	28	28	26	28	29	27	28	29	30	26	29	28	30	29	30	31	32	31	31	32	33	32	32	31	33	33	34	32	36	34	34	33	34	36	35	35	37	37	37	36	41	39	40	43	44	46	48	47	49	0	0	2	0	4	4	4	6	6	5	7	5	10	6	5	5	0	7	8	0	0	18	20	20	32	21	22	24	26	39	32	20	35	8	28	32	27	43	23	36	24	27	39	40	31	27	28	32	39	38	40	30	43	49	49	50	43	43	40	24	25	53	57	53	48	50	50	52	55	66	65	61	66	58	73	70	73	47	1	1	2	1	2	3	4	2	2	2	2	3	1	4	3	3	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	6	2	1	2	1	1	1	2	2	2	1	2	2	3	2	3	2	2	2	1	1	1	1	1	4	2	4	2	1	2	2	1	2	2	2	2	2	2	3	3	4	1	4	2	5
51500	-524.466250470810337	-522.945147867620790	-1.521102603189579	0.000104608343941	0.000029371329817	0.280774254808116	0.516827191776821	1	4	8	9	13	13	15	16	16	19	19	16	19	23	21	20	21	22	23	22	24	24	25	23	26	27	26	26	26	26	27	27	29	28	27	28	28	28	30	30	29	31	29	29	29	31	32	30	31	34	31	32	31	33	34	33	33	35	33	34	34	35	38	35	35	37	36	38	37	41	38	40	42	46	45	48	47	50	0	0	2	0	4	4	4	6	5	12	9	5	8	11	12	13	0	16	12	0	0	16	20	20	20	21	18	24	21	23	25	25	32	18	28	28	27	30	30	44	32	27	23	36	25	27	28	33	43	38	44	33	43	53	43	38	53	56	44	47	41	57	56	53	38	55	53	32	64	58	64	61	68	73	73	74	73	50	1	1	2	1	2	2	4	2	1	1	2	1	2	1	3	1	1	1	2	1	1	3	2	1	2	2	2	2	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	2	2	3	1	1	3	1	2	1	1	3	2	2	1	2	1	3	1	2	2	3	1	2	6	1	2	2	3	2	2	2	1	2	9
52000	-539.021976840919365	-537.564878917369469	-1.457097923549939	0.000106897905720	0.000035194641075	0.329236020465361	0.494588262854512	1	3	9	10	12	13	14	15	17	17	18	17	17	22	22	20	21	22	20	23	24	25	24	25	25	26	25	26	25	27	27	27	28	28	27	27	29	28	29	29	28	30	29	28	30	31	32	29	30	33	32	32	31	34	32	34	32	36	32	33	35	34	37	36	35	37	35	37	37	40	39	40	43	46	44	49	46	49	0	0	2	0	4	4	4	6	6	4	5	6	8	12	7	11	0	16	11	0	0	18	20	20	20	29	16	24	21	23	25	23	25	8	28	28	27	30	23	44	25	16	38	36	31	37	44	28	39	43	40	39	49	50	53	55	53	61	28	32	25	55	54	49	50	43	43	38	57	66	65	61	65	61	66	74	70	61	1	1	4	1	2	2	2	1	2	5	4	2	1	3	4	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	2	5	1	1	2	1	3	1	2	4	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	3	3	5	1	1	5	1	4	4	4	3	2	2	3	4	5	4	2	2	6
52500	-546.511448816918573	-545.047382314093056	-1.464066502825506	0.000117463955580	0.000037926345403	0.322876453599153	0.536438586767761	1	3	9	10	11	14	15	15	17	18	17	18	19	20	21	20	20	22	23	23	24	24	24	24	25	26	27	25	27	27	26	27	28	27	28	27	28	29	29	29	30	29	30	28	30	33	31	31	32	33	32	33	32	34	34	34	31	35	32	34	34	34	37	35	36	35	38	37	38	41	39	41	40	47	45	47	48	48	0	0	2	0	4	5	4	4	8	6	8	5	10	7	6	12	0	9	14	0	0	15	20	20	20	21	18	24	21	23	25	25	25	18	28	28	27	30	30	44	25	22	38	36	31	37	44	25	39	49	44	41	43	53	57	53	39	50	44	31	41	53	65	38	38	50	55	48	62	71	64	71	63	63	73	73	70	68	1	1	2	1	1	3	3	3	1	2	1	3	1	3	4	1	1	2	2	1	1	1	1	1	1	1	4	1	2	2	1	1	2	2	2	1	1	1	2	1	2	3	1	1	2	2	2	3	1	1	2	2	1	1	1	1	1	1	2	4	2	1	1	3	4	1	2	3	1	1	2	1	3	5	2	4	4	5
53000	-536.513513187814510	-534.820713676033279	-1.692799511781216	0.000141969390062	0.000029212129005	0.205763573348802	0.601766727160958	0	4	9	10	12	13	15	17	17	17	19	18	19	21	21	20	20	22	23	23	24	24	25	24	26	25	26	26	27	27	24	28	29	27	28	27	29	28	28	30	29	30	29	29	31	32	31	31	31	34	32	32	30	33	33	33	33	37	34	34	34	34	36	35	35	38	38	37	36	38	38	39	43	46	45	48	48	48	0	0	2	0	4	5	6	7	7	6	10	6	12	12	12	12	0	13	15	0	0	18	20	20	20	21	18	24	26	23	20	25	25	18	28	28	22	25	30	44	25	22	38	36	41	27	36	33	43	53	35	39	43	53	53	38	53	64	48	41	35	53	52	53	54	54	61	33	50	62	65	59	66	63	73	74	73	51	1	1	2	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	3	1	1	1	2	2	2	1	2	3	2	1	3	2	2	2	1	2	3	3	2	2	2	1	3	1	3	1	2	1	2	2	4	1	2	4	5
53500	-513.422296751769863	-511.735506671121925	-1.686790080647895	0.000111102059177	0.000023073454373	0.207678008343525	0.525040344116758	-1	4	8	10	13	12	15	16	17	18	16	17	19	23	22	20	19	22	23	22	24	23	25	24	25	27	26	25	26	27	28	28	26	28	27	26	29	28	30	27	29	29	30	30	31	32	31	32	32	32	30	32	31	33	34	34	33	35	34	34	33	34	35	35	34	38	37	38	36	40	38	40	42	45	44	48	48	49	0	0	2	0	6	4	6	6	4	5	6	7	8	12	9	7	0	16	10	0	0	16	20	20	20	29	22	24	21	23	25	33	25	16	28	28	27	30	30	36	33	22	38	40	31	42	40	32	43	39	40	32	43	53	53	53	53	50	44	28	41	53	39	62	50	58	56	61	62	65	55	61	58	73	73	73	75	60	1	1	2	1	1	1	1	2	4	3	2	1	1	3	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	4	1	1	2	1	2	1	1	3	1	2	2	2	2	2	1	1	3	2	1	1	2	2	1	2	2	3	2	2	2	1	1	2	2	3	1	2	3	3	3	2	1	3	3	5
54000	-537.631970602724891	-535.944317418625019	-1.687653184099866	0.000120197719320	0.000024929112034	0.207400873953912	0.551687832050842	0	3	7	8	12	13	16	15	18	18	18	17	16	21	21	20	20	21	23	23	23	25	24	24	27	26	26	26	25	26	27	27	29	29	28	28	28	30	29	29	28	30	29	30	31	33	31	32	32	33	31	32	31	33	34	33	30	36	34	35	34	34	37	34	36	37	38	36	37	41	39	41	42	46	46	47	49	50	0	0	2	0	4	4	5	6	5	7	13	13	6	12	12	10	0	7	15	0	0	18	20	20	20	29	18	24	21	23	24	20	32	22	28	25	22	39	30	35	20	37	23	40	31	34	25	33	53	39	36	23	38	53	50	53	43	50	40	43	39	49	55	53	64	50	56	39	62	58	65	68	71	73	73	74	75	60	1	1	1	1	2	3	2	1	3	2	1	1	2	2	2	1	1	3	1	1	1	2	1	1	2	1	3	1	1	1	1	2	1	2	2	1	2	1	2	1	2	2	3	1	2	2	2	2	1	2	2	3	1	1	1	1	1	2	2	2	2	1	2	2	1	1	3	3	2	3	2	3	1	3	2	1	3	7
54500	-567.584757697501004	-566.103913703055923	-1.480843994445137	0.000090981925436	0.000028099675872	0.308848991020960	0.501978544485145	1	3	7	7	11	13	15	16	17	18	19	16	16	22	20	20	21	22	22	23	23	25	25	24	25	25	24	26	26	27	28	28	29	29	28	28	28	29	29	28	30	31	30	27	30	29	32	32	31	33	30	32	29	33	32	33	32	36	31	34	35	34	37	35	34	37	37	37	37	40	39	39	43	46	47	48	49	50	0	0	2	0	4	5	6	5	5	12	7	5	6	10	12	9	0	16	9	0	0	18	20	20	20	21	16	23	26	20	25	25	24	22	28	28	22	30	30	44	25	22	23	28	31	22	44	32	38	43	44	41	23	57	53	55	43	50	40	35	52	53	50	56	23	50	49	61	62	67	66	33	63	73	74	73	63	48	1	1	2	1	1	1	1	2	2	1	2	3	2	2	2	1	1	1	3	1	1	3	2	1	1	1	2	1	1	2	1	2	3	2	2	1	1	2	1	1	2	3	2	1	2	1	2	2	1	2	2	1	2	1	2	1	1	2	1	2	1	3	2	1	3	1	3	1	1	2	1	4	4	2	1	2	6	8
55000	-523.446994252159357	-521.963641796995830	-1.483352455163513	0.000104027086186	0.000031924745634	0.306888780650147	0.564672123210144	0	2	8	11	12	14	14	17	16	18	18	16	18	22	20	20	20	21	23	23	24	24	24	24	27	27	26	26	26	26	27	25	28	28	28	28	28	30	30	30	29	30	29	29	30	32	32	31	31	34	31	33	31	33	34	34	32	36	35	34	33	35	38	36	34	36	37	38	35	41	37	40	42	44	45	49	48	50	0	0	2	0	4	5	5	7	7	4	5	7	8	12	10	13	0	16	15	0	0	16	20	20	32	29	16	24	21	23	32	20	32	16	28	28	27	30	30	44	32	37	30	25	31	22	44	41	43	49	28	43	43	57	53	53	53	49	61	33	25	55	71	56	49	65	57	59	53	58	66	61	58	69	73	75	70	52	1	1	4	1	1	1	1	2	1	4	3	1	1	3	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	3	1	1	2	3	2	1	2	1	2	1	2	3	2	2	1	3	2	3	1	1	1	2	1	2	1	2	3	1	1	1	2	1	3	2	3	2	1	2	3	4	2	2	3	7
55500	-559.792584087619844	-558.200739102966963	-1.591844984652856	0.000167447440671	0.000040793123199	0.243617478034033	0.505785077550659	0	4	8	10	12	11	15	16	16	18	17	17	17	23	20	20	21	20	21	23	25	25	24	25	26	25	25	26	26	28	28	27	28	27	28	28	28	28	28	30	30	30	29	30	30	32	31	31	33	34	31	32	31	33	33	33	33	36	35	32	35	35	38	36	36	38	37	35	34	41	39	40	41	44	46	48	49	49	0	0	2	0	6	4	5	5	6	7	4	5	6	10	7	11	0	11	7	0	0	15	20	20	20	17	18	20	17	28	25	20	32	18	24	28	18	23	24	28	33	14	39	36	31	27	44	25	53	49	32	35	39	43	53	38	53	38	44	20	35	54	50	55	56	67	55	51	60	61	65	68	66	71	73	74	73	61	1	1	2	1	1	1	1	2	2	1	3	2	2	3	3	2	1	2	3	1	1	2	1	1	2	2	2	2	3	1	1	2	1	3	1	1	4	1	1	3	1	3	1	1	1	3	1	3	1	1	2	3	2	2	1	3	1	3	2	4	3	1	1	2	1	1	2	2	1	4	1	2	1	2	3	3	4	10
