step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
52500	-226.672897162526624	-224.861464457317652	-1.811432705208969	0.000000150617580	0.000000281150268	1.866649748851437	0.669066263008731	0	3	3	7	5	2	6	5	9	8	8	9	12	11	15	12	12	14	14	13	14	13	14	12	15	16	17	14	15	15	16	17	17	16	16	17	16	18	18	17	18	20	18	19	19	20	18	19	22	21	20	22	23	24	23	23	27	32	34	36	39	41	46	45	48	47	0	1	6	5	3	1	6	2	2	8	7	11	10	9	20	11	11	17	17	13	24	14	17	8	18	18	13	17	16	9	18	18	18	19	28	26	21	7	9	21	25	44	31	47	33	39	37	31	51	35	43	50	46	46	50	46	54	57	58	59	59	61	64	60	66	64	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	4	1	2	2	1	1	1	1	6	5	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	1	1	2	2	1	5	1	1
53000	-218.571691779543158	-216.874351184696621	-1.697340594846547	0.000000327754559	0.000000520731845	1.588785967756791	0.748952496276373	0	2	3	7	5	5	6	7	7	8	9	8	11	11	15	11	12	15	12	13	13	13	15	13	14	15	17	14	15	14	17	16	17	17	15	17	16	20	17	19	17	20	19	18	19	20	20	20	22	21	21	20	21	22	22	25	25	32	34	36	38	41	47	45	47	48	0	1	2	3	3	2	2	5	6	1	4	3	11	4	22	6	10	21	13	16	13	13	25	13	20	13	35	19	20	17	35	14	29	26	21	35	28	35	24	41	30	29	27	37	36	32	31	41	36	40	45	36	25	48	50	48	55	56	58	59	60	60	64	62	64	64	1	1	1	2	1	2	2	1	1	3	1	3	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	2	2	1	1	1	3	1	1	3	1	2	1	2	1	3	1	1	1	1
53500	-208.189356436010399	-206.679027070860116	-1.510329365150295	0.000001131246750	0.000001276759570	1.128630486936771	0.827529377015936	-1	3	5	6	5	5	6	7	9	8	8	10	11	12	14	12	12	13	13	14	13	14	13	15	15	15	15	15	14	14	17	16	17	15	17	15	17	19	17	18	16	20	19	18	20	20	20	19	21	20	20	22	22	23	22	24	26	32	34	37	39	41	45	43	47	47	0	1	2	5	2	2	3	5	6	8	4	9	12	9	14	9	12	14	12	21	16	17	12	19	18	18	22	29	14	17	36	25	22	19	34	18	36	26	25	36	25	38	27	33	25	40	37	33	38	44	44	44	49	48	51	52	56	56	58	58	59	60	64	62	63	63	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	4	1	2	4	1	1	1	1	1
54000	-191.505672252747189	-189.756303507945262	-1.749368744801917	0.000000140785894	0.000000241443932	1.714972472369724	0.776783798353528	0	2	5	7	3	5	6	6	8	7	9	10	11	12	14	13	13	15	13	14	15	13	13	13	15	15	15	13	14	16	16	17	17	16	16	16	17	19	18	17	17	19	19	19	19	20	19	20	21	21	21	22	23	23	23	24	26	32	34	36	39	41	46	44	47	48	0	1	2	3	2	2	6	6	6	6	3	6	9	12	14	13	14	22	14	14	24	14	13	13	28	19	29	13	14	23	15	18	21	21	15	29	23	41	35	20	28	40	37	40	40	38	32	39	43	39	45	50	43	50	41	48	53	56	58	59	60	61	64	62	64	65	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	3	1	1	1	1	1	1	2	1
54500	-173.090592592132509	-171.243400325032383	-1.847192267100127	0.000000668382727	0.000000110999824	0.166072251260401	0.926776247376164	0	3	5	7	5	6	5	5	9	7	8	9	10	11	13	11	12	14	14	14	14	14	13	14	15	16	16	15	13	16	18	16	18	16	16	16	18	20	18	18	18	18	19	18	18	20	20	20	21	19	20	22	22	23	22	26	25	32	34	36	39	40	45	44	47	49	0	1	2	3	2	3	2	2	10	5	3	10	9	6	16	12	14	16	17	23	17	17	17	23	20	22	20	19	16	18	36	18	18	18	18	25	34	31	36	35	27	34	33	36	27	45	42	45	37	31	33	42	40	49	51	47	54	56	58	59	60	61	64	61	63	65	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	2	1	1
55000	-190.350635361463418	-188.947975996375760	-1.402659365087665	0.000000501340982	0.000000198988642	0.396912776926654	0.817846879013767	0	2	5	7	4	5	7	6	9	8	9	10	10	12	13	11	10	14	13	14	15	13	12	14	14	15	16	14	14	15	16	17	18	16	15	17	18	19	17	18	18	20	19	15	18	21	20	20	20	18	20	20	22	23	23	24	26	32	34	36	38	40	47	45	47	49	0	1	2	6	2	2	8	5	3	8	7	11	11	13	16	11	8	23	16	14	19	10	16	14	14	24	28	14	14	29	29	18	31	18	17	28	32	33	21	27	20	50	27	25	36	51	40	37	39	44	37	41	48	46	37	47	46	57	58	59	60	61	64	62	64	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	2	1	1
55500	-217.467617437339783	-215.928286044937124	-1.539331392402659	0.000000013434991	0.000000016155000	1.202457061127934	0.691908167860702	-1	3	5	7	5	5	7	7	9	7	9	9	10	12	14	11	13	14	12	14	15	10	13	14	13	15	15	14	14	16	18	17	17	16	16	18	17	20	17	18	19	21	19	18	20	21	20	20	19	20	20	22	22	23	24	25	23	32	34	36	39	41	47	46	47	48	0	1	2	2	2	1	3	3	6	6	4	6	10	16	19	13	6	14	12	19	25	7	16	14	16	18	28	19	22	21	30	21	28	8	19	27	18	18	27	30	32	49	37	37	33	33	43	43	34	36	31	51	38	51	53	54	43	56	58	59	60	60	64	62	64	64	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	4	1	2	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	1
56000	-175.469332505727266	-174.106816077168190	-1.362516428559089	0.000000014388270	0.000000007624470	0.529908726975789	0.919885118353290	0	3	5	7	6	6	7	6	6	9	8	9	11	13	14	13	13	14	14	14	14	12	15	14	14	15	16	12	15	16	18	16	17	16	16	17	17	18	17	18	18	20	20	18	19	19	20	20	21	20	18	22	23	23	22	26	25	32	34	37	39	40	46	44	47	48	0	1	2	8	3	2	8	3	3	5	4	11	10	13	13	13	28	16	28	16	28	13	19	17	22	14	23	10	17	19	26	20	29	24	20	34	29	33	26	23	27	46	31	34	36	44	44	51	38	31	35	43	49	52	42	53	43	54	58	59	60	61	64	62	63	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	1	2	1	1	1	1	1
56500	-206.969935058376080	-202.553529498666109	-4.416405559709973	0.000000003793017	0.000000047501132	12.523310704784148	0.732696170091289	-1	3	5	7	6	5	6	6	9	8	9	9	12	13	15	12	11	14	13	14	14	11	15	13	13	16	17	14	14	15	18	16	17	17	16	18	17	18	17	18	19	21	19	19	19	21	20	20	21	21	20	22	21	22	23	25	24	32	34	36	39	41	46	43	46	48	0	1	2	7	3	2	3	6	8	7	10	3	11	9	21	3	4	19	22	16	16	12	13	22	13	29	24	13	19	19	26	25	35	15	18	24	21	27	30	32	38	48	26	39	31	26	36	39	26	41	40	42	45	51	42	42	54	42	58	59	60	61	64	62	64	63	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	3	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	3	1	1	1	2	1	1	3	1	5	1	1	1	1	1	1	1	1
57000	-201.071633206558687	-199.534847163928163	-1.536786042630522	0.000000050903731	0.000000060883309	1.196048059059042	0.865368335969489	-1	2	5	5	4	5	6	6	9	8	9	10	11	12	13	13	11	14	14	13	15	13	12	15	15	15	15	14	15	16	16	17	17	16	17	18	17	20	18	17	18	20	19	17	20	19	20	21	21	20	20	22	22	22	23	26	26	31	34	36	39	41	46	46	45	49	0	1	5	2	2	1	3	4	8	7	7	11	11	12	12	23	9	17	13	10	22	14	12	22	18	17	16	16	15	19	27	26	18	13	26	35	15	39	32	25	31	41	33	29	39	40	33	46	43	30	43	38	50	46	41	53	54	56	58	59	60	61	62	62	62	64	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	2	1	1	1	1	2	2	1	1
57500	-191.982985659273368	-189.677073111556950	-2.305912547716427	0.000000683697997	0.000002172329428	3.177323083074988	0.905808517832890	-1	3	5	6	5	5	7	7	9	9	9	10	11	12	12	11	13	13	13	13	14	13	14	15	15	15	17	14	11	15	17	15	17	16	16	16	18	19	17	18	17	20	19	19	20	20	19	21	22	20	18	21	22	22	24	24	27	32	34	36	38	40	45	46	46	49	0	1	2	2	2	2	3	3	7	6	7	11	10	9	29	4	13	29	14	12	14	15	15	14	17	17	25	18	10	18	30	15	34	23	23	25	31	27	25	35	32	27	31	37	40	37	37	43	38	40	18	47	45	50	53	49	55	57	58	59	60	61	62	61	63	65	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	1	2	3	1	1
58000	-188.472790023611907	-186.930112248345722	-1.542677775266198	0.000002230458993	0.000002700785814	1.210865486823336	0.882105537991954	-1	2	4	7	5	4	7	7	8	8	9	9	11	13	15	11	11	15	13	14	14	13	13	15	13	15	16	14	15	14	18	17	14	16	16	15	17	19	18	19	18	20	17	18	18	20	17	20	21	20	20	22	23	24	23	25	27	31	34	36	39	41	44	46	47	48	0	1	2	6	1	2	3	3	7	4	7	9	12	12	33	10	11	25	13	22	17	17	17	28	17	23	19	17	22	17	35	26	19	21	33	20	26	21	37	31	30	40	35	15	35	40	18	32	38	45	44	46	49	52	50	55	54	57	58	59	60	61	62	63	63	64	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-205.135475400476707	-202.493199054556243	-2.642276345920469	0.000000551397107	0.000002324088653	4.214909039864821	0.799247032480123	0	3	6	6	5	4	6	7	9	9	7	8	11	13	14	12	12	15	13	13	14	13	15	15	15	15	15	14	14	15	17	17	17	16	15	17	17	19	16	19	19	18	19	18	18	19	20	20	20	19	19	22	23	23	22	25	26	32	34	37	38	40	45	47	47	48	0	1	5	6	2	1	5	5	4	4	3	3	9	13	17	10	12	15	13	13	17	16	22	22	20	20	19	17	22	22	23	39	23	23	20	27	26	25	19	33	23	39	33	27	34	32	45	38	44	29	29	38	44	47	48	44	56	54	58	59	60	61	62	63	63	65	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	3	1	2	1	2	1	1	2	1	1	1
59000	-198.078077491538011	-196.619326120656837	-1.458751370881185	0.000000240610798	0.000000238376495	0.990714035034313	0.710220967310012	0	3	5	7	5	5	6	6	8	9	8	9	11	11	12	12	12	14	12	14	14	14	15	13	14	16	17	15	14	15	17	16	18	17	16	16	16	20	16	17	16	21	18	18	19	20	20	20	22	20	20	23	22	23	23	25	26	32	34	36	39	41	43	45	47	49	0	1	2	5	1	2	3	1	8	7	3	11	9	11	13	9	10	15	10	16	19	16	15	12	16	21	41	19	19	13	26	20	27	22	29	25	20	45	21	15	21	43	37	37	37	20	45	37	46	44	44	53	38	49	49	44	54	56	58	59	60	61	62	63	64	65	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1
59500	-165.269921416494071	-163.542872624398001	-1.727048792096083	0.000000909593831	0.000001510622669	1.660766176228934	0.923920315973728	-1	2	6	6	5	4	7	5	8	9	8	10	11	12	14	12	13	14	13	12	13	14	15	14	14	15	15	15	14	16	17	16	16	16	16	17	17	19	16	16	18	20	19	18	19	20	19	19	21	20	21	22	22	23	22	22	26	32	34	37	39	41	44	46	46	48	0	1	6	5	6	2	8	2	3	4	4	10	11	12	17	11	13	16	13	9	10	16	17	19	21	17	21	19	20	25	27	24	24	18	24	28	30	36	29	18	31	31	31	30	32	43	31	36	47	45	42	50	46	50	36	51	53	57	58	59	60	61	62	63	63	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1
60000	-188.142877776496420	-186.606591217280851	-1.536286559215572	0.000001436697911	0.000000390384847	0.271723682197310	0.895967176807807	-1	3	6	4	5	5	6	7	8	8	6	9	11	12	14	13	12	14	13	11	15	14	14	14	14	16	16	15	14	15	17	14	16	16	15	17	18	18	17	17	18	21	18	17	20	19	19	20	21	19	21	22	22	23	23	25	25	32	34	36	39	40	45	46	47	47	0	1	6	1	2	2	6	7	5	3	6	6	12	20	14	14	9	17	14	8	22	17	14	19	17	23	19	17	17	22	28	13	35	15	23	22	27	21	24	15	33	47	27	17	41	40	36	21	47	40	46	50	45	49	51	55	52	45	58	59	60	61	62	63	64	63	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	5	1	1	1	1	2	1	1	1
60500	-228.656304234010264	-226.894101142617188	-1.762203091393077	0.000002974978899	0.000000553102776	0.185918218006456	0.768516393935552	-1	2	6	5	6	6	4	6	7	9	8	10	11	11	14	13	11	14	13	12	13	13	15	13	15	16	16	14	15	14	16	16	17	16	15	17	17	18	17	18	19	21	16	18	20	21	18	18	21	19	20	22	21	22	21	26	26	33	34	36	39	40	45	47	47	48	0	1	7	7	7	7	2	7	4	11	6	11	11	12	13	14	3	20	11	9	10	14	28	14	18	35	22	20	20	17	23	15	26	22	22	20	25	35	31	39	48	51	21	26	27	41	16	27	50	16	40	53	41	55	45	50	54	55	58	59	60	61	62	63	63	63	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	2	2	7	1	1	1	1	3	1	1	1
61000	-217.139290620431808	-215.736919780737168	-1.402370839694636	0.000000673873967	0.000000550503173	0.816923045189187	0.841507713074957	0	3	5	6	5	5	6	7	7	8	8	10	11	10	13	11	13	14	13	11	14	12	14	14	13	15	16	15	14	15	15	15	17	17	16	17	16	19	18	19	18	20	19	17	19	21	19	20	22	21	20	21	21	22	23	24	26	33	35	37	39	41	45	46	46	48	0	1	2	3	2	2	3	6	5	4	2	8	4	4	13	7	14	17	10	12	22	16	17	22	20	29	32	11	22	25	19	15	32	23	23	16	18	33	21	24	23	40	37	37	44	39	30	30	34	48	41	45	38	38	53	55	42	46	58	59	59	61	62	63	63	64	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	3	1	1	2	3	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	4	1	1	2	1	2	1	1	1
61500	-224.689569314363098	-221.867551591022163	-2.822017723340938	0.000000328020605	0.000000022058728	0.067247995770062	0.692804847671207	0	2	5	7	4	5	6	6	9	8	9	10	10	12	12	13	12	14	13	12	14	13	13	14	12	15	17	14	14	16	18	17	18	16	16	17	17	19	17	18	18	20	16	18	18	20	20	19	22	20	20	21	22	22	24	26	27	32	34	37	40	40	44	46	48	49	0	1	1	5	2	1	5	5	4	7	5	10	9	12	12	5	11	23	12	12	20	11	17	23	4	25	29	17	16	18	21	28	17	28	29	43	35	40	26	18	37	44	18	20	26	45	32	34	41	45	40	42	47	42	53	39	56	57	58	59	60	60	62	63	64	64	1	1	3	1	1	3	1	2	1	1	2	1	1	1	2	4	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	3	2	1	1	2	2	1	1	1	1	1	1	5	1	3	1	1	2	2	2	1	1	2
62000	-223.223876710234350	-221.583694020528100	-1.640182689706255	0.000001273780628	0.000001847472206	1.450384913967093	0.679471914599800	0	3	3	7	4	4	5	7	8	7	8	9	10	12	13	13	12	14	14	12	15	12	14	13	14	15	16	14	14	16	18	15	17	16	16	18	17	17	17	18	16	20	19	18	19	20	19	20	21	19	19	21	22	22	23	25	25	32	34	36	39	40	45	47	48	46	0	1	1	6	1	3	3	2	7	6	5	9	8	13	14	20	12	22	20	12	16	9	22	14	13	15	25	22	14	17	37	14	16	29	19	30	23	21	21	30	23	27	33	23	39	28	37	40	45	37	33	51	49	31	46	54	52	46	58	59	60	61	61	63	66	62	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	5	1	2	2	1	3	1	1	2
62500	-190.243982588501950	-188.868374477977341	-1.375608110524609	0.000000486291526	0.000000343501738	0.706369984471975	0.863754271066480	0	4	6	6	6	5	6	7	8	8	9	10	11	12	14	11	12	15	13	11	15	13	15	15	14	16	17	13	11	15	17	16	18	17	16	17	17	20	18	18	18	20	19	17	19	21	19	20	20	20	20	21	22	24	24	23	25	32	34	36	39	40	45	46	47	48	0	1	2	2	2	1	2	3	8	3	3	7	3	12	28	11	12	25	11	11	28	29	14	19	14	15	26	17	9	17	18	30	23	35	15	24	30	45	18	23	44	36	35	35	36	48	27	33	31	40	26	41	48	56	46	48	56	54	58	59	60	61	62	63	64	64	1	3	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	3	1	1	1	1	3	1	1	1
63000	-206.275371571541228	-203.739797525178744	-2.535574046362491	0.000000461859486	0.000000038735535	0.083868658246812	0.731898064835436	0	3	6	6	5	5	4	4	9	8	8	10	11	11	14	12	11	14	14	13	15	14	13	15	15	14	15	15	12	15	17	17	18	16	17	17	17	19	18	19	18	20	20	19	19	20	19	19	21	21	19	22	22	22	23	25	26	32	34	36	38	40	45	46	47	48	0	1	6	8	1	7	1	2	5	8	8	6	6	4	20	12	9	14	16	17	18	29	14	23	16	23	29	20	14	23	15	18	35	26	27	16	18	27	24	35	30	44	47	21	36	33	21	32	48	45	37	49	43	51	50	42	53	57	58	59	59	61	62	63	63	64	1	1	1	1	2	1	2	1	2	2	2	3	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	3	2	3	1	1	1	1	2	1	1	1
63500	-196.905529510831173	-194.901910832875672	-2.003618677955500	0.000000007311285	0.000000017187940	2.350878288746718	0.839586945358303	0	3	5	7	6	4	7	7	9	8	6	9	10	11	13	12	11	15	14	14	14	13	14	15	15	15	16	13	15	15	18	16	16	16	16	17	18	19	18	17	17	20	20	18	19	20	19	20	21	19	20	23	22	22	24	25	25	32	34	37	39	41	45	46	47	48	0	1	2	5	6	2	11	3	11	5	3	4	7	13	17	13	9	15	22	16	16	17	17	14	5	15	23	17	21	28	25	30	26	22	20	29	36	27	33	26	21	32	37	36	40	47	31	50	47	27	38	54	51	51	48	18	54	57	58	59	59	61	61	62	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	4	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	1	3	2	1	1
64000	-242.408140600072187	-239.590758232783401	-2.817382367288781	0.000000171467112	0.000000824986838	4.811341536931468	0.710600487719757	-1	3	6	7	5	5	5	6	9	8	8	7	11	13	15	13	11	13	14	11	14	13	15	13	14	16	17	15	15	15	17	15	17	15	16	17	16	20	17	17	17	21	18	18	19	20	19	19	21	20	20	22	22	23	24	24	27	32	35	36	40	40	44	46	45	49	0	1	1	8	1	2	2	7	1	7	8	2	4	13	25	13	9	9	24	9	22	20	14	17	20	28	29	14	22	13	35	16	19	21	22	37	23	44	18	23	26	38	15	27	39	44	36	26	28	27	35	50	44	48	46	33	51	47	58	59	59	60	61	63	62	63	1	2	4	1	2	1	1	1	4	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	3	1	3	3	5	1	1	3	2	2	1	3	2
64500	-206.679838581753188	-205.117158039138531	-1.562680542614662	0.000000552782571	0.000000696925900	1.260759539680521	0.721073514664226	0	3	4	6	6	6	6	6	7	8	8	9	12	12	15	11	12	15	12	13	14	13	14	15	15	16	16	14	14	14	18	16	16	16	16	17	18	19	16	17	19	21	19	18	19	21	20	21	21	19	19	22	23	22	24	26	26	32	34	36	38	40	44	46	45	47	0	1	1	3	3	2	3	2	7	9	8	3	12	16	16	12	10	16	16	16	13	19	22	20	30	20	19	20	20	20	32	25	24	24	29	29	34	40	18	25	44	43	18	40	33	25	50	38	41	40	31	46	42	42	47	48	52	42	58	59	60	60	62	63	63	64	1	1	2	1	1	1	1	2	1	1	1	2	2	1	3	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	3	2	6	1	1	1	2	2	1	1	1
65000	-180.119534696589596	-178.755480478435658	-1.364054218153946	0.000000278958879	0.000000143770624	0.515382857398962	0.897788870380588	0	3	5	6	6	6	6	5	9	8	8	10	11	12	14	10	12	14	14	13	14	13	15	15	15	15	16	14	13	15	17	15	18	17	16	17	18	18	17	19	18	18	19	17	18	20	19	20	21	20	20	23	21	23	21	25	26	32	34	36	38	40	44	46	47	48	0	1	2	3	8	8	8	2	7	8	4	11	12	9	20	11	13	14	17	13	17	13	21	15	22	28	19	14	17	21	30	28	18	23	17	24	26	23	27	36	19	19	38	29	26	41	31	45	43	31	42	33	43	55	39	53	54	57	58	59	60	61	61	63	64	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1
65500	-181.103521780852020	-179.643653655979818	-1.459868124872198	0.000001278066799	0.000000417501351	0.326666299273857	0.853141085078425	0	3	6	6	5	4	6	7	8	8	9	8	11	12	15	11	13	14	13	14	11	14	13	14	14	15	17	15	15	16	17	16	16	17	16	17	18	19	18	17	18	21	19	18	19	20	19	19	22	20	20	21	22	23	24	26	25	32	34	36	39	40	45	47	47	49	0	1	6	5	2	2	2	6	4	3	8	8	11	11	20	4	16	19	21	19	9	23	14	14	13	23	20	23	20	25	15	22	24	26	24	28	18	31	30	17	31	47	33	27	34	39	27	25	51	38	43	38	42	51	53	57	55	56	58	58	60	59	62	63	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1
