step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
86000	-191.348476870305888	-198.203964821265259	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546673156294647	1	6	10	9	11	9	10	10	12	11	13	15	15	14	15	17	16	17	20	20	23	23	22	23	24	27	30	34	0	1	6	2	6	2	2	6	3	2	7	6	11	7	7	15	0	15	18	17	17	19	16	20	15	16	0	26	1	3	1	1	1	1	2	1	1	4	1	4	1	2	3	1	1	1	1	2	4	2	2	1	4	5	1	3
86500	-193.189392943684112	-200.044880894643484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499403668995113	0	6	9	8	11	9	10	10	12	11	15	13	13	12	16	17	17	18	20	22	21	24	21	24	26	26	28	34	0	1	2	2	6	2	4	6	3	4	13	8	10	4	14	4	0	15	15	17	17	19	16	20	15	16	0	25	1	3	2	1	1	1	1	1	1	2	1	2	1	2	2	4	1	1	2	3	2	3	2	1	4	5	1	3
87000	-173.625671681469612	-180.481159632428984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629344519223182	1	6	9	9	10	8	11	11	12	11	13	14	14	15	16	16	16	18	20	21	22	22	22	24	25	26	29	35	0	1	6	2	6	2	4	6	3	4	10	8	11	7	7	7	0	15	18	17	17	19	15	21	15	25	0	25	1	2	1	2	1	1	1	1	1	1	1	2	1	2	3	2	1	1	1	3	3	1	2	1	4	1	1	5
87500	-195.262618753849239	-202.118106704808611	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648406667541870	0	6	10	8	10	7	10	11	11	10	14	15	12	13	15	14	16	19	21	21	22	24	20	23	24	25	29	34	0	1	6	2	6	2	4	6	3	2	13	8	10	7	7	4	0	15	18	17	17	19	16	20	15	25	0	25	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	3	1	2	1	2	2	2	3	1	3	1	1	6
88000	-195.826689954857244	-202.682177905816616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611959824882519	1	6	10	8	10	8	10	11	12	10	13	15	14	15	16	17	16	19	21	22	20	22	23	23	26	26	29	34	0	1	6	2	6	2	4	6	3	2	10	8	11	7	14	15	0	15	18	21	17	18	16	17	14	23	0	26	1	3	1	1	1	1	2	1	1	2	2	2	1	3	1	1	1	2	1	1	4	2	2	2	6	2	1	3
88500	-192.360813938692161	-199.216301889651533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446273500976880	1	6	9	8	10	8	10	10	12	12	15	14	14	14	14	16	16	18	21	19	22	23	23	22	22	26	28	33	0	1	6	2	6	2	4	6	3	2	13	6	10	4	4	4	0	15	18	17	20	18	15	17	15	25	0	26	1	3	1	1	1	1	2	1	1	2	1	3	1	4	3	3	1	2	2	1	1	2	5	3	4	2	1	4
89000	-178.195403980648592	-185.050891931607964	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577065077816516	1	6	10	8	10	8	10	10	12	10	14	14	12	14	15	16	16	18	21	20	20	23	23	21	25	26	30	34	0	1	6	2	6	2	4	6	3	4	13	8	10	7	14	7	0	16	18	17	17	19	16	21	16	25	0	26	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	3	1	1	2	2	3	1	3	1	3	1	1	4
89500	-209.262690531234796	-216.118178482194168	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446620520727621	-1	6	10	9	10	7	10	9	12	11	14	15	13	12	15	16	17	18	20	21	22	22	22	23	24	26	30	34	0	1	8	2	6	2	4	6	3	2	10	5	4	4	7	2	0	16	4	17	20	16	16	20	15	25	0	25	1	3	1	2	2	1	1	2	1	2	2	3	3	2	2	6	1	1	8	2	1	3	3	1	4	1	1	6
90000	-199.024709569283175	-205.880197520242547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535053862982886	1	6	10	9	10	8	11	11	11	11	15	14	11	14	15	16	17	18	21	20	22	23	24	24	25	27	30	34	0	1	6	2	6	2	4	6	3	2	13	8	4	2	4	14	0	15	18	17	17	18	15	20	15	25	0	25	1	2	1	1	1	1	1	2	1	3	3	2	1	5	3	1	1	2	1	2	4	3	5	2	4	1	1	4
90500	-200.118496148196073	-206.973984099155444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471804719303662	1	6	9	7	11	9	10	10	11	12	14	15	15	14	16	17	17	19	20	20	23	24	23	24	25	25	30	33	0	1	2	2	6	2	4	6	3	7	10	8	11	4	7	7	0	14	18	17	17	18	15	20	15	14	0	26	1	2	2	1	1	1	1	1	1	1	1	2	1	5	5	3	1	2	1	1	2	2	2	2	4	4	1	4
91000	-199.953652370213916	-206.809140321173288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442322229376093	-1	6	10	7	10	9	9	10	12	11	14	13	14	14	15	16	17	17	21	20	22	22	23	23	25	27	29	35	0	1	6	2	6	2	4	6	3	7	10	6	10	7	4	7	0	15	18	17	17	16	16	20	15	15	0	25	1	3	1	1	1	1	2	1	1	1	2	3	2	3	4	5	1	1	2	1	2	4	5	2	3	6	1	4
91500	-175.774713149843734	-182.630201100803106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784048280406326	1	6	8	8	11	9	10	11	11	11	13	13	15	14	16	17	16	18	20	21	21	22	23	23	25	26	28	34	0	1	2	2	6	3	4	6	3	7	10	8	11	7	7	14	0	15	18	17	17	19	15	21	23	25	0	26	1	2	1	1	1	1	1	1	2	1	1	1	1	2	3	2	1	1	1	3	2	1	2	1	1	1	1	4
92000	-192.757078794252266	-199.612566745211637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600519233227518	1	6	9	8	10	11	7	11	12	12	14	15	15	14	15	16	17	18	20	22	20	23	24	24	25	26	29	33	0	1	2	7	3	5	2	3	3	4	10	8	11	7	7	4	0	16	18	21	17	18	15	20	23	25	0	26	1	1	2	1	1	1	1	1	2	2	2	2	1	3	4	4	1	1	1	1	2	3	3	1	1	1	1	4
92500	-197.670997361622909	-204.526485312582281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465182125894418	0	7	9	9	11	10	10	11	11	11	13	14	14	13	15	17	17	18	20	19	23	24	21	24	25	26	30	34	0	1	2	2	6	3	4	6	3	2	10	8	2	7	7	15	0	15	18	17	17	19	15	20	18	16	0	26	1	3	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	2	1	3	3	3	2	4	4	1	4
93000	-199.706363730568995	-206.561851681528367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.474751811583938	1	7	11	8	11	9	9	10	12	11	13	14	15	14	16	17	16	18	20	19	21	24	23	21	24	26	29	34	0	1	6	2	6	2	4	6	3	2	10	8	11	4	14	15	0	16	18	17	17	18	16	20	16	14	0	26	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	4	2	1	5	5	1	4
93500	-188.627157458396198	-195.482645409355570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337304472507240	-1	6	10	8	10	9	10	10	12	10	14	14	15	15	15	17	16	18	20	20	22	23	21	21	26	26	30	35	0	1	6	2	2	2	4	6	3	2	10	6	11	7	7	7	0	15	18	17	17	19	16	17	15	16	0	26	1	6	1	1	1	1	1	1	1	2	2	3	1	2	3	3	1	2	1	2	2	2	2	2	5	4	1	4
94000	-189.468566757432853	-196.324054708392225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.436175796225253	0	6	8	8	11	11	10	10	11	11	15	14	13	14	15	16	16	17	19	21	21	22	22	23	25	25	29	35	0	1	2	2	3	8	4	3	3	4	13	8	10	7	14	14	0	15	18	17	17	19	16	17	14	16	0	25	1	4	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	3	2	2	3	4	5	3	1	5
94500	-193.481468262964398	-200.336956213923770	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607580194936192	1	6	9	8	10	11	10	11	11	11	14	13	15	14	15	16	16	18	20	21	20	21	24	22	24	27	29	34	0	1	2	2	2	3	4	3	5	2	10	8	11	7	7	14	0	15	18	17	17	19	15	21	15	15	0	26	1	2	1	1	2	1	1	1	1	2	2	1	1	2	3	2	1	1	1	2	2	1	3	1	4	4	1	3
95000	-202.780802318141610	-209.636290269100982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546733284200098	-1	6	8	8	10	9	9	10	11	10	15	14	14	13	15	17	17	15	21	21	22	23	24	24	24	27	30	34	0	1	2	2	6	3	4	6	3	2	4	8	2	7	14	4	0	14	18	17	17	19	14	20	16	25	0	26	1	3	1	1	1	1	1	1	2	2	3	2	3	2	1	5	1	1	2	1	2	1	7	2	4	1	1	3
95500	-182.647809861975162	-189.503297812934534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495285504426058	0	7	8	9	11	10	11	11	12	11	14	14	15	15	15	17	15	17	20	21	21	24	23	23	25	26	29	35	0	1	2	2	6	3	4	6	3	2	10	8	11	7	7	14	0	7	18	17	17	18	15	20	16	25	0	26	1	3	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	3	2	3	3	4	4	2	4	1	1	4
96000	-179.207554055669675	-186.063042006629047	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469871177441174	0	6	8	8	11	10	11	11	12	9	13	14	15	14	15	16	16	19	20	20	22	21	23	23	25	27	28	34	0	1	2	2	6	3	4	6	3	2	10	8	11	7	7	4	0	15	18	17	17	18	16	20	7	25	0	26	1	4	1	1	1	1	2	1	2	1	2	2	1	2	2	4	1	3	1	2	3	1	4	1	6	1	1	3
96500	-173.759592593594590	-180.615080544553962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656797070166674	0	6	8	9	10	9	11	10	11	11	13	14	15	15	16	15	16	18	20	21	22	22	23	24	25	26	29	34	0	1	2	2	6	3	4	6	3	2	10	8	11	4	14	7	0	15	16	17	20	19	16	20	23	25	0	26	1	4	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	1	2	2	1	1	3	2	1	1	1	4
97000	-197.450047633441358	-204.305535584400729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.375177552840023	-1	5	8	8	11	11	10	11	11	11	14	14	13	14	15	16	16	18	20	21	23	22	24	24	25	27	29	35	0	1	2	2	3	3	4	3	3	4	10	6	10	7	7	4	0	15	16	17	17	18	16	21	23	16	0	26	1	2	1	2	2	3	1	2	2	2	1	1	1	1	2	4	1	2	2	2	4	3	4	1	1	4	1	4
97500	-186.255010247493971	-193.110498198453342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664030852353806	1	6	8	9	10	11	10	11	10	11	13	15	14	15	14	16	17	19	20	21	22	23	22	24	26	25	29	33	0	1	2	2	3	5	4	5	3	2	10	8	11	15	7	7	0	16	18	17	17	19	16	20	15	15	0	26	1	3	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	1	1	2	2	1	3	2	6	6	1	2
98000	-192.780286640947452	-199.635774591906824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.406030796824635	0	6	9	7	11	10	9	11	11	10	13	14	14	14	15	15	16	18	20	21	23	23	23	24	26	26	30	34	0	1	2	2	6	3	4	6	3	2	2	8	11	4	4	4	0	16	16	17	20	16	15	17	16	16	0	26	1	4	1	1	1	1	2	1	1	2	4	2	1	3	3	4	1	1	2	2	1	5	4	4	4	6	1	4
98500	-192.809348030358933	-199.664835981318305	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613671159930628	0	6	8	9	11	9	11	10	11	11	15	13	14	15	15	16	16	18	21	22	22	24	20	24	24	26	30	33	0	1	2	2	6	3	4	6	3	4	13	3	10	7	7	15	0	16	18	17	17	19	15	21	7	25	0	25	1	3	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	2	4	3	2	2	1	6	1	1	4
99000	-190.790474216855728	-197.645962167815100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583873186106789	0	6	8	8	11	9	10	11	11	11	14	15	12	14	15	16	16	19	20	20	22	23	22	24	25	26	29	33	0	1	2	2	6	3	4	6	3	4	13	8	4	7	7	14	0	16	18	17	20	18	15	20	14	25	0	26	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	1	2	2	2	3	3	4	1	1	4
99500	-184.384290101585890	-191.239778052545262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534609748585268	-1	6	8	8	10	10	10	11	11	11	13	14	15	14	16	17	16	19	20	22	22	23	23	22	25	27	30	34	0	1	2	2	3	3	4	6	3	2	10	8	11	4	14	15	0	15	18	17	17	18	16	17	23	25	0	23	1	3	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	3	2	2	3	2	1	2	1	4
100000	-176.411834266164192	-183.267322217123564	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587450072477870	0	6	8	9	11	9	11	11	10	10	15	14	13	13	15	15	17	19	21	21	22	23	24	24	25	27	30	34	0	1	2	2	6	3	4	6	3	2	10	8	10	4	7	14	0	16	18	17	17	18	15	20	23	25	0	26	1	3	1	1	1	1	1	1	1	3	2	1	2	2	2	1	1	2	1	2	2	2	4	1	1	1	1	3
