"","R","w.mu","w.sigma","w.k","mu1","mu2","r.imp.cases","p.obs.cases","p.seq.data","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"0d986f999d1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",115,0.125,0.066924778761062,0.681739130434783,0.782228260869565,0,1,1,1,0.328846836564754,1065
"0fee0cbced",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",105,0.144230769230769,0.0716346153846154,0.393809523809524,0.84172619047619,NA,1,1,1,0.616560327833146,663
"0fee0cbced1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",105,0.125,0.0727163461538462,0.412797619047619,0.833035714285714,NA,1,1,1,0.602860144336901,665
"15ac7710fd",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",88,0.164705882352941,0.087718023255814,0.625852272727273,0.828409090909091,0,1,1,1,0.397122528878016,691
"15ac7710fd1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",88,0.162790697674419,0.0886627906976744,0.651136363636364,0.82734375,0,1,1,1,0.370138164003595,667
"182c2d5754",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",118,0.0973451327433628,0.0628289473684211,0.537129237288136,0.801959745762712,0.333333333333333,1,1,1,0.511584953167026,815
"182c2d57541",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",118,0.105263157894737,0.0597039473684211,0.510434322033898,0.793908898305085,0,0,0,0,0.566152844584017,712
"1efe9f92f1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",110,0.0377358490566038,0.0572916666666667,0.511534090909091,0.844147727272727,0,1,1,1,0.499704825717821,667
"1efe9f92f11",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",110,0.133333333333333,0.0603587962962963,0.565113636363636,0.844261363636364,0,1,1,1,0.446279388913132,679
"1f4e294a78",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",84,0.0843373493975904,0.0624246987951807,0.640625,0.852529761904762,NA,1,1,1,0.375897864333884,383
"1f4e294a781",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",84,0.134146341463415,0.072289156626506,0.835416666666667,0.834970238095238,NA,0,0,1,0.175615679013128,350
"227d8d848c",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",119,0.177966101694915,0.0733580508474576,0.527993697478992,0.81328781512605,NA,1,1,1,0.485181467310397,851
"227d8d848c1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",119,0.165217391304348,0.076271186440678,0.600105042016807,0.81328781512605,NA,1,1,0,0.409948058517991,779
"2338b79e11",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",99,0.104651162790698,0.0977393617021277,0.67209595959596,0.852083333333333,0.25,1,1,1,0.36599343052098,516
"2338b79e111",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",99,0.0425531914893617,0.0638297872340425,0.333017676767677,0.864141414141414,0,0,0,1,0.670639090956989,898
"2caf8311d7",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",98,0.0105263157894737,0.0398026315789474,0.680867346938775,0.873341836734694,0,1,1,1,0.317706188646212,495
"2caf8311d71",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",98,0.0631578947368421,0.0389473684210526,0.777997448979592,0.890816326530612,0,0,0,1,0.221945540543069,735
"335855e9ef",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",98,0.0989010989010989,0.0570478723404255,0.510267857142857,0.814540816326531,0.333333333333333,1,1,1,0.512035501298704,542
"335855e9ef1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",98,0.0752688172043011,0.0528590425531915,0.448022959183673,0.800956632653061,0,0,0,0,0.567842214785591,571
"3655c30b94",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",131,0.0703125,0.053515625,0.688358778625954,0.818416030534351,0.5,1,1,1,0.320638467595475,865
"3655c30b941",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",131,0.0625,0.049462890625,0.706202290076336,0.811450381679389,0,0,0,0,0.312685968125314,488
"37bba92b2d",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",118,0.12037037037037,0.0605504587155963,0.312976694915254,0.865466101694915,0,1,1,1,0.727010332002388,904
"37bba92b2d1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",118,0.0917431192660551,0.0537844036697248,0.26271186440678,0.863294491525424,0,0,0,0,0.774387876650327,955
"3cc1bc770e",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",123,0.0840336134453782,0.0563025210084034,0.35645325203252,0.785162601626016,0,1,1,1,0.644208586606198,1417
"3cc1bc770e1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",123,0.11965811965812,0.0573004201680672,0.421341463414634,0.79349593495935,0,1,1,1,0.584178038847801,898
"3ce7239f6e",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",20,0.444444444444444,0.271527777777778,0.8103125,0.8390625,0,1,1,1,0.206689093156061,35
"3ce7239f6e1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",20,0.4375,0.268402777777778,0.885625,0.84125,0,0,0,0,0.139325862782386,18
"3fe15cdc1b",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",121,0.186440677966102,0.0805084745762712,0.637138429752066,0.81146694214876,0.5,1,1,1,0.353900477857813,1400
"3fe15cdc1b1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",121,0.11965811965812,0.0608050847457627,0.605681818181818,0.808832644628099,0.5,0,1,0,0.395168899686467,1163
"4038cb9069",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",89,0.0789473684210526,0.0577941176470588,0.560463483146067,0.792626404494382,0,1,1,1,0.467147416972995,400
"4038cb90691",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",89,0.0810810810810811,0.0582352941176471,0.636376404494382,0.801755617977528,0,0,0,0,0.398189305974502,272
"42fc05a964",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",13,0.1,0.156875,0.784134615384615,0.638461538461538,0,1,1,1,0.242730886549585,9
"42fc05a9641",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",13,0,0.150625,0.918269230769231,0.635576923076923,0,0,0,0,0.127155006220263,8
"44861a6e41",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",115,0.0485436893203883,0.0490990990990991,0.64070652173913,0.79820652173913,0,1,1,1,0.389288857910687,640
"44861a6e411",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",115,0.0818181818181818,0.0474662162162162,0.575108695652174,0.813369565217391,0,0,0,0,0.443666381367023,698
"4bd2d38a8d",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",114,0.104761904761905,0.05125,0.738925438596491,0.843859649122807,0,1,1,1,0.277190236835048,599
"4bd2d38a8d1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",114,0.0545454545454545,0.048125,0.646217105263158,0.854714912280702,0,0,0,0,0.361871187780624,933
"4c01951f66",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",115,0.0701754385964912,0.0535635964912281,0.798478260869565,0.812391304347826,NA,1,1,1,0.207534469682795,795
"4c01951f661",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",115,0.0614035087719298,0.0485197368421053,0.689945652173913,0.815108695652174,NA,0,0,1,0.309549262176742,964
"52e95cde40",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",116,0.0833333333333333,0.059594298245614,0.475646551724138,0.85457974137931,0,1,1,1,0.555822727558804,853
"52e95cde401",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",116,0.0970873786407767,0.0762061403508772,0.736260775862069,0.833943965517241,0,0,0,0,0.27156471729444,729
"613c9b64e1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",62,0.163934426229508,0.0978483606557377,0.810987903225806,0.77258064516129,NA,1,1,1,0.197022200229612,212
"613c9b64e11",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",62,0.180327868852459,0.089344262295082,0.761693548387097,0.771975806451613,NA,1,1,1,0.24672234927518,298
"621400b71a",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",88,0.129411764705882,0.105595930232558,0.622372159090909,0.825071022727273,0,1,1,1,0.378827821546862,435
"621400b71a1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",88,0.164705882352941,0.0887354651162791,0.441193181818182,0.835653409090909,0,1,1,1,0.559040704820187,308
"68f3acc7b8",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",115,0.0849056603773585,0.0548986486486486,0.64070652173913,0.820869565217391,0.666666666666667,1,1,1,0.390031885844156,1068
"68f3acc7b81",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",115,0.0458715596330275,0.0684684684684685,0.655326086956522,0.805326086956522,0,0,0,0,0.358991166480637,605
"6a14f1ec01",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",105,0.131313131313131,0.0735479797979798,0.411964285714286,0.805714285714286,0,1,1,1,0.597101724079609,632
"6a14f1ec011",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",105,0.111111111111111,0.0626893939393939,0.313630952380952,0.810059523809524,0,0,0,0,0.700461178978205,983
"6e4ee60a0e",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",100,0.193877551020408,0.124234693877551,0.759875,0.8075625,0,1,1,1,0.242696739149528,646
"6e4ee60a0e1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",100,0.206185567010309,0.13577806122449,0.835625,0.8035625,0,0,0,1,0.1681051596573,551
"71d5b8b960",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",102,0.09,0.05775,0.433394607843137,0.822671568627451,0,1,1,1,0.579830747637733,660
"71d5b8b9601",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",102,0.11340206185567,0.0691875,0.567708333333333,0.814828431372549,0,0,1,1,0.445987596735406,855
"71d5ffb50f",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",85,0.0864197530864197,0.0692018072289157,0.782132352941176,0.743235294117647,0,1,1,1,0.238883884344657,332
"71d5ffb50f1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",85,0.0875,0.0689759036144578,0.707720588235294,0.754632352941176,0,0,0,0,0.308263214784393,355
"8ab41573df",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",97,0.0487804878048781,0.0627659574468085,0.87139175257732,0.783762886597938,1,1,1,1,0.143280071162872,385
"8ab41573df1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",97,0.0543478260869565,0.0629654255319149,0.423646907216495,0.787306701030928,0,0,0,0,0.593322252102032,556
"8d8f0a14a9",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",102,0.0891089108910891,0.0750618811881188,0.794852941176471,0.818321078431373,NA,1,1,1,0.206840684097945,646
"8d8f0a14a91",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",102,0.0792079207920792,0.0603341584158416,0.681311274509804,0.841727941176471,NA,1,1,1,0.328528229075836,827
"9284ec8a2c",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",115,0.0458715596330275,0.0428650442477876,0.637173913043478,0.7875,0,1,1,1,0.405230667079805,693
"9284ec8a2c1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",115,0.0892857142857143,0.0415929203539823,0.622010869565217,0.809184782608696,0,0,0,0,0.40615729388296,604
"a736c93065",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",122,0.0677966101694915,0.0497373949579832,0.31921106557377,0.854815573770492,0,1,1,1,0.682116088770706,1021
"a736c930651",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",122,0.0672268907563025,0.0555672268907563,0.375665983606557,0.838780737704918,0,0,0,0,0.630125995921058,1345
"c07bf939f1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",97,0.195652173913043,0.0750664893617021,0.417590206185567,0.802319587628866,0,1,1,1,0.603937447200226,726
"c07bf939f11",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",97,0.118279569892473,0.0672207446808511,0.411469072164948,0.813917525773196,0.5,0,0,0,0.614069545825189,580
"c120b3f22b",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",103,0.0792079207920792,0.0561274509803922,0.641990291262136,0.826759708737864,NA,1,1,1,0.367009883219786,356
"c120b3f22b1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",103,0.111111111111111,0.0809436274509804,0.84629854368932,0.815291262135922,NA,0,0,0,0.159862506160511,574
"c381c66188",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",139,0.0393700787401575,0.0409514925373134,0.517760791366906,0.86875,0,1,1,1,0.535117871846205,697
"c381c661881",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",139,0.0909090909090909,0.046875,0.468390287769784,0.850089928057554,0,0,0,0,0.550558614159049,1093
"c524a52b47",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",107,0.0485436893203883,0.0492788461538462,0.454147196261682,0.827511682242991,0.5,1,1,1,0.576304704709579,664
"c524a52b471",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",107,0.0776699029126214,0.0596754807692308,0.61232476635514,0.808177570093458,0,0,0,1,0.40874335039791,618
"c79436a496",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",99,0.103092783505155,0.0737757731958763,0.779356060606061,0.827651515151515,0,1,1,1,0.222848545121008,374
"c79436a4961",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",99,0.0721649484536082,0.0627577319587629,0.604229797979798,0.833143939393939,0,0,0,0,0.399842845121702,502
"d6d6cd8c7f",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",83,0.141025641025641,0.0901676829268293,0.760015060240964,0.805346385542169,NA,1,1,1,0.256004054290201,303
"d6d6cd8c7f1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",83,0.0853658536585366,0.076905487804878,0.515361445783132,0.798870481927711,NA,0,0,0,0.504928835206194,598
"d9a8cb8201",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",102,0.0824742268041237,0.0582270408163265,0.537683823529412,0.885539215686274,0.666666666666667,1,1,1,0.471885668402723,436
"d9a8cb82011",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",102,0.0721649484536082,0.0572066326530612,0.537867647058824,0.883394607843137,0,0,0,0,0.476826773682994,575
"da77318a7a",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",120,0.120689655172414,0.0737920168067227,0.605885416666667,0.781458333333333,NA,1,1,1,0.400971634869696,841
"da77318a7a1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",120,0.0588235294117647,0.0436974789915966,0.383958333333333,0.784375,NA,0,0,0,0.620851813696665,918
"db382f59d2",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",84,0.134146341463415,0.0605182926829268,0.564360119047619,0.857217261904762,0,1,1,1,0.436210683387455,369
"db382f59d21",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",84,0.0975609756097561,0.0604420731707317,0.625892857142857,0.85014880952381,0,1,1,1,0.372212992416031,384
"db81ed074b",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",109,0.0740740740740741,0.0537615740740741,0.62993119266055,0.864564220183486,NA,1,1,1,0.382809316032649,415
"db81ed074b1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",109,0.121495327102804,0.0679398148148148,0.852121559633027,0.84552752293578,NA,0,0,1,0.155370584504242,956
"dbee4ab2c1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",55,0.0576923076923077,0.0945754716981132,0.735227272727273,0.741818181818182,0,1,1,1,0.282864732104268,101
"dbee4ab2c11",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",55,0.176470588235294,0.125589622641509,0.909090909090909,0.742045454545455,0,1,1,1,0.102625002048246,164
"df07eef240",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",96,0.0631578947368421,0.0694736842105263,0.533138020833333,0.816927083333333,NA,1,1,1,0.482515470496303,461
"df07eef2401",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",96,0.0842105263157895,0.0721710526315789,0.527213541666667,0.806705729166667,NA,0,0,0,0.478058423875675,522
"ed1fe786b1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",121,0.0588235294117647,0.0515756302521008,0.689514462809917,0.848915289256198,0,1,1,1,0.323546696688057,492
"ed1fe786b11",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",121,0.127118644067797,0.0673319327731092,0.734452479338843,0.841477272727273,0,0,0,1,0.266463518970395,588
"efa2b01ca8",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",94,0.117647058823529,0.0694444444444444,0.927593085106383,0.812367021276596,1,1,1,1,0.0835611335946327,617
"efa2b01ca81",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",94,0.157303370786517,0.078125,0.873204787234043,0.802327127659574,0,0,0,0,0.129299251874073,521
"f537f2d62d",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",120,0.0434782608695652,0.0572115384615385,0.56359375,0.782447916666667,0,1,1,1,0.450332107755182,784
"f537f2d62d1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",120,0.0517241379310345,0.0574786324786325,0.5865625,0.796927083333333,0,0,0,1,0.419046960338503,766
"f7d8f6bf82",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",106,0.09375,0.0539828431372549,0.678891509433962,0.821639150943396,0,1,1,1,0.36048875876066,569
"f7d8f6bf821",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",106,0.0198019801980198,0.0346813725490196,0.563620283018868,0.836320754716981,0,0,0,0,0.458731954858921,379
"f9aab84500",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",111,0.055045871559633,0.0529243119266055,0.503434684684685,0.844425675675676,0,1,1,1,0.50161692607518,1097
"f9aab845001",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",111,0.036697247706422,0.0481651376146789,0.417849099099099,0.848310810810811,0,0,0,1,0.587446272873465,1100
"fc7ebdebe0",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",115,0.141509433962264,0.107683486238532,0.764130434782609,0.781847826086957,0.2,1,1,1,0.243792168209289,869
"fc7ebdebe01",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",115,0.101851851851852,0.0598050458715596,0.483913043478261,0.788315217391304,0.4,0,0,0,0.547832752280745,479
"fdf916672f",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",86,0.0945945945945946,0.0621141975308642,0.651889534883721,0.847747093023256,0.25,1,1,1,0.379183041357564,260
"fdf916672f1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",86,0.0864197530864197,0.0572530864197531,0.435101744186047,0.813226744186046,0,0,0,0,0.613109135616718,614
"ffd60611ca",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",115,0.0970873786407767,0.0470982142857143,0.564402173913043,0.822826086956522,0,1,1,1,0.468000427267911,449
"ffd60611ca1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",115,0.0769230769230769,0.0568080357142857,0.714347826086957,0.81625,0.5,0,0,0,0.29801421365886,411
"ffe07fbfe0",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25-fixedMu",98,0.139784946236559,0.0710286458333333,0.623979591836735,0.868048469387755,0,1,1,1,0.389930084709858,369
"ffe07fbfe01",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.25,"seq-0.25",98,0.115789473684211,0.0616536458333333,0.541709183673469,0.863711734693878,0,1,1,1,0.470004678951221,782
"05d12b4bf2",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",100,0.219512195121951,0.1099609375,0.760875,0.8339375,0.666666666666667,1,1,1,0.264753347931654,717
"05d12b4bf21",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",100,0.0434782608695652,0.04140625,0.2158125,0.885,0,0,0,0,0.815821502232192,811
"0900cb4f84",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",11,0.571428571428571,0.57265625,0.881818181818182,0.688636363636364,0.5,1,1,1,0.145018733875317,12
"0900cb4f841",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",11,0.571428571428571,0.42109375,0.846022727272727,0.791477272727273,0.5,0,0,0,0.199063215065746,10
"0ececa776b",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",114,0.0989010989010989,0.048795871559633,0.531414473684211,0.873793859649123,0.25,1,1,1,0.540862294687296,1128
"0ececa776b1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",114,0.0594059405940594,0.0372706422018349,0.389967105263158,0.883662280701754,0,0,0,0,0.636811941119873,868
"124e15b6a1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",68,0.241935483870968,0.13857421875,0.689338235294118,0.868566176470588,0,1,1,1,0.323893023571639,344
"124e15b6a11",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",68,0.109375,0.05625,0.420863970588235,0.910294117647059,0,0,0,0,0.56521108269722,432
"13abd67f5f",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",95,0.25531914893617,0.112234042553191,0.719144736842105,0.813947368421053,NA,1,1,1,0.280611248164386,715
"13abd67f5f1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",95,0.0638297872340425,0.0563164893617021,0.538618421052632,0.826052631578947,NA,0,0,0,0.448174337377681,380
"14a445530a",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",128,0.178861788617886,0.0788810483870968,0.520849609375,0.849755859375,0.666666666666667,1,1,1,0.481172057296537,1308
"14a445530a1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",128,0.10655737704918,0.0740423387096774,0.62373046875,0.84013671875,1,0,0,1,0.381652713567691,1152
"18f787d492",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",82,0.111111111111111,0.0757716049382716,0.48765243902439,0.833460365853659,NA,1,1,1,0.513517851118872,482
"18f787d4921",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",82,0.197530864197531,0.0935956790123457,0.618292682926829,0.804954268292683,NA,0,0,0,0.379200594228512,480
"19cd883d31",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",81,0.166666666666667,0.0911392405063291,0.637962962962963,0.859490740740741,0,1,1,1,0.365882369037602,467
"19cd883d311",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",81,0.192307692307692,0.0691455696202532,0.393904320987654,0.86983024691358,0,1,1,1,0.60227313189177,352
"1b9657eff0",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",98,0.0581395348837209,0.0510416666666667,0.530803571428571,0.87219387755102,0,1,1,1,0.496281483964227,595
"1b9657eff01",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",98,0.21978021978022,0.105403645833333,0.703316326530612,0.859630102040816,0,0,0,0,0.297877654631315,695
"1c64d6d825",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",117,0.0434782608695652,0.0406818181818182,0.535096153846154,0.814262820512821,0.5,1,1,1,0.532982699747987,794
"1c64d6d8251",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",117,0.018348623853211,0.0259090909090909,0.224465811965812,0.832211538461539,0,0,0,0,0.767227486082484,1592
"23e6a4bcc9",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",94,0.0989010989010989,0.0644230769230769,0.388031914893617,0.821609042553191,0.5,1,1,1,0.616107446691679,675
"23e6a4bcc91",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",94,0.175824175824176,0.0857142857142857,0.478058510638298,0.829720744680851,0.5,0,0,0,0.51029462463121,569
"28b100234a",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",131,0.0967741935483871,0.0626968503937008,0.41550572519084,0.883540076335878,0.333333333333333,1,1,1,0.596479152028525,1215
"28b100234a1",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",131,0.0555555555555556,0.0526574803149606,0.434303435114504,0.881679389312977,0,0,0,0,0.563955382935045,1254
"37949e8fd5",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50-fixedMu",116,0.101851851851852,0.059375,0.443803879310345,0.822413793103448,0.6,1,1,1,0.552370698647844,981
"37949e8fd51",1.5,2,0.7,5,8e-05,2e-05,0.05,1,0.5,"seq-0.50",116,0.0833333333333333,0.0510227272727273,0.5609375,0.826885775862069,0,0,0,0,0.448493799072261,1009
