step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52
84000	-274.444611794679304	-283.495455175130644	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969823872925328	-1	3	10	18	24	6	19	21	17	19	12	32	14	21	25	27	26	29	28	29	33	36	30	34	26	28	33	40	38	40	39	36	47	37	45	31	39	43	47	34	43	50	50	62	49	43	60	53	44	53	61	56	0	1	6	11	6	1	13	6	11	13	6	15	6	13	14	7	3	8	8	25	26	8	15	17	7	8	19	19	27	25	22	18	38	23	40	17	4	40	38	27	24	34	38	42	37	28	43	35	29	33	43	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
84500	-272.613125437498013	-281.663968817949353	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992524911940215	0	9	4	14	22	13	12	19	19	19	21	28	18	24	21	27	25	28	37	30	28	32	27	35	25	31	30	34	37	34	41	31	48	42	36	43	40	40	45	43	35	47	46	59	53	50	61	48	40	54	54	65	0	1	1	3	9	2	2	6	4	2	7	14	6	9	7	8	13	25	41	17	10	27	15	8	15	16	5	18	30	13	15	17	40	19	18	24	20	17	22	27	8	36	19	42	46	37	45	40	19	34	39	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85000	-286.045234013572383	-295.096077394023723	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966256627544355	2	5	6	13	22	16	15	22	15	26	22	29	18	28	26	27	28	28	28	32	38	40	16	37	31	24	25	30	37	40	40	36	45	38	44	34	34	41	46	41	44	44	43	47	49	51	54	56	47	46	57	61	0	1	1	3	9	3	2	4	3	11	6	16	4	26	7	26	8	8	26	18	20	16	1	17	17	6	11	18	14	15	25	12	30	17	40	10	28	17	40	36	27	26	32	17	43	40	45	41	29	36	22	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
85500	-263.644254582806639	-272.695097963257979	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972698851769491	-4	10	1	21	25	19	19	24	18	18	21	30	16	22	25	29	25	30	34	28	32	37	32	35	28	32	32	28	37	30	37	38	40	41	50	39	37	35	43	47	42	39	44	62	46	54	56	53	48	44	60	67	0	1	1	10	9	2	2	7	2	2	9	17	2	7	6	4	7	11	12	17	28	18	5	30	6	5	25	11	18	9	12	28	19	23	50	18	18	28	31	37	32	6	31	48	39	40	39	39	50	31	35	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86000	-260.607205697309269	-269.658049077760609	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994090799823507	-1	7	4	19	16	13	14	26	18	23	17	35	23	24	19	31	23	21	24	34	38	31	27	31	28	34	31	43	36	35	40	37	40	43	41	37	37	35	47	41	40	41	51	59	45	55	56	51	48	54	59	64	0	3	1	11	6	2	2	17	6	15	7	14	4	15	6	8	4	6	5	25	25	15	9	19	14	25	8	32	24	8	30	27	24	36	24	27	19	16	36	38	22	37	41	43	28	42	39	34	35	39	31	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86500	-264.540214240119667	-273.591057620571007	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994783549953051	0	11	6	16	21	14	21	18	16	28	21	33	22	28	16	28	24	30	32	37	35	29	28	32	32	33	30	36	39	39	39	38	47	39	42	38	35	38	44	42	34	50	45	57	55	49	63	52	52	42	55	60	0	3	1	6	6	2	9	2	2	5	8	23	9	5	2	7	9	17	13	16	10	4	6	10	10	23	7	27	18	16	25	19	26	5	32	41	18	26	26	25	5	25	19	42	39	36	33	31	31	20	50	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87000	-268.259004235419468	-277.309847615870808	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976029202056024	-3	3	9	15	15	15	24	23	20	21	19	34	19	30	26	26	24	31	27	35	37	37	28	38	26	33	37	37	40	34	43	39	46	44	50	36	34	42	42	43	39	50	51	55	53	50	57	44	45	55	50	60	0	1	2	2	3	2	4	6	6	13	4	25	4	25	9	10	11	19	8	18	37	15	17	15	11	10	15	18	21	15	28	37	22	32	48	19	16	36	23	5	37	37	39	31	33	39	35	41	27	46	22	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
87500	-267.700498106047007	-276.751341486498347	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993794617272583	2	7	11	16	18	10	21	24	20	23	23	34	23	25	19	28	25	29	28	34	37	35	24	33	31	30	30	37	27	36	39	35	39	37	41	41	31	40	47	45	45	52	49	58	45	53	55	44	50	58	54	60	0	1	2	3	6	1	2	9	4	7	9	37	15	6	4	11	9	8	4	29	16	25	15	19	16	6	7	20	13	37	20	19	20	29	37	22	23	27	24	38	30	40	28	41	34	40	38	12	38	49	40	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88000	-264.142574581152076	-273.193417961603416	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971596220392518	3	8	7	19	21	15	17	23	18	21	13	30	21	24	24	28	28	28	27	31	33	34	25	27	28	29	31	34	34	38	32	35	37	38	45	35	39	31	46	44	44	40	46	60	53	51	54	41	44	53	60	58	0	1	1	3	6	2	11	4	11	11	2	4	9	11	6	14	5	9	6	18	17	18	9	13	10	15	17	24	23	20	19	23	26	21	33	25	26	8	42	42	32	32	30	45	43	27	41	17	34	48	45	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88500	-266.994142853001165	-276.044986233452505	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999171174735814	-1	8	7	21	19	16	16	22	22	22	23	24	21	23	25	33	22	20	32	31	32	39	30	35	29	29	36	42	40	42	39	41	41	36	48	38	35	43	40	45	45	48	50	59	49	54	65	48	49	50	52	65	0	1	1	3	2	3	3	7	7	7	7	5	3	7	9	12	7	1	15	12	6	19	9	21	10	14	18	25	20	37	37	23	23	23	38	16	25	21	10	32	33	40	40	45	41	35	45	39	33	28	38	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-274.017834718260929	-283.068678098712269	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996450293414820	0	9	7	17	18	16	16	13	23	22	18	33	23	24	27	26	24	25	31	35	36	36	29	30	30	35	28	40	40	31	35	34	36	40	45	39	36	45	44	47	41	47	45	50	51	53	56	52	49	57	59	63	0	1	1	2	3	2	2	2	4	11	8	15	5	4	17	8	8	5	14	15	11	27	11	17	7	27	4	20	33	15	15	25	30	12	24	5	16	32	28	37	24	36	19	29	35	26	43	36	35	35	41	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89500	-258.522773623282262	-267.573617003733602	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990371850186671	3	11	6	11	20	17	20	22	20	26	17	36	18	24	17	28	27	31	34	33	35	39	27	36	28	32	32	41	35	32	42	36	41	41	51	37	24	41	48	42	43	50	45	55	53	54	62	51	46	56	57	53	0	1	1	3	11	3	15	6	15	13	4	16	2	2	2	5	5	5	5	10	10	19	5	27	37	7	10	12	17	10	17	17	32	29	43	30	6	19	21	32	29	33	19	31	39	12	51	28	40	35	48	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90000	-263.638351813013173	-272.689195193464514	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.918684543141829	2	10	9	16	20	16	17	23	14	26	21	34	23	27	20	29	26	30	32	31	36	32	24	31	25	28	34	40	38	38	36	39	44	42	49	42	32	33	49	39	41	48	49	58	51	53	59	43	53	50	61	68	0	1	1	3	3	9	3	15	1	13	4	17	7	15	4	6	7	6	13	17	24	11	7	17	11	6	10	24	12	26	26	37	8	21	36	31	25	9	41	12	40	28	40	30	36	43	45	27	39	34	39	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90500	-264.626063798315556	-273.676907178766896	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980325824783469	-1	9	6	14	23	14	22	22	20	27	21	28	22	23	25	30	24	29	37	28	34	30	21	35	28	26	28	36	36	35	37	33	49	40	44	44	34	42	43	43	41	46	50	47	57	43	57	53	45	54	53	67	0	1	1	2	9	2	6	4	4	13	4	13	4	4	11	10	11	5	15	14	16	15	2	20	7	8	23	25	22	26	16	18	27	21	38	19	18	32	17	28	19	39	46	40	50	31	48	49	18	36	35	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91000	-276.187979397369077	-285.238822777820417	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994275227968767	-8	-4	5	17	18	11	23	25	21	19	19	32	20	25	24	28	26	27	30	36	34	29	14	37	27	31	30	43	34	39	37	37	49	37	42	43	29	42	45	44	35	49	44	50	53	47	64	54	54	41	42	50	0	1	2	23	6	3	5	11	4	23	23	8	4	9	13	10	10	11	17	26	18	15	3	19	15	13	7	24	26	27	37	22	28	27	18	30	7	34	34	38	7	26	16	36	51	50	48	39	36	41	31	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
91500	-270.817276616974198	-279.868119997425538	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997777834424763	1	8	11	11	24	13	18	15	21	28	15	30	18	30	24	28	27	30	37	31	35	36	27	35	25	27	33	31	39	39	29	39	49	33	45	43	33	42	40	46	32	52	39	59	51	57	58	54	53	53	63	67	0	1	2	1	13	4	3	4	6	9	3	9	6	9	7	7	7	5	8	15	25	20	8	20	9	6	18	15	14	31	15	34	10	10	19	24	31	27	18	30	25	40	31	42	30	49	48	45	30	40	46	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-273.362922315630158	-282.413765696081498	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994290934151323	3	12	8	16	13	13	22	17	11	24	21	32	22	25	25	31	22	30	29	31	33	37	28	37	26	32	33	41	36	36	41	41	45	32	46	41	37	34	46	41	39	40	53	56	54	41	66	42	46	55	58	58	0	1	1	2	1	1	9	9	1	7	6	14	8	2	6	11	9	25	17	15	17	21	13	10	7	25	23	26	16	26	38	30	28	17	30	24	19	9	30	12	18	38	36	31	48	27	52	30	48	18	49	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92500	-270.350397739365121	-279.401241119816461	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977730684781575	0	11	3	22	22	12	19	19	17	25	22	31	23	23	27	27	24	28	29	34	33	29	27	38	27	26	31	39	32	35	41	42	42	36	48	43	38	36	47	45	40	47	52	62	54	56	48	50	50	50	59	70	0	3	1	9	8	3	9	9	6	4	7	5	7	8	5	9	7	8	7	11	12	10	8	15	13	11	25	23	25	5	10	12	28	25	31	24	23	29	24	34	30	24	39	49	31	43	31	33	21	40	41	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93000	-268.113420206999479	-277.164263587450819	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.957676590856952	-1	9	5	17	24	13	21	23	15	27	18	31	18	24	14	28	27	31	35	34	34	31	28	29	25	36	31	33	28	39	40	20	45	42	43	38	38	35	39	36	38	48	50	60	53	49	58	53	48	44	60	66	0	3	1	6	13	3	15	13	2	4	6	23	6	9	2	25	11	10	17	5	25	5	14	8	32	12	5	14	11	28	29	6	40	16	27	28	24	5	24	24	38	36	31	46	41	40	50	46	38	19	47	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-269.537405666748214	-278.588249047199554	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989101945787334	0	7	6	17	23	15	17	25	13	25	21	32	21	19	21	30	28	27	30	31	35	35	21	36	24	31	34	43	39	39	37	40	46	41	45	43	38	36	47	47	45	48	48	54	38	52	67	51	49	53	57	52	0	1	1	9	14	2	2	3	3	14	9	14	6	6	4	14	15	14	23	18	20	8	7	10	14	8	7	19	22	16	25	5	30	16	37	29	27	17	36	30	30	29	20	48	22	43	52	37	34	42	29	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94000	-265.949192176414215	-275.000035556865555	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989486678473655	2	8	8	17	18	10	14	23	18	24	24	34	23	26	22	23	27	27	30	33	33	38	29	35	27	34	33	40	33	41	37	37	47	44	51	44	36	35	34	35	39	47	49	59	53	51	61	46	45	49	60	65	0	1	1	1	7	1	6	9	2	9	6	11	2	16	9	4	8	9	18	8	16	27	18	23	16	14	14	27	25	38	38	23	22	19	30	28	13	27	18	11	40	41	30	50	49	36	45	27	34	24	45	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94500	-261.065489434223366	-270.116332814674706	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996860337691156	2	6	7	18	20	10	15	22	14	26	19	27	22	23	26	29	24	27	30	37	32	33	29	30	31	30	33	42	40	36	39	36	44	42	50	43	34	45	41	38	41	50	34	58	46	47	63	36	48	54	56	69	0	1	1	6	3	2	6	7	3	4	9	5	6	9	13	14	13	14	5	43	12	24	10	17	15	14	26	25	19	16	23	27	26	26	31	31	18	41	37	27	26	48	10	50	40	31	44	26	41	46	42	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95000	-271.412805020316625	-280.463648400767966	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995738052994601	-1	3	8	15	16	18	23	19	22	29	13	34	23	26	23	31	27	30	30	34	37	22	30	34	22	25	21	32	36	40	37	27	43	41	52	31	31	38	47	44	42	50	37	60	51	55	65	50	45	56	62	64	0	1	1	3	11	3	6	3	6	7	3	23	5	5	4	8	8	14	17	19	32	4	25	36	8	9	11	26	7	23	18	7	21	16	39	15	4	28	20	43	28	49	26	50	39	33	42	21	21	39	46	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95500	-284.055327889064529	-293.106171269515869	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988024731241855	2	10	6	17	15	13	24	19	12	23	23	37	24	29	22	29	24	26	29	30	33	34	30	31	21	30	35	39	38	26	35	40	48	35	51	43	37	37	47	48	39	49	42	53	55	52	59	49	44	50	44	63	0	3	1	9	3	1	5	9	2	2	4	22	1	17	3	7	25	15	18	6	10	26	8	15	5	8	18	24	24	25	26	20	31	19	42	20	8	22	36	36	37	29	31	33	48	43	45	21	21	27	22	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96000	-277.852644021449862	-286.903487401901202	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996497774826537	1	8	6	15	16	16	22	23	19	19	15	28	23	15	26	32	24	29	30	28	35	37	23	33	26	28	32	40	29	35	39	41	41	39	47	43	35	36	46	40	35	48	53	57	55	49	63	48	39	46	57	66	0	1	1	3	3	4	5	5	4	2	3	11	6	1	4	15	8	17	25	11	26	29	11	23	13	13	15	22	17	27	15	26	19	27	30	28	19	18	34	25	27	25	46	40	42	38	45	41	27	22	43	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96500	-276.741374978383988	-285.792218358835328	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975372005688185	0	8	9	14	19	16	19	24	17	23	21	26	14	27	21	26	27	30	25	36	32	35	28	35	24	29	34	32	29	41	34	32	42	39	40	42	36	37	44	36	29	50	47	60	49	56	59	54	53	50	62	65	0	1	1	2	6	13	4	13	2	1	3	5	2	13	6	13	6	19	15	14	23	5	13	17	4	12	18	25	12	22	29	23	8	21	21	26	26	26	25	14	11	27	36	48	35	42	46	43	38	35	47	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
97000	-263.329382803737872	-272.380226184189212	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996674427924139	0	6	9	17	18	11	21	21	18	17	12	31	24	27	26	30	25	30	35	29	29	29	30	34	30	35	36	35	40	39	33	35	38	43	44	34	33	36	42	46	40	52	52	60	53	58	55	52	52	48	61	62	0	1	1	6	11	2	11	2	3	11	2	10	6	9	7	13	8	13	18	13	13	15	8	22	10	16	16	20	18	26	25	14	12	41	23	16	8	18	12	29	15	27	35	45	34	48	45	40	40	41	48	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
97500	-267.942928540456649	-276.993771920907989	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973429957943121	0	6	9	16	11	15	16	22	22	28	20	19	21	16	18	24	22	29	30	31	32	30	25	36	26	25	32	32	37	40	38	35	44	35	47	40	31	38	41	44	39	46	45	53	52	54	67	51	50	51	56	63	0	1	2	5	3	3	2	15	6	11	5	6	4	5	4	3	12	8	17	17	8	26	11	25	12	12	23	23	26	20	19	19	28	28	27	24	23	22	28	31	32	24	18	39	42	43	52	40	33	33	50	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98000	-280.837525947803556	-289.888369328254896	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972234596428902	0	7	5	11	21	18	23	22	18	14	23	28	19	18	26	28	28	33	22	28	33	33	21	28	26	28	29	34	38	41	29	39	43	44	52	40	33	41	44	37	40	46	47	55	54	40	64	48	49	50	53	56	0	3	1	1	4	10	14	2	10	2	10	11	10	4	6	6	23	4	14	7	15	20	10	19	13	14	13	17	18	12	5	20	40	37	48	31	25	29	21	8	28	33	28	50	43	28	44	20	46	38	49	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
98500	-268.586830941439700	-277.637674321891041	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989305650461549	1	6	9	18	19	13	19	24	19	15	23	32	20	23	13	29	27	29	31	32	29	31	28	27	28	25	24	39	40	35	40	27	49	42	46	43	31	43	46	39	44	49	53	56	52	46	63	41	52	53	57	65	0	1	2	15	10	2	3	4	6	15	9	17	6	9	2	13	5	27	26	7	15	25	9	9	26	9	10	20	30	17	16	5	31	22	28	23	27	30	28	21	40	30	28	42	39	28	44	12	46	34	42	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
99000	-274.814921646910420	-283.865765027361761	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.923240333495924	0	4	7	21	24	10	22	21	18	24	21	29	22	25	18	28	28	25	34	35	35	35	30	33	29	31	30	44	40	35	39	29	46	42	39	43	31	41	44	48	37	46	46	56	45	48	60	51	48	52	55	65	0	1	2	15	9	3	15	3	2	15	9	9	9	8	1	5	8	8	23	23	23	23	8	7	17	7	11	24	25	14	22	9	25	5	26	20	12	22	24	35	27	35	31	40	25	45	48	34	22	45	49	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
99500	-275.075059621340756	-284.125903001792096	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.943205715199107	1	6	9	17	17	16	22	24	9	22	19	33	23	23	20	30	26	24	31	33	31	34	26	35	32	27	30	41	36	35	41	40	45	45	50	42	36	43	41	39	38	52	44	59	49	48	64	54	46	55	54	66	0	1	1	2	9	3	3	11	2	5	9	17	4	6	2	7	8	5	15	23	15	3	13	14	23	15	11	30	19	19	24	25	27	29	38	40	21	41	29	27	26	37	19	37	36	41	48	41	8	46	49	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
100000	-270.514035022956023	-279.564878403407363	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991958961718693	-10	9	3	22	22	19	22	21	16	23	12	29	20	28	16	28	25	25	24	31	37	33	29	36	32	36	28	40	34	32	37	32	43	40	48	40	32	40	43	44	42	52	48	58	51	51	59	53	52	56	61	59	0	3	1	9	9	11	6	9	2	9	2	10	9	17	2	9	5	7	15	18	20	12	17	6	19	37	10	8	4	5	12	16	34	37	34	25	27	26	4	38	36	33	28	41	41	39	46	43	35	30	46	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
