step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
5000	-795.069328835124793	-793.644017649538227	-1.425311185586517	0.000017811277175	0.000015898363678	0.892600992122627	0.671075001865995	3	0	7	8	6	10	9	15	4	19	21	17	21	20	26	23	25	28	27	31	28	30	28	26	25	22	30	30	34	27	29	31	36	28	29	38	32	33	30	38	36	31	31	36	39	35	34	37	36	32	28	36	36	37	36	39	40	39	43	39	32	37	44	37	39	48	43	42	42	47	44	46	41	37	43	48	46	44	40	40	50	45	44	49	49	49	47	57	53	48	56	54	54	64	67	77	2	0	1	1	2	3	9	7	0	8	8	7	6	9	8	12	26	11	0	11	16	25	9	13	8	8	30	13	22	12	11	16	37	12	12	49	23	17	24	19	29	30	34	20	52	32	34	61	35	15	15	29	21	31	43	43	23	53	36	29	34	23	25	46	39	60	44	35	49	57	29	49	64	32	36	30	71	80	35	41	69	80	52	36	79	29	69	72	83	74	0	86	76	89	94	0	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	3	1	2	2	1	3	1	2	2	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	1	2	4	1	1	3	1	2	1	2	3	1	2	2	1	2	2	1	1	2	2	1	1
5500	-742.249043108727165	-740.832658627922115	-1.416384480805053	0.000025786509195	0.000022287060757	0.864291501778825	0.765950762113870	4	2	10	9	7	14	15	20	11	23	24	20	22	32	25	24	30	28	28	26	23	31	28	25	35	26	33	33	27	29	28	28	42	30	24	32	31	38	32	36	30	35	35	35	40	39	33	36	35	31	34	35	30	36	39	36	39	37	38	36	31	38	42	32	43	48	43	39	44	43	40	45	40	38	46	47	47	40	44	36	48	53	47	49	54	49	50	56	53	55	54	55	53	63	63	76	2	0	1	1	2	3	9	7	0	8	8	7	6	9	10	12	8	11	0	11	12	21	9	13	15	8	16	13	12	12	11	21	23	16	12	30	23	17	24	19	29	30	34	20	36	32	34	61	53	8	26	29	35	31	34	34	23	49	36	41	16	23	8	32	39	29	44	53	68	57	41	80	64	64	60	72	71	42	68	41	69	72	41	41	68	66	81	93	86	73	0	72	76	89	89	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	2	3	1	1	3	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	3	2	1	1	1	1	3	1	2	2	2	2	1
6000	-746.658038867322603	-745.288585630996295	-1.369453236326255	0.000045014895857	0.000021766150059	0.483532165189470	0.715285480942265	3	0	7	11	7	12	16	22	5	23	21	20	21	27	28	27	26	28	23	29	28	31	30	27	36	25	33	33	27	26	30	28	35	29	27	40	33	36	31	38	33	33	34	35	41	39	41	35	38	32	35	36	38	36	34	33	44	34	39	37	32	36	36	34	44	50	40	38	43	47	47	41	44	39	45	42	47	44	47	39	50	51	45	46	52	52	49	52	45	56	52	57	56	52	60	66	2	0	1	1	2	3	9	7	0	8	7	7	6	7	8	12	8	11	0	11	12	12	14	13	15	8	21	13	7	7	11	7	23	12	12	30	23	17	24	19	29	21	34	20	60	32	56	61	35	15	15	29	35	31	34	34	33	21	21	41	22	23	8	32	39	89	20	35	68	57	52	80	64	64	41	60	83	80	72	21	69	78	41	76	53	89	69	76	72	73	0	80	84	89	89	0	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	3	1	1	2	2	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	3	1	3	1	3	1	2	2	1
6500	-731.997464301145783	-730.421334554593614	-1.576129746552174	0.000118580510260	0.000029750475324	0.250888407031116	0.855169690362915	6	0	10	8	6	12	18	22	14	21	23	21	18	28	27	25	29	29	30	27	24	30	25	24	34	28	32	28	30	28	36	29	35	30	31	36	35	36	32	38	33	32	36	35	36	39	37	32	34	35	31	34	36	40	36	40	43	40	41	36	34	40	41	40	45	47	45	39	41	47	43	43	40	42	40	43	43	43	44	41	49	47	47	48	50	51	50	50	45	52	55	52	57	63	52	75	2	0	1	1	2	3	9	10	0	7	10	7	6	9	10	12	8	11	0	11	12	21	9	13	10	8	21	13	21	16	11	21	23	16	12	22	23	17	24	19	29	30	52	20	21	32	37	34	35	22	15	29	35	31	34	43	33	35	16	41	48	37	25	32	39	60	44	53	49	57	60	60	25	45	45	41	36	80	49	60	25	78	60	63	79	59	68	84	76	74	0	66	84	95	63	0	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	5	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1
7000	-719.682922182318180	-717.722231991430363	-1.960690190887773	0.000120528361202	0.000017465728981	0.144909702637566	0.755978490109208	5	0	10	10	3	12	15	22	12	19	24	21	21	28	25	18	28	30	25	29	23	28	29	25	34	24	31	32	31	29	33	23	41	26	33	40	34	35	31	38	29	32	32	36	35	37	36	28	35	37	30	34	35	38	39	35	34	37	39	37	34	34	44	38	42	41	46	40	50	45	46	49	45	43	43	43	48	40	41	46	47	47	46	48	49	48	44	56	53	57	57	56	58	60	53	70	5	0	1	1	2	3	9	10	0	7	10	16	6	7	8	7	26	14	0	11	16	16	34	13	30	10	16	13	41	12	11	16	62	16	26	35	23	17	24	19	34	21	12	20	41	32	35	34	30	15	8	27	14	31	21	43	14	35	34	29	48	30	68	25	39	60	20	42	81	57	55	78	64	64	52	60	71	60	53	78	55	78	75	76	79	66	53	86	52	74	0	72	86	89	72	0	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	2	1	1	1	2	1	3	1	2	1	2	1	3	1	1	2	2	2	1	2	1	3	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1
7500	-721.165968792402850	-719.381916632488128	-1.784052159914693	0.000107155476551	0.000019331841511	0.180409271954730	0.849364775783596	3	-4	8	7	8	14	17	24	14	21	23	19	22	25	27	22	31	29	27	28	27	29	19	27	33	28	32	32	30	27	34	27	37	28	29	42	27	34	30	38	36	32	32	35	38	39	37	32	33	35	27	34	36	37	33	29	33	37	38	39	36	35	46	39	35	46	44	40	44	42	47	36	44	41	43	50	47	44	46	44	50	46	42	47	54	45	45	55	50	49	57	46	57	62	60	77	2	0	1	1	2	3	9	10	0	7	10	7	6	9	10	12	51	11	0	11	12	12	9	13	26	8	35	13	21	10	11	12	37	16	12	26	23	17	24	19	29	30	56	20	52	33	43	34	35	25	10	29	49	31	34	34	37	35	52	41	48	23	25	32	39	41	20	53	68	57	80	29	64	46	35	84	83	60	53	52	69	78	41	83	79	41	55	76	77	32	0	80	76	93	86	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	4	1	1	1	1	2	1
8000	-747.600592764286489	-746.041769134851734	-1.558823629434783	0.000106247821051	0.000027568793394	0.259476317927667	0.735464909561033	1	-4	4	10	4	13	16	22	13	19	24	22	21	32	25	26	30	28	26	32	29	26	25	28	35	29	34	31	25	30	38	30	37	30	28	37	32	37	30	35	31	34	31	35	40	36	36	30	37	32	29	32	35	37	38	38	40	38	36	41	34	31	40	38	37	49	42	42	43	39	44	38	40	39	46	48	47	45	49	43	48	50	49	43	51	50	52	60	54	50	56	53	55	64	63	75	2	0	1	3	2	4	9	10	0	7	8	7	6	22	10	12	8	11	0	11	7	10	9	13	15	11	22	13	12	12	11	16	37	12	12	42	26	17	24	19	29	30	34	20	29	22	34	22	53	26	10	29	35	20	59	47	70	21	22	52	48	23	59	32	39	27	44	27	46	33	60	41	36	32	52	84	36	80	69	72	27	41	75	45	68	29	81	93	86	74	0	80	84	89	89	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	3	3	2	2	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	2	2	2	1
8500	-765.124560298659048	-763.274346601707748	-1.850213696951307	0.000110143555821	0.000018221984042	0.165438494389591	0.748963371325622	6	2	8	10	10	13	22	20	6	20	23	17	22	31	22	25	23	28	24	31	28	28	29	28	37	25	26	34	33	28	35	24	43	31	30	34	33	33	33	36	30	34	31	36	35	38	33	30	34	32	33	34	37	39	36	34	44	36	37	38	37	39	42	29	43	46	44	36	49	47	45	45	41	37	43	49	41	39	38	41	45	45	42	46	49	49	47	55	51	53	53	56	55	62	59	76	2	0	1	1	3	3	8	9	0	12	12	9	6	8	10	7	8	11	0	8	16	16	27	13	51	15	12	13	41	12	11	7	37	16	16	22	23	17	24	19	27	30	27	20	41	64	34	8	27	15	20	41	35	10	42	34	23	35	27	52	49	23	38	27	39	52	20	35	49	57	77	80	64	64	41	52	60	60	47	78	68	78	29	83	79	43	68	86	79	74	0	72	82	71	75	0	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	4	1	2	2	2	1	2	1	3	2	1
9000	-754.462889470011646	-752.703883528157917	-1.759005941853773	0.000122142067652	0.000022810156536	0.186751026693180	0.730916266690320	4	0	7	9	5	13	19	18	10	20	22	21	24	28	27	26	31	27	28	24	29	31	29	29	33	28	32	31	26	29	32	28	41	25	34	33	21	34	33	33	34	35	35	34	29	41	31	33	38	30	28	35	36	39	39	37	39	40	40	42	36	36	40	38	40	47	48	43	45	41	44	49	43	41	45	47	45	41	48	45	49	53	48	43	50	46	48	55	51	48	53	54	55	64	65	72	2	0	1	1	2	3	9	9	0	9	8	7	6	8	12	12	10	8	0	7	16	15	10	13	26	10	21	13	12	10	7	12	62	7	21	16	9	50	24	19	45	30	47	20	12	12	34	47	53	8	10	29	36	50	43	47	62	43	52	41	48	10	22	32	39	41	44	53	10	57	41	80	64	25	41	71	23	50	68	60	71	72	52	41	49	60	69	71	71	74	0	76	76	88	60	0	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	3	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	1	2	3	1
9500	-760.355528969718648	-758.600158901495206	-1.755370068223396	0.000117650764068	0.000022083843078	0.187706754415309	0.764758284094146	0	-5	7	6	8	10	16	22	13	17	23	20	23	25	20	23	29	28	29	28	29	28	23	28	30	28	31	31	32	22	28	30	34	30	33	37	31	37	32	36	34	34	37	34	38	36	37	34	39	35	31	35	36	37	40	37	46	39	42	39	36	37	38	42	38	45	43	39	52	38	42	45	42	40	43	49	40	39	43	41	49	48	50	44	51	39	43	50	48	56	53	54	51	58	64	76	2	0	1	1	2	3	9	15	0	7	15	7	6	9	10	12	10	11	0	11	12	12	9	13	15	8	14	13	21	12	11	16	23	12	12	21	9	22	13	19	29	22	21	11	41	10	25	22	53	26	8	29	35	11	32	30	70	35	55	29	48	37	16	46	39	60	25	25	81	37	77	80	25	32	21	75	41	41	53	78	73	78	49	41	56	52	22	84	86	74	0	76	84	89	89	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	1	1	2	2	2	1	2	3	2	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	2	3	2	2	1	1	1	1	3	1	1	1	4	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	3	1	1	2	1	1	2	1	2	1
10000	-752.793042378305813	-750.887364092638109	-1.905678285667717	0.000109497537406	0.000016920872172	0.154531988326121	0.663357757371604	5	-6	10	11	-1	13	15	22	13	19	24	20	19	29	27	24	27	26	28	28	24	25	24	27	36	26	28	32	33	28	29	28	31	29	30	41	31	35	30	37	31	34	34	33	38	40	37	35	36	34	30	34	38	38	39	39	44	33	34	40	29	37	30	38	40	47	42	41	49	41	43	43	43	39	45	48	47	46	49	41	48	51	44	49	53	47	49	55	53	46	53	57	49	61	68	72	2	0	1	1	2	3	9	10	0	7	10	7	6	9	10	12	8	11	0	11	12	12	9	13	10	10	12	13	22	16	11	11	23	16	16	30	23	17	24	19	15	30	34	20	41	64	52	61	35	10	26	8	35	31	34	21	70	35	21	26	21	23	26	32	39	41	56	49	56	33	60	80	36	49	60	47	71	80	53	41	68	25	41	25	69	71	83	83	86	74	0	82	29	88	88	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	4	1	1	2	1	1	2	1	2	1	2	1	1	2	3	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	2	1	1	1	4	1	3	1
10500	-764.774484094215268	-762.741581544419546	-2.032902549795699	0.000133307709269	0.000017831140753	0.133759261569746	0.638627940571627	5	-3	8	9	6	12	21	18	15	17	24	18	20	31	25	26	28	28	22	30	24	26	27	28	32	24	31	31	33	25	27	29	30	31	30	38	34	31	33	31	32	31	35	37	37	38	37	34	39	24	30	36	29	34	37	33	43	34	36	37	36	36	41	36	39	45	42	37	43	41	43	46	44	42	47	44	46	45	39	43	49	50	50	48	50	49	48	57	52	54	53	53	57	64	68	75	2	0	1	1	2	2	9	10	0	9	10	9	6	7	10	12	15	7	0	11	12	21	21	13	26	9	12	13	16	7	7	16	23	22	7	27	23	17	24	19	21	30	34	20	29	32	56	35	25	10	8	41	7	11	16	34	70	16	12	29	48	23	64	16	39	29	20	22	49	33	29	78	53	32	66	60	79	80	29	52	36	80	84	76	26	68	79	71	84	85	0	86	76	86	93	0	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	2	1	3	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	1	2	1	2	2	2	2	2	1	1	3	2	1	1	1	1	2	1	1	1	1	1	4	2	2	2	1	1	1	1	2	3	2	1
11000	-720.319235501674257	-718.255589160430759	-2.063646341243518	0.000091484507101	0.000011842320185	0.129446182310596	0.699535814151459	6	1	9	9	10	13	17	22	15	22	23	20	19	31	19	26	28	25	25	32	23	24	28	21	33	25	32	29	33	26	33	29	38	26	27	34	34	34	29	37	31	32	31	33	37	37	40	31	34	31	30	34	32	37	34	39	44	36	40	42	33	38	41	41	42	45	44	41	50	38	45	48	38	43	45	47	48	43	46	47	53	49	48	46	45	38	49	59	51	56	54	56	58	62	64	75	2	0	1	1	2	3	9	15	0	15	15	7	3	12	7	12	26	11	0	11	12	12	9	13	26	15	30	13	41	21	11	16	23	22	21	12	23	17	24	19	22	30	34	11	52	32	43	34	10	16	26	41	35	31	43	36	70	35	36	52	48	37	10	73	39	52	44	53	68	23	60	80	32	73	60	66	71	41	49	78	69	78	29	52	63	52	56	83	86	74	0	66	83	92	88	0	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	2	1	2	2	2	1	1	1	2	1	2	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	3	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	1
11500	-728.282036055406707	-726.544226709277382	-1.737809346129356	0.000102954090172	0.000019814247080	0.192457114105022	0.802674762127366	5	-3	11	11	8	14	16	21	15	23	23	21	22	28	19	23	29	30	23	26	26	23	29	28	34	26	28	32	36	30	32	30	44	32	33	40	33	33	30	29	32	27	35	36	42	36	33	29	34	28	33	26	38	41	39	41	44	38	43	39	27	35	45	34	33	44	45	40	49	38	44	49	41	43	48	49	46	43	44	46	48	50	44	51	52	43	45	60	52	56	58	57	59	63	53	78	2	0	1	1	2	3	9	15	0	15	15	7	6	9	7	12	15	11	0	11	12	12	9	13	15	8	22	13	41	42	11	22	37	22	21	49	23	17	24	19	52	22	47	20	29	32	12	61	12	10	10	16	35	31	34	43	70	49	36	52	12	37	36	32	39	29	44	35	35	37	29	78	64	73	86	66	71	29	53	78	87	80	60	83	79	60	35	76	86	74	0	80	95	92	29	0	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1
12000	-728.748966769685353	-726.997681663602748	-1.751285106082620	0.000092093581141	0.000017386501717	0.188791678007670	0.671418360558299	2	-2	7	10	2	13	15	21	12	23	21	18	23	29	18	28	25	26	27	27	23	21	26	26	33	23	31	34	32	27	30	28	44	26	32	34	31	35	29	35	36	34	34	35	39	36	37	36	37	35	31	30	28	34	36	39	46	38	42	39	32	37	37	34	42	49	43	35	45	40	38	38	44	37	44	45	43	45	43	43	48	49	46	48	52	48	48	46	55	57	56	52	54	63	61	77	2	0	1	1	2	3	9	15	0	15	15	7	6	9	7	21	15	11	0	11	12	12	9	13	10	8	21	13	52	22	11	21	37	21	53	53	14	17	24	19	29	30	23	20	29	64	27	61	35	15	26	8	22	31	35	27	70	55	50	29	34	37	26	32	39	60	20	53	56	23	29	43	64	64	36	60	71	72	36	72	69	52	41	76	79	71	35	76	83	74	0	78	76	89	89	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	3	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	2	1	1	2	1	1	1	1	2	1	2	2	2	1	1	3	2	1	1	1	3	1	2	2	1	2	2	1	1	1
12500	-776.612960482495851	-774.815391160104923	-1.797569322390894	0.000136349781894	0.000024154611270	0.177151814508687	0.774650717244826	4	0	6	9	3	13	23	22	13	16	24	19	17	31	21	26	25	29	24	31	27	28	24	27	36	26	34	34	33	28	35	28	37	23	31	37	26	35	30	36	34	35	29	32	39	39	30	34	37	33	33	31	34	30	32	36	37	39	42	37	37	36	43	38	45	47	43	42	45	45	48	44	41	36	47	43	44	44	45	38	52	45	46	50	52	50	47	57	44	54	58	52	50	65	63	73	2	0	1	1	2	3	10	10	0	9	10	10	3	9	10	34	15	11	0	11	9	12	15	13	22	15	37	13	52	34	50	15	37	10	22	12	10	17	24	19	52	30	7	7	29	22	34	47	35	8	8	21	35	11	47	47	37	53	42	29	48	23	25	32	39	60	20	49	45	57	52	80	64	32	82	51	29	80	45	38	69	80	60	41	68	44	77	66	52	74	0	78	29	78	45	0	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	3	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	3	2	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	3	2	2	1	1	2	2	1	1	3	2	3	1
13000	-726.302728806974642	-724.650903537434260	-1.651825269540328	0.000112576131534	0.000024717940792	0.219566443219636	0.785109453288445	4	-4	10	8	0	14	25	21	16	18	22	22	22	28	22	27	29	25	23	26	27	25	28	26	32	21	29	28	32	27	36	25	42	30	29	38	33	33	32	36	34	29	34	37	36	37	37	33	32	27	27	32	35	31	38	36	44	37	38	42	36	37	44	36	41	40	45	39	45	47	46	43	44	36	47	39	48	45	43	41	42	51	44	46	52	46	49	52	54	49	55	50	55	63	63	72	2	0	1	1	2	3	15	10	0	9	10	10	6	9	10	12	10	11	0	11	12	12	9	13	8	10	22	13	21	12	54	12	23	16	12	16	17	17	24	19	27	21	34	20	41	50	34	23	35	26	8	17	35	11	17	34	33	25	41	41	48	37	47	32	24	25	20	35	81	57	25	80	59	32	52	25	29	80	68	41	66	78	41	64	83	60	69	84	86	73	0	60	84	89	71	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	3	3	2	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1
13500	-786.721208303790377	-785.103534848480308	-1.617673455310074	0.000106148911560	0.000024691205676	0.232609127242083	0.599339017288868	2	0	6	12	5	11	14	21	11	23	21	19	19	19	26	27	30	28	29	31	27	24	27	25	37	17	33	28	32	22	30	26	41	31	30	40	34	34	30	33	33	27	35	32	40	36	41	26	35	33	26	37	28	34	35	39	40	37	32	40	35	38	38	36	42	36	45	39	43	45	44	49	42	39	45	40	48	38	46	40	47	48	43	48	52	39	49	57	53	46	55	52	54	60	65	73	2	0	1	1	2	3	9	26	0	8	26	7	6	9	26	22	26	11	0	11	22	12	9	13	7	7	16	13	16	12	11	12	23	21	53	16	17	17	24	19	23	30	27	11	52	32	30	30	53	10	26	29	14	31	34	34	25	35	32	52	48	37	44	32	39	41	20	35	49	57	66	78	29	34	41	52	66	29	64	78	83	78	41	47	32	12	53	93	60	74	0	29	76	60	41	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	4	1	1	2	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	3	2	2	1	2	1	1	1	2	1	1	2	1	2	6	5	3	1	3	2	1	3	2	3	4	1
14000	-740.910557761477321	-739.207479556333169	-1.703078205144139	0.000107489445988	0.000021774010670	0.202568824035716	0.732358714195548	4	0	9	5	6	13	15	21	13	21	21	20	25	29	25	22	30	24	23	29	27	31	29	31	34	18	32	31	35	31	34	30	40	27	29	39	36	36	34	37	30	34	34	36	36	36	38	31	38	33	31	35	33	37	30	37	44	35	41	35	36	40	27	33	45	38	41	37	51	46	44	48	44	39	45	46	48	41	41	45	49	52	48	41	53	49	52	60	53	49	52	57	56	62	64	76	2	0	1	1	2	3	9	26	0	26	26	7	6	9	8	12	8	11	0	63	12	21	21	13	8	7	34	13	41	16	11	21	37	12	21	16	23	17	24	19	12	30	34	20	41	64	34	16	58	26	8	41	35	31	34	12	37	35	36	41	48	23	12	21	24	29	44	53	81	33	66	78	22	32	60	84	71	66	68	78	79	72	29	52	21	60	79	93	86	74	0	80	76	75	89	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	3	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	1	4	1	4	1	1	2	1	1	2	1	2	1
