step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
56000	-244.871292295517293	-253.922135675968633	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986812236308131	1	3	5	4	6	5	3	6	9	8	4	6	6	8	8	8	10	7	11	12	8	10	9	10	12	11	8	14	11	8	21	11	11	9	10	9	11	10	9	8	10	12	13	7	15	10	16	6	10	12	13	11	12	10	12	14	13	10	9	8	11	13	16	15	15	13	14	15	14	12	13	14	16	15	14	15	12	16	17	23	0	1	7	1	3	7	1	3	5	48	1	7	4	11	8	8	15	6	41	33	44	23	4	10	5	38	7	33	44	2	78	36	54	13	9	30	16	39	18	48	30	35	20	6	20	23	56	4	34	17	33	41	15	27	17	52	29	23	4	5	9	37	72	9	66	37	60	29	71	19	49	51	56	75	61	42	14	65	52	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-234.103786703123575	-243.154630083574915	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970069084362977	1	3	4	6	7	2	4	6	8	8	6	7	7	6	8	9	8	8	13	8	9	12	9	9	14	11	9	17	9	9	20	13	10	10	11	8	10	9	10	6	6	11	10	10	16	11	16	13	7	11	12	12	10	14	12	13	11	11	13	12	12	15	11	14	16	12	14	14	15	13	11	14	14	15	15	15	16	17	16	21	0	1	6	1	40	1	2	7	5	11	2	41	40	2	7	13	12	14	58	14	12	44	14	18	51	37	9	59	9	7	62	61	16	40	21	41	18	15	15	7	7	38	4	15	68	44	56	46	40	5	37	38	18	53	30	57	18	41	38	35	43	27	13	51	73	57	66	51	64	52	38	60	59	60	72	19	73	77	72	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-243.279887647167186	-252.330731027618526	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998431281383465	1	4	3	5	7	5	3	6	4	7	2	6	9	7	9	9	9	8	11	11	9	12	7	10	13	11	8	13	8	11	21	12	10	10	10	8	10	10	10	9	10	13	13	9	15	12	17	12	10	11	14	11	12	14	11	12	11	13	12	12	8	13	16	12	17	11	13	15	16	12	12	14	14	16	9	13	13	11	16	23	0	1	1	3	4	11	1	11	1	2	1	2	61	4	4	61	36	10	16	21	36	33	4	36	30	75	14	50	4	29	51	23	61	27	14	9	10	17	4	36	6	49	59	23	60	55	13	10	13	18	43	16	38	62	10	52	40	39	21	26	12	40	67	57	25	39	30	22	70	24	30	26	52	45	5	32	30	37	45	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-236.179618948988804	-245.230462329440144	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992047891548306	1	3	3	6	7	5	5	6	9	7	6	5	6	7	7	8	7	8	13	9	9	10	9	8	15	10	5	15	9	12	21	11	10	8	10	10	10	9	8	9	8	10	11	7	14	11	18	11	11	12	11	11	12	12	11	13	11	12	12	12	11	13	13	10	16	11	9	16	15	9	14	9	16	14	13	15	13	12	17	23	0	1	1	12	27	2	1	7	39	6	3	2	6	7	7	4	13	10	61	18	39	18	34	8	74	44	2	74	24	57	47	38	10	6	41	29	29	5	11	8	11	18	37	12	64	40	73	41	39	49	20	41	64	46	33	32	40	32	37	23	23	66	30	16	28	42	15	54	29	5	46	34	71	54	59	63	23	49	76	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-233.226338241903989	-242.277181622355329	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986851360489987	1	3	4	5	7	5	5	6	6	7	5	6	9	5	9	9	9	8	12	11	8	12	7	8	14	9	9	16	10	8	19	12	11	9	9	9	11	10	9	8	8	11	11	10	15	10	17	13	6	11	13	11	11	10	12	12	10	12	13	12	13	14	16	10	15	13	14	14	13	12	12	13	14	15	14	12	16	13	17	20	0	1	2	1	14	2	3	14	11	7	3	7	23	2	7	4	5	4	44	46	11	64	6	8	70	24	4	74	17	8	69	57	40	18	21	10	27	16	5	49	8	30	34	13	48	30	59	56	6	27	42	64	17	6	35	20	14	27	43	38	34	71	44	16	51	36	61	58	43	27	43	71	76	72	72	33	65	53	22	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-239.399692031359251	-248.450535411810591	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999307398671488	0	2	5	4	7	5	4	6	9	6	4	6	8	8	7	9	10	7	9	10	8	8	9	10	11	10	7	16	11	10	20	13	8	9	10	10	9	7	8	8	9	12	12	9	15	12	16	13	7	12	14	8	11	15	11	12	11	13	11	13	13	15	15	12	12	12	14	14	14	14	13	11	17	11	14	16	14	12	13	16	0	1	4	2	8	11	1	3	38	3	2	11	38	10	10	8	34	6	21	41	15	10	38	13	20	8	7	51	36	52	76	44	6	5	9	16	33	3	12	38	33	55	26	15	69	34	62	53	8	20	46	5	23	67	30	19	20	57	13	29	66	56	68	25	25	57	26	42	29	37	30	41	70	26	65	54	58	16	53	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-229.347813268634610	-238.398656649085950	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976009982607141	0	2	4	2	6	4	4	5	10	7	6	7	8	7	8	9	9	9	11	11	5	11	7	10	15	10	8	16	10	11	18	11	10	9	9	5	11	8	10	10	10	12	13	11	13	11	13	14	10	11	14	10	12	13	12	14	13	11	12	12	14	13	17	14	16	13	13	15	13	14	13	14	14	12	14	15	17	9	14	23	0	1	2	1	36	2	4	7	18	6	36	6	14	21	10	15	14	36	17	13	7	35	3	27	43	78	14	75	34	10	51	18	27	12	7	3	29	8	16	35	12	33	55	34	20	24	22	59	38	29	42	15	17	19	49	9	60	40	18	29	50	55	70	39	61	55	20	41	55	74	19	20	18	44	19	66	25	5	67	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-226.408988896541189	-235.459832276992529	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986371626019233	1	3	5	5	6	3	4	4	9	7	5	6	7	7	8	8	10	8	13	8	8	11	6	8	13	8	8	12	4	11	17	13	11	10	10	10	11	9	9	9	9	12	13	10	15	10	18	11	11	9	13	11	11	15	10	12	11	13	12	12	11	13	17	12	17	14	13	15	15	13	12	13	15	15	14	15	16	13	17	24	0	1	2	2	7	1	1	1	13	29	7	8	4	8	7	2	18	7	44	14	4	50	29	12	39	12	10	11	2	36	73	33	21	3	41	21	21	18	26	27	21	48	17	24	32	16	63	55	16	13	35	41	41	19	20	16	39	33	35	36	38	48	78	26	76	67	48	72	19	40	33	42	25	32	59	19	66	17	45	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-242.124691083491086	-251.175534463942427	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995303894515378	0	3	4	6	7	5	5	5	9	7	5	6	8	8	6	9	7	8	12	9	7	12	8	10	13	10	8	16	10	11	17	13	10	10	10	10	8	7	9	7	9	13	12	10	10	11	16	14	10	11	12	10	11	13	9	13	12	11	11	13	12	15	16	14	14	11	12	14	14	13	13	11	16	17	9	14	16	16	15	23	0	1	1	6	11	2	3	2	12	2	2	6	38	4	8	10	15	8	33	14	11	36	38	5	34	13	10	56	39	27	42	33	37	16	9	16	12	12	1	8	38	55	37	23	18	39	60	41	20	11	23	9	15	55	23	39	46	39	27	36	16	56	56	49	71	39	29	22	39	43	14	34	76	78	40	53	25	76	71	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-244.715745859566681	-253.766589240018021	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992187881759614	1	4	4	5	7	5	4	2	10	6	5	6	8	8	7	8	10	6	10	12	7	9	6	8	13	10	9	16	10	11	19	13	7	8	11	5	10	7	10	9	8	12	13	8	15	10	10	13	11	11	13	11	12	13	12	14	13	11	13	12	12	14	16	12	16	12	13	16	16	14	14	12	11	16	14	15	17	15	17	14	0	8	1	8	12	7	1	1	34	7	2	6	12	21	3	23	41	11	24	47	36	41	4	23	13	41	38	45	8	41	68	60	11	2	15	2	27	10	34	33	10	19	13	21	20	33	44	24	39	13	46	40	50	47	9	51	49	39	30	73	50	57	59	52	42	9	64	56	72	49	58	29	24	61	55	40	56	48	56	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-237.709037221231085	-246.759880601682426	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.966735856344084	1	2	3	6	5	4	4	6	10	8	6	6	8	8	6	9	9	8	10	11	7	10	8	9	15	10	7	12	11	12	16	11	8	9	8	9	9	10	10	10	9	10	12	10	13	12	18	13	10	12	13	11	12	15	12	11	13	14	12	13	10	14	15	12	15	14	12	10	15	14	12	14	15	16	14	15	15	16	15	16	0	1	1	6	2	2	3	7	34	27	7	6	15	27	3	11	13	4	14	42	5	27	21	12	9	18	4	68	9	40	46	21	21	21	3	33	21	16	37	33	27	23	19	21	50	13	69	23	23	26	56	16	68	43	49	24	44	56	29	52	24	53	19	35	60	16	56	37	59	68	9	29	71	79	48	58	62	63	59	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-243.419210741002331	-252.470054121453671	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979559467565422	0	3	5	6	6	4	4	5	10	7	5	6	8	8	9	8	9	8	13	12	9	2	7	8	14	9	8	16	10	12	20	12	9	7	10	6	7	10	10	10	10	12	12	7	12	7	15	14	11	11	12	11	10	12	12	10	13	13	13	10	11	12	16	15	16	14	13	15	14	14	11	13	16	15	15	12	16	16	16	21	0	22	7	8	2	22	1	2	18	3	2	3	44	3	16	3	7	5	52	26	46	1	3	5	45	44	10	51	27	17	47	4	34	3	23	3	36	14	24	13	3	60	60	8	29	8	66	32	27	39	17	53	16	71	61	5	54	43	71	15	10	61	43	29	35	61	76	69	67	76	56	15	49	72	55	56	19	66	72	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-244.593850869561010	-253.644694250012350	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981529159555502	0	3	4	6	6	5	5	6	6	7	6	7	7	8	8	8	9	8	12	9	8	10	9	10	12	10	7	16	11	12	18	12	11	9	6	10	11	9	9	9	10	11	11	8	15	11	14	10	9	12	13	12	11	10	12	14	9	13	11	11	12	14	15	14	14	13	12	16	9	14	13	14	15	15	16	16	16	14	15	19	0	1	1	7	3	2	2	6	6	2	2	6	4	13	11	2	5	3	46	21	13	38	18	40	24	4	6	25	35	8	68	26	11	10	7	44	36	5	27	4	44	36	13	9	55	36	50	44	35	26	55	36	39	23	4	52	10	29	49	69	24	69	25	61	59	19	54	71	16	25	33	50	55	61	30	61	56	50	66	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-251.270395408224090	-260.321238788675430	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982890760884352	1	3	5	3	6	3	4	5	7	5	5	6	8	7	9	9	6	6	6	12	9	10	8	9	15	10	8	17	10	9	17	12	9	10	9	7	10	8	9	7	6	13	11	11	15	11	17	12	11	12	14	10	9	13	12	11	12	12	10	13	13	15	16	14	15	12	11	13	16	13	12	8	16	15	15	15	16	16	17	21	0	1	2	1	8	1	6	2	10	6	6	11	17	5	9	10	7	6	2	33	40	53	40	72	57	16	19	68	72	27	77	27	36	17	7	5	27	19	36	8	6	12	37	15	42	53	75	59	27	15	68	72	13	71	35	37	36	33	21	66	21	72	64	52	51	15	72	14	74	29	13	40	42	16	54	50	62	42	58	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-232.396381188833459	-241.447224569284799	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979102445040810	1	3	5	5	4	4	3	6	10	8	5	7	9	6	7	8	10	9	12	9	7	10	7	9	13	11	8	11	9	10	17	12	6	9	10	9	7	6	7	7	10	13	10	11	15	11	14	14	11	12	14	10	12	14	11	13	11	12	12	13	13	13	17	15	16	14	11	15	13	12	13	13	16	16	14	14	15	15	16	23	0	1	6	7	1	2	1	2	11	21	2	7	21	7	4	21	29	40	18	23	8	24	8	37	32	30	4	23	14	16	68	55	5	10	36	12	4	7	11	14	20	46	36	17	44	20	53	50	17	34	52	16	34	53	17	28	36	18	22	30	19	46	76	69	76	22	36	49	41	49	46	28	54	62	50	59	71	17	45	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63500	-232.115924750124947	-241.166768130576287	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.955551314491437	0	4	3	6	5	3	5	4	10	3	2	6	8	7	6	8	9	7	12	11	9	12	6	10	15	10	8	13	10	11	18	13	11	7	10	10	11	10	7	6	10	12	9	8	16	12	18	13	10	12	13	12	11	14	10	12	12	14	11	13	13	14	16	14	16	13	13	15	15	12	12	14	16	15	16	11	16	13	17	19	0	3	1	6	8	11	2	3	16	11	1	10	15	40	10	14	27	15	59	35	16	27	8	16	64	13	15	44	44	26	45	50	21	2	21	13	26	13	11	8	27	9	12	8	32	36	79	71	13	59	18	35	41	52	17	53	36	66	23	76	55	50	25	22	62	76	55	30	48	30	26	42	25	30	68	21	62	20	32	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-231.132574879589384	-240.183418260040725	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993389197385806	0	2	1	6	7	4	3	5	10	8	5	2	8	8	8	9	8	7	10	11	9	11	9	10	14	9	8	16	10	9	20	13	10	8	9	8	10	7	10	10	10	12	12	11	15	12	18	11	9	10	14	11	9	14	12	11	12	13	12	12	12	14	15	12	16	12	11	16	14	12	13	11	7	15	15	16	16	17	13	20	0	1	1	2	11	7	3	7	23	73	7	3	73	73	73	4	18	4	10	49	12	19	17	10	44	15	18	62	49	5	78	20	13	73	73	18	10	11	14	38	30	50	13	49	20	20	51	35	34	26	10	53	10	43	23	14	23	72	50	9	30	42	58	27	25	49	36	62	66	44	44	53	11	57	25	62	74	54	22	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-237.953249649553499	-247.004093030004839	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997466193422332	1	4	5	3	7	4	3	3	10	7	6	4	8	7	9	8	8	9	12	11	9	8	8	9	13	10	7	13	10	11	19	12	11	9	11	9	10	9	10	7	10	12	12	9	14	11	18	13	10	12	13	10	10	15	3	13	11	11	12	12	11	11	16	15	15	13	12	13	13	10	14	14	14	16	16	15	16	13	16	19	0	55	7	1	6	7	1	1	12	3	2	4	11	2	5	11	11	5	18	24	16	5	11	5	39	24	7	42	10	38	19	33	41	5	36	3	5	10	23	6	40	70	52	17	43	52	75	43	36	13	39	10	22	48	1	23	38	21	46	49	53	44	76	58	69	35	23	61	37	36	62	32	58	65	71	70	67	53	62	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-237.907703702150826	-246.958547082602166	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993965054361553	1	4	5	6	6	4	3	5	8	7	6	7	7	5	9	8	8	7	11	12	7	11	9	8	13	9	9	14	8	11	14	13	5	10	8	10	11	8	9	10	8	8	13	10	15	12	17	13	9	11	14	11	12	13	12	11	10	12	12	10	13	13	17	13	16	12	12	15	16	14	14	14	13	16	14	14	9	17	15	22	0	1	2	3	6	1	1	6	14	6	33	33	33	7	17	12	12	4	17	40	3	49	12	5	55	13	18	55	21	5	58	34	7	17	11	35	21	4	35	9	14	18	29	42	70	22	74	56	41	21	58	60	60	19	49	44	38	52	44	18	19	55	69	50	73	44	44	66	31	56	46	11	58	51	77	66	9	71	46	47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-249.352632175849294	-258.403475556300634	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967322394732046	-1	4	5	5	7	4	4	6	10	6	5	5	7	2	9	7	9	9	12	9	8	10	8	8	11	10	9	17	10	11	19	7	10	10	11	10	9	9	9	6	8	11	12	8	13	8	15	13	10	11	14	8	10	15	11	14	12	11	10	12	14	14	16	15	13	13	13	9	16	13	12	14	15	16	14	15	17	14	10	22	0	14	2	6	40	14	14	2	8	7	7	2	2	1	5	11	32	5	68	10	12	5	8	13	29	46	5	76	52	34	74	11	23	41	49	40	23	44	7	12	16	3	25	8	15	5	67	52	21	17	55	3	17	42	79	34	42	33	52	26	57	45	72	70	53	41	29	41	70	18	12	55	59	47	70	45	64	48	44	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-234.171287005392202	-243.222130385843542	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993214835679211	-1	4	4	6	6	3	5	5	10	8	2	6	8	6	8	9	10	8	13	12	9	12	8	10	14	7	7	16	6	10	20	10	11	9	9	9	7	8	10	9	6	12	13	10	14	12	13	14	9	12	12	11	11	15	11	13	12	13	10	13	14	14	15	13	16	12	14	14	15	13	12	13	16	15	15	15	16	16	14	23	0	1	11	3	3	11	2	11	14	41	1	3	41	3	41	41	4	5	57	10	37	17	3	21	22	5	41	67	3	18	51	14	59	13	13	23	2	12	12	38	2	59	51	40	19	44	30	21	27	24	15	34	16	70	9	57	59	53	18	53	46	26	33	57	20	30	22	46	14	39	44	55	79	33	58	19	76	52	57	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-245.279540945509950	-254.330384325961290	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985566891477191	1	4	4	6	6	5	5	6	8	8	2	3	5	6	9	9	9	9	9	11	8	11	7	10	12	10	7	16	7	12	18	12	7	10	10	10	6	9	9	9	8	13	13	11	13	10	16	13	10	11	10	5	12	14	9	13	12	13	13	13	12	15	15	14	16	9	13	14	15	13	11	10	14	17	16	15	16	15	16	17	0	12	12	3	7	12	1	6	27	23	1	1	11	7	27	8	8	10	33	24	14	26	7	39	71	55	37	61	37	46	62	51	7	41	33	10	6	21	29	14	33	19	24	72	71	40	25	55	18	46	2	12	50	70	10	10	36	50	50	50	17	73	67	57	25	21	57	24	56	9	17	52	61	79	60	56	25	54	48	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-250.599619725124455	-259.650463105575795	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999672410359378	1	4	4	6	7	5	4	5	5	6	5	5	8	6	9	6	3	8	11	12	9	11	7	9	12	10	9	15	8	9	15	13	11	7	9	9	11	7	9	9	9	11	12	10	15	12	16	11	7	11	14	10	12	13	11	14	10	14	7	12	12	14	16	13	13	13	10	15	15	14	14	13	16	16	14	14	10	16	13	20	0	17	17	12	11	3	17	1	2	17	2	17	4	11	5	1	1	16	52	26	23	21	7	38	41	24	5	64	14	34	66	42	16	16	59	9	57	12	12	38	49	35	48	39	26	24	71	35	12	23	32	40	33	5	36	60	9	79	11	15	39	50	51	20	35	19	15	53	33	19	27	43	68	76	61	21	12	56	37	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
