step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
59000	-362.867165937382936	-371.918009317834276	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984761798217905	3	15	9	21	19	15	24	25	25	27	28	26	34	24	32	37	31	33	36	31	42	37	43	29	41	32	33	31	32	35	35	33	40	43	35	36	32	27	36	35	37	36	48	36	49	43	36	29	42	43	41	40	41	44	47	32	41	48	46	44	53	43	41	47	54	42	50	53	53	49	57	50	55	67	0	3	1	2	6	3	6	5	5	9	4	5	7	5	9	27	7	24	48	12	48	17	40	8	31	9	24	12	2	38	7	5	32	18	24	11	38	7	28	26	17	28	63	24	62	19	48	10	16	26	36	27	30	36	26	9	31	49	52	35	55	16	28	25	34	22	36	13	51	47	55	34	58	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-383.874275877927573	-392.925119258378913	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973421816109043	3	12	11	28	17	13	25	33	22	24	32	28	29	29	35	37	32	25	30	31	43	35	31	31	37	34	38	30	31	37	36	34	41	42	34	33	36	24	38	35	38	40	36	40	49	48	42	37	39	51	44	39	41	38	51	40	37	34	50	43	50	43	40	48	54	34	47	53	59	52	48	57	57	61	0	1	1	38	2	1	9	13	3	6	12	18	38	7	14	28	6	10	38	7	32	7	10	13	12	7	14	10	18	17	17	38	66	52	14	14	13	6	12	29	8	19	11	30	51	48	11	36	20	60	11	38	19	4	60	22	17	28	42	16	54	49	39	54	61	12	25	25	59	35	60	71	45	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-378.965819393221125	-388.016662773672465	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996414671902814	5	17	12	25	24	17	26	35	26	31	34	25	33	29	23	41	32	33	36	31	43	32	39	27	38	31	41	35	28	33	38	31	38	45	33	29	22	29	36	30	30	35	48	40	50	45	42	35	46	46	43	40	36	43	40	38	42	43	47	45	41	42	44	47	48	44	48	48	56	48	56	54	62	65	0	3	1	2	3	3	2	17	2	9	38	37	41	5	2	22	7	10	35	4	33	2	30	2	4	9	32	15	15	36	26	9	32	31	2	15	6	12	12	37	3	14	66	53	27	39	53	37	39	25	42	41	14	44	39	42	11	27	55	56	53	39	31	54	27	13	34	47	49	60	63	66	71	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-391.234487293270320	-400.285330673721660	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989244190223371	4	13	11	19	21	17	28	26	26	34	25	20	32	27	20	32	33	32	34	33	46	25	30	31	44	36	32	36	26	32	34	30	39	42	35	34	32	38	37	33	27	37	47	38	50	41	42	37	39	47	41	37	38	36	53	40	44	42	49	43	42	48	36	45	49	34	51	42	60	50	52	55	59	65	0	3	1	2	1	1	4	12	4	32	2	2	23	6	3	14	11	11	4	29	41	15	4	8	49	36	4	32	6	41	15	41	40	66	37	5	32	27	36	11	2	18	46	16	44	63	66	23	19	63	54	8	27	8	33	24	36	54	10	48	7	47	32	48	56	11	58	35	70	51	53	50	55	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-394.023098588609173	-403.073941969060513	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989335020827908	0	11	13	22	19	18	26	30	21	27	34	27	31	30	33	33	21	31	26	32	41	30	43	31	36	17	39	34	28	35	36	32	39	40	37	34	32	34	41	36	23	37	45	34	47	47	40	36	34	46	41	33	42	43	37	38	45	47	51	38	45	42	41	44	40	50	56	53	60	50	55	45	55	67	0	1	1	26	3	3	26	2	3	41	14	26	6	2	13	10	6	26	5	7	20	10	39	41	36	2	12	19	41	37	20	12	49	35	28	4	7	9	22	19	3	22	60	12	44	54	37	22	14	63	35	13	37	33	16	31	15	49	27	28	25	25	25	31	30	25	51	72	70	43	46	33	58	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-384.234864524986904	-393.285707905438244	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998537785147815	1	13	10	24	20	18	26	33	25	28	33	25	29	25	32	36	34	36	35	31	44	35	37	33	39	31	37	27	29	35	34	24	33	47	39	30	33	39	33	38	31	27	42	40	45	41	37	39	41	45	42	28	35	42	55	38	43	46	43	44	50	41	40	37	50	48	44	33	43	51	57	50	59	61	0	1	1	2	2	3	6	10	6	32	32	6	12	5	28	39	36	36	36	32	19	10	9	7	39	5	41	9	28	9	52	2	4	69	19	5	4	8	32	8	7	32	33	16	56	7	68	17	35	47	11	5	15	27	63	17	47	43	53	16	44	18	41	14	42	16	51	28	22	40	70	69	55	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-378.972965568381596	-388.023808948832936	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987632233136910	3	14	11	24	21	19	21	31	21	26	30	20	36	25	23	32	22	34	30	34	39	31	37	25	39	33	29	24	31	29	27	25	34	45	37	32	36	40	37	37	31	33	47	32	52	42	34	39	39	48	34	30	31	43	49	37	44	44	40	39	47	43	40	43	49	50	54	41	60	45	58	47	51	65	0	3	1	2	2	2	2	4	2	17	6	2	22	6	2	7	3	52	15	4	18	4	53	9	36	4	15	2	4	4	4	6	9	35	41	4	27	26	30	52	31	8	60	31	64	21	11	41	16	34	30	24	14	23	22	30	68	29	26	44	40	33	29	25	46	34	64	39	67	25	45	39	49	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-386.889897963437534	-395.940741343888874	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997933008643117	4	14	9	29	21	18	30	32	23	29	27	24	33	22	28	37	28	28	37	35	46	32	42	23	43	34	36	24	31	23	38	30	36	42	37	33	31	38	40	36	21	39	45	33	46	43	34	37	41	30	39	39	37	43	37	39	43	47	44	43	50	47	42	48	50	45	48	52	57	51	57	51	50	67	0	1	1	6	2	3	12	12	6	30	24	6	9	41	9	47	5	24	50	37	63	17	47	6	20	15	7	5	5	6	50	24	10	16	32	28	28	50	22	28	3	15	27	6	19	44	10	44	37	15	17	26	12	31	37	13	36	49	20	12	63	55	55	23	27	57	66	53	58	38	70	59	54	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-392.258727413631618	-401.309570794082958	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990211063263014	-1	13	8	21	18	12	28	32	21	29	26	23	20	30	35	29	33	29	32	30	44	33	38	29	42	22	38	34	35	33	38	32	36	45	33	36	33	38	35	37	36	32	49	40	37	45	33	35	28	51	38	34	25	29	42	35	43	43	43	48	41	41	41	45	49	40	48	48	55	53	54	53	59	66	0	3	1	2	6	3	12	26	6	12	4	4	2	49	20	2	24	4	4	9	38	7	17	26	66	2	18	24	18	14	16	26	30	33	11	11	9	18	32	16	54	7	57	37	54	62	7	32	13	21	24	7	13	11	8	11	45	35	29	34	48	47	7	52	62	10	45	37	63	30	64	25	60	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63500	-376.298149631752779	-385.348993012204119	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999348218837014	2	12	11	27	21	16	25	30	24	26	35	27	34	26	33	31	32	31	27	16	43	37	41	34	36	32	33	35	27	29	34	32	36	40	38	38	38	39	38	37	37	39	44	39	46	43	37	35	44	44	43	32	32	43	48	36	42	43	39	45	51	46	42	45	52	47	50	41	58	43	51	51	54	59	0	1	1	6	20	3	5	5	5	5	17	6	18	2	29	29	19	10	6	2	25	8	26	20	19	12	10	52	5	5	4	7	32	53	24	8	8	29	28	8	30	52	11	19	57	36	17	8	24	16	33	4	10	56	8	10	59	33	19	23	59	39	34	44	21	42	50	26	67	15	21	23	44	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-383.667512074534613	-392.718355454985954	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980850373895013	3	10	6	28	22	14	19	33	16	33	33	26	29	21	37	35	33	29	36	34	46	38	41	26	37	37	26	33	33	35	39	29	34	45	34	31	26	23	39	37	35	36	51	38	49	47	38	38	42	42	39	42	33	40	50	33	30	45	47	45	47	39	42	47	49	44	52	52	54	46	54	52	58	67	0	3	1	14	7	3	6	36	2	4	38	14	7	9	57	27	13	38	8	18	48	20	22	6	4	24	5	4	24	13	10	38	57	39	4	12	5	9	4	13	13	17	58	11	34	40	32	5	10	42	16	56	12	28	66	12	12	15	35	23	50	12	35	22	19	51	54	44	49	50	63	63	68	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-388.009254756424866	-397.060098136876206	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998457856706797	3	12	7	23	16	17	29	31	22	22	28	19	28	26	23	36	33	34	25	32	43	32	38	34	41	36	39	32	34	34	30	31	36	48	35	29	36	39	35	40	40	32	43	38	52	33	39	33	42	43	46	39	44	42	49	30	41	46	40	45	48	46	40	38	50	42	46	37	54	49	53	54	51	59	0	3	1	6	2	2	4	9	5	2	5	3	14	9	12	31	13	31	6	11	39	56	36	14	35	48	22	14	6	36	19	11	11	25	14	15	8	28	56	35	8	19	25	8	53	31	11	56	24	16	44	20	66	30	57	9	42	40	24	20	53	57	6	31	66	24	48	56	34	50	27	61	52	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-385.704190319871884	-394.755033700323224	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968711329319480	2	11	8	27	18	18	28	31	20	34	28	30	31	28	30	38	26	33	35	32	42	39	41	29	42	34	21	35	34	34	36	31	38	37	23	35	33	38	24	34	37	31	48	30	49	44	35	35	43	50	43	43	41	40	48	38	44	49	45	47	37	47	42	44	50	42	46	51	47	52	56	52	49	65	0	3	1	5	2	2	39	4	3	12	39	9	9	6	27	19	6	5	13	4	31	31	33	39	40	11	3	11	8	14	12	9	10	32	5	24	12	4	9	17	47	4	25	39	57	30	12	15	41	23	56	8	19	40	66	30	61	38	26	51	42	38	36	56	62	28	56	62	10	40	67	23	25	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-391.488376088854352	-400.539219469305692	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971265896107254	-4	14	3	19	22	19	23	29	20	24	33	26	29	18	25	36	31	28	37	26	44	26	33	34	40	29	26	36	34	35	34	31	33	44	29	39	28	38	34	25	35	38	47	36	49	40	39	40	45	50	39	36	44	36	53	42	44	35	41	42	41	39	33	42	38	45	52	52	57	50	61	54	47	71	0	3	1	2	2	2	4	4	2	2	35	5	10	2	6	18	4	5	5	9	48	4	18	7	30	6	9	33	37	37	15	40	37	42	10	31	7	16	37	5	40	58	58	37	58	24	33	32	60	53	24	22	54	35	21	39	46	26	30	33	42	30	20	36	33	61	43	31	50	57	55	36	24	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-379.228902736855218	-388.279746117306559	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991219423820050	4	10	9	23	14	11	18	31	20	31	24	29	36	27	35	40	20	34	35	26	43	36	41	27	40	32	38	29	31	26	34	35	32	43	31	31	36	38	38	31	34	37	44	39	46	47	41	36	45	52	34	36	35	41	51	33	46	41	44	41	47	41	43	48	53	38	50	41	53	48	58	38	53	68	0	1	1	2	3	1	1	24	5	30	5	20	11	17	11	14	2	12	10	9	23	8	37	4	52	14	52	30	14	17	12	24	11	48	30	11	8	19	10	24	11	10	32	19	52	23	29	8	13	67	35	24	28	18	21	20	48	27	52	53	36	13	40	23	57	56	32	22	63	34	50	22	57	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-396.942319291942169	-405.993162672393510	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988320022657768	-1	17	12	21	16	11	20	32	24	33	33	24	35	29	35	37	34	29	32	31	46	39	39	36	34	32	37	36	31	32	29	33	25	48	32	38	25	27	41	37	36	35	45	30	51	44	42	36	42	41	44	28	43	43	54	40	45	46	49	43	43	41	39	43	47	40	53	52	57	46	54	46	58	59	0	3	1	2	6	1	1	31	3	37	38	4	9	12	26	18	52	7	14	2	64	41	9	19	44	14	18	33	2	7	12	7	4	26	52	14	4	4	19	13	19	37	15	12	62	8	14	35	36	63	32	37	32	10	36	48	19	36	57	22	16	41	42	42	61	52	21	46	21	39	45	24	68	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-381.997293066003238	-391.048136446454578	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986846940222980	-1	16	7	24	20	20	16	31	26	26	30	23	35	29	29	34	29	31	34	27	40	36	38	26	43	33	37	33	31	34	25	29	38	41	36	32	35	37	32	42	35	36	43	38	47	47	42	40	45	46	42	44	38	37	44	33	42	40	44	46	36	44	41	40	48	44	53	44	57	42	58	52	47	68	0	3	1	7	7	2	1	4	7	12	9	7	24	20	10	9	31	9	10	31	56	17	22	7	41	32	20	10	24	39	5	12	18	41	14	12	9	20	9	44	9	28	36	16	70	29	8	29	33	23	44	64	39	24	18	17	20	35	42	11	11	53	24	22	40	61	60	48	52	17	67	25	34	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-394.902350978840957	-403.953194359292297	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972245277562386	2	10	6	28	17	14	18	32	24	33	28	25	29	31	29	41	28	29	38	34	46	37	38	33	39	30	31	36	33	27	34	33	36	41	39	34	36	37	36	35	30	40	44	37	48	45	37	33	40	43	40	35	34	29	45	34	38	41	47	44	49	40	35	48	51	44	48	43	56	49	56	43	47	72	0	1	1	5	2	2	6	4	5	30	5	2	9	18	7	47	6	6	29	13	42	56	8	41	4	11	15	29	15	9	41	12	54	29	11	18	17	40	12	32	12	18	49	28	35	33	48	15	38	52	13	12	18	7	25	11	32	31	44	40	25	53	30	15	35	34	44	29	65	41	70	47	62	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-381.963899523588793	-391.014742904040133	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993174034221713	3	16	13	28	23	19	26	26	24	24	27	26	32	28	31	36	29	33	34	31	42	29	32	28	37	34	38	37	34	33	32	32	40	46	33	33	27	39	36	36	37	36	46	39	49	44	33	38	40	42	43	41	35	38	47	36	42	47	49	42	46	43	40	30	54	47	47	46	52	52	54	50	54	63	0	3	1	5	2	2	6	9	6	3	6	3	6	2	22	31	14	37	8	9	35	37	8	5	12	15	30	35	37	11	5	8	39	46	22	4	6	41	47	7	31	64	47	31	60	15	4	32	17	56	38	17	4	18	48	17	19	25	33	26	57	40	17	12	72	33	20	64	43	72	61	61	51	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-373.953709761124514	-383.004553141575855	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993859869533329	-2	5	13	24	20	15	27	18	21	24	28	26	31	28	35	38	29	25	33	29	48	36	30	34	41	33	38	34	31	34	37	27	37	48	37	30	35	31	37	39	32	39	49	39	46	45	39	30	44	42	34	30	41	41	53	41	37	39	39	44	42	42	43	47	44	45	48	49	59	47	56	54	62	68	0	1	1	8	3	1	9	3	6	5	3	5	17	10	20	30	4	8	12	4	53	19	7	7	15	48	30	13	4	7	36	10	12	42	17	4	12	32	17	38	52	7	46	23	61	38	13	4	37	40	52	32	13	51	45	33	14	31	37	30	35	36	28	61	39	56	54	50	72	40	49	21	55	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-385.284401939502686	-394.335245319954026	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984600506313513	0	14	8	25	21	19	22	28	20	33	33	27	36	25	28	40	25	28	37	30	48	35	39	31	36	33	24	33	32	29	26	35	38	46	36	39	34	39	37	37	37	38	50	30	48	40	40	37	33	51	43	39	39	40	47	32	43	34	45	42	55	43	38	35	56	47	51	51	55	51	58	57	58	64	0	3	1	5	1	3	2	7	2	27	31	6	24	6	2	58	7	9	26	12	29	20	28	4	56	14	6	18	20	2	7	18	18	23	20	42	30	11	18	31	44	30	57	15	53	35	10	18	9	54	41	29	37	26	60	12	37	7	62	49	32	56	56	20	70	16	45	45	68	55	68	21	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-392.479910050502667	-401.530753430954007	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990893571573691	3	12	11	24	18	19	29	33	25	31	31	23	26	32	29	38	28	37	32	35	33	35	37	31	37	32	33	34	23	35	39	35	41	34	30	31	36	36	36	38	37	35	47	38	43	47	42	32	38	51	45	40	44	38	48	40	45	35	47	44	47	41	41	39	51	46	43	49	54	38	58	47	56	57	0	1	1	3	2	3	12	13	12	13	12	2	29	4	5	24	2	28	7	19	9	7	7	12	20	9	7	29	5	17	27	9	28	10	29	4	8	14	48	7	15	24	11	11	54	53	10	9	8	51	54	25	49	19	37	19	39	48	64	31	62	25	38	7	49	56	64	66	67	22	56	29	25	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-383.784247695537715	-392.835091075989055	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986715276141066	-2	15	9	24	21	10	23	24	21	30	31	24	34	29	29	36	30	28	28	28	42	30	40	33	42	36	36	31	33	36	36	34	33	39	34	30	36	33	30	39	27	35	43	33	43	46	28	36	35	34	37	37	41	40	50	40	43	39	45	38	54	41	41	44	54	47	52	45	51	50	53	46	58	67	0	6	1	3	2	1	2	3	6	7	18	5	18	8	5	4	12	7	5	8	48	8	42	4	37	47	20	7	14	19	13	17	36	24	11	12	11	41	4	13	2	22	16	19	60	52	2	7	14	39	12	39	12	33	68	15	41	39	16	8	70	32	15	56	70	21	62	39	46	56	62	62	55	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-387.639498117289861	-396.690341497741201	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996282642733651	-3	11	5	27	22	18	18	34	21	28	26	26	35	29	27	36	33	31	31	31	47	37	44	36	38	32	40	33	34	34	34	24	30	42	38	36	32	36	34	40	25	34	46	40	46	50	40	36	44	39	38	42	23	38	48	37	30	42	42	39	50	43	40	46	46	46	47	51	52	51	50	55	58	72	0	3	1	7	2	3	2	19	2	7	7	32	4	53	5	42	33	15	11	6	22	20	17	18	53	33	24	4	41	19	14	6	53	25	33	37	9	26	15	38	9	11	51	22	27	50	42	41	25	36	28	26	7	37	52	20	32	38	30	28	60	29	37	26	42	31	34	24	67	40	27	67	21	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
