step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
61000	-368.585216788133891	-375.440704739093292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590932114173126	0	1	1	2	3	4	4	4	4	3	5	7	8	6	5	7	7	8	10	9	9	11	10	12	10	11	11	11	12	12	12	14	12	13	12	11	13	14	16	14	12	14	15	15	15	15	17	17	19	19	20	20	21	21	19	21	21	22	22	24	22	23	24	24	24	22	26	26	27	30	28	27	30	0	1	1	2	3	10	3	5	10	2	9	15	10	9	10	6	10	16	12	18	16	19	17	20	20	20	23	19	20	18	18	35	28	33	27	19	41	22	36	33	23	41	28	19	40	37	34	34	32	39	48	50	50	52	48	51	48	56	0	53	51	61	66	53	62	57	60	65	66	67	72	65	72	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	2	3	1	2	1	2	1	2	2	1	1	1	1	3	2	4	2	1	1	1	1	1	2	3	2	1	1	3	2	1	1	2	4	4	2	3	1	2	1	2	1	1	1	1	2	2	1	2	3	1	1	2	2	4	3	1	2	3
61500	-383.749180962677883	-390.604668913637283	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573193407843466	0	1	2	2	3	3	4	4	4	3	5	6	6	6	5	7	5	9	10	9	9	11	10	12	10	11	11	11	12	9	12	14	9	13	12	12	13	13	16	13	14	14	14	15	15	15	18	17	19	20	21	20	21	18	20	21	22	19	22	23	23	20	24	24	25	22	26	26	27	30	28	30	30	0	1	1	2	3	2	1	5	6	3	9	15	10	11	10	13	10	3	33	13	16	33	12	20	20	20	33	33	25	16	26	35	15	19	27	28	33	19	45	33	27	37	37	38	40	41	48	33	23	58	52	58	58	32	54	58	17	48	0	56	66	49	66	57	66	55	64	63	66	67	68	68	71	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	3	1	2	1	1	2	2	1	2	2	1	2	2	1	2	2	2	1	1	3	2	1	2	2	1	1	2	2	1	1	5	8	1	1	1	2	3	1	2	11	1	1	1	1	1	2	2	3	1	2	1	5	2	2	2	1
62000	-366.654503478022036	-373.509991428981436	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525550960467145	0	1	2	2	3	3	3	4	4	3	5	7	6	6	6	7	8	8	9	9	9	11	10	11	10	10	10	11	12	12	11	14	12	12	10	14	13	13	16	14	14	14	15	15	14	15	18	17	19	20	21	20	21	20	21	21	22	19	22	24	22	23	24	24	25	22	26	26	27	30	28	30	30	0	1	1	2	3	2	1	5	6	2	9	13	10	9	10	15	15	13	12	16	3	19	19	16	20	21	19	19	25	18	20	19	27	22	19	37	34	28	36	28	37	37	37	23	33	37	48	36	34	58	48	58	58	48	52	48	33	48	0	53	51	66	66	51	63	55	64	65	65	67	68	69	71	1	1	1	1	1	2	2	1	1	1	1	1	2	1	3	1	2	2	2	2	5	2	1	4	1	1	1	2	2	1	1	3	2	1	1	1	1	1	2	2	1	1	2	3	2	2	1	2	4	1	3	1	2	3	1	3	9	2	1	2	1	1	2	2	1	1	2	1	2	2	2	3	2
62500	-375.932995372894709	-382.788483323854109	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518710631629481	0	1	1	2	3	4	3	4	4	4	5	7	6	6	6	7	6	9	9	8	9	11	10	12	10	11	11	11	12	11	12	14	12	13	13	13	12	12	15	14	14	13	15	15	15	15	18	17	19	20	20	18	21	21	21	21	22	19	21	23	23	23	24	24	25	22	26	23	26	27	27	30	30	0	1	1	2	3	2	1	2	7	2	9	13	10	9	6	10	10	20	13	16	6	19	12	20	16	16	19	23	21	18	26	27	28	33	19	23	19	19	40	19	33	37	37	34	40	41	48	23	23	49	52	32	52	52	51	58	49	52	0	49	66	57	66	60	68	56	64	66	68	67	65	65	71	1	1	1	1	2	2	3	1	1	1	1	1	2	1	2	2	2	1	2	1	4	2	2	3	2	3	2	1	2	1	1	1	1	1	4	2	2	1	1	4	2	1	2	2	1	1	1	5	5	1	2	4	2	1	1	2	3	1	1	2	1	1	2	1	2	1	1	1	2	1	2	5	2
63000	-365.825598680010842	-372.681086630970242	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569690553858530	0	1	2	2	3	3	3	4	4	4	5	7	9	6	6	7	8	6	8	9	8	11	10	12	10	9	11	11	12	12	10	13	12	13	10	14	13	14	16	13	14	14	15	15	15	15	15	17	19	20	21	19	21	21	20	20	22	19	22	23	23	22	24	24	25	25	26	25	27	30	28	30	29	0	1	1	2	3	2	1	5	6	6	9	15	17	11	6	18	10	10	18	16	6	23	19	20	21	18	35	23	25	26	26	35	28	33	19	40	23	33	36	28	33	37	28	38	40	28	34	37	34	32	52	48	49	49	52	58	51	48	0	48	57	50	57	53	57	57	64	63	68	60	68	68	65	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	3	2	3	1	1	2	3	1	2	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	2	3	6	2	2	2	2	1	1	1	2	1	4	1	2	2	2	2	2	1	1	2	4	2	3	2
63500	-353.821260042164852	-360.676747993124252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701838834602515	0	1	2	2	3	4	4	4	3	4	5	5	9	6	6	7	8	9	10	8	9	11	10	10	9	11	11	11	12	12	12	14	12	12	13	14	12	14	16	13	14	13	15	15	15	15	17	15	19	20	19	20	21	21	21	21	22	22	22	24	23	22	23	24	25	24	26	26	27	30	28	27	30	0	1	1	2	3	2	1	5	2	2	9	10	6	11	12	3	10	20	10	16	20	24	17	10	16	16	23	23	25	18	26	28	28	23	27	40	28	23	36	37	28	37	41	38	40	37	40	27	47	48	48	51	27	52	52	52	55	56	0	52	57	50	57	53	63	57	60	65	63	67	69	66	72	1	1	2	1	1	2	2	1	2	2	2	1	2	1	1	2	2	1	4	1	1	1	1	4	2	2	1	1	2	2	1	2	1	1	1	1	1	3	2	1	3	1	1	1	1	2	1	2	2	3	3	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	3
64000	-343.936465654438109	-350.791953605397509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595807717516463	0	1	2	2	2	2	3	4	4	4	5	7	7	6	6	7	6	9	10	9	9	11	8	10	10	10	10	11	12	12	11	12	12	12	13	14	12	14	16	14	14	13	15	15	15	13	16	17	16	19	20	20	21	21	21	21	22	22	21	24	23	23	23	24	24	25	26	26	27	30	28	30	30	0	1	2	2	1	2	3	5	6	6	9	10	17	11	10	10	10	17	23	16	16	27	12	20	20	20	23	23	25	21	26	27	23	27	32	27	27	34	40	33	46	37	33	38	33	33	43	32	34	36	48	48	52	52	50	51	55	56	0	56	51	55	57	53	63	63	60	65	65	64	69	71	65	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	2	3	1	1	2	1	1	3	2	2	2	2	1	1	3	1	3	1	1	3	3	3	2	2	1	1	2	1	1	1	1	2	3	1	1	2	1	2	2	2	2	3	1	2	2
64500	-336.778480865110566	-343.633968816069967	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660724949938144	0	1	2	2	3	3	4	4	4	4	5	7	6	6	6	7	6	9	10	9	9	11	9	12	10	10	11	11	12	11	12	12	12	13	13	14	13	13	16	14	14	14	15	15	15	15	15	17	18	20	21	20	21	19	21	20	22	22	22	24	23	22	23	24	24	25	26	26	26	30	27	29	30	0	1	1	2	3	2	1	5	3	6	9	13	9	11	10	13	10	6	23	16	16	23	15	30	20	7	19	19	25	7	26	27	28	19	32	38	33	28	36	33	37	37	37	38	40	28	41	35	44	54	50	48	52	48	52	54	55	56	0	53	57	55	57	53	63	63	60	65	65	60	66	71	69	1	1	2	1	1	2	3	1	1	1	1	1	2	1	2	1	1	4	1	2	2	2	3	1	1	3	1	1	2	4	2	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	3	2	1	1	3	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	2	2	1
65000	-367.463641382426431	-374.319129333385831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593485419067680	0	1	2	2	3	2	4	4	4	4	3	7	9	6	6	6	8	8	10	9	9	11	9	12	10	10	11	11	12	12	12	11	12	12	13	14	13	13	16	14	14	14	14	15	14	15	17	17	19	20	20	19	19	21	18	21	22	22	22	21	23	23	24	24	25	25	26	26	27	30	27	30	29	0	1	1	2	3	2	3	5	11	6	6	10	17	11	10	10	12	16	23	18	18	12	12	16	18	20	23	19	25	20	26	23	28	19	32	33	28	34	40	33	37	34	33	36	28	28	38	22	47	32	52	48	48	48	48	48	54	52	0	49	56	50	57	54	63	61	54	65	65	64	63	69	66	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	1	1	1	2	1	3	2	1	2	1	2	2	2	2	1	2	2	2	2	1	1	2	1	2	1	1	1	1	1	3	2	5	1	2	2	4	1	3	1	3	1	2	2	2	2	3	1	2	3	1	2	4	2	1	3
65500	-353.057719764360456	-359.913207715319857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560076079218197	-1	1	2	2	3	3	4	4	4	4	5	7	9	5	6	7	7	8	10	9	9	11	10	9	10	11	11	11	12	10	12	14	12	13	12	14	13	14	16	14	11	14	15	15	15	14	17	14	18	20	21	19	21	21	21	21	21	22	22	24	23	23	23	24	24	25	26	26	27	30	28	30	30	0	1	2	2	3	4	3	5	6	6	9	15	18	9	10	6	10	16	12	15	18	23	12	16	24	30	19	23	25	16	26	35	28	23	19	19	41	34	36	37	19	19	42	34	40	37	48	35	34	49	50	47	47	50	50	47	52	51	0	36	56	57	57	56	63	60	64	65	65	50	69	69	69	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	2	1	2	1	2	2	1	2	1	1	3	1	2	1	1	3	2	4	2	1	2	3	1	1	4	2	1	1	7	2	2	2	3	1	1	2	2	3	5	1	3	1
66000	-350.006407961507193	-356.861895912466593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583715568508496	0	1	2	2	3	3	4	4	4	4	5	7	9	6	6	7	8	8	10	9	7	11	10	12	10	11	11	11	12	12	12	12	12	13	13	14	13	13	16	13	14	14	14	15	14	15	18	16	19	19	20	17	21	21	21	21	22	22	22	24	23	22	23	24	22	25	26	25	27	29	28	30	29	0	1	1	2	3	2	3	5	6	6	9	15	12	11	6	10	15	16	16	21	7	19	12	20	13	20	23	23	25	16	21	27	28	28	32	40	23	23	36	19	37	40	38	38	40	41	22	32	52	27	47	27	51	51	51	51	55	56	0	53	57	50	65	53	50	63	64	65	66	67	69	71	69	1	1	2	1	1	2	2	1	1	1	1	1	2	1	3	3	2	1	2	2	2	1	3	2	1	1	1	1	2	4	3	1	1	2	1	1	2	2	2	3	1	1	1	1	1	1	5	2	2	6	2	4	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	3	1	3	1	2	2
66500	-353.238799551621526	-360.094287502580926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596619345491943	0	1	2	2	3	3	4	4	4	4	5	6	6	6	6	7	8	9	9	9	9	11	10	11	10	11	11	11	12	12	12	14	12	13	12	13	12	14	16	14	14	13	14	15	15	15	16	17	19	18	21	18	21	20	21	20	22	19	22	24	23	23	23	24	25	25	26	26	27	29	28	29	30	0	1	1	2	3	2	3	1	6	6	9	6	6	9	10	13	15	17	12	17	16	19	19	20	20	20	23	19	20	21	26	35	28	27	27	37	28	23	36	36	37	37	19	38	43	33	34	32	48	32	52	32	56	50	52	58	49	50	0	56	57	57	57	55	57	63	64	66	65	60	69	66	68	1	1	1	1	1	2	1	1	1	1	1	3	2	2	2	1	2	1	2	1	2	1	1	2	1	2	1	1	3	2	1	2	1	1	1	1	1	3	2	1	2	1	3	1	1	3	2	2	2	3	2	3	1	2	3	1	2	1	1	3	1	1	1	3	3	2	1	1	2	2	1	3	2
67000	-356.982407454221118	-363.837895405180518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582202039009053	0	1	2	2	3	4	4	4	3	3	5	7	9	4	5	7	8	9	9	9	9	10	10	12	10	11	11	10	11	12	12	14	12	13	13	14	13	14	15	13	14	14	15	15	12	15	18	17	17	18	21	20	21	21	21	21	22	22	22	22	23	23	23	24	25	25	25	26	27	29	28	30	30	0	1	1	2	3	2	4	5	2	2	14	15	17	9	6	7	10	16	12	16	16	19	19	20	20	17	12	19	25	18	6	35	28	33	33	40	28	34	36	45	37	37	37	34	19	41	38	19	34	48	35	50	47	47	52	50	55	54	0	53	54	57	57	52	51	63	53	61	68	67	69	71	68	1	1	2	1	1	3	2	1	2	2	1	2	1	1	1	3	3	1	2	2	2	1	1	2	1	2	2	1	1	2	3	1	2	1	1	1	3	1	1	1	1	1	2	1	2	1	3	6	2	1	3	2	2	3	1	2	1	1	1	1	2	1	1	2	3	2	3	2	1	1	1	2	3
67500	-348.143787064890205	-354.999275015849605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623872155740394	0	1	2	2	3	3	4	4	4	4	5	6	9	6	5	7	7	9	9	9	9	11	10	12	10	11	11	11	12	12	12	14	12	12	13	14	13	14	15	13	14	13	15	15	14	15	16	17	19	19	18	20	21	21	21	21	22	19	22	24	23	23	24	24	25	25	26	26	26	28	27	30	30	0	1	2	2	3	3	3	5	6	2	6	10	17	11	6	6	6	16	15	16	16	23	19	20	18	18	19	23	25	21	26	27	28	23	27	40	33	34	36	22	37	28	37	38	40	37	32	35	47	27	35	58	49	58	52	58	55	51	0	54	54	57	57	53	57	63	64	63	57	64	68	71	69	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	3	2	4	2	2	1	1	2	1	2	2	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	3	7	3	1	2	2	1	2	1	1	1	2	2	1	2	3	2	1	2	1	3	2	1	2	1
68000	-358.367461623437578	-365.222949574396978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634634902742480	0	1	1	2	2	3	4	4	4	4	5	6	8	6	5	7	7	9	10	9	9	11	10	12	10	10	11	11	12	12	12	14	12	13	13	14	13	13	15	14	14	14	15	15	15	15	17	17	19	20	19	20	21	21	21	21	21	21	21	23	23	21	24	24	25	25	26	26	27	30	28	30	29	0	1	1	2	1	4	3	6	6	4	9	6	15	9	6	10	6	16	13	13	13	23	17	20	16	18	19	23	25	17	13	27	28	28	27	38	33	23	36	19	37	38	37	34	38	41	34	35	34	48	48	48	48	50	52	51	52	48	0	53	57	50	61	60	63	63	60	65	68	64	68	68	71	1	1	1	1	2	1	2	1	1	2	1	3	3	2	2	2	1	2	2	1	1	1	2	2	2	1	1	1	1	3	2	3	1	1	1	1	1	3	1	2	1	1	1	2	2	1	2	1	4	2	1	3	3	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	5	2	3	1
68500	-337.122653726410476	-343.978141677369877	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442396771298162	0	1	2	2	3	4	4	4	4	2	5	7	9	6	6	7	7	8	8	9	8	10	10	12	10	10	11	11	12	10	12	12	12	13	13	14	13	14	16	13	14	14	15	15	15	15	17	17	18	20	18	20	21	20	21	21	22	19	22	23	23	23	24	24	25	25	25	25	27	30	28	30	29	0	1	2	2	3	10	1	3	10	2	9	15	16	11	10	10	6	6	15	18	16	15	15	20	16	18	19	19	25	21	26	27	28	27	32	28	33	34	33	19	37	40	41	38	40	37	34	32	47	51	48	51	48	51	50	58	52	51	0	50	57	57	57	60	63	57	64	63	68	64	69	71	69	1	1	1	1	1	2	2	2	2	1	1	1	2	1	3	3	1	3	2	1	1	3	3	3	2	2	2	2	2	2	2	1	1	2	1	3	1	1	3	4	1	1	1	1	2	2	2	2	1	2	1	2	3	2	1	2	2	1	1	3	1	1	1	1	1	3	1	1	2	4	1	2	2
69000	-335.303024826667240	-342.158512777626640	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651481347626577	0	1	1	2	3	3	4	4	4	4	5	7	6	6	6	7	8	6	9	9	9	11	10	10	9	11	11	11	11	12	11	14	12	13	12	14	13	14	16	14	14	14	15	15	15	15	18	17	19	20	19	20	21	21	21	21	22	20	22	24	23	23	23	23	25	25	26	26	27	30	28	28	30	0	1	1	2	1	2	3	5	6	1	9	10	10	9	10	18	13	10	12	18	16	23	19	13	16	20	23	23	25	24	20	35	28	23	27	33	19	34	40	37	34	37	37	34	36	37	34	32	47	33	32	48	52	48	58	58	55	51	0	53	57	57	57	53	57	63	64	66	68	67	69	65	63	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	2	3	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	1	1	2	2	1	2	3	3	1	3	3	2	1	1	1	1	1	1	1	2	1	1	1	2	3	2	2	1	1	2	1	3	4
69500	-372.957039220984313	-379.812527171943714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599378671615631	0	1	2	2	3	3	4	4	4	4	5	6	8	6	5	6	7	7	8	9	9	11	10	12	10	10	10	11	12	12	12	14	11	13	12	14	13	14	16	14	13	14	15	15	15	12	17	17	19	20	20	18	20	21	21	21	22	22	22	24	23	23	23	24	24	25	26	26	27	30	28	30	27	0	1	2	2	1	2	6	6	6	3	9	15	17	9	10	3	16	16	12	7	18	23	19	21	20	16	19	23	25	21	26	27	19	27	23	46	23	41	36	23	23	37	37	34	37	27	41	33	47	52	35	48	32	52	53	35	55	51	0	50	57	57	57	53	63	63	60	65	65	67	69	71	65	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	3	1	1	2	4	2	1	2	1	1	4	2	1	2	1	2	3	3	3	2	1	1	1	1	2	2	1	2	1	2	2	3	3	2	2	3	1	2	1	1	6	1	2	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2
70000	-370.357574741018368	-377.213062691977768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575972083216341	0	1	2	2	3	3	3	4	4	4	5	7	8	6	6	7	6	9	10	9	9	11	8	9	10	10	11	11	12	12	12	14	12	13	12	14	13	14	16	12	14	13	15	14	15	15	18	17	19	18	21	20	21	21	21	21	22	22	21	24	23	23	23	24	25	25	26	26	27	30	28	30	28	0	1	1	2	1	2	3	5	6	6	9	2	10	9	10	6	10	13	15	16	16	24	12	12	21	18	23	19	25	20	19	34	28	19	19	27	28	34	34	19	28	23	37	34	40	37	36	35	39	48	32	50	52	52	52	50	55	50	0	53	57	51	57	53	63	63	64	57	65	64	69	68	65	1	1	1	1	2	2	1	1	1	1	1	3	2	2	2	1	1	1	3	1	2	1	1	2	1	1	3	1	2	2	1	1	1	2	2	3	2	1	3	2	1	5	2	1	3	2	3	2	3	1	6	2	1	1	1	2	1	3	1	2	1	2	1	2	1	2	1	2	2	4	1	2	2
70500	-343.458718931900592	-350.314206882859992	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543053444821640	0	1	2	2	1	3	4	3	4	4	5	7	7	6	6	7	7	9	10	9	9	11	9	11	10	11	11	9	12	12	12	12	12	13	13	14	13	14	14	14	14	14	15	15	13	15	18	17	16	18	20	20	21	21	21	21	22	22	22	24	23	23	23	24	25	25	26	26	27	30	28	29	30	0	1	1	2	1	2	3	5	6	6	9	10	10	9	10	10	6	13	28	17	16	28	12	13	20	20	23	12	25	21	26	27	23	19	32	45	33	33	28	23	37	37	37	38	33	37	49	35	39	48	50	50	48	51	35	52	53	56	0	56	57	57	57	53	63	55	55	52	68	67	69	71	72	1	1	1	1	1	2	2	2	1	1	1	3	3	2	1	2	3	2	1	2	1	2	2	3	1	1	2	2	2	2	1	1	3	2	1	1	1	2	4	2	1	1	2	1	1	1	2	2	2	1	2	2	4	1	5	1	1	1	1	2	1	1	1	3	2	4	3	3	1	4	1	1	1
71000	-369.187782098427306	-376.043270049386706	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630680209739236	-2	1	2	2	2	4	4	4	4	3	5	7	7	6	6	7	8	9	10	9	9	11	10	12	9	11	11	9	12	11	12	12	12	12	13	13	13	13	16	14	14	14	14	14	15	14	18	17	19	18	21	20	21	21	21	21	19	22	22	24	22	22	23	24	25	25	26	26	27	28	27	29	30	0	1	2	2	2	10	3	5	2	2	9	15	9	9	6	15	13	13	28	16	13	23	28	20	16	20	19	13	25	20	20	27	28	27	32	33	28	33	46	36	23	19	37	38	40	34	48	37	48	48	50	50	52	52	50	52	48	56	0	53	57	57	62	51	63	63	60	63	65	60	65	69	69	1	3	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	2	3	2	3	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	3	2	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	2	2	3	2	2	3
71500	-382.526023597396716	-389.381511548356116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517633069160765	0	1	2	2	3	3	4	4	4	4	5	7	9	6	6	7	8	8	10	9	9	11	10	12	10	11	11	9	12	12	12	12	12	13	13	12	13	14	16	14	14	14	15	15	15	15	18	15	19	18	21	20	21	21	20	19	22	22	20	24	23	22	23	23	23	25	26	26	27	28	27	30	30	0	1	1	2	3	3	3	5	6	3	9	15	10	6	10	10	10	16	15	16	18	23	28	18	13	16	28	10	25	18	26	23	19	19	23	19	23	36	38	33	37	32	37	38	40	41	33	35	34	35	50	50	52	56	33	50	52	56	0	51	50	51	57	53	55	57	60	66	68	53	68	68	69	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	3	2	1	1	1	4	1	2	2	4	2	3	1	2	2	2	1	2	1	2	2	1	1	2	1	1	1	1	3	2	4	3	3	2	1	2	5	1	2	3	1	2	4	1	1	2	2	2	2	1	1	6	1	3	2
72000	-348.340793130670647	-355.196281081630048	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558056419984120	0	1	2	2	3	2	4	4	4	3	5	7	7	6	6	7	6	9	10	8	8	11	10	12	10	11	10	9	12	12	12	14	12	12	12	14	12	14	16	13	12	12	15	15	15	14	18	17	16	20	21	20	21	20	21	20	22	22	22	23	23	23	23	24	25	25	26	26	27	30	28	30	30	0	1	1	2	3	2	1	5	6	6	9	15	17	9	6	10	10	21	15	16	16	15	28	26	16	20	28	12	25	18	26	35	28	19	27	33	22	22	40	33	28	28	37	19	36	37	49	36	36	48	56	48	50	35	50	48	55	56	0	53	57	54	57	58	63	63	64	66	68	67	69	71	68	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	2	1	1	2	1	1	3	1	1	2	2	1	1	2	2	1	2	3	1	1	2	1	2	2	1	1	1	2	4	1	2	2	1	1	2	1	3	1	6	1	2	1	2	1	2	1	3	1	2	2	2	1	1	1	3	1	2	2
72500	-382.621403718158376	-389.476891669117776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586756447813589	0	1	2	2	3	2	4	4	3	4	5	7	9	6	6	7	6	9	10	9	9	11	9	12	10	11	11	10	12	11	12	14	12	13	13	14	13	14	16	14	12	14	15	15	15	15	18	16	19	20	21	19	21	19	21	20	21	22	21	24	23	21	23	24	25	25	26	26	27	30	28	29	29	0	1	1	2	1	2	3	3	6	5	9	15	10	11	10	11	6	16	23	16	17	19	15	18	20	20	23	13	25	20	30	27	28	23	33	23	41	27	40	28	27	37	41	38	36	33	38	35	33	47	48	48	48	48	56	48	56	52	0	51	57	52	57	51	61	57	53	65	66	51	68	57	68	1	1	2	1	3	1	2	1	1	1	2	1	3	1	2	2	4	2	1	2	2	1	2	3	1	2	2	1	2	2	1	3	2	3	1	4	1	2	2	3	1	1	1	1	1	2	4	2	2	2	5	3	4	3	1	4	1	1	1	2	2	2	1	1	1	3	2	1	1	7	2	6	2
73000	-391.842683996053495	-398.698171947012895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583803329453464	0	1	2	2	3	4	4	4	3	4	5	7	9	6	5	5	8	7	10	8	9	10	8	11	8	10	11	11	11	9	12	14	12	12	13	14	11	14	16	13	13	14	15	15	15	15	18	17	19	19	21	20	20	21	18	18	22	22	22	23	23	23	24	24	25	25	24	26	27	30	28	30	30	0	1	1	2	3	3	3	5	2	9	9	6	17	11	10	3	12	16	23	18	18	12	12	30	16	20	19	19	30	12	24	28	28	37	27	35	19	34	40	19	37	41	41	34	36	41	34	43	38	39	48	50	35	52	32	48	48	48	0	50	57	51	55	47	63	53	60	65	65	67	68	71	71	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	1	1	2	2	1	2	3	1	2	3	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	4	2	3	2	3	1	3	1	2	1	4	3	1	4	1	1	4	4	1	4	1	1	2	3	2	1	2
