step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62
85500	-301.682795545831937	-308.538283496791337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.845548930104216	2	3	4	4	5	6	8	7	8	7	10	9	8	10	10	12	10	12	11	14	12	13	15	13	16	16	17	15	16	17	16	16	15	16	17	16	19	19	18	18	18	19	16	17	18	20	18	21	20	21	20	21	20	21	22	23	22	25	24	27	30	30	0	1	2	2	0	4	5	6	6	5	7	9	10	8	12	13	13	7	13	19	17	16	18	19	24	28	24	16	24	22	22	24	16	20	22	22	27	29	30	27	25	34	20	24	32	30	24	45	47	30	45	46	30	49	50	48	53	56	56	58	0	0	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	3	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1
86000	-324.237226850860850	-331.092714801820250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775948039726724	2	3	5	4	4	6	9	6	7	7	10	9	8	10	11	11	12	12	10	14	12	13	15	14	15	15	16	14	17	17	16	14	16	16	16	17	18	17	19	17	18	20	18	17	18	18	18	21	20	23	20	20	21	22	22	23	23	26	22	26	29	29	0	1	2	2	0	4	10	4	8	5	13	9	5	6	12	19	13	10	13	16	13	16	18	16	20	32	17	10	24	35	28	16	28	24	22	24	28	28	30	33	28	26	34	20	30	35	33	39	37	43	35	46	30	49	25	53	59	56	30	56	0	0	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	3	1	1	1	2	1	2	1	1	2	3	1	1	1	1	1	1	2	1	3	2	1	1	2	3	1	2	1	1	1	1	1	2	2	1	3	1	4	1	1	2	2	1	1	1
86500	-334.692050610708520	-341.547538561667920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716384276733382	2	3	5	4	4	5	8	8	7	8	8	9	9	10	11	12	12	13	12	15	13	13	15	13	15	14	17	15	17	17	17	14	16	16	15	17	18	18	18	19	18	19	18	18	19	20	17	21	19	21	21	19	19	21	23	23	21	26	25	27	29	30	0	1	2	2	0	4	5	6	6	5	5	9	10	8	12	7	13	11	10	16	16	7	18	13	16	16	32	32	28	35	35	22	32	28	32	28	16	19	30	33	33	34	25	24	31	28	33	30	16	43	40	36	36	40	50	48	53	56	56	59	0	0	1	1	1	1	1	1	3	1	1	3	2	1	1	1	2	2	2	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	3	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1
87000	-338.125607844843501	-344.981095795802901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762892752666974	1	3	5	4	5	5	8	8	6	7	10	9	8	10	10	11	12	12	10	14	11	12	16	13	15	16	17	15	16	18	16	14	15	16	15	16	19	18	17	18	19	20	18	19	20	19	18	21	21	21	21	21	21	22	22	23	24	26	25	26	27	29	0	1	2	2	0	4	10	4	6	5	7	9	10	8	12	11	13	11	13	16	13	16	18	16	24	28	24	24	24	36	22	19	17	17	32	28	27	29	22	33	20	43	34	32	19	36	20	40	47	44	39	46	39	41	50	48	45	48	56	48	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	2	2	2	3	1	1	1	1	2	2	2	1	1	3	4	2	1	1	1	1	2	1	2	2	1	1	2	3	1	3	1	1
87500	-331.583548828014955	-338.439036778974355	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710803285249326	2	3	5	4	4	5	8	7	7	7	10	9	8	10	12	12	12	12	11	14	13	13	16	14	15	14	16	14	18	17	15	15	16	16	16	16	19	18	18	17	18	20	18	18	20	20	19	21	20	22	20	19	21	21	22	22	23	26	25	27	30	30	0	1	2	2	0	4	10	6	6	5	7	9	10	8	12	13	11	11	13	19	17	19	18	16	19	19	24	19	25	22	22	16	28	19	22	22	25	26	30	33	33	34	32	26	39	52	28	39	32	42	35	39	39	41	13	39	53	59	56	59	0	0	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	1	2	2	1	1	1	2	1	2	1	1	2	1	3	2	2	1	1	1	4	2	1	1	2	1	1	1
88000	-346.887590567555435	-353.743078518514835	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652683145712457	0	2	4	3	3	6	9	7	7	7	10	10	9	9	12	12	12	10	11	14	12	13	15	13	16	16	17	12	17	17	16	16	14	15	16	18	18	19	19	19	18	20	17	17	19	19	18	21	21	23	20	21	21	22	22	24	24	26	25	26	28	29	0	1	2	2	0	4	10	4	6	5	10	9	10	6	12	13	13	10	13	19	10	19	18	28	16	24	24	19	34	22	24	24	16	21	22	31	26	29	35	20	24	33	28	25	30	36	33	39	47	27	35	46	51	16	45	30	53	56	48	56	0	0	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	2	2	1	1	3	1	2	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	3	3	2	2	1	1	1	2	1	2	3	2	1	1	4	2	3	1	2	2	1	1	1
88500	-337.998552942082313	-344.854040893041713	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765870089906040	0	2	4	3	3	6	9	5	7	7	9	9	9	7	11	11	10	12	12	14	13	13	15	13	16	15	17	14	17	15	16	15	16	16	16	18	18	19	19	18	18	19	18	17	18	19	16	20	20	20	19	21	21	21	22	23	24	26	25	26	29	30	0	1	2	2	0	8	10	4	8	5	5	9	10	6	12	10	11	10	16	13	16	19	18	16	24	17	32	19	28	22	22	28	26	28	22	20	26	24	30	33	26	34	34	24	35	36	32	30	27	42	35	39	30	49	50	48	53	56	56	48	0	0	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	3	1	3	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	2	3	2	2	2	1	2	2	1	1	1	2	2	1	2	2	2	1	2	1	2	2	1	2	1	1
89000	-306.715780727112474	-313.571268678071874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774082663860546	2	3	5	4	5	6	9	5	7	7	10	9	8	11	12	12	11	12	11	14	12	14	15	14	16	13	16	13	17	17	15	15	16	16	16	16	17	18	19	17	19	18	18	18	20	19	18	20	20	21	20	20	22	22	23	24	24	27	26	27	29	30	0	1	2	2	0	8	10	4	6	5	10	9	10	6	12	19	13	11	13	19	13	26	18	19	32	21	32	16	34	31	26	26	24	26	22	31	32	29	30	16	40	32	27	19	47	28	33	30	47	34	22	46	48	49	50	48	53	59	56	56	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	3	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1
89500	-332.930866941408624	-339.786354892368024	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580208965338916	2	3	5	4	4	6	8	5	6	7	10	9	9	10	10	13	11	12	11	15	12	14	14	14	16	15	17	14	16	16	17	16	17	17	16	17	19	17	18	18	16	19	18	18	19	19	18	22	20	22	20	20	22	22	22	23	24	23	25	26	27	30	0	1	2	2	0	8	5	4	8	5	10	9	10	6	12	19	7	11	13	19	13	19	18	19	17	19	20	19	26	22	22	19	19	20	22	22	25	29	35	25	19	34	24	32	22	31	33	36	20	43	41	46	39	20	42	48	53	53	56	58	0	0	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	4	2	1	2	1	1	2	2	2	1	1	1	2	1	1	1	3	1	2	1	2	1	1	1	2	2	2	1	3	3	1	1	1	1	1	1	1	1
90000	-280.729575307148480	-287.585063258107880	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.837346883323724	2	3	4	4	5	5	9	7	7	7	11	9	9	9	11	10	11	13	12	14	13	14	14	14	14	15	16	14	16	17	16	16	16	16	17	17	16	18	16	18	19	19	18	17	19	19	18	21	20	23	19	21	20	22	21	24	24	26	25	26	28	28	0	1	2	2	0	4	10	6	6	5	7	9	10	8	12	13	13	11	16	16	13	19	18	19	19	24	21	19	24	39	22	26	28	24	22	22	28	29	20	33	47	34	34	20	35	35	33	39	41	55	39	46	39	49	42	48	53	59	56	56	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	2	2	1	1	1	1	1
90500	-318.361312729045778	-325.216800680005178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713941007229319	1	2	5	3	4	6	8	8	8	7	9	9	9	10	12	12	12	12	11	14	12	12	16	13	15	15	18	14	17	17	16	15	15	17	16	16	18	18	19	18	18	18	18	18	18	19	18	21	19	21	20	20	21	22	22	24	23	27	25	25	29	31	0	1	2	2	0	4	5	4	6	5	10	9	7	8	12	19	13	7	13	13	7	19	18	19	16	19	32	19	25	36	28	24	28	20	16	20	26	29	30	33	33	34	28	26	35	36	33	39	32	20	35	46	39	49	27	48	53	56	48	56	0	0	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	2	1	3	2	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	2	1	3	2	1	1	1
91000	-285.497437188339177	-292.352925139298577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.859080631802318	2	3	4	4	4	5	9	8	7	7	9	9	9	10	12	13	10	11	11	14	12	14	15	13	15	15	16	14	18	18	17	15	17	17	16	18	19	19	19	18	18	19	18	17	19	18	19	22	19	23	20	21	22	21	21	24	24	26	24	25	28	28	0	1	2	2	0	4	10	6	6	5	10	9	10	8	12	13	13	11	13	24	13	16	18	19	24	24	28	19	32	35	22	24	26	19	32	35	34	29	31	35	33	43	34	27	35	31	40	30	41	55	35	46	30	49	42	48	53	56	48	56	0	0	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1
91500	-315.426867669775277	-322.282355620734677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622927477027469	1	2	5	3	3	5	8	8	7	6	11	9	8	9	11	12	9	11	11	14	11	14	14	13	16	16	17	14	17	17	17	16	16	16	16	17	18	18	18	17	18	19	18	17	18	19	19	20	18	23	20	21	21	21	22	23	23	25	26	26	28	30	0	1	2	2	0	4	10	6	4	5	7	9	10	6	12	11	13	10	13	19	13	16	18	16	24	16	24	19	28	28	22	16	24	24	22	22	32	29	35	20	32	34	34	26	35	36	27	39	33	42	45	46	48	49	42	39	53	56	39	56	0	0	1	1	1	1	1	1	2	2	2	1	3	1	1	2	1	1	1	2	2	2	1	1	2	1	2	2	2	2	1	2	2	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	3	2	1	5	2	1	1
92000	-322.209418285025151	-329.064906235984552	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756591118525366	1	2	3	4	3	5	9	8	8	7	10	10	9	11	11	13	12	11	11	14	12	14	16	14	15	15	16	14	18	17	16	16	15	16	16	18	18	18	19	17	18	18	19	17	19	20	18	20	19	19	20	20	21	22	23	21	24	27	25	25	28	31	0	1	2	2	0	4	5	6	6	5	10	9	10	6	12	19	13	11	13	16	7	7	18	19	16	17	20	16	27	22	22	28	16	16	22	22	32	24	30	33	27	34	32	26	35	31	40	30	41	42	35	36	36	49	50	30	53	59	48	56	0	0	1	1	1	1	1	1	5	2	1	2	1	1	1	3	1	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	3	2	1	1
92500	-332.296031023750686	-339.151518974710086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695376372147038	1	2	4	3	5	5	8	7	8	7	9	9	9	10	11	12	11	12	12	14	12	12	15	13	16	15	18	14	17	16	16	15	17	15	16	18	19	18	17	16	18	19	18	18	20	19	18	21	20	23	19	21	19	21	22	24	23	27	25	27	29	30	0	1	2	2	0	4	5	6	6	5	10	9	10	8	12	10	7	11	13	24	17	7	18	21	20	24	28	24	32	24	26	24	40	16	26	22	27	26	35	28	33	26	26	20	35	36	40	27	47	55	22	46	16	49	42	53	53	59	56	56	0	0	1	1	1	1	1	1	3	1	1	1	2	1	1	2	2	3	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	3	1	2	1	2	2	3	1	1	1	1	1
93000	-297.225954338006886	-304.081442288966286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727194984847054	1	2	4	4	4	6	5	8	7	7	9	9	8	11	11	12	10	13	11	14	13	13	16	13	16	15	16	13	17	17	16	14	16	17	16	17	17	19	19	18	18	20	18	19	18	19	18	21	20	23	20	21	21	21	21	23	23	25	26	26	29	29	0	1	2	2	0	4	5	6	6	7	10	9	7	6	12	19	13	11	13	19	17	19	18	19	16	16	16	19	32	22	22	19	16	24	22	26	28	29	36	33	33	37	34	29	31	36	33	30	47	55	35	46	39	49	34	48	48	56	56	56	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	2	2	2	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1
93500	-309.347418864103588	-316.202906815062988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715768926935963	2	3	4	4	5	5	7	7	7	7	10	9	8	10	12	12	11	12	12	15	13	14	15	13	16	15	17	13	17	17	17	14	16	16	16	16	17	18	19	18	18	19	18	19	17	18	18	20	20	23	20	20	21	21	20	23	23	24	24	25	28	30	0	1	2	2	0	4	5	6	6	5	10	9	7	8	12	13	13	11	13	24	17	16	18	16	26	16	24	16	19	26	20	16	19	32	24	22	32	29	30	24	26	34	33	27	22	36	27	45	47	43	35	46	48	49	47	48	53	50	56	58	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1
94000	-296.342672154680088	-303.198160105639488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774028770635161	1	3	4	4	4	6	9	7	8	7	9	9	8	11	10	12	12	12	10	15	11	13	15	12	16	15	17	14	16	17	16	14	16	16	17	17	18	18	19	18	19	17	18	18	19	18	17	20	20	23	19	20	21	22	21	24	24	27	25	25	29	29	0	1	2	2	0	4	10	6	6	5	10	9	10	8	12	19	21	11	13	24	13	16	18	19	24	32	28	24	28	22	22	24	26	32	31	20	27	27	22	33	47	26	26	20	35	31	33	22	40	55	35	46	39	49	43	39	53	60	56	56	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	4	1	1	1	1	1	2	2	3	1	1	1	1	1	1
94500	-319.352396433490583	-326.207884384449983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685070279035313	2	3	4	4	5	5	9	7	8	7	9	9	9	10	12	13	12	12	10	14	13	14	15	11	15	16	16	15	17	17	16	16	15	15	16	18	18	18	18	18	18	19	18	18	19	19	17	22	20	22	20	21	21	22	23	23	24	25	24	27	29	31	0	1	2	2	0	4	10	4	6	5	10	8	10	6	12	19	13	24	13	16	24	24	18	11	16	16	16	19	26	22	33	33	24	19	20	26	27	28	30	33	26	32	16	33	35	36	24	39	41	25	35	46	30	49	50	48	53	56	48	58	0	0	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	2	3	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	3	2	1	3	2	1	2	2	1	1	1	1	1	1	1	1
95000	-310.729139159089584	-317.584627110048984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737771964724363	1	2	4	3	4	5	9	7	8	7	11	10	9	11	12	13	11	12	11	14	13	13	14	13	16	15	17	14	18	17	16	15	16	17	16	18	17	18	17	18	18	19	18	17	19	19	18	21	20	23	20	20	21	21	20	22	23	27	25	26	29	29	0	1	1	2	0	4	5	6	6	5	5	6	10	8	12	19	7	11	7	24	17	17	18	19	28	19	24	16	32	31	22	19	16	33	22	22	28	32	17	33	33	37	28	26	35	30	28	36	40	55	45	46	39	33	27	30	53	59	56	56	0	0	1	1	1	1	1	1	3	1	1	1	3	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	2	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1
95500	-308.834542307457866	-315.690030258417266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.785863190937719	2	3	4	4	4	5	7	7	8	7	10	8	9	8	11	12	11	12	10	14	12	13	16	14	15	16	18	15	17	17	16	15	16	16	17	17	18	18	18	18	18	18	18	18	20	19	19	22	20	20	20	20	22	22	22	24	23	27	26	27	29	29	0	1	2	2	0	4	5	6	6	5	7	6	7	8	12	19	7	7	13	19	17	11	18	16	24	32	32	16	32	22	20	16	32	32	22	22	32	29	35	33	33	33	34	36	30	35	40	39	36	36	36	46	39	49	50	48	48	56	56	48	0	0	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	2	1	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1
96000	-283.204814468666200	-290.060302419625600	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.886753437895954	2	3	4	4	5	5	8	6	7	7	10	10	8	8	11	12	11	13	10	14	12	14	16	14	15	14	16	13	15	18	16	14	16	16	16	17	18	17	18	18	18	18	19	19	18	19	18	21	21	22	19	21	22	20	23	23	23	25	25	26	28	30	0	1	2	2	0	4	10	6	6	5	10	9	10	8	12	19	13	11	13	19	17	28	18	16	16	28	26	16	20	22	22	16	32	26	22	22	27	29	36	33	33	33	26	27	36	36	33	30	54	43	45	46	48	42	50	48	53	56	56	48	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
96500	-298.922281316576516	-305.777769267535916	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723511916278974	1	2	3	3	4	5	8	7	8	7	10	10	8	11	12	12	9	13	11	15	12	14	15	14	14	15	16	13	15	17	16	15	16	16	16	18	18	18	19	18	18	19	17	18	19	19	18	20	21	22	21	18	21	20	22	23	23	25	25	26	29	30	0	1	2	2	0	4	10	6	6	5	10	9	10	6	12	19	13	11	13	19	17	19	18	28	28	7	19	16	16	26	22	28	20	28	20	20	27	29	30	33	33	34	26	27	35	27	33	30	54	42	45	22	48	41	42	48	53	56	56	58	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	2	2	2	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1
97000	-278.189100866123226	-285.044588817082627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803621919958838	1	3	4	4	3	5	9	7	7	6	10	9	8	10	10	13	10	12	10	14	12	13	15	12	15	15	16	14	16	16	16	16	16	17	16	17	18	19	18	19	18	19	19	17	19	19	18	21	20	21	20	21	22	21	23	23	24	27	25	27	29	31	0	1	2	2	0	4	10	6	6	5	10	9	10	8	12	24	13	11	13	24	17	24	18	19	16	20	13	24	28	22	22	25	16	24	20	35	32	29	30	33	33	34	34	32	35	36	33	39	41	42	35	46	48	49	50	48	53	59	48	59	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1
97500	-335.470609632937737	-342.326097583897138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684765660712130	2	3	4	4	3	5	8	7	6	7	10	10	8	10	12	12	12	12	12	15	11	13	16	14	16	16	18	13	17	16	16	15	14	16	16	17	17	18	18	19	17	20	18	18	19	19	18	21	20	22	20	21	20	20	23	23	23	25	26	25	29	31	0	1	2	2	0	4	5	6	6	5	10	8	10	8	12	21	11	11	13	28	13	19	18	28	33	20	34	16	28	22	22	21	16	16	32	33	34	29	30	41	32	26	26	30	35	36	32	45	33	34	35	46	39	20	34	48	53	56	56	48	0	0	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	3	1	3	1	2	1	1	1	1	2	1	2	3	1	1	2	1	2	1	4	2	2	1	1	2	3	1	1	1	2	2	1	1
98000	-321.045868370669041	-327.901356321628441	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769339036083940	2	3	5	4	4	5	8	7	6	7	11	10	9	9	12	13	11	12	11	14	13	13	15	13	15	14	17	14	17	17	15	16	16	17	16	15	18	19	19	19	18	19	18	15	19	19	15	21	18	23	20	21	20	21	21	24	23	26	25	26	29	30	0	1	2	2	0	4	5	4	6	5	10	9	10	8	12	19	13	7	7	16	17	19	18	19	24	24	24	16	24	35	22	16	47	25	22	19	26	32	30	47	33	20	34	16	35	36	28	30	34	43	45	46	35	49	27	53	53	39	48	59	0	0	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	3	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	3	1	1	2	2	1	2	1	2	1	1	2	2	2	1	2	3	2	1	1	1
98500	-296.532247627560878	-303.387735578520278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803331904276875	2	3	4	4	4	5	7	7	8	7	10	10	8	9	12	12	10	12	11	14	13	13	16	13	15	15	17	15	16	17	17	15	16	17	15	17	17	18	16	19	18	18	17	19	19	19	18	21	20	22	21	20	21	22	23	23	23	26	24	25	30	30	0	1	2	2	0	4	5	6	8	5	10	9	10	8	12	13	13	11	10	24	17	19	18	16	20	20	24	24	19	39	16	20	24	20	22	22	32	29	22	47	27	32	32	27	35	39	33	39	32	43	45	46	30	49	50	48	53	56	56	48	0	0	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	3	1	1	1	2	1	1	1	2	1	3	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	1	1	2	1	2	1	1
99000	-289.047307609915663	-295.902795560875063	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.855405869789774	2	3	5	4	5	5	8	6	7	7	10	9	9	8	11	12	11	12	11	15	13	14	15	14	16	15	17	14	16	17	16	16	16	16	16	18	19	18	18	18	18	19	18	17	19	19	17	21	18	22	20	21	21	22	21	23	23	25	25	26	28	30	0	1	2	2	0	4	10	6	6	5	10	9	10	8	12	19	13	11	13	16	17	21	18	16	26	24	19	19	26	26	22	28	28	28	24	31	27	29	30	33	26	34	34	28	35	22	24	39	24	48	35	46	30	49	40	48	48	56	56	58	0	0	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1
99500	-343.531167658235972	-350.386655609195373	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612292984817752	2	3	4	4	5	5	8	7	8	6	10	9	8	11	12	13	10	12	11	12	10	12	16	13	15	14	17	13	18	18	15	15	15	17	17	17	17	19	18	17	17	18	19	18	20	18	18	21	20	22	19	20	21	21	21	23	24	26	24	25	29	31	0	1	2	2	0	4	5	6	8	5	5	9	10	8	12	19	13	11	13	13	13	13	18	13	19	20	19	11	33	31	19	20	20	16	24	22	25	29	35	25	16	25	34	32	35	36	33	35	27	20	35	46	30	32	34	30	53	59	48	59	0	0	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	3	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	1	2	2	2	5	1	1	2	4	2	2	1	2	1	1	1	1
