step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
70500	-599.310986688861362	-606.166474639820763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629934447201122	1	11	6	10	7	12	12	6	19	18	21	24	20	22	31	20	30	28	25	23	24	33	35	31	32	32	32	29	35	38	34	33	35	35	44	36	49	37	40	42	46	37	51	47	48	48	42	50	53	49	54	51	50	52	45	60	55	50	55	57	61	63	56	69	72	71	68	78	79	85	101	90	92	104	98	0	5	1	0	1	0	8	1	4	2	9	7	4	9	21	8	18	21	13	0	13	18	28	1	19	21	17	0	19	26	28	21	22	18	27	11	38	28	28	23	31	31	41	36	31	39	28	31	39	38	44	34	42	45	31	37	39	42	41	54	63	42	50	61	62	47	45	67	56	68	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	2	5	2	2	1	1	2	1	1	2	1	1	2	2	2	2	3	2	2	1	1	1	3	2	2	2	2	1	1	2	2	1	2	2	3	2	2	1	1	4	1	1	1	5	3	2	3	1	1	1	1	1	2
71000	-606.092848589680443	-612.948336540639843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655797071856753	3	6	6	10	9	10	13	8	17	13	23	23	19	22	30	11	26	23	28	27	31	35	35	28	32	31	33	30	27	36	37	37	27	39	44	36	44	39	44	45	46	44	48	46	44	48	43	49	51	49	49	48	50	49	51	61	61	53	58	60	58	56	57	72	70	69	77	77	82	87	100	94	95	103	97	0	1	1	0	2	0	16	1	4	8	4	5	4	4	18	1	13	9	11	0	17	21	28	10	19	18	33	0	11	17	28	21	11	18	21	29	28	28	28	31	23	23	42	29	23	23	31	42	43	47	36	35	42	45	37	62	61	54	46	58	31	47	50	63	38	53	38	56	68	68	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	3	2	2	2	2	1	1	1	1	3	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	3	2	1	3	6	3	6	2	2	2	1	1	1	1	1
71500	-579.974180900923784	-586.829668851883184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689840794133882	1	10	4	5	4	8	11	10	14	13	19	21	20	19	29	20	26	25	26	23	31	28	31	30	34	31	30	22	29	35	36	35	31	38	41	41	52	38	46	46	44	43	50	46	46	45	39	42	53	42	51	54	41	48	54	58	57	53	51	61	59	65	60	69	64	71	79	76	85	88	91	93	95	104	99	0	5	1	0	1	0	5	1	4	5	9	5	11	9	13	7	13	13	14	0	13	17	28	12	19	13	13	0	19	21	28	26	22	21	27	25	53	28	50	42	23	28	41	36	53	42	28	28	43	38	36	34	28	45	47	47	55	54	46	58	39	42	50	61	37	62	68	66	68	68	0	0	0	0	72	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	3	2	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	1	1	2	1	3	2	1	1	2	2	2	1	1	1	2	3	1	1	1	2	2	1	2	3	1	1	2	1	2	3	2	2	3	1	1	1	2	2	1	1	1	1	1
72000	-597.501754569317086	-604.357242520276486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769789995797138	0	12	4	7	6	8	12	5	12	15	18	21	20	20	31	21	27	28	26	27	33	35	30	23	23	32	32	26	32	38	32	38	37	40	47	37	40	34	47	43	41	40	48	45	42	47	40	48	50	46	52	47	47	55	53	57	56	50	53	58	61	62	64	69	70	67	73	67	79	84	84	91	88	102	99	0	5	1	0	1	0	8	1	4	1	9	10	9	9	17	5	13	13	25	0	13	13	28	10	14	13	18	0	19	21	23	17	27	17	22	29	23	23	23	47	38	28	41	36	37	41	28	50	43	41	36	22	47	45	38	55	55	45	46	58	55	42	61	63	61	62	68	56	67	69	0	0	0	0	72	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	3	2	2	2	2	1	1	2	2	2	2	1	1	2	1	1	1	1	2	1	2	4	1	1	1	1	2	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2
72500	-617.689876546415917	-624.545364497375317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624693086194409	1	6	6	10	4	11	11	8	18	17	18	24	19	21	28	25	28	24	26	26	25	24	33	35	33	35	28	28	28	28	32	38	34	39	43	39	44	42	43	43	47	38	48	45	49	41	47	48	53	38	53	53	46	54	52	53	58	54	56	57	57	67	66	72	70	63	71	76	83	88	97	82	92	102	96	0	5	1	0	1	0	2	5	4	1	4	1	11	9	13	5	13	13	14	0	13	9	28	8	19	21	22	0	14	13	28	25	21	33	27	14	31	28	50	23	38	28	38	36	38	23	50	42	43	31	36	34	42	42	37	45	37	45	47	45	56	66	61	63	47	45	54	67	68	67	0	0	0	0	72	1	1	1	1	1	1	1	1	1	3	2	4	1	1	2	3	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	2	1	2	3	2	2	1	2	1	2	1	1	2	2	2	2	1	1	2	2	1	4	1	1	3	1	1	1	1	1	2	1	3	2	2	2	2	3	1	1	1	1	2
73000	-607.143134313368591	-613.998622264327992	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672945760269606	-1	10	4	5	8	3	14	6	12	12	22	17	21	24	34	26	28	21	24	22	27	32	35	35	33	36	29	25	34	29	35	42	36	36	47	39	50	40	43	43	43	43	51	46	43	48	41	47	54	48	50	46	51	52	52	57	59	46	54	59	60	63	64	70	70	70	78	75	86	88	96	89	87	106	99	0	8	1	0	1	0	2	1	4	8	9	2	9	9	22	10	11	9	11	0	13	17	28	16	11	21	13	0	19	18	28	26	14	27	15	29	23	28	31	31	31	28	41	36	31	41	31	47	43	39	44	34	39	58	42	53	47	45	46	58	50	56	50	63	63	62	61	66	37	68	0	0	0	0	72	1	1	1	1	2	1	1	1	2	1	3	1	2	3	1	2	1	2	1	1	2	1	1	1	3	2	1	1	2	2	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	2	2	2	1	3	2	1	2	2	3	7	3	1	1	1	1	2
73500	-558.816923206526553	-565.672411157485953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.799826178936412	3	10	7	5	6	-1	12	7	18	13	24	19	21	23	30	24	30	27	22	19	29	26	34	34	28	32	28	32	33	33	37	40	35	39	44	37	47	38	46	46	40	43	48	44	47	43	44	47	44	48	49	55	49	52	51	57	56	54	55	61	59	65	63	72	69	68	77	80	74	88	95	90	93	102	97	0	5	1	0	1	0	2	1	4	8	4	10	9	9	13	10	13	13	9	0	22	13	28	10	19	13	13	0	25	17	28	17	17	33	17	29	31	23	42	38	28	38	49	36	47	38	31	23	41	47	44	34	38	45	42	48	37	55	46	58	55	53	61	63	61	62	69	67	62	68	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2
74000	-585.962894597724357	-592.818382548683758	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603016029807507	3	12	7	10	8	11	9	5	20	18	16	25	20	20	28	18	31	27	25	24	29	34	34	33	34	33	33	31	34	38	36	32	33	41	41	37	41	37	46	45	42	40	46	49	44	44	48	46	52	42	52	53	48	52	50	55	55	53	57	57	58	64	60	67	65	72	81	77	76	88	99	89	91	100	98	0	1	1	0	8	0	1	1	4	1	4	7	11	11	13	5	13	9	14	0	13	21	28	10	19	15	13	0	19	15	28	15	17	21	13	29	38	23	50	31	38	23	41	36	37	38	28	31	43	31	44	34	23	45	42	39	31	42	46	58	39	48	56	61	61	62	69	69	66	67	0	0	0	0	72	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	2	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	1	3	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	2	2	1	2	2	3	2	2	2	2	3	1	2	1	3	2	1	1	2	1	1	1	1	2
74500	-585.748172663853325	-592.603660614812725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630412008847731	2	7	6	9	4	10	9	7	20	13	19	23	17	21	25	25	29	26	25	20	32	23	34	29	35	34	30	31	32	35	36	37	36	32	43	40	48	40	43	47	42	40	51	48	46	47	43	46	52	48	51	52	52	51	53	57	56	53	54	59	56	63	58	60	65	73	73	80	72	85	95	89	92	105	99	0	5	5	0	1	0	5	1	4	1	4	2	4	11	13	2	22	22	13	0	22	9	28	12	19	22	22	0	11	17	28	21	27	17	27	29	23	28	23	38	28	31	41	36	47	41	31	42	50	31	44	34	38	38	38	53	39	45	46	58	38	56	53	61	61	50	69	67	50	69	0	0	0	0	72	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	2	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	2	2	2	1	2	1	3	2	1	2	2	1	1	3	1	2	2	2	1	1	1	1	2	1	2	2	1	1	2	3	1	2	3	2	1	1	1	1	2
75000	-627.914670561063645	-634.770158512023045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695141477794674	0	8	5	8	6	10	6	9	14	11	22	19	16	22	21	25	29	23	28	26	27	33	33	29	33	35	32	30	28	37	34	41	31	38	45	37	41	40	43	44	38	43	44	44	45	46	41	45	49	47	46	50	47	53	47	54	53	51	56	59	58	60	61	71	71	65	79	81	68	86	94	91	94	103	100	0	1	1	0	1	0	1	5	4	1	4	2	4	13	4	12	15	9	13	0	13	17	28	8	19	18	17	0	11	22	28	33	11	17	17	29	31	28	31	38	23	23	41	36	47	47	28	31	43	39	44	11	23	45	37	48	37	38	46	58	39	42	47	63	56	53	69	69	56	68	0	0	0	0	72	1	2	1	1	1	1	1	1	2	1	3	2	2	1	2	1	1	2	2	1	2	1	1	3	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	1	3	2	1	1	1	2	2	2	2	1	3	3	2	4	2	3	2	1	2	1	1	1	1	2
75500	-606.095038359651880	-612.950526310611281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716672053974756	0	7	4	5	8	3	12	8	19	17	23	22	14	22	34	20	28	18	27	20	25	34	33	32	33	34	30	28	31	37	37	36	39	37	47	36	48	38	47	37	45	38	48	45	45	43	47	47	52	47	52	50	44	54	50	60	58	48	53	60	56	64	59	73	71	66	80	75	80	78	100	80	92	101	98	0	1	1	0	1	0	5	1	4	2	9	10	4	9	17	10	18	13	14	0	13	17	28	12	19	27	21	0	19	26	28	17	17	13	27	19	41	23	53	23	31	23	41	36	31	42	38	42	41	42	44	34	23	45	50	61	37	42	46	58	42	47	50	61	61	37	68	62	66	68	0	0	0	0	72	1	1	1	1	1	1	1	4	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	5	4	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	2	2	4	1	3	3	3	1	3	2	1	1	1	1	1	3
76000	-605.856313624343443	-612.711801575302843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602176211049101	0	14	7	8	4	11	9	4	15	10	19	19	19	23	32	24	23	24	25	25	31	30	33	28	34	31	33	25	35	39	36	40	34	40	44	34	45	35	41	44	40	39	45	47	45	45	45	49	53	47	51	48	52	51	51	60	58	52	55	49	62	63	63	71	67	70	80	81	74	85	100	90	93	104	99	0	1	8	0	1	0	1	1	4	5	9	10	9	9	22	8	13	13	11	0	18	17	28	2	14	14	22	0	19	25	28	22	22	22	27	14	23	28	42	38	31	28	23	36	38	41	28	37	43	39	44	21	50	45	42	38	23	60	37	37	53	50	47	42	61	62	69	37	66	67	0	0	0	0	72	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	3	1	1	2	1	1	1	2	3	2	2	1	1	2	1	2	1	1	2	2	2	3	2	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	2	4	3	1	2	1	2	3	4	3	1	2	2	6	1	1	1	1	1	1	2
76500	-602.667854395391714	-609.523342346351114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702142759424123	3	7	7	11	7	10	12	9	16	17	23	26	21	25	29	22	27	27	22	22	26	32	32	33	31	34	31	29	35	39	37	41	32	39	39	38	50	40	43	47	42	37	42	44	47	46	44	47	52	49	52	52	44	54	54	54	59	51	53	60	52	65	60	74	72	62	80	81	75	85	91	89	87	103	97	0	1	1	0	1	0	5	5	4	5	9	5	9	11	13	10	13	13	9	0	13	13	28	10	19	13	17	0	25	26	28	21	17	33	22	19	38	28	23	31	23	23	31	29	47	41	31	31	43	47	44	34	38	45	31	28	56	39	41	58	47	66	61	63	63	56	69	56	63	68	0	0	0	0	72	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	2	2	2	3	1	2	2	2	2	2	2	1	1	2	1	2	2	2	1	1	1	2	1	1	2	4	1	1	3	2	2	1	2	3	3	2	1	4	2	1	1	1	1	1	2
77000	-627.908390695900380	-634.763878646859780	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597589696753072	1	12	7	6	5	4	6	3	18	15	22	19	18	23	33	24	26	28	28	13	32	33	34	29	34	33	31	27	34	38	33	31	36	39	41	39	48	40	38	41	42	36	51	42	44	49	43	43	53	48	49	50	45	48	50	59	48	54	54	60	63	56	63	62	68	74	77	79	84	85	96	83	91	102	98	0	1	8	0	8	0	8	1	4	5	4	5	4	13	17	10	11	13	11	0	13	17	28	5	19	18	17	0	11	13	28	17	22	21	21	19	28	28	31	23	31	28	41	36	42	31	42	23	43	23	44	34	28	45	39	23	48	47	41	37	39	46	50	55	63	56	66	56	56	68	0	0	0	0	72	1	3	1	1	1	1	1	1	3	2	2	2	2	1	2	2	1	2	1	1	2	2	2	3	1	1	1	1	3	4	2	1	1	1	1	2	2	2	1	1	2	2	2	1	1	4	1	2	1	3	2	2	2	1	2	4	1	3	2	2	4	1	1	2	1	2	1	5	4	1	1	1	1	1	2
77500	-581.185645489455283	-588.041133440414683	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672223898620869	0	10	7	7	4	5	11	5	20	15	13	25	17	20	34	22	32	23	27	22	32	33	36	31	33	33	35	32	32	38	35	38	36	40	45	38	43	36	44	47	45	41	48	48	44	40	42	48	52	49	52	51	52	49	48	60	57	53	54	57	60	61	54	63	64	69	72	80	83	84	95	91	91	106	99	0	1	5	0	1	0	8	1	11	8	4	10	4	11	9	2	18	13	9	0	18	13	28	12	19	18	9	0	9	26	28	22	21	22	27	29	28	28	28	39	47	23	47	29	38	23	31	47	39	41	44	34	31	45	47	53	42	39	46	58	63	42	50	61	50	62	62	67	67	68	0	0	0	0	72	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	2	3	1	1	1	1	2	2	1	2	1	1	1	1	2	3	1	1	2	2	2	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2
78000	-590.710153180744669	-597.565641131704069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617571842680357	-1	9	4	10	4	5	12	3	17	14	20	19	20	24	33	23	25	25	28	24	29	35	35	29	32	32	32	25	29	34	37	42	38	39	37	41	52	40	42	47	46	44	49	48	43	46	43	48	53	44	51	52	47	53	53	61	53	51	55	59	54	60	62	74	71	70	77	71	82	84	92	95	90	92	97	0	5	1	0	1	0	5	1	4	7	9	2	4	11	17	5	9	13	14	0	18	21	28	10	19	17	21	0	13	13	28	21	15	15	27	29	42	28	23	23	47	38	41	36	31	47	28	42	43	23	44	34	42	39	38	42	53	45	46	58	42	47	47	63	63	62	66	47	67	68	0	0	0	0	72	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	1	1	1	2	2	3	1	1	1	1	2	1	2	2	1	1	1	2	1	3	2	2	1	1	1	2	1	1	5	1	1	2	1	2	1	1	3	2	1	2	2	1	1	2	3	1	1	2	1	4	2	3	1	1	1	1	1
78500	-583.692494151367328	-590.547982102326728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637453501324524	2	13	7	6	7	5	7	11	12	14	21	23	17	18	29	23	30	25	28	24	23	34	36	30	32	30	32	30	34	36	34	38	29	36	44	38	46	42	41	43	44	41	48	46	47	44	40	42	53	47	53	49	52	53	52	51	57	51	55	61	56	61	61	71	69	69	74	81	83	84	96	91	93	104	99	0	1	1	0	1	0	1	1	4	5	13	2	9	9	21	5	21	21	14	0	13	21	28	8	19	21	33	0	9	26	28	18	11	33	27	25	23	23	23	23	47	28	42	29	28	47	28	23	43	39	29	34	38	58	37	37	47	45	46	58	42	37	53	50	37	53	62	67	68	67	0	0	0	0	72	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	3	1	1	1	1	5	1	1	2	2	1	2	1	2	1	1	2	1	2	1	2	4	1	2	1	1	1	2	2	2	1	1	1	3	1	2	2	2	2	2	4	3	2	2	1	1	2	1	1	1	1	2
79000	-578.716708152608931	-585.572196103568331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670950497959860	4	10	8	8	6	8	12	7	16	17	19	14	21	22	29	24	31	24	26	22	26	29	31	30	30	36	32	27	30	36	37	31	36	37	44	40	46	41	43	45	47	37	46	50	44	46	47	49	49	45	54	50	48	53	52	58	55	46	54	59	57	63	61	71	72	72	75	79	80	83	96	88	95	103	98	0	1	5	0	1	0	1	1	4	5	4	2	4	9	9	5	21	9	14	0	13	13	28	12	19	15	22	0	19	22	28	18	27	11	27	29	38	28	23	42	39	28	39	25	42	42	38	37	43	38	44	34	37	58	37	53	39	45	46	58	47	56	61	56	53	62	56	67	62	69	0	0	0	0	72	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	3	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	3	1	1	2	1	4	1	2	1	1	1	1	1	2	1	1	1	3	3	1	2	2	2	1	1	2	3	2	2	1	3	1	1	1	1	1	2
79500	-599.647023087273965	-606.502511038233365	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458729546129339	1	11	4	5	9	10	8	4	16	16	22	20	22	25	33	23	31	24	27	25	30	28	33	33	34	29	32	29	31	34	35	34	35	38	41	36	51	42	47	46	44	40	48	47	48	47	44	44	55	46	49	52	49	55	53	59	59	52	58	59	59	66	65	69	72	74	78	80	83	89	89	91	86	106	98	0	1	1	0	8	0	1	1	4	5	9	7	9	9	17	8	13	13	11	0	13	9	28	10	19	18	18	0	19	26	23	13	27	32	33	29	42	23	48	42	23	28	41	36	42	41	28	42	43	38	36	34	23	42	38	47	47	45	46	47	39	55	37	42	63	56	42	62	68	68	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	1	1	2	3	1	2	2	1	1	1	1	1	1	2	1	1	2	1	3	2	1	1	1	2	1	1	2	2	2	1	1	1	3	2	2	2	2	1	2	1	2	2	2	2	3	4	1	3	5	2	1	2	1	1	1	1	2
80000	-607.525994094218845	-614.381482045178245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552799532580029	0	6	6	8	4	11	14	11	18	8	17	22	18	22	31	24	29	20	22	24	30	32	33	34	31	34	30	23	32	37	35	40	37	40	45	37	39	42	45	44	43	41	44	44	44	47	39	46	51	48	52	52	49	50	52	52	57	57	54	61	56	63	66	69	68	72	77	74	80	79	95	92	94	99	95	0	1	1	0	1	0	1	5	4	1	4	10	4	11	9	10	11	13	11	0	13	13	28	12	4	27	13	0	19	21	28	13	21	21	15	29	28	31	47	37	38	28	42	29	47	41	28	38	43	39	44	34	31	42	50	31	48	54	46	58	39	55	56	53	63	53	64	62	67	68	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	3	1	1	1	2	2	2	2	4	1	2	1	2	1	2	3	2	2	2	1	2	3	1	1	1	4	1	1	1	1	2	1	1	1	1	2	3	2	1	3	2	2	2	1	2	2	2	4	1	4	1	2	1	1	1	1	1	1	1
80500	-592.909499382552440	-599.764987333511840	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606996787794877	-3	12	7	10	-1	0	11	8	18	18	21	21	21	22	30	16	28	27	25	25	32	33	32	34	33	32	32	25	31	36	36	40	38	38	46	36	51	36	37	42	43	38	51	42	45	44	48	48	54	47	48	52	52	50	53	56	57	52	54	58	59	64	65	70	65	75	73	79	83	86	100	89	94	104	97	0	5	1	0	1	0	1	5	4	16	9	16	4	9	13	7	9	13	14	0	17	17	28	10	19	13	18	0	19	26	28	17	21	18	33	29	38	28	23	23	31	28	41	36	42	38	23	42	43	39	44	34	31	45	47	37	50	47	41	54	47	53	39	61	61	53	63	67	68	69	0	0	0	0	72	1	2	1	1	1	1	2	4	2	1	1	1	3	1	1	1	2	2	1	1	1	1	1	2	2	3	2	1	1	1	2	1	1	2	2	1	2	2	1	2	1	3	1	1	1	1	3	1	1	2	1	2	2	1	1	2	2	1	3	3	2	2	5	2	1	2	1	1	2	1	1	1	1	1	2
81000	-592.281613771905086	-599.137101722864486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585495835207278	1	9	9	3	6	12	13	9	17	11	22	19	19	25	32	20	29	26	23	22	28	22	35	25	34	34	32	26	26	40	34	29	37	35	42	38	49	37	45	46	42	40	45	46	44	48	42	43	52	46	48	53	49	52	48	56	57	49	57	52	58	65	62	75	70	71	74	78	83	87	98	92	92	102	100	0	5	1	0	1	0	2	5	4	5	9	2	4	13	21	7	22	22	13	0	22	9	28	1	19	17	17	0	13	26	28	22	27	13	27	29	23	28	42	38	38	31	47	36	38	38	23	31	43	47	36	35	23	53	42	55	53	45	46	45	47	53	61	63	39	55	62	67	68	69	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	2	1	1	1	1	1	1	2	5	2	1	1	1	1	1	2	2	1	3	1	2	2	2	1	2	1	1	1	2	1	2	2	1	1	1	2	2	3	1	2	2	2	1	2	2	2	2	1	1	3	4	2	1	2	1	1	1	1	1	2
81500	-564.318325557413459	-571.173813508372859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701602729147004	2	11	9	7	8	7	11	6	14	14	21	20	21	24	30	27	28	26	25	20	29	30	33	34	31	32	33	28	32	40	35	32	36	40	43	40	46	38	46	43	42	40	48	47	48	48	39	48	51	47	54	48	50	50	46	56	58	55	56	58	61	63	58	70	69	72	74	77	85	81	97	93	84	104	99	0	1	1	0	1	0	1	1	4	5	4	7	9	11	13	12	13	13	11	0	13	13	28	16	19	21	21	0	19	32	23	13	27	22	27	29	31	31	31	42	38	23	41	36	38	41	31	42	43	38	29	34	47	37	28	37	56	54	46	58	63	23	37	61	63	62	62	67	68	67	0	0	0	0	72	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	3	2	2	3	1	2	2	1	1	2	1	1	3	1	1	3	2	2	1	2	2	1	1	1	1	1
82000	-592.451972775883064	-599.307460726842464	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714354597754270	-1	11	6	6	3	9	6	9	14	17	17	24	20	20	33	18	25	29	29	25	28	33	34	30	31	32	30	30	31	36	35	37	36	41	40	39	46	39	44	45	42	43	50	42	45	46	42	46	54	38	51	54	44	48	52	60	57	53	56	58	60	63	63	68	70	73	74	77	79	81	98	94	95	104	99	0	1	5	0	1	0	1	5	4	2	9	8	11	9	17	1	4	13	14	0	13	13	28	12	13	17	17	0	14	26	28	22	27	22	27	29	31	31	50	31	38	31	42	36	38	41	38	38	43	23	36	34	38	45	48	42	55	54	46	45	50	39	50	63	56	42	62	62	67	67	0	0	0	0	72	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	2	3	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	4	2	4	1	2	4	3	3	1	1	1	1	1	1	2
