step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37
91000	-176.746358964137784	-175.220407919791285	-1.525951044346498	0.000163439930211	0.000045404734613	0.277806864907509	0.619407589686158	0	1	2	2	4	3	5	6	7	7	8	9	9	11	11	13	12	13	13	15	13	13	14	14	14	16	16	14	16	16	18	21	22	24	25	25	27	0	1	2	2	6	4	6	7	7	8	10	11	10	12	13	17	15	15	17	17	17	17	17	16	14	24	16	22	24	18	29	0	0	33	34	33	34	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	1	1	1	2	2
91500	-169.398977430604191	-167.944536584547762	-1.454440846056416	0.000113245504889	0.000037569782421	0.331755176137928	0.676307884299575	0	1	2	3	4	5	6	6	7	7	8	9	10	10	11	13	12	13	13	15	12	13	14	14	14	16	15	14	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	6	10	10	12	13	15	15	12	15	15	15	15	13	22	18	28	19	13	20	25	29	0	0	33	34	34	35	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	2	2	2	1	2	3	1	1	2	2	2	1	2	2	1	1	1	1	1	2
92000	-169.387008441639779	-167.933196960810903	-1.453811480828863	0.000111311809878	0.000036995586259	0.332359938264101	0.658453814050985	-1	0	1	3	4	4	6	5	7	6	7	9	9	11	11	13	12	12	13	15	13	13	14	14	13	15	17	15	16	16	19	21	23	24	25	25	26	0	1	2	3	4	4	6	6	7	6	10	11	11	12	13	15	15	13	15	17	17	17	15	16	18	19	17	16	20	25	29	0	0	33	34	34	34	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	2	1	2	2	2	1	1	1	1	1	2	3	2	1	2	3	1	1	1	1	1	2
92500	-155.698176499100072	-153.969522813151855	-1.728653685948207	0.000110628930289	0.000021575557277	0.195026357217696	0.776306302598952	0	1	2	3	4	5	5	5	6	7	8	9	10	11	11	13	12	11	13	14	12	13	14	14	14	16	14	15	16	16	19	21	23	24	25	25	26	0	1	2	3	4	4	4	4	6	7	10	11	12	11	13	15	15	13	17	19	15	15	16	16	18	16	16	22	20	25	29	0	0	33	34	34	35	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1
93000	-165.161255501049425	-163.791562487774286	-1.369693013275130	0.000111223856987	0.000053658536234	0.482437290768949	0.759512428504084	-1	1	2	3	4	4	5	6	7	7	8	9	10	10	11	13	12	11	13	15	13	13	14	14	13	14	15	15	16	16	19	20	23	24	25	25	26	0	1	2	3	4	4	6	6	8	8	10	11	11	12	13	15	15	13	15	21	15	15	17	19	18	21	16	22	27	25	20	0	0	33	34	34	34	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1
93500	-139.526840362017651	-137.882852818045876	-1.643987543971770	0.000100584946028	0.000022372492696	0.222423867387928	0.758623904953366	0	1	2	3	4	4	6	5	7	7	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	14	17	14	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	11	11	13	17	15	13	17	16	17	17	17	16	18	22	24	22	16	25	29	0	0	33	34	34	35	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	3	1	2	2	2	1	1	1	1	1	1
94000	-166.782526184800048	-165.343805091990220	-1.438721092809824	0.000099747981714	0.000034701668641	0.347893441503050	0.670371819142151	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	13	13	13	12	13	14	13	14	16	17	15	16	16	18	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	6	10	11	11	11	13	17	15	12	15	15	13	15	18	21	18	22	24	16	17	25	29	0	0	33	34	34	35	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	2	2	2	2	1	1	1	3	4	2	1	2	2	1	1	1	1	1	2
94500	-170.493262114280014	-169.034623587751412	-1.458638526528604	0.000130655057732	0.000042828719184	0.327799933104378	0.739757178600046	0	1	2	3	4	5	4	6	7	6	7	9	10	11	11	12	12	13	13	13	13	13	13	13	14	16	16	15	16	16	19	21	22	23	25	25	27	0	1	2	3	4	4	4	3	7	7	10	11	12	13	12	15	15	16	16	16	16	16	17	17	18	22	17	22	19	25	29	0	0	33	34	34	35	1	1	1	1	1	2	1	3	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	1	1	1	2	2
95000	-153.075080123300154	-151.662167236628392	-1.412912886671750	0.000096516183000	0.000036737011399	0.380630587093382	0.837373193862737	0	1	2	3	4	4	6	5	7	7	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	16	16	14	15	16	19	20	22	23	25	25	26	0	1	2	3	4	4	6	6	7	7	10	11	12	13	13	15	15	13	15	17	17	15	19	19	18	19	20	22	23	25	16	0	0	33	34	34	35	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	1	1
95500	-172.662689698206322	-171.229448434946704	-1.433241263259630	0.000121193590998	0.000042914149743	0.354095867523043	0.762884769225376	-1	0	2	3	4	3	5	6	6	7	8	9	10	10	11	13	12	12	12	15	13	13	14	14	14	16	16	15	15	16	19	21	21	23	25	25	27	0	1	2	3	4	3	6	7	7	7	10	11	12	12	13	19	15	13	15	17	17	19	17	16	13	28	19	22	19	25	29	0	0	33	34	34	35	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	2	2	1	3	1	1	2	2	1	1
96000	-172.553156545265438	-171.133590493244839	-1.419566052020588	0.000131117693412	0.000048675479333	0.371235018447302	0.566998856045503	0	1	2	3	4	4	5	6	7	6	8	9	9	10	11	13	12	13	13	15	13	13	14	14	14	16	16	15	16	15	18	21	23	24	25	25	27	0	1	2	3	4	4	6	6	8	7	10	10	11	13	12	15	15	13	17	19	12	15	21	19	11	22	24	22	19	18	29	0	0	33	34	34	35	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	2	2	1	1	1	4	3	1	2	2	2	2	1	1	1	1	1	1
96500	-151.480397175598654	-150.116675360091421	-1.363721815507246	0.000092856129844	0.000048111577204	0.518130330059086	0.750100574501032	0	1	3	3	4	5	6	6	7	6	7	9	10	8	11	13	12	13	13	14	13	13	13	14	14	14	17	15	15	16	18	21	23	24	25	25	27	0	1	2	2	4	5	6	6	7	6	10	11	12	11	13	17	15	13	17	16	15	17	15	19	18	22	20	26	15	25	29	0	0	33	34	34	35	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	2
97000	-143.790437790410039	-142.304185692579210	-1.486252097830818	0.000125085056958	0.000038108784081	0.304662963006826	0.848071615552555	0	1	3	3	4	4	5	5	6	7	8	9	10	11	11	13	12	13	13	14	13	13	14	14	14	16	17	15	15	16	19	21	23	24	25	25	27	0	1	2	2	4	4	6	4	7	7	10	11	12	13	13	17	15	13	17	16	17	15	19	22	18	28	21	22	20	18	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	1	1	2
97500	-137.107766869655478	-135.701402064814260	-1.406364804841218	0.000101280104929	0.000039574178878	0.390739907959234	0.892923331074558	0	1	2	3	4	5	6	6	7	7	8	9	10	11	11	13	12	13	13	15	13	13	14	14	14	16	16	15	16	15	19	20	23	24	25	25	26	0	1	2	3	4	4	6	6	7	7	10	11	12	13	13	17	15	13	15	19	17	15	16	19	18	22	20	22	24	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
98000	-177.999967746140385	-176.618793772928512	-1.381173973211870	0.000096197380859	0.000042596597603	0.442804130658697	0.630722751809725	0	1	2	3	4	5	6	6	7	6	8	9	10	11	11	12	12	12	13	15	13	13	14	14	13	16	17	14	16	16	19	21	23	24	25	25	27	0	1	2	3	4	4	6	6	7	6	10	11	11	11	13	15	15	13	15	16	15	16	19	16	13	22	16	21	20	18	29	0	0	32	32	33	36	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	2	2	2	2	1	1	1	2	2	5	1	1	2	2	1	1	3	3	2	2
98500	-143.916475530301312	-142.343924863673919	-1.572550666627379	0.000126113712765	0.000031857835424	0.252611985844969	0.843742492700185	0	1	2	3	4	4	5	5	7	7	8	9	9	10	11	13	12	12	13	15	13	13	14	14	14	14	15	15	16	16	17	21	23	24	25	25	26	0	1	2	3	4	4	6	6	7	7	10	11	11	13	13	15	15	13	17	19	17	17	16	16	18	22	19	26	27	25	29	0	0	33	34	34	35	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1
99000	-152.562477529236560	-151.037168405675345	-1.525309123561220	0.000118816263417	0.000033054139729	0.278195415162167	0.858141793129827	-1	1	2	3	4	5	4	6	6	7	8	9	10	11	11	13	12	13	13	15	12	13	14	14	14	16	17	15	16	15	18	21	23	24	25	25	27	0	1	2	3	4	4	4	4	7	7	10	11	12	11	13	17	15	13	17	23	15	17	19	19	18	28	20	22	16	25	16	0	0	33	34	34	35	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	2
99500	-169.745850284628489	-168.284922100088920	-1.460928184539555	0.000140775446666	0.000045850243361	0.325697729586908	0.729708598358055	0	1	3	2	4	4	6	6	7	7	8	9	10	11	11	12	12	12	13	13	13	13	14	13	13	16	17	15	14	16	18	21	23	24	25	25	27	0	1	4	2	4	4	4	6	8	7	10	11	12	12	13	15	15	14	15	16	16	16	24	16	14	22	22	22	24	25	29	0	0	32	33	33	36	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	2	1
100000	-175.249997665324514	-173.274128131403700	-1.975869533920827	0.000138886992345	0.000019782571570	0.142436460292927	0.677642034149213	-1	0	2	3	4	4	6	6	7	7	8	9	10	11	11	13	12	13	12	14	13	12	14	14	14	16	16	15	15	16	17	21	22	24	25	25	27	0	1	2	3	4	4	6	6	7	7	10	11	11	12	13	19	15	11	15	17	19	15	16	15	11	22	21	24	19	25	29	0	0	33	34	34	34	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	3	3	2	3	1	3	2	2	1	1	2	1	1	2
