step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
79000	-458.676635517435216	-456.851620052445185	-1.825015464990036	0.000104349013356	0.000017829311066	0.170862286980261	0.575417893873114	0	1	2	2	5	6	4	6	7	8	9	9	11	13	13	14	15	14	15	16	16	17	16	17	19	18	19	19	17	21	22	23	23	24	26	24	25	26	24	26	26	26	28	26	28	30	29	30	30	30	31	30	29	29	29	32	31	32	31	34	33	32	33	33	35	34	33	35	36	36	33	38	36	41	38	39	41	0	1	1	2	3	3	4	3	5	6	9	8	6	13	11	15	13	14	13	17	17	17	14	21	17	17	29	26	14	28	0	21	31	31	27	27	33	34	33	33	37	0	38	33	40	43	44	53	37	38	45	44	38	38	41	48	54	47	52	54	54	50	52	57	64	63	54	49	55	71	54	65	71	64	71	72	76	1	1	1	1	2	2	1	2	1	1	1	2	2	2	3	1	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	3	1	1	3	2	2	1	1	1	1	1	1	2	1	1	2	1	3	2	2	2	2	2	2	1	1	3	1	2	3	1	2	2	1	1	2	2	4	1	2	2	2	4	3	1	1
79500	-448.814116032338688	-446.707170975735266	-2.106945056603449	0.000119723037058	0.000014816216587	0.123754099050552	0.571797061457555	-1	1	1	2	5	6	5	6	7	7	9	9	13	12	12	14	14	15	16	16	17	15	16	16	19	18	18	18	19	20	21	22	23	24	24	25	26	25	25	25	27	26	27	27	28	29	28	30	31	30	30	29	28	29	29	31	31	31	32	33	32	33	34	34	34	34	34	35	36	35	35	37	36	42	38	41	42	0	1	1	2	3	3	4	5	5	5	9	8	9	11	10	13	15	14	18	17	17	14	14	13	20	20	23	20	24	28	0	23	31	31	27	27	38	33	34	31	38	0	37	33	44	37	38	33	53	53	45	44	33	44	44	44	54	53	53	54	54	55	55	57	57	53	57	50	48	65	61	70	60	76	73	72	76	1	1	1	1	2	2	1	1	1	2	1	1	3	2	3	1	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	3	1	2	3	3	1	2	1	1	1	1	1	2	1	1	1	4	2	1	1	1	3	1	1	2	1	1	2	2	2	2	2	2	2	3	2	2	3	1	1	1	1	1	1	2	1
80000	-454.942815270547896	-452.959372751180069	-1.983442519367854	0.000135093091417	0.000019079143870	0.141229604487854	0.641328881517969	-1	1	2	2	4	6	3	7	7	9	9	10	13	13	11	15	14	15	17	16	16	15	15	18	18	18	18	19	19	21	20	22	23	23	26	25	24	25	25	23	25	26	27	25	28	29	28	29	29	30	27	28	29	29	31	32	30	29	31	32	34	32	34	33	34	35	34	35	36	35	34	38	36	42	38	38	41	0	1	1	1	3	5	2	5	3	9	9	8	15	15	11	13	13	13	14	18	17	14	14	21	17	20	21	25	27	28	0	21	31	31	27	32	33	37	40	31	31	0	33	37	51	43	44	33	38	44	44	38	47	43	48	52	54	33	53	54	60	55	56	57	60	58	57	49	56	54	64	71	71	72	70	70	76	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	2	4	1	1	1	1	2	2	1	2	1	1	1	1	3	2	2	1	2	1	2	1	2	1	3	1	2	1	1	1	2	1	3	1	3	1	3	1	1	2	2	1	2	2
80500	-436.870538842118037	-435.101668310969728	-1.768870531148303	0.000097480499871	0.000017956284722	0.184203863807362	0.682172344272068	0	2	1	2	4	5	5	7	6	8	9	7	12	11	14	13	15	16	17	16	16	17	17	18	19	18	17	18	19	21	21	22	23	23	25	25	25	26	24	23	26	27	27	26	28	29	29	30	30	30	31	28	29	29	30	32	31	32	32	33	33	32	34	32	34	33	34	36	36	35	35	39	37	42	38	40	40	0	1	1	1	3	5	4	5	6	9	9	6	14	11	14	14	15	13	20	13	14	20	20	20	17	21	20	21	27	25	0	20	31	31	32	29	33	33	33	31	34	0	44	34	38	43	44	52	33	37	45	44	52	44	44	52	54	52	48	57	54	49	56	57	64	56	64	58	62	60	60	71	71	72	73	72	72	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	4	3	1	1	1	2	1	1	1	1	1	1	3	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1
81000	-482.488933293319576	-480.452196387629499	-2.036736905690067	0.000116787845284	0.000015557100205	0.133208213292538	0.650154945315451	-2	1	1	3	3	5	3	7	7	8	9	8	13	12	13	15	15	15	15	16	17	15	17	16	20	16	18	18	20	18	20	22	22	24	25	24	26	25	24	25	27	24	26	25	28	29	29	30	29	30	31	29	29	28	30	33	30	33	31	33	32	31	33	33	35	34	34	35	37	35	36	36	37	40	38	39	41	0	1	1	2	3	3	2	3	6	3	6	3	9	8	11	14	13	15	15	17	24	13	18	17	17	14	24	26	24	20	0	17	31	31	32	32	33	33	33	31	44	0	40	33	41	43	34	45	41	49	52	33	44	34	40	48	54	52	48	54	54	53	48	57	57	63	57	62	56	57	60	60	65	70	73	70	74	1	2	1	1	1	2	1	3	1	3	3	3	3	3	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	4	1	2	1	2	2	2	2	2	1	1	1	2	1	2	2	1	1	1	1	4	2	2	2	2	1	2	1	2	1	1	2	1	3	1	2	2	2	3	2	1	1	3	1	2	1
81500	-422.874450112924933	-420.459408855576100	-2.415041257348846	0.000144511064228	0.000013407400831	0.092777676937739	0.652207232301953	-1	1	1	2	4	7	3	5	7	7	9	10	12	11	13	14	15	15	17	17	16	17	17	17	19	17	18	19	19	20	22	22	23	24	23	24	25	25	24	24	27	26	28	26	28	29	29	31	29	31	31	28	29	30	31	33	31	32	31	33	33	33	33	34	34	34	35	34	37	35	36	38	36	43	38	40	41	0	1	1	2	3	3	4	5	5	5	6	8	14	11	14	14	15	15	17	15	14	18	21	17	20	18	20	20	27	20	0	27	31	31	32	15	33	33	33	31	38	0	44	31	41	43	33	33	40	47	44	38	38	44	47	38	54	53	53	54	57	55	59	57	60	47	64	53	56	54	70	71	70	72	73	70	76	1	1	1	1	2	3	1	1	2	2	1	3	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	4	1	1	1	1	1	1	1	3	1	1	3	4	3	1	2	1	2	2	1	4	1	1	1	2	1	1	1	2	1	2	1	2	2	3	1	1	1	3	1	2	1
82000	-456.039378247875675	-454.292990844629230	-1.746387403246465	0.000108726338144	0.000020669780349	0.190108309563091	0.638917480681050	-1	0	1	1	3	7	5	6	7	8	10	9	12	11	13	15	15	15	17	16	16	16	16	18	19	17	17	17	20	20	22	23	23	23	25	25	26	25	25	26	26	24	27	26	28	29	25	31	31	28	30	27	28	28	31	32	31	32	30	33	32	32	33	30	34	34	34	33	36	34	35	37	36	42	38	38	42	0	1	1	2	3	3	4	3	8	9	6	8	14	8	13	14	13	15	13	17	17	17	15	21	17	18	18	18	27	28	0	19	31	31	32	32	33	33	33	31	31	0	37	33	41	43	31	53	52	37	41	33	38	40	44	40	54	55	38	54	54	45	48	54	64	59	64	55	62	60	60	70	60	72	73	72	76	1	1	1	1	1	2	2	3	1	1	2	1	1	2	1	2	2	2	3	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	2	1	1	2	2	1	1	1	2	1	2	2	2	1	2	3	2	1	2	2	2	3	1	1	1	2	2	2	3	1	1	2	2	3	1	1	1
82500	-448.948952674399152	-447.231196273050898	-1.717756401348281	0.000161204952594	0.000031946320486	0.198172078286377	0.758455283832506	-1	2	2	1	5	5	5	6	7	7	9	8	12	11	13	14	15	16	17	12	16	16	16	17	19	18	18	18	20	21	21	22	23	24	23	24	25	26	23	24	27	26	27	26	28	29	27	28	30	29	29	29	29	29	31	33	32	32	31	33	33	33	33	32	33	35	34	35	36	35	35	38	37	43	38	40	42	0	4	1	1	1	3	4	5	1	6	10	8	11	11	14	14	14	14	14	14	20	17	15	15	26	18	18	18	27	28	0	27	31	31	29	29	40	31	31	33	34	0	38	33	33	43	44	33	45	38	41	48	34	38	52	55	54	44	52	54	54	50	48	54	57	56	64	55	62	64	60	71	71	72	70	72	76	1	1	2	1	3	2	2	1	3	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	1	3	1	1	1	1	1	2	3	1	1	2	1	1	1	1	3	1	1	1	2	2	1	2	2	2	2	2	1	1	1	2	1	2	1	1	1	3	1	2	1
83000	-494.192418476504145	-492.155379488844460	-2.037038987659692	0.000146180828845	0.000019466164665	0.133164963002859	0.640558916152574	-1	1	1	0	4	6	4	5	7	7	9	7	13	11	13	14	15	14	15	17	16	17	16	18	18	18	17	18	19	19	22	23	23	23	24	24	26	26	25	26	24	24	25	26	28	30	29	29	28	31	30	30	29	29	31	32	30	30	30	33	31	31	32	33	34	33	34	35	35	36	35	39	37	43	38	38	40	0	4	1	1	3	5	1	5	8	5	9	8	11	9	14	14	13	10	14	21	13	19	18	17	15	19	13	21	25	25	0	24	31	31	32	29	34	33	33	31	31	0	34	33	41	38	34	38	31	58	44	53	40	44	44	59	54	53	48	54	54	37	59	54	57	55	57	33	38	71	60	65	70	72	71	70	76	1	1	1	1	2	1	3	1	1	2	1	1	3	2	1	2	1	2	3	1	1	1	1	2	4	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	2	2	3	1	3	1	2	1	2	2	2	1	1	1	1	2	1	2	1	3	2	1	2	7	3	1	1	2	1	2	2	1	1
83500	-461.927413136555401	-460.111198229541515	-1.816214907013893	0.000138536083554	0.000023943701232	0.172833680712944	0.665905842050644	-1	0	1	2	5	6	5	7	7	8	9	9	13	11	13	15	14	15	17	16	16	16	16	14	20	18	18	18	18	20	22	22	23	23	24	26	25	26	25	24	26	26	27	26	28	30	28	30	29	30	31	29	28	30	31	32	31	32	30	33	34	32	32	33	34	34	35	35	35	34	35	37	36	41	38	40	42	0	1	1	2	3	3	2	5	6	9	6	8	14	11	14	17	13	5	14	24	13	17	24	15	29	20	24	20	21	26	0	29	31	31	32	32	33	37	33	33	31	0	37	33	41	52	34	38	44	44	41	41	44	38	49	53	54	49	38	54	60	38	48	57	57	56	60	51	51	64	60	70	65	64	73	72	76	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	3	4	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	2	2	3	1	2	1	2	2	2	1	2	1	2	2	1	1	2	2	1	2	2	1	3	1	1	2
84000	-438.689576512554652	-436.508149772281342	-2.181426740273282	0.000115149198293	0.000013228416418	0.114880664508463	0.664060535127662	-1	0	1	1	3	6	5	5	6	7	9	9	11	12	14	14	14	15	17	16	15	16	16	16	18	17	18	19	20	21	20	21	23	23	26	24	26	25	25	26	26	25	27	24	28	29	28	30	30	30	32	28	29	29	30	31	31	31	32	33	33	32	33	33	35	35	34	35	37	36	35	38	36	41	38	39	42	0	1	1	2	3	1	2	5	3	3	6	8	11	13	14	14	14	13	15	15	15	18	14	21	24	20	15	26	27	28	0	27	31	31	32	32	33	31	34	31	31	0	40	33	41	43	44	52	47	47	45	40	52	41	47	52	54	44	53	54	54	37	56	54	57	63	57	55	68	64	64	70	71	72	73	65	76	1	1	1	1	1	4	2	1	2	3	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	3	2	2	3	1	3	3	1	1	1	1	1	3	1	1	1	3	1	1	2	1	1	1	4	2	2	3	3	2	3	2	2	1	3	1	2	2	1	1	2	1	2	2
84500	-482.259930874394456	-479.911199280076687	-2.348731594317742	0.000131575983967	0.000012936406325	0.098318902393017	0.528317136978220	-1	1	1	3	5	5	4	7	8	7	8	10	12	12	14	15	14	15	16	16	15	17	17	17	19	17	18	18	19	20	22	22	23	24	24	26	25	25	25	26	26	26	28	26	27	28	29	30	30	31	32	29	27	28	29	31	32	30	32	32	33	31	33	34	34	35	34	34	35	35	36	37	36	41	39	38	41	0	1	1	2	3	3	2	6	6	5	3	11	11	10	13	17	13	17	14	21	14	18	18	21	28	20	20	14	20	18	0	19	31	31	29	29	33	33	33	34	38	0	37	33	31	44	53	53	52	37	44	53	40	38	33	38	54	38	56	54	60	47	56	60	54	56	57	62	62	54	57	65	60	72	70	70	76	1	1	1	1	3	3	1	1	1	2	3	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	2	2	3	1	3	1	1	2	3	1	2	1	1	1	1	3	2	2	1	1	2	1	3	2	1	1	2	3	2	2	2	1	2	1	1	1	1	4	2	1	1	2	4	2	1	2	3	2	2	1
85000	-480.283091576354082	-478.136656261160113	-2.146435315193990	0.000148051328054	0.000017605508596	0.118914898148663	0.603563154018080	-2	2	2	1	5	5	5	5	7	7	10	9	13	12	14	14	15	16	17	14	15	16	16	17	19	17	19	18	20	19	21	22	23	23	26	24	25	25	25	25	26	26	26	26	28	29	29	30	30	29	31	29	28	28	31	30	31	32	31	33	32	33	33	34	35	34	35	34	36	35	35	36	36	40	37	39	41	0	4	1	1	3	3	2	3	6	5	10	6	9	11	14	13	11	14	20	13	15	17	14	21	15	13	17	15	15	23	0	27	31	31	36	29	33	33	33	34	31	0	38	38	34	43	38	52	53	45	41	44	38	34	47	53	54	47	52	57	57	55	59	57	64	51	60	45	47	60	60	60	54	64	70	60	74	1	1	2	1	2	2	2	2	1	1	2	2	2	1	1	1	3	2	2	1	1	1	2	1	3	2	1	3	3	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	3	1	2	1	2	1	3	2	2	3	1	1	2	2	1	1	1	1	1	2	1	1	1	3	2	2	2	1	4	2	1	2	1
85500	-423.206660846137595	-421.450368271047580	-1.756292575090011	0.000136417935000	0.000025573367963	0.187463385684555	0.718457071520968	-1	1	1	3	3	5	4	4	7	8	10	9	12	13	14	13	15	15	16	16	16	17	15	18	18	17	18	18	20	20	21	22	22	23	25	24	25	25	25	24	26	26	27	24	28	29	28	31	26	31	31	30	30	30	31	33	31	30	32	33	34	32	33	33	34	35	34	34	36	36	36	38	37	41	35	40	41	0	1	1	2	3	3	2	5	6	9	9	6	11	13	13	13	14	15	18	13	15	17	14	21	22	13	20	19	27	20	0	29	31	31	29	27	34	33	34	31	31	0	37	33	49	43	49	58	44	41	45	49	37	34	52	48	54	49	48	57	60	58	50	54	57	56	57	55	68	57	64	71	71	64	54	72	76	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	1	1	1	2	3	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	3	1	1	1	5	2	1	1
86000	-453.520168086770809	-451.530576003943622	-1.989592082827190	0.000129921507566	0.000018223108598	0.140262447222284	0.640733285053110	-1	1	1	3	4	6	5	6	7	7	9	10	11	13	13	15	16	15	17	16	15	15	17	17	19	17	18	19	19	21	21	22	22	24	25	25	26	25	24	24	26	26	26	26	28	30	28	29	28	31	30	30	29	30	31	32	31	32	32	33	33	32	33	34	34	34	34	35	35	34	36	38	36	42	38	40	42	0	1	1	3	3	5	4	5	3	5	10	8	11	13	9	15	9	14	14	14	14	13	14	22	23	15	20	20	27	28	0	29	31	31	29	29	34	33	33	31	40	0	38	31	41	49	34	47	33	41	49	53	44	44	31	52	54	55	48	57	54	38	56	57	57	59	57	62	55	61	60	60	70	64	70	72	76	1	1	1	1	1	1	2	1	3	2	2	2	1	1	3	1	6	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	3	3	1	1	1	1	1	1	1	2	1	1	2	1	4	3	1	1	1	3	4	1	1	1	2	1	2	2	1	2	1	1	2	2	2	1	2	2	1	2	3	1	1
86500	-438.755510878447922	-436.139673635075610	-2.615837243372326	0.000145058403447	0.000011407373376	0.078639865771762	0.807356084847831	-1	2	1	0	4	6	3	5	8	7	9	9	13	11	13	14	14	15	15	14	16	17	16	17	17	17	18	18	16	20	21	22	23	24	26	26	25	26	24	22	27	26	27	26	28	29	28	30	30	28	29	29	29	28	32	32	31	32	31	32	33	33	33	34	34	35	34	34	35	36	35	38	37	41	38	40	42	0	4	1	1	3	5	4	3	5	6	5	8	14	11	14	13	14	13	13	15	17	17	18	21	17	15	21	21	15	28	0	27	31	40	32	32	39	33	33	31	37	0	38	33	34	43	33	52	38	44	41	50	50	38	50	52	54	45	52	54	60	46	48	54	60	63	54	55	62	64	57	71	60	70	73	72	76	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	3	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1
87000	-445.106502188339050	-442.871634840378420	-2.234867347960642	0.000120877786050	0.000013191824411	0.109133570706056	0.649038546203009	0	2	1	3	4	7	4	6	7	9	8	8	13	11	13	15	14	16	17	15	16	17	16	17	19	17	18	19	19	20	21	23	23	23	24	25	25	26	25	25	26	25	27	25	28	28	29	31	31	30	29	29	28	29	31	33	31	33	31	33	33	33	33	32	35	34	34	35	36	35	35	39	36	41	39	38	40	0	1	1	2	3	5	2	5	1	3	6	8	9	9	14	13	9	9	17	15	13	13	17	21	24	20	21	20	21	20	0	29	31	31	29	32	33	33	33	31	40	0	37	33	41	43	44	52	53	44	38	53	33	38	50	48	54	33	52	57	64	55	48	57	57	59	57	58	68	60	60	70	70	70	73	65	76	1	1	1	1	2	1	1	1	4	3	1	1	3	1	1	1	3	4	2	2	1	2	1	1	1	2	2	1	1	2	1	2	1	1	2	2	1	3	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	2	1	2
87500	-423.067816484756293	-421.456064287936329	-1.611752196819981	0.000131216705252	0.000030840898061	0.235037894006370	0.732350893195026	0	2	1	3	4	6	4	6	7	9	8	9	13	12	14	15	15	15	16	17	16	16	16	17	20	16	18	18	19	20	21	21	23	24	25	26	25	26	24	25	26	26	27	26	28	29	28	28	29	31	31	29	29	29	31	33	31	32	31	33	33	32	34	33	34	34	35	36	35	36	35	36	37	42	39	40	40	0	1	1	2	3	3	2	5	6	6	5	8	14	11	14	14	13	13	13	22	15	13	17	21	19	17	17	17	27	24	0	29	31	31	32	29	33	31	33	33	34	0	38	33	41	44	33	33	33	48	49	48	38	38	49	53	54	47	53	57	54	55	56	57	64	59	57	69	62	60	60	60	71	64	70	67	72	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	4	2	2	2
88000	-451.384160270308257	-449.056881334600291	-2.327278935707978	0.000151339018345	0.000015167661536	0.100223073346412	0.686565451223779	-1	0	2	2	4	5	5	6	6	9	10	9	11	12	13	14	16	16	15	17	17	17	16	18	19	16	19	19	20	21	21	22	22	24	25	26	25	24	25	25	27	25	28	26	28	29	27	31	30	30	32	27	29	28	30	33	31	32	32	32	33	29	34	34	34	34	35	34	37	36	35	38	36	42	39	38	41	0	1	1	2	3	3	4	6	6	9	9	8	11	13	13	14	15	14	13	15	19	18	13	26	21	15	24	19	27	28	0	25	31	31	29	32	38	33	38	31	40	0	34	38	34	43	33	52	41	31	45	34	52	34	47	49	54	55	50	54	57	52	59	60	57	55	60	48	58	60	60	71	60	75	71	64	76	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	3	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	4	2	1	1	2	2	2	2	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	3	1
88500	-457.720952668469522	-455.615801322860420	-2.105151345609122	0.000110266514352	0.000013671017818	0.123981590408715	0.591670551752206	-1	1	1	3	4	6	4	6	7	9	9	10	12	12	14	15	16	16	16	16	16	17	16	18	20	18	18	19	19	20	21	22	23	23	25	24	26	26	24	25	27	26	27	26	29	28	28	31	31	30	31	28	30	29	32	32	31	33	29	33	32	30	34	34	33	35	34	34	35	36	35	39	36	43	37	40	41	0	1	1	2	3	5	2	3	6	9	9	8	8	12	14	13	14	14	15	15	13	13	13	17	26	17	17	18	27	24	0	23	31	31	32	29	33	33	34	34	34	0	34	33	40	43	33	52	38	33	45	37	52	34	59	53	54	38	44	54	54	47	56	57	57	63	57	62	55	60	60	70	71	70	60	70	76	1	1	1	1	1	1	1	3	1	1	1	2	2	2	1	1	2	2	1	1	2	2	2	1	1	1	2	2	1	1	1	3	1	2	1	1	2	2	1	1	2	1	2	2	2	1	2	2	3	4	1	1	1	4	2	1	1	3	2	2	2	1	1	1	1	1	2	2	1	2	1	2	1	3	2	2	1
89000	-470.880817957169938	-468.843913163279922	-2.036904793889998	0.000128799594036	0.000017154067432	0.133184173137663	0.601552657173610	-1	2	1	1	4	6	5	6	5	8	9	8	12	12	14	15	16	15	17	15	16	15	17	17	19	17	18	18	20	20	21	21	23	24	26	24	26	25	24	26	27	25	27	26	28	30	29	30	30	31	31	29	29	29	31	32	31	33	31	32	32	33	33	33	35	32	35	36	36	35	34	38	36	43	36	38	40	0	4	1	1	3	9	2	3	3	5	8	8	11	9	13	13	22	15	18	14	13	14	15	14	21	21	16	21	27	26	0	27	31	31	36	27	33	33	33	38	38	0	37	33	41	43	38	38	44	38	45	33	38	34	48	53	54	50	53	54	54	55	56	57	64	49	54	58	55	60	60	60	71	67	64	70	60	1	1	1	1	2	1	2	3	2	1	2	1	1	4	1	2	1	1	1	2	2	2	2	3	1	1	2	2	1	2	1	2	1	2	1	4	1	2	1	1	1	1	1	2	1	2	2	3	2	3	2	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	2	1	4	2	2	4
89500	-436.573126749795563	-434.987741352396029	-1.585385397399553	0.000104035227923	0.000025649827490	0.246549442939483	0.757360278246536	-1	2	2	1	4	6	4	7	7	8	9	9	11	12	13	14	16	16	15	15	17	15	17	18	18	16	19	18	20	19	22	23	23	24	25	24	26	26	24	25	27	24	28	27	27	30	27	30	29	30	31	29	30	29	31	31	31	32	32	34	32	30	34	34	34	32	34	35	34	35	36	38	36	42	38	39	39	0	4	1	1	3	3	2	5	6	9	9	6	11	13	14	14	22	15	15	14	14	14	14	17	26	14	25	26	27	28	0	29	31	31	32	27	33	33	33	31	31	0	37	33	34	43	40	52	33	49	45	38	52	41	31	53	54	49	52	54	54	41	56	57	61	55	57	69	58	57	60	70	60	71	73	60	70	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	3	1	1	2	1	1	1	1	2	1	2	1	1	1	4	1	1	1	2	3	2	2	1	2	1	1	1	1	1	2	1	1	1	4	1	2	2
90000	-439.540211828009888	-437.748252434726339	-1.791959393283537	0.000139549688933	0.000024908270656	0.178490334495307	0.636394878339096	-1	2	1	1	4	5	4	6	7	8	9	8	12	13	13	14	15	15	16	17	16	15	16	17	18	17	18	18	20	20	21	22	23	24	25	26	25	25	25	26	27	26	27	27	28	29	28	30	29	31	31	29	30	29	32	32	31	31	31	34	33	32	32	33	33	32	33	35	36	35	36	38	37	42	39	41	40	0	4	1	1	3	1	2	5	5	5	6	8	11	13	11	15	14	15	18	18	17	15	13	14	17	23	21	26	27	24	0	27	31	31	32	29	33	33	33	34	34	0	37	38	41	43	38	52	43	38	48	44	38	31	50	48	54	49	48	57	54	52	53	57	57	53	57	58	55	57	54	70	60	77	71	70	54	1	1	1	1	2	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	2	2	1	2	1	2	2	3	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	2	2	1	1	2	2	4
