step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
71000	-525.537978713454891	-522.989355783229144	-2.548622930225702	0.000123804343960	0.000025939374193	0.209519095725701	0.982696122097289	11	6	13	25	31	38	33	42	35	35	42	46	47	47	54	43	46	48	45	45	50	51	56	51	53	54	55	55	56	59	55	55	60	59	59	63	65	63	67	66	64	60	68	69	73	58	65	67	65	72	71	73	75	74	77	79	76	78	90	86	89	92	92	96	99	100	96	101	105	97	101	97	90	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	8	8	9	9	20	16	12	17	18	14	24	18	12	20	18	22	27	24	25	29	34	34	35	31	35	26	38	48	48	11	34	34	34	48	39	36	48	34	39	53	28	40	55	53	60	60	60	60	73	73	59	62	63	62	73	63	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-524.952192186681827	-524.850061217261896	-0.102130969419987	0.000099024812192	0.000019775510894	0.199702584197053	0.993383309798886	11	7	16	24	30	35	34	37	36	32	41	42	39	48	50	42	47	47	49	46	51	51	52	52	55	55	56	58	56	60	55	60	60	55	61	67	68	60	65	66	67	70	69	64	68	52	72	64	65	72	72	75	75	70	79	83	67	85	86	87	95	90	92	95	100	91	100	96	97	98	97	98	93	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	7	8	8	9	9	20	16	12	17	18	14	24	18	23	21	18	22	27	24	25	29	44	34	35	31	35	26	38	38	48	11	44	38	38	44	41	36	54	44	41	53	28	40	55	53	63	60	62	60	66	60	59	60	66	73	60	66	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-518.101744917388032	-518.198785420799140	0.097040503411133	0.000095950562936	0.000016483826056	0.171794990583968	0.999491124126439	11	5	13	25	32	41	33	43	37	40	40	45	44	49	52	37	49	50	46	43	49	45	52	52	55	57	57	61	60	52	54	58	60	59	59	67	70	66	66	68	68	67	71	63	64	54	68	71	67	69	69	78	78	78	77	82	74	90	86	88	93	90	94	99	99	100	91	94	98	101	104	102	92	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	8	8	9	9	20	16	12	17	18	14	24	18	23	20	18	22	27	24	25	29	38	34	35	18	35	26	38	34	34	11	44	38	44	44	35	36	48	48	35	53	28	40	55	53	60	60	62	73	63	63	59	60	60	73	63	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72500	-534.793081748201644	-533.822652689523693	-0.970429058677965	0.000108231263527	0.000023441301372	0.216585306386812	0.998255137973416	10	7	17	26	33	41	35	40	37	38	44	44	41	49	47	48	49	49	47	44	50	52	54	50	55	54	54	58	60	55	58	58	56	60	58	67	68	62	65	71	71	65	69	68	66	51	66	76	68	64	73	71	76	74	80	82	70	81	84	85	87	88	93	93	96	91	98	98	103	90	98	102	98	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	16	12	17	18	14	24	25	23	21	25	22	27	24	25	29	38	34	35	25	39	26	38	38	34	11	34	44	38	34	35	36	44	34	39	53	28	40	55	53	60	60	66	62	62	60	59	60	60	60	60	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-522.320780843304192	-521.548823260887843	-0.771957582416366	0.000104351115314	0.000017273341341	0.165530970025308	0.989278360724663	12	8	13	24	33	37	35	42	38	39	43	40	43	46	50	41	49	51	47	42	52	49	51	51	54	54	55	60	62	57	57	63	60	58	63	67	70	67	67	65	70	64	72	64	70	57	72	64	67	69	72	79	75	74	82	83	71	87	87	86	93	90	89	95	98	93	98	98	97	93	97	101	98	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	16	12	17	18	14	24	18	23	21	18	22	27	24	25	29	34	34	35	25	35	26	38	34	44	11	38	34	34	44	39	36	44	38	35	53	28	40	55	53	60	60	60	60	60	60	59	62	62	60	62	63	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-541.142250863489380	-540.934666089365805	-0.207584774123585	0.000101528367582	0.000025890109603	0.255003702113180	0.994245378687243	13	7	15	30	30	38	35	43	37	38	39	42	44	44	44	50	45	48	44	41	48	51	55	46	53	60	53	59	55	56	55	55	61	56	61	61	71	62	67	60	64	67	71	70	69	59	65	64	72	67	71	76	74	73	76	82	75	94	87	80	89	89	84	97	94	89	96	95	101	98	91	102	97	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	13	12	17	18	14	24	31	12	21	18	22	27	24	25	29	38	34	35	25	35	26	34	48	38	11	38	34	48	34	35	36	38	44	39	53	28	40	55	53	60	63	60	62	62	63	59	71	71	62	63	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-522.937064879016930	-522.447906875783701	-0.489158003233196	0.000101374420958	0.000016470455917	0.162471516595656	0.994551166364185	13	5	12	31	32	38	38	41	37	37	40	46	42	44	48	47	48	44	45	41	50	51	57	50	53	52	54	60	55	56	58	59	58	58	56	61	72	63	66	71	62	60	69	63	69	62	75	67	70	69	68	73	73	65	79	83	73	84	92	81	93	88	89	96	101	94	96	97	104	98	99	100	93	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	13	8	10	9	9	20	13	12	17	18	14	24	25	12	21	25	22	27	24	25	29	48	34	35	25	35	26	44	34	44	11	54	34	44	34	35	36	48	34	41	53	28	40	55	53	63	60	60	63	73	62	59	66	71	73	66	62	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-516.945383520132054	-516.354485539458210	-0.590897980673878	0.000104125802417	0.000021476571360	0.206255998627601	0.999207049840717	7	2	14	26	33	40	34	45	37	37	41	45	41	49	44	50	45	48	41	39	48	47	50	49	52	53	54	61	60	54	55	60	59	56	59	64	69	63	62	68	64	63	70	66	69	71	70	72	69	64	71	74	75	70	75	80	73	79	85	87	94	90	94	94	100	94	98	95	100	97	92	100	100	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	13	12	17	18	14	24	25	23	21	18	22	27	24	18	29	38	34	35	31	35	26	44	34	38	11	38	44	44	34	41	36	54	44	39	53	28	40	55	53	60	60	60	62	63	60	59	62	66	60	60	71	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-521.608995643479943	-522.273756238495707	0.664760595015715	0.000092060492097	0.000020540322921	0.223117674615340	0.979116826511742	9	4	12	28	32	40	35	45	38	37	41	44	43	50	47	45	45	47	44	44	49	53	55	49	53	55	53	51	58	52	55	57	58	59	54	63	73	68	63	67	67	67	72	65	65	69	76	68	69	72	70	80	75	80	76	81	65	79	87	85	92	92	92	94	94	96	93	99	104	97	100	102	92	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	8	9	9	20	16	12	17	18	14	24	18	12	21	18	22	27	24	18	29	48	44	35	31	39	26	44	34	34	11	44	34	44	48	41	36	38	38	41	53	28	40	55	53	60	60	60	60	60	73	59	63	66	62	73	63	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-530.333803416067553	-532.597177824162713	2.263374408095185	0.000077469808252	0.000022688476238	0.292868625214179	0.994716213543894	12	5	14	22	31	38	28	41	35	36	41	45	35	49	49	44	48	49	48	40	48	53	55	53	52	51	59	59	63	57	58	65	61	62	58	65	73	65	64	69	70	61	72	68	69	66	76	71	69	69	74	80	75	78	81	82	82	87	85	85	92	89	92	99	100	92	100	100	96	96	96	105	100	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	13	8	8	9	9	20	16	12	17	18	14	24	25	12	21	25	22	27	24	18	29	38	34	35	25	39	26	44	34	38	11	48	44	34	34	41	36	48	44	41	53	28	40	55	53	60	60	62	71	63	62	59	71	60	62	63	73	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-537.137574438071283	-537.294358052101870	0.156783614030534	0.000098329140878	0.000027479480634	0.279464260427521	0.990389500344685	11	2	11	24	31	37	34	40	36	35	44	47	41	48	49	39	47	47	50	42	48	49	57	52	54	58	55	58	60	53	50	54	58	55	56	62	58	60	61	69	70	63	66	62	62	64	73	72	67	71	67	72	76	68	78	80	78	82	87	82	92	86	95	100	100	88	93	97	99	90	95	101	91	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	8	8	9	9	20	13	12	17	18	14	24	18	23	20	18	22	27	24	31	29	34	34	35	31	39	26	44	38	34	11	54	54	44	44	39	36	48	38	41	53	28	40	55	53	62	60	66	62	66	62	59	71	63	62	62	63	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-515.363853170162315	-515.579006652494286	0.215153482331983	0.000095884758317	0.000019242459425	0.200683192640926	0.994124212285390	9	5	8	26	33	39	34	43	38	37	40	44	43	46	51	39	48	47	49	45	48	48	55	52	52	56	56	56	62	53	58	62	59	55	59	67	69	68	65	68	67	70	67	62	66	59	76	71	67	67	72	75	74	74	75	84	77	87	87	84	88	90	91	100	101	96	96	98	104	101	98	104	95	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	8	8	9	9	20	13	12	17	18	14	24	18	23	21	25	22	27	24	25	29	34	44	35	31	35	26	34	34	34	11	54	38	44	44	41	36	44	38	39	53	28	40	55	53	60	60	60	71	71	62	59	62	71	63	62	71	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-521.771333715318178	-521.401588600394916	-0.369745114923250	0.000101368000785	0.000019285088776	0.190248289668588	0.999564431046558	13	7	15	27	31	39	33	45	37	38	41	45	42	50	49	39	47	49	45	45	49	51	50	51	54	55	56	57	54	57	57	64	59	59	56	62	68	66	65	60	68	69	69	66	70	49	69	72	64	66	70	76	75	75	78	85	63	85	87	85	89	92	97	97	102	93	99	101	101	99	97	93	99	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	10	10	9	9	20	13	12	17	18	14	24	18	23	21	18	22	27	24	18	29	34	34	35	25	35	26	34	34	44	11	38	44	34	34	39	36	48	48	39	53	28	40	55	53	60	60	60	66	66	60	59	73	66	63	60	60	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-529.117613606978693	-530.217770598179641	1.100156991200990	0.000086690673533	0.000016543868398	0.190837926658936	0.971302168739575	13	6	15	26	30	40	32	39	33	37	40	45	35	45	47	45	44	44	49	43	46	51	55	50	55	51	55	59	64	54	51	64	60	58	60	68	68	61	64	67	68	66	65	63	71	58	69	73	68	67	73	72	74	79	79	82	85	86	88	81	93	89	94	97	98	87	95	100	99	97	93	96	93	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	16	12	17	31	14	24	18	23	20	18	22	27	24	25	29	44	34	35	31	39	26	34	34	44	11	38	44	38	34	39	36	34	48	39	53	28	40	55	53	66	60	62	62	62	60	59	71	63	60	62	71	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-534.386228371406560	-534.224797414459658	-0.161430956946863	0.000099818131080	0.000020547010844	0.205844475564859	0.992402740483645	12	7	15	28	33	41	32	41	41	37	44	45	44	50	48	48	46	46	53	47	51	54	58	48	51	56	52	61	62	51	54	62	58	59	60	67	67	63	68	69	65	60	72	69	68	57	71	70	68	66	77	79	76	75	79	84	84	83	93	80	82	87	93	97	97	90	99	97	103	96	94	98	92	2	0	2	3	4	5	3	10	5	5	9	6	7	6	6	13	8	8	9	9	20	16	12	17	18	14	24	31	12	20	25	22	27	24	25	29	38	34	41	31	35	26	44	38	34	11	34	34	38	34	39	36	38	38	39	53	28	40	55	53	60	60	62	73	63	60	59	66	63	60	62	71	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-536.721274105387920	-536.797048120029103	0.075774014641186	0.000097616793690	0.000020634406835	0.211381731103026	0.996138707682142	12	9	13	24	27	37	26	41	34	37	39	43	36	43	49	42	40	45	46	38	45	48	51	50	50	48	56	55	62	54	56	57	59	59	61	67	69	64	67	65	70	58	68	69	71	64	76	65	68	70	74	78	75	68	80	86	82	78	92	80	94	88	91	99	91	93	98	96	105	100	95	99	86	2	0	2	3	3	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	13	12	17	18	14	24	25	23	21	25	22	27	24	31	29	38	34	35	31	35	26	38	34	48	11	44	34	34	54	35	36	44	48	41	53	28	40	55	53	73	73	60	63	73	62	59	66	66	63	63	66	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-523.254980348466347	-523.574926067844444	0.319945719378113	0.000096241627326	0.000024487564456	0.254438387386900	0.995540139024765	13	4	16	30	34	39	34	41	37	37	42	45	45	50	51	47	45	51	44	42	48	52	54	51	53	58	54	59	61	45	60	57	60	57	62	67	69	64	66	70	67	70	68	66	73	69	70	66	70	70	72	77	75	68	78	86	84	85	92	83	95	87	92	98	99	96	100	101	105	91	93	103	100	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	8	10	9	9	20	16	12	17	18	14	24	18	23	20	18	22	27	24	31	29	48	34	35	31	35	26	38	34	54	11	38	34	48	38	41	36	54	48	41	53	28	40	55	53	62	60	62	71	63	60	59	66	66	62	62	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-529.912161518329413	-530.737040721114681	0.824879202785219	0.000089570423226	0.000017408956519	0.194360547740376	0.992294440751786	13	9	14	24	31	42	35	45	37	38	44	45	44	47	48	47	48	48	46	45	49	50	55	53	56	55	55	57	60	56	55	61	58	60	62	66	70	64	64	69	67	71	66	62	72	57	67	75	69	71	68	78	76	73	74	86	71	89	84	84	93	90	87	98	94	98	102	89	100	96	94	97	95	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	8	10	9	9	20	13	12	17	18	14	24	18	23	21	18	22	27	24	25	29	44	34	35	18	35	26	44	34	38	11	44	44	34	34	39	36	34	44	39	53	28	40	55	53	63	63	60	73	63	62	59	63	71	63	63	60	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-517.537165619751022	-517.084112686419758	-0.453052933331290	0.000102615117498	0.000020743108268	0.202144759695543	0.990187750421832	13	10	14	27	30	38	33	42	35	37	44	41	40	52	41	46	47	49	46	45	47	52	54	53	55	57	56	58	62	57	58	62	60	59	59	65	69	62	64	70	69	64	68	68	68	63	67	65	64	67	69	71	75	76	77	82	79	82	90	85	93	90	95	94	101	95	100	100	104	90	99	99	98	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	16	12	17	18	14	24	25	23	21	25	22	27	24	18	29	48	34	35	25	35	26	38	38	34	11	38	38	34	38	39	36	44	44	39	53	28	40	55	53	62	60	60	62	62	62	59	63	71	60	60	66	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80500	-530.689016644814728	-529.937760832849108	-0.751255811965631	0.000105968538762	0.000022691054392	0.214130105573415	0.991447191459573	11	7	13	23	28	37	30	42	35	34	41	42	42	43	45	38	47	51	47	38	48	49	51	52	57	48	55	56	54	53	56	58	59	57	62	66	64	63	67	68	70	58	72	65	72	58	72	76	66	62	69	74	75	70	74	85	83	79	90	85	96	90	94	93	95	95	94	96	103	96	102	103	90	2	0	2	3	4	5	4	10	5	5	9	6	16	6	6	7	10	8	9	9	20	13	12	17	18	14	24	18	12	21	18	22	27	24	25	29	34	34	35	31	39	26	38	34	38	11	34	54	34	34	39	36	54	44	35	53	28	40	55	53	73	60	62	60	62	73	59	73	60	62	66	63	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-518.021223660858595	-516.710055508961204	-1.311168151897411	0.000108669405935	0.000015811041054	0.145496710119482	0.993075517839700	12	6	16	25	30	40	35	44	40	39	44	47	41	51	52	45	45	50	45	45	47	50	52	49	55	55	54	55	61	59	56	55	60	57	56	65	70	60	61	65	68	62	68	63	67	63	67	67	69	65	72	69	75	75	76	80	72	73	84	84	90	90	90	99	97	94	96	96	105	97	101	105	94	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	8	9	9	20	16	12	17	18	14	24	18	23	21	18	22	27	24	18	29	44	34	35	25	39	26	34	38	38	11	38	34	38	34	41	36	48	48	39	53	28	40	55	53	60	60	60	63	62	60	59	60	66	62	73	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-531.274548340639740	-531.430581297059689	0.156032956419995	0.000096158394840	0.000018420336406	0.191562436505896	0.982965383125171	11	4	15	28	34	39	36	46	40	41	44	46	40	46	49	47	48	52	50	46	48	55	52	53	57	50	57	59	59	55	55	64	59	61	58	66	70	68	64	71	68	60	70	63	72	64	69	65	70	68	71	69	77	69	72	81	81	82	87	83	94	89	89	95	92	95	97	94	100	95	101	93	93	2	0	2	3	4	5	3	10	5	5	9	6	7	6	6	13	10	8	9	9	20	16	12	17	31	14	24	31	12	21	18	22	27	24	18	29	34	34	35	31	39	26	44	34	38	11	48	34	34	44	39	36	54	48	41	53	28	40	55	53	62	60	60	62	63	73	59	63	66	62	73	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82000	-530.883908094071217	-532.299372451322029	1.415464357250803	0.000084959915160	0.000020338277768	0.239386747621303	0.955259879210562	8	2	12	28	33	40	33	44	37	40	41	42	40	48	46	48	44	49	48	44	49	51	54	47	54	57	52	59	60	59	54	54	57	54	60	65	71	66	65	61	68	71	70	64	64	50	69	61	68	65	75	76	75	66	76	79	75	80	84	87	93	91	92	96	100	98	90	100	105	100	97	103	98	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	10	9	9	20	16	12	17	18	14	24	25	23	21	18	22	27	24	18	29	34	44	35	25	35	26	44	48	34	11	48	34	48	48	39	36	48	48	35	53	28	40	55	53	63	60	60	62	62	63	59	62	66	63	63	73	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
82500	-522.913621998059625	-523.422211600812830	0.508589602753196	0.000094153082143	0.000023056850162	0.244886833623228	0.986472973259436	13	6	14	27	32	37	35	46	36	38	42	45	43	44	47	43	43	44	45	41	49	46	51	50	49	55	53	55	60	52	54	54	57	57	56	64	71	64	64	65	66	67	66	63	70	53	72	71	69	67	72	78	77	76	78	85	60	91	89	86	95	89	95	98	98	98	99	94	99	98	104	103	101	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	7	10	10	9	9	20	13	12	17	18	14	24	25	23	21	25	22	27	24	18	29	44	34	35	31	35	26	34	34	44	11	44	44	44	34	35	36	44	38	39	53	28	40	55	53	62	60	62	63	60	62	59	62	63	62	73	63	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
83000	-529.424519241426083	-527.876494909987059	-1.548024331438994	0.000108102544427	0.000011623168191	0.107519839175925	0.982957462910284	10	6	15	26	31	38	32	46	38	41	43	47	41	43	53	46	45	47	44	44	49	53	51	51	55	57	55	60	59	55	53	61	59	61	57	66	64	65	60	72	63	65	67	64	71	71	72	63	64	67	66	78	74	69	78	79	85	86	91	86	93	92	97	95	100	98	98	99	103	95	90	98	92	2	0	2	3	4	5	4	10	5	5	9	6	7	6	6	13	10	10	9	9	20	16	12	17	18	14	24	25	12	21	18	22	27	24	31	29	34	34	35	25	35	26	48	34	34	11	34	34	34	34	39	36	48	44	39	53	28	40	55	53	71	60	71	73	71	71	59	62	66	71	60	71	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
