step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
32000	-648.949163679661979	-654.888360898747237	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.665420427284919	0	3	1	2	4	2	2	3	4	5	5	3	4	7	6	6	6	5	5	4	5	6	7	5	7	5	6	6	6	8	8	7	5	8	6	7	7	7	7	8	8	8	6	9	8	8	11	10	9	8	10	7	10	10	10	9	9	10	9	9	9	10	9	11	13	12	13	12	12	12	12	13	13	12	13	15	14	16	14	13	15	16	13	15	16	17	16	15	17	18	17	17	18	19	20	22	21	24	25	26	28	0	1	1	1	3	3	3	1	4	5	6	6	4	4	4	3	6	6	9	7	13	8	8	2	12	12	3	13	20	10	15	16	5	43	20	26	26	13	5	8	27	15	18	18	22	13	29	30	34	35	35	26	39	63	13	8	23	46	50	37	39	50	39	61	45	57	58	59	60	62	62	54	45	57	69	83	64	70	70	56	70	54	54	74	54	88	88	72	56	72	54	76	85	85	93	94	94	96	0	0	100	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	3	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	3	3	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	2	3	1	1	2	2	2	1	2	1	3	2	2	3	1	1	1	3	2	3	2	1	1	2	2	1	1	1	1	1
32500	-607.118354149019069	-613.057551368104328	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.749145757596452	-1	3	2	1	3	2	1	4	3	4	5	3	3	6	5	4	4	6	4	5	4	7	6	6	5	5	6	4	7	7	9	5	8	7	6	7	7	8	7	8	7	7	7	9	8	9	11	10	9	7	9	9	9	9	10	9	10	10	9	10	9	10	11	11	12	15	11	12	13	11	13	12	12	12	13	14	14	15	14	13	15	16	12	14	15	15	16	17	17	18	16	17	18	19	20	19	22	23	24	26	27	0	4	7	1	1	7	1	4	1	5	6	6	7	8	5	5	6	6	9	10	13	8	8	10	12	12	13	13	20	16	16	5	5	18	20	25	26	28	20	23	27	15	18	34	23	28	59	33	34	35	35	37	39	29	13	45	45	46	50	37	39	50	61	54	45	45	46	59	60	59	62	54	56	57	60	72	64	62	70	56	71	72	54	74	76	76	54	76	80	82	85	85	88	87	93	87	94	96	0	0	99	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	3	1	1	1	2	1	2	2	1	1	1	3	1	2	2	1	2	2	2	1	2	1	2	2	1	2	1	2	1	1	1	1	3	2	2	1	1	1	1	1	1	1	2	2	1	1	2
33000	-641.670621208363968	-647.609818427449227	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.780251314114708	-1	1	1	1	3	3	2	4	3	3	6	4	4	7	5	4	5	6	6	4	4	7	6	7	5	6	7	5	6	7	9	7	8	7	6	7	7	9	9	9	6	7	8	8	9	10	9	9	9	8	9	8	7	10	9	10	9	10	10	11	9	10	11	11	11	14	13	13	14	12	11	13	13	12	12	13	15	14	14	13	14	16	11	14	15	16	15	14	17	17	19	17	19	19	20	21	23	23	24	27	29	0	1	1	1	3	3	3	4	1	3	12	6	3	3	5	5	6	16	9	5	4	8	8	10	12	12	13	13	20	5	42	5	32	7	16	25	26	13	53	23	13	15	34	18	23	28	30	16	34	35	35	37	29	39	41	57	8	28	50	52	53	50	61	54	45	23	46	59	60	62	62	83	45	57	60	64	64	70	70	56	70	72	54	74	54	76	72	54	80	82	72	88	85	86	93	86	94	96	0	0	100	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	3	3	2	2	1	1	1	1	1	4	3	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	2	1	3	2	2	2	1	2	2	1	1	1	1
33500	-610.826042793879651	-616.765240012964910	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.785176734160890	-1	2	1	1	2	2	3	3	4	3	5	3	3	8	3	5	4	5	6	4	4	7	6	6	4	5	5	5	7	9	7	7	7	8	6	7	7	8	6	7	7	8	7	8	9	9	10	10	9	8	9	9	9	10	10	10	10	11	10	11	9	11	9	11	13	14	13	13	14	12	13	15	12	12	13	15	15	16	14	14	14	16	14	14	16	17	15	14	17	18	18	17	18	17	20	18	22	22	25	25	29	0	1	1	1	3	3	3	4	4	5	6	6	3	23	5	5	6	12	9	10	13	8	8	10	12	12	13	13	35	32	15	15	16	18	20	12	26	28	20	23	27	15	18	18	40	28	29	33	43	35	35	37	24	61	41	22	23	46	50	52	32	50	39	53	45	74	46	59	60	62	62	88	56	57	60	83	64	81	70	73	70	83	54	57	77	88	83	63	80	82	85	88	85	77	93	94	86	76	0	0	99	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	3	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2
34000	-605.264709856509398	-611.203907075594657	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.708594734862806	-1	3	1	0	3	3	2	3	3	4	5	4	2	7	5	5	5	5	5	5	4	7	6	6	7	6	6	5	6	8	9	7	7	7	7	6	7	9	9	8	7	8	7	8	9	7	10	9	10	8	10	9	8	9	10	9	10	10	10	11	7	10	11	10	11	14	12	12	14	11	12	14	11	11	13	14	14	15	14	13	13	15	14	13	16	17	16	17	17	18	18	18	18	19	21	20	22	22	25	24	28	0	4	4	1	7	3	3	4	1	5	6	6	3	9	5	10	6	6	9	10	13	8	8	10	12	12	13	13	20	5	15	16	5	18	20	12	26	13	61	23	27	32	18	34	22	28	29	5	34	35	50	37	24	61	41	8	45	46	50	52	20	50	53	53	22	57	58	59	60	62	62	39	45	57	60	63	64	70	70	73	70	72	63	74	76	76	54	77	80	87	85	85	85	86	93	86	94	96	0	0	99	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	3	2	1	2	1	2	1	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	2	1	1	1	1	2	1	3	2	1	2	2	1	1	2	1	1	2	2	2	2	2	1	1	1	2	1	1	2	3	2	1	2	1	1	1	1	1	2	1	1	1	1	1
34500	-610.230698479155421	-616.169895698240680	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.682360922196084	0	3	1	1	2	3	2	4	3	3	5	4	3	7	6	6	5	5	6	5	4	7	6	6	7	5	6	5	6	7	9	8	7	7	6	6	7	9	9	8	7	8	8	7	10	9	9	10	9	8	10	8	8	10	10	9	9	11	10	10	9	10	11	12	12	14	13	12	12	12	11	14	13	12	13	14	14	15	15	13	13	17	14	14	16	17	15	17	17	16	18	18	18	19	20	21	22	23	24	26	30	0	4	1	1	3	3	3	1	1	5	6	6	3	4	5	10	12	6	9	10	13	8	8	10	36	12	21	13	20	5	3	15	5	18	20	12	26	28	53	23	27	16	34	18	23	16	29	16	34	35	35	37	20	53	41	22	23	46	50	52	53	50	53	54	23	74	58	50	60	62	62	54	45	57	69	54	64	70	70	56	70	76	53	74	72	72	83	63	73	83	85	85	77	76	93	86	76	96	0	0	99	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	5	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	3	1	1	3	1	1	1	2	3	3	1	2	2	2	1	2	1	2	3	1	1	2	1	2	2	1	1	1	1	2	1	1	4	1	1	1	3
35000	-608.322879039461895	-614.262076258547154	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.616388984925828	0	2	1	2	2	3	2	4	3	4	4	4	3	7	6	5	4	4	5	5	5	8	6	7	5	6	6	6	7	9	8	6	6	7	6	7	8	8	10	8	8	7	8	9	8	8	9	10	10	8	9	8	9	10	9	9	9	10	9	11	8	10	11	11	12	14	12	13	12	12	12	15	12	12	13	12	14	16	14	12	14	17	14	14	16	16	16	16	17	18	19	17	18	19	20	21	23	21	24	25	30	0	1	1	1	3	3	3	4	1	5	6	6	3	4	4	4	6	6	9	10	13	8	8	10	12	12	13	13	20	24	32	5	5	18	20	25	26	28	61	8	13	15	34	34	23	28	24	16	34	35	35	26	61	61	41	23	45	46	50	52	29	50	61	54	45	57	58	59	60	62	62	54	45	57	69	54	54	81	70	56	70	83	24	74	72	76	54	76	80	87	85	88	85	87	93	72	94	88	0	0	100	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	3	2	2	1	1	3	1	1	2	1	1	3	1	1	1	3	2	1	1	2	1	1	2	1	3	2	2	1	1	3
35500	-624.744432464675469	-630.683629683760728	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.758201643441878	0	1	2	2	3	3	1	5	4	4	6	4	3	7	6	5	5	6	6	5	4	7	7	6	6	5	6	6	7	8	9	7	7	7	6	7	7	8	9	6	8	7	8	8	9	8	10	10	9	8	8	9	8	9	11	9	9	9	9	10	9	10	11	11	12	15	12	13	12	12	12	13	11	11	14	13	15	16	14	14	14	16	14	15	16	17	15	18	16	15	19	17	18	19	20	21	22	22	23	24	29	0	1	7	1	7	3	1	1	4	5	17	6	3	4	16	1	6	6	9	10	13	8	8	10	12	12	13	13	20	16	32	16	16	18	20	25	26	28	20	8	27	10	34	34	23	28	24	33	34	35	35	37	24	35	27	8	23	46	50	52	24	50	53	54	23	65	46	59	60	62	62	63	45	57	69	61	76	81	70	73	70	83	53	74	64	64	54	76	56	72	86	85	85	85	93	88	76	94	0	0	100	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	3	2	2	3	1	1	1	1	1	1	2	4	2	1	1	2
36000	-631.963006803360713	-637.902204022445972	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.683427543665937	0	2	1	1	3	2	3	3	2	4	5	3	4	7	5	4	6	6	6	5	5	8	5	7	6	5	7	5	6	7	8	5	8	6	6	7	7	9	10	8	8	7	8	8	8	9	8	10	9	9	10	9	9	10	10	9	8	11	8	10	7	10	9	11	13	15	12	13	12	11	12	14	11	11	13	15	14	15	14	13	14	16	14	15	16	17	15	18	15	16	18	18	18	20	21	21	22	23	22	26	29	0	4	1	1	3	3	3	1	1	5	6	6	7	8	16	5	6	6	9	10	13	23	4	10	12	12	7	13	20	16	15	5	16	6	20	25	26	28	61	23	27	15	34	34	8	28	29	30	18	59	10	26	61	63	41	23	8	46	35	52	20	50	61	39	56	45	46	59	60	62	62	39	45	57	69	77	53	70	70	73	70	77	54	74	72	72	39	86	73	72	85	77	76	88	93	88	77	96	0	0	100	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	3	2	1	2	1	1	1	1	1	2	3	1	3	1	1	1	2	2	2	1	1	2	2	2	1	1	1	2	2	1	2	2	1	2	1	1	2	2	1	2	2	3	1	1	1	2
36500	-629.359051806258663	-635.298249025343921	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.736382540073306	-1	2	2	1	3	2	1	4	3	4	6	4	4	7	4	5	5	5	5	5	5	6	6	6	7	5	6	6	7	8	9	6	7	8	6	6	7	8	9	8	7	7	7	8	8	9	9	8	9	8	10	10	9	10	10	9	9	10	10	11	8	10	10	11	12	15	12	12	13	12	13	14	12	12	13	15	13	15	15	13	14	17	13	14	15	18	14	16	18	17	19	17	17	19	19	22	22	23	23	27	29	0	4	7	1	7	7	1	4	4	5	6	6	3	8	5	5	6	6	9	10	13	8	8	10	12	6	13	13	20	16	42	5	16	18	20	12	26	28	61	23	27	15	17	18	8	28	29	5	34	35	29	37	61	53	41	8	8	46	50	37	20	50	61	61	56	45	46	59	60	62	62	53	57	57	52	54	54	70	70	56	70	76	64	74	87	88	64	83	56	76	92	76	85	77	85	82	94	96	0	0	100	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	3	3	2	1	1	3	1	1	1	2	1	3	2	1	1	1	3	3	2	2	2	2	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	2	1	3	2	2	1	1	1	1	1
37000	-692.598931558641198	-698.538128777726456	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.649907009301856	-1	1	2	1	3	2	0	4	2	4	5	3	4	7	6	5	6	6	4	5	4	7	6	6	6	5	7	5	6	8	8	7	8	8	7	7	7	9	7	7	6	6	7	9	8	8	9	8	10	7	10	10	8	9	10	8	9	10	10	10	9	10	11	12	12	14	13	13	14	11	13	14	12	13	14	14	13	16	15	14	13	17	13	15	15	16	16	17	17	18	19	16	18	20	20	22	22	24	24	27	29	0	1	7	1	6	7	1	1	4	5	6	6	3	8	8	5	6	6	9	8	3	8	8	10	12	12	13	13	20	24	24	24	7	43	42	25	26	28	15	17	13	5	18	17	8	13	5	16	34	20	35	37	5	39	41	23	40	33	50	37	24	50	61	54	45	57	58	59	52	62	62	64	56	57	60	54	54	70	70	56	70	72	64	74	64	54	64	54	80	76	92	76	85	88	86	94	94	96	0	0	99	1	1	1	1	1	2	1	3	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	1	2	2	3	2	2	2	1	2	1	2	1	2	2	2	2	2	2	1	2	1	1	1	5	2	3	1	3	2	2	2	1	3	1	1	1	1	1	3
37500	-636.011167441055591	-641.950364660140849	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.722078358926913	-1	3	1	1	2	3	0	5	4	5	5	4	3	8	4	5	5	6	6	4	4	6	7	7	6	6	5	5	6	6	6	6	6	8	6	7	8	8	7	8	6	7	7	8	9	8	11	9	9	8	10	7	9	9	9	10	10	9	9	10	10	9	9	11	12	14	12	11	12	12	13	14	12	13	12	12	14	16	14	13	14	16	14	15	17	17	15	15	14	18	19	18	19	19	21	20	22	23	24	26	29	0	4	7	1	7	7	1	4	4	20	6	6	7	32	5	5	6	6	9	5	13	8	8	10	12	12	13	13	20	5	15	5	5	43	20	12	26	28	20	23	27	5	18	18	8	28	51	30	18	35	35	26	39	39	41	22	8	46	50	52	39	50	39	53	56	23	58	59	60	62	62	64	56	57	60	54	54	81	70	73	62	72	54	74	77	77	76	76	73	87	85	85	86	88	85	88	96	96	0	0	99	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	3	1	1	2	2	1	2	1	1	2	1	1	1	2	2	3	1	1	2	1	1	1	1	1	4	1	1	1	2	2	1	2	1	1	2	2	2	1	1	1	1	3	1	2	2	1	2	1	2	1	1	2	2	2	3	2	2	1	1	2
38000	-655.438227779308818	-661.377424998394076	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.686388080912244	-1	2	2	1	3	2	1	2	3	4	5	3	3	6	5	5	4	5	6	5	4	8	5	5	6	5	7	5	6	7	8	7	7	7	6	6	7	7	9	8	8	8	8	8	10	8	10	9	9	8	10	8	8	10	9	9	9	10	10	10	9	9	11	12	11	14	13	12	12	11	11	14	12	11	13	14	14	16	14	14	13	16	13	14	16	17	15	17	17	18	17	18	16	19	20	21	23	23	25	25	29	0	4	7	1	3	7	1	4	4	5	6	6	7	1	10	5	6	6	9	10	13	23	8	5	12	12	15	13	16	15	15	14	10	18	20	12	26	28	53	23	27	15	18	18	23	14	35	16	34	35	62	26	33	53	41	23	23	46	33	52	53	35	61	39	45	57	58	47	60	62	62	54	45	45	69	64	54	81	70	73	70	72	63	74	72	72	72	76	80	72	93	93	76	72	93	88	96	96	0	0	99	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	2	1	1	2	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	2	2	1	4	2	1	1	1	1	1	1	1	2	2	1	2	1	1	3	1	2	1	2	2	1	2	2	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	1	2
38500	-597.122709211002757	-603.061906430088015	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.729898448418449	-1	2	2	1	3	2	1	4	3	4	5	4	3	8	5	4	5	5	5	5	4	8	6	6	7	6	4	6	7	8	8	7	4	8	6	6	7	8	7	8	7	6	7	8	8	9	11	10	9	8	11	10	9	10	11	10	9	10	9	10	9	10	10	11	12	14	13	12	12	11	13	14	12	11	14	13	14	15	14	14	14	16	15	15	16	15	16	17	16	17	19	17	18	19	21	21	22	22	24	25	29	0	1	7	1	3	7	1	4	4	5	6	6	7	18	5	5	6	6	9	10	13	8	8	10	36	12	13	13	20	5	42	15	5	43	20	17	26	28	20	8	27	15	18	18	8	13	30	33	34	35	35	37	39	53	41	45	23	46	50	37	39	50	39	61	45	57	58	59	60	62	62	76	56	57	69	64	47	70	70	73	70	72	72	74	77	77	72	77	80	82	92	54	85	76	92	88	88	96	0	0	100	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	3	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	3	2	2	2	1	1	1	2
39000	-567.439588703265827	-573.378785922351085	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.725260136940538	-1	2	2	1	3	3	1	4	3	4	5	4	4	6	6	5	5	5	5	5	5	7	6	6	5	5	5	6	7	7	9	6	7	7	7	7	7	9	8	9	7	7	7	9	8	9	9	9	10	8	9	9	9	10	11	9	10	11	8	11	8	10	11	11	12	14	13	12	13	12	12	14	12	12	14	14	14	15	14	13	14	16	14	14	16	17	16	17	17	18	19	17	18	19	20	21	22	23	24	27	29	0	4	7	1	7	7	1	4	4	5	6	6	3	4	16	5	6	6	9	5	13	8	8	10	12	12	13	13	32	16	42	5	32	18	20	25	26	28	20	23	27	15	18	34	23	28	29	16	34	32	35	37	61	39	41	45	45	46	35	52	20	50	39	54	23	57	58	59	60	62	62	54	56	57	69	54	63	70	70	56	70	83	54	74	76	87	72	77	73	87	85	72	85	88	91	88	94	96	0	0	100	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2
39500	-581.363764041688796	-587.302961260774055	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.733818248700630	0	3	2	2	3	2	1	3	2	4	6	4	3	7	5	6	5	6	6	5	5	7	6	5	6	5	5	6	6	7	8	7	6	7	6	7	8	8	9	8	6	7	8	9	7	8	10	9	9	9	9	8	9	9	10	10	9	10	8	10	7	10	10	12	11	15	12	11	12	12	12	12	13	11	13	14	14	15	14	13	14	16	14	13	16	17	14	18	17	18	17	18	17	19	20	22	23	23	23	26	29	0	4	7	1	3	7	1	1	1	5	6	6	3	4	5	10	6	17	9	10	13	23	8	10	12	12	13	13	20	5	16	5	5	18	20	25	17	28	61	23	27	15	34	34	23	28	30	16	34	59	35	26	61	61	41	45	23	46	35	52	20	50	61	54	45	84	46	50	60	62	62	53	23	57	69	64	64	70	70	56	70	87	72	57	72	76	72	76	73	82	85	85	85	88	88	94	96	94	0	0	99	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	3	1	1	1	1	2	1	3	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2
40000	-628.982178768853942	-634.921375987939200	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.608200162081192	0	2	2	1	3	2	1	4	3	4	5	4	3	5	6	6	3	6	5	4	5	6	5	6	6	5	5	6	6	6	9	7	6	7	6	5	7	8	7	7	7	8	8	8	9	10	10	9	9	8	8	9	9	9	9	9	8	11	10	11	9	10	10	11	11	14	13	12	13	12	12	13	12	13	13	13	14	14	14	13	14	17	13	14	16	17	15	18	17	17	18	17	18	19	19	22	22	24	25	26	30	0	1	7	1	7	7	1	4	4	5	6	6	3	1	5	5	6	6	9	5	13	8	8	10	36	12	13	13	20	27	30	5	5	18	20	12	26	28	29	23	16	5	18	34	40	28	61	16	34	35	35	26	39	39	41	57	23	46	50	37	10	50	39	39	57	74	58	59	60	62	62	54	56	57	60	54	61	70	70	65	70	76	61	74	76	76	76	82	80	83	85	85	85	61	93	88	88	97	0	0	100	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	3	1	1	1	1	1	1	1	1	2	3	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	3	2	1	1	1	3	1	1	2	3	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	3	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	2	5	1	2	2	1	1	1	2
40500	-667.618604003468818	-673.557801222554076	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.740389350000711	0	3	2	2	3	2	1	2	3	4	5	3	2	5	5	5	5	5	6	5	5	8	6	6	6	5	7	5	7	8	8	7	5	8	7	7	7	9	7	8	8	7	8	9	8	9	9	9	9	8	10	9	10	10	10	9	9	11	10	11	8	10	9	11	11	14	12	12	13	11	13	13	13	12	13	14	14	16	14	13	14	16	14	15	16	18	16	16	18	15	18	14	19	20	20	21	22	23	24	26	29	0	4	7	1	3	7	1	1	4	5	6	6	7	1	5	5	6	6	9	10	13	23	8	10	12	12	21	13	20	23	5	5	5	18	20	26	26	28	20	23	27	15	17	34	23	28	32	21	34	24	5	37	39	29	41	23	23	46	50	52	39	50	39	54	57	74	58	51	60	50	62	64	56	22	60	72	64	79	70	56	62	83	54	74	92	77	90	76	80	53	77	53	76	88	85	86	88	96	0	0	100	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	2	2	1	2	1	2	1	2	2	1	2	1	1	2	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	4	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	2	2	2	1	2	1	1	2	1	1	2	2	2	2	2	3	2	1	2	1	1	1	2
