step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67
78000	-336.578980506502205	-343.434468457461605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659814548084280	1	0	2	3	4	4	7	6	6	5	8	7	9	6	8	9	8	10	7	10	10	10	12	10	13	13	11	13	13	12	14	12	12	12	12	12	15	15	14	17	15	16	17	15	14	15	17	16	17	15	17	17	19	18	18	17	19	19	18	20	21	19	21	19	19	21	24	0	0	1	1	3	3	8	3	6	6	9	9	9	10	9	9	12	15	10	11	10	19	18	19	34	32	17	22	18	20	23	19	22	24	18	0	11	34	20	25	24	11	42	18	20	34	37	41	31	30	38	45	52	41	47	0	42	34	45	64	65	46	49	56	52	62	61	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	2	2	3	4	1	2	2	2	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	2	2	1	1	1	2
78500	-360.448131569517102	-367.303619520476502	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633561675597504	-1	0	0	2	4	4	7	6	4	5	9	7	7	6	9	10	7	9	8	10	10	10	12	9	12	13	11	11	12	12	14	13	11	14	12	12	15	16	14	16	12	17	17	16	14	16	18	18	16	15	17	16	18	18	18	18	18	17	15	20	19	19	19	19	21	22	25	0	0	1	1	1	3	9	5	3	9	13	9	6	10	13	14	9	13	14	11	24	24	18	19	24	24	11	22	12	13	20	24	24	25	27	0	27	25	20	34	28	37	23	31	27	22	44	38	59	20	38	30	37	38	31	0	52	34	27	64	57	38	45	56	61	58	61	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	2	2	3	2	1	1	1	1	2	2	2	2	1	2	2	2	2	4	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	3
79000	-369.978817849897723	-376.834305800857123	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595762239615811	0	-1	2	3	3	4	5	5	6	6	10	6	8	7	8	10	7	9	10	11	9	9	12	11	13	12	11	13	13	12	13	13	12	13	13	14	15	16	14	17	15	16	15	15	14	16	17	17	15	15	18	17	17	17	18	17	17	18	19	20	20	20	22	22	21	22	23	0	0	1	3	3	3	5	5	6	6	6	6	17	10	12	10	9	9	14	3	14	10	9	19	24	19	11	19	23	9	30	24	22	19	30	0	31	19	11	34	24	37	20	20	11	26	23	24	18	39	46	45	42	19	30	0	42	34	49	56	52	54	59	60	42	46	65	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	2	5	2	2	2	1	1	1	1	2	1	3	1	1	2	2	1	1	1	4	2	2	2	1	2	2	2	3	3	3	3	1	1	2	1	3	3	1	1	2	2	1	2	2	2	2	2	3	1
79500	-357.952701256493981	-364.808189207453381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625271302209941	-1	0	2	1	4	3	7	6	7	5	10	7	7	7	9	9	8	9	9	9	11	10	10	11	11	12	12	12	10	13	15	12	13	13	13	14	15	15	14	15	15	17	16	15	14	16	18	17	16	16	17	16	18	15	18	17	18	18	19	19	20	20	21	21	22	22	24	0	0	1	1	1	3	5	5	10	6	18	6	6	10	10	10	13	1	10	17	22	19	9	15	14	21	17	22	15	20	23	19	24	25	20	0	11	34	27	25	16	45	23	23	23	38	45	16	31	39	19	30	42	26	31	0	52	46	49	56	57	58	59	60	61	62	61	1	1	1	1	2	1	2	1	1	1	1	2	2	1	3	2	1	3	2	1	1	1	2	1	2	1	2	2	1	2	2	2	1	2	2	1	2	1	1	2	4	2	3	1	2	1	2	4	1	1	4	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2
80000	-384.434031394011868	-391.289519344971268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469251393569433	0	0	2	3	4	4	6	5	6	5	10	6	9	7	8	8	8	9	7	10	10	9	11	11	11	12	11	12	11	11	14	12	12	13	13	12	15	16	13	16	15	17	16	14	14	15	17	17	15	15	18	16	18	18	19	16	19	17	18	20	20	19	21	22	21	22	24	0	0	1	1	3	4	5	5	3	6	12	1	9	10	6	9	6	6	10	18	14	12	6	19	19	15	20	19	16	20	30	19	19	25	20	0	23	23	23	34	16	52	11	17	11	25	31	21	30	23	58	37	27	25	48	0	53	34	49	56	57	48	37	56	61	48	61	1	1	1	2	1	1	1	1	3	1	2	4	2	1	2	2	3	2	1	1	2	1	3	2	2	2	1	3	2	1	1	2	3	1	1	1	2	3	1	2	3	1	3	3	2	3	2	5	2	2	1	1	4	4	1	1	1	2	2	2	1	1	4	4	1	2	2
80500	-354.171556429783095	-361.027044380742495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557802220057549	0	0	2	3	4	4	6	5	5	5	10	6	8	6	7	9	8	8	10	10	10	9	12	7	13	12	11	12	13	12	14	13	12	12	13	13	14	15	13	16	15	17	16	15	15	15	16	16	17	15	18	16	19	17	18	15	18	18	18	19	18	20	22	21	22	22	25	0	0	1	1	3	3	5	5	6	6	17	6	6	10	9	14	15	3	24	12	16	24	20	10	34	24	11	22	20	11	15	19	19	19	27	0	16	34	6	34	25	20	45	13	27	25	23	28	32	39	25	45	52	38	31	0	52	25	37	56	52	46	49	56	61	46	57	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	3	2	2	1	1	1	1	1	3	1	2	2	2	3	2	2	1	1	1	3	2	4	2	1	3	1	3	3	1	2	2	1	1	3	1	2	1	2	1	1	3	2	2	1	2	2	4	2	3	3
81000	-347.714735622694207	-354.570223573653607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613349069160147	0	1	1	3	3	4	7	5	6	5	10	6	9	6	8	9	8	10	10	9	10	10	11	9	12	12	11	11	13	12	14	12	12	14	13	14	15	16	14	16	15	16	16	14	14	15	17	16	16	16	17	15	18	18	19	17	19	17	18	18	20	19	21	21	21	22	24	0	0	1	3	1	1	1	5	1	6	15	3	3	10	6	9	6	6	24	6	14	15	12	14	22	24	9	22	23	17	30	24	19	25	13	0	35	25	30	34	21	41	44	18	27	25	31	32	37	37	34	27	49	40	44	0	52	34	49	56	57	58	59	60	57	62	65	1	1	1	1	1	2	3	1	3	1	1	2	3	1	2	1	2	2	1	3	2	1	2	2	1	1	3	1	1	2	1	1	1	1	2	1	1	2	1	2	4	1	1	2	2	2	2	2	1	1	2	2	1	1	3	1	2	1	2	1	1	1	1	2	1	1	2
81500	-395.314340879200586	-402.169828830159986	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590868433815194	0	-1	1	2	3	4	7	6	6	5	9	7	8	5	8	9	8	9	10	10	11	8	11	11	12	12	11	11	13	12	14	11	13	13	12	14	15	16	14	13	14	17	16	15	13	15	17	16	16	15	18	16	18	18	19	18	19	18	18	19	20	20	21	22	21	22	25	0	0	1	1	1	3	5	5	14	6	12	9	4	5	4	10	6	9	22	16	16	10	17	19	28	32	6	22	6	9	23	16	24	22	20	0	9	40	15	25	26	17	35	35	20	25	18	19	45	39	38	11	30	34	49	0	52	19	20	56	57	58	18	60	61	58	61	1	1	1	2	2	1	1	2	1	1	2	1	3	1	3	2	2	2	1	1	2	1	1	1	1	1	3	2	5	3	2	2	1	2	1	1	4	2	2	1	1	4	2	1	2	2	3	3	2	1	2	4	3	2	1	1	1	4	4	1	1	1	4	2	1	2	2
82000	-405.817470754460999	-412.672958705420399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542022905779294	0	0	1	2	3	3	6	6	6	4	9	6	9	6	9	9	8	10	7	10	10	9	12	11	12	12	10	10	12	11	15	11	12	12	11	13	15	16	15	16	12	17	13	16	15	15	18	16	16	15	17	17	18	17	17	17	18	18	19	19	20	20	21	21	22	23	23	0	0	1	1	3	1	5	5	1	3	12	6	3	10	6	8	4	4	14	17	16	19	6	19	32	28	11	22	18	11	11	14	24	19	20	0	14	25	35	25	16	37	7	37	20	25	31	23	15	23	38	37	42	46	45	0	37	40	27	56	57	46	11	60	57	62	61	1	1	1	2	1	2	1	2	4	2	1	2	5	2	4	2	3	4	1	1	1	1	6	2	1	1	1	1	1	1	2	3	1	3	1	1	3	2	2	2	2	1	2	1	2	2	1	1	4	1	1	1	1	1	1	1	1	1	5	1	1	3	5	2	2	2	2
82500	-375.854545302456017	-382.710033253415418	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507037179682382	0	1	2	2	3	4	6	5	6	5	9	7	9	7	8	8	8	9	9	10	10	9	11	10	11	10	11	12	12	12	15	11	12	13	13	14	14	14	13	16	14	17	15	16	15	16	17	16	17	16	18	17	16	17	19	17	18	18	17	20	20	20	21	22	22	22	24	0	0	1	1	1	3	5	5	6	6	17	6	9	10	12	14	5	12	10	11	14	16	13	19	22	22	20	19	6	27	23	18	26	25	11	0	17	25	20	38	24	27	23	23	30	25	23	24	30	23	25	45	17	34	12	0	52	40	45	56	57	54	48	60	61	46	65	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	5	1	2	1	1	1	2	1	3	2	2	1	2	3	2	3	2	2	2	4	3	4	4	1	5	2	7	1	1	1	1	2	1	1	3	1	1	2	1
83000	-390.136282418677979	-396.991770369637379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548909624682681	0	0	1	3	3	3	7	6	6	5	9	7	8	6	8	9	8	7	9	10	11	9	11	8	12	13	11	13	10	12	14	12	12	10	12	14	13	15	14	16	15	18	16	16	14	15	16	17	15	16	18	16	18	18	19	17	18	16	19	19	20	19	21	21	21	22	24	0	0	1	3	3	3	1	5	4	6	17	6	18	10	1	13	9	6	24	17	12	24	9	14	34	30	17	22	9	11	11	19	15	24	9	0	23	34	11	25	26	45	35	23	17	25	35	32	18	39	46	37	52	38	43	0	20	22	49	56	57	40	59	60	61	62	65	1	1	1	2	1	1	3	2	2	1	1	1	1	1	3	1	1	2	1	1	1	1	3	1	2	1	2	2	2	2	2	2	1	1	2	1	1	2	3	2	1	2	1	2	2	2	3	2	3	1	2	2	1	1	1	1	4	3	2	1	2	2	1	2	1	2	2
83500	-359.306308301532965	-366.161796252492366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541260640205022	-1	0	0	1	4	4	6	5	6	6	9	6	9	5	8	10	8	10	9	10	10	9	12	10	11	12	12	11	10	11	13	13	13	13	12	13	16	14	14	16	14	17	16	15	14	15	17	17	17	16	17	16	18	17	19	18	18	18	17	20	19	20	21	22	22	21	24	0	0	1	1	3	3	5	6	4	14	17	14	15	6	9	9	6	15	10	11	14	14	21	19	22	19	11	19	6	11	23	22	22	25	9	0	27	34	35	25	19	39	31	31	20	25	23	22	27	39	38	18	52	40	59	0	42	25	30	56	57	40	59	60	61	58	61	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	1	2	1	3	1	1	2	2	1	2	1	2	1	1	2	2	2	3	1	2	2	2	2	2	1	1	2	1	1	1	1	1	3	3	2	1	2	3	1	2	2	2
84000	-372.450240063415322	-379.305728014374722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655786729878008	0	1	1	2	4	4	7	6	6	5	10	5	8	7	8	9	8	8	8	11	11	9	10	11	12	13	10	13	12	12	15	12	13	12	13	12	15	15	14	17	16	16	16	15	14	16	17	18	15	14	17	14	18	15	18	17	18	19	17	19	20	20	21	22	21	21	24	0	0	1	1	1	1	5	5	6	1	17	3	12	10	9	10	9	12	14	27	10	19	9	12	24	24	17	22	18	11	45	18	19	19	11	0	13	34	20	22	26	30	20	23	20	25	45	41	27	35	38	30	42	25	47	0	45	25	49	56	42	46	42	60	37	58	65	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	2	1	2	1	1	3	1	2	3	1	1	1	2	2	1	1	2	2	2	1	1	3	2	2	4	1	2	3	3	1	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	2	2	3	1	2
84500	-354.730368586980262	-361.585856537939662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651788692537801	0	0	2	3	4	4	7	5	7	5	8	6	7	7	8	8	8	9	9	11	10	10	12	10	11	12	10	11	12	12	13	13	13	14	12	13	16	13	14	16	16	17	16	14	13	15	17	17	16	16	17	17	18	17	19	17	18	18	18	18	21	20	22	22	21	22	24	0	0	1	1	3	1	5	4	6	6	6	4	6	10	6	10	9	12	10	27	15	14	18	12	19	24	17	22	15	20	11	19	22	25	27	0	30	25	15	25	26	27	23	31	27	25	43	32	30	39	25	39	39	46	37	0	52	34	49	56	42	46	59	60	42	62	61	1	1	1	2	1	2	1	1	1	1	2	1	1	1	3	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	3	3	1	2	1	1	2	2	3	2	1	4	2	1	1	2	1	2	2	1	3	3	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1
85000	-350.499913024609782	-357.355400975569182	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694513146554768	-1	0	2	3	4	4	7	6	6	6	10	6	7	4	9	8	8	9	10	11	10	8	10	10	12	12	8	12	12	12	14	13	13	13	11	14	16	15	14	17	14	17	16	15	14	15	18	17	15	16	17	17	18	16	19	17	18	18	19	19	19	19	21	21	22	22	23	0	0	1	1	3	4	5	5	6	14	18	3	12	3	13	10	3	9	22	27	16	10	12	22	24	19	6	22	20	27	18	24	24	25	27	0	18	41	9	25	24	45	31	31	27	19	31	32	30	30	46	45	37	33	12	0	39	34	49	56	57	46	59	60	61	62	61	1	1	2	2	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	1	3	1	3	2	2	2	1	1	2	3	2	2	1	2	1	2	1	1	7	1	2	2	2	1	1	2	1	1	2	1	2
85500	-382.677414275290232	-389.532902226249632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561591955676115	0	-1	2	3	4	3	6	6	5	6	9	6	8	5	7	7	8	9	9	11	10	9	12	11	13	12	11	12	12	12	14	11	13	11	12	13	16	15	15	16	15	17	17	14	14	15	17	17	15	16	18	16	18	17	17	16	18	18	17	18	20	20	20	20	21	23	23	0	0	1	1	1	1	5	5	3	14	6	6	6	6	6	9	12	6	14	12	16	12	18	19	30	14	18	24	15	6	20	19	26	22	20	0	45	34	35	25	24	17	45	23	27	34	24	40	30	11	46	30	52	38	31	0	52	40	35	56	57	58	47	60	30	62	65	1	1	1	1	2	1	1	1	1	1	2	2	3	1	2	1	2	3	2	2	1	2	1	1	1	3	1	1	2	5	1	1	1	2	1	1	1	2	1	2	2	5	1	1	2	2	2	1	1	3	2	3	1	1	2	1	1	2	3	2	2	1	2	1	4	1	1
86000	-335.301939812477201	-342.157427763436601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588187462470497	0	1	1	2	4	3	7	6	6	5	10	5	6	7	9	9	8	9	9	10	11	9	11	11	12	12	11	12	13	12	12	12	13	14	12	13	15	15	14	15	16	16	15	14	13	15	17	17	16	15	16	16	18	17	18	18	19	18	18	19	21	19	21	22	21	22	25	0	0	1	1	1	3	13	5	6	6	17	6	6	10	9	14	13	13	14	17	16	14	18	19	24	24	17	22	15	13	23	19	32	25	11	0	27	25	20	25	26	45	23	23	27	25	23	19	44	27	25	30	42	46	42	0	52	40	39	56	57	46	59	60	52	62	57	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	4	1	2	1	2	1	1	2	2	2	2	2	2	2	2	1	2	2	4	1	3	2	2	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2
86500	-350.106599672596474	-356.962087623555874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613050986838907	0	-1	2	1	4	4	7	5	6	5	9	6	9	6	6	9	8	10	7	10	10	9	12	10	12	12	12	12	13	13	13	13	10	13	11	13	15	15	14	16	15	17	16	15	14	15	18	18	17	16	18	16	17	18	17	17	18	18	18	19	19	19	21	22	22	21	25	0	0	1	1	3	3	5	5	1	6	12	6	12	10	6	14	3	13	9	11	16	19	13	19	24	33	35	22	17	27	13	19	14	25	17	0	30	34	35	34	28	45	23	23	20	25	43	40	43	20	25	15	27	38	13	0	42	38	45	56	57	40	49	60	61	62	65	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	2	2	1	4	3	1	1	2	1	1	1	2	2	1	2	2	2	2	2	1	1	1	3	3	4	2	1	3	1	1	2	2	1	1	2	2	2	2	1	2
87000	-360.989433130282919	-367.844921081242319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603152108272744	0	0	1	3	4	4	6	3	7	5	10	6	8	6	8	9	8	9	7	10	11	10	11	11	12	13	12	12	11	11	15	12	13	13	12	13	15	15	15	16	16	16	16	16	14	15	17	17	16	14	18	16	18	17	19	17	17	19	18	20	19	20	22	21	21	22	25	0	0	1	3	3	1	8	3	12	5	17	6	12	10	12	14	9	15	10	12	14	19	9	19	19	32	17	22	20	17	9	19	24	25	11	0	35	25	13	14	28	27	45	31	15	34	43	19	31	27	54	30	37	34	31	0	31	54	49	56	57	46	59	60	20	62	61	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	3	1	1	1	2	3	1	2	2	1	1	2	1	1	1	3	2	1	1	1	1	2	2	4	5	3	3	1	1	4	2	1	4	1	1	1	2	1	2	2	1	1	1	1	1	1	3	2	1	6	1	2
87500	-359.906088306002005	-366.761576256961405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630248435015459	0	0	2	2	3	4	6	6	5	5	10	6	6	6	7	9	8	9	9	11	11	8	11	10	12	12	10	11	13	9	14	13	12	13	12	14	15	15	14	15	16	17	17	16	15	15	17	18	16	15	18	16	19	18	18	16	19	18	19	18	19	19	20	21	21	23	24	0	0	1	1	1	1	5	5	3	6	17	3	6	10	13	10	15	6	22	17	16	12	30	19	24	14	30	22	18	12	27	26	19	25	20	0	13	34	23	25	19	45	45	23	20	25	23	19	31	17	38	31	42	46	49	0	42	34	49	56	52	58	59	60	61	38	57	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	3	1	2	1	1	1	5	2	1	2	3	1	1	2	3	2	2	5	1	3	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	3	3
88000	-336.514586951862100	-343.370074902821500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.688148653272684	1	1	2	3	4	5	5	2	7	6	10	7	8	7	6	9	9	9	9	10	11	10	11	11	11	12	11	13	11	11	14	12	13	14	12	13	13	14	14	16	16	17	17	16	13	15	17	15	15	15	18	16	18	17	18	17	19	19	19	19	20	20	22	21	21	22	24	0	0	1	1	1	1	5	1	6	6	17	6	12	10	6	14	15	6	14	17	16	19	18	19	19	24	17	22	18	12	23	19	32	25	27	0	11	25	45	25	48	52	37	30	11	25	37	14	37	30	40	45	42	40	31	0	52	41	49	56	57	51	42	60	61	62	61	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2	1	2	1	1	2	1	1	2	2	4	1	2	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	2
88500	-397.433461044448450	-404.288948995407850	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575978152250851	0	0	1	2	4	4	7	6	6	4	10	5	8	6	8	10	8	9	10	11	10	9	10	10	12	13	11	11	11	12	15	12	13	13	12	12	13	15	13	15	16	18	17	14	14	15	18	18	17	16	18	15	18	16	17	17	17	19	16	20	21	20	21	21	22	22	23	0	0	1	3	1	1	5	5	6	3	18	3	10	10	9	14	6	9	13	17	14	10	18	14	19	22	12	22	12	27	29	19	16	25	13	0	18	25	20	25	32	52	23	13	27	25	23	26	44	45	38	37	45	24	13	0	52	54	37	56	57	24	49	60	57	62	57	1	1	1	1	2	1	2	1	2	2	1	3	2	1	1	2	2	1	1	3	2	1	1	3	1	3	3	1	2	1	2	1	1	1	2	1	1	2	1	2	3	2	3	4	1	2	4	3	1	2	1	1	2	3	6	1	1	2	2	2	2	4	2	1	2	1	4
89000	-332.329145965571286	-339.184633916530686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715989756314463	0	0	2	1	3	4	6	5	6	6	9	7	9	7	9	9	7	8	10	11	10	10	11	8	11	12	10	12	12	12	14	12	12	13	12	13	15	15	13	17	16	17	16	15	14	15	17	17	16	15	18	16	18	18	18	16	18	17	19	18	20	20	21	22	21	21	25	0	0	1	1	3	3	5	5	6	6	17	9	12	10	9	14	6	9	24	27	16	24	15	10	19	24	17	22	23	15	23	24	24	25	11	0	10	34	30	38	28	37	31	13	20	34	44	32	35	13	46	37	50	58	31	0	49	34	49	56	52	46	59	60	61	62	61	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	4	1	1	1	2	1	1	2	1	2	1	2	2	4	1	1	1	1	1	1	1	2	2	1	1	3	1	2	1	1	2
89500	-365.143323658825352	-371.998811609784752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592793733593504	0	-2	2	3	4	5	6	5	7	5	8	5	7	7	7	9	9	8	9	9	9	8	12	10	11	12	11	13	12	12	14	13	12	14	12	14	15	15	14	15	14	17	17	14	13	16	17	16	17	15	17	16	17	17	18	17	18	17	19	19	20	20	21	22	21	23	24	0	0	1	1	3	3	5	5	4	1	15	3	10	12	12	14	9	13	10	9	10	10	15	19	19	24	11	22	27	20	13	24	6	25	11	0	20	25	11	25	24	52	31	30	9	38	29	32	37	31	40	30	37	46	43	0	52	38	49	56	52	46	44	60	52	62	57	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	3	1	2	4	2	4	2	2	1	2	2	3	2	2	1	2	1	3	1	3	2	1	1	1	2	2	1	1	1	1	1	1	1	3	2	3	1	3	2	3
90000	-343.839391208495385	-350.694879159454786	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.802984493821320	-2	0	1	2	5	3	7	3	7	6	10	6	7	7	8	9	8	8	9	10	9	9	12	11	11	13	12	11	11	12	14	13	13	13	12	12	14	15	14	15	16	16	16	15	14	15	14	17	16	16	18	16	18	17	18	17	17	18	19	19	19	20	21	21	21	22	24	0	0	1	3	8	3	5	3	6	6	17	6	6	10	9	14	12	12	13	17	13	9	9	19	19	24	11	22	13	17	20	28	19	25	17	0	23	34	23	25	32	45	23	31	9	34	13	32	27	39	40	31	42	38	47	0	37	24	53	56	42	54	59	60	61	62	61	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	2	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2
90500	-367.887295848853967	-374.742783799813367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660022605833797	-1	-1	1	1	3	4	7	4	7	5	9	6	9	7	9	8	8	9	10	10	11	8	11	10	12	12	11	10	13	12	13	12	12	14	11	12	15	15	15	16	14	17	17	14	14	15	18	16	16	15	18	14	18	17	18	18	17	18	16	19	19	20	20	22	22	22	25	0	0	1	1	1	3	8	5	6	6	3	3	3	10	12	10	6	9	22	13	16	14	15	14	24	19	20	22	6	20	23	24	13	25	11	0	30	34	45	46	19	20	20	23	11	25	31	32	20	52	46	15	52	24	23	0	52	40	13	56	57	51	53	60	61	62	65	1	1	1	1	2	1	1	1	2	1	3	2	3	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	2	4	3	1	2	1	2	3	2	1	2	3	2	4	2	1	1	1	3	1	1	1	1	2	2	1	2
91000	-348.990933413733558	-355.846421364692958	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622227984624789	0	1	1	2	5	3	6	6	7	5	9	7	7	7	9	9	8	9	10	8	10	8	11	9	12	13	10	12	13	12	14	12	12	14	12	12	15	15	15	17	15	16	16	16	14	15	17	18	17	15	18	16	19	17	18	16	19	18	18	18	21	20	21	22	21	22	25	0	0	1	3	6	3	5	5	6	6	9	6	6	10	17	14	6	9	24	1	16	14	11	22	24	19	13	24	13	18	35	19	14	24	9	0	27	25	45	34	19	45	23	23	20	25	31	32	30	17	46	45	42	34	37	0	52	38	49	56	53	54	53	60	53	62	65	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	4	1	1	1	1	1	1	2	1	4	1	1	1	2	2	3	1	2	1	1	2	2	1	2	2	3	2	2	2	2	2	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	2
