step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67
52500	-357.690902683334173	-356.053582690246913	-1.637319993087261	0.000103208227845	0.000023213158158	0.224915771183775	0.703242977930223	0	1	4	3	7	6	8	5	6	7	6	8	10	9	6	7	8	10	7	8	11	8	9	9	11	10	10	11	12	11	12	14	15	13	15	16	13	14	16	15	14	15	15	16	17	17	18	19	19	19	19	18	19	19	21	20	21	20	21	20	24	24	22	25	26	27	28	0	1	2	1	9	3	3	4	3	6	8	6	7	5	8	11	9	24	6	10	26	15	17	19	24	8	11	23	24	27	28	28	28	24	30	21	31	31	27	37	37	28	37	41	30	43	43	43	43	44	44	44	43	35	32	50	0	48	54	52	51	51	52	61	62	65	65	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	2	2	2	1	1	2	1	1	2	2	2	3	1	1	2	2	2	2	1	2	3	3	1	1	1	2	1	1	2	1	1	1	1	1
53000	-376.822576791260985	-375.141620672036311	-1.680956119224650	0.000108112405781	0.000022657200283	0.209570771449322	0.679433260723686	0	1	4	3	6	6	6	6	7	8	8	8	10	7	7	8	8	10	7	8	12	8	10	8	11	9	10	13	13	12	13	14	14	14	13	17	14	14	17	14	16	17	16	15	17	18	18	18	17	19	18	18	19	20	21	19	22	20	20	21	24	23	22	26	26	25	28	0	1	1	2	3	3	3	4	5	6	4	6	14	7	4	8	9	20	6	9	11	15	17	19	19	16	11	13	24	11	21	24	23	29	27	30	23	31	35	31	31	32	38	38	35	31	42	42	41	52	37	37	48	39	46	43	0	48	45	52	55	51	60	61	66	62	65	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	3	2	1	2	1	1	2	2	3	1	2	1	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2
53500	-360.707588184895258	-358.585367521551859	-2.122220663343395	0.000113027195749	0.000013771727299	0.121844368583685	0.680148945868978	-1	1	4	3	6	6	8	6	5	6	6	8	9	8	7	7	9	9	8	8	12	8	9	9	11	9	9	11	11	11	12	13	14	13	14	15	15	13	17	16	14	16	16	16	17	17	17	20	18	19	15	18	18	19	20	20	22	21	21	21	24	24	23	26	25	25	27	0	1	2	2	3	3	3	4	3	3	4	6	4	10	8	11	8	2	10	10	8	15	9	19	19	8	11	23	24	26	28	28	31	29	21	21	31	31	35	37	31	32	37	41	27	40	38	43	44	40	41	31	37	35	40	50	0	53	39	43	55	52	60	61	62	62	65	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	2	3	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	4	1	2	2	1	1	1	4	2	3	2	1	1	1	2	2	2	3	1	1	1	1	2
54000	-354.526979758238895	-352.772201200512882	-1.754778557726012	0.000102011137899	0.000019164130475	0.187863118374309	0.649058411229049	0	1	4	3	5	6	7	5	4	6	7	8	9	9	7	8	8	10	7	8	12	8	10	9	11	6	10	12	11	12	12	14	15	13	14	16	14	14	16	16	16	16	16	16	17	18	18	19	18	19	18	18	18	20	20	21	23	20	19	20	23	24	22	26	26	26	28	0	1	2	2	9	9	8	3	2	9	8	9	16	7	8	8	9	10	10	10	11	15	9	19	24	8	16	18	20	27	9	14	28	29	21	35	28	31	35	37	31	33	37	37	39	40	33	53	44	46	41	32	41	59	41	50	0	48	39	52	31	51	60	55	62	62	65	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	3	1	1	2	1	3	1	1	1	1	1	2	1	3	3	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	5	3	1	2	1	1	1
54500	-403.964307415614144	-402.193156898247480	-1.771150517366681	0.000128409427233	0.000023579110921	0.183624453664917	0.680842531369690	-1	1	4	3	5	7	6	6	6	7	7	9	10	9	8	5	7	11	7	8	12	8	9	9	9	9	7	12	12	11	10	13	14	12	15	16	14	14	18	15	14	16	17	16	18	17	16	18	18	19	19	18	19	19	21	19	24	20	20	21	26	24	22	23	25	27	27	0	1	1	2	2	7	3	16	5	9	8	10	24	7	8	4	5	19	3	3	11	4	17	19	19	11	3	23	24	22	10	13	31	24	30	21	28	31	21	31	31	41	32	37	35	38	37	40	44	38	41	43	48	36	48	46	0	48	54	40	64	55	37	53	51	65	62	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	1	2	1	2	1	1	1	1	3	2	1	1	1	2	1	1	1	1	3	1	1	3	2	2	1	3
55000	-382.568041189227017	-381.051874049843775	-1.516167139383214	0.000118225973711	0.000033561362004	0.283874693101715	0.645349906198013	0	1	4	3	6	6	6	6	7	8	8	9	9	8	8	7	8	11	7	9	12	7	10	8	10	9	10	11	13	12	12	13	14	12	13	17	15	14	15	15	16	16	17	17	18	17	17	19	19	19	19	19	19	19	20	19	24	20	20	21	24	25	23	25	25	26	26	0	1	1	2	3	3	3	3	7	6	8	16	9	5	22	8	5	26	6	6	11	8	5	19	24	8	11	17	24	11	14	28	31	24	21	39	32	32	30	28	37	28	41	41	35	37	33	42	43	46	44	43	40	45	48	40	0	53	54	32	55	52	60	53	60	65	60	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	3	2	2	2	1	2	1	1	2	1	2	2	1	4	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	3	2	2	1	2	1	1	3
55500	-356.723124697716457	-354.152192991835250	-2.570931705881224	0.000131352759789	0.000010705555705	0.081502327944108	0.747803075221435	0	2	5	3	7	6	7	5	6	7	7	7	10	9	5	8	8	10	8	9	11	8	10	8	10	8	9	11	12	11	13	13	15	13	15	16	14	15	17	15	16	17	16	17	19	17	19	20	18	19	19	19	18	19	20	21	23	20	20	21	26	24	22	24	27	26	28	0	1	2	1	9	2	3	4	3	6	6	3	26	17	4	11	9	26	12	6	16	3	17	6	6	3	3	6	19	25	28	28	32	29	21	21	31	31	35	31	38	32	37	41	39	40	42	53	44	46	44	37	44	35	43	50	0	53	35	48	64	49	60	53	66	62	62	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	2	1	4	1	1	2
56000	-296.868776471043589	-294.291457746080425	-2.577318724963175	0.000105368720081	0.000008543894414	0.081085680903287	0.827483068205375	0	2	5	4	7	6	7	6	6	7	8	8	9	7	8	7	8	10	7	8	13	9	9	8	10	10	8	11	12	11	12	13	14	14	14	17	14	14	18	15	15	14	16	16	18	17	17	20	18	18	18	18	18	20	20	20	23	21	19	20	26	24	22	24	26	27	27	0	1	4	2	9	3	3	4	3	6	8	6	7	3	8	8	5	10	3	6	11	15	17	19	24	11	8	12	24	27	28	28	32	29	30	35	31	31	21	37	37	28	40	37	35	40	28	53	44	46	41	43	43	59	53	50	0	53	45	52	64	51	52	55	62	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1
56500	-348.196516307508887	-346.530421275505830	-1.666095032003060	0.000090823239107	0.000019486330780	0.214552255260032	0.695603732610705	0	2	4	3	5	5	7	5	7	7	7	8	9	7	7	6	8	10	8	9	12	9	9	9	10	9	7	12	12	12	13	12	14	14	14	16	14	14	16	16	15	16	16	16	17	17	18	19	16	19	17	19	19	18	20	20	24	21	20	21	26	24	21	25	25	26	26	0	1	2	2	3	3	3	4	5	6	8	6	8	3	8	8	5	10	10	10	8	15	17	19	17	8	8	23	13	16	28	17	28	29	30	30	28	32	35	32	37	28	37	37	39	43	28	37	38	46	41	43	43	45	53	50	0	53	54	52	64	51	52	55	62	65	65	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	2	2	1	1	2	2	1	1	1	2	1	2	1	3	1	2	1	1	1	2	2	1	1	2	1	2	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	2	1	1	1
57000	-364.350407649226099	-362.267571296620588	-2.082836352605503	0.000119159147017	0.000015117811847	0.126870762553755	0.679872026837898	0	2	4	4	6	6	7	7	7	7	6	8	8	8	8	8	9	10	8	9	12	7	9	8	10	10	9	11	12	12	12	12	14	13	13	15	14	14	17	15	15	17	16	16	18	17	19	18	17	19	19	19	19	20	20	21	20	20	19	21	24	25	23	25	26	27	28	0	1	2	1	3	4	3	11	5	6	3	3	3	3	8	11	9	19	6	10	11	4	9	10	24	19	11	23	24	26	5	23	32	13	30	30	31	28	30	37	37	33	38	32	35	40	33	44	44	46	41	37	37	39	48	50	0	48	39	48	53	44	60	61	62	65	65	1	1	2	2	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	2	2	2	3	1	4	1	1	1	1	1	2	2	1	1	1	1	1	1	2	4	1	1	1	1	1
57500	-347.017825572200536	-345.156292110248728	-1.861533461951784	0.000089336707541	0.000014571040734	0.163102504387927	0.804096373075360	0	1	4	3	6	6	8	6	6	7	7	8	9	9	8	8	7	10	8	9	10	8	7	9	10	9	9	10	12	11	12	12	13	14	14	15	14	14	17	15	15	16	16	17	18	16	16	18	19	17	17	18	19	19	20	21	23	20	20	19	24	24	20	26	25	27	28	0	1	2	2	3	3	6	1	3	3	8	8	23	23	11	8	9	10	6	10	11	11	3	19	19	11	8	17	19	27	28	28	28	29	26	8	31	31	35	37	33	32	37	41	39	40	32	43	44	46	41	42	37	45	48	50	0	43	54	48	53	49	52	61	62	65	65	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	3	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	1	1	1	1	1
58000	-312.718433446502672	-310.256935831035264	-2.461497615467414	0.000125289071330	0.000011173146048	0.089178935797084	0.819808200304483	-1	1	4	3	7	6	7	6	6	7	7	8	7	6	7	7	7	9	8	8	12	9	9	9	11	10	10	11	12	10	13	13	14	13	14	15	15	15	17	16	15	16	16	17	19	17	18	19	18	18	18	19	20	20	20	20	22	20	20	22	23	22	22	25	25	26	28	0	1	2	2	9	3	14	4	3	6	8	6	3	3	8	8	9	10	10	10	27	15	17	19	19	11	8	23	24	8	28	28	28	29	27	21	31	31	36	37	31	32	37	43	35	40	33	49	44	46	41	43	43	39	48	50	0	48	45	52	48	44	52	61	62	65	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1
58500	-346.701771832727843	-344.062540170461659	-2.639231662266164	0.000119996520634	0.000009264718430	0.077208225550991	0.664748123967646	0	2	4	4	7	6	7	5	6	6	7	9	9	9	7	8	8	11	6	8	12	9	10	8	10	9	9	11	12	11	12	14	13	13	13	17	14	14	16	15	15	16	17	17	18	17	18	18	19	19	18	19	19	19	21	21	23	20	20	21	25	23	22	25	25	26	28	0	1	1	2	9	3	10	4	3	3	8	7	5	4	8	8	9	7	3	10	14	15	14	19	19	3	3	14	25	26	5	33	28	29	30	26	31	31	27	37	31	28	37	41	36	38	33	37	44	46	41	48	43	39	48	50	0	48	54	48	55	51	60	55	51	65	66	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	3	2	1	1	1	3	1	1	1	1	2	1	1	3	1	2	2	1	1	1	3	3	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	4	1	1
59000	-364.357846014000245	-362.678529049472388	-1.679316964527857	0.000094189622070	0.000019790067893	0.210108793920154	0.632189918201830	0	2	4	3	5	6	7	5	7	7	7	8	8	8	8	7	9	10	8	9	11	9	10	9	11	9	10	12	12	11	12	14	14	13	14	16	14	14	18	15	16	16	16	16	17	18	18	19	18	18	18	19	17	18	20	20	22	21	20	20	24	24	20	25	26	27	28	0	1	2	1	3	3	3	4	5	6	8	6	3	7	8	3	7	20	6	10	8	11	17	19	19	11	11	17	24	16	21	31	28	29	27	27	28	31	45	31	37	32	37	37	35	43	32	53	44	37	44	43	43	45	48	50	0	48	54	52	58	49	43	61	51	62	62	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	2	2	1	1	1	2	1	2	2	2	2	2	2	2	1	3	2	1	1	1	1	1	1	2	1	1	2	4	2	1	3	1	2
59500	-361.280641753290865	-359.398350484218724	-1.882291269072155	0.000113877884043	0.000018103123565	0.158969616591096	0.739083253699319	0	1	4	3	5	6	7	6	6	8	5	9	9	8	7	7	8	11	6	9	12	9	9	8	10	9	9	11	12	12	12	13	14	13	14	16	14	14	15	14	16	17	17	17	18	18	19	19	19	19	18	18	18	20	21	20	23	21	21	21	23	21	20	25	26	24	27	0	1	4	2	3	3	3	11	5	6	4	6	17	3	8	8	5	10	3	10	27	15	17	19	6	8	11	17	24	8	28	28	28	29	26	27	31	28	21	31	37	21	37	37	39	40	32	42	37	46	41	37	37	45	53	50	0	53	45	53	48	51	52	61	66	62	66	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	3	1	2	1	1	2	3	1	1	2	1	1	3	2	1	1	2	3	2	2	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2
60000	-421.120601787680130	-419.135554294184715	-1.985047493495424	0.000160856612711	0.000022676935549	0.140976085265404	0.547978951295161	0	2	4	4	7	6	7	6	5	8	7	8	9	9	7	7	9	10	7	7	11	9	9	9	9	8	10	11	12	12	12	14	14	13	14	16	15	15	16	15	16	16	14	17	18	17	18	20	15	18	18	18	19	20	20	20	22	19	21	21	24	24	22	25	27	25	27	0	1	2	2	3	3	3	4	4	6	9	6	20	26	4	8	3	12	6	2	11	6	7	3	26	2	11	5	17	27	24	24	7	19	30	21	31	31	21	31	49	28	5	41	27	37	37	37	31	46	41	32	31	36	37	50	0	40	21	31	48	49	52	61	66	49	51	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	4	1	3	1	2	1	1	1	2	3	3	1	3	2	1	2	2	1	2	3	1	3	1	1	3	2	1	1	3	4	2	3	1	1	2	3	4	2	5	2	1	1	4	3
60500	-384.393782726765835	-382.167304819840467	-2.226477906925365	0.000105494675073	0.000011604912804	0.110004725795913	0.645947281875656	0	2	4	2	7	6	8	5	6	5	7	7	8	8	7	7	8	9	7	7	13	9	9	8	10	10	8	12	12	11	12	14	14	13	14	16	14	14	15	14	13	17	16	14	18	17	18	17	16	18	18	17	18	19	21	19	24	20	20	20	24	24	22	26	27	25	27	0	1	2	1	9	3	3	2	3	3	2	6	3	3	8	8	9	20	10	10	27	15	7	19	19	7	8	17	25	22	27	28	28	24	11	21	28	28	30	31	31	32	37	31	39	40	42	43	44	46	41	37	48	35	53	31	0	53	45	43	53	44	60	61	66	51	66	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	3	1	1	1	1	1	2	2	2	2	4	1	2	3	3	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	3	2	1	3	1	3	1	1	1	2	3	4	1	1	1	3	2
61000	-305.064323835302446	-302.670841482196295	-2.393482353106165	0.000101234943735	0.000009569201844	0.094524691682587	0.767286196625328	-1	2	4	3	6	5	6	5	7	6	7	8	8	8	7	7	8	9	8	8	12	9	9	9	10	9	9	12	12	12	13	14	14	13	13	16	14	15	17	15	15	16	16	16	17	17	18	18	19	19	18	18	19	19	21	20	23	20	21	20	24	24	22	26	25	26	27	0	1	2	2	3	2	3	4	5	6	8	6	7	7	8	8	5	19	10	10	8	15	17	19	19	8	11	5	25	11	28	28	28	29	30	35	31	31	35	37	37	32	37	41	35	40	28	43	44	46	41	43	48	39	53	50	0	51	39	52	55	44	60	61	62	62	65	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1
61500	-371.597587379787171	-369.613681147730858	-1.983906232056316	0.000111856514804	0.000015789249167	0.141156276810477	0.682917536477716	-2	2	4	3	6	6	7	7	5	7	8	8	8	8	8	6	8	10	7	9	13	9	9	9	10	10	9	12	12	11	12	13	15	14	15	17	14	14	18	15	16	16	16	15	18	17	17	19	18	17	17	17	18	18	21	19	24	20	20	21	23	24	23	25	26	26	28	0	1	1	1	9	3	3	16	2	6	16	6	16	6	16	2	5	10	3	10	8	15	17	19	24	16	2	23	25	11	27	18	28	29	27	30	14	31	35	28	44	32	32	37	35	40	42	46	43	40	41	42	43	35	48	50	0	48	45	52	55	41	60	61	62	62	65	1	3	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	3	2	1	2	1	1	2	2	2	2	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	2
62000	-370.602411076837029	-368.545823240283312	-2.056587836553720	0.000125311395549	0.000016342555632	0.130415558462408	0.742186129479611	0	2	4	3	7	7	6	5	6	8	8	9	10	8	8	7	8	10	6	9	12	9	9	8	9	7	9	10	13	12	12	13	14	13	14	14	13	14	16	15	16	16	15	15	18	18	17	19	17	17	19	17	20	20	21	20	22	21	19	22	24	24	23	25	25	26	28	0	1	2	1	9	3	3	4	3	19	26	6	14	6	8	8	3	10	3	10	11	11	14	19	19	8	11	23	20	16	28	28	23	20	11	30	31	31	35	37	44	32	37	31	39	32	17	43	44	33	42	43	48	45	47	46	0	48	45	40	55	48	60	61	62	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	4	2	2	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	2	1	1	1	2	1	1	1	1	4	1	3	1	1	1	1	1
62500	-345.471009669660134	-343.785990629549815	-1.685019040110336	0.000111153684719	0.000023147642359	0.208248988035250	0.811970274420640	1	2	4	3	5	5	6	5	6	6	8	8	9	8	6	8	8	11	7	8	12	8	9	8	10	9	9	11	12	11	12	13	14	13	14	15	14	15	17	16	16	16	17	17	19	17	19	19	18	19	18	18	19	20	21	21	24	20	18	20	24	25	23	25	26	27	28	0	1	2	1	3	3	3	4	3	6	10	10	7	7	8	8	5	13	10	10	27	15	14	19	19	11	8	23	24	13	28	28	28	29	30	27	28	28	27	37	33	32	37	38	39	38	42	42	44	46	41	43	33	59	43	50	0	48	36	43	55	51	60	55	62	65	65	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	3	1	2	3	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	1	1	2
63000	-346.503585973185466	-344.840954661145418	-1.662631312040026	0.000112879496758	0.000024353506961	0.215747834291018	0.772527152513826	0	2	4	4	6	5	7	6	7	6	7	7	8	9	7	8	7	10	8	8	13	9	10	9	10	9	8	13	12	10	13	12	14	14	15	15	14	15	17	15	15	16	16	17	18	17	18	19	18	18	17	18	18	19	21	20	24	20	18	20	24	23	23	25	23	26	28	0	1	2	2	3	3	4	4	5	6	4	6	5	9	8	8	5	14	12	11	26	15	17	19	19	11	4	14	24	8	23	11	32	29	21	21	32	37	21	37	28	32	37	41	39	40	42	53	31	46	41	31	43	59	48	50	0	43	39	40	55	51	60	61	60	65	66	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	2	2	1	1	2	1
63500	-353.117474464696670	-351.252108898136782	-1.865365566559914	0.000112343523415	0.000018236175485	0.162325116130183	0.753166104444795	0	2	3	4	6	6	5	6	4	7	7	8	9	7	7	7	7	10	7	9	13	8	9	9	11	9	9	12	12	11	12	14	15	13	14	16	13	14	17	13	15	17	16	15	18	17	16	19	17	18	19	18	20	20	20	20	22	20	21	21	24	24	23	26	26	27	28	0	1	1	2	9	3	3	4	2	6	7	6	7	3	8	8	9	10	7	6	11	15	14	19	19	8	11	14	20	26	14	28	32	24	21	35	31	37	35	31	31	32	37	37	35	40	44	43	44	43	41	43	51	39	48	46	0	48	39	52	53	41	60	61	51	65	66	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	2	1	2	2	2	1	3	1	1	2	1	1	1	1	2	1	1	1	2	1	3	2	1	2	1	1	2	1	1	2	1	2	1	1	2	2	1	4	1	1	3	1	1
64000	-351.445584800801896	-349.370344138611131	-2.075240662190745	0.000154658489834	0.000019777702069	0.127879834400960	0.836793663400907	0	1	3	3	6	6	7	5	5	8	6	8	8	8	7	7	8	10	7	9	11	8	9	9	10	10	10	11	12	12	12	12	14	13	15	16	14	14	16	15	16	16	16	16	18	17	18	19	18	19	19	19	18	20	21	21	22	20	20	22	23	24	21	26	26	27	27	0	1	2	2	9	9	6	4	3	11	4	6	2	6	11	11	7	13	6	10	26	11	13	19	13	12	12	17	14	27	28	28	32	24	27	21	31	31	21	37	37	33	31	37	35	37	42	53	44	40	44	43	43	30	43	50	0	52	39	51	55	51	52	61	51	62	62	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	4	2	1	1	1	2	2	1	2	1	1	3	2	2
64500	-359.670802155362821	-357.962731893341868	-1.708070262020950	0.000141874258767	0.000028524134810	0.201052220876380	0.762846421388364	-1	2	4	3	7	6	8	6	6	7	8	7	9	6	6	8	8	9	8	9	12	8	10	9	11	9	8	12	11	11	12	14	15	13	14	15	14	14	17	15	15	16	16	16	18	17	16	18	18	19	18	18	19	17	20	19	23	18	19	21	25	22	22	26	25	26	28	0	1	2	2	9	3	14	4	3	6	8	6	3	3	4	8	9	3	10	10	23	15	13	19	24	8	8	5	19	4	7	13	32	29	21	30	28	31	35	31	31	33	37	41	54	43	28	47	44	46	44	47	48	35	58	46	0	40	39	47	53	51	43	61	62	62	65	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	1	1	1	1	1	2	1	2	2	4	2	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	3	1	1	2	1
65000	-348.291974783051955	-345.388724642507725	-2.903250140544254	0.000090859054982	0.000005762358018	0.063420844724501	0.769637428985812	0	2	4	3	6	5	6	5	7	7	7	9	9	7	7	6	7	8	6	8	11	8	9	7	9	9	10	10	12	12	12	13	15	14	14	13	14	15	18	15	14	13	16	16	16	16	18	19	17	19	16	18	18	19	20	20	23	19	21	20	23	23	22	26	25	26	27	0	1	2	1	3	3	8	4	5	6	8	3	14	7	4	8	5	10	6	10	11	15	17	19	24	11	11	9	24	27	28	28	32	29	27	30	31	31	45	37	31	28	37	41	35	40	32	37	44	46	41	37	38	39	43	50	0	53	45	52	55	41	52	61	62	65	65	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	3	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	2	4	2	2	1	1	1
65500	-390.509434512079906	-387.971422664247598	-2.538011847832288	0.000142802074304	0.000011952844502	0.083702177019116	0.667381109020077	0	2	4	3	6	5	8	5	7	7	7	7	9	7	7	8	7	11	6	9	13	9	9	9	10	9	10	12	11	11	12	11	14	13	14	16	14	15	18	15	15	16	16	16	18	17	18	19	19	17	19	19	20	17	20	20	23	20	20	21	24	24	22	26	26	25	27	0	1	4	1	6	3	3	4	3	6	8	3	9	3	8	8	5	9	6	9	22	15	17	19	19	11	11	32	19	11	32	23	28	24	11	21	31	31	35	37	37	28	31	41	36	40	43	37	44	37	38	40	51	35	43	50	0	44	36	52	43	48	43	61	62	62	62	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	2	3	2	1	2	2	1	1	2	1	1	1	1	1	3	1	1	3	3	1	2	2	1	1	3	2	2	2	1	4	1	2	1	2
