step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
48000	-327.496018527645163	-334.351506478604563	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693889086145205	1	1	2	4	3	4	5	7	7	8	8	10	9	10	14	13	13	16	17	18	15	17	18	18	16	18	18	17	20	19	17	20	21	21	21	22	20	22	24	21	23	23	25	24	27	25	27	31	29	31	31	33	34	34	36	0	0	0	2	3	3	3	5	6	5	9	9	10	9	16	12	14	21	18	18	16	0	25	21	21	31	19	21	24	31	21	26	37	21	27	34	1	23	38	31	34	38	38	0	40	41	46	0	47	46	0	0	49	50	52	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	7	2	1	2	1	1	1	1	2	1	2	1	1	3	1	1	2	2	1
48500	-338.894747097852019	-345.750235048811419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686701115592216	0	1	2	4	4	4	5	7	7	8	10	10	9	11	12	15	15	16	16	17	15	18	16	17	17	19	19	18	18	21	19	20	21	21	20	22	19	20	23	23	23	24	26	24	26	25	28	31	30	29	31	32	34	34	36	0	0	0	2	3	3	3	5	6	8	9	6	8	12	12	15	15	12	21	16	15	0	21	21	21	25	18	21	18	25	25	18	37	23	27	23	1	18	21	32	34	39	46	0	40	39	43	0	50	43	0	0	49	50	52	1	1	1	2	1	1	2	1	2	1	2	3	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	3	8	2	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2
49000	-335.871382470637798	-342.726870421597198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584354685790133	0	1	3	5	4	5	6	7	7	9	9	9	9	10	14	14	13	15	17	17	16	18	17	18	18	18	18	19	20	20	19	20	21	23	20	22	20	21	24	23	23	23	25	24	26	25	28	30	28	32	31	32	35	33	36	0	0	0	2	3	3	3	5	6	5	6	9	5	12	12	17	12	15	15	18	18	0	21	21	23	21	19	21	24	21	21	26	37	38	27	31	13	31	38	30	38	23	42	0	40	42	46	0	46	49	0	0	50	47	52	1	1	1	2	1	1	2	2	1	2	1	1	2	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	8	1	2	2	1	3	1	1	2	1	2	1	2	2	1	1	2	2	2
49500	-355.924716920583251	-362.780204871542651	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548744546541963	-1	2	1	4	4	4	5	6	6	9	8	7	9	11	13	14	15	15	17	17	15	18	17	17	17	18	18	20	19	20	20	20	21	21	20	22	20	21	23	23	22	23	23	24	26	24	27	30	29	31	31	31	34	32	35	0	0	0	2	3	3	3	5	6	8	9	7	8	12	9	14	15	15	18	18	15	0	21	21	21	21	18	21	24	18	18	26	37	23	27	26	7	23	34	38	31	23	41	0	30	43	46	0	47	47	0	0	49	49	52	1	1	1	1	2	1	2	1	1	2	1	1	2	2	4	2	2	1	1	1	1	1	2	1	1	1	2	2	1	3	3	1	1	2	2	2	9	1	1	1	1	3	1	1	3	1	2	1	1	3	1	1	3	2	2
50000	-312.093156532989099	-318.948644483948499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721406023441479	0	0	2	2	4	4	5	6	7	8	9	9	10	10	13	15	15	15	17	16	18	18	18	18	17	19	18	20	19	20	19	21	21	22	20	22	20	22	24	24	23	23	25	24	27	26	28	30	30	31	31	32	32	34	34	0	0	0	2	3	3	3	5	6	8	9	9	10	12	11	15	12	15	18	18	17	0	25	17	18	21	19	25	17	31	25	26	37	23	19	30	1	21	34	36	38	34	38	0	40	43	46	0	46	49	0	0	50	53	52	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	10	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1
50500	-323.179627940527553	-330.035115891486953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726019111602848	0	1	2	4	5	4	6	6	7	8	9	9	10	11	13	15	14	15	17	16	17	18	18	17	18	18	18	20	19	20	20	19	21	21	22	22	19	23	24	23	23	22	25	23	25	26	27	29	29	31	31	32	35	33	36	0	0	0	2	3	3	3	5	6	8	9	9	8	12	12	17	12	15	18	15	15	0	18	18	18	15	19	21	18	27	25	24	37	23	27	30	1	34	42	36	34	28	41	0	40	43	46	0	47	49	0	0	50	49	52	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	8	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
51000	-316.185589859621246	-323.041077810580646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751767917537482	0	2	2	4	4	4	6	7	6	9	10	10	9	11	14	13	14	15	17	17	17	18	17	17	16	19	18	19	19	20	19	21	21	21	20	22	20	23	24	24	22	24	25	24	26	26	28	31	31	32	30	33	35	34	35	0	0	0	2	3	3	3	5	6	5	9	9	8	9	16	14	16	15	15	18	25	0	25	25	18	25	19	21	24	31	25	26	37	28	27	30	1	34	34	36	34	34	41	0	40	43	46	0	47	46	0	0	49	50	52	1	1	1	1	1	2	1	1	1	3	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	6	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1
51500	-318.335423451099530	-325.190911402058930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666373070536059	0	1	2	4	5	5	5	7	7	8	9	9	9	9	14	15	15	16	16	17	16	17	18	18	17	18	17	18	19	20	19	19	21	21	21	23	20	23	24	24	22	22	24	23	27	25	27	30	30	32	31	32	34	34	36	0	0	0	2	3	3	3	5	6	5	9	9	8	6	12	15	15	16	15	15	15	0	21	21	21	21	19	25	24	28	25	21	37	23	27	30	1	34	34	26	34	23	41	0	40	43	46	0	46	49	0	0	49	49	52	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	8	1	2	2	1	2	1	1	2	1	1	1	2	2	1	1	2	1	2
52000	-341.197553204142480	-348.053041155101880	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621359130437597	-1	0	1	3	4	3	5	7	6	8	9	8	9	10	13	13	15	16	17	18	17	18	18	18	18	18	18	18	20	20	19	21	21	22	21	22	20	23	24	21	23	23	25	23	26	25	27	28	30	31	31	32	35	33	36	0	0	0	2	3	3	3	5	6	5	6	9	10	12	12	12	12	15	18	18	17	0	18	18	21	18	19	21	24	25	21	21	37	30	19	40	1	34	42	28	34	23	41	0	40	34	46	0	43	49	0	0	50	49	52	1	1	1	1	2	1	2	1	2	3	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	9	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	2
52500	-353.618839772474189	-360.474327723433589	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576703209679891	1	1	2	5	5	4	6	6	8	8	10	10	10	10	14	15	13	16	17	17	16	18	18	18	17	18	18	20	20	19	20	21	21	21	20	22	19	21	25	24	23	23	25	22	26	23	27	29	31	32	29	33	35	33	35	0	0	0	2	3	3	3	3	6	8	9	6	8	6	14	12	14	15	18	17	12	0	21	21	16	21	19	30	24	25	25	26	37	21	19	21	1	23	38	31	34	38	34	0	40	38	46	0	47	49	0	0	50	49	52	1	1	1	3	2	1	1	2	2	1	1	3	2	3	1	3	3	1	1	2	3	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	7	2	2	3	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1
53000	-336.054344470237311	-342.909832421196711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702089085964184	-1	1	2	4	4	4	3	7	5	8	9	7	8	9	12	13	14	13	16	16	15	17	17	16	17	18	19	18	18	21	19	21	21	21	21	22	20	22	25	23	23	23	25	24	25	26	28	30	31	30	31	31	33	35	35	0	0	0	2	3	3	3	5	6	8	6	9	8	12	12	11	16	15	18	18	18	0	21	18	21	21	19	25	24	31	25	31	37	23	27	31	1	23	38	36	38	34	41	0	36	43	46	0	47	46	0	0	49	50	52	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	8	3	2	1	1	2	1	1	2	1	2	1	2	2	1	1	1	2	1
53500	-335.165495874460362	-342.020983825419762	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644627712518370	0	1	3	4	4	5	5	5	7	7	9	9	9	11	12	14	13	15	17	17	16	18	18	18	18	18	19	19	19	21	20	20	21	20	21	23	19	23	23	23	23	24	23	24	26	24	28	29	30	31	31	32	34	32	36	0	0	0	2	3	3	3	5	6	8	9	6	10	12	9	15	12	15	18	18	18	0	21	18	17	21	19	21	24	21	21	26	37	23	27	34	1	21	25	30	34	39	34	0	40	43	46	0	47	46	0	0	49	50	52	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	4	1	1	1	1	2	2	1	1	2	1	1	7	3	2	1	1	1	2	1	1	1	2	1	1	3	1	1	2	1	2
54000	-349.796893452769382	-356.652381403728782	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626115431149023	0	1	2	4	4	3	6	7	7	8	10	10	9	11	13	13	15	15	16	17	17	18	18	18	17	19	18	19	19	19	20	20	21	21	20	22	19	22	25	24	23	24	25	24	26	26	27	30	31	30	31	32	34	33	34	0	0	0	2	3	3	3	5	6	8	9	3	8	9	12	11	14	15	12	18	18	0	17	25	18	21	19	21	24	21	30	21	37	21	27	30	1	23	31	36	38	41	38	0	36	38	46	0	50	46	0	0	43	49	52	1	1	1	1	1	1	2	2	2	1	2	3	1	2	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	8	2	2	1	1	1	2	1	3	2	1	1	1	2	1	1	4	1	1
54500	-326.510562015100049	-333.366049966059450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694754742412409	1	0	2	3	4	5	5	7	7	8	9	9	9	10	13	15	14	16	18	17	16	17	18	17	16	18	19	19	18	21	18	20	20	21	22	22	19	23	24	24	21	24	24	25	26	25	27	30	30	31	32	31	35	34	34	0	0	0	2	3	3	3	5	6	8	9	9	8	12	12	17	11	17	25	18	15	0	21	21	15	25	19	31	21	31	18	26	37	23	27	31	1	34	34	36	21	41	41	0	40	43	41	0	46	49	0	0	50	49	52	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	7	1	1	2	2	2	2	1	1	1	3	1	2	1	1	1	2	2	2
55000	-333.547917469311869	-340.403405420271270	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656600119471623	0	2	1	4	4	3	5	7	7	9	9	9	9	10	13	15	13	16	17	17	16	16	17	17	15	18	18	19	19	20	19	21	20	21	21	23	19	22	24	24	23	24	24	24	26	25	28	30	29	31	31	33	34	33	35	0	0	0	2	3	3	3	7	6	8	9	6	8	12	12	15	12	17	25	25	25	0	25	25	17	18	18	25	24	21	25	28	37	31	27	34	1	24	34	30	38	38	41	0	40	43	46	0	46	49	0	0	47	49	52	1	1	1	1	2	1	3	1	1	1	1	3	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	8	3	2	2	1	2	1	1	1	1	2	1	2	1	1	1	4	1	1
55500	-358.552716668416338	-365.408204619375738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707799601424073	0	1	1	5	5	3	5	7	7	8	9	8	10	11	12	15	14	16	16	18	16	17	17	17	18	19	19	18	19	21	20	19	20	22	21	23	19	19	24	23	22	24	24	24	24	25	27	31	29	31	32	32	34	34	33	0	0	0	2	3	3	3	5	6	5	9	6	8	12	11	17	14	15	15	21	15	0	15	21	23	25	18	17	24	25	25	21	37	38	27	31	1	23	34	28	23	41	34	0	31	41	46	0	46	47	0	0	49	49	52	1	1	1	2	2	1	2	1	2	2	1	2	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	8	1	1	1	3	1	1	1	3	2	1	1	2	2	1	1	3	3	1
56000	-339.299191710460548	-346.154679661419948	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575381509703023	0	1	2	5	3	4	5	7	7	7	9	9	10	10	11	15	14	17	17	17	16	17	17	18	17	18	18	18	20	21	19	19	21	22	21	21	19	20	23	24	23	21	25	24	25	25	27	30	29	31	31	32	34	34	36	0	0	0	2	3	3	3	5	6	5	9	9	10	12	12	12	12	21	16	17	17	0	21	23	21	17	19	21	24	21	21	26	37	38	19	31	1	26	38	36	42	16	41	0	34	41	46	0	46	49	0	0	50	50	52	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	3	3	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	8	1	2	2	1	3	1	1	1	1	2	1	2	1	1	1	2	1	2
56500	-345.026802623905553	-351.882290574864953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652242634230753	1	1	2	3	4	4	6	6	7	9	9	9	9	11	11	14	14	17	16	18	17	17	16	16	18	19	18	19	20	20	19	21	21	23	21	22	19	22	24	23	24	23	24	24	26	26	28	30	30	31	31	33	32	35	35	0	0	0	2	3	3	3	5	6	8	9	9	8	9	12	14	12	17	16	17	17	0	15	16	21	21	19	25	21	21	25	26	37	38	27	29	1	30	38	31	34	24	42	0	36	43	43	0	43	46	0	0	50	49	52	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	1	3	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	7	1	1	2	1	2	1	1	2	1	2	1	2	3	1	1	1	2	1
57000	-334.980654081876253	-341.836142032835653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617041017385207	1	1	3	4	4	5	6	6	7	8	10	9	9	11	14	12	13	15	17	17	16	17	18	17	17	18	17	19	19	21	19	20	20	22	20	23	19	21	24	23	23	24	26	24	26	25	27	31	29	31	31	31	34	33	35	0	0	0	2	3	3	3	5	6	8	12	9	10	12	16	11	12	17	18	18	18	0	25	17	21	21	16	26	24	25	25	28	37	23	27	16	1	23	34	32	30	38	41	0	36	41	46	0	47	49	0	0	49	50	52	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	4	9	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	3	1	1
57500	-333.928176451133538	-340.783664402092938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627338790411206	0	1	2	4	4	4	6	6	6	8	9	8	9	10	11	15	14	15	17	18	16	17	18	17	17	17	18	20	20	20	19	21	21	21	21	21	20	22	24	24	23	23	25	24	26	25	27	30	28	30	31	32	34	34	35	0	0	0	2	3	3	6	5	6	8	9	9	5	12	12	17	15	17	17	26	18	0	26	18	21	21	19	25	21	31	25	17	37	31	31	18	1	34	34	36	38	32	41	0	40	41	46	0	46	47	0	0	50	50	52	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	4	1	1	1	3	8	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2
58000	-347.358778289911925	-354.214266240871325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706267019360060	-1	2	3	5	5	4	6	7	7	7	9	9	10	11	12	14	12	14	17	17	17	17	17	18	16	18	19	18	19	21	18	19	20	22	21	21	19	22	24	23	24	20	25	24	26	25	28	30	30	31	30	33	34	34	36	0	0	0	2	3	3	3	5	6	5	9	9	5	12	12	15	12	17	18	17	25	0	25	25	17	25	18	25	24	31	25	19	37	42	27	21	9	23	34	30	42	23	34	0	38	38	43	0	46	47	0	0	50	50	52	1	1	1	2	1	1	2	1	2	1	1	1	3	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	5	2	1	1	2	2	2	1	2	2	1	1	2	1	1	1	1	1	2
58500	-326.162346416181492	-333.017834367140892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782140897465084	0	1	2	5	4	5	6	6	7	9	9	9	9	11	12	14	15	16	17	17	15	17	17	16	18	17	18	19	19	20	20	20	21	21	21	21	19	22	24	23	23	23	25	25	25	24	27	31	30	31	31	33	34	35	35	0	0	0	2	3	3	5	5	6	8	9	6	8	12	12	12	16	16	21	21	15	0	21	21	26	21	19	23	24	25	25	26	37	23	27	23	10	34	34	36	34	34	41	0	40	41	46	0	47	46	0	0	49	50	52	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	6	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	2	2	1
59000	-353.918290552472058	-360.773778503431458	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649290651555329	1	1	2	3	4	4	5	6	7	8	10	9	8	10	13	14	15	16	17	18	16	17	18	16	18	19	18	18	19	20	19	21	21	19	21	22	19	21	23	24	24	22	24	23	26	25	28	30	30	31	32	32	35	34	34	0	0	0	2	3	3	3	5	6	8	9	9	8	12	12	12	16	12	18	18	15	0	17	15	21	25	19	18	24	25	21	30	37	23	27	23	1	21	38	30	34	34	42	0	36	43	46	0	41	46	0	0	49	50	52	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	4	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	8	3	1	2	2	3	1	1	2	1	2	1	2	3	1	1	2	2	1
59500	-322.608295750415664	-329.463783701375064	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533392705000735	0	1	2	4	4	5	6	7	7	8	8	8	9	10	12	14	14	14	17	17	16	17	18	17	17	18	19	19	19	21	18	20	21	22	22	22	20	21	24	23	23	23	26	25	26	25	28	30	30	32	31	33	34	34	35	0	0	0	2	3	3	3	5	7	8	9	6	8	12	11	15	14	15	18	15	18	0	21	21	21	21	19	21	24	25	21	26	37	38	27	31	1	23	34	25	38	34	34	0	36	41	46	0	47	49	0	0	49	49	52	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	3	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	12	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	2	1
60000	-323.987035273878178	-330.842523224837578	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743249785173861	0	1	2	5	5	4	6	6	7	7	9	9	9	11	14	13	14	15	17	18	16	17	18	18	18	18	18	19	20	20	18	20	21	21	21	22	19	22	24	24	23	22	25	24	27	24	25	31	28	31	31	33	34	34	35	0	0	0	2	3	3	5	5	6	8	9	9	8	9	14	14	16	17	18	15	15	0	21	21	21	21	19	25	24	25	21	26	37	23	27	29	1	34	34	36	38	34	46	0	40	41	46	0	46	46	0	0	47	50	52	1	1	1	2	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	9	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	4	2	1
60500	-350.530298876073289	-357.385786827032689	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735145769734804	0	1	2	4	4	4	4	7	7	9	10	9	9	9	13	14	11	17	16	17	16	17	17	18	17	18	18	18	20	20	19	20	21	22	22	23	20	21	23	24	24	23	25	24	27	26	26	30	30	31	30	33	33	34	35	0	0	0	2	3	3	3	5	6	8	9	9	8	9	17	17	12	21	17	16	15	0	21	19	21	18	19	21	21	25	26	21	37	38	27	38	1	23	23	36	34	34	41	0	29	39	43	0	46	43	0	0	49	50	52	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	8	3	3	1	1	1	1	1	2	2	1	1	1	3	1	1	2	1	1
61000	-352.981409094581124	-359.836897045540525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596795454258372	1	1	2	4	5	4	5	7	7	8	9	9	10	10	12	14	13	15	18	16	16	17	18	17	17	18	18	19	20	19	18	21	21	23	21	21	20	21	24	23	22	21	24	24	27	25	27	29	30	32	31	33	35	34	36	0	0	0	2	3	3	3	5	6	8	9	9	10	12	12	15	12	17	18	15	18	0	18	21	18	25	18	25	24	21	21	29	37	31	19	30	1	23	38	36	38	17	41	0	36	23	43	0	46	49	0	0	50	49	52	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	8	2	1	2	1	4	1	1	3	4	3	1	3	1	1	1	2	2	2
61500	-339.904364945521252	-346.759852896480652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621646460613353	0	2	3	4	5	5	5	8	7	7	10	9	10	10	12	14	14	15	17	17	17	17	17	18	14	18	19	19	20	18	17	20	21	22	21	22	20	21	25	22	23	23	26	24	26	25	26	30	29	31	31	31	34	33	35	0	0	0	2	3	3	3	10	6	5	9	9	10	12	12	12	12	12	18	18	25	0	15	21	15	31	19	30	24	25	25	26	37	21	27	21	1	23	41	21	23	38	46	0	40	41	46	0	47	49	0	0	50	50	52	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	4	1	1	2	1	2	1	1	1	1	1	2	2	2	1	1	2	1	3	5	2	1	2	3	2	1	1	3	2	1	1	1	2	1	1	2	1	2
62000	-334.173638493275519	-341.029126444234919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732204790214235	1	2	2	4	5	4	6	7	8	9	9	10	9	11	13	15	14	16	17	17	17	17	18	17	18	19	17	19	19	20	19	21	21	22	20	21	20	23	25	24	23	22	24	24	25	25	27	30	31	32	29	33	33	35	36	0	0	0	2	3	3	3	5	7	8	9	9	8	9	12	9	14	16	18	17	18	0	16	17	21	21	16	21	24	25	25	26	37	23	19	26	1	34	42	36	34	21	41	0	40	43	46	0	47	49	0	0	46	53	52	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	4	1	2
62500	-356.981082894269832	-363.836570845229232	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528211135691538	1	2	2	4	4	4	6	7	8	9	10	8	10	11	14	14	13	15	17	17	16	17	17	17	17	17	17	19	19	20	18	20	20	22	21	23	19	23	24	21	22	21	24	23	26	25	27	30	31	30	31	31	34	33	35	0	0	0	2	3	3	3	5	3	5	12	6	8	12	17	12	12	17	18	18	12	0	18	18	18	18	18	25	24	31	25	31	37	42	27	40	1	23	34	31	23	18	41	0	40	41	43	0	50	47	0	0	50	50	52	1	1	1	1	1	1	2	1	3	2	1	2	2	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	10	3	2	3	4	2	1	1	3	2	2	1	1	1	1	1	2	2	2
63000	-335.492225989116605	-342.347713940076005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629013941181646	1	1	1	4	4	4	6	7	7	9	9	8	9	10	13	11	14	15	17	17	17	18	18	18	18	18	19	20	19	19	19	20	21	22	21	22	20	21	23	23	22	23	25	24	27	25	26	30	31	31	30	32	34	34	35	0	0	0	2	3	3	3	3	6	8	12	6	8	12	11	11	15	16	18	18	18	0	21	21	21	21	19	31	24	25	25	26	37	38	27	25	1	31	34	30	38	38	41	0	40	36	43	0	47	47	0	0	50	50	52	1	1	1	1	2	2	2	3	2	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	8	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	2
63500	-331.979022981396838	-338.834510932356238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635890538739492	1	2	2	4	4	4	5	6	6	7	9	10	9	11	12	14	14	15	18	17	16	17	17	18	18	19	19	20	20	19	19	21	20	22	21	21	19	21	23	24	23	24	24	24	27	26	28	30	27	32	31	32	35	35	35	0	0	0	2	3	3	3	5	6	8	9	9	5	12	12	12	15	15	18	18	16	0	17	21	21	21	19	30	24	21	25	26	37	25	27	31	1	31	38	36	38	31	34	0	40	41	46	0	46	49	0	0	50	50	52	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	5	1	1	2	1	2	1	1	2	2	1	1	1	2	1	1	2	2	2
64000	-354.550796075172627	-361.406284026132028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506547122708407	0	1	2	5	4	4	5	7	7	6	10	9	8	10	12	14	14	16	18	17	15	16	17	18	17	18	18	19	19	20	18	20	21	20	21	22	20	23	25	24	21	23	25	24	26	24	27	30	27	31	32	32	33	34	35	0	0	0	2	3	3	3	10	6	5	9	9	8	12	12	15	15	15	18	21	15	0	21	15	21	21	18	25	18	25	17	26	37	23	19	28	1	26	38	36	23	41	38	0	40	41	43	0	46	47	0	0	47	49	52	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	4	1	2	1	1	2	2	3	1	1	2	2	2	10	2	2	1	3	1	1	1	2	2	1	1	2	2	1	1	3	4	1
