step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
60000	-465.742668320352209	-463.969778556855033	-1.772889763497168	0.000144586451296	0.000026486034982	0.183184764163954	0.519995486836693	3	7	7	8	10	11	12	12	13	16	12	14	15	13	14	14	15	15	16	17	15	17	17	17	16	14	16	18	15	17	18	19	20	18	20	19	20	22	21	24	22	25	25	24	25	25	26	27	26	26	27	27	28	29	29	30	30	31	30	30	30	32	32	31	34	35	37	40	40	42	42	47	0	1	1	3	2	5	5	5	6	17	2	11	7	7	7	5	8	9	12	10	11	27	13	18	14	3	26	19	5	13	24	19	34	25	13	19	29	35	23	13	13	41	39	37	38	44	46	47	40	0	49	41	42	52	53	53	43	40	41	44	41	61	59	44	44	63	60	66	66	63	69	0	1	2	2	1	2	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	3	1	2	2	1	1	2	1	1	2	2	3	1	3	4	3	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	3	3	4	2	4	1	1	4	5	1	2	2	2	4	2	1
60500	-465.367861906220355	-463.737109215100190	-1.630752691120174	0.000175365755869	0.000039883002622	0.227427540936708	0.595631487630451	2	5	8	8	10	12	13	12	12	14	13	14	14	14	16	16	16	12	16	18	15	17	15	17	18	18	16	19	18	16	18	19	19	17	22	18	20	22	21	24	21	25	25	23	25	25	26	27	24	27	27	27	29	29	29	28	31	29	30	31	30	33	29	34	35	36	39	39	38	42	43	49	0	1	1	2	2	2	9	5	2	11	9	6	3	7	9	18	5	2	12	11	11	27	6	18	34	17	12	19	17	23	5	19	34	14	37	19	20	20	30	35	18	35	39	39	38	49	40	46	35	0	45	39	56	42	52	42	56	42	45	59	63	63	45	60	60	61	59	62	66	69	68	0	1	2	4	1	2	3	1	1	4	1	1	1	3	1	2	2	3	3	1	3	1	1	2	3	1	1	1	2	1	1	5	2	1	1	1	2	1	2	3	1	4	2	2	1	2	1	1	1	1	1	1	4	1	2	1	1	1	3	3	1	1	2	2	2	3	3	4	2	1	2	2	1
61000	-490.339833127273835	-488.567941169213213	-1.771891958060611	0.000189760863142	0.000034809120064	0.183436771355928	0.557612281514871	3	8	7	9	10	12	12	12	13	15	13	14	13	14	16	16	17	15	15	17	14	17	16	18	18	16	16	19	18	18	19	19	19	17	22	19	20	22	21	23	23	24	24	22	25	26	26	27	26	26	28	26	27	29	29	30	29	29	29	31	31	33	32	32	34	36	38	39	39	42	41	48	0	1	1	3	4	5	2	3	3	11	2	11	8	5	14	14	5	6	21	10	2	27	2	21	16	19	12	19	13	23	29	11	14	2	37	11	13	34	14	29	39	38	35	37	40	45	41	45	40	0	43	42	39	52	47	51	47	46	46	23	41	63	57	58	61	62	65	66	66	69	69	0	1	3	2	1	1	1	2	3	2	1	2	1	1	2	1	1	2	2	1	1	3	1	4	3	1	1	1	2	3	1	1	4	3	5	1	3	3	2	4	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	1	6	3	1	2	2	1	1	2	2	1	2	2	1
61500	-453.925431501505670	-452.248682023956974	-1.676749477548690	0.000147976192900	0.000031216629592	0.210957107220586	0.591443077094485	1	8	7	8	10	11	13	12	13	15	12	14	15	14	15	15	16	15	16	17	15	17	16	17	16	16	17	19	18	17	18	19	19	18	21	19	20	23	22	23	22	24	24	24	26	25	25	27	27	26	28	26	27	27	29	29	30	31	29	31	30	33	32	35	32	36	38	38	39	42	43	47	0	1	1	3	4	3	8	5	6	11	6	11	5	6	14	7	6	9	10	21	12	12	13	6	14	10	12	19	23	23	18	10	34	25	37	19	29	13	29	35	37	35	35	40	46	37	37	47	47	0	49	44	39	38	52	53	48	41	49	54	38	61	37	65	60	64	65	66	62	68	69	0	1	4	2	1	1	2	1	1	1	1	1	2	2	2	1	1	3	1	1	1	1	2	1	3	1	1	2	2	1	1	1	2	1	1	1	3	1	4	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	3	1	2	2	1	6	2	1	1	3	1	3	2	2	1
62000	-480.554053581605785	-478.702536187750752	-1.851517393855061	0.000133174830987	0.000021996005864	0.165166388434078	0.474108904989680	3	7	8	8	10	12	12	12	10	15	13	15	13	14	14	15	16	16	16	17	15	16	17	15	18	17	15	19	19	18	18	18	20	19	21	18	20	23	21	24	23	25	24	23	25	23	24	26	26	26	27	26	27	28	30	29	31	30	31	31	30	32	31	35	35	37	39	40	40	42	41	49	0	1	1	2	3	9	5	5	4	11	5	11	5	2	7	7	8	9	10	10	11	12	5	6	7	11	11	19	23	23	6	19	25	17	37	19	13	37	23	38	39	38	35	37	38	37	41	47	43	0	43	35	46	40	53	41	48	39	56	38	38	61	56	52	54	62	65	61	62	66	66	0	1	2	3	1	1	1	1	1	1	1	2	1	2	4	1	2	2	2	1	1	1	1	3	2	3	2	2	2	1	1	3	1	1	1	1	1	2	2	3	1	1	1	2	1	2	2	1	1	1	1	1	3	2	3	2	3	2	4	2	4	3	1	1	5	3	2	2	5	5	2	1	1
62500	-511.656773690180955	-509.826558399601083	-1.830215290579867	0.000175160292382	0.000029727633254	0.169716736880674	0.481049135256625	2	7	8	8	10	12	12	13	13	14	12	13	14	15	15	16	15	14	17	18	16	15	16	17	18	17	17	18	18	17	18	18	20	17	21	20	19	22	22	24	23	25	25	23	26	25	26	24	27	25	28	28	28	27	27	30	28	31	30	30	30	32	31	35	34	34	38	39	41	42	41	49	0	1	1	2	2	5	2	5	6	12	3	11	7	7	7	7	5	3	10	10	11	12	7	6	16	21	22	10	7	13	9	17	34	14	24	32	7	13	35	13	35	29	40	37	30	44	11	38	46	0	35	43	44	45	42	57	48	40	53	51	42	42	38	52	60	62	52	66	66	56	66	0	1	2	3	1	1	1	2	1	1	1	2	1	1	1	2	3	3	2	2	2	2	1	2	3	2	1	1	2	3	2	2	1	1	1	2	1	4	3	1	4	2	3	1	2	3	1	8	1	1	1	3	1	3	1	1	2	2	3	1	1	2	2	5	3	3	1	4	3	3	6	3	1
63000	-545.116854693235496	-543.489730985738106	-1.627123707497336	0.000189057691460	0.000043264111090	0.228840787994270	0.495121500212217	3	8	7	8	11	11	12	12	12	14	13	13	14	13	14	15	17	16	14	17	14	16	16	18	17	17	16	18	18	17	17	17	19	18	22	20	18	22	21	24	22	25	23	23	25	24	25	27	26	25	26	28	29	27	29	29	31	31	31	31	30	32	31	35	35	36	40	38	41	42	42	48	0	1	1	1	3	3	5	2	5	3	2	9	4	5	7	4	5	6	12	5	3	10	9	20	15	21	11	12	23	13	10	19	25	10	30	19	23	11	23	44	26	44	16	39	35	37	39	39	35	0	46	54	47	47	51	45	45	47	47	56	35	56	49	48	47	48	47	64	65	66	62	0	1	2	2	3	2	2	1	2	1	4	2	1	3	1	1	4	2	2	1	3	2	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	1	3	2	1	2	1	4	1	2	2	2	3	1	1	1	1	2	1	1	2	3	3	2	2	5	1	2	4	5	4	8	3	3	4	4	1
63500	-562.517853828696616	-560.690688827252984	-1.827165001443666	0.000173276863295	0.000029524128943	0.170387023295086	0.330283317447507	3	4	6	9	10	12	12	13	14	13	14	14	15	14	16	15	17	16	16	18	14	16	16	17	17	18	17	19	17	18	18	18	19	18	21	19	21	22	20	23	22	24	24	24	24	25	26	28	27	26	27	27	27	28	30	29	30	29	29	30	31	33	31	34	32	37	39	39	40	42	43	48	0	1	1	2	1	2	5	6	2	6	10	10	7	4	14	14	8	5	12	3	6	6	9	3	13	6	12	6	5	23	9	19	25	5	24	26	13	13	23	26	29	23	24	5	13	35	25	35	40	0	43	35	9	20	48	49	42	46	46	37	45	13	45	40	42	57	62	66	44	66	66	0	1	1	2	2	3	4	1	1	4	1	1	1	2	2	1	1	3	3	1	9	1	2	1	4	2	4	2	3	3	1	2	1	2	4	2	1	4	3	2	2	2	3	3	7	3	3	6	5	2	1	1	3	7	4	1	1	3	2	2	5	3	12	4	4	3	3	3	1	9	4	3	1
64000	-589.635975913984339	-587.629267068338891	-2.006708845645425	0.000214654374499	0.000029542723917	0.137629265583488	0.317083669213072	3	8	7	8	10	13	10	10	13	16	14	14	14	15	15	16	16	15	17	16	16	16	15	16	16	17	16	18	19	17	18	20	18	19	21	19	20	23	21	23	22	25	24	21	25	26	26	28	26	26	26	27	29	28	30	30	31	31	29	32	30	32	31	34	33	37	39	38	40	43	42	48	0	1	1	1	1	4	3	4	3	6	7	4	8	13	7	5	18	4	11	3	12	3	5	11	9	11	11	12	23	23	24	11	14	25	7	11	14	37	30	9	16	5	13	15	38	16	8	51	8	0	39	38	29	51	38	51	37	43	41	61	51	44	41	65	60	40	64	42	57	67	46	0	1	2	2	2	2	2	1	1	2	3	2	3	2	1	3	3	1	3	2	5	1	4	2	1	1	1	1	2	2	1	1	4	2	2	7	4	3	2	3	4	2	7	6	2	1	6	9	1	8	1	2	2	6	2	3	1	7	4	2	1	3	6	4	1	1	7	3	6	6	3	8	1
64500	-586.545836098946097	-584.920853007055257	-1.624983091890808	0.000234429124709	0.000053844403022	0.229683078365782	0.440438687338096	2	7	7	8	10	12	11	13	14	14	14	14	14	15	15	15	16	16	14	16	15	16	16	18	16	18	16	19	18	16	19	19	18	18	20	17	20	23	19	24	22	26	23	24	25	25	24	26	24	27	26	27	27	28	27	29	29	31	30	32	31	32	32	34	34	37	39	39	40	42	42	48	0	1	1	2	4	5	2	4	5	6	2	8	5	8	8	7	3	7	8	10	13	2	7	20	7	25	12	26	23	7	18	25	7	30	16	12	36	31	20	37	39	32	8	41	25	37	2	46	31	0	44	46	38	35	46	51	53	43	51	46	56	30	61	62	59	42	42	63	40	45	47	0	1	2	2	1	1	1	2	2	2	1	3	1	3	1	1	2	6	2	1	1	1	4	2	1	3	1	1	1	1	5	2	1	3	1	2	3	1	2	2	3	3	3	5	1	4	2	8	1	1	1	1	1	1	2	1	3	1	4	2	3	1	8	1	2	2	6	7	4	7	8	9	1
65000	-520.617386599574388	-518.854063149682474	-1.763323449891932	0.000152393484671	0.000028288504418	0.185628043607719	0.357912669244010	2	7	8	9	10	12	12	12	14	15	14	15	14	13	16	16	16	15	17	16	16	16	16	18	16	17	16	19	18	17	18	19	17	19	21	19	21	22	21	24	22	26	24	23	26	24	26	27	25	25	27	27	28	27	29	29	30	28	28	31	31	31	30	34	35	36	39	39	39	42	43	48	0	1	1	3	2	3	3	5	6	2	6	5	5	7	7	14	8	9	21	3	13	12	13	25	2	12	12	19	23	13	11	19	14	7	6	19	5	30	23	13	13	39	13	37	38	39	13	43	43	0	38	38	49	49	43	48	53	43	43	37	47	37	40	38	52	61	42	63	61	62	62	0	1	3	3	1	1	2	1	1	1	4	2	2	2	1	2	1	2	1	1	4	1	1	1	1	5	1	1	1	1	2	2	1	2	3	4	1	5	3	2	6	5	2	4	1	2	1	6	2	1	1	2	2	2	1	2	1	1	2	1	5	1	4	2	5	4	4	7	5	4	6	6	1
65500	-537.128954186730425	-534.928730614470737	-2.200223572259663	0.000192852564309	0.000021754655050	0.112804593127461	0.515911298400514	1	5	7	9	10	11	12	12	13	16	13	14	14	14	15	13	17	15	14	18	15	16	16	16	15	18	16	19	18	16	19	19	20	17	19	20	20	22	22	23	22	26	24	24	25	26	25	27	26	26	28	28	29	28	30	29	28	30	29	31	31	31	31	34	35	36	37	39	40	42	43	46	0	1	2	3	1	3	5	6	6	12	6	11	7	7	5	8	8	9	5	11	19	19	13	6	5	10	21	10	23	5	18	10	7	25	29	11	24	17	23	35	29	41	35	40	33	41	38	29	44	0	49	44	52	45	59	46	47	38	49	42	48	43	57	59	61	61	59	67	63	59	58	0	1	3	1	1	4	2	1	1	1	1	1	1	1	2	2	1	3	1	2	3	1	1	1	2	2	2	1	1	2	3	2	2	4	1	1	3	2	3	3	1	1	3	4	1	3	2	2	5	1	1	1	2	1	2	1	1	2	5	3	3	2	5	2	3	2	4	4	1	5	7	7	1
66000	-564.510438821468824	-562.787782742522381	-1.722656078946398	0.000205126210642	0.000040357678619	0.196745596247189	0.367187836006055	3	8	7	9	11	12	13	12	13	15	13	11	14	15	15	15	13	16	16	17	15	16	14	16	16	17	17	20	18	17	15	19	19	18	21	19	19	23	21	23	20	25	24	23	24	26	26	27	26	26	28	28	27	28	29	29	30	31	31	31	30	32	31	35	35	34	39	39	40	43	41	47	0	3	1	3	4	2	6	3	5	6	3	2	3	2	5	7	8	9	5	21	11	12	5	5	5	14	12	6	13	13	2	27	14	7	8	19	5	23	30	39	29	40	37	13	40	43	39	42	42	0	42	46	46	46	48	40	42	47	49	38	47	56	43	52	56	35	60	61	62	62	59	0	1	1	3	1	1	3	1	2	1	1	3	2	2	3	2	1	1	2	3	1	1	2	2	3	3	1	3	3	2	3	3	1	2	1	4	2	3	5	2	1	1	1	3	7	1	1	4	1	1	1	3	1	1	1	1	3	3	3	3	3	1	2	3	3	3	6	4	6	4	6	5	1
66500	-511.940956933227767	-510.251533492270710	-1.689423440957064	0.000205861170409	0.000042579245057	0.206834756512874	0.451701338251528	1	7	8	8	10	12	12	13	14	15	13	14	14	13	16	13	16	16	17	17	14	16	16	18	18	18	16	19	17	17	19	20	19	18	21	18	21	20	21	24	22	26	24	23	25	26	24	27	26	26	27	27	28	28	30	28	29	30	30	31	30	32	31	34	34	35	38	39	41	43	42	47	0	1	1	2	2	4	5	5	4	12	3	6	6	5	14	2	4	3	21	14	14	12	6	17	16	22	11	18	18	13	20	18	18	17	29	11	23	18	29	38	38	47	41	37	38	35	41	47	40	0	37	44	42	38	53	41	48	46	54	40	40	46	35	54	63	61	63	64	66	62	66	0	1	3	3	1	1	2	1	1	2	1	2	1	1	2	1	2	4	4	2	3	1	1	3	1	3	2	1	2	1	2	1	1	2	1	3	2	2	2	2	2	1	1	1	1	3	2	1	2	1	1	2	2	1	3	1	3	1	2	1	4	3	3	6	3	2	3	3	3	3	4	3	1
67000	-475.721303987727822	-474.069989377237107	-1.651314610490703	0.000173827128131	0.000038198566749	0.219750318374225	0.693756390246060	2	7	8	8	10	13	12	12	12	15	13	15	15	12	15	15	14	15	16	17	14	16	17	18	17	17	17	20	19	18	16	19	19	17	21	19	21	22	20	23	23	24	23	22	26	26	26	28	26	24	28	28	29	28	27	28	29	29	30	31	30	32	31	34	34	34	39	37	39	41	42	49	0	1	2	2	4	5	5	5	5	11	3	3	5	5	11	21	4	9	11	10	2	12	11	12	11	31	22	20	23	17	9	26	34	16	29	12	29	39	23	44	37	38	29	35	41	37	37	41	42	0	46	40	41	47	43	46	37	47	49	48	53	61	57	60	57	63	64	66	68	68	69	0	1	2	1	1	1	1	1	1	1	1	3	3	2	1	1	1	2	2	1	1	5	1	2	2	2	1	1	1	2	2	3	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	3	1	1	1	2	2	1	2	1	4	2	2	1	1	1	1	2	3	2	1	1	1	3	2	1
67500	-533.269386282497180	-531.470762538177269	-1.798623744319871	0.000143696801129	0.000025420296172	0.176902310785676	0.479085834005305	1	8	8	9	10	12	12	12	14	13	13	14	14	13	15	14	16	15	16	16	16	17	16	16	17	17	16	20	18	18	19	19	20	17	21	18	19	22	22	23	22	25	22	23	26	26	26	26	25	25	28	28	27	28	29	30	31	31	29	32	29	33	29	34	34	37	38	40	38	41	43	48	0	1	1	1	4	2	5	5	6	6	2	10	2	3	7	6	8	9	13	10	5	12	5	13	15	12	12	10	13	23	34	19	34	7	37	21	34	37	30	23	13	38	37	35	35	23	35	39	23	0	43	39	42	35	46	41	42	49	47	37	45	61	47	49	52	62	44	66	62	66	66	0	1	3	4	4	1	2	1	1	1	1	3	1	5	2	2	1	2	1	1	2	2	2	3	1	1	2	1	3	1	1	1	2	2	3	1	2	1	1	2	4	5	2	1	1	3	7	3	2	4	1	3	3	1	3	2	2	2	3	1	7	2	2	2	3	4	2	5	2	2	2	2	1
68000	-504.030615341699672	-502.163472491299615	-1.867142850400050	0.000203297173977	0.000032927398675	0.161966829303478	0.556122311884322	3	8	6	5	9	13	11	12	12	13	13	15	14	13	14	16	15	16	17	18	16	15	16	17	18	17	16	19	17	17	18	19	18	17	21	19	19	22	20	24	21	25	24	23	26	23	25	28	26	26	27	27	26	29	28	29	30	31	30	32	30	33	31	34	35	37	39	38	39	43	41	49	0	4	4	1	1	3	5	2	7	8	2	10	8	3	7	14	5	9	6	11	10	10	13	10	16	10	11	10	23	17	18	10	34	6	37	19	13	39	23	13	13	38	38	35	46	17	44	42	43	0	47	47	40	42	45	53	48	42	51	56	42	63	54	48	54	62	54	62	62	71	66	0	1	1	1	1	3	3	2	3	1	1	2	1	1	3	2	1	4	2	2	3	2	1	1	2	1	2	2	3	1	1	1	2	1	2	1	1	2	1	2	4	3	1	1	2	2	3	1	2	1	1	1	1	1	2	1	2	1	3	2	3	2	1	1	2	3	2	4	3	2	2	1	1
68500	-456.537329671148086	-454.423095455126088	-2.114234216022005	0.000194284707776	0.000023865292403	0.122836700201190	0.588720573959907	3	8	8	8	10	12	12	13	13	15	13	14	14	14	16	15	17	16	16	18	15	17	16	17	18	17	16	19	19	17	18	19	19	18	21	20	19	22	21	23	22	24	24	24	26	25	26	28	26	26	27	27	28	28	29	29	30	30	31	32	30	33	30	34	35	36	39	39	40	42	41	48	0	1	1	1	4	2	5	6	2	6	4	11	5	7	16	6	8	5	10	21	11	10	13	18	14	10	12	12	34	23	11	19	14	14	37	19	30	29	23	38	37	41	41	40	40	39	44	51	43	0	42	41	47	52	53	47	51	51	46	49	40	56	49	60	64	62	60	66	66	69	68	0	1	2	2	2	1	3	1	1	1	1	2	1	3	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	1	1	3	2	2	3	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	3	2	1	1	1	2	3	1	1	2	1	1
69000	-465.749579726533170	-463.969048762380567	-1.780530964152588	0.000165059629143	0.000029921390736	0.181276250836563	0.547884237430086	3	8	6	8	10	12	11	13	14	14	12	14	15	14	16	15	16	16	16	18	15	17	16	16	16	18	17	19	18	17	18	20	20	18	21	17	19	23	20	24	20	26	25	23	24	26	25	27	26	25	28	28	29	27	30	30	30	28	30	32	29	33	31	35	34	36	39	39	40	43	43	48	0	3	1	3	2	5	5	2	6	11	5	11	6	7	14	7	8	9	10	10	8	12	14	6	16	10	21	19	30	23	9	19	25	25	41	11	5	35	29	37	13	47	38	35	39	47	38	45	38	0	49	35	46	40	53	53	46	42	38	57	41	63	42	65	60	63	64	66	68	68	69	0	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	2	2	3	2	1	2	4	2	2	3	3	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	3	1	4	1	5	1	2	1	1	2	2	2	1	4	2	1
69500	-469.117721537136902	-467.404772280773841	-1.712949256363051	0.000141724224848	0.000028286925353	0.199591321694120	0.573868911300203	2	8	6	8	11	11	12	13	14	15	13	14	14	14	14	16	17	14	16	17	15	17	16	16	17	17	16	19	19	18	18	20	19	16	20	18	20	22	21	23	22	25	24	24	25	26	26	27	27	25	28	28	28	29	29	29	31	30	30	30	30	32	31	35	33	37	38	39	40	43	42	48	0	3	1	3	4	4	6	5	6	12	3	11	5	7	7	14	8	6	11	10	11	27	5	7	34	10	12	19	24	23	18	19	25	14	13	19	13	37	30	35	29	38	38	38	41	42	40	38	42	0	38	41	47	47	45	47	46	46	43	44	47	61	42	49	59	62	65	66	68	69	69	0	1	1	2	2	1	1	1	1	2	1	3	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	1	2	2	2	1	3	1	3	1	1	1	2	1	1	1	1	1	1	2	2	1	3	2	1	2	2	2	2	3	3	3	2	2	2	4	2	2	3	1	1	2	1	1
70000	-489.188952208966441	-487.244757708387624	-1.944194500578796	0.000195053422166	0.000028806052243	0.147682885660355	0.578663892896417	3	8	6	8	10	11	12	13	12	15	13	14	13	13	14	15	16	15	16	17	16	16	17	18	17	18	16	20	17	18	19	20	19	17	22	20	20	22	21	22	22	25	23	23	26	25	24	27	25	27	28	26	28	26	29	29	29	30	29	31	30	32	31	32	34	37	39	38	39	41	42	49	0	3	1	3	3	4	5	6	2	12	2	6	6	7	7	7	8	9	10	10	12	12	17	11	6	20	12	24	13	23	24	19	25	16	37	26	25	37	23	39	23	35	39	40	46	37	35	41	43	0	48	44	42	47	47	52	47	55	42	42	42	42	37	51	60	61	63	62	62	68	68	0	1	1	2	1	2	2	1	1	2	1	3	1	1	1	1	1	2	2	1	1	1	1	1	3	3	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	3	2	2	1	3	3	2	3	4	2	3	4	3	3	3	2	2	1
70500	-468.072958741970353	-466.170539070667928	-1.902419671302446	0.000123349495498	0.000019136078474	0.155137063163570	0.472632115283464	2	8	7	7	10	12	12	12	14	16	13	14	14	14	15	15	15	13	15	17	14	16	16	17	18	17	17	20	18	16	19	19	20	18	21	19	19	22	22	24	22	25	24	20	25	25	24	26	25	26	27	27	27	28	29	28	30	31	29	31	29	32	32	33	33	36	38	38	40	41	41	49	0	4	1	1	4	4	3	5	18	11	5	11	5	7	7	14	8	6	11	12	3	12	13	18	14	11	21	19	13	13	24	19	25	14	44	20	13	37	23	35	29	13	35	37	38	43	29	38	35	0	48	49	46	52	45	48	56	42	43	47	45	61	61	54	38	61	44	62	68	66	67	0	1	1	3	2	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	1	3	1	1	2	2	2	1	2	2	1	1	2	1	2	1	1	2	2	4	1	2	6	2	1	2	1	3	2	3	1	1	1	1	1	2	2	2	3	3	4	1	1	2	2	5	3	8	3	2	3	2	1
71000	-525.747466419284137	-523.822449381765978	-1.925017037518104	0.000244747286247	0.000036962974685	0.151025064474229	0.425108073543236	3	7	8	8	10	11	12	11	13	15	12	15	15	14	15	16	16	15	16	15	13	16	17	16	17	17	17	19	18	17	18	20	18	18	21	20	20	21	19	24	22	26	25	23	25	26	24	28	25	26	26	27	27	29	29	29	29	30	30	30	30	30	30	34	34	36	39	39	40	42	43	48	0	1	1	1	1	2	5	3	6	2	2	8	7	7	7	11	7	9	5	21	4	4	16	11	15	20	12	12	23	10	10	12	14	7	13	12	24	37	17	41	37	37	23	38	44	37	13	41	40	0	40	45	49	43	41	41	45	43	51	46	48	45	42	42	60	64	48	65	52	63	68	0	1	2	3	2	3	1	1	2	1	4	3	2	1	1	2	2	2	1	3	1	1	5	1	3	1	1	1	2	1	1	2	2	2	2	2	3	2	1	1	1	1	4	3	1	1	2	5	3	1	1	1	2	1	2	3	3	2	2	3	1	1	2	3	4	3	1	5	2	5	5	2	1
71500	-573.357413141326674	-571.717183499271414	-1.640229642055274	0.000178237652972	0.000039893375939	0.223821259276874	0.488551980231063	3	8	7	9	10	12	12	11	14	15	13	13	14	14	14	14	14	15	16	17	16	16	17	17	17	18	15	18	18	17	19	20	19	18	21	20	19	23	22	23	22	23	25	24	25	24	24	27	26	26	27	28	28	28	30	29	30	29	29	31	30	33	32	35	34	37	38	39	41	40	41	48	0	1	1	2	3	8	3	4	6	11	3	4	6	12	5	7	6	9	11	10	2	11	13	18	7	12	4	4	3	4	18	10	34	14	37	19	4	23	15	35	31	8	37	39	37	29	27	35	39	0	43	44	49	38	49	53	59	35	37	59	49	42	45	49	60	62	43	63	59	59	66	0	1	2	2	1	2	1	2	1	1	1	2	2	1	1	3	1	1	1	2	1	3	2	2	1	2	2	3	3	6	4	2	2	1	2	2	2	4	3	3	1	2	5	3	1	3	3	5	3	2	1	1	3	1	2	1	1	1	2	4	1	2	4	3	3	2	2	6	3	6	6	2	1
72000	-539.775461567695970	-537.782410215650657	-1.993051352045260	0.000212693847235	0.000029718302345	0.139723375786203	0.544538962787909	3	6	8	8	10	12	12	13	12	15	13	14	15	14	15	15	15	15	16	17	15	17	16	18	17	17	17	19	19	17	18	19	19	18	19	20	20	22	21	23	22	26	25	24	23	25	25	26	25	27	28	28	28	27	30	30	29	29	30	32	31	32	30	34	33	36	38	39	41	41	42	48	0	1	1	1	3	5	4	9	4	9	2	11	9	5	14	7	9	6	10	10	11	11	8	3	9	21	12	19	23	14	3	19	14	23	17	11	9	23	30	35	23	45	24	40	39	37	45	35	14	0	47	47	46	47	52	53	46	43	52	63	47	46	38	65	60	46	66	56	42	62	70	0	1	1	1	3	2	1	1	1	2	1	2	1	2	3	1	2	2	1	1	1	1	2	1	5	2	1	1	2	1	2	4	1	3	1	1	2	3	3	2	2	4	2	4	1	1	2	2	3	5	1	2	2	2	1	1	2	3	1	1	1	3	4	4	1	1	6	1	5	6	3	1	1
