step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
82500	-392.261340755793753	-390.105695079007205	-2.155645676786534	0.000131036733188	0.000015440168578	0.117830841799391	0.573574132581420	3	5	7	16	18	19	21	22	23	25	23	24	24	24	25	26	26	25	26	27	30	28	28	28	27	32	29	33	28	32	30	30	30	30	31	32	31	31	30	32	33	31	32	32	32	33	33	32	32	34	34	32	34	33	35	36	34	38	35	35	34	36	39	37	0	1	2	0	4	5	6	6	6	8	6	7	8	4	9	12	8	6	10	10	16	9	17	13	19	21	20	38	10	21	16	20	29	22	23	32	19	8	29	39	24	12	21	0	32	34	42	14	29	22	52	22	21	37	38	51	42	49	42	40	36	21	64	41	1	1	1	1	1	1	1	1	2	2	2	1	1	4	1	1	2	3	1	2	3	2	1	3	1	1	1	1	2	1	2	2	1	1	2	1	2	3	1	1	3	3	1	1	1	2	1	5	2	3	1	2	2	1	2	1	1	3	2	1	1	2	1	2
83000	-396.223567056091497	-394.338921406315421	-1.884645649776088	0.000140578419148	0.000022283461165	0.158512674280186	0.611529743494294	4	6	8	17	19	20	21	22	23	25	22	25	23	24	25	26	27	25	27	28	29	28	28	28	28	32	29	32	30	31	31	29	32	31	30	30	31	31	31	32	33	33	30	31	32	33	32	33	34	36	34	32	33	34	34	36	35	37	33	35	36	35	37	39	0	1	2	0	4	4	4	6	6	8	6	13	8	8	13	11	13	13	9	13	14	16	14	18	9	21	25	20	25	18	43	19	24	22	18	19	18	23	15	43	24	45	18	0	24	35	29	36	43	51	35	37	22	30	24	51	48	60	37	14	60	36	48	62	1	1	1	1	2	1	3	1	2	2	1	1	1	1	2	2	2	1	2	3	2	1	2	2	3	2	1	1	1	2	1	1	2	2	2	1	3	2	3	1	3	1	2	1	3	2	1	1	2	1	2	1	2	2	3	1	1	1	1	5	1	2	2	2
83500	-383.948758039984455	-382.241435452790370	-1.707322587194108	0.000145416561060	0.000029269146775	0.201277946346722	0.665945215334895	3	5	7	16	18	20	22	23	23	24	22	24	25	25	26	26	26	26	25	27	29	28	29	28	27	30	29	33	28	31	30	30	30	30	30	31	29	32	30	32	33	32	32	32	31	33	33	33	33	35	33	32	34	33	33	34	35	38	34	35	37	36	38	38	0	1	2	0	4	5	6	6	5	6	6	7	5	10	7	10	8	10	8	13	29	16	24	10	19	29	13	36	10	35	21	11	13	22	14	27	25	26	14	23	36	29	39	0	23	22	39	36	40	51	14	32	32	30	32	29	48	19	36	52	36	51	62	62	1	1	1	1	1	1	1	2	4	1	1	1	3	1	3	2	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	1	1	2	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	4	1	1	1	2	3	1	5	2	2	3	2	2	1
84000	-401.785226568274709	-400.098514734986622	-1.686711833288063	0.000121337146263	0.000025202109830	0.207703169278260	0.575103969208374	3	5	7	15	19	20	22	22	24	25	23	24	25	24	25	26	25	25	27	27	28	26	29	27	27	31	30	31	30	30	30	28	30	29	32	31	32	32	30	31	33	33	33	32	33	33	32	32	33	36	32	32	34	32	35	36	35	38	34	34	37	36	39	38	0	1	2	0	4	4	6	6	8	6	8	7	14	6	9	9	5	6	10	18	10	14	10	8	18	10	32	19	13	13	32	7	21	16	30	29	25	24	32	39	39	29	26	0	27	35	29	36	52	59	39	7	46	21	17	60	11	30	36	51	57	29	64	62	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	4	2	2	1	1	1	2	2	1	3	2	2	3	2	1	3	1	2	1	1	2	3	1	1	1	2	1	1	2	1	1	1	1	2	1	4	1	2	4	1	5	4	1	1	1	2	1	1
84500	-321.851015525247590	-319.258697929971447	-2.592317595276159	0.000092932519672	0.000007445737274	0.080119825653301	0.823488878795903	3	5	7	17	19	21	22	22	24	24	23	23	24	24	25	26	26	25	26	27	29	28	29	27	27	28	29	33	29	32	30	30	31	31	31	31	30	31	31	32	34	33	33	32	32	33	33	32	32	36	33	33	34	33	34	37	33	37	34	35	37	37	39	39	0	1	2	0	4	5	6	6	8	8	6	7	7	8	13	9	8	14	13	11	15	16	17	9	19	18	20	39	13	37	21	18	26	22	24	29	25	21	37	26	49	36	37	0	27	34	36	36	25	59	32	30	34	30	38	60	48	49	42	52	40	40	61	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	3	1	1	2	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	1	3	2	1	1
85000	-434.490866092402996	-432.308782538572700	-2.182083553830288	0.000170637022867	0.000019590338124	0.114807078759583	0.558507245835285	4	5	8	16	19	20	21	21	24	24	21	24	24	24	26	25	27	23	26	27	29	29	28	28	28	32	30	32	29	31	31	29	30	31	31	30	30	30	32	32	32	32	31	32	32	33	30	32	34	35	33	32	34	33	35	36	34	37	32	36	37	37	38	38	0	1	2	0	4	4	4	5	8	8	4	8	6	18	13	7	14	8	11	10	15	12	19	15	14	30	7	35	10	12	15	17	17	22	18	7	25	17	29	32	25	9	10	0	35	22	12	47	51	59	40	17	22	33	30	37	42	49	36	43	27	42	62	48	1	1	1	1	2	2	3	1	2	2	3	2	2	1	1	2	2	1	3	2	2	2	2	1	2	1	4	1	2	3	2	2	3	2	2	4	2	1	2	1	3	3	2	1	1	3	2	2	1	2	1	3	2	2	2	3	1	1	1	2	3	3	1	2
85500	-417.704145677588087	-415.467274526159258	-2.236871151428826	0.000130449591478	0.000014209500297	0.108927135269920	0.614978141414548	4	6	8	17	19	21	21	22	24	25	23	24	24	23	24	25	25	25	25	27	29	28	29	28	26	31	30	32	30	31	31	30	32	30	32	30	31	31	31	31	32	34	30	32	33	34	32	33	33	36	33	32	33	33	34	37	34	36	34	33	37	36	38	38	0	1	2	0	4	4	5	4	4	14	6	14	14	6	6	14	6	13	6	6	15	16	17	10	8	27	6	32	21	9	21	24	32	22	13	20	24	8	12	22	36	39	22	0	27	22	38	36	32	59	24	37	26	5	38	37	9	60	60	13	51	36	61	39	1	2	1	1	1	2	1	3	4	1	1	1	1	1	1	1	2	1	3	3	2	2	3	2	2	1	3	1	1	3	1	1	1	1	4	1	2	4	4	1	1	2	1	1	2	3	1	1	2	1	2	1	1	6	2	3	5	2	1	5	2	2	1	2
86000	-351.072283653340662	-348.939739170170014	-2.132544483170674	0.000111018472380	0.000013386724337	0.120581053317781	0.792407982634117	4	5	7	17	19	20	22	23	24	24	22	24	24	25	26	26	25	25	26	26	29	29	27	28	27	31	28	33	29	31	29	29	29	31	31	30	30	31	32	32	33	33	31	31	30	33	33	33	33	34	33	32	33	32	33	36	34	37	35	36	36	36	38	39	0	1	2	0	4	5	6	6	7	11	6	7	6	6	14	14	8	11	9	11	15	16	17	8	19	21	20	35	14	24	15	24	18	22	32	14	19	21	24	24	26	37	25	0	27	34	36	36	40	42	24	24	34	37	18	52	36	49	50	52	57	48	62	61	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	2	1	1	2	2	1	2	2	1	3	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	4	2	2	2	1	2	1	2	1	2
86500	-399.670414871945979	-398.012319662911409	-1.658095209034579	0.000111672117667	0.000024270168282	0.217334181436287	0.565527273823672	4	5	6	16	19	20	21	22	24	22	23	24	24	24	25	26	25	25	24	28	29	29	29	27	27	30	28	34	30	29	30	27	32	29	31	30	30	32	31	32	34	32	33	30	31	31	32	33	34	35	33	31	35	32	34	36	34	37	35	35	37	36	38	39	0	1	1	0	4	5	6	6	6	6	10	8	8	6	10	15	8	8	10	25	15	16	24	13	8	21	14	52	25	25	15	7	26	16	25	7	18	31	8	14	35	29	24	0	27	32	36	35	54	40	52	21	34	14	38	51	37	43	29	52	48	48	62	61	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	1	2	2	1	3	3	2	1	2	4	1	2	3	4	1	1	4	4	2	2	3	1	2	2	1	2	1	1	1	1	3	3	1	2	2	2	2	2	2	2	1	2
87000	-379.326184556005614	-377.377818634719461	-1.948365921286159	0.000123572191138	0.000018161769327	0.146972948848991	0.650155830147252	4	5	7	17	18	21	21	22	23	25	23	24	24	24	25	26	26	23	26	28	29	29	28	28	28	30	29	33	29	32	30	30	30	31	31	31	31	32	30	30	34	33	31	33	31	33	32	33	33	35	34	31	34	34	33	37	33	38	34	35	36	37	38	38	0	1	2	0	4	5	5	6	8	18	6	7	6	6	9	6	6	6	12	10	9	16	13	7	19	10	20	39	20	21	18	24	24	22	39	21	32	31	24	12	21	25	19	0	20	34	40	29	25	59	40	22	34	21	26	51	47	49	42	52	48	43	61	61	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	3	2	2	3	1	2	1	2	1	2	2	2	2	2	1	1	1	1	1	3	3	2	2	1	2	1	1	2	3	1	2	1	1	2	2	2	1	2	1	2	1	3	1	1
87500	-416.287887026689816	-414.030622170805259	-2.257264855884548	0.000194005991215	0.000020731720671	0.106861239394435	0.528111301326563	4	5	8	16	19	20	22	21	22	24	23	24	23	25	23	24	27	25	27	27	29	29	28	27	26	31	29	33	30	31	30	29	32	30	31	31	31	30	31	32	34	32	32	31	32	32	32	32	31	34	33	33	32	33	34	36	34	35	34	35	37	37	39	38	0	1	2	0	4	5	6	4	6	13	6	7	6	9	6	5	14	10	12	11	10	25	10	25	9	18	16	39	20	21	25	19	31	22	18	29	19	21	21	49	31	29	19	0	27	34	21	36	21	48	35	47	5	24	26	51	54	26	35	24	49	48	61	41	1	1	2	1	2	1	1	2	2	1	1	1	1	2	2	3	1	1	1	1	2	1	2	1	2	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	5	4	2	1	1	2	1	4	2	4	1	3
88000	-371.586855406430971	-369.598071851351278	-1.988783555079711	0.000130188871387	0.000018277079878	0.140388957080684	0.584717075074913	4	6	7	16	20	20	22	22	24	24	22	23	24	25	25	25	26	26	25	27	28	29	29	28	28	31	30	33	30	31	30	28	31	30	31	32	32	31	32	32	33	33	32	33	33	33	33	32	34	36	33	29	34	33	35	36	34	37	34	35	37	36	39	38	0	1	2	0	4	4	6	6	8	8	5	7	8	6	8	13	9	10	10	14	7	16	17	9	19	52	20	32	18	21	21	18	15	14	25	29	25	14	11	10	40	48	18	0	27	22	29	29	21	59	10	5	22	52	33	23	48	39	42	38	60	57	62	61	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	2	3	2	1	1	1	4	2	2	1	2	3	4	3	1	1	2	1	2	2	1	2	2	1	4	4	3	2	1	3	2	1	1	3	1	2	2	1
88500	-368.961442388173168	-367.051186634166299	-1.910255754006879	0.000101298660250	0.000015568492999	0.153689031627728	0.538041444481334	3	5	7	17	19	20	21	22	23	25	22	24	25	25	25	26	26	25	27	25	29	28	28	28	27	31	29	33	29	31	31	30	32	30	29	30	30	31	30	32	34	33	32	33	30	34	32	32	32	36	33	32	34	33	34	35	35	38	35	35	37	36	39	38	0	1	2	0	4	5	6	4	6	6	6	6	9	6	8	12	6	6	9	11	15	16	17	10	18	21	20	39	24	35	21	24	26	24	11	14	24	21	10	37	36	29	25	0	27	14	29	36	25	59	49	32	34	35	38	42	42	39	42	51	62	42	62	36	1	1	1	1	1	1	1	4	2	2	1	3	1	2	1	1	2	2	3	2	2	1	1	2	1	1	3	2	1	1	1	1	1	2	5	2	1	2	3	1	2	3	2	1	1	5	1	1	2	1	1	1	2	2	2	1	1	4	1	1	1	2	1	4
89000	-411.629145425191837	-409.407937150363864	-2.221208274827987	0.000149568826529	0.000016535978466	0.110557653285231	0.573128013318580	4	6	7	16	20	20	22	22	24	24	23	24	24	25	25	25	25	25	27	27	28	28	26	28	27	30	29	33	30	30	29	30	29	29	32	32	31	31	30	32	32	34	33	33	33	32	32	33	32	36	32	32	34	31	35	36	35	37	33	35	37	38	38	38	0	1	2	0	4	4	6	6	5	4	6	7	8	12	10	9	8	8	14	13	15	16	6	8	10	31	9	8	8	25	18	24	15	22	15	33	19	25	11	24	25	35	19	0	20	34	29	29	33	59	30	19	34	30	33	23	48	13	29	43	36	56	56	51	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	2	2	1	2	1	2	4	2	2	1	2	5	3	1	2	1	2	1	3	2	2	2	3	2	3	1	2	1	3	2	1	1	2	1	2	2	2	1	2	5	1	5	2	1	2	1	1	3
89500	-387.093472614218172	-384.433957318024511	-2.659515296193635	0.000170753198672	0.000012976964832	0.075998370354203	0.709298670732169	4	6	8	17	19	20	20	22	23	24	23	22	24	25	26	25	27	25	26	27	29	27	28	25	27	32	30	34	29	32	29	29	30	31	30	31	29	31	31	33	34	32	32	32	31	33	32	33	33	35	33	33	35	33	34	37	34	36	33	36	37	38	39	37	0	1	2	0	4	4	5	5	8	4	6	7	7	8	18	9	24	8	24	14	15	10	17	9	18	13	20	42	6	31	10	19	15	22	14	37	9	21	33	26	14	36	8	0	29	22	35	36	18	57	37	39	43	25	26	49	36	49	36	52	52	48	61	57	1	1	1	1	1	2	1	1	1	3	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	4	1	2	1	2	2	2	1	2	1	1	1	2	1	4	1	1	2	1	1	4	1	2	1	2	3	1	1	1	2	1	1	2	2	2	1
90000	-406.598614870571112	-403.969550362807013	-2.629064507764126	0.000103313099318	0.000008040399921	0.077825561075359	0.453908427346005	4	6	7	16	19	20	22	23	23	25	21	22	24	24	26	24	25	25	26	27	29	28	29	27	27	31	29	31	29	30	30	29	32	30	32	31	30	31	29	32	32	33	31	32	32	34	33	32	31	35	34	32	34	34	35	36	32	38	33	35	35	35	37	39	0	1	2	0	4	4	6	12	4	5	5	11	6	4	9	11	8	6	8	14	10	9	14	8	19	21	20	21	9	32	15	12	31	22	28	14	25	39	8	25	18	29	8	0	27	34	29	9	9	29	52	37	43	30	21	51	29	37	29	28	36	41	48	36	1	1	1	1	2	2	1	1	5	3	2	1	2	3	2	1	2	2	1	2	2	2	2	2	1	1	1	1	2	1	3	4	1	1	1	3	2	1	3	1	4	2	5	1	2	2	2	5	4	3	1	1	2	2	2	2	1	4	2	2	3	2	3	3
90500	-418.922387975022161	-416.767139649206342	-2.155248325815799	0.000149277970677	0.000017596480510	0.117877275733235	0.561182202223100	3	4	7	15	19	20	21	22	23	23	22	24	23	24	26	24	26	25	26	27	29	28	28	28	27	31	29	31	28	31	30	30	30	30	32	32	31	31	30	33	34	33	31	33	32	33	31	32	33	36	33	30	34	33	34	36	34	37	35	34	37	37	36	37	0	1	2	0	4	4	5	7	8	8	6	5	8	8	10	13	6	11	18	11	15	16	9	15	10	52	20	34	9	12	15	21	15	5	27	39	19	21	22	28	36	24	9	0	27	52	18	26	29	48	24	9	22	23	52	28	40	25	48	28	52	35	47	30	1	1	2	1	1	3	1	1	1	1	1	3	1	1	1	1	3	3	1	2	2	2	3	1	2	1	1	1	1	4	2	1	2	6	2	1	2	1	1	1	1	2	3	1	1	2	3	1	3	2	3	4	3	2	1	2	1	4	2	2	4	3	3	3
91000	-405.201590170715065	-403.292664349576569	-1.908925821138506	0.000180259972310	0.000027747977367	0.153933105674729	0.589523610213081	4	6	7	16	19	21	22	21	21	25	22	25	24	23	25	24	26	25	26	26	29	27	28	27	28	30	28	33	29	32	29	31	31	29	32	31	31	32	31	29	33	34	31	33	32	32	33	32	33	35	33	33	35	33	35	35	35	38	35	35	36	38	38	38	0	1	2	0	4	4	5	5	4	14	5	7	14	8	14	11	18	8	15	15	18	15	18	13	19	29	18	5	10	24	24	13	31	22	40	21	6	33	40	23	29	32	11	0	27	34	29	29	43	15	21	22	32	35	28	35	48	28	52	51	36	43	48	52	1	1	1	1	2	2	1	1	3	1	2	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	6	1	2	1	2	1	1	2	1	5	1	1	1	3	1	4	1	2	2	2	1	1	5	1	3	1	1	1	1	1	2	1	1	2	3	3	2
91500	-409.681000182782896	-407.361511580791898	-2.319488601991006	0.000160019642822	0.000016150615507	0.100928956110008	0.557969505335959	4	5	6	16	19	21	22	21	23	24	23	24	25	24	25	25	26	25	26	27	30	29	28	28	28	30	29	33	28	32	28	30	31	30	29	31	30	31	31	31	34	34	32	31	30	33	32	32	31	36	30	32	33	33	34	36	34	34	32	36	37	37	36	38	0	1	2	0	4	4	5	5	8	11	8	4	14	9	6	11	14	8	10	17	6	15	17	14	19	24	8	19	12	35	18	27	26	24	14	29	24	26	25	29	36	48	25	0	20	34	24	21	22	41	19	14	39	21	21	21	52	25	29	27	57	36	48	61	1	1	1	1	1	3	2	1	1	1	2	3	1	1	2	1	2	3	1	1	4	3	1	2	1	1	3	3	1	3	2	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	3	1	1	1	2	3	1	1	2	3	1	3	2	2	1	3	3	1
92000	-366.739793128545728	-364.701685662615375	-2.038107465930359	0.000111678278183	0.000014854570646	0.133012174681074	0.563604241633229	4	6	8	16	20	20	22	22	23	25	22	24	23	25	25	25	27	26	25	25	29	29	29	28	28	31	29	34	30	31	29	29	31	31	31	30	31	32	28	32	33	34	32	31	31	34	32	31	33	36	33	30	34	34	34	36	33	38	34	35	37	36	38	38	0	1	2	0	4	4	5	5	8	13	5	7	8	8	13	9	13	9	9	11	9	16	10	7	19	52	18	51	7	25	13	16	39	22	31	18	19	39	9	52	29	29	13	0	27	34	36	36	37	59	40	18	43	30	38	51	36	25	43	25	62	36	62	43	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	2	2	3	2	1	1	1	3	2	3	1	2	1	2	2	2	2	2	1	1	2	5	1	1	2	1	1	1	1	1	2	1	1	1	2	2	4	1	4	1	2	1	4
92500	-410.309361599629085	-408.505138204373338	-1.804223395255773	0.000169648258468	0.000029788220291	0.175588128988354	0.615394904522791	3	5	8	16	18	21	21	22	24	24	22	25	23	24	26	25	27	26	27	27	28	28	29	28	26	32	29	33	29	30	30	30	30	30	31	31	30	31	31	32	33	33	33	32	31	32	32	33	31	35	34	32	35	34	35	36	34	37	34	35	35	37	39	38	0	1	2	0	4	4	5	6	6	11	6	7	8	8	14	8	12	14	13	14	18	12	17	13	8	31	20	27	21	24	15	24	21	22	37	29	19	12	31	24	29	10	29	0	20	16	29	36	9	59	21	23	51	49	42	35	49	49	40	40	36	43	62	43	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	2	1	1	2	1	1	2	1	1	2	4	1	1	2	5	1	1	2	4	1	2	3	1	3	2	1	2	1	3	1	3	1	2	1	2	1	2
93000	-368.471446278844894	-366.150904622562052	-2.320541656282817	0.000135694308908	0.000013682475283	0.100833081309372	0.708331189131208	4	5	7	16	19	21	20	22	23	23	23	25	25	25	25	25	26	25	26	27	28	28	27	27	27	32	29	33	30	31	31	29	29	31	31	31	30	30	30	32	33	32	33	31	33	33	30	33	32	35	30	32	34	32	33	37	34	37	35	35	36	38	39	38	0	1	2	0	4	7	5	6	6	8	5	11	10	8	10	9	8	9	18	12	9	16	9	13	11	33	20	11	25	37	21	25	23	22	27	29	24	15	12	35	29	39	37	0	27	34	24	47	8	42	24	37	34	30	38	51	36	37	28	49	29	61	64	61	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	2	2	2	3	2	1	1	1	2	1	1	1	1	2	3	1	1	1	2	1	3	1	1	1	3	2	1	1	1	1	2	3	1	4	1	1	3	1	1	1
93500	-395.304940391902733	-393.468295293174947	-1.836645098727811	0.000151345415097	0.000025474379601	0.168319466996651	0.542365924041612	4	5	7	16	18	19	20	22	24	25	22	24	24	25	25	25	26	25	26	28	29	29	28	28	27	32	30	32	29	30	28	29	32	30	30	30	31	30	30	31	32	32	32	32	32	34	31	30	32	35	33	31	34	33	32	36	34	36	33	34	36	35	38	38	0	1	2	0	4	5	6	7	8	8	6	7	8	13	13	11	8	7	8	6	15	18	17	5	10	39	18	25	19	25	7	14	38	22	21	18	9	21	20	19	35	37	39	0	20	34	36	29	20	42	21	21	22	30	24	60	37	25	35	31	62	40	62	62	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	3	2	2	4	2	2	1	4	1	1	3	1	1	1	3	2	1	1	1	2	4	1	1	2	1	1	1	1	3	3	1	1	2	2	2	1	2	1	2	2	2	4	1	3	1	2	2	2
94000	-405.572249727303813	-403.419798580567317	-2.152451146736496	0.000166630175327	0.000019696519690	0.118204998893767	0.521928181330018	3	4	6	15	19	20	22	22	24	24	21	24	23	25	24	24	26	25	26	27	28	28	27	28	28	31	30	33	29	30	29	30	31	30	31	31	31	30	32	33	33	33	33	32	33	32	32	32	32	35	32	32	33	33	34	36	35	36	34	35	35	37	38	38	0	1	2	0	4	4	11	11	13	13	5	8	8	8	8	11	10	5	12	9	14	16	14	9	19	21	29	35	7	21	24	14	14	22	32	15	9	21	24	29	51	29	25	0	27	16	22	24	25	36	33	7	22	51	52	19	42	30	48	35	52	47	62	47	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	2	1	1	1	1	3	1	1	1	2	1	1	2	4	1	1	1	1	2	2	1	2	3	3	2	2	3	1	5	3	1	1	3	1	3	1	2	1	3	1	3
94500	-402.446155483889129	-400.179741014584067	-2.266414469305056	0.000158213432358	0.000016763450255	0.105954658872817	0.567984080023549	3	5	7	17	19	19	20	22	23	25	22	25	24	25	25	25	25	23	25	27	30	29	28	29	27	31	28	34	29	31	31	31	32	30	31	30	31	32	31	32	33	34	32	31	32	34	32	33	34	35	33	33	35	33	34	36	34	38	34	35	37	37	39	38	0	1	2	0	4	4	6	7	6	11	6	11	7	18	6	18	18	11	18	18	27	9	17	7	19	18	9	41	20	21	15	7	25	22	27	9	25	24	17	31	29	52	11	0	27	34	10	31	24	24	40	15	26	30	38	20	36	39	29	51	48	57	62	57	1	1	2	1	1	1	1	1	2	2	2	2	3	1	2	1	2	1	1	3	1	2	1	4	1	4	2	1	1	1	3	4	2	1	2	3	1	2	3	1	3	1	3	1	2	2	3	1	2	2	1	4	2	1	1	3	2	3	2	1	2	2	1	3
95000	-395.427072540375036	-393.276472413068291	-2.150600127306721	0.000169586966262	0.000020082944455	0.118422688357325	0.627111617154243	4	5	8	17	19	18	22	20	23	25	22	24	25	25	26	26	26	26	26	28	28	29	28	28	27	32	30	34	29	30	30	31	30	31	31	31	30	32	31	31	32	32	32	32	32	33	32	32	33	35	32	33	34	33	34	34	34	36	34	35	37	36	39	39	0	1	2	0	6	4	6	6	8	8	8	6	8	9	12	5	6	14	9	9	15	16	12	18	14	10	16	19	10	19	15	24	9	37	24	10	10	33	24	24	36	40	25	0	27	37	36	29	39	52	35	10	22	30	26	40	33	37	42	33	59	52	57	57	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	3	3	1	1	2	1	2	1	1	1	4	2	5	1	2	1	1	3	1	2	3	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	4	2	2	1	1	3	3	2	2	2	2	2	2
95500	-409.202881745453965	-406.432773371330939	-2.770108374123031	0.000147941881495	0.000010337223620	0.069873544362944	0.549495420598814	2	5	6	16	19	21	20	23	23	25	23	23	25	25	26	26	26	25	23	26	29	29	28	28	25	31	29	33	30	32	30	31	32	30	29	31	32	31	31	32	32	32	32	33	32	33	33	30	32	36	33	32	33	33	34	37	34	37	34	35	36	36	37	38	0	1	2	0	4	7	5	6	6	8	6	7	8	6	14	18	19	8	6	11	9	16	17	8	9	35	20	40	24	35	15	24	25	22	18	29	17	24	24	24	29	13	17	0	39	34	29	24	29	37	18	9	39	49	43	33	33	52	29	28	39	29	62	39	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	3	1	1	2	1	2	2	1	2	2	2	2	4	1	2	1	3	2	2	1	1	3	4	1	1	1	1	1	1	2	4	6	1	1	1	1	1	2	2	2	2	3	1	2
96000	-365.305496159209611	-363.193734093875662	-2.111762065333950	0.000125060205460	0.000015400736180	0.123146576666229	0.569464807773356	4	5	7	16	19	20	21	22	23	24	23	25	24	25	25	24	26	26	26	27	29	28	28	27	27	30	28	33	30	30	31	30	32	30	30	31	32	31	31	30	33	33	32	33	32	31	33	32	33	36	33	33	34	33	33	36	35	36	34	35	37	37	38	38	0	1	2	0	4	4	5	7	8	8	8	6	8	13	10	8	10	8	14	11	13	8	17	14	19	15	11	40	9	25	15	21	26	22	19	27	18	26	32	24	29	36	25	0	20	35	48	24	21	59	9	40	34	29	26	60	29	51	29	52	41	36	61	61	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	2	1	2	1	2	2	3	1	1	1	2	4	1	3	1	3	1	1	2	2	2	2	1	1	1	1	2	2	1	3	1	1	3	2	1	5	1	2	1	1	1	2	1	2	1	2	3	1	1
