step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
63500	-159.695264485081452	-158.334421880209675	-1.360842604871790	0.000000943363053	0.000000540602887	0.573059211670050	0.999089044168127	4	2	4	3	5	6	6	5	5	8	7	10	11	9	9	8	10	10	10	10	12	12	11	11	15	12	13	13	14	14	15	16	16	17	20	17	18	19	20	20	21	24	21	22	22	24	24	23	24	26	23	25	24	25	23	25	24	26	26	27	25	26	26	27	28	30	31	34	36	2	0	2	2	4	3	3	4	3	11	5	10	17	11	7	8	10	15	16	15	12	17	12	15	28	12	26	18	22	27	22	29	30	25	37	32	36	36	36	32	35	48	38	39	38	44	43	40	55	53	45	51	45	48	45	45	48	46	51	57	47	47	47	62	62	50	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-177.214487332594359	-175.738161429630367	-1.476325902963987	0.000000736686525	0.000000765421855	1.039006185001829	0.978317032576710	4	2	5	3	4	6	5	7	6	8	7	11	11	9	8	10	10	10	10	11	12	12	13	10	13	12	13	14	14	13	15	14	16	17	20	18	18	19	19	20	21	24	21	21	23	23	25	23	24	25	23	25	23	26	25	24	26	25	26	25	25	27	26	28	27	30	32	35	37	2	0	2	2	4	1	4	6	7	9	1	18	15	8	6	8	15	10	10	19	13	19	12	15	12	18	24	23	22	13	22	12	25	31	37	33	30	31	36	36	38	53	36	39	41	43	53	44	43	48	38	48	43	61	42	53	53	48	60	43	49	42	42	57	60	50	66	67	68	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-217.002540378121921	-215.635110377402555	-1.367430000719354	0.000000650579277	0.000000427927828	0.657764307534801	0.724414850875118	3	1	4	4	5	5	5	6	6	8	7	9	11	9	7	11	9	11	11	11	12	12	12	11	14	10	13	14	15	13	15	17	15	18	20	19	19	18	20	20	21	24	21	22	24	24	23	22	22	25	23	22	24	26	24	25	26	26	26	23	26	26	27	28	27	30	32	34	36	2	0	2	2	3	1	4	4	4	7	5	15	14	10	1	12	11	14	12	14	10	17	10	10	21	12	16	27	30	14	21	20	22	27	33	28	32	22	32	34	36	48	31	43	48	44	43	35	37	42	43	41	52	46	44	47	42	47	45	37	55	47	47	61	58	63	66	67	68	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	3	1	3	2	2	1	3	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
65000	-208.080498596063762	-204.458038900844770	-3.622459695219002	0.000000102555658	0.000000834138033	8.133515456271528	0.800180601657186	4	2	5	3	4	5	5	6	6	9	6	11	11	9	8	8	9	12	10	10	12	11	12	11	14	11	13	14	16	14	15	16	17	18	20	19	18	19	20	20	21	24	22	22	24	23	22	24	23	24	22	24	24	24	26	26	27	25	27	26	26	25	26	27	28	27	31	34	36	2	0	2	2	4	4	2	1	1	7	6	17	10	16	8	1	15	19	16	15	20	19	13	10	14	14	16	23	25	21	21	26	32	23	34	33	21	33	37	32	38	36	34	41	49	47	40	51	44	46	38	43	47	49	62	43	46	49	61	45	42	51	45	50	55	60	65	67	68	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	3	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1
65500	-159.243467725634275	-157.880989230187083	-1.362478495447187	0.000000346911718	0.000000212363457	0.612154176028141	0.954706155669662	3	1	5	3	4	5	6	7	6	9	8	10	11	10	9	11	9	11	11	10	12	10	11	9	13	10	12	14	15	14	15	16	16	18	19	18	18	19	21	20	21	22	22	22	23	23	25	23	23	26	23	24	24	27	25	25	25	26	25	26	26	26	26	27	28	30	32	34	37	2	0	1	2	2	4	5	7	5	11	8	8	20	11	11	17	8	11	15	9	14	24	15	11	12	24	16	25	25	13	28	30	30	33	32	33	32	37	35	32	38	41	41	41	44	39	51	43	41	47	40	44	49	57	51	42	48	52	45	45	51	52	53	47	58	54	66	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-163.263984035398153	-161.169695821676726	-2.094288213721438	0.000000043635945	0.000000112993823	2.589466619103888	0.993964078224633	4	2	4	3	4	5	5	7	6	9	7	10	11	8	7	10	9	12	8	10	12	11	13	12	15	11	13	14	15	14	15	16	14	17	20	18	18	19	20	20	21	23	22	23	23	23	25	24	24	25	23	22	24	25	26	25	25	24	26	26	26	27	25	26	27	29	31	34	37	2	0	2	2	4	2	5	5	3	11	3	11	12	7	7	19	19	10	8	15	16	10	26	17	28	14	10	20	23	21	24	28	23	31	38	32	31	34	36	37	35	41	39	35	40	41	46	40	44	44	40	40	42	46	53	58	45	43	49	51	49	47	44	58	56	65	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-181.868001937016743	-180.492137355979679	-1.375864581037070	0.000000943111845	0.000000667424068	0.707682839461839	0.819203474833747	4	2	4	3	5	5	5	6	6	8	7	9	11	9	7	11	9	11	10	9	13	10	12	12	15	11	12	14	15	14	16	17	14	18	19	18	19	20	20	21	21	23	22	22	23	22	23	23	24	24	23	23	24	25	24	25	27	27	26	26	26	25	26	27	27	30	32	34	37	4	0	2	2	4	4	3	1	3	11	7	11	22	15	7	14	11	20	17	5	27	17	19	15	21	6	16	23	18	23	24	31	23	29	34	25	29	36	35	37	36	46	37	37	46	39	41	40	45	45	44	38	44	51	51	51	54	59	51	49	47	42	55	54	62	58	66	67	68	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-225.055904336847732	-219.450519459866541	-5.605384876981204	0.000000033173146	0.000000721440135	21.747715433839545	0.831053539474188	4	2	4	4	4	5	6	5	6	8	7	9	12	9	9	11	7	11	11	10	13	11	12	11	14	9	14	13	15	12	16	16	17	18	19	18	17	19	21	20	22	23	22	21	23	22	23	24	24	25	23	23	24	26	25	24	26	26	26	25	27	27	26	27	27	31	29	35	38	2	0	2	2	2	5	4	1	4	9	7	4	26	7	11	20	5	12	12	10	23	26	24	12	19	7	14	30	15	24	25	20	27	32	31	28	19	31	38	38	36	35	44	38	40	39	39	51	51	43	39	38	41	49	45	52	50	56	53	41	45	58	52	55	52	54	62	61	68	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	4	1	1	3	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1
67500	-213.310226685204810	-211.803013435298368	-1.507213249906450	0.000000255135851	0.000000285899429	1.120577247757094	0.684940191503233	3	1	5	4	4	6	6	5	5	8	7	11	11	9	8	11	10	11	9	10	12	10	13	10	13	11	13	13	15	14	15	16	16	17	20	19	15	19	21	21	21	24	21	21	23	23	24	23	24	25	22	24	24	26	25	25	25	26	25	26	26	27	27	28	27	30	31	35	36	2	0	1	2	1	1	1	4	2	6	8	17	19	11	5	19	15	6	6	6	24	6	16	3	12	14	13	15	26	21	26	37	12	29	25	31	12	34	34	34	38	40	36	36	40	41	44	38	51	53	43	43	48	56	40	45	48	47	46	47	43	57	55	49	57	65	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	3	2	1	2	1	2	1	4	1	2	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1
68000	-207.871491806820416	-206.505652632064624	-1.365839174755782	0.000001014414679	0.000000655013372	0.645705731202823	0.887598115917593	3	2	5	4	3	5	4	6	6	9	6	9	11	10	8	10	9	12	10	10	12	11	12	12	14	11	14	13	15	14	15	17	16	18	19	19	15	20	21	21	21	23	23	22	23	22	24	23	24	25	23	24	24	25	24	25	25	24	26	24	27	26	27	25	28	30	31	32	34	2	0	5	1	2	1	1	7	3	8	3	15	17	15	9	12	4	13	17	15	14	17	19	20	24	10	22	12	28	24	28	37	27	33	32	31	25	36	35	34	35	46	38	39	41	40	45	46	46	47	19	48	44	42	48	44	48	39	42	46	50	41	64	46	47	64	61	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1
68500	-186.306135153601588	-184.598109566791294	-1.708025586810297	0.000000220164172	0.000000355489989	1.614658672240669	0.918961185058593	4	2	4	4	5	6	6	6	7	9	7	11	12	8	8	10	10	9	11	10	12	10	13	11	14	12	13	15	15	15	14	17	17	17	19	19	18	18	20	20	21	24	21	20	24	23	25	23	24	25	22	23	23	26	25	24	27	26	24	26	25	27	26	26	28	30	31	35	37	2	0	2	2	3	3	4	1	6	11	7	15	12	7	5	9	9	15	17	10	10	10	24	8	26	22	13	27	21	23	13	23	30	31	34	34	25	25	32	36	35	41	37	38	44	43	59	43	51	48	39	51	39	53	42	41	54	55	41	47	52	55	50	52	58	65	65	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-177.773960868412559	-175.390097758626325	-2.383863109786229	0.000000025011964	0.000000085188129	3.405895215495474	0.953981748601338	3	2	4	4	4	5	5	6	6	9	7	11	12	8	9	11	9	12	10	9	12	10	12	11	13	11	12	14	16	14	15	17	14	17	20	15	18	19	21	20	21	22	22	23	23	21	24	23	23	25	23	24	25	25	25	25	25	24	26	26	25	24	25	27	27	31	30	35	37	2	0	2	1	2	1	4	3	6	11	8	19	24	11	11	15	11	19	14	11	16	14	14	10	18	1	22	21	28	26	22	33	24	31	38	25	31	34	38	38	38	35	40	42	41	40	49	41	39	49	35	44	51	51	48	49	42	51	47	54	62	41	49	54	50	67	65	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
69500	-197.998736112153466	-195.043322376725285	-2.955413735428174	0.000000217044662	0.000001152722402	5.310991707631111	0.865459671702251	4	1	5	3	3	5	4	7	6	7	6	10	11	9	7	11	9	9	9	8	13	11	12	12	14	11	14	13	16	13	15	16	17	18	20	17	19	19	20	20	22	22	22	22	24	23	24	22	24	25	22	25	24	26	23	25	27	25	26	25	26	27	24	28	24	31	32	33	37	2	0	7	2	2	4	2	11	3	11	7	15	19	10	11	20	8	8	10	11	23	19	17	12	16	7	24	13	27	16	13	25	29	36	34	25	31	34	34	33	35	39	40	40	43	42	42	38	42	46	39	65	41	56	42	44	61	48	53	65	49	60	44	58	44	52	66	67	66	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3
70000	-206.948140260858480	-205.478783599545039	-1.469356661313451	0.000000039238643	0.000000040025580	1.020055135022385	0.779407324788618	3	1	4	4	5	5	5	7	6	7	6	8	12	9	8	11	9	12	11	7	10	12	13	11	15	12	13	12	13	14	15	15	17	17	19	18	18	20	21	20	21	24	22	22	23	23	24	24	24	25	24	25	25	26	25	26	26	26	26	27	26	25	25	27	27	28	31	33	35	2	0	2	1	1	2	3	6	5	5	3	5	19	8	11	17	20	20	15	7	14	17	16	17	18	24	16	17	16	21	13	27	31	31	34	26	32	34	40	36	35	38	38	35	40	40	44	35	39	41	43	35	46	55	42	48	48	51	49	50	48	38	45	52	53	59	66	67	61	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4
70500	-218.408813923244253	-216.243291169606067	-2.165522753638192	0.000000463192539	0.000001288727077	2.782270802396860	0.737052859580019	3	1	4	3	5	6	5	6	6	8	7	10	11	9	9	11	9	12	10	10	12	12	13	11	14	10	11	14	15	13	15	17	16	17	19	18	16	20	20	21	22	23	21	23	21	23	24	23	24	25	22	23	24	26	25	24	27	26	23	25	26	27	27	27	26	29	31	34	37	2	0	2	2	3	4	4	4	4	5	9	9	19	6	10	14	3	20	6	10	9	12	15	6	17	11	7	17	13	24	30	31	31	31	23	29	30	36	37	35	39	40	34	40	38	38	45	40	43	48	35	45	52	50	44	52	60	52	40	48	42	60	41	42	60	63	66	67	55	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	3	1	2	2	2	1	3	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	5
71000	-215.739166120214207	-214.235942332137114	-1.503223788077099	0.000000434856814	0.000000482789424	1.110226191043264	0.777452360657947	3	1	5	3	4	5	6	7	5	8	7	10	12	10	7	9	9	11	10	10	13	10	11	12	15	10	13	14	14	15	16	17	15	17	19	17	17	19	20	20	19	22	21	22	23	22	23	22	24	25	24	25	24	24	26	25	26	26	26	27	27	25	26	27	27	29	32	34	36	2	0	4	2	1	1	5	3	1	6	7	10	22	6	6	10	7	14	8	8	16	10	22	23	21	15	10	22	13	28	29	30	28	25	27	25	31	34	31	41	25	41	37	34	41	40	43	38	45	46	46	47	46	39	45	47	51	53	62	49	62	51	53	53	50	64	62	67	65	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	3	1	3
71500	-204.891958795149122	-203.292776353206506	-1.599182441942614	0.000000633390032	0.000000152252822	0.240377673185289	0.859205722929966	3	2	4	3	4	5	5	6	6	7	7	10	11	9	9	11	8	12	10	9	12	11	12	11	13	9	14	14	15	13	15	15	16	18	18	17	17	19	21	19	21	23	23	22	23	22	24	23	24	25	24	25	24	24	26	25	26	27	25	27	26	25	26	27	27	31	32	34	38	2	0	2	2	4	5	5	7	2	6	6	14	14	8	11	15	8	24	20	11	17	14	15	14	13	17	24	25	25	14	18	16	27	37	33	31	18	34	32	36	38	44	41	29	41	41	43	46	40	47	44	41	42	42	47	45	54	52	54	57	50	43	62	62	53	63	65	67	66	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3
72000	-179.239368403733465	-177.550451240753262	-1.688917162980210	0.000000950084376	0.000001490109564	1.568397083633314	0.878866643844366	3	2	4	4	5	5	6	7	7	9	7	10	12	8	8	11	9	11	11	11	13	11	12	11	14	12	12	13	16	14	15	16	16	17	18	19	18	19	20	20	21	24	22	23	23	23	25	23	22	25	23	24	24	26	25	24	26	27	26	27	26	24	26	25	26	28	30	35	37	2	0	2	2	1	2	3	7	6	8	4	10	20	8	7	10	9	10	12	11	13	17	15	17	13	18	10	20	27	23	25	25	30	29	34	32	29	33	38	35	36	43	39	41	49	40	45	49	40	52	43	44	41	44	53	46	64	57	50	52	64	44	50	44	52	59	60	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
72500	-170.096951092874036	-168.037420609220078	-2.059530483653945	0.000000819457021	0.000002046295145	2.497135410453126	0.908613513234558	4	3	5	4	5	6	4	6	6	8	7	10	12	7	8	10	10	12	10	10	12	12	12	12	13	11	12	14	14	14	16	16	17	17	19	19	18	19	20	20	21	22	22	22	24	24	23	22	23	26	23	24	24	26	25	26	25	26	26	25	26	25	27	27	28	30	32	35	37	2	0	2	2	7	1	2	5	1	6	7	15	16	7	8	10	14	20	8	15	16	20	15	17	22	17	20	25	23	18	23	29	32	29	33	34	32	34	34	33	38	36	35	35	43	44	42	39	43	52	44	42	42	53	52	57	49	46	57	44	47	49	55	57	58	65	64	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
73000	-177.083248274119001	-175.586705721456923	-1.496542552662079	0.000000404859918	0.000000442423274	1.092781117635332	0.877217955531343	3	2	4	3	4	5	5	7	6	8	4	10	11	10	9	11	9	12	9	9	12	10	13	12	13	11	13	15	14	14	15	16	17	18	19	17	17	20	20	21	22	23	22	22	24	24	24	23	23	25	23	24	24	26	25	26	26	26	24	26	27	26	26	26	27	31	31	34	36	2	0	2	2	2	1	3	9	6	9	2	8	22	5	8	12	10	17	9	6	26	8	26	12	21	12	13	29	26	27	25	30	31	36	33	28	31	33	34	35	38	40	38	40	42	43	39	40	40	45	44	42	40	52	52	59	52	59	44	59	50	45	45	46	52	49	56	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1
73500	-181.311157538318668	-179.928769573182251	-1.382387965136426	0.000003815615005	0.000001677089265	0.439533145350861	0.949264997518436	3	2	4	3	5	6	4	5	7	9	8	10	9	9	8	10	9	11	9	11	12	10	13	12	15	12	12	15	16	14	15	16	14	17	17	18	17	20	19	19	21	23	22	21	23	23	24	22	23	25	23	24	24	24	25	26	27	26	26	24	26	26	26	28	26	31	30	34	37	2	0	1	2	4	5	4	4	8	15	8	14	9	15	8	15	11	17	9	10	18	15	18	16	27	12	16	23	21	26	23	31	27	33	31	35	30	40	37	32	40	44	40	35	44	43	43	38	38	42	38	49	42	43	49	55	61	53	49	48	60	54	41	65	51	64	64	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-159.346473504101482	-157.706522464677391	-1.639951039424093	0.000000103006972	0.000000023065896	0.223925582202727	0.994224950322249	3	2	5	3	4	6	6	6	7	8	7	11	11	9	9	11	9	11	9	10	13	11	12	10	13	11	12	14	14	13	14	16	17	16	20	18	18	20	19	21	22	23	22	22	23	23	24	23	25	25	24	24	25	26	25	24	26	27	27	25	27	25	25	28	27	30	32	34	37	2	0	4	2	2	5	5	1	3	8	8	17	20	6	10	24	11	19	3	8	27	14	24	11	16	17	20	12	22	27	21	28	32	29	37	34	32	37	33	37	37	41	40	39	38	40	43	41	42	46	40	46	48	56	44	42	56	49	55	41	52	47	43	65	57	64	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-183.130654577845149	-181.467607936569095	-1.663046641276066	0.000000546957305	0.000000117926053	0.215603761982615	0.978881222677838	3	2	5	3	4	6	4	7	6	8	7	10	11	9	8	11	9	10	10	11	11	11	13	12	14	12	13	15	15	12	16	17	14	16	20	19	18	19	20	19	21	21	22	21	24	24	22	24	23	25	23	24	24	26	24	26	27	26	27	25	26	26	27	27	26	29	30	34	37	2	0	1	2	2	5	1	6	7	3	9	11	18	9	9	12	11	15	17	6	18	19	24	20	23	22	21	30	33	13	24	23	24	29	38	37	29	32	40	37	38	40	42	40	43	43	36	41	41	42	43	42	47	53	43	51	62	53	60	45	45	53	60	58	45	56	57	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-197.668592769343633	-196.129432402734039	-1.539160366609604	0.000000260292707	0.000000312878809	1.202026797840820	0.877085341725910	4	1	5	3	4	5	3	6	5	8	8	10	10	9	9	10	8	11	11	10	12	11	12	11	13	9	13	13	16	14	15	17	17	16	19	18	17	20	19	20	19	23	22	23	22	22	24	24	24	25	23	25	24	26	25	25	24	27	27	25	27	26	25	28	27	30	31	34	38	2	0	7	2	2	5	2	6	7	8	7	26	11	7	10	26	9	14	16	17	13	16	20	13	16	11	21	23	27	23	27	25	29	18	32	37	25	41	34	33	36	46	40	38	38	40	44	42	51	51	45	48	44	45	47	57	45	50	52	44	63	46	57	56	57	61	64	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1
75500	-155.737021950720447	-152.937175127469970	-2.799846823250482	0.000000345315101	0.000001640164535	4.749761973360887	0.991992801428270	3	1	4	3	5	5	6	7	7	7	6	11	11	9	8	9	9	10	10	11	13	11	12	11	14	12	12	15	14	15	15	16	16	18	20	18	18	20	20	21	21	22	22	22	24	22	24	23	23	25	24	23	24	26	26	25	27	26	26	26	25	27	26	27	26	29	32	35	37	2	0	4	2	2	4	6	7	6	6	3	17	14	11	11	15	9	16	15	14	12	15	18	14	27	19	19	12	13	29	25	30	21	31	34	32	32	34	36	35	38	38	41	39	43	40	49	41	40	53	42	39	46	56	47	43	63	53	45	53	42	56	45	50	53	60	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-165.570578865517433	-162.549549654788251	-3.021029210729189	0.000000065937022	0.000000366479910	5.558029420127910	0.912732197933727	3	2	5	4	4	6	5	6	7	9	6	10	12	9	8	9	9	12	10	11	13	11	12	10	14	12	13	14	16	14	16	16	17	17	19	17	19	19	21	20	21	23	22	22	24	23	24	22	24	25	23	25	24	27	26	24	27	27	26	25	25	24	26	28	27	31	32	34	37	2	0	2	1	1	5	5	5	3	9	1	9	22	15	6	9	9	24	15	24	23	10	19	14	23	19	23	18	28	13	28	27	31	30	31	32	34	36	38	35	40	44	38	35	48	41	43	40	51	45	43	46	46	61	60	42	59	60	53	47	62	48	50	45	42	54	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
