step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
59000	-445.940462545215894	-452.795950496175294	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391312458014699	1	3	4	6	7	10	11	11	13	12	13	13	15	17	16	20	15	18	17	16	17	18	19	19	19	19	19	18	19	20	19	20	18	18	20	23	21	21	23	23	22	24	24	25	25	25	25	25	25	27	27	28	26	27	27	26	28	28	28	30	30	30	30	31	31	30	33	35	34	35	32	35	37	40	0	1	1	1	1	1	1	4	10	5	8	7	9	1	7	9	7	11	17	11	4	12	19	1	14	13	13	13	34	29	20	27	20	6	12	1	11	16	20	29	34	1	37	40	19	41	26	10	34	32	49	27	46	45	24	24	53	32	53	43	18	48	57	26	50	56	1	66	64	48	35	48	72	73	1	1	2	2	3	5	4	2	1	4	1	1	1	8	1	4	2	2	2	2	5	2	1	8	1	2	2	2	1	1	2	1	1	5	3	11	4	1	4	2	2	11	2	2	3	1	3	3	3	2	1	7	1	1	3	4	1	3	1	3	6	3	1	3	2	2	17	3	2	6	6	4	1	1
59500	-439.803413833684317	-446.658901784643717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.347313972695279	1	3	4	5	8	9	11	12	15	9	13	14	13	16	16	19	15	18	16	15	14	18	18	18	20	18	17	18	19	19	21	20	20	19	20	23	22	21	22	22	22	22	24	25	25	26	24	25	26	26	26	27	26	27	28	27	29	28	28	30	27	30	30	31	32	33	33	35	35	34	34	36	37	38	0	1	1	1	4	1	5	6	13	1	8	7	3	10	8	15	8	15	13	7	5	15	21	1	16	27	21	21	17	12	9	18	9	20	29	1	19	28	35	29	24	1	42	40	34	41	27	28	35	41	47	6	41	49	56	38	32	15	50	45	43	48	54	48	40	64	1	62	62	64	63	62	62	55	1	1	1	2	2	3	2	1	1	3	1	2	5	5	3	2	2	1	1	1	2	1	3	7	1	1	1	2	3	3	2	1	2	2	1	10	2	2	1	1	1	11	1	1	2	2	4	4	4	2	2	7	2	1	1	3	4	4	1	3	1	3	1	3	4	1	16	3	3	2	2	2	3	4
60000	-411.517894980898291	-418.373382931857691	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.352230492097810	1	3	5	4	6	11	12	10	14	12	12	15	14	16	15	19	16	18	18	16	17	20	18	17	19	19	18	17	20	19	20	20	17	19	21	23	21	22	22	23	23	24	24	24	26	24	25	26	25	27	26	28	25	27	28	26	28	28	28	30	31	30	30	32	33	31	34	33	34	34	34	34	37	41	0	1	1	2	1	4	6	5	5	5	6	10	5	6	6	7	7	20	21	6	15	33	12	7	15	27	15	8	9	15	18	17	15	24	28	1	26	22	31	25	29	34	32	38	37	29	44	42	34	41	37	48	41	47	53	37	43	11	14	54	42	42	57	66	63	42	1	66	59	42	48	52	68	57	1	1	2	1	3	3	1	3	4	4	1	2	3	2	2	3	3	1	1	2	1	2	2	2	3	1	1	4	2	2	1	1	1	2	2	10	1	1	1	2	2	4	2	1	2	1	1	1	3	2	3	1	1	1	2	2	2	9	5	2	4	3	1	1	1	3	16	1	3	5	5	3	2	7
60500	-395.411327704661460	-402.266815655620860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.379856280518441	2	3	3	4	7	11	11	12	14	12	13	14	15	16	16	19	16	18	18	16	17	20	19	18	19	19	17	18	19	19	20	20	20	19	20	24	23	20	22	21	23	24	24	25	25	25	25	25	26	24	26	27	27	28	28	26	27	28	28	28	28	31	29	32	31	32	33	34	33	35	34	35	38	41	0	1	1	1	1	1	5	7	5	1	5	8	11	10	10	5	9	9	17	9	20	30	24	14	19	8	12	13	11	15	29	11	13	27	24	1	14	24	35	33	12	31	16	29	37	31	37	26	14	28	29	31	50	49	51	44	45	1	47	15	42	40	52	61	35	61	1	48	62	66	64	68	72	73	1	1	1	1	2	4	2	1	3	4	3	1	1	2	2	5	1	1	1	1	1	1	1	1	1	3	1	1	3	1	1	4	2	1	1	10	3	1	1	1	5	2	3	3	1	3	1	2	5	3	3	3	3	1	1	1	1	12	1	4	2	6	1	2	5	1	16	4	1	2	1	1	2	1
61000	-467.092292494448088	-473.947780445407489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.318518352750046	1	2	5	6	7	8	11	11	14	12	14	14	15	15	14	16	14	17	17	16	17	19	18	17	19	17	18	19	20	21	20	21	20	19	20	22	22	22	22	23	21	23	23	25	25	25	24	26	26	27	26	27	25	27	27	25	29	27	28	30	31	30	30	32	32	30	33	35	34	32	34	34	38	40	0	1	1	1	1	1	5	5	10	1	6	8	5	5	1	17	6	20	7	12	12	6	15	10	4	7	4	7	17	1	18	9	23	4	27	1	33	25	20	38	28	11	29	10	14	7	24	25	28	23	28	29	41	39	48	43	45	1	18	24	48	1	13	48	31	48	1	66	70	31	67	42	68	55	1	1	2	3	3	4	2	1	1	4	2	2	3	3	6	1	2	1	4	1	1	6	2	2	8	3	7	5	3	7	2	4	1	7	1	10	2	1	4	1	1	5	1	4	6	7	4	3	4	4	3	3	3	2	1	1	2	14	6	6	2	13	10	4	7	2	16	3	1	5	1	6	2	7
61500	-468.009578181968720	-474.865066132928121	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.312654552770542	1	4	4	6	7	11	11	9	15	11	13	12	15	16	15	19	16	19	18	15	17	19	19	17	17	17	19	19	19	20	20	20	19	19	18	21	22	22	21	21	23	25	25	23	26	26	25	24	26	25	26	27	27	27	28	26	27	28	28	30	30	29	30	32	33	32	33	33	34	35	34	36	38	40	0	1	1	1	1	1	8	2	6	8	2	2	11	10	1	7	10	17	5	2	20	6	21	20	13	14	21	15	17	13	35	14	3	25	15	1	1	36	20	16	39	1	40	27	27	32	18	34	38	26	48	47	50	45	51	34	35	1	45	33	48	1	52	60	51	36	1	64	66	48	66	38	68	68	1	1	2	1	4	6	1	2	2	1	5	3	1	2	7	4	2	2	4	5	1	4	1	1	1	1	1	2	1	3	1	2	6	1	1	9	10	1	2	1	1	10	1	1	3	4	3	3	3	4	1	1	1	1	1	4	3	16	1	4	3	13	1	1	4	7	18	1	1	5	1	9	2	4
62000	-465.931247266720277	-472.786735217679677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.315750100731539	1	3	5	5	7	9	10	10	15	12	13	15	15	16	15	19	14	17	16	15	17	19	19	19	19	17	17	19	19	19	20	20	20	19	20	22	22	22	21	20	22	23	24	24	25	22	25	25	25	27	26	27	26	25	27	26	28	29	27	30	31	31	30	33	30	33	33	34	34	35	34	36	37	40	0	1	1	1	1	1	4	5	8	7	8	8	6	10	1	13	1	20	10	10	19	20	18	10	3	8	20	27	12	27	14	13	22	19	12	26	1	12	21	16	33	1	39	37	8	32	8	17	46	53	47	38	46	36	54	40	35	1	43	29	42	1	44	39	21	36	1	61	62	52	41	64	68	58	1	1	3	1	3	3	3	2	2	1	1	3	3	2	6	2	7	2	1	1	1	2	1	5	7	4	1	1	2	1	3	3	1	3	3	2	9	4	2	1	1	11	2	1	6	1	8	4	2	1	1	2	2	1	1	2	5	14	1	5	4	13	3	7	6	6	17	1	2	3	5	2	1	6
62500	-467.224259218073541	-474.079747169032942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.290353313669033	2	4	3	5	8	8	12	11	14	11	13	14	13	16	16	19	15	19	18	17	14	20	17	18	19	17	18	19	18	19	20	20	19	17	21	24	23	23	22	23	20	25	23	24	25	25	26	26	23	27	27	26	26	27	27	25	28	29	29	30	30	30	30	32	33	32	33	35	35	34	34	35	38	40	0	1	1	1	4	1	1	3	7	5	5	4	10	10	7	1	7	17	14	10	11	13	7	9	12	10	10	8	20	7	11	12	11	17	7	16	1	28	14	29	16	1	13	1	25	43	43	36	28	41	24	35	26	36	36	26	27	1	36	48	48	28	47	39	29	37	1	66	66	36	42	64	68	30	1	1	1	1	1	2	5	5	1	2	2	5	1	3	2	9	1	2	1	3	1	3	2	2	3	4	3	5	1	3	5	4	3	1	5	3	9	2	3	2	1	10	5	8	3	1	1	1	2	2	6	2	5	1	2	4	5	10	2	2	2	7	1	4	9	5	17	2	1	5	5	2	1	14
63000	-433.892946134886643	-440.748434085846043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.360805535635667	2	4	5	5	7	10	11	10	14	11	12	13	14	16	15	19	12	17	18	16	18	18	17	19	20	16	19	18	19	21	20	20	19	20	20	22	21	23	22	22	21	25	23	23	26	24	25	25	25	26	25	27	26	26	27	26	30	28	29	29	30	29	28	33	32	32	33	35	34	34	33	35	38	40	0	1	1	1	1	1	6	4	7	1	5	6	8	13	12	11	1	13	14	6	12	7	1	26	33	13	21	26	18	22	9	14	21	27	13	12	1	25	22	29	20	1	31	11	18	41	21	36	23	20	46	56	41	29	44	24	25	18	50	49	48	25	36	66	48	36	1	48	25	36	55	66	68	57	1	1	1	1	3	4	1	3	2	4	3	3	2	1	1	3	5	1	1	3	2	5	8	2	1	1	1	1	1	2	3	2	1	1	3	3	9	2	2	2	2	9	2	5	4	1	3	2	3	5	1	1	3	3	2	3	5	8	2	2	2	3	3	1	3	5	17	3	5	6	2	2	1	3
63500	-500.983421248686000	-507.838909199645400	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.301272939353384	2	4	5	6	8	10	10	12	14	12	13	13	15	17	17	19	16	16	17	16	17	18	18	17	19	19	19	18	20	18	20	20	19	20	21	23	22	23	23	23	22	23	24	24	26	25	25	25	25	26	26	28	26	27	26	25	29	28	28	30	31	30	30	33	32	32	32	33	34	33	35	34	37	41	0	1	1	2	1	1	3	2	10	5	3	3	12	17	10	19	7	10	10	13	11	15	1	6	14	20	21	14	13	1	22	16	24	18	13	33	1	27	33	16	27	1	16	25	24	41	12	32	41	41	44	35	46	40	22	38	41	21	38	46	62	48	58	66	48	36	1	42	66	62	57	66	62	47	1	1	2	1	4	4	3	4	1	2	4	4	1	1	2	1	3	3	3	1	3	1	7	4	1	2	1	1	2	6	2	1	1	2	4	2	9	2	2	2	2	9	2	3	5	2	6	1	1	2	1	4	1	2	5	1	5	4	2	3	1	2	1	1	3	5	18	4	1	2	5	1	2	6
64000	-448.794685124752505	-455.650173075711905	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402972732122757	1	4	4	5	8	10	11	11	13	12	14	14	14	16	16	19	16	19	17	15	17	19	19	17	20	18	19	19	19	20	20	20	19	18	20	24	19	23	23	23	22	23	25	22	25	24	25	26	26	27	25	28	26	27	27	27	29	26	29	30	31	29	29	31	31	33	33	34	33	35	35	35	37	40	0	1	1	1	1	4	3	2	8	1	10	8	5	8	6	7	7	24	1	6	6	34	24	13	34	17	15	19	34	13	12	17	24	8	19	29	1	15	35	44	37	1	14	20	14	41	18	36	51	46	31	42	46	36	33	41	38	21	55	49	57	48	43	62	48	60	1	54	52	66	49	66	54	71	1	1	1	2	3	2	4	3	1	7	1	1	2	2	4	3	2	1	7	2	4	1	1	2	1	1	2	1	1	3	3	2	1	4	2	1	8	4	2	1	2	8	5	4	4	1	3	1	1	2	3	3	1	2	4	2	3	4	1	1	1	1	2	1	2	2	15	6	2	1	5	1	3	2
64500	-410.173984996834690	-417.029472947794090	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416795299613059	1	4	3	5	8	11	10	12	13	12	12	14	15	16	15	19	14	17	17	17	17	18	17	18	18	18	18	18	18	19	21	20	19	19	20	24	23	23	21	23	23	25	24	25	25	26	26	26	26	26	25	27	26	28	27	26	29	28	29	30	31	30	30	30	33	32	33	33	35	32	34	35	35	40	0	1	1	1	1	5	5	4	10	6	6	1	17	10	11	18	8	9	9	17	11	15	8	23	17	9	8	7	19	22	27	15	29	18	12	33	34	8	12	33	12	1	21	29	39	23	41	36	37	41	33	56	43	52	43	36	45	45	53	30	55	55	54	42	58	36	1	62	64	62	68	68	62	73	1	2	1	2	3	2	1	4	1	1	1	8	1	2	2	1	1	3	2	2	2	1	4	1	1	2	2	5	1	1	2	2	1	1	2	3	3	4	3	2	4	11	5	3	2	5	1	1	2	1	3	1	1	1	2	1	2	2	2	6	2	1	1	2	3	6	15	1	3	1	1	1	3	3
65000	-497.112037369643303	-503.967525320602704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.308655088446182	2	3	4	4	7	10	9	11	13	12	14	14	13	16	15	18	15	18	17	16	17	20	18	19	19	19	18	16	20	20	20	19	19	19	18	24	22	23	23	22	21	23	22	24	25	25	24	26	26	27	26	27	26	27	27	25	27	29	29	30	30	31	30	33	32	33	34	35	32	34	34	35	37	40	0	1	1	1	4	1	2	4	3	1	7	9	4	7	1	20	8	17	7	7	15	32	1	15	20	35	28	6	21	12	35	10	19	28	15	18	21	41	16	26	25	1	14	8	28	23	25	33	42	41	40	53	38	23	45	42	37	45	47	57	42	36	46	59	39	60	1	47	36	48	50	64	66	52	1	1	1	1	2	4	5	4	3	5	3	1	5	5	6	1	1	2	5	2	1	1	7	2	1	1	1	3	1	2	1	3	2	1	1	6	3	1	3	2	1	10	3	6	2	3	2	3	2	2	3	1	1	5	1	1	3	2	3	1	5	4	2	1	4	2	16	7	2	3	4	1	3	5
65500	-439.378220430446106	-446.233708381405506	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.386130760701823	2	3	4	5	7	10	10	11	13	13	14	15	15	17	16	20	15	18	18	16	16	20	19	17	20	18	18	18	18	19	21	19	19	19	19	22	21	23	22	22	23	22	25	22	23	25	25	26	24	26	27	27	27	26	27	27	29	28	29	29	30	28	29	33	32	32	34	34	35	34	33	34	36	40	0	1	1	1	1	1	5	4	7	1	7	4	8	15	1	1	8	20	14	9	11	12	15	1	19	5	13	7	21	21	30	8	10	29	26	12	27	28	25	30	27	1	29	31	29	16	26	36	18	24	49	48	26	42	50	26	50	37	46	24	62	15	62	62	47	60	1	36	62	66	50	66	36	68	1	1	1	1	3	3	1	3	1	5	2	4	3	1	7	7	2	1	1	2	1	4	1	6	1	6	1	4	1	2	1	5	3	1	1	4	3	3	1	2	2	9	2	1	3	2	3	3	3	5	2	1	5	2	1	4	2	3	2	5	1	5	1	2	3	1	16	6	5	1	3	1	6	2
66000	-454.466591264420686	-461.322079215380086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.396354007456121	2	4	4	5	7	10	11	12	14	13	13	15	14	16	16	19	15	18	18	17	18	19	18	17	20	17	18	19	20	21	20	21	18	19	19	23	22	21	21	22	23	23	24	24	24	25	25	25	24	25	26	27	25	27	27	26	30	29	28	31	30	31	29	32	32	31	31	34	34	34	32	35	35	40	0	1	1	1	4	4	6	1	8	5	7	6	8	7	1	1	5	14	13	10	20	17	15	1	18	14	20	2	6	20	34	19	20	24	21	32	12	24	33	33	32	1	13	21	24	16	16	36	39	41	25	41	28	44	48	45	55	49	51	59	24	36	51	36	60	61	1	47	51	47	66	69	61	39	1	1	1	2	2	3	1	4	1	2	1	2	1	2	6	9	3	1	2	2	1	2	1	7	1	1	1	8	4	2	1	1	1	1	1	1	3	2	2	1	1	11	4	2	5	4	2	2	1	1	3	3	2	1	2	1	2	3	2	2	4	5	1	6	1	1	14	4	3	3	1	1	2	8
66500	-450.249290047171939	-457.104777998131340	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.335532673595340	2	4	4	5	7	10	11	11	15	11	13	13	14	16	16	20	15	18	18	14	17	20	17	17	20	17	18	18	20	19	20	20	18	20	21	23	22	22	23	23	23	24	24	21	25	25	24	25	25	23	26	27	27	27	28	26	28	28	27	29	30	28	30	32	33	32	31	34	35	34	34	36	37	38	0	1	1	1	4	5	4	5	3	1	7	6	11	1	1	1	11	7	7	5	13	19	1	1	19	7	9	17	30	21	17	28	12	24	18	34	25	44	38	44	16	1	36	23	19	41	24	36	16	24	37	41	15	36	38	49	48	37	45	49	20	15	45	49	61	48	1	51	66	16	60	70	68	72	1	1	1	2	1	2	3	2	7	5	1	1	1	7	7	8	1	4	4	4	1	1	7	7	1	2	1	2	1	1	3	1	2	2	1	2	1	1	1	1	1	11	1	2	4	2	5	1	4	2	2	2	4	2	3	1	2	3	1	3	8	5	2	5	2	3	14	4	2	9	2	1	1	1
67000	-474.725902749882437	-481.581390700841837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.326428016752326	2	4	4	5	7	10	12	12	14	11	11	14	14	16	16	19	15	18	18	15	16	19	19	19	18	19	18	17	19	20	19	20	20	19	21	24	21	22	20	22	22	25	23	23	24	23	26	24	25	24	26	27	26	28	28	25	29	28	27	30	29	28	30	32	33	32	33	33	33	33	34	35	37	40	0	1	1	2	1	2	2	2	8	1	6	5	3	1	1	1	11	28	1	7	6	19	1	1	9	4	14	4	13	24	8	19	20	20	15	15	25	6	18	26	32	1	21	1	1	40	45	25	38	46	37	37	15	43	27	46	35	40	46	58	20	47	54	61	61	62	48	62	61	34	62	68	15	60	1	1	1	1	2	3	3	4	1	4	1	3	5	7	7	8	3	1	8	3	3	1	10	7	2	6	1	5	2	1	2	1	2	3	4	5	2	6	1	1	1	10	4	9	5	1	1	4	1	1	2	3	5	3	4	1	5	3	2	1	7	1	1	2	2	3	5	2	1	7	3	1	10	4
67500	-448.703826286864739	-455.559314237824140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.277977020472585	1	3	3	5	7	9	12	11	14	12	13	13	14	17	16	20	15	18	18	17	17	19	19	18	20	19	18	18	19	21	19	19	19	20	20	24	22	22	23	22	22	25	24	24	26	25	23	26	25	25	27	27	25	26	28	26	29	28	28	29	27	31	30	33	31	33	33	34	34	34	34	35	37	40	0	1	1	1	1	1	6	6	8	1	5	2	3	1	7	1	10	13	1	17	9	28	1	5	10	28	6	8	21	25	21	18	20	18	1	29	11	16	10	14	25	1	3	38	20	24	24	36	12	21	32	56	41	32	37	38	52	40	38	44	39	28	14	36	58	56	36	59	66	7	57	66	48	67	1	1	1	2	3	3	1	1	2	6	2	6	7	8	2	9	2	2	9	1	1	1	9	5	4	1	4	3	1	1	1	1	1	1	10	3	4	1	5	2	1	12	11	1	4	4	1	1	6	3	3	1	2	4	3	2	1	3	3	2	2	5	5	4	2	4	5	3	1	6	2	1	5	4
68000	-418.438285298380322	-425.293773249339722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.325117368332948	2	4	4	6	7	10	11	11	15	12	12	14	14	16	16	18	14	19	17	17	15	19	18	18	19	18	15	18	18	20	20	21	19	19	20	23	22	22	22	23	20	25	23	24	25	24	26	25	25	26	26	28	24	27	27	25	26	29	27	30	31	29	30	32	32	32	32	34	34	35	32	35	38	40	0	1	1	1	1	1	5	5	17	4	8	2	6	1	10	1	8	9	1	10	11	26	1	21	26	1	7	13	12	12	23	16	12	29	1	28	26	22	23	38	1	1	9	23	7	26	22	36	10	25	37	44	29	49	39	22	56	59	30	48	36	25	45	16	41	26	32	66	66	68	58	68	68	58	1	1	1	2	3	4	2	2	1	3	1	7	3	7	2	11	2	3	8	2	1	1	7	1	1	10	2	2	2	3	1	2	2	1	8	3	2	2	2	1	10	10	4	2	7	2	4	2	6	4	2	2	3	2	2	3	1	1	4	2	4	5	3	6	6	7	7	2	1	1	1	1	3	6
68500	-459.165099447276987	-466.020587398236387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.355034832146627	1	4	3	5	7	10	10	12	14	11	13	14	15	15	16	20	16	19	16	16	18	20	18	18	18	18	18	18	18	20	21	20	19	18	20	24	22	22	23	23	22	23	24	25	23	23	25	24	25	26	23	28	24	27	27	26	28	29	28	30	30	28	31	32	32	32	31	31	34	34	35	33	37	39	0	1	1	1	1	1	2	2	7	6	3	8	11	5	14	1	6	25	10	10	5	15	1	6	15	19	15	17	19	1	12	26	13	13	24	27	28	34	37	35	1	1	11	15	6	32	30	16	26	46	28	45	16	49	36	37	36	51	56	56	48	24	61	55	36	47	42	36	68	62	67	61	69	72	1	2	1	1	2	4	3	4	3	1	5	1	1	3	1	10	3	1	3	4	4	2	9	4	1	1	1	1	1	8	2	1	2	1	1	3	2	2	1	2	9	12	6	4	5	1	3	2	5	1	2	3	3	1	1	2	2	3	1	2	3	4	1	2	4	4	4	6	2	2	2	1	2	2
69000	-459.795510653351698	-466.650998604311098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.279080035315768	1	3	5	5	7	10	11	12	12	13	14	14	13	14	16	19	16	18	18	16	18	20	18	17	19	18	18	18	18	18	19	20	19	19	21	24	21	23	22	20	22	24	25	24	25	25	26	26	24	26	26	28	27	27	28	26	28	28	28	27	29	31	30	30	32	32	33	34	32	34	33	35	36	40	0	1	1	1	1	5	6	6	4	6	7	6	6	4	11	1	5	20	4	14	15	10	1	1	26	10	20	9	14	1	6	26	17	29	10	40	19	28	15	28	1	1	42	34	19	23	12	34	22	16	23	49	25	14	38	14	50	23	32	12	51	61	59	38	64	61	61	62	36	61	52	64	54	68	1	1	2	3	3	2	1	1	3	3	2	2	2	3	1	8	5	1	4	1	1	4	8	8	1	3	1	4	3	9	5	1	3	1	6	3	2	3	3	1	9	12	1	2	4	4	6	4	1	4	3	2	3	5	2	5	1	5	4	7	2	1	1	2	1	1	2	2	4	2	3	3	4	3
69500	-448.531662154869991	-455.387150105829392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.351108726335875	1	3	5	6	6	9	12	12	13	10	12	14	14	16	16	18	15	17	16	16	18	18	19	19	19	18	18	17	19	19	21	20	20	20	20	24	21	22	23	22	22	24	25	24	26	25	26	26	25	25	27	27	27	28	28	25	30	28	28	30	29	29	30	31	32	32	33	33	35	35	34	35	37	41	0	1	1	1	1	1	10	3	6	1	3	7	6	1	17	6	10	14	4	12	19	6	1	1	28	17	9	6	19	1	19	29	15	16	29	32	29	7	34	12	1	1	21	40	17	1	40	36	31	24	38	22	24	36	35	20	40	43	40	36	52	36	50	36	58	62	60	36	36	48	68	42	43	50	1	1	3	2	3	4	1	2	2	5	4	1	2	7	1	6	4	1	4	1	1	3	9	9	1	2	2	5	2	11	2	1	2	2	1	3	1	5	2	5	11	11	4	1	6	9	2	1	2	3	3	5	4	1	3	5	4	2	3	3	1	2	3	4	2	2	1	4	6	4	1	7	8	8
70000	-455.545670708248281	-462.401158659207681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.346252492614328	1	3	3	5	6	10	11	12	13	11	14	13	13	16	17	19	15	17	15	16	18	19	18	18	20	18	17	18	19	20	21	21	20	20	19	23	23	22	22	23	20	24	23	25	25	25	25	25	25	26	26	25	27	27	27	27	28	28	29	30	30	30	29	32	31	32	34	34	33	34	33	35	37	39	0	1	1	2	1	5	5	6	7	1	13	7	10	10	8	15	8	7	2	11	15	12	1	1	35	8	12	13	24	1	35	22	16	6	9	33	29	35	33	14	1	1	21	24	22	12	38	36	28	30	40	31	25	30	22	18	30	37	54	53	55	36	56	62	56	36	62	61	61	51	54	48	66	72	1	2	2	1	3	2	2	1	1	4	1	1	1	2	3	1	1	2	5	1	1	2	9	9	1	2	3	2	1	9	1	2	1	5	3	2	2	1	1	3	8	10	2	3	2	6	1	1	4	2	1	2	5	3	4	4	5	3	2	2	2	2	1	1	1	4	2	2	1	4	3	4	3	2
70500	-419.916839731057394	-426.772327682016794	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397191486878589	2	3	4	6	7	10	12	11	15	13	13	15	15	16	17	19	15	18	17	16	18	18	18	18	20	17	18	18	20	20	20	21	19	19	20	24	22	22	23	22	22	24	23	24	25	25	24	24	25	27	26	26	27	27	27	26	29	27	27	30	30	30	29	31	31	33	34	33	35	34	35	36	36	41	0	1	1	1	1	1	8	6	11	1	7	10	10	5	8	24	1	15	5	9	20	17	1	1	21	10	20	6	22	1	27	16	22	22	21	32	20	21	30	22	23	1	29	14	5	9	37	25	36	23	47	48	46	36	24	32	45	9	45	47	36	36	50	62	57	28	66	61	66	48	33	66	68	73	1	1	1	2	2	3	1	1	1	6	1	1	1	4	3	1	6	1	5	1	1	1	10	8	1	2	1	5	1	8	1	2	1	1	1	2	2	2	3	2	1	9	2	5	8	6	1	3	1	3	1	2	1	2	4	3	2	6	1	3	3	5	1	1	1	8	1	1	1	6	8	2	2	2
