step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
61000	-213.826081230749423	-220.681569181708795	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.746600196881637	0	1	2	2	1	6	5	5	6	6	6	6	7	7	10	8	7	8	9	8	8	8	8	9	8	8	9	8	10	8	10	9	10	11	11	12	12	13	13	13	13	14	12	16	15	15	16	17	15	16	20	17	17	17	18	21	20	0	1	1	2	1	0	0	4	0	0	0	7	7	11	10	14	12	12	13	13	14	17	17	17	17	17	28	13	14	12	18	23	18	32	33	31	35	35	37	31	35	41	31	46	42	42	46	42	42	46	45	47	49	50	54	55	54	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2
61500	-245.263290349656017	-252.118778300615389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603939590888232	0	1	1	2	3	6	5	6	6	6	6	6	7	7	10	8	7	8	9	8	8	7	7	9	8	8	9	8	9	10	10	10	10	11	11	11	12	13	12	13	13	14	14	16	15	15	17	16	17	17	20	17	16	17	19	19	20	0	1	1	2	2	0	0	4	0	0	0	7	7	9	14	14	12	22	13	13	14	12	12	28	12	12	13	13	16	18	18	22	24	17	18	31	35	35	35	31	33	37	36	42	35	42	41	41	44	53	42	45	39	41	54	54	56	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	3	1	4	1	1	1	2	1	3	3	1	3	2	3	1	4	2	1	1	3	1	3	3	1	2	1
62000	-226.527069994609661	-233.382557945569033	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723055742195722	0	1	2	2	3	6	4	6	6	5	6	6	7	7	8	7	5	8	9	8	7	8	8	9	7	8	9	10	10	10	10	9	10	11	11	12	12	13	12	13	13	14	14	16	15	15	17	17	15	16	19	16	16	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	17	7	6	16	6	7	17	20	13	6	17	25	26	17	25	13	19	15	18	32	26	25	33	33	31	35	35	35	31	35	38	36	46	35	38	52	45	39	45	45	46	49	45	54	54	54	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	2
62500	-258.911791327655294	-265.767279278614694	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679399455499680	0	1	2	2	3	6	4	4	6	6	6	6	6	7	7	8	7	7	9	8	8	8	8	9	7	8	9	8	10	10	9	10	10	9	9	12	11	12	13	12	13	14	14	16	14	15	17	14	15	17	20	15	17	18	19	21	21	0	1	2	2	2	0	0	4	0	0	0	7	7	11	6	6	7	12	13	12	15	13	12	18	12	17	20	17	16	34	17	34	35	23	17	31	35	37	35	35	38	32	36	39	41	45	52	41	39	46	39	42	49	50	54	55	54	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	3	1	2	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	3	2	1	3	2	3	1	1	2	1	1	1	3	1	2	1	1	2	2
63000	-228.383114607911523	-235.238602558870895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726479806361877	-1	1	0	2	3	6	5	6	6	6	6	6	7	7	10	8	7	8	8	8	7	8	7	8	8	8	8	10	9	10	10	9	10	10	11	11	12	13	13	12	13	13	13	16	15	15	17	17	15	17	20	16	16	18	19	20	21	0	3	1	2	2	0	0	4	0	0	0	7	7	9	29	9	12	17	7	13	9	23	12	23	23	17	13	19	14	32	26	18	24	23	33	31	35	35	35	36	35	28	31	46	42	42	52	44	37	49	45	46	38	50	54	55	54	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	1	2	2	1	1	2	1	3	1	3	1	1	1	2
63500	-230.364790897287349	-237.220278848246721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703629239394310	0	1	2	2	3	6	5	4	6	6	6	6	7	7	8	7	7	7	9	8	8	8	8	9	8	8	9	10	9	10	10	9	9	9	12	12	11	13	13	12	13	14	14	16	15	15	17	17	17	17	19	17	17	18	18	21	20	0	1	1	2	4	0	0	4	0	0	0	7	7	6	6	11	12	12	13	13	6	17	17	18	12	17	13	25	11	12	22	17	17	17	37	31	32	35	35	31	35	38	40	42	42	42	44	44	39	46	45	42	45	50	50	55	51	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	2	3	1	2	2	2	1	2	2	1	1	2	1	1	2	2	1	1	1	1	4	2	3	2	2	1	1	2	1
64000	-226.112768311312919	-232.968256262272291	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750965427142838	0	1	2	2	3	5	5	3	6	5	6	6	7	7	10	8	7	8	8	8	8	8	8	9	8	8	9	10	9	10	10	10	9	11	11	9	12	13	13	13	13	14	14	16	14	15	15	17	17	16	17	17	16	17	19	18	20	0	1	2	2	2	0	0	4	0	0	0	7	7	9	16	14	12	17	13	13	14	17	17	23	17	17	20	19	21	24	36	24	23	32	33	22	35	35	37	36	35	37	31	45	38	39	41	41	42	46	46	47	45	50	54	52	54	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	2
64500	-218.042042313300271	-224.897530264259643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685488101444202	-1	1	2	2	2	6	5	6	6	5	6	6	7	7	10	8	7	7	9	8	8	8	7	8	8	8	9	10	10	10	10	9	9	10	12	9	10	13	12	13	13	14	12	16	15	15	17	17	17	17	20	16	16	18	19	20	20	0	1	2	2	2	0	0	4	0	0	0	7	7	9	16	9	12	12	13	13	14	12	12	23	23	12	13	19	6	18	36	17	24	23	37	26	33	39	37	31	37	41	31	45	42	42	52	44	53	46	50	45	42	50	50	55	54	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	2	2	3	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1
65000	-230.129303021283363	-236.984790972242735	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743077259282495	0	1	2	2	2	6	5	4	6	6	6	6	7	7	10	8	7	8	9	8	7	8	7	9	8	8	9	10	9	10	10	10	10	11	12	12	11	10	13	13	13	14	14	16	15	15	14	17	17	17	19	16	17	18	19	20	21	0	1	2	2	2	0	0	3	0	0	0	7	7	11	16	14	12	12	13	13	11	17	12	17	17	23	13	23	6	24	19	17	18	32	38	31	38	24	37	31	37	37	40	42	42	42	41	39	45	42	46	47	45	50	49	55	55	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	2	2	1	1	1	1	1	2	2	3	3	2	1	1	2	1	2
65500	-237.652385699801613	-244.507873650760985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630533866476991	0	1	2	2	3	6	5	5	6	6	6	6	7	7	10	8	7	8	9	8	8	8	8	9	7	8	9	8	9	9	9	8	10	10	11	10	12	13	12	13	13	13	14	15	15	15	17	17	16	17	20	17	17	18	19	20	21	0	1	2	2	2	0	0	4	0	0	0	7	7	6	21	14	12	17	13	13	14	12	17	18	12	12	28	13	9	32	26	17	19	23	33	31	35	35	35	36	35	39	36	40	42	18	39	45	45	45	45	45	49	50	54	50	54	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	3	2	1	2	2	2	6	4	1	1	2	3	2	1	1	1	2	1
66000	-234.811412725986173	-241.666900676945545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.783458397598079	0	1	1	2	3	6	5	6	6	6	6	6	7	7	10	7	7	8	9	8	8	7	7	9	8	8	9	10	10	10	10	10	10	10	12	9	11	13	13	12	13	14	14	15	15	15	17	17	17	17	20	17	17	17	19	20	18	0	1	1	2	2	0	0	4	0	0	0	7	7	9	14	9	12	17	13	7	16	12	12	17	17	23	13	19	14	24	36	18	18	26	37	18	30	37	37	36	34	41	36	39	42	41	46	46	45	39	47	45	42	45	57	57	54	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	3	1	1	2	2	2	2	3	2	1	1	2	1	1	1
66500	-241.314234925526648	-248.169722876486020	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649026559336949	-1	1	2	2	3	6	5	5	6	4	6	6	7	7	10	8	7	7	9	8	8	8	8	9	8	8	9	10	9	10	10	7	10	11	11	9	12	13	13	11	13	14	14	16	15	15	16	17	17	17	20	17	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	9	9	12	12	13	18	9	17	12	23	18	32	7	19	11	18	36	12	17	32	30	22	35	34	35	36	35	37	40	45	42	42	38	44	42	38	54	47	46	42	50	55	55	1	2	2	1	1	1	1	3	1	1	1	1	2	1	3	2	1	1	2	1	2	1	1	1	1	1	3	1	3	2	1	1	2	2	1	1	1	2	2	2	2	1	3	1	1	1	2	1	2	3	2	1	2	4	2	2	2
67000	-223.638862012382447	-230.494349963341818	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634003245950513	0	1	2	2	3	6	5	6	5	5	6	6	7	7	9	8	7	8	9	8	7	8	8	9	7	8	9	9	10	10	10	8	10	11	11	9	12	13	13	13	13	13	14	15	15	15	17	17	17	17	19	17	17	18	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	16	6	12	17	20	13	6	12	12	32	12	17	13	13	14	18	36	12	12	30	33	22	35	37	35	31	35	37	31	39	42	35	45	44	41	46	50	46	45	50	54	55	54	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	2	1	3	1	2	4	2	2	3	2	2	2	2	1	1	1	2
67500	-218.075346739021882	-224.930834689981253	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736003338358791	0	1	1	2	3	6	5	6	6	6	5	6	7	7	10	7	7	8	9	8	8	7	7	9	8	8	8	10	7	8	10	9	10	10	12	9	11	13	13	11	12	14	13	15	15	15	16	17	16	17	17	17	16	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	11	6	12	17	13	13	14	12	12	26	17	12	13	19	11	23	36	30	18	17	18	26	33	41	37	31	37	38	31	42	42	42	46	44	45	46	45	47	46	50	50	55	54	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1
68000	-243.112035169707553	-249.967523120666925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646459739085267	0	1	1	2	2	6	5	3	6	6	6	6	6	7	9	8	7	7	8	8	8	8	8	8	8	8	9	10	9	9	10	10	10	11	12	11	10	13	13	13	13	14	14	16	15	15	17	17	16	17	20	16	16	16	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	14	14	12	12	13	13	11	17	12	12	17	12	13	7	14	24	22	18	30	23	22	31	30	34	30	36	33	41	36	45	42	42	52	44	39	39	54	42	46	39	50	55	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	3	2	1	1	3	1	3	4	1	1	2	3	2	2	1	2	1	1	1	1	1	2	3	3	2	1	3	1	2	2
68500	-222.335452940967457	-229.190940891926829	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628089024920783	0	1	2	2	3	6	5	4	5	4	6	6	7	7	9	8	7	8	9	7	8	8	8	9	8	8	9	9	10	10	10	10	10	10	12	12	12	11	13	13	13	14	11	16	15	15	17	17	16	17	19	15	17	18	19	21	20	0	1	2	2	3	0	0	1	0	0	0	7	7	11	16	11	12	17	20	7	11	17	17	23	12	17	13	13	6	23	12	18	23	18	33	43	38	32	38	43	38	41	31	46	42	42	52	44	45	45	42	42	46	50	54	57	54	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	3	2	2	2	1	2	2	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	4	1	2	1	1	1	2
69000	-248.115093550001177	-254.970581500960549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695945388283189	0	1	2	2	2	5	5	6	6	6	6	6	7	7	8	8	7	8	9	8	8	8	8	9	8	7	9	9	10	10	10	10	9	10	10	12	12	13	13	13	12	14	14	14	15	15	16	17	17	17	18	15	16	18	18	21	21	0	1	1	2	2	0	0	3	0	0	0	7	7	9	11	9	12	17	20	7	11	17	12	17	17	12	13	13	16	24	17	12	17	17	33	31	34	35	35	31	35	37	31	41	42	42	52	44	45	46	49	38	42	50	50	50	54	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	3	1	2	2	1	2	2	2	2	2	2	2	3	1	1	1	1	1	2	2	1	1	2	1	1	2	3
69500	-269.839321282712092	-276.694809233671492	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544340323119260	0	1	2	2	3	6	5	4	6	6	5	6	6	7	10	8	7	8	9	8	7	8	8	8	8	7	9	10	10	10	10	10	10	11	12	11	11	13	13	13	10	13	12	14	15	15	15	17	17	17	20	15	16	18	18	21	19	0	1	1	2	2	0	0	4	0	0	0	7	7	9	21	11	12	12	18	13	9	12	17	17	12	12	13	7	16	17	27	23	12	7	41	31	41	37	41	36	22	41	31	39	44	33	42	42	53	52	48	34	45	50	38	54	54	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	2	1	2	1	2	1	1	2	1	2	4	2	3	1	2	2	3	1	1	1	2	1	2	1	2	2	1	1	2	2	4	1	1	2	4	1	1	3	3	1
70000	-217.446625739508363	-224.302113690467735	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814937202426274	0	1	2	2	3	6	5	6	5	6	6	6	6	7	10	8	7	8	8	7	8	8	8	9	8	8	8	10	9	9	10	10	10	8	11	12	10	13	13	13	13	14	14	16	15	15	17	17	16	17	20	16	17	18	19	21	21	0	1	2	2	3	0	0	4	0	0	0	7	7	6	16	9	12	17	13	13	14	17	12	34	17	17	13	27	6	34	23	34	30	17	37	31	22	33	35	31	37	39	36	46	42	42	52	44	45	45	45	45	49	50	54	55	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	3	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3
70500	-259.236962839718103	-266.092450790677503	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528722042229141	0	1	2	2	3	6	4	6	6	6	6	5	7	7	9	8	7	7	9	8	8	8	8	7	8	8	9	9	10	10	9	8	9	10	12	12	12	13	11	11	10	13	14	16	15	15	14	17	16	17	19	16	17	18	19	21	21	0	1	1	2	2	0	0	3	0	0	0	7	7	6	11	14	12	12	13	24	9	24	12	12	17	12	20	20	16	13	22	12	26	19	32	31	39	39	41	31	18	37	30	45	42	39	35	44	38	52	42	47	49	50	50	55	54	1	1	1	1	2	1	1	4	1	1	1	1	2	1	2	1	2	2	2	1	2	1	3	2	1	2	1	1	1	1	1	2	1	1	3	2	1	2	1	2	2	1	3	1	2	2	1	1	2	1	4	2	1	1	1	2	2
71000	-264.911242350765406	-271.766730301724806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574011862158969	-1	1	2	2	3	3	4	6	5	6	6	5	6	7	10	8	7	8	8	8	8	7	7	9	8	7	9	10	10	8	10	9	10	10	12	12	12	13	11	13	12	14	14	14	14	15	17	17	16	17	20	15	17	18	19	21	21	0	1	2	2	2	0	0	2	0	0	0	7	7	11	11	9	12	26	13	17	11	12	12	30	23	13	13	17	9	17	23	7	24	24	33	31	28	33	32	31	33	35	40	38	35	45	52	42	37	45	45	38	45	50	50	54	55	1	2	1	1	2	1	1	4	1	1	1	1	2	1	2	2	2	1	2	1	2	2	2	1	1	1	2	3	2	1	1	4	1	1	1	2	2	3	2	2	1	2	1	1	1	1	2	3	2	3	4	1	1	1	2	2	2
71500	-229.154322833937982	-236.009810784897354	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728006076413248	0	1	2	2	3	6	5	6	6	5	5	6	7	7	9	8	7	7	8	8	8	8	8	9	8	8	9	10	10	8	10	9	9	11	12	11	12	13	13	13	11	14	14	16	15	14	17	17	17	16	19	15	17	17	19	21	20	0	1	2	2	2	0	0	3	0	0	0	7	7	6	14	9	12	12	13	13	6	18	18	23	18	18	7	13	15	18	22	12	17	24	33	31	41	37	37	31	33	37	36	45	46	38	52	44	41	45	47	42	39	50	50	55	55	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	2	2	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	1	4	1	2	1	3	1	2	1	1
72000	-265.770790470613747	-272.626278421573147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536628546474967	0	1	2	2	3	5	5	6	6	6	5	6	7	7	10	8	7	8	9	8	7	8	8	9	8	7	9	10	10	10	10	10	10	11	11	12	12	13	13	13	12	14	14	16	15	13	17	17	17	17	20	15	15	16	19	18	20	0	1	2	2	2	0	0	2	0	0	0	7	7	6	11	11	12	12	13	7	9	17	17	17	17	12	13	19	16	24	20	17	24	23	23	31	30	18	35	31	34	46	36	39	41	34	52	38	46	39	55	39	38	42	56	54	55	1	1	1	1	2	1	1	3	1	1	1	1	2	2	3	3	1	2	1	3	1	1	1	2	1	1	2	1	2	1	2	3	1	2	2	2	2	3	2	1	1	1	1	1	3	2	2	4	2	1	1	1	2	1	1	1	1
72500	-238.285915178099600	-245.141403129058972	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610517060556641	-1	1	1	2	2	6	5	6	6	6	6	6	7	7	10	8	7	8	9	8	7	8	7	9	8	8	9	10	10	10	10	10	10	11	12	12	11	13	13	13	13	13	14	16	15	14	16	17	16	17	20	16	17	18	19	19	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	6	9	12	17	20	7	9	13	12	17	23	12	13	20	16	24	22	18	24	23	30	31	33	30	35	31	37	37	36	41	38	42	39	44	42	45	50	38	45	50	54	50	56	1	2	2	1	1	1	1	3	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	2	2	2	2	1	1	1	2	2	3	2	2	1	1	2	2
73000	-232.013530125123879	-238.869018076083250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633142765210550	0	1	2	2	3	6	5	6	6	5	6	6	6	7	9	8	7	8	8	8	7	8	8	8	8	7	9	7	10	10	9	9	9	11	11	11	12	13	12	13	10	14	14	16	15	15	15	17	17	17	20	17	16	18	19	21	21	0	1	1	2	2	0	0	3	0	0	0	7	7	11	9	6	12	17	13	28	11	17	17	12	17	12	28	13	9	22	24	12	23	23	41	31	41	35	41	36	32	39	31	42	38	42	42	42	44	45	45	47	45	50	54	55	50	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	3	1	1	3	1	2	1	1	2	2	2	2	1	1	2	2	2	1	1	2	1	1	4	2	1	1	1	2	2
73500	-267.341330217713335	-274.196818168672735	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623544411198785	0	1	2	2	3	6	4	6	6	6	6	6	7	7	8	8	7	6	9	8	8	8	8	9	7	8	9	10	9	10	8	9	9	10	12	11	12	13	13	13	10	14	14	16	13	15	15	17	17	16	19	17	17	18	19	21	21	0	1	2	2	2	0	0	4	0	0	0	7	7	9	14	14	18	7	13	13	6	12	17	22	18	12	20	33	9	18	12	26	17	24	32	30	41	32	35	36	24	45	36	45	34	39	38	42	42	45	35	47	50	50	54	55	55	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	3	2	1	1	1	2	1	2	4	1	2	1	1	2	2	2	2	2	3	2	2	5	2	1	2	1	1	2
74000	-248.539165062633145	-255.394653013592517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.820116898755042	0	1	2	2	3	6	3	6	6	3	6	4	7	7	10	8	6	8	9	8	8	7	6	9	8	8	9	8	9	10	10	10	10	11	11	11	12	13	13	13	12	13	14	16	15	15	16	17	16	17	20	17	17	18	19	21	19	0	1	1	2	3	0	0	5	0	0	0	7	23	11	16	11	12	17	17	22	14	23	12	25	23	22	28	13	21	26	22	23	25	24	32	31	30	41	35	36	35	35	36	46	42	42	45	49	32	49	53	49	49	50	50	55	54	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	2	2	1	1	3	1	2	1	1	1	1	1	1
74500	-236.216604413881555	-243.072092364840927	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715270132430627	0	1	2	2	2	6	4	3	6	5	6	5	7	7	10	8	7	7	8	8	8	8	7	9	8	8	8	10	10	10	10	9	10	11	12	12	11	13	13	13	13	14	14	16	13	15	15	17	16	17	18	17	17	18	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	16	14	12	12	23	18	6	23	12	18	18	17	13	13	11	17	23	12	24	26	33	31	24	33	37	31	37	45	31	45	37	42	38	44	45	35	46	47	49	50	54	55	55	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	2	1	1	1	2	2	1	1	2	1	3	2	2	1	3	2	2	2	1	2	2	1	1	1	1	2	3	2	2	1	1	1	1	1
75000	-246.602912860381480	-253.458400811340852	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566685876432809	0	1	2	2	3	6	5	6	6	6	6	6	6	7	10	8	7	8	8	8	8	8	8	7	8	8	7	9	9	9	10	8	10	11	12	11	10	12	13	13	13	14	14	16	15	15	16	17	17	16	20	17	17	18	19	21	20	0	1	1	2	3	0	0	4	0	0	0	7	7	6	10	9	12	17	13	13	9	12	12	12	24	17	13	7	16	18	32	17	30	32	37	31	30	37	34	36	37	23	36	35	34	38	42	44	41	46	49	47	45	46	46	57	54	1	1	2	1	1	1	1	4	1	1	1	1	1	1	3	2	1	1	2	2	2	1	2	1	1	1	1	3	1	1	2	1	1	3	2	1	1	2	2	2	2	3	2	3	1	2	1	1	1	1	2	1	2	2	3	1	2
75500	-239.506240691254874	-246.361728642214246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637802610896333	0	1	2	2	3	6	5	5	6	4	6	6	7	7	10	8	7	8	9	8	8	8	8	9	8	8	9	10	10	9	10	10	10	11	12	11	11	13	11	12	13	14	14	16	13	15	17	16	17	17	17	16	16	18	19	21	21	0	1	1	2	2	0	0	2	0	0	0	7	7	9	14	11	12	12	13	13	9	17	12	17	12	12	13	13	21	12	22	23	23	17	39	31	32	39	26	31	37	45	36	46	37	41	52	46	42	46	46	46	45	50	54	55	55	1	1	2	1	1	1	1	3	1	1	1	1	2	1	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	2	2	1	3	1	2	1	1	1	1	2	2	1	2	1	1	2	1
76000	-278.255816726914134	-285.111304677873534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545163352258939	-1	0	2	2	2	6	4	6	3	5	6	6	6	7	10	8	7	8	9	6	8	8	8	9	7	8	9	10	10	10	10	10	10	11	12	12	12	13	13	13	13	14	13	16	15	15	17	17	16	17	20	15	17	18	19	21	21	0	1	1	2	2	0	0	2	0	0	0	7	7	11	16	6	12	17	20	7	6	12	17	25	12	12	13	22	21	12	12	22	17	23	33	31	33	28	24	30	33	41	31	38	42	37	52	44	45	39	54	38	46	37	54	55	50	1	1	2	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	2	1	1	2	2	2	2	3	2	3	3	2	2	2	3	3	3	2	1	3	1	1	3	2	1	1	2	2	1	1	5	1	1	2
