step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
83000	-444.406279200200288	-443.012281500989559	-1.393997699210728	0.000083814852519	0.000034611105737	0.412947165051190	0.322489090012718	0	4	5	6	7	9	12	11	14	13	11	13	12	16	17	19	15	18	16	15	17	19	18	19	18	17	17	18	18	20	20	21	19	19	20	23	22	19	22	22	21	23	24	23	25	25	24	24	25	24	25	27	25	26	27	25	30	28	29	30	30	31	30	33	32	32	33	34	34	35	32	36	37	39	0	1	1	3	2	5	3	5	1	8	2	8	2	12	3	27	6	27	13	12	17	2	9	20	3	3	2	17	26	19	23	35	2	29	17	2	28	27	35	2	15	13	32	23	42	47	26	9	32	18	24	46	9	36	15	35	47	20	55	40	15	25	58	31	61	59	51	15	56	63	55	52	24	64	1	3	2	1	2	1	4	2	7	1	3	1	5	1	7	1	3	1	1	1	1	6	1	3	8	5	6	1	1	3	1	1	7	1	3	7	3	1	1	7	2	5	1	3	1	1	3	5	1	3	3	1	6	2	5	3	3	6	1	3	7	6	1	7	1	2	3	7	4	2	2	6	9	4
83500	-446.024242724374403	-444.571217215220713	-1.453025509153706	0.000102407571095	0.000034113971548	0.333119623703755	0.366015110050600	2	4	5	5	8	10	12	11	15	11	14	11	14	16	16	19	14	18	15	16	18	20	17	17	18	19	17	17	19	21	19	20	19	19	18	24	22	22	21	22	23	24	24	24	25	23	26	25	25	26	25	28	25	27	26	27	28	29	29	30	29	30	30	31	31	32	34	34	32	33	34	36	36	41	0	1	2	1	3	1	6	5	12	6	6	6	3	11	3	13	3	7	6	11	3	6	20	15	14	12	3	11	2	11	13	31	1	23	1	35	34	15	19	24	23	40	32	3	34	38	33	36	31	15	15	22	41	15	36	42	50	52	36	29	48	45	19	63	45	2	66	7	55	36	61	15	62	68	1	1	1	1	1	4	2	2	2	1	2	1	3	1	6	2	3	3	2	1	7	6	1	1	1	4	7	2	7	5	3	1	9	1	8	3	1	3	3	2	2	1	2	9	3	1	3	1	2	5	5	5	1	5	1	2	1	1	2	5	2	2	8	1	3	9	1	9	4	4	2	9	2	3
84000	-473.689848347743805	-472.183614435684660	-1.506233912059144	0.000149345702742	0.000043366449833	0.290376281583621	0.309174779923414	1	3	4	6	7	10	11	11	14	13	14	15	14	16	16	20	16	18	17	16	15	17	18	18	19	18	17	19	18	20	20	19	20	19	20	23	23	23	23	21	21	24	24	23	26	26	26	24	25	27	26	26	26	26	27	26	29	28	28	30	30	31	31	32	32	30	33	34	33	34	35	34	36	40	0	1	2	3	4	5	2	4	3	6	2	13	8	7	6	6	10	21	2	6	2	11	14	9	23	17	10	21	12	3	15	23	1	9	10	24	28	28	22	10	10	25	33	1	26	48	12	36	42	28	43	24	44	33	9	48	26	32	30	35	54	61	42	62	66	11	58	53	28	61	61	15	65	49	1	1	1	1	1	2	4	2	5	1	4	1	1	2	4	6	1	2	6	4	5	1	1	2	1	1	2	2	3	7	2	1	10	3	2	4	2	1	2	4	3	4	2	9	3	1	5	1	1	4	1	5	3	2	7	1	6	6	4	6	2	1	4	1	1	8	4	4	8	3	2	8	2	7
84500	-475.259496393807694	-473.874179653695194	-1.385316740112521	0.000102954504122	0.000044486000764	0.432093779124163	0.290710970909869	1	3	5	5	8	10	11	10	14	12	13	14	14	15	17	19	15	19	17	15	17	19	18	18	20	15	19	19	19	20	19	20	19	19	19	21	22	22	22	22	23	23	25	24	25	24	25	24	25	26	27	27	27	28	27	27	29	29	28	29	30	30	31	33	32	31	33	35	33	34	33	35	37	40	0	1	1	2	3	5	1	4	2	8	3	10	1	13	1	3	6	24	2	11	3	26	19	14	20	2	7	17	23	9	9	26	6	4	21	14	5	22	25	8	16	34	25	30	33	28	37	15	33	23	18	45	24	36	20	46	16	21	31	36	56	14	22	55	49	45	61	70	52	20	51	42	57	55	1	1	2	1	1	1	5	3	6	1	4	2	7	1	9	6	2	1	6	1	5	2	1	2	3	7	5	2	1	3	3	2	5	6	2	2	6	2	1	6	2	2	3	2	3	3	2	2	3	4	4	1	5	3	8	1	6	5	5	4	1	6	5	3	4	3	2	1	2	10	4	5	4	7
85000	-448.565783553829590	-447.175683478179792	-1.390100075649791	0.000111941744283	0.000047136656320	0.421082024606587	0.309724470256720	1	3	4	6	8	10	12	12	14	13	13	15	11	17	16	20	15	18	17	16	16	19	19	19	19	19	18	18	19	20	20	20	20	17	19	21	22	23	21	22	23	23	25	21	26	25	25	26	25	25	26	26	26	28	28	27	29	27	29	31	30	30	29	33	32	31	32	35	33	34	35	35	37	39	0	1	2	3	3	4	2	1	8	5	1	13	3	17	8	2	2	19	2	17	8	3	34	18	17	8	2	15	7	21	28	13	18	20	14	29	34	33	22	3	6	39	40	26	29	39	38	29	26	10	36	28	8	29	36	38	58	8	25	56	22	32	43	50	62	34	61	67	52	16	22	67	60	70	1	1	1	1	2	2	4	5	2	2	4	2	3	1	3	8	5	1	7	1	2	10	1	1	2	3	8	1	4	1	1	4	2	1	1	2	2	2	1	9	6	1	1	1	3	1	1	3	3	8	2	5	5	4	4	2	1	5	5	1	5	7	3	4	1	7	1	2	3	6	9	2	2	3
85500	-439.764987786525126	-438.382270333716576	-1.382717452808552	0.000179156278836	0.000078589670933	0.438665457014888	0.357612086170180	2	3	4	6	5	10	12	12	14	13	14	15	13	17	16	19	15	19	18	15	16	18	19	18	18	19	19	19	19	17	19	21	20	20	19	21	22	22	21	21	21	24	24	25	25	25	25	25	26	27	26	27	26	26	26	26	30	28	28	31	28	30	31	33	33	33	32	35	35	34	33	36	38	38	0	1	1	2	2	3	6	5	10	3	10	5	6	21	10	6	10	17	10	5	5	10	14	3	13	24	1	7	11	15	6	27	24	25	13	3	39	39	22	12	28	38	16	24	15	15	43	34	20	8	24	23	39	8	34	40	58	24	10	48	34	12	36	39	63	42	23	11	12	67	24	63	62	71	1	1	1	1	1	3	1	3	1	4	1	6	1	1	2	4	1	2	3	6	8	3	1	8	2	1	7	4	3	1	4	1	1	1	4	10	1	1	1	3	1	1	3	3	4	5	1	3	4	5	3	5	3	5	3	3	1	5	5	3	4	6	5	6	1	7	5	10	12	1	6	2	4	3
86000	-480.602512661499190	-479.207537319186088	-1.394975342313092	0.000130764660276	0.000053745132890	0.411006557705393	0.274672584922075	0	3	4	5	8	10	11	12	14	12	14	15	13	17	17	19	15	18	18	15	17	19	17	17	18	18	15	19	20	21	20	20	19	20	19	22	23	21	23	22	22	23	25	23	25	25	24	23	25	25	26	27	27	28	27	25	29	28	28	31	31	29	28	31	33	33	33	33	34	34	35	36	37	41	0	1	1	3	4	5	2	5	8	3	2	13	1	17	1	23	5	20	2	5	3	3	9	8	10	6	1	6	6	12	7	18	10	14	2	2	21	19	35	28	33	6	28	23	18	47	40	28	48	6	32	44	35	39	7	23	43	11	29	56	12	11	26	43	53	49	62	46	64	67	28	52	66	68	1	1	2	1	2	1	4	2	2	5	4	2	7	1	7	1	3	2	8	2	7	9	2	3	3	4	7	6	6	2	4	1	3	2	7	8	3	1	2	1	1	7	3	3	4	1	1	2	1	8	2	2	3	3	8	5	2	7	5	2	9	7	5	3	4	2	2	4	2	1	8	6	1	3
86500	-467.168659322729923	-465.801164879462476	-1.367494443267445	0.000110662191698	0.000054581299156	0.493224454701220	0.282364365630008	1	3	5	5	5	10	11	12	13	13	13	14	11	13	15	18	16	19	16	16	17	20	19	18	19	18	17	17	19	21	20	21	20	19	20	23	22	22	23	21	22	24	24	24	24	25	26	24	26	26	27	27	27	27	28	27	28	28	26	29	31	30	30	33	31	32	33	34	34	35	34	36	37	41	0	1	2	2	2	4	3	13	2	5	2	9	3	13	2	3	2	12	2	14	1	20	15	19	28	2	2	20	3	2	19	34	20	27	2	27	28	11	28	28	10	18	31	2	32	44	42	35	39	39	44	19	33	27	35	37	48	2	18	56	57	56	59	18	50	39	30	20	53	48	28	29	66	71	1	1	1	1	1	3	4	1	4	4	4	1	2	2	7	6	8	2	7	2	8	2	2	2	1	7	7	1	5	8	2	1	3	1	9	4	2	5	3	2	6	2	2	7	1	1	1	2	2	2	2	6	4	6	4	2	2	10	4	1	1	2	3	8	2	6	5	9	4	6	10	10	3	4
87000	-406.501643264501809	-405.107195508941800	-1.394447755560014	0.000083864383273	0.000066076529018	0.787897393854881	0.311024509918877	1	4	4	6	6	10	12	11	15	12	14	14	14	16	16	18	14	17	17	17	16	19	19	19	20	19	18	18	19	19	20	20	18	19	20	23	22	23	21	21	22	21	24	25	25	26	25	26	25	27	27	27	27	26	28	26	29	26	28	29	28	30	30	32	32	33	34	35	34	35	34	35	37	40	0	1	1	2	3	4	8	2	8	8	2	10	2	7	3	10	2	11	7	10	7	14	20	8	16	8	8	9	21	10	14	33	3	28	12	20	27	33	23	3	25	26	22	6	32	13	16	27	30	30	23	38	12	24	56	12	50	45	38	51	34	59	54	60	51	52	63	29	64	33	63	44	66	67	1	1	2	1	1	3	1	3	4	1	8	1	4	2	6	3	5	1	2	3	2	2	1	5	2	5	4	2	1	4	2	1	6	1	3	4	2	4	1	7	1	1	3	9	3	6	4	5	3	5	4	2	7	4	1	7	1	1	2	1	6	1	2	2	3	2	2	6	1	8	3	5	2	4
87500	-418.604648884525716	-417.231478461233110	-1.373170423292629	0.000085068567380	0.000039829086261	0.468199800321205	0.296506696618592	1	3	5	5	7	10	11	12	14	12	13	14	15	16	16	18	15	18	17	15	14	18	19	17	19	19	17	19	19	21	21	19	19	20	19	22	22	23	22	22	22	24	24	25	25	26	24	25	25	25	26	28	26	27	27	26	29	27	27	29	31	28	30	31	33	32	33	34	35	34	35	34	37	41	0	1	2	2	1	3	3	4	2	7	1	6	3	20	7	7	6	24	6	7	3	8	12	3	21	6	2	13	8	2	7	9	17	25	24	12	28	35	32	6	12	26	25	1	10	31	12	24	37	18	34	46	24	12	13	41	47	51	32	58	62	59	23	31	50	3	54	25	30	54	72	47	57	38	1	1	1	1	3	2	3	4	5	1	7	2	6	1	2	3	3	1	3	2	4	3	3	7	3	6	8	1	4	11	4	2	3	1	1	4	2	2	2	5	4	3	1	13	8	2	5	4	1	5	2	1	6	7	6	2	3	1	3	1	3	1	5	5	4	14	4	9	8	4	1	5	3	9
88000	-433.797949895778800	-432.361029365291984	-1.436920530486844	0.000134110940556	0.000046924698783	0.349894636396658	0.274870980308675	1	4	5	5	7	10	10	11	14	13	14	14	12	15	15	20	15	19	17	16	17	20	19	19	19	18	17	18	19	20	21	20	20	18	20	23	21	22	22	22	22	24	24	25	26	26	25	26	25	24	26	26	26	28	26	27	28	27	29	29	30	29	30	32	31	31	32	34	35	33	35	36	34	40	0	1	2	1	3	1	2	4	1	6	3	10	3	10	13	17	6	21	6	2	5	2	34	5	27	2	3	14	12	3	16	34	2	11	12	6	27	35	21	2	23	29	36	2	36	43	33	19	27	9	43	38	6	47	10	53	43	8	55	52	62	44	54	59	24	2	63	60	66	55	65	69	46	67	1	1	1	3	1	4	4	4	7	1	5	1	3	1	1	3	2	1	5	5	4	9	1	7	1	7	6	1	3	5	1	1	8	2	5	5	2	1	3	6	1	2	1	11	2	1	3	5	3	5	1	3	11	2	5	1	2	7	2	2	1	3	1	2	5	12	1	3	1	2	2	1	5	3
88500	-436.193761050403111	-434.832105798363557	-1.361655252039559	0.000085359325043	0.000051166678919	0.599426938916352	0.290305038715820	2	3	5	5	8	10	11	11	15	13	14	14	14	17	16	20	14	18	17	17	17	20	18	18	20	16	16	18	19	20	20	20	19	19	20	21	23	23	23	22	22	24	25	23	24	24	26	26	25	27	27	26	26	28	26	27	29	28	27	31	31	31	30	32	33	30	34	33	34	33	35	35	35	40	0	1	2	2	1	4	3	3	2	7	8	5	3	17	1	5	8	5	3	17	8	3	10	13	23	17	12	15	24	8	24	10	3	21	7	3	18	40	22	2	3	32	28	8	38	41	44	15	15	43	21	30	13	59	41	24	28	33	18	47	56	43	59	55	60	22	42	42	31	62	61	52	70	62	1	1	2	1	3	3	3	3	4	1	2	4	4	1	9	6	1	5	5	1	3	8	2	2	1	1	1	2	1	3	2	4	6	1	5	8	3	1	1	9	6	1	4	5	1	1	1	5	5	1	4	3	8	1	2	5	5	5	5	3	2	3	1	3	1	6	6	6	7	1	2	4	1	5
89000	-425.238534104265568	-423.847475858307803	-1.391058245957756	0.000080294436507	0.000033644922682	0.419019351101624	0.375748013448330	1	4	5	5	7	11	11	12	13	12	13	14	13	15	16	19	16	18	15	17	18	20	18	18	20	18	17	19	19	19	20	21	19	17	20	22	22	23	23	22	22	25	24	24	25	24	25	24	25	24	25	28	26	28	27	25	29	29	29	29	31	31	30	32	32	33	34	34	34	35	34	36	37	40	0	1	1	2	1	3	3	5	1	5	5	8	3	9	9	12	3	17	8	9	14	21	14	17	29	14	14	27	1	15	34	16	34	13	7	2	35	8	40	1	16	28	9	38	39	36	38	29	28	1	31	45	41	17	48	46	32	38	29	55	48	55	24	38	42	62	24	52	66	66	47	54	71	65	1	1	2	1	3	4	2	2	6	2	3	1	3	1	2	2	7	1	1	2	2	1	2	1	1	2	1	1	11	2	2	1	1	2	5	9	1	4	1	10	2	3	4	1	1	2	1	2	3	9	3	1	2	6	1	1	4	2	3	1	2	2	6	4	3	1	9	4	1	1	5	4	2	5
89500	-442.831851907918576	-441.423778095900900	-1.408073812017696	0.000122184338124	0.000047408610030	0.388008895067262	0.270334807587077	1	3	5	5	7	10	10	9	14	12	14	14	14	16	17	20	15	17	16	16	18	19	18	18	19	18	18	17	20	20	19	20	18	19	20	24	22	21	22	22	23	24	25	23	25	25	25	25	25	25	26	27	27	26	27	26	30	28	28	29	29	31	30	33	31	33	34	34	33	34	35	34	36	40	0	1	2	1	3	8	1	2	1	7	3	7	2	11	17	2	10	19	17	6	2	1	10	9	17	10	1	14	4	34	6	13	8	18	1	31	38	19	32	2	6	44	34	30	31	35	16	6	21	27	27	47	32	36	3	43	41	19	23	51	54	54	54	16	57	32	5	58	15	48	62	61	64	60	1	1	1	2	1	1	5	3	5	1	4	2	6	1	2	7	2	1	1	3	8	9	3	2	2	3	8	1	9	1	4	4	2	1	9	2	1	2	1	9	4	1	3	1	3	3	1	9	3	4	3	1	3	1	8	1	4	7	4	2	1	3	2	7	1	3	11	3	8	4	2	1	2	4
90000	-450.685535507151485	-449.313278594279211	-1.372256912872293	0.000091850989804	0.000063219884146	0.688287456469184	0.317169414675136	1	4	5	5	7	11	9	11	14	13	13	13	14	16	17	19	15	17	16	17	17	20	18	19	20	18	18	19	19	21	20	20	19	18	20	23	21	22	22	21	22	23	25	24	24	25	24	25	26	26	26	27	27	25	27	26	29	29	28	30	30	30	30	32	33	32	33	35	33	35	33	34	37	40	0	1	2	1	2	7	2	7	3	4	3	7	3	8	3	7	3	11	2	6	2	3	13	13	26	10	1	18	3	13	10	17	11	9	34	31	6	32	22	10	3	8	28	7	14	34	31	22	45	28	41	45	16	28	46	41	43	12	54	46	2	55	46	45	62	31	35	63	26	48	45	57	67	68	1	2	1	3	1	1	3	1	4	3	5	2	3	2	6	4	5	2	7	2	7	6	3	3	1	3	8	1	6	4	3	2	3	2	1	1	5	1	1	4	8	6	3	7	5	4	2	3	1	3	3	3	4	2	1	2	3	9	2	4	10	1	3	6	1	6	6	2	7	7	4	3	2	2
90500	-422.206303355051602	-420.641053773166050	-1.565249581885573	0.000127997469328	0.000032794404865	0.256211353530999	0.292241769748689	2	4	4	5	7	10	10	9	15	12	14	13	15	15	16	20	15	18	17	17	16	18	18	18	19	19	19	17	19	18	19	19	20	20	20	23	23	21	23	21	22	25	25	25	26	25	25	25	22	25	26	28	26	26	27	27	29	28	26	30	30	30	31	32	33	33	31	31	35	34	34	36	38	40	0	1	1	1	1	3	2	5	10	4	6	3	3	10	4	20	5	2	2	3	3	6	19	2	15	30	3	9	5	12	6	12	18	17	12	24	34	23	25	12	18	17	26	38	47	15	49	12	30	12	47	46	20	12	36	6	53	2	12	58	2	36	50	46	19	24	33	62	70	65	24	43	53	68	1	2	1	2	3	2	2	1	1	3	2	5	5	2	4	2	4	6	6	6	6	3	1	8	2	1	8	1	6	3	4	3	2	2	4	3	2	2	2	3	2	4	3	4	1	4	2	6	2	4	1	2	3	6	2	7	2	11	9	1	12	5	4	4	8	8	5	1	1	1	8	7	5	5
91000	-470.959363560619067	-469.540405780258880	-1.418957780360175	0.000150581858665	0.000056025733872	0.372061643873045	0.289535989514214	1	3	5	6	8	10	11	11	14	12	14	14	15	16	16	18	16	16	17	16	17	19	18	18	20	18	15	19	18	20	20	20	18	20	20	22	23	23	23	23	23	24	24	24	25	25	25	24	26	27	24	28	26	27	28	25	30	28	29	29	30	31	30	32	33	32	34	35	35	35	34	35	38	40	0	1	2	2	1	5	3	4	7	4	8	8	9	3	2	9	2	7	3	9	4	3	12	20	33	5	2	12	12	3	19	26	21	26	14	21	18	35	17	21	16	26	17	8	29	23	12	36	40	33	11	35	18	47	48	10	38	3	23	47	1	36	43	57	32	46	48	13	65	56	10	62	66	60	1	1	1	1	3	1	2	1	1	3	2	1	1	5	5	2	7	2	6	1	7	6	3	1	1	4	7	3	2	6	2	1	1	1	3	1	3	2	3	4	2	4	3	7	2	3	5	1	1	6	4	4	4	1	2	4	2	12	4	1	14	6	2	1	7	3	4	10	1	4	12	2	3	5
91500	-444.209297894521853	-442.795886687537632	-1.413411206984210	0.000103783315868	0.000039427116834	0.379898411456976	0.309138094523325	1	3	4	6	8	11	11	11	14	12	11	14	14	17	14	20	15	18	18	15	18	18	17	19	19	16	18	17	20	19	20	20	17	18	21	23	23	22	22	23	21	24	23	24	26	23	26	25	26	26	26	27	25	27	27	26	28	29	29	30	30	30	29	31	32	31	34	34	34	32	34	35	38	40	0	1	1	3	2	3	3	2	3	11	1	10	8	11	8	1	6	26	15	7	6	15	9	17	3	3	3	13	8	7	3	24	8	23	6	25	21	31	18	16	33	7	10	21	18	31	35	31	33	33	9	49	33	46	38	34	16	21	36	55	8	25	42	56	21	34	56	16	62	54	1	58	57	72	1	1	2	1	3	4	4	4	6	1	5	1	2	3	1	9	2	1	1	2	2	3	2	2	6	6	9	2	5	4	5	1	2	1	5	2	3	1	2	2	2	7	5	4	5	1	3	3	4	7	5	1	3	1	2	4	4	6	3	1	9	4	2	2	8	6	5	6	2	4	16	2	5	4
92000	-449.065048647193748	-447.623799602492625	-1.441249044701130	0.000089132247563	0.000030763222054	0.345141325337912	0.267498504418338	2	3	4	6	7	10	12	11	15	13	13	14	14	17	16	19	14	19	17	17	17	20	18	19	20	18	19	19	19	21	19	20	20	18	21	23	22	22	20	23	22	24	24	24	25	23	24	25	25	26	26	27	26	26	28	26	29	28	29	29	27	31	29	32	32	32	33	35	35	33	33	36	37	39	0	1	1	1	3	4	1	4	5	6	1	6	10	6	12	1	1	12	1	13	3	1	21	26	3	13	3	21	7	2	7	23	12	9	10	14	28	16	15	2	32	8	41	25	12	24	22	14	32	12	49	43	33	25	34	23	52	7	12	47	1	54	43	53	51	48	53	52	55	48	1	63	49	69	1	1	1	2	2	2	5	3	3	2	4	4	1	3	1	9	7	2	6	1	5	9	1	1	6	2	7	1	3	8	4	1	3	2	4	5	1	1	2	8	1	7	1	3	5	3	2	4	2	9	1	1	3	3	6	5	1	9	6	3	11	3	2	3	3	4	3	5	3	5	15	4	7	3
92500	-450.751751054675481	-449.388127270317227	-1.363623784358281	0.000102742763171	0.000053320759114	0.518973380393567	0.298097287889501	2	4	5	6	7	10	11	10	13	13	12	14	14	16	15	17	14	17	18	17	16	19	19	19	19	18	19	18	19	19	18	21	19	20	19	23	22	21	22	23	23	23	23	25	25	24	24	25	23	26	24	27	26	28	28	27	30	28	28	30	29	30	30	32	30	32	33	34	35	34	33	34	38	41	0	1	1	2	3	5	2	4	3	11	3	6	2	13	12	1	2	14	1	6	3	10	9	16	9	2	14	20	17	1	16	35	20	21	11	20	34	24	32	1	9	26	38	20	36	31	30	43	39	33	20	49	34	20	28	49	45	1	36	42	19	34	33	27	49	34	63	31	58	32	57	57	45	49	1	1	2	1	1	1	4	2	5	1	3	2	5	1	1	7	6	1	7	2	5	3	3	1	3	5	1	1	3	9	1	1	1	2	3	2	1	1	1	10	5	4	1	5	1	3	2	1	1	3	4	2	3	3	4	3	3	12	3	4	7	5	5	5	4	5	1	6	3	6	2	2	8	10
93000	-450.131588935070056	-448.744721812138721	-1.386867122931318	0.000114132423893	0.000048892476446	0.428383756149057	0.299130279992431	0	3	4	6	7	10	11	12	14	12	13	14	14	17	17	19	16	17	18	15	17	20	18	18	20	19	18	18	18	21	19	20	19	18	20	22	23	22	23	22	22	24	24	24	26	25	25	25	25	27	24	27	27	27	26	27	29	29	28	31	27	30	30	31	32	32	34	34	34	35	34	35	36	41	0	1	1	3	4	4	3	6	2	2	3	8	3	11	10	12	10	7	17	6	10	29	17	8	27	17	2	8	10	12	21	28	15	11	9	3	41	22	23	2	12	41	37	1	47	37	23	9	36	11	15	47	9	46	25	48	61	12	24	56	27	6	45	59	56	45	16	50	37	67	25	64	38	36	1	1	1	1	1	2	4	1	5	5	4	1	4	2	4	3	2	2	2	2	3	1	1	4	1	1	8	4	2	3	1	1	1	3	3	9	1	1	2	9	4	1	1	12	1	2	4	6	1	7	3	2	6	1	3	1	1	11	4	3	6	13	2	1	3	3	7	4	4	1	7	2	6	8
93500	-436.170236487547015	-434.807251025587732	-1.362985461959291	0.000144084809918	0.000075631264239	0.524907964147902	0.260879467967668	1	4	3	5	6	8	11	11	15	12	13	15	14	16	14	19	14	17	17	17	17	20	17	19	19	18	19	18	20	20	21	20	19	19	20	23	22	21	23	22	22	25	24	25	25	26	25	25	25	27	27	27	26	26	27	26	30	29	27	30	31	30	30	29	32	33	32	34	35	34	33	35	37	39	0	3	1	2	1	1	3	1	8	3	1	11	2	15	10	6	1	11	6	6	6	10	7	18	13	6	6	15	10	6	22	11	20	13	3	3	7	19	17	6	8	23	41	1	14	23	29	1	33	46	54	43	26	20	46	43	36	1	6	14	12	6	48	53	24	55	49	67	71	60	23	66	58	35	1	1	1	1	2	3	4	5	2	4	6	1	4	1	1	6	6	2	3	4	7	4	4	2	3	5	5	3	4	4	1	4	1	4	8	11	6	2	5	6	5	4	1	13	5	5	2	12	2	1	1	2	3	5	1	2	2	15	11	9	6	13	3	1	6	3	2	1	1	3	7	1	3	7
94000	-458.446199193435859	-457.048584658395953	-1.397614535039917	0.000108316072907	0.000043970454720	0.405945798624831	0.260562101442421	0	4	4	6	7	10	11	12	13	13	12	15	14	16	16	18	15	17	16	16	18	20	17	18	20	18	17	18	20	20	20	21	19	20	20	23	23	22	23	20	23	24	24	23	23	24	25	23	25	26	26	26	26	26	28	26	29	29	28	30	30	29	31	31	32	33	32	34	34	33	33	35	37	39	0	1	1	2	3	4	2	4	2	7	5	3	9	5	3	6	3	17	2	6	10	23	7	20	26	3	12	19	9	16	6	13	21	16	21	2	35	25	31	2	16	40	31	2	28	30	28	3	46	44	43	36	3	19	27	24	16	1	3	52	37	14	56	7	61	56	60	58	46	63	32	49	68	14	1	2	2	1	1	2	2	3	3	1	3	5	1	6	6	3	5	1	6	3	3	2	3	1	1	8	1	1	3	1	6	4	1	1	1	10	2	1	2	9	2	2	3	9	2	2	3	10	1	2	1	1	7	4	5	3	5	14	8	2	3	6	2	10	1	5	2	3	4	1	6	5	2	10
94500	-456.082861582818964	-454.696934726512495	-1.385926856306478	0.000107486123614	0.000046285279359	0.430616323325506	0.260571179877298	1	3	5	5	8	11	11	11	15	13	12	15	14	16	16	20	15	18	17	16	17	20	18	18	20	19	15	18	18	20	20	20	20	20	20	23	23	22	22	23	22	25	23	25	26	26	25	25	25	26	26	27	25	25	27	26	29	29	25	30	31	31	31	32	32	32	34	35	35	34	33	34	37	40	0	1	2	2	1	5	3	5	2	6	2	10	3	12	2	7	1	15	8	10	3	13	27	5	18	21	11	19	12	29	27	24	21	19	21	8	13	23	16	20	11	32	18	3	9	41	16	1	43	23	21	41	10	23	43	6	22	29	31	52	59	44	57	32	53	61	66	44	30	64	59	31	66	40	1	1	2	1	4	1	2	1	6	1	4	1	3	1	7	5	6	1	2	2	5	3	2	5	1	1	2	1	2	1	3	1	1	2	1	6	5	1	1	3	6	2	3	7	6	2	2	11	1	5	4	3	4	3	2	9	4	7	2	2	3	3	1	5	3	1	1	3	5	1	5	8	3	7
