step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
90500	-206.952633184290846	-205.406501782269942	-1.546131402020916	0.000371118247164	0.000098796341623	0.266212568037927	0.535431926600977	6	9	8	9	11	11	14	13	15	18	17	20	18	21	19	20	22	22	23	24	25	25	32	35	34	44	0	1	1	1	2	4	4	1	2	2	6	7	11	16	8	8	10	16	18	9	18	18	21	0	0	0	1	1	1	2	1	1	2	3	2	4	2	3	1	1	3	3	2	1	1	2	1	2	4	1	1	1
91000	-182.662860178407243	-181.098194031832662	-1.564666146574591	0.000190648495316	0.000048902094175	0.256503960829634	0.511300849673155	6	8	9	9	11	11	13	14	16	17	18	17	18	20	21	20	22	21	24	23	25	26	30	36	34	44	0	1	2	1	4	4	4	6	2	4	8	8	10	10	9	10	18	9	9	15	20	15	21	0	0	0	1	1	1	2	1	1	2	1	3	4	2	2	1	2	3	2	1	2	3	1	1	2	3	1	1	1
91500	-208.866952791719740	-207.240311650597050	-1.626641141122676	0.000316389465889	0.000072462711710	0.229030102207470	0.469410423015654	5	8	9	9	10	12	13	14	16	14	15	18	17	22	20	20	22	21	23	24	24	24	32	35	35	43	0	1	1	2	4	2	4	4	6	2	6	13	11	16	10	5	9	8	16	10	9	14	20	0	0	0	1	2	2	1	1	2	2	3	2	2	1	1	1	1	4	5	3	5	1	3	4	1	3	1	1	1
92000	-205.524912632269178	-204.002612953884494	-1.522299678384673	0.000290613972366	0.000081381949477	0.280034537964086	0.466138910278050	6	10	9	9	8	11	13	14	16	15	17	19	18	21	19	20	23	21	22	23	23	25	32	35	34	43	0	1	1	1	1	2	2	6	3	2	4	9	8	11	2	9	9	15	10	14	9	11	11	0	0	0	1	2	1	1	1	1	2	2	4	2	5	2	2	3	3	2	3	1	3	1	4	3	6	1	1	1
92500	-198.089216308286240	-196.644328664813031	-1.444887643473204	0.000218248599356	0.000074486494669	0.341291971120550	0.420940663889917	3	8	8	10	10	10	12	15	15	18	17	19	18	19	20	20	22	23	24	25	25	25	31	36	34	43	0	1	1	1	2	2	4	7	2	8	9	11	11	9	14	5	14	16	17	9	15	18	21	0	0	0	1	2	3	2	1	1	1	2	5	2	1	1	1	2	1	5	2	1	2	4	2	1	3	1	1	1
93000	-203.328618099851241	-201.952660878618616	-1.375957221232629	0.000235135341915	0.000107797417276	0.458448382953839	0.620437830437566	6	9	10	10	10	12	13	14	15	17	15	17	16	21	19	21	21	22	23	24	24	25	31	35	35	44	0	1	1	2	1	3	4	6	3	8	6	13	7	10	9	10	9	11	17	15	14	17	21	0	0	0	1	2	2	1	2	1	1	1	2	2	2	1	1	2	2	3	2	4	1	2	1	2	3	1	1	1
93500	-182.398042721182065	-180.927896678154525	-1.470146043027547	0.000320499175639	0.000101789698001	0.317597378521932	0.593314858280097	6	9	10	8	8	11	13	14	15	17	17	19	19	22	20	20	23	22	23	23	24	24	30	34	34	42	0	1	1	1	1	4	2	7	7	3	8	11	11	10	3	4	16	16	18	14	16	17	20	0	0	0	1	2	2	1	1	1	2	1	1	3	1	1	1	2	4	5	2	1	1	1	3	1	3	1	1	1
94000	-183.525534117309832	-182.120791933423334	-1.404742183886499	0.000306520875469	0.000120585006254	0.393399001191316	0.475658957021260	6	9	10	10	10	11	13	14	15	18	16	19	16	21	20	19	22	23	23	24	25	26	30	34	35	44	0	1	1	1	1	2	2	6	2	7	9	4	6	16	10	4	15	7	17	15	20	17	21	0	0	0	1	2	2	2	2	1	3	2	3	2	1	4	2	1	1	4	1	5	1	1	1	2	2	1	1	1
94500	-200.494589004967253	-198.989648045950617	-1.504940959016650	0.000306081476480	0.000089146170672	0.291249806088066	0.489468272278484	6	10	10	8	11	12	13	12	14	17	18	18	18	19	21	18	22	21	22	24	24	25	29	36	35	44	0	4	1	1	4	3	3	3	3	8	6	6	8	10	3	4	16	11	11	19	19	17	20	0	0	0	1	1	2	1	2	1	1	1	2	3	3	3	3	1	4	6	2	2	3	1	1	2	3	1	1	1
95000	-221.002662179282140	-219.545819340131771	-1.456842839150369	0.000342123405086	0.000112721285168	0.329475515245301	0.316803462878604	5	8	10	9	11	11	13	14	16	17	17	20	18	20	19	21	22	22	23	23	24	26	31	35	34	43	0	1	1	1	4	2	2	2	1	7	9	5	10	10	3	12	3	7	14	8	16	14	21	0	0	0	1	1	2	2	1	1	3	3	5	3	1	5	1	2	5	1	6	6	1	4	2	4	3	1	1	1
95500	-208.622183777558348	-207.156886779416908	-1.465296998141428	0.000350919908641	0.000112922019444	0.321788580992477	0.529935343258187	5	8	9	9	10	12	13	15	15	18	17	17	18	21	20	20	22	19	23	24	23	25	31	36	35	42	0	1	2	1	3	4	5	6	1	6	8	6	6	13	12	13	2	12	10	19	13	21	15	0	0	0	1	2	1	2	1	2	1	1	5	2	1	3	4	1	2	1	6	1	3	1	2	1	6	1	1	1
96000	-207.289744311129823	-205.783640188722359	-1.506104122407476	0.000343045076082	0.000099642133135	0.290463673966724	0.613025720927939	5	7	9	9	10	12	14	14	15	18	16	19	16	21	20	17	23	21	23	24	23	24	31	36	35	44	0	1	2	2	4	4	4	2	3	11	5	6	6	15	10	8	15	12	10	6	15	17	21	0	0	0	1	1	1	1	1	3	2	3	2	1	3	3	2	1	1	1	2	1	4	5	2	1	2	1	1	1
96500	-222.582590092624883	-221.052500222297141	-1.530089870327751	0.000266186810542	0.000073289856776	0.275332412703401	0.564084451892409	6	9	10	9	11	11	13	14	15	17	18	20	19	21	20	19	22	21	22	23	25	25	31	35	34	43	0	1	4	1	4	1	6	6	2	7	7	9	8	10	8	3	3	3	10	9	17	10	21	0	0	0	1	1	1	1	1	2	1	2	3	2	3	2	2	2	4	4	5	5	3	3	2	3	3	1	1	1
97000	-190.268749403195159	-188.842756550669776	-1.425992852525373	0.000261673013977	0.000094949460761	0.362855379384969	0.550428287135410	4	8	9	10	10	12	13	15	15	15	17	18	18	21	20	21	22	22	24	24	25	26	31	36	34	42	0	1	2	2	3	1	2	7	2	2	9	9	7	10	6	10	15	16	17	14	14	18	21	0	0	0	1	2	1	1	1	4	2	2	4	3	1	1	2	3	3	4	1	1	1	1	2	2	3	1	1	1
97500	-201.615480182426865	-200.240373761954487	-1.375106420472373	0.000280260754896	0.000129284581700	0.461301054255880	0.470831640918507	6	8	9	8	8	10	12	15	15	17	17	19	17	21	21	19	21	23	22	25	23	25	31	35	34	42	0	1	2	1	1	2	5	5	2	4	6	6	8	16	16	5	3	11	12	21	15	11	20	0	0	0	1	1	1	1	1	1	2	3	2	5	4	3	1	1	1	6	6	3	1	1	1	4	4	1	1	1
98000	-206.419805242189739	-204.871135483578769	-1.548669758610977	0.000398540607767	0.000105546845302	0.264833352600992	0.487974233382790	6	8	9	9	10	11	13	15	15	16	17	19	17	20	20	20	23	22	23	24	25	26	32	33	33	43	0	1	2	2	3	4	6	6	7	3	8	6	6	10	5	12	3	11	12	19	14	14	20	0	0	0	1	1	1	1	1	1	1	2	1	4	1	4	3	2	6	1	8	3	2	1	3	3	5	1	1	1
98500	-208.800113905699590	-207.296609542258864	-1.503504363440735	0.000286043170908	0.000083589849292	0.292228089301753	0.503866259753339	4	8	10	9	10	11	13	14	16	17	18	18	17	21	21	20	22	22	23	22	24	25	30	35	33	42	0	1	1	1	2	2	4	6	4	6	8	8	8	9	16	9	15	16	17	9	10	19	21	0	0	0	1	2	2	4	1	2	2	1	3	2	2	2	2	2	1	3	1	1	1	3	3	2	2	1	1	1
99000	-212.350278071608813	-210.907797135643875	-1.442480935964925	0.000235105878227	0.000080834962596	0.343823655988812	0.440101310082219	6	9	8	10	11	12	13	15	16	17	17	20	19	21	20	20	20	22	24	23	25	25	30	35	33	44	0	1	1	1	1	5	4	4	4	1	4	4	6	9	3	8	4	12	5	17	20	18	15	0	0	0	1	1	1	2	3	1	1	2	3	4	3	5	3	2	4	3	7	1	6	1	1	1	5	1	1	1
99500	-200.910861894184706	-199.420563817567711	-1.490298076616984	0.000177105496567	0.000053419646128	0.301626133369706	0.630383507442962	6	8	10	9	11	11	14	14	15	17	16	19	17	19	20	20	22	23	24	25	22	25	31	35	32	43	0	1	2	2	4	4	5	6	3	9	6	8	11	9	10	5	14	17	17	9	15	18	9	0	0	0	1	1	1	1	1	1	2	2	4	1	2	3	1	2	1	5	2	1	1	7	1	1	7	1	1	1
100000	-191.740230753284209	-190.335504756507703	-1.404725996776510	0.000199805427716	0.000078608623264	0.393425865163808	0.618373230188855	6	9	8	9	11	11	13	14	16	16	16	18	18	21	20	20	22	21	23	24	25	25	30	36	34	43	0	1	1	1	4	2	4	4	2	8	6	8	6	9	9	5	18	8	10	14	18	18	20	0	0	0	1	1	1	2	1	1	2	3	3	1	3	2	2	3	3	4	1	2	2	1	2	2	3	1	1	1
