step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53
63000	-304.595465998970440	-303.027052520478378	-1.568413478492050	0.000094564601939	0.000024079699219	0.254637557029980	0.673639994100658	-1	3	4	6	6	10	10	9	7	8	12	10	12	11	11	11	14	14	14	15	15	15	16	16	15	17	17	18	18	15	18	17	20	19	19	21	20	24	22	23	24	24	25	26	25	25	28	25	24	26	27	27	28	0	1	2	3	3	10	10	5	0	4	8	8	7	5	2	3	12	12	15	14	18	11	11	18	16	20	11	24	19	11	25	13	28	31	30	34	34	36	31	36	0	37	49	38	36	37	36	39	39	42	42	46	50	1	2	1	1	1	1	1	1	1	1	2	1	1	2	3	4	2	3	1	2	1	1	2	2	2	1	2	1	3	1	1	2	2	1	2	1	1	2	2	1	1	2	1	1	1	3	2	2	1	1	2	1	2
63500	-277.853240758635934	-276.351413794938480	-1.501826963697470	0.000082603959709	0.000024234415944	0.293380801953896	0.811163236955646	0	4	2	7	8	9	9	10	8	9	10	11	11	10	11	12	14	14	14	14	13	17	16	17	14	17	18	19	17	16	19	19	20	19	20	21	21	23	22	23	21	23	23	24	24	25	28	25	25	25	26	28	27	0	3	1	2	2	5	5	10	0	2	5	8	7	5	10	5	16	16	14	16	5	23	16	18	10	20	24	29	18	19	25	24	28	25	29	34	34	37	25	36	0	36	36	39	34	36	39	42	43	39	38	49	50	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	4	1	1	1	1	1	2	2	2	1	1	1	1	2	1
64000	-280.673341356247306	-278.643545684799562	-2.029795671447735	0.000121975281785	0.000016370130968	0.134208593153743	0.904674177061280	0	3	3	6	9	9	10	8	9	11	11	9	12	11	8	12	13	13	13	15	15	15	16	16	16	17	17	19	18	16	18	17	20	20	21	22	21	23	23	24	23	24	24	25	24	25	28	23	25	26	25	27	27	0	1	1	2	8	4	8	4	0	5	12	8	7	5	4	11	11	11	11	10	17	16	22	17	18	17	11	24	18	20	25	20	20	31	20	37	34	36	36	37	0	36	38	38	39	37	39	37	40	40	39	49	42	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1
64500	-306.446594281180921	-304.734563566321867	-1.712030714859045	0.000129746490906	0.000025931752355	0.199864768393595	0.793144140864093	0	3	2	7	9	9	10	10	9	11	12	11	12	11	12	10	13	13	13	15	11	17	17	17	15	17	16	18	18	17	18	19	21	18	22	22	21	23	20	24	21	24	24	25	24	25	27	24	25	26	27	27	27	0	3	1	2	4	4	4	5	0	16	16	8	16	7	8	4	7	10	11	11	8	20	20	20	18	10	7	15	30	20	25	29	28	25	34	39	39	34	31	36	0	31	36	38	36	36	45	39	38	48	46	49	48	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	3	1	2	2	1	2	2	1	1	1	3	2	1	1	3	1	1	1	2	2	2	1	1	1	1	1
65000	-339.459118316856632	-337.854580470930159	-1.604537845926477	0.000128848016008	0.000030674992311	0.238071126443031	0.543058429340641	0	4	2	5	8	9	10	8	9	11	12	11	10	10	12	11	13	14	13	15	15	15	16	16	16	18	15	17	18	17	19	16	19	19	21	21	20	23	23	22	24	24	25	26	25	25	29	24	24	28	25	26	27	0	3	1	2	4	5	5	3	0	7	10	5	3	3	5	5	7	10	16	11	13	16	22	16	7	20	17	14	24	23	32	18	25	24	28	28	29	31	40	34	0	31	49	25	38	39	36	40	38	46	34	49	42	1	1	1	1	2	1	1	4	1	1	1	2	4	4	2	2	1	2	1	1	2	2	1	3	3	2	1	3	1	1	2	1	1	2	2	2	1	2	1	2	1	2	1	5	1	1	2	1	1	1	2	1	2
65500	-312.972998953349133	-311.463404062558084	-1.509594890791035	0.000089498701824	0.000025787767850	0.288135663695529	0.678434605912185	-1	1	4	6	8	9	8	8	9	10	11	10	12	11	11	12	14	14	13	14	15	15	16	17	15	16	17	19	17	16	18	19	21	20	20	21	21	23	22	22	22	24	24	25	24	25	28	23	25	27	25	27	27	0	1	2	1	1	3	3	3	0	6	10	8	5	4	8	12	16	11	10	13	11	16	22	17	5	20	17	24	18	20	18	29	28	29	29	34	25	29	36	34	0	39	38	25	39	36	37	39	38	46	38	49	46	1	1	2	3	4	2	1	1	1	1	1	1	2	3	1	1	1	2	1	1	2	2	1	2	3	1	1	1	1	1	2	1	1	2	2	1	3	3	1	1	1	1	1	7	1	3	4	1	1	2	1	1	1
66000	-328.160992047621562	-325.346182170895872	-2.814809876725670	0.000090906810002	0.000006145645731	0.067603799220661	0.543150955144333	0	3	1	6	7	9	9	9	9	8	11	10	12	10	11	11	14	13	13	15	15	15	14	15	14	16	16	19	18	17	17	17	21	19	22	22	21	24	22	23	23	25	24	24	23	25	28	24	25	28	26	27	28	0	3	1	1	2	10	5	1	0	3	3	4	2	10	8	6	12	12	11	13	8	12	12	18	18	10	20	24	18	20	25	18	28	25	20	25	31	39	31	37	0	40	39	39	39	37	37	31	36	51	37	49	46	1	1	1	3	2	1	2	5	1	2	4	2	4	1	1	1	1	1	1	2	3	3	2	2	1	4	1	1	2	1	2	2	1	3	4	4	2	1	2	1	1	1	1	1	1	2	4	4	2	1	3	2	2
66500	-319.142609304359837	-317.271865917686114	-1.870743386673738	0.000163132539574	0.000026304358925	0.161245322322475	0.592609934695783	0	4	2	7	9	9	7	8	8	11	12	10	12	12	11	11	14	14	13	14	14	16	16	18	15	17	17	18	17	15	18	17	20	20	19	22	20	24	23	23	23	25	24	25	23	25	27	24	25	26	26	27	27	0	3	1	2	7	2	2	4	0	5	16	8	12	7	8	5	8	5	5	10	14	20	17	22	15	10	30	18	12	15	7	30	31	25	13	29	26	39	36	36	0	39	34	25	36	39	42	31	43	36	39	49	37	1	1	1	2	1	3	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	2	3	1	1	3	2	4	1	1	2	3	1	2	1	1	1	1	1	1	6	1	1	1	3	1	1	1	1	2
67000	-268.421346509926479	-266.910819428910202	-1.510527081016256	0.000101146014931	0.000029081679184	0.287521749663270	0.814381401804087	0	3	4	6	8	9	9	9	8	11	9	11	11	9	12	11	13	14	13	15	15	14	16	17	16	17	18	17	18	16	19	19	19	19	21	20	22	23	22	23	24	24	24	24	24	26	29	24	25	25	26	27	27	0	1	2	3	4	5	5	5	0	11	5	8	7	5	16	11	12	10	16	16	17	7	20	18	18	20	30	18	24	12	25	24	28	25	26	34	36	39	36	36	0	36	38	37	39	39	52	31	37	36	38	49	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	3	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1
67500	-284.300912950762211	-282.808154094199892	-1.492758856562295	0.000080612660850	0.000024169034921	0.299816860848727	0.694947925054727	0	3	3	7	7	9	10	9	8	10	11	11	11	12	12	12	13	12	13	13	15	16	17	17	14	17	17	18	17	15	18	18	20	19	21	22	21	23	21	21	22	23	23	25	23	24	27	25	25	28	26	27	28	0	1	1	2	2	5	5	5	0	3	7	8	7	10	10	11	12	4	10	16	17	20	20	18	18	20	12	29	18	20	25	26	24	25	26	31	29	31	34	31	0	39	36	36	37	42	42	39	43	47	37	49	38	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	1	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	2	1	2
68000	-305.878028045479198	-304.221461856388714	-1.656566189090469	0.000076059827532	0.000016571479335	0.217874269144300	0.638886240009479	-1	3	3	6	7	10	9	9	8	10	11	10	10	11	11	11	13	14	12	15	13	16	16	18	16	18	17	17	17	16	18	18	21	20	21	20	22	23	23	23	24	24	25	26	22	25	27	25	25	28	26	28	27	0	1	1	2	3	5	5	5	0	5	8	7	8	5	5	5	12	15	5	13	10	20	10	18	15	14	20	18	18	20	25	18	28	31	30	31	36	36	36	36	0	37	38	49	36	42	40	37	36	47	38	43	39	1	2	2	2	2	2	2	1	1	2	1	1	1	2	2	3	1	2	2	3	1	1	2	2	1	5	1	2	2	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	3	2	4	1	2	2	2
68500	-301.573265945730384	-300.090473368236928	-1.482792577493450	0.000104668130230	0.000032166971976	0.307323460399720	0.600095972825787	-1	4	3	6	8	10	8	9	8	9	12	11	11	12	11	11	13	13	10	13	15	16	15	17	16	18	17	19	16	15	18	18	20	19	20	22	21	23	22	23	23	25	24	25	23	26	28	25	25	25	26	27	28	0	3	1	2	2	5	2	2	0	4	6	8	10	12	5	10	8	6	5	15	17	10	20	18	18	20	17	20	18	18	25	29	29	25	8	31	34	31	31	39	0	40	39	45	35	42	42	40	43	36	38	49	50	1	1	2	1	2	1	2	3	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	2	3	3	2	1	2	1	2	2	6	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1
69000	-311.955483039088676	-310.076483466099205	-1.878999572989463	0.000083677953185	0.000013356041118	0.159612426094325	0.502535571313762	-1	4	2	7	8	9	9	9	8	11	11	11	11	12	11	9	13	14	14	13	14	16	16	16	16	17	18	18	17	16	18	19	20	20	20	23	21	22	24	23	22	22	24	24	24	26	28	23	26	28	26	26	28	0	3	1	3	2	5	4	4	0	2	16	8	7	11	16	4	12	13	14	4	12	20	5	18	18	22	15	20	18	11	25	29	28	25	30	25	31	34	42	34	0	34	38	36	37	39	39	37	37	39	36	43	42	1	1	1	2	2	1	1	1	1	4	1	2	1	1	1	1	1	1	1	5	2	2	4	1	1	1	3	2	2	3	2	1	1	2	2	5	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	2	2
69500	-307.539693154684585	-305.924630999800968	-1.615062154883600	0.000113759189548	0.000026582522566	0.233673628226666	0.606311525667581	0	3	4	7	8	8	9	9	8	10	12	11	11	12	11	12	13	14	13	14	11	17	15	18	15	16	16	19	16	16	16	18	21	19	22	21	22	22	23	23	24	23	24	25	25	26	27	24	25	27	26	27	27	0	1	2	1	3	4	4	2	0	4	8	8	7	15	4	10	8	13	10	15	5	26	20	29	18	20	13	29	18	18	25	18	28	25	30	34	31	34	36	36	0	24	42	42	36	40	38	39	42	38	42	49	46	1	1	1	3	3	1	1	2	1	2	2	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	2	1	1	2	1	2	2	2	3	1	1	3	1	2	1
70000	-294.680693547603425	-293.157032894793304	-1.523660652810119	0.000109593305830	0.000030598365238	0.279199217563820	0.621687490679195	0	4	3	6	9	9	10	9	8	10	8	11	12	11	12	11	12	13	13	14	14	15	15	16	15	15	17	19	17	17	18	19	20	19	21	22	21	23	23	23	23	25	24	25	24	25	29	24	25	27	26	27	28	0	1	1	2	2	3	5	4	0	11	4	11	7	10	10	10	5	16	16	8	17	5	15	18	18	16	12	29	23	24	25	31	27	25	26	37	31	31	31	36	0	36	38	39	31	36	42	36	39	39	38	49	45	1	1	2	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	2	1	2	3	1	1	1	2	1	1	2	3	1	1	2	3	1	1	2	1	1	2	1	2	1	1	1	2	1	2
70500	-323.392515323391876	-321.872341565775571	-1.520173757616285	0.000118289903284	0.000033281039415	0.281351480481230	0.585628955758078	0	4	3	6	9	9	9	9	7	11	10	11	10	12	11	11	13	14	13	14	15	16	16	18	14	16	17	18	18	17	18	17	20	19	22	22	21	23	22	24	23	22	25	25	25	24	27	25	25	26	26	28	27	0	3	1	1	2	4	4	4	0	11	8	8	8	5	5	6	12	7	16	12	7	8	8	18	4	11	16	21	30	11	32	18	28	31	27	34	31	37	34	42	0	34	38	34	36	42	38	37	38	45	38	49	39	1	1	2	3	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	3	3	4	2	3	3	3	2	1	3	1	2	2	1	3	2	1	1	2	1	1	2	1	3	2	1	2	2	1	1	2	2	2
71000	-274.472339366457618	-272.840409558225133	-1.631929808232461	0.000131331207755	0.000029808643758	0.226973042186903	0.836371056193719	0	3	2	5	7	9	7	10	8	11	12	8	12	10	11	12	12	14	11	15	15	16	17	17	15	17	17	19	17	16	18	17	20	19	20	22	20	24	24	23	22	24	25	25	25	26	27	24	25	27	26	27	27	0	3	1	2	4	5	2	7	0	14	10	7	10	12	7	12	7	16	7	16	17	20	20	18	18	20	21	24	18	11	25	17	28	25	26	37	31	36	36	34	0	36	40	40	36	36	39	36	40	46	40	49	42	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1
71500	-305.117190928199420	-303.622208007877362	-1.494982920322087	0.000090353001480	0.000026943745116	0.298205313327617	0.652778086390134	0	3	1	6	8	6	8	10	7	9	11	11	12	11	10	12	14	14	13	14	13	17	16	18	15	16	17	18	17	17	17	19	20	19	22	21	21	23	23	24	23	23	22	24	24	25	28	24	24	27	27	26	27	0	3	1	1	6	2	6	5	0	2	5	5	5	10	5	5	13	14	14	16	16	18	18	29	10	20	17	25	25	20	18	29	28	31	30	34	29	37	36	25	0	36	36	39	42	31	42	42	43	46	46	49	46	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	2	2	2	1	1	1	2	1	2	1	2	4	1	2	1	1	1	4	2	1	1	1	1	2	1
72000	-280.307966125941618	-278.567605992745825	-1.740360133195793	0.000106962480588	0.000020510363710	0.191752880051661	0.786444317696287	0	3	3	6	7	9	9	9	9	9	10	9	12	12	9	11	12	14	14	14	14	16	16	16	16	18	16	18	18	13	19	17	20	19	21	22	21	23	23	23	22	25	24	25	25	25	27	24	26	26	26	27	28	0	1	1	1	4	5	5	5	0	5	10	5	7	10	5	8	8	16	14	10	17	30	13	18	16	20	19	24	24	16	25	24	29	25	26	34	31	34	36	36	0	36	40	38	38	36	45	36	43	40	38	49	47	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
72500	-308.011605032358318	-305.932957637676338	-2.078647394681985	0.000147132967271	0.000018748507790	0.127425607851640	0.743269591259620	-1	3	4	6	8	9	9	8	9	11	11	10	11	11	10	10	13	13	13	14	14	15	16	15	15	16	16	18	17	17	17	18	20	19	20	21	22	23	23	24	24	25	24	26	23	25	28	25	25	28	27	27	27	0	1	2	3	2	8	3	4	0	3	8	5	7	12	5	8	8	13	14	16	6	16	21	18	10	20	21	24	24	18	25	29	28	31	22	34	36	36	36	36	0	38	39	46	36	38	40	39	38	39	38	49	42	1	2	1	1	3	1	2	1	1	2	1	2	1	1	1	2	2	1	1	2	2	3	1	1	2	1	1	2	1	2	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1
73000	-310.645091026182172	-308.573372832153211	-2.071718194028949	0.000126219374620	0.000016200552265	0.128352341420039	0.567155857257779	-1	0	3	6	8	9	7	10	9	10	10	9	12	11	10	10	12	14	13	14	15	15	16	17	16	17	16	18	17	14	18	19	19	19	20	23	20	23	23	23	23	25	25	25	24	25	28	24	25	28	26	27	27	0	1	2	1	3	7	3	12	0	4	3	7	10	5	4	12	8	16	4	7	17	13	30	18	18	22	20	30	18	8	25	24	24	31	12	34	25	37	24	31	0	34	40	36	37	38	46	36	36	39	38	49	39	1	1	1	4	2	1	2	1	1	2	2	1	1	1	3	1	1	2	3	3	2	1	1	2	1	1	1	2	1	2	1	1	1	1	5	3	2	1	3	2	1	3	1	1	2	1	2	1	1	2	1	2	3
73500	-315.498787391598853	-313.801735662140914	-1.697051729457930	0.000120441647634	0.000024621878991	0.204429941588070	0.475574918026086	-1	3	2	6	8	9	9	9	9	10	9	10	12	12	12	10	10	13	14	14	12	16	16	16	15	17	16	18	17	16	18	18	19	20	21	23	21	22	22	22	24	22	23	25	24	24	27	24	25	27	25	28	28	0	3	1	2	4	5	2	5	0	5	5	8	16	10	12	11	5	16	14	13	17	7	12	18	10	16	13	24	18	20	24	24	28	31	8	42	34	24	37	31	0	37	39	39	40	42	40	40	38	39	42	49	50	1	1	2	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	2	2	3	2	1	1	2	1	1	1	1	6	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	3	1
74000	-317.595379688727462	-315.826755510081341	-1.768624178646131	0.000124731666024	0.000022983889415	0.184266675397204	0.573040849616220	-1	3	4	6	7	9	10	9	9	11	12	9	11	12	11	11	13	14	13	13	14	14	16	16	15	17	17	17	16	16	19	18	20	20	22	22	21	24	24	23	23	24	24	25	23	25	28	23	25	28	27	27	25	0	1	2	3	3	2	8	3	0	12	10	4	12	12	5	12	11	6	14	10	8	20	12	13	8	16	11	30	6	10	24	29	28	14	29	31	34	37	30	37	0	45	34	39	34	42	40	37	36	39	38	49	39	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	3	1	1	2	1	4	3	3	3	2	1	3	3	2	1	2	3	4	2	1	2	4	1	1	1	1	1	2	1	3	1	2	2	2	2	1
74500	-308.544407669499435	-306.630948370349131	-1.913459299150306	0.000110901055682	0.000016979383878	0.153103897646412	0.652086850576576	0	4	4	6	8	9	9	9	9	10	11	10	10	11	12	11	13	15	12	14	14	17	17	17	15	15	17	18	18	16	17	17	19	19	21	23	21	24	23	23	23	25	22	25	25	22	26	24	25	27	26	27	28	0	1	1	3	4	5	5	5	0	6	5	4	7	5	16	3	16	10	16	10	8	10	26	13	12	12	30	18	25	14	30	18	24	25	12	46	34	34	46	46	0	36	34	43	39	34	36	46	43	38	46	42	50	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	2	3	3	1	3	2	2	1	2	2	2	1	1	2	2	4	1	1	3	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1
75000	-290.891782596017208	-289.289002287203971	-1.602780308813216	0.000104389851067	0.000024930679041	0.238822824119861	0.731892342500863	0	4	3	7	8	9	9	9	8	10	12	11	12	9	11	12	13	15	13	14	14	17	16	15	14	18	17	18	17	17	19	18	20	20	21	21	21	24	23	23	23	22	24	25	25	25	28	25	25	26	25	27	28	0	1	1	3	2	4	5	4	0	5	10	8	7	5	10	10	8	20	13	16	4	18	14	13	5	18	17	29	18	20	32	18	28	25	26	31	31	36	25	42	0	36	37	39	39	36	42	42	43	38	34	51	50	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	4	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	4	1	1	1	1	1	1	2	2	2	1	2	2	2	1
75500	-286.078296351942129	-284.381119396925044	-1.697176955017099	0.000089352498530	0.000018262839908	0.204390925917295	0.669045668007725	-1	4	3	6	8	9	10	10	9	10	12	11	11	12	11	10	13	14	14	13	15	17	15	17	16	15	18	19	16	17	19	19	20	19	21	21	20	23	23	23	23	23	22	25	24	24	27	25	24	27	25	27	28	0	1	1	1	3	4	5	5	0	5	10	8	5	5	16	5	12	11	10	16	17	20	11	29	18	20	22	24	18	26	25	24	18	25	22	31	25	36	36	35	0	36	37	38	37	36	42	39	43	39	38	43	50	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	2	2	3	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	3	1
76000	-286.204423833481428	-283.744384419270034	-2.460039414211378	0.000103949766724	0.000009281528957	0.089288598232446	0.683431976302352	-1	4	3	7	8	9	10	9	8	10	11	10	12	11	12	12	14	13	14	14	14	17	16	16	16	18	17	18	18	17	18	17	20	20	20	21	21	23	23	22	23	24	24	25	24	26	28	24	26	27	26	28	27	0	1	1	3	4	5	5	2	0	5	10	5	7	4	10	10	12	8	16	16	13	24	17	18	18	20	18	32	18	20	25	18	28	31	30	25	31	36	31	25	0	36	40	34	36	42	51	40	43	39	42	49	42	1	2	2	2	1	1	1	3	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	2	2	1	1	3	3	1	2	1	2	2	1	2	1	1	2	1	1	2
76500	-345.451816228195469	-343.941181107032719	-1.510635121162754	0.000125855903050	0.000036177380736	0.287450805721544	0.560050394698918	0	2	3	6	8	9	8	10	8	10	11	11	12	10	12	12	13	15	11	14	14	16	16	17	12	18	18	19	17	15	18	16	21	19	22	21	22	22	23	21	23	25	24	25	25	25	29	24	25	27	27	26	28	0	1	2	2	4	4	4	6	0	5	5	8	7	2	10	14	11	16	5	6	16	5	6	12	4	8	20	22	32	16	18	18	28	31	24	31	24	24	40	26	0	39	36	26	39	36	34	40	36	39	38	48	50	1	1	1	1	1	2	1	1	1	1	2	1	2	3	1	2	1	2	1	2	1	4	4	5	3	3	2	2	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	2	1	2	5	2	3	2	3	1	1
77000	-285.449441846079083	-283.446283312527328	-2.003158533551731	0.000142558515977	0.000019697090526	0.138168459395052	0.729856290215023	-1	1	4	7	9	10	10	9	7	10	11	10	12	11	12	11	13	14	13	14	12	16	16	16	15	17	16	18	18	14	18	18	21	20	22	21	21	24	22	23	23	24	24	25	22	24	28	23	25	26	26	27	27	0	1	2	3	4	5	5	4	0	5	5	2	7	5	10	8	8	21	14	16	8	20	20	18	16	11	5	24	24	21	24	24	26	31	29	34	31	37	36	39	0	36	36	37	36	39	40	39	43	46	38	49	50	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	2	1	1	2	1	1	1	2	4	4	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	3	1	1	2	1	1	1
77500	-325.507098688221788	-323.681118295834324	-1.825980392387490	0.000094861360316	0.000016187962260	0.170648641411472	0.690204013975045	-2	2	4	6	8	9	8	10	8	9	11	11	11	12	12	10	12	13	14	15	13	16	16	17	14	15	17	18	17	17	18	18	20	19	20	23	21	23	20	22	24	25	24	25	23	26	28	24	23	27	26	27	27	0	1	2	2	3	4	4	10	0	7	4	8	7	4	7	10	8	13	14	10	5	20	20	18	13	13	26	18	5	20	24	24	28	31	30	39	34	40	29	34	0	40	49	49	34	36	36	37	34	48	42	51	46	1	1	1	2	3	2	1	1	1	1	3	1	1	2	2	1	1	1	1	3	2	1	1	2	2	2	1	3	3	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	3	2	2	1	1	1	1
78000	-323.623224865798761	-322.139655074065445	-1.483569791733345	0.000078302457698	0.000024016967189	0.306720477168281	0.557523439417141	0	2	3	7	7	9	8	10	9	9	12	9	11	11	10	11	13	13	13	14	14	16	16	18	16	18	16	18	17	15	19	18	20	19	20	22	21	23	23	23	24	24	25	24	24	25	28	25	26	26	26	27	27	0	1	2	1	2	5	3	5	0	5	12	3	8	10	10	10	12	7	14	10	17	20	20	13	16	11	18	13	20	16	11	18	28	29	11	24	34	37	32	36	0	37	36	31	36	34	51	39	43	39	46	49	50	1	1	1	2	2	1	3	2	1	1	3	3	1	1	1	2	2	3	2	2	1	1	2	3	2	2	2	3	2	3	5	3	1	1	3	2	1	2	3	1	1	2	2	2	1	2	1	1	1	2	1	1	1
78500	-296.496490359888469	-295.025189678923027	-1.471300680965460	0.000081798724090	0.000025899202818	0.316621110003166	0.670251445625431	-1	4	3	6	8	9	10	8	8	10	12	10	9	10	11	10	12	14	14	14	15	17	15	17	15	17	16	18	16	16	19	18	20	20	20	21	21	23	23	23	23	24	23	25	24	25	27	25	26	27	26	27	27	0	3	1	2	2	4	13	4	0	4	16	8	5	5	5	6	8	10	5	17	12	30	20	18	19	20	21	18	11	20	25	24	28	25	16	31	31	31	34	37	0	36	31	42	39	36	36	39	39	39	46	43	46	1	1	2	1	3	2	1	1	1	2	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	2	1	2	2	1	2	1	1	2	4	1	1	2	2	1	1	2	2	1	1	2	2	2	2	2	1	2	2
79000	-326.103689858874475	-324.528499300622968	-1.575190558251506	0.000102073922263	0.000025655071591	0.251338157895026	0.588464203155669	-1	3	2	7	9	10	10	9	8	10	11	10	12	10	12	11	13	13	13	14	14	15	15	17	15	18	16	18	17	16	19	17	21	18	22	22	20	23	23	21	23	23	24	25	23	24	29	25	25	27	26	28	28	0	3	1	2	2	3	5	4	0	3	7	8	7	5	16	7	12	7	5	15	10	13	20	6	10	20	21	18	18	8	25	18	32	27	20	31	34	36	36	37	0	36	40	40	34	39	46	42	43	42	46	49	50	1	1	3	2	3	3	1	1	1	3	1	1	1	1	1	1	1	1	2	1	3	2	1	3	1	2	2	2	1	2	2	2	1	2	3	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1
79500	-309.260842995754615	-307.645401975539983	-1.615441020214606	0.000130498498896	0.000030473819334	0.233518543061711	0.611591621722149	0	4	4	5	8	9	9	8	7	10	10	10	12	12	11	11	13	14	13	14	15	16	15	17	16	17	17	18	18	16	18	18	21	19	22	23	21	23	23	24	23	21	25	26	24	25	28	25	24	27	25	27	27	0	1	1	1	2	5	8	4	0	7	4	8	7	11	10	10	16	16	14	4	8	5	13	17	20	30	20	27	18	23	18	22	28	22	22	42	34	42	42	42	0	34	39	38	39	42	51	39	35	31	39	49	39	1	2	2	1	3	1	1	1	1	1	2	2	2	1	1	1	1	1	1	5	3	4	1	2	1	1	2	1	2	1	2	1	1	1	4	1	1	1	1	1	1	1	1	2	1	2	2	1	1	4	1	2	2
