step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
5000	-494.763287097936598	-493.356561874191527	-1.406725223745060	0.000016576681139	0.000013793536134	0.832104811463070	0.470194740159335	0	1	3	3	2	4	3	6	8	5	8	6	9	8	6	7	7	9	9	9	9	10	10	8	9	9	12	11	10	10	11	12	12	13	12	13	11	12	13	11	12	14	12	12	13	13	14	15	15	14	14	15	17	14	16	15	15	18	17	18	19	16	16	16	16	16	17	19	20	18	23	20	23	21	21	18	26	23	23	24	22	23	23	25	25	26	25	25	26	26	25	25	27	27	26	27	27	27	28	27	28	27	26	27	29	31	29	0	1	5	1	1	3	1	10	15	6	3	6	6	16	2	10	15	24	12	7	14	11	16	17	6	5	25	25	20	10	10	16	9	44	30	24	24	29	37	21	12	33	18	23	20	26	44	46	31	21	16	43	45	45	35	22	34	47	50	51	58	14	50	52	33	39	20	48	63	64	50	70	31	34	72	67	43	61	62	52	50	44	55	31	0	65	28	83	34	84	45	83	73	103	71	82	85	73	89	78	103	91	47	72	94	73	91	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	3	1	1	1	1	2	3	1	1	1	2	2	2	2	1	1	2	2	1	1	1	3	1	2	1	2	2	2	1	1	2	3	1	2	1	2	3	1	2	1	2	1	3	1	1	3	2	2	2	2	1	4	1	6	5	1	1	7	1	3	6	5	5	4	4	1	4	5	1	6	1	6	1	2	1	2	2	1	2	1	2	1	1	8	5	1	4	2
5500	-564.827838018687316	-563.339021189033247	-1.488816829654033	0.000026713937889	0.000028648563172	1.072420071160394	0.483685231685592	1	2	2	4	3	5	4	5	8	6	7	6	7	7	8	8	6	10	8	10	9	10	9	10	9	10	12	9	10	11	11	12	12	12	14	14	12	12	12	11	13	15	11	13	13	14	10	13	16	13	14	15	16	14	15	16	16	17	18	18	18	16	16	16	18	17	16	18	19	19	23	19	21	23	22	20	23	22	24	22	23	25	22	26	25	27	25	26	23	26	25	28	27	26	27	27	27	27	27	25	27	27	28	29	29	30	31	0	1	1	3	2	2	3	5	12	5	6	5	3	3	10	11	4	6	3	25	14	28	13	15	11	15	12	16	1	21	28	7	20	15	14	45	47	20	18	23	43	34	16	24	34	48	16	30	31	25	18	26	35	50	34	54	54	64	57	36	40	25	22	45	67	34	40	67	39	64	75	23	60	55	73	69	78	52	81	69	66	20	76	67	0	87	58	87	60	77	48	34	100	71	85	87	78	87	79	46	87	87	1	101	88	105	83	1	1	1	2	1	1	1	1	1	2	1	2	3	2	1	1	1	2	2	1	1	1	1	1	1	1	5	1	4	1	1	3	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1	2	1	1	1	1	1	3	3	4	2	1	3	3	1	3	2	1	5	1	4	1	1	1	4	1	2	3	5	1	7	1	1	3	1	2	1	6	10	1	2	1	1	3	1	2	6	1	1	11	1	2	1	5
6000	-519.420932411031913	-518.059711787359447	-1.361220623672455	0.000058351634005	0.000034426703138	0.589986959659257	0.550879633566095	1	2	3	3	3	5	4	5	7	6	6	6	6	8	7	8	7	9	6	9	10	11	10	9	10	9	11	11	10	10	8	11	13	12	12	12	12	12	12	10	12	13	13	14	13	12	14	15	13	14	15	15	16	12	16	16	16	16	17	17	17	16	17	16	17	15	17	19	19	19	23	21	22	21	21	21	24	23	24	24	22	25	23	26	25	26	25	26	25	26	25	24	28	26	25	27	27	27	27	27	28	27	28	29	29	31	28	0	1	1	1	2	4	1	5	2	6	5	3	8	8	6	13	8	11	1	13	14	24	31	3	17	15	18	16	17	13	12	24	28	30	28	12	28	19	30	11	29	28	6	49	37	10	21	42	32	41	1	49	34	21	37	21	46	18	38	52	56	54	43	49	33	47	43	37	47	63	76	67	32	65	59	63	62	70	57	75	48	78	60	80	0	79	57	73	78	58	75	78	87	79	75	88	85	66	77	89	86	89	22	79	77	105	90	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	3	1	3	2	2	1	1	5	1	1	2	2	2	1	2	5	1	1	1	2	3	2	2	2	1	1	2	2	1	2	1	3	4	3	1	1	2	4	1	2	2	2	1	4	1	3	1	3	1	1	2	4	2	1	3	2	1	1	1	2	1	1	6	2	1	1	1	9	2	3	1	1
6500	-452.443985279002845	-450.560950684047839	-1.883034594955013	0.000134938207560	0.000021431573934	0.158825097218614	0.620688292211701	1	2	3	3	4	5	3	5	9	5	7	6	8	9	7	8	6	9	9	10	8	10	8	9	11	10	12	10	10	11	12	11	11	12	14	14	11	13	13	12	12	15	14	13	14	12	13	14	16	14	16	15	15	14	14	16	15	18	16	17	18	17	16	18	17	16	14	18	19	18	22	19	21	21	22	21	25	23	23	24	24	23	23	25	25	26	25	25	25	26	24	27	27	26	26	24	27	27	27	26	28	28	28	29	28	31	30	0	1	1	1	2	2	1	3	17	7	6	5	11	12	10	11	2	12	15	9	1	23	12	17	24	18	18	16	24	18	24	9	13	25	44	20	22	33	26	25	33	54	47	11	30	25	32	41	22	46	36	39	45	34	38	24	38	10	43	57	44	63	25	53	43	30	28	36	40	51	76	50	70	62	58	63	79	73	73	62	83	75	62	69	0	96	59	82	82	81	71	71	85	70	85	71	88	78	88	78	74	100	94	84	80	89	102	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	3	1	7	1	1	2	1	3	2	1	3	2	1	4	1	1	2	1	2	2	2	1	1	1	4	1	1	2	5	1	1	5	1	1	1	1	4	1	3	1	1	1	2	1	1	3	1	1	1	2	3	1
7000	-424.298008236861165	-422.545616248255726	-1.752391988605414	0.000170467505066	0.000032132532259	0.188496524582505	0.627199137926983	1	2	3	3	3	4	4	5	8	5	8	6	7	8	6	7	7	9	9	9	9	9	7	8	11	10	11	11	10	10	11	11	12	12	14	13	12	12	10	11	12	14	13	14	14	13	13	13	15	13	16	16	16	14	15	15	16	17	16	15	18	16	15	17	17	13	16	19	19	17	23	20	23	23	21	21	25	24	22	22	24	22	21	24	25	26	24	26	24	26	25	27	27	25	27	28	27	26	27	26	28	26	29	28	28	30	30	0	1	1	1	2	1	5	5	1	5	8	6	7	17	5	15	15	23	13	17	8	14	15	12	6	18	9	30	11	9	8	24	40	29	29	41	25	13	24	30	31	40	32	33	38	21	38	10	45	32	60	32	33	41	66	45	41	46	43	40	65	60	47	60	52	40	46	51	62	59	80	61	76	83	51	49	71	79	55	25	68	35	42	72	0	87	67	76	71	78	70	94	77	71	77	53	91	84	100	75	88	91	87	90	98	104	93	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	3	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	1	3	5	2	2	2	2	1	1	3	3	1	1	2	2	1	1	1	5	1	1	1	2	1	1	3	1	1	1	1
7500	-464.703005575209943	-463.006242565656578	-1.696763009553378	0.000166096257116	0.000033969998561	0.204519952168015	0.626855658675429	1	2	3	4	3	5	3	5	9	5	8	6	8	7	7	8	7	9	8	9	9	10	9	9	10	9	11	10	10	10	11	11	13	13	13	13	11	14	12	12	13	14	13	13	13	14	13	14	15	14	15	16	15	14	15	15	15	17	17	18	17	14	16	17	17	15	16	20	18	17	20	21	23	23	22	22	26	21	23	21	24	21	23	25	26	26	25	25	24	25	24	27	28	25	26	26	27	26	27	26	27	27	27	29	28	30	29	0	1	2	7	2	5	1	5	12	4	12	3	5	6	6	7	10	8	6	11	1	16	11	14	21	17	11	17	17	16	28	19	24	40	23	32	11	44	13	25	32	41	27	20	13	39	37	44	50	44	31	31	16	29	37	48	30	45	53	49	45	33	54	63	51	38	55	64	52	57	33	61	46	34	60	67	83	59	76	47	79	63	72	72	0	81	54	74	76	83	73	30	86	76	80	74	91	74	79	89	88	96	50	97	77	105	105	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	3	1	2	2	1	4	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	3	2	2	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	3	2	5	4	2	3	2	1	1	3	1	2	1	2	1	1	6	1	1	1	1	10	1	2	3	1	1	1	1	1	1	1	6	1	1	2	1
8000	-498.424786066572381	-497.005863366436245	-1.418922700136151	0.000142217616203	0.000052920526748	0.372109504861607	0.517329026515325	1	2	2	3	3	5	4	5	8	5	6	7	9	9	7	9	7	7	7	10	8	10	9	9	10	7	10	9	11	10	11	11	9	13	13	13	12	13	12	11	11	14	13	14	11	13	13	14	16	14	15	15	16	14	15	13	16	16	17	16	18	16	16	17	18	15	17	17	17	19	21	20	20	22	20	21	26	23	24	24	24	23	22	24	25	26	24	24	25	25	26	28	25	26	26	27	27	27	28	26	29	27	27	30	30	30	30	0	1	1	3	2	5	4	2	19	7	5	4	17	19	2	18	5	6	6	19	3	12	7	19	26	8	9	17	19	21	7	25	18	14	41	33	30	45	27	7	28	43	17	29	18	45	26	14	56	37	15	38	43	28	38	29	44	35	62	54	34	54	44	58	27	25	50	44	22	59	75	49	61	52	65	70	84	72	75	63	74	53	70	78	0	84	63	72	83	66	38	94	81	79	74	89	49	77	87	71	90	89	35	102	99	92	65	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	2	2	3	1	1	1	2	1	3	1	5	1	1	2	1	2	1	1	1	5	1	1	3	2	2	1	3	3	2	1	4	1	1	2	1	1	1	1	1	1	3	1	1	1	6	3	1	1	3	1	1	2	1	3	2	1	1	2	1	5	1	3	1	1	1	1	5	1	2	3	6	1	1	1	2	1	6	1	2	3	2	1	9	2	1	1	5
8500	-481.640926715944317	-480.045175409656224	-1.595751306288077	0.000121057465506	0.000029281497326	0.241880971182872	0.518399092772506	1	2	4	3	4	5	3	6	9	6	6	5	7	8	8	7	8	10	7	9	8	10	9	9	9	10	11	9	11	11	11	11	13	13	13	12	12	14	13	11	12	12	13	13	12	13	14	15	15	14	16	16	17	13	15	15	16	16	17	15	18	16	16	16	17	17	16	19	20	18	23	20	23	21	20	22	25	22	23	23	23	25	21	26	25	26	26	26	24	25	24	27	28	26	26	27	27	27	28	26	29	28	28	30	29	31	31	0	1	2	1	7	7	1	5	13	7	4	7	7	4	11	5	8	14	1	15	12	3	13	15	16	21	24	19	24	22	16	19	29	24	27	18	13	17	27	15	31	25	21	14	26	31	30	20	18	25	22	38	48	23	27	28	47	38	26	2	40	47	25	43	48	43	28	35	64	52	38	67	50	58	44	74	83	36	68	67	63	69	67	69	0	83	1	73	78	89	68	47	84	77	69	90	74	89	84	71	80	88	63	98	77	85	85	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	3	2	2	1	1	2	3	2	1	2	3	3	2	3	1	1	2	2	2	1	1	3	5	2	1	3	2	1	1	3	3	2	1	4	2	5	2	3	1	2	5	2	3	3	3	2	2	1	3	12	1	1	1	1	7	1	1	3	1	3	1	2	2	3	1	4	1	2	3	3
9000	-510.178057823632685	-508.412971740860712	-1.765086082771991	0.000245387769147	0.000045439250575	0.185173249398096	0.539526026483797	0	2	2	2	3	4	4	5	9	5	7	6	8	8	7	9	7	7	9	9	6	11	10	9	11	9	9	8	11	10	12	11	12	12	12	13	11	11	12	10	13	15	13	13	13	12	14	14	15	13	16	14	16	13	15	15	16	16	18	18	18	15	16	17	17	16	17	17	20	17	21	21	22	22	21	22	26	23	23	22	23	23	21	26	25	25	25	26	26	25	25	27	27	26	26	27	27	26	28	24	28	28	28	29	29	31	30	0	1	1	1	4	3	3	5	11	6	1	4	11	18	8	18	5	21	21	15	3	15	19	15	11	1	10	12	1	18	19	11	27	14	23	34	20	19	9	14	27	50	18	21	17	20	34	10	9	15	3	16	42	22	54	39	16	37	44	52	47	44	33	12	62	52	37	47	65	53	61	22	33	68	51	83	82	70	34	55	71	45	51	58	0	71	49	100	100	61	82	28	88	71	48	88	82	79	69	74	100	98	98	97	84	87	93	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	2	1	2	1	2	2	1	1	2	6	2	1	3	1	1	2	2	2	1	1	1	1	2	1	2	1	3	3	2	2	1	5	3	3	6	2	1	1	1	2	3	2	2	2	2	1	2	6	1	1	2	1	1	1	1	4	4	2	3	1	2	2	5	4	1	7	2	4	1	3	7	1	1	3	1	12	1	3	6	1	1	1	4	1	2	1	1	1	2	2	1
9500	-499.770537967449968	-497.931964138207434	-1.838573829242511	0.000155167751170	0.000026053349776	0.167904410416238	0.460009944430893	1	2	4	4	4	5	3	6	8	6	7	6	7	8	6	8	8	9	6	9	9	8	10	10	10	8	11	10	11	11	12	12	12	11	12	13	11	13	12	10	13	14	14	11	14	12	14	14	15	13	15	15	16	14	14	15	15	17	17	17	19	16	16	17	18	14	16	17	19	19	21	19	21	21	21	21	25	23	22	25	23	23	22	25	25	26	25	24	25	24	25	27	26	26	27	27	27	27	27	25	27	26	27	29	29	31	30	0	1	1	2	2	2	2	4	10	3	6	4	5	13	4	7	13	26	3	11	1	13	10	14	6	19	10	4	19	13	2	28	10	22	8	40	9	30	24	5	29	15	8	23	3	8	46	28	36	44	17	42	56	37	24	36	45	42	37	47	58	38	27	49	45	16	46	49	31	42	52	53	65	69	57	64	74	28	75	46	74	58	72	78	0	88	71	74	70	48	49	16	90	88	88	102	102	90	91	88	52	88	24	101	99	104	97	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	5	1	1	1	3	1	2	2	2	1	4	2	3	2	2	1	2	1	1	3	1	3	4	1	5	3	2	2	1	1	3	1	1	1	2	1	1	2	2	1	1	1	2	1	2	3	2	1	4	2	3	2	1	2	3	2	1	6	1	9	1	4	1	2	1	1	2	2	3	6	5	8	1	1	2	1	1	2	1	1	5	1	8	1	1	1	1
10000	-423.363249504250518	-421.622855827041008	-1.740393677209494	0.000231606563472	0.000044409088308	0.191743652001371	0.657839848849135	1	2	4	3	4	4	3	5	8	6	8	7	8	8	7	8	6	9	8	8	9	11	10	9	7	10	12	10	11	10	11	10	12	13	14	13	10	13	12	11	12	12	14	14	13	12	13	14	16	13	15	15	16	14	14	16	17	17	18	18	18	15	14	17	17	16	17	19	19	19	21	20	22	21	21	21	26	23	23	24	23	23	22	26	24	26	25	25	25	25	25	27	27	26	26	26	27	26	28	26	26	27	29	28	29	30	30	0	1	2	1	7	4	1	5	6	7	17	8	12	1	2	17	8	9	10	17	12	24	14	15	6	2	31	14	13	13	20	9	11	14	45	21	16	22	14	9	30	26	28	46	22	13	40	23	63	29	31	50	43	18	32	28	52	26	64	36	44	50	40	31	52	39	30	31	64	43	65	12	62	62	64	68	51	75	49	52	51	76	74	89	0	85	68	76	38	79	81	94	78	79	76	88	90	85	84	78	68	87	100	70	77	97	77	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	2	1	2	1	4	1	3	2	2	1	2	1	2	3	4	1	2	2	5	4	3	2	1	4	1	3	4	2	1	1	1	1	1	4	2	5	1	1	1	2	2	2	1	1	1	1	2	2	1	2	2	1	2	2
10500	-435.329756563669093	-433.596339795251197	-1.733416768417875	0.000149015812084	0.000028861614872	0.193681559480047	0.615345330553894	1	2	3	4	4	5	4	5	8	5	6	6	6	9	8	7	7	10	9	9	9	10	9	9	10	10	11	11	10	11	12	12	12	11	14	13	12	14	13	12	11	14	13	12	14	13	14	15	15	13	15	15	16	14	15	15	16	18	18	17	18	16	16	17	16	16	17	19	19	18	23	19	21	22	22	21	26	22	23	24	23	24	24	25	24	27	25	25	23	25	25	28	27	25	25	27	26	25	27	26	27	28	28	29	28	31	30	0	1	1	3	2	2	2	2	11	7	4	7	3	9	10	4	6	9	10	17	8	12	15	13	17	19	5	9	16	24	4	25	29	16	8	16	14	9	22	18	21	44	41	24	44	31	44	17	27	24	40	54	43	50	47	39	42	47	66	51	36	43	45	48	42	14	45	46	63	51	58	56	61	63	59	69	79	47	76	35	74	64	75	47	0	88	79	79	74	53	78	89	98	70	78	100	98	80	77	91	78	77	90	80	101	92	103	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	3	1	1	2	5	4	1	3	2	1	1	1	1	2	1	1	1	3	2	2	2	1	2	1	1	1	1	2	1	1	3	2	1	1	1	2	1	2	2	2	2	2	1	4	2	1	1	4	1	5	1	4	1	4	1	1	1	1	1	4	2	2	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1
11000	-474.939734391191450	-473.194659252765007	-1.745075138426439	0.000140468672426	0.000026754234212	0.190464063978738	0.497635551886468	1	2	4	4	3	4	3	6	9	5	7	6	8	9	7	6	8	9	7	9	8	7	8	9	10	10	9	8	9	11	12	11	13	11	12	12	11	13	13	10	13	14	14	13	13	14	12	13	14	13	14	15	14	14	15	15	16	17	17	16	18	16	17	18	17	16	18	19	17	19	22	21	20	22	22	21	25	23	23	25	22	24	23	24	25	27	25	25	23	24	26	27	26	25	26	28	26	27	26	26	28	25	28	28	26	31	30	0	1	2	5	1	1	2	2	17	6	5	5	8	15	4	3	6	12	8	22	22	8	16	13	13	23	1	22	19	14	40	24	32	27	11	18	27	37	32	20	32	11	30	32	14	36	32	18	28	15	20	27	33	11	31	51	24	50	11	29	69	17	56	54	50	20	50	59	56	30	73	68	56	39	70	56	43	68	61	62	54	58	62	68	0	87	59	89	69	73	80	83	79	78	90	78	82	80	81	87	100	72	94	86	58	92	96	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	2	1	2	2	1	1	1	1	1	3	2	1	1	1	1	2	2	3	2	2	1	4	1	1	3	2	6	2	1	4	2	2	2	2	2	1	2	5	1	1	2	5	2	3	5	2	3	4	4	3	4	1	1	1	5	1	3	2	1	3	2	1	1	4	1	1	1	1	1	2	1	1	5	2	1
11500	-434.556141624999213	-432.839183622361986	-1.716958002637236	0.000150969674545	0.000029953354233	0.198406430453375	0.522898263036809	0	2	3	3	4	5	2	6	7	5	6	6	7	8	8	7	8	8	8	9	9	10	8	10	10	7	10	11	11	11	11	11	11	13	12	14	11	13	12	9	13	14	13	14	13	13	12	15	15	12	16	16	16	14	14	15	15	18	17	18	18	15	15	18	16	16	16	18	20	18	21	20	22	23	21	21	25	23	23	23	23	24	23	25	26	26	25	25	25	24	25	27	28	26	26	27	26	26	26	27	29	28	26	29	28	31	31	0	1	7	1	7	5	1	7	12	3	7	7	5	9	11	6	12	6	1	10	5	18	5	4	12	11	26	24	22	23	23	1	15	26	25	33	20	40	14	15	39	38	13	39	19	47	15	42	34	19	14	37	27	29	45	54	42	35	45	48	51	43	24	57	54	46	15	25	5	53	51	43	64	65	64	39	90	75	73	33	71	57	72	13	0	61	36	81	78	79	74	64	83	88	91	87	91	73	82	85	78	98	79	91	103	95	96	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	4	2	3	1	2	5	1	1	1	1	1	2	1	5	2	4	1	2	1	2	2	1	1	1	2	2	2	1	2	1	1	2	3	2	3	2	1	1	1	4	1	1	1	1	3	2	1	1	4	4	9	1	3	3	2	3	1	4	1	1	1	7	1	4	2	9	1	3	3	1	1	1	1	5	1	1	1	1	1	2	2	1	3	2	1	2	1	2	2
12000	-488.841056669486022	-487.197382662106804	-1.643674007379239	0.000176013044503	0.000039169902081	0.222539767956576	0.426335639358621	1	2	4	3	4	4	4	6	8	5	8	6	9	8	6	8	8	9	9	10	7	11	9	9	10	9	10	11	10	11	12	11	13	12	13	12	11	13	12	11	13	13	12	14	14	13	11	14	14	13	14	14	16	15	16	15	17	17	17	18	18	15	14	17	18	16	17	20	19	19	22	20	23	21	21	22	25	24	24	24	23	23	23	26	26	26	25	24	25	26	26	28	27	26	26	28	27	26	27	25	26	27	29	30	29	31	30	0	1	1	1	4	1	1	6	8	1	21	4	21	7	6	10	21	9	3	21	1	7	15	11	9	8	10	24	12	24	13	14	40	47	34	30	18	11	29	26	16	43	20	24	36	9	24	10	27	25	23	40	48	45	31	50	52	35	45	33	53	46	29	47	19	49	20	57	57	37	19	47	59	69	45	72	57	83	38	46	74	72	60	44	0	77	64	31	68	72	68	56	59	77	79	91	79	87	91	82	45	81	15	81	88	94	100	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	3	3	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	3	2	1	3	1	1	2	1	2	1	3	2	1	2	2	1	1	1	1	2	3	2	3	1	1	1	2	3	1	4	2	1	4	5	4	3	1	3	1	3	1	5	5	1	1	3	6	1	1	7	6	2	4	3	8	4	1	1	2	1	1	1	1	7	2	12	3	2	2	3
12500	-457.527277899331750	-455.752829392308172	-1.774448507023562	0.000179971431259	0.000032897407410	0.182792386436528	0.507309660674033	0	1	3	3	3	4	3	6	8	5	7	6	8	8	7	9	8	9	8	9	8	10	10	10	10	7	11	11	9	11	12	10	11	13	13	11	11	13	13	12	12	12	13	13	11	14	12	14	15	14	16	15	14	12	15	14	16	18	17	16	18	16	17	18	18	17	17	20	18	18	23	21	22	22	22	21	25	22	23	24	23	24	23	26	25	27	24	24	26	26	25	25	28	25	27	27	27	26	28	26	26	26	29	29	29	29	30	0	1	2	1	2	3	2	6	7	4	1	5	10	2	6	10	12	11	8	17	3	6	12	19	19	6	1	32	3	18	22	26	17	41	45	18	18	36	40	30	27	29	33	54	16	42	16	9	18	4	31	38	31	32	48	34	53	57	22	20	49	48	50	63	56	18	18	27	49	34	76	47	68	66	61	58	78	63	74	57	72	75	30	71	0	102	42	81	81	81	81	31	96	54	77	94	91	80	101	94	82	85	94	88	69	95	90	1	1	1	1	1	1	1	1	2	1	3	2	1	3	2	2	1	1	1	1	2	2	2	1	1	1	6	1	4	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	3	4	1	1	1	1	1	1	1	2	3	4	2	1	1	1	2	3	4	5	1	2	1	5	1	3	2	1	1	2	1	3	1	1	5	1	1	1	6	1	2	1	1	5	1	6	1	1	1	1	1	1	1	1	2	2	5	1	2
