step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
5000	-670.551583020880344	-677.407070971839744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605611034684839	0	2	3	4	5	6	6	8	7	8	7	7	7	8	8	6	9	8	9	11	11	10	11	9	10	11	11	12	11	13	12	13	14	15	12	15	15	15	17	16	16	17	16	14	17	16	17	17	19	17	18	18	19	18	19	20	17	19	18	21	18	20	22	22	21	19	20	20	21	21	23	24	22	22	23	22	21	22	22	24	23	25	26	26	22	26	26	25	24	25	26	26	25	26	28	26	29	27	29	28	31	30	29	30	29	33	34	35	32	35	34	37	37	43	0	1	2	3	2	4	2	5	2	13	6	2	4	4	11	0	11	13	18	18	15	12	16	6	12	0	12	19	22	16	25	26	25	7	27	31	23	12	38	35	35	38	38	12	0	23	30	31	39	31	48	33	57	0	43	45	46	37	46	38	57	0	38	48	54	57	30	61	62	54	62	64	70	57	57	66	66	68	38	63	54	71	90	78	38	80	63	57	77	75	78	85	0	79	78	78	83	88	92	94	84	92	87	88	75	97	105	106	105	0	0	109	0	0	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	1	2	1	1	1	2	2	2	1	2	1	3	2	1	4	1	2	3	4	1	2	2	3	1	1	3	1	1	3	1	2	2	2	2	2	1	1	1	1	2	2	1	1	1	3	1	1	3	3	2	1	3	1	1	1	2	1	1	3	2	2	1	1	3	1	2	1	1	2	3	1	2	2	2	1	2	2	1	2	5	2	1	1	2	1	3	2	1	3	3	3	3	1	1	1	1	2	1	1
5500	-633.889372791440451	-640.744860742399851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654391465240513	0	1	3	4	4	5	6	7	6	8	7	8	6	8	7	7	8	9	10	11	11	10	9	13	10	10	12	13	12	12	13	14	13	15	13	13	15	16	17	17	15	17	17	14	18	17	16	17	19	16	18	18	18	16	20	21	19	19	17	19	20	19	22	21	20	23	20	22	21	20	23	24	22	22	23	22	22	23	21	23	21	24	26	25	23	25	24	25	25	25	25	26	25	25	29	27	27	27	28	28	31	30	29	29	30	34	34	34	32	34	34	37	38	43	0	1	2	3	2	4	4	5	4	9	6	7	4	13	6	0	11	12	12	12	15	18	16	17	12	0	19	27	22	23	25	26	22	20	29	25	23	31	50	35	35	25	36	18	0	37	30	31	39	33	38	31	46	0	43	45	37	46	37	50	53	0	79	49	54	74	37	61	62	54	62	63	54	57	76	57	57	68	48	48	54	71	90	78	48	80	55	75	77	75	78	85	0	87	84	84	75	89	92	87	96	99	94	97	75	109	109	83	105	0	0	106	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	2	2	2	1	2	1	2	3	3	1	1	2	2	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	2	1	3	1	1	2	2	1	3	1	1	2	2	1	2	3	2	1	1	2	3	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	3	2	1	3	1	1	1	1	1	1
6000	-621.331912052809685	-628.187400003769085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723618051153392	-2	2	3	4	4	6	6	7	6	9	7	8	8	8	8	7	8	10	9	12	11	10	10	13	11	11	13	13	13	11	13	13	12	15	13	15	14	16	17	16	15	16	15	16	16	16	17	17	19	18	18	18	17	17	19	20	19	19	19	21	19	19	20	20	21	23	20	21	21	19	22	24	23	23	23	22	22	22	22	24	24	25	27	25	23	25	26	25	25	26	26	25	25	27	28	28	27	29	27	29	30	30	29	30	29	33	31	34	32	35	36	36	38	42	0	1	2	3	2	4	4	3	4	5	6	7	9	9	6	0	6	12	12	12	15	12	16	15	22	0	22	19	20	23	25	26	18	28	22	25	30	25	43	35	35	33	25	35	0	30	37	31	39	39	36	36	37	0	43	45	37	53	47	50	53	0	48	50	54	77	46	61	62	54	62	85	54	57	76	37	53	68	49	85	73	71	90	78	38	80	79	75	77	88	78	85	0	85	84	91	88	97	92	85	95	99	87	97	97	104	105	106	105	0	0	109	0	0	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	1	1	2	1	1	1	1	2	2	3	1	2	1	2	3	2	1	3	2	2	2	1	2	2	2	1	2	2	2	1	1	1	2	1	2	1	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	2	4	1	1	1	2	1	2	1	1	2	2	1	2	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	1	1
6500	-633.599388565946356	-640.454876516905756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694920052051304	0	2	3	4	4	6	6	7	7	9	7	7	8	8	7	7	9	10	9	11	11	10	11	11	11	11	11	11	11	12	14	13	13	16	13	14	15	15	16	17	15	15	16	15	17	17	16	17	19	17	18	15	17	17	19	19	18	19	18	18	19	20	22	22	22	21	20	20	21	20	22	23	23	22	24	23	23	22	21	24	24	25	27	25	23	24	25	25	25	26	27	26	25	27	28	25	28	28	27	29	30	31	29	31	29	33	33	34	32	33	35	38	36	42	0	1	2	3	2	4	4	5	4	13	6	7	9	4	6	0	11	14	12	22	15	12	16	11	19	0	19	22	18	23	33	26	25	29	19	25	23	25	31	35	18	36	33	35	0	23	30	31	39	39	36	33	37	0	38	45	53	57	37	38	46	0	48	49	54	57	37	37	62	54	62	49	65	46	57	66	66	68	49	48	54	71	75	78	49	63	85	74	76	76	96	85	0	85	91	78	88	89	85	94	95	99	87	105	88	97	104	97	105	0	0	108	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	3	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	2	1	1	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	2	3	1	2	1	1	4	2	1	2	2	2	1	1	2	2	1	1	2	1	2	1	2	1	1	3	1	2	2	2	2	2	2	1	3	1	1	1	2	1	1
7000	-590.032506793317111	-596.887994744276511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657400836291244	-1	2	3	4	4	5	6	7	7	9	7	8	9	8	8	7	8	9	9	11	11	9	10	12	10	10	12	12	12	12	12	12	14	16	13	13	15	15	16	16	15	16	16	15	17	17	17	17	19	17	18	18	18	18	19	20	19	19	19	21	19	20	22	23	21	23	19	21	21	21	23	24	22	23	24	20	22	22	22	23	23	25	26	25	23	25	26	25	25	27	26	26	23	27	28	27	27	27	28	29	31	30	30	30	29	32	34	35	33	34	35	38	37	43	0	1	2	2	2	4	4	5	4	14	6	7	14	7	6	0	6	12	7	12	15	12	16	17	22	0	19	18	20	23	25	26	25	27	20	25	23	31	33	35	35	36	33	35	0	37	37	31	39	39	48	33	46	0	43	45	46	46	47	39	37	0	38	48	54	76	37	61	62	54	62	80	54	77	77	57	76	68	48	55	54	71	75	78	63	80	85	66	77	83	84	48	0	92	84	91	88	77	92	94	95	87	94	89	97	97	104	104	104	0	0	107	0	0	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	3	2	1	2	3	1	1	2	1	2	1	1	1	1	1	3	2	1	1	2	1	1	2	2	1	1	1	2	2	1	3	3	2	2	2	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	4	1	1	1	1	1	3	2	1	2	2	2	3	1	2	3	3	2	1	1	2	1	1
7500	-649.584743709083455	-656.440231660042855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677251789440098	0	3	2	5	5	6	6	7	7	9	7	7	8	8	8	8	8	9	8	8	9	10	12	13	10	8	12	12	12	12	13	14	13	16	13	15	15	15	15	17	15	16	15	15	18	17	16	18	17	18	18	15	19	18	18	20	18	19	18	20	20	19	22	21	21	22	21	24	21	21	21	25	22	22	23	21	23	21	21	23	23	24	26	24	23	25	26	25	26	27	27	27	26	27	28	26	28	27	28	29	31	30	30	30	29	33	33	35	32	34	36	38	38	42	0	3	1	3	2	5	4	5	4	9	6	7	4	4	6	0	6	12	12	9	11	18	16	6	20	0	22	19	22	16	28	26	25	12	22	33	23	31	31	44	35	43	33	28	0	47	30	38	39	39	25	25	46	0	43	45	47	46	30	50	53	0	51	50	54	57	46	47	62	54	62	63	70	57	66	57	76	61	48	63	54	71	75	78	79	80	85	57	77	83	96	85	0	72	96	84	98	77	92	72	95	99	94	66	97	97	109	106	97	0	0	109	0	0	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	2	1	3	2	5	2	1	2	1	1	1	2	1	2	2	1	1	2	2	2	2	4	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	4	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	5	2	1	1	2	1	2	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	3	1	1
8000	-623.141810165604056	-629.997298116563456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736026793634767	-1	3	2	4	3	6	6	5	8	7	5	7	6	8	7	8	9	9	10	10	10	11	10	11	11	10	13	12	13	13	14	12	12	16	12	15	16	15	17	16	14	16	16	15	18	16	15	17	19	18	18	19	19	18	20	20	19	18	18	20	18	20	20	22	21	22	20	21	22	20	22	24	22	23	23	21	22	23	20	23	23	23	25	26	23	25	24	25	26	26	26	26	25	26	27	27	28	28	27	29	30	30	29	30	30	34	34	35	31	33	35	36	38	42	0	3	1	3	3	11	4	5	4	13	4	7	4	4	11	0	11	12	18	12	15	18	16	15	20	0	19	7	35	23	25	26	25	27	9	25	30	25	38	35	35	33	33	41	0	30	30	38	39	39	43	36	46	0	36	45	46	46	37	48	46	0	48	50	54	76	58	61	62	54	62	60	65	57	66	57	58	68	48	63	70	71	75	78	63	80	85	75	77	83	78	85	0	87	84	91	75	77	85	87	95	92	94	97	97	104	105	106	88	0	0	107	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	3	1	1	2	3	1	2	2	1	1	1	2	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	2	2	1	2	2	2	2	1	1	2	2	1	3	1	1	2	1	1
8500	-603.498317284734640	-610.353805235694040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653287020173258	-1	3	2	4	4	5	5	8	5	9	6	7	8	7	7	8	8	9	9	11	10	10	11	13	11	11	11	10	13	13	13	14	13	16	13	14	16	15	16	16	16	16	16	15	18	18	17	17	19	18	18	19	19	18	19	21	18	19	18	20	20	19	21	23	21	22	21	21	21	22	23	25	22	22	23	20	22	23	23	23	23	25	26	24	23	25	26	25	26	27	25	26	25	26	28	28	27	28	28	28	30	29	29	29	29	32	34	35	31	35	35	37	37	43	0	3	1	3	2	4	4	5	4	14	6	7	9	4	6	0	6	13	12	18	15	18	16	15	22	0	19	19	22	23	25	26	25	33	22	25	30	31	31	35	35	33	33	35	0	37	30	31	39	39	36	48	57	0	36	45	37	46	37	49	53	0	55	39	54	76	58	61	62	54	62	63	54	37	66	57	76	68	63	49	54	71	88	78	48	80	79	75	77	83	78	79	0	85	91	91	75	89	92	85	91	99	94	75	75	104	109	104	105	0	0	105	0	0	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	2	2	2	1	1	1	3	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	3	2	1	2	1	1	2	2	2	2	2	1	1	1	1	2	2	2	1	1	1	4	1	2	2	2	1	1	1	1	1	2	1	2	1	1	3	2	1	1	2	2	2	2	2	1	1	1	4	1	1
9000	-602.592193600237465	-609.447681551196865	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692998150494460	-1	2	1	4	4	6	6	7	7	8	8	7	8	7	7	8	8	10	9	11	11	10	11	12	11	11	12	12	12	13	14	13	13	15	13	14	15	16	17	17	15	16	17	15	17	16	17	17	18	16	15	19	18	18	18	20	19	18	18	20	19	18	21	21	19	22	21	21	20	21	23	24	22	22	23	21	23	23	23	22	24	24	25	25	22	25	26	25	25	26	27	25	25	27	29	26	29	28	28	29	31	30	29	30	30	31	33	35	32	33	36	36	37	43	0	3	1	2	3	4	5	5	5	9	6	7	14	3	6	0	6	12	12	12	17	12	16	17	12	0	22	19	18	16	25	26	25	18	29	33	30	33	50	35	35	33	51	35	0	37	30	31	39	31	20	38	46	0	38	45	37	37	47	49	53	0	48	49	54	76	58	61	62	65	62	85	54	76	76	57	76	68	85	63	70	71	75	78	38	80	79	75	76	83	96	63	0	85	96	84	90	89	92	85	96	99	94	88	88	88	106	106	105	0	0	109	0	0	1	1	1	1	2	1	1	2	2	1	1	1	1	3	1	1	1	2	1	2	2	1	2	2	3	1	1	1	1	2	2	1	2	3	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	2	1	2	1	1	2	2	1	5	3	1	2	2	2	2	1	1	1	1	1	3	1	1
9500	-594.844625933568977	-601.700113884528378	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722474119899950	-1	3	1	4	4	6	6	8	6	7	8	7	8	9	8	8	8	9	9	9	11	10	11	10	11	10	12	13	13	13	13	12	13	16	13	14	16	15	18	17	15	15	16	16	17	17	18	18	19	16	16	18	19	17	19	20	18	18	18	20	18	19	23	22	21	22	20	21	21	21	22	24	22	22	23	20	22	22	23	22	23	24	25	25	23	25	26	26	25	27	26	26	24	27	29	27	27	29	28	28	28	29	30	29	29	33	33	35	32	34	35	36	37	42	0	3	1	3	3	4	4	5	4	4	6	7	10	13	6	0	6	12	12	12	15	12	16	17	20	0	19	19	18	23	25	26	20	28	18	25	30	22	50	35	22	25	38	35	0	30	46	31	50	31	36	43	58	0	43	45	37	37	37	39	30	0	49	49	54	76	58	61	62	54	69	80	65	76	76	57	76	68	48	48	54	71	75	78	38	80	63	75	77	83	84	79	0	85	101	91	75	89	92	85	96	99	94	97	97	88	109	106	105	0	0	109	0	0	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	2	2	2	2	2	1	1	2	1	2	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	5	1	2	1	2	1	1	1	1	2	1	1	2	1	1	3	1	1	2	1	1	2	1	1	2	1	1	2	1	1
10000	-588.232762553154316	-595.088250504113716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668325899900724	-1	3	2	4	4	6	6	7	7	8	8	8	7	6	7	7	8	9	9	12	11	10	10	13	11	9	12	13	12	12	13	14	14	16	14	14	14	16	17	17	15	16	16	15	17	15	17	18	19	18	17	18	18	18	19	20	18	18	18	20	20	18	22	22	21	21	20	24	21	21	22	25	22	22	23	21	21	23	23	23	24	24	25	26	23	25	26	25	25	26	26	26	25	27	29	28	28	29	28	28	31	30	29	30	29	34	32	36	32	35	35	37	35	43	0	3	1	3	2	4	4	5	4	14	6	9	14	4	6	0	6	12	12	12	15	12	16	11	18	0	19	19	18	23	25	26	20	29	20	29	30	31	38	35	35	33	33	29	0	30	46	31	39	31	43	33	46	0	36	45	46	46	47	49	53	0	48	60	54	57	58	76	62	54	69	85	70	66	66	30	57	76	48	48	54	71	75	78	48	63	79	75	77	83	78	85	0	87	96	84	75	97	92	94	84	92	94	97	97	97	97	106	105	0	0	109	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	3	1	2	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	1	5	1	1	2	3	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	4	1	1	1	1	1	3	1	1
10500	-608.305717309671422	-615.161205260630823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760846744352149	-1	3	1	4	3	6	5	7	8	8	7	6	7	8	8	7	8	10	9	11	10	10	12	13	11	9	12	12	12	13	13	13	13	15	13	14	15	15	18	15	16	17	16	15	17	17	17	16	20	17	18	18	19	18	19	19	18	20	18	21	19	20	21	23	21	21	20	24	21	22	23	24	22	23	23	22	21	21	23	22	23	24	24	25	24	24	27	25	24	26	26	26	26	27	28	27	28	29	25	28	30	31	30	30	30	34	33	36	32	34	35	36	37	43	0	3	1	2	3	4	4	5	4	13	6	4	5	13	11	0	6	9	7	9	15	12	16	17	18	0	19	22	22	23	25	26	25	19	22	25	30	31	48	35	40	43	33	35	0	23	37	31	50	38	20	33	57	0	43	45	46	46	47	50	46	0	48	51	54	46	46	78	62	54	62	80	54	77	77	66	57	46	63	48	54	71	76	78	63	79	85	75	77	83	78	79	0	79	91	78	90	76	85	94	95	92	94	97	97	104	105	106	105	0	0	109	0	0	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	3	1	2	2	1	2	3	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	1	1	2	2	1	2	1	1	1	1	2	2	3	2	1	2	2	1	1	2	1	2	1	2	2	1	2	1	2	1	3	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1
11000	-663.960997566390006	-670.816485517349406	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603166061626781	-3	3	2	5	4	5	5	8	4	9	7	7	8	9	8	7	9	8	9	9	11	10	11	12	10	11	13	12	11	12	13	13	14	16	13	13	15	15	16	15	16	16	16	15	18	18	17	18	20	17	19	19	18	18	19	20	16	20	19	19	19	19	19	23	21	21	20	23	20	22	23	22	22	23	23	22	20	22	20	24	22	25	26	25	23	25	25	25	25	25	26	26	25	25	28	27	28	28	29	28	31	30	29	29	30	33	31	34	33	34	35	37	37	42	0	3	1	9	3	3	9	2	3	3	6	7	9	13	6	0	6	12	7	12	15	20	16	17	13	0	19	19	19	16	25	26	31	35	29	25	30	31	38	35	35	33	33	35	0	57	37	36	50	39	36	33	30	0	43	45	37	46	37	38	53	0	31	49	54	61	37	53	62	54	62	38	54	66	66	77	53	61	50	49	54	71	90	78	63	48	79	75	77	75	78	79	0	79	91	68	88	75	63	94	95	92	94	88	97	97	105	106	105	0	0	109	0	0	1	1	3	1	1	1	1	2	1	5	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	3	2	1	2	2	2	1	1	1	1	1	2	2	1	1	3	1	2	1	3	2	1	3	2	3	2	2	1	2	1	1	1	2	2	1	1	2	2	3	1	1	2	1	2	2	1	2	1	2	2	2	3	1	2	2	2	2	1	2	1	1	1	1	1	2	1	1
11500	-607.189635560113629	-614.045123511073029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714194010243759	0	3	2	3	4	6	6	7	8	7	8	7	9	8	8	7	9	10	10	10	11	9	11	11	11	9	12	12	13	13	13	12	13	16	13	14	15	16	17	17	15	16	16	16	17	16	15	17	20	18	18	18	18	18	19	21	17	20	18	21	19	19	21	21	22	21	20	22	21	21	23	24	23	19	23	22	22	22	22	23	23	25	27	25	23	26	26	25	25	25	27	26	24	27	28	28	26	27	28	29	30	31	29	28	30	33	33	35	33	34	35	36	37	43	0	3	1	3	2	4	4	5	6	4	6	7	14	10	6	0	11	12	12	12	6	12	16	11	20	0	19	19	18	23	25	26	25	19	22	25	30	31	38	35	35	33	33	41	0	37	23	31	50	39	36	43	37	0	43	45	46	53	47	39	46	0	31	39	54	53	46	61	62	54	62	79	70	57	66	66	74	61	48	60	54	71	90	78	63	80	85	75	77	75	78	63	0	87	91	84	76	89	92	87	96	92	94	75	97	104	105	106	97	0	0	105	0	0	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	1	2	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	4	2	2	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	3	2	2	2	1	2	1	1	2	1	1
12000	-616.940851837342620	-623.796339788302021	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613320498547295	-1	2	1	4	5	6	7	8	8	8	8	8	8	6	7	7	8	8	10	11	11	10	11	12	11	11	13	11	10	12	13	14	13	15	12	14	16	16	17	16	15	16	16	15	17	16	18	17	18	17	18	19	17	18	19	20	18	19	18	19	19	19	22	22	21	20	20	23	21	21	23	24	22	22	23	22	23	22	22	23	23	24	26	26	22	26	26	25	26	25	24	26	24	26	29	27	29	29	28	28	30	28	29	31	30	31	33	34	32	34	36	37	38	43	0	3	1	3	2	4	4	5	4	14	6	7	14	4	6	0	6	7	12	12	15	12	16	11	18	0	28	19	18	23	25	26	25	22	29	25	30	31	25	35	35	33	33	35	0	30	46	31	50	38	36	48	46	0	25	45	46	57	37	50	47	0	52	55	54	57	46	78	62	54	62	55	54	57	57	66	66	61	38	48	65	71	90	78	31	63	72	75	88	75	78	79	0	79	96	91	88	89	92	94	84	92	94	97	75	88	109	104	105	0	0	109	0	0	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	3	1	2	1	2	4	2	2	1	2	2	1	2	2	2	1	1	2	2	1	1	4	2	1	1	2	1	1	1	2	2	2	1	2	1	1	2	3	3	1	2	2	2	2	1	3	3	2	1	1	3	4	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	3	3	1	2	1	1	1	2	1	1
