step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70
63500	-369.285541794313758	-378.336385174765098	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982167355244109	1	20	13	8	18	35	23	30	32	32	37	28	33	50	37	33	27	55	43	40	43	40	34	34	54	60	44	46	48	43	43	56	48	51	42	49	42	53	50	50	51	41	50	52	54	54	48	54	63	58	52	74	61	55	59	64	66	61	59	65	71	73	61	86	78	76	74	68	74	76	0	3	4	1	3	8	2	12	12	12	9	7	17	42	5	17	7	43	11	23	15	13	17	10	40	54	15	20	13	24	20	36	31	33	6	37	11	39	22	20	27	23	30	27	23	28	11	15	59	51	19	57	32	44	34	29	55	59	44	59	60	53	43	66	70	57	48	26	68	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-371.633903118899582	-380.684746499350922	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997268690519689	2	22	9	12	20	34	24	28	31	34	29	37	35	44	34	38	39	52	33	47	43	35	43	37	55	60	46	43	38	42	44	55	47	49	47	53	40	53	49	44	44	43	56	50	45	59	53	61	69	55	48	61	61	59	58	62	69	53	65	64	64	63	53	86	78	79	77	70	83	78	0	4	1	3	3	8	5	5	7	11	5	2	11	29	11	22	5	51	11	15	12	8	22	9	40	32	29	15	6	13	16	30	37	24	29	29	22	12	7	29	17	24	63	42	30	18	35	25	62	41	31	63	25	36	20	32	62	21	55	48	54	36	22	66	36	57	49	46	67	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-388.451823304777122	-397.502666685228462	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960267200461176	0	19	6	10	19	37	26	30	29	36	42	39	33	41	38	44	35	55	30	42	44	47	42	42	51	58	42	38	49	41	47	55	48	52	52	51	32	50	46	43	46	50	52	45	53	57	43	52	62	57	51	71	61	45	65	63	62	66	60	60	61	77	66	80	73	62	70	72	82	83	0	4	1	3	4	37	2	5	7	37	28	10	7	19	19	24	8	51	2	6	15	15	7	19	6	42	8	13	30	28	16	34	23	33	47	31	2	10	27	10	17	10	31	15	54	29	15	29	53	23	12	55	11	11	34	46	34	15	46	34	46	67	53	68	56	22	55	61	58	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-358.014596271516552	-367.065439651967893	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988298466010364	4	22	11	14	17	33	22	31	27	34	37	34	28	51	27	33	35	53	43	47	49	45	44	36	52	58	47	42	44	41	48	55	40	47	45	46	47	54	45	51	48	54	58	51	54	54	53	54	68	48	54	62	62	55	58	65	66	64	59	61	70	71	66	84	72	74	79	73	80	83	0	3	1	3	4	9	4	15	2	13	10	2	2	39	7	13	2	34	30	24	22	30	33	13	34	44	35	24	17	16	33	18	7	11	11	24	35	21	30	22	11	33	48	23	39	27	28	34	32	39	18	32	45	21	18	26	38	45	31	43	58	49	43	66	58	53	65	49	61	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-368.520445170442883	-377.571288550894224	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975511377816093	1	22	8	12	15	26	29	25	30	39	40	38	22	52	39	36	32	47	39	41	36	47	41	35	51	56	46	45	39	45	39	52	46	57	45	47	47	50	32	49	51	47	54	47	58	59	45	58	65	55	41	72	63	54	56	57	67	64	68	66	71	64	67	77	71	77	78	70	81	82	0	5	1	3	3	2	2	13	2	9	7	9	4	42	24	2	8	19	24	19	9	23	24	39	23	18	19	39	17	19	24	36	31	33	15	20	16	15	7	18	36	23	36	24	41	27	11	38	50	14	12	53	26	22	43	27	43	26	53	34	46	50	55	61	58	68	65	50	67	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-365.500696276366114	-374.551539656817454	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.951676990256257	2	24	13	5	15	34	26	24	30	32	40	34	34	47	39	44	36	54	39	46	43	45	43	40	48	58	42	42	42	40	45	53	46	47	53	42	49	52	36	45	47	52	53	45	55	61	52	58	72	61	56	66	58	58	59	64	65	62	66	67	64	66	68	79	75	72	78	71	76	73	0	5	1	1	1	10	3	3	7	7	9	9	2	39	12	13	8	37	2	19	19	15	13	12	19	25	30	10	6	7	11	21	30	23	37	39	29	27	13	23	13	31	34	11	38	18	14	38	61	26	22	18	36	43	27	55	51	38	46	51	51	26	50	68	68	56	61	62	70	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-371.923431392483906	-380.974274772935246	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979878880466321	2	21	10	14	19	30	26	29	27	37	37	42	32	49	16	44	34	55	41	44	46	46	37	30	53	57	49	40	44	39	42	53	44	51	51	52	40	50	51	49	50	49	58	47	56	57	53	51	67	59	59	69	52	48	59	55	66	66	62	55	67	71	67	84	53	76	73	71	81	83	0	4	1	3	15	7	5	2	2	24	9	11	7	29	4	17	24	39	30	24	19	11	6	5	22	27	44	9	11	6	23	12	37	33	54	44	9	11	12	28	16	29	65	11	42	39	35	20	26	36	32	59	20	37	34	40	18	42	53	36	47	59	45	66	28	62	59	58	68	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-366.361856935009939	-375.412700315461279	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994507952557716	3	21	13	8	12	35	26	29	28	29	34	39	33	50	33	40	34	54	35	46	45	42	42	46	48	60	49	45	43	37	47	51	45	52	45	51	47	52	37	46	47	51	51	43	57	56	49	59	71	60	55	66	62	56	49	64	71	66	61	63	69	70	65	87	60	75	74	71	78	77	0	5	4	1	1	10	2	2	2	2	10	10	7	12	10	17	10	31	10	12	17	7	12	16	35	46	12	12	30	15	13	28	19	14	17	27	8	47	10	12	16	21	21	17	34	41	44	38	58	40	40	37	51	43	22	46	34	34	46	59	58	63	14	70	29	68	52	36	63	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-356.064476093109761	-365.115319473561101	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996465220506981	-1	18	10	15	16	30	24	22	25	34	39	34	31	49	33	44	31	46	36	48	42	43	38	40	50	57	47	47	45	45	48	51	41	54	48	48	42	53	47	43	44	52	59	48	54	52	53	55	66	53	58	70	61	58	57	65	70	55	65	62	72	74	64	78	77	70	76	68	79	82	0	5	1	3	4	8	3	5	8	8	6	5	7	23	2	19	9	23	6	22	19	23	12	6	39	42	41	23	21	11	40	41	12	37	19	41	19	35	21	19	13	44	31	23	31	29	36	20	53	25	46	68	26	31	47	45	53	20	53	26	26	59	51	61	52	54	52	53	62	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-365.281602367328617	-374.332445747779957	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982832538086202	4	19	11	8	15	31	24	26	24	34	37	35	30	46	35	38	32	52	41	38	42	41	44	38	55	59	48	42	44	42	46	52	49	55	45	42	45	48	42	51	48	48	58	50	45	50	52	49	70	58	55	66	57	59	61	61	63	50	59	64	65	74	65	85	71	69	78	71	79	71	0	1	1	1	4	7	3	2	5	5	9	6	9	36	13	10	9	45	10	6	17	10	19	10	32	18	11	15	24	10	20	45	45	39	6	15	24	37	11	39	29	36	34	12	20	39	45	14	57	45	33	34	36	38	22	59	43	21	35	43	54	60	25	69	56	59	49	63	49	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-358.166210125733926	-367.217053506185266	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972093711018525	0	22	6	7	12	36	26	30	24	30	40	37	33	42	36	35	35	48	37	47	42	43	41	40	52	60	48	43	45	37	45	56	43	49	43	46	46	50	48	45	50	53	59	49	46	53	49	56	66	55	60	55	54	51	52	59	65	64	55	67	65	73	69	87	65	75	78	71	79	82	0	4	1	1	3	8	2	9	5	9	15	7	9	15	8	2	8	28	16	15	30	12	13	16	28	25	29	11	17	13	15	24	13	23	19	21	23	18	22	16	21	20	27	22	14	13	40	44	53	41	53	44	35	31	40	42	26	46	33	43	50	61	58	69	26	57	68	65	66	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-368.708226870332112	-377.759070250783452	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991887678837396	2	21	11	7	19	33	21	29	30	34	37	36	26	51	31	36	34	51	39	40	41	41	35	40	44	60	46	39	49	41	37	54	45	46	48	44	43	50	49	47	50	39	56	45	51	59	49	52	69	44	58	63	63	52	63	62	66	64	64	60	70	69	67	82	72	75	77	73	84	78	0	3	4	1	3	2	3	7	5	15	15	8	7	24	8	7	9	27	16	11	31	15	8	6	30	25	28	12	19	16	6	36	20	33	42	16	17	44	31	22	16	16	39	11	21	48	44	41	58	16	44	32	54	20	51	14	55	18	26	39	60	26	54	70	53	52	61	55	64	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-358.321578738161975	-367.372422118613315	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981827024424584	2	22	15	9	18	36	29	29	24	35	19	32	29	42	30	40	36	55	40	46	44	44	36	42	55	60	49	39	40	43	48	50	46	50	51	54	47	50	43	48	43	53	55	47	57	55	52	55	69	60	56	70	57	56	64	57	68	62	67	61	69	74	65	75	64	75	83	73	85	78	0	3	4	1	4	12	9	2	11	15	4	7	9	28	9	17	12	35	6	16	28	28	15	6	33	25	21	12	6	29	30	39	14	30	29	27	24	16	28	30	10	33	39	15	28	20	41	20	54	25	21	58	27	10	56	40	56	35	26	32	60	61	18	52	54	49	54	65	70	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-371.874968208888845	-380.925811589340185	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973518630241910	1	16	13	11	13	32	26	27	30	29	42	36	25	46	34	39	32	56	32	41	44	47	42	40	47	52	43	40	45	41	47	53	42	49	35	49	51	54	42	49	50	53	55	49	51	56	47	56	70	56	49	65	57	59	61	55	70	62	62	63	65	64	62	76	72	77	77	67	82	83	0	1	4	1	4	8	5	2	2	8	15	15	3	30	19	15	7	45	8	15	20	24	8	17	27	22	9	35	16	35	20	41	7	21	10	22	31	22	15	14	33	23	34	28	30	31	21	37	43	38	11	44	45	43	18	26	50	56	48	56	43	48	46	52	58	52	52	54	66	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-366.090539187265165	-375.141382567716505	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994173684058283	3	22	11	10	21	35	24	30	32	38	42	34	31	49	32	43	38	46	36	42	43	44	40	39	50	60	40	44	38	46	45	55	41	51	52	53	51	56	45	49	51	54	55	48	59	60	55	58	70	60	52	64	61	50	58	59	55	66	67	65	65	75	57	81	71	72	73	63	82	73	0	4	1	1	3	15	3	5	2	9	29	13	7	27	5	17	12	19	13	23	19	27	9	8	11	38	12	23	9	17	17	40	17	20	29	34	31	44	27	20	40	44	44	39	32	42	23	54	59	24	31	47	34	17	22	36	20	50	52	37	43	58	44	67	46	59	63	38	61	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-365.170388732065419	-374.221232112516759	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998581890375784	-4	20	9	1	20	32	26	31	26	33	41	31	32	51	34	42	35	55	42	45	48	43	39	46	50	57	43	40	44	38	41	54	47	49	51	45	49	51	42	46	52	54	58	45	53	54	47	49	72	55	60	71	61	55	60	64	69	53	66	58	72	71	66	81	77	65	78	69	74	79	0	3	4	1	3	5	2	7	5	13	6	9	5	44	7	30	8	37	13	23	16	8	10	28	28	37	8	12	15	13	15	11	30	16	19	23	7	47	17	17	24	37	23	15	33	38	11	33	63	21	54	59	33	58	46	35	55	20	60	14	59	66	55	26	52	18	68	56	63	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-367.319806690344080	-376.370650070795421	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975091160892786	6	22	14	9	18	36	19	23	30	31	38	39	32	45	33	37	37	48	35	47	47	44	44	44	46	59	48	44	41	41	46	51	47	56	49	47	51	51	47	49	46	53	53	52	57	59	52	58	66	55	47	67	53	53	57	52	59	59	69	58	62	77	56	76	74	70	81	73	74	84	0	5	4	1	3	13	1	4	2	8	13	10	8	16	2	10	15	28	13	11	12	30	30	10	12	32	11	11	6	12	17	33	10	20	36	12	25	30	15	22	12	30	27	39	42	38	31	44	48	47	16	46	21	29	50	14	54	53	42	31	38	59	47	59	58	43	68	52	61	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-356.778678706255107	-365.829522086706447	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989104919910848	2	16	14	9	22	32	25	21	31	33	40	40	34	45	38	38	38	50	38	42	44	47	43	43	51	59	48	46	45	41	48	49	32	46	46	36	47	55	50	46	50	51	53	47	60	57	53	48	65	53	58	65	58	60	58	57	65	65	61	52	65	73	67	72	76	77	76	66	81	79	0	4	4	1	3	7	8	3	8	7	13	9	9	20	9	6	9	19	6	17	13	36	36	15	29	37	23	9	16	15	24	40	8	16	21	9	24	42	21	24	28	23	23	24	60	29	39	30	46	35	18	59	60	47	50	29	53	46	43	22	55	52	58	61	64	62	58	26	66	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72500	-358.011473174209641	-367.062316554660981	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970592052710199	5	23	15	11	18	34	26	28	26	35	42	38	33	47	36	44	39	52	31	48	41	42	35	41	51	58	44	37	48	44	47	51	45	55	52	45	52	54	49	48	49	51	49	50	56	54	52	55	58	59	61	68	58	56	61	61	68	58	64	63	73	73	65	85	65	79	65	65	89	78	0	3	1	1	3	8	5	2	5	7	28	19	2	11	2	6	2	22	9	24	10	13	2	7	14	43	13	19	10	10	28	16	24	37	24	21	39	20	30	24	16	14	33	10	29	20	30	33	14	30	53	49	37	35	30	53	63	46	47	46	59	51	49	66	53	61	26	26	66	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-366.836807456383497	-375.887650836834837	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992463586268818	0	14	8	12	11	35	25	27	30	33	40	36	31	51	36	46	40	43	42	49	45	41	42	38	50	54	44	42	37	39	40	52	48	52	51	51	43	56	42	51	46	56	48	48	55	49	47	54	69	61	54	63	60	56	64	59	61	58	65	67	63	69	65	75	76	78	73	66	83	74	0	5	1	1	1	9	5	7	7	9	24	13	2	37	9	12	29	6	15	17	6	13	10	10	37	25	30	29	9	12	15	6	29	33	31	21	17	40	17	23	17	47	37	31	37	11	23	39	50	45	33	58	28	14	56	42	58	45	48	42	44	52	53	62	67	60	68	61	67	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-377.328250024709405	-386.379093405160745	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969941621769994	5	23	14	11	13	37	17	29	29	34	43	35	32	48	38	39	34	52	38	41	44	39	45	43	48	57	45	39	48	42	43	51	41	54	52	53	43	54	45	48	43	48	56	47	44	49	47	57	62	54	37	67	60	59	55	52	62	62	65	67	64	71	56	86	76	76	72	73	69	77	0	5	1	1	4	10	4	7	3	2	6	8	8	28	13	13	3	28	9	9	51	13	13	6	33	46	16	12	30	15	17	30	51	42	16	27	12	45	33	21	15	41	14	6	8	21	33	20	32	25	17	53	43	40	6	41	44	55	50	48	54	63	40	66	62	60	59	52	57	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-356.231012834654848	-365.281856215106188	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999241165368579	2	22	12	4	21	34	25	29	31	35	38	41	31	48	31	38	36	46	42	39	48	42	44	39	47	50	45	37	41	40	42	51	47	49	43	46	43	56	47	49	42	57	54	48	47	55	45	56	59	58	54	67	53	56	55	60	62	57	62	55	71	69	65	80	65	75	81	66	85	82	0	3	1	1	3	9	5	2	7	9	13	6	8	47	7	13	9	31	17	6	23	10	11	8	16	14	28	13	6	9	28	31	35	24	17	41	16	36	20	23	8	34	44	12	22	47	16	32	34	43	40	49	36	40	45	27	51	40	54	35	63	53	38	66	49	62	68	58	64	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-365.914750378339136	-374.965593758790476	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992309426013331	-2	21	14	10	18	37	29	19	33	35	40	26	31	45	33	42	35	51	35	43	40	41	41	43	53	55	46	44	48	34	45	51	45	35	47	48	48	56	48	49	44	55	55	42	58	56	51	48	67	56	52	71	60	51	58	57	63	61	65	50	62	65	66	88	71	75	79	72	85	82	0	3	1	1	1	2	12	3	12	2	15	3	12	44	2	10	12	44	7	6	12	6	34	19	28	39	22	34	16	7	11	14	13	13	20	16	6	41	23	16	34	24	24	34	18	35	37	34	58	47	37	62	46	41	42	25	55	54	46	31	54	55	18	69	58	59	66	49	66	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-347.836780128375153	-356.887623508826493	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994216915666073	1	21	8	13	20	37	28	29	30	35	34	35	27	49	36	41	38	43	38	43	48	44	40	39	52	51	46	43	42	45	43	50	46	57	48	47	49	49	48	51	50	57	54	50	52	56	46	51	67	53	57	71	62	54	63	59	61	66	68	60	66	74	67	84	68	73	67	65	82	82	0	3	1	3	4	8	2	5	2	9	8	13	5	16	8	10	13	12	8	8	18	7	9	11	27	19	15	12	11	19	17	47	10	21	20	29	29	28	6	27	31	41	21	20	20	33	23	17	53	33	14	55	54	29	54	40	25	54	42	40	53	48	60	66	57	59	42	60	66	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-365.919641107354607	-374.970484487805948	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993770646774973	-2	16	14	6	14	33	27	25	26	36	35	32	28	51	39	44	41	52	42	44	41	33	40	42	51	57	48	39	30	46	45	50	46	56	50	46	46	52	35	49	51	49	54	43	57	60	50	55	69	49	51	64	63	53	60	56	67	57	67	63	61	75	67	80	66	71	80	73	81	82	0	4	4	1	4	2	5	5	4	12	6	29	2	16	9	39	11	30	39	15	12	13	11	28	33	54	24	11	5	28	17	17	21	18	20	21	44	20	29	19	23	23	51	22	47	37	44	30	57	24	33	56	34	36	35	36	55	41	45	48	44	59	61	49	46	60	66	65	62	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-372.175479545142423	-381.226322925593763	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978040944147085	-2	23	13	9	14	28	21	25	29	35	32	41	16	49	33	41	38	50	42	45	42	40	44	39	54	60	46	39	32	39	45	52	49	48	51	47	50	37	40	48	51	53	58	47	55	58	52	52	68	47	57	72	62	55	65	61	72	65	63	64	72	71	67	87	75	76	72	66	75	77	0	3	4	1	4	7	13	13	7	29	9	11	3	12	8	17	29	44	17	21	24	9	24	9	47	47	24	9	7	9	29	44	19	24	17	39	17	8	10	31	40	31	47	24	42	33	20	27	59	19	32	43	50	22	40	43	26	48	45	35	60	55	56	57	63	68	55	43	61	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
