step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45
76500	-259.102407622231340	-265.957895573190740	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701138795298996	-1	4	8	8	11	11	10	13	12	12	14	14	14	16	17	18	19	19	16	18	18	18	21	20	20	20	25	22	23	24	23	22	26	24	27	26	27	30	29	29	30	30	30	30	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	19	13	14	11	19	14	0	19	21	11	22	29	22	24	16	14	22	28	24	25	25	32	35	35	37	39	36	39	39	44	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	3	1	1	2	2	2	3	3	2	2	2	4	2	1	1	1	1	2	1	1	1
77000	-273.378692244333138	-280.234180195292538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544765970373712	1	3	6	8	11	12	10	11	13	13	14	15	15	16	17	16	17	19	18	20	19	19	20	22	22	21	25	22	22	22	23	24	24	24	27	25	26	31	28	28	30	29	31	30	33	0	1	0	0	4	3	3	7	6	6	7	10	10	0	7	11	13	14	16	16	14	0	11	21	11	22	18	22	21	20	18	22	28	29	20	25	32	42	36	22	39	25	36	39	43	1	1	1	1	2	2	2	1	1	1	1	2	1	1	3	1	1	2	2	2	1	1	3	2	4	1	2	2	1	1	2	2	1	1	3	2	1	2	2	4	1	5	4	1	1
77500	-291.513940725580539	-298.369428676539940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.467532735134766	1	4	8	7	10	11	9	12	13	12	12	13	16	16	17	17	17	19	18	19	19	18	21	21	21	22	23	22	23	23	23	22	25	24	27	27	28	31	28	29	30	30	30	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	7	8	13	14	15	11	14	0	19	21	16	22	18	22	24	20	18	22	32	24	25	20	26	36	30	26	39	30	39	35	36	1	2	1	1	2	1	1	2	1	1	2	1	2	1	4	2	1	2	1	3	1	1	2	1	2	2	1	3	2	4	3	3	2	1	5	5	3	1	2	2	1	4	1	2	4
78000	-269.169919571338653	-276.025407522298053	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658145249155566	1	3	6	7	9	10	9	12	12	13	14	14	16	15	17	17	18	17	18	20	19	18	22	20	22	20	25	23	22	23	24	24	26	24	27	26	27	28	29	27	30	29	31	30	33	0	1	0	0	4	7	3	7	6	9	7	9	11	0	11	11	13	14	16	16	18	0	16	21	16	22	29	22	24	19	18	22	28	29	20	23	28	35	36	28	39	38	39	36	44	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	2	1	4	2	2	1	4	2	2	1	1	2	1	1	1	2	2
78500	-256.414890330115156	-263.270378281074557	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589228275861897	1	3	8	7	11	11	9	12	13	12	13	14	15	16	17	17	18	18	19	20	18	18	21	21	21	22	25	21	22	24	23	23	25	25	27	27	28	30	28	27	29	28	30	31	34	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	14	16	16	14	0	16	21	20	28	21	22	24	20	14	22	28	24	23	23	40	20	36	33	39	30	35	43	44	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	3	2	1	2	2	1	1	2	2	1	1	3	2	1	3	3	3	2	2	3	2	1	5	1	1	1	2	1	1	1
79000	-251.767069604538932	-258.622557555498304	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584066197527253	0	2	7	7	12	11	8	12	13	12	14	15	15	16	17	16	18	18	18	19	19	17	21	21	20	21	24	22	23	23	23	23	26	25	26	27	26	30	28	28	29	29	30	30	34	0	1	0	0	4	7	3	7	10	6	7	10	9	0	11	11	13	14	16	11	18	0	16	21	16	22	21	22	24	23	18	22	32	29	19	23	28	35	36	37	39	36	36	36	44	1	1	1	1	3	2	1	2	1	1	2	1	1	1	1	1	2	1	1	3	1	1	3	1	2	2	3	2	1	2	2	3	2	1	3	2	2	2	1	1	1	1	2	1	2
79500	-253.681867733733867	-260.537355684693239	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682330436368069	0	2	8	8	10	10	10	11	12	12	13	14	15	15	17	16	18	19	18	19	19	17	21	21	20	22	25	22	23	23	21	24	25	25	27	26	27	31	28	26	30	30	31	30	33	0	1	0	0	4	3	3	7	6	6	8	10	10	0	7	11	10	14	11	19	14	0	19	21	19	22	21	22	24	16	18	28	32	24	23	30	40	35	30	32	39	35	39	39	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	3	2	2	1	2	1	2	1	1	2	4	3	1	3	1	1	1	2	2	2	1	2	2	1	1	2	2	1	1
80000	-261.505681296901855	-268.361169247861255	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483000016772925	1	2	7	7	11	10	10	11	12	13	14	15	16	16	18	18	19	20	17	20	18	18	22	21	20	21	24	23	20	23	23	23	26	24	28	26	27	30	28	29	29	28	30	31	33	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	19	13	14	11	16	14	0	19	29	19	22	21	22	21	20	14	22	32	29	23	25	32	36	23	37	39	36	36	41	44	1	1	1	1	2	2	2	1	1	2	2	1	2	1	2	1	1	2	1	1	1	1	2	1	2	2	3	2	1	1	4	2	2	2	2	3	2	2	3	1	1	1	2	2	1
80500	-277.050901543991529	-283.906389494950929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.379239672817809	0	3	7	7	11	10	10	12	12	13	13	15	14	16	18	17	18	17	18	19	19	18	21	21	21	21	23	23	22	23	23	24	26	25	28	25	25	31	28	29	28	29	29	30	34	0	1	0	0	4	3	3	7	6	6	8	10	10	0	16	7	13	14	7	11	18	0	11	21	20	22	21	22	21	20	18	22	28	29	20	23	26	39	16	37	36	36	36	39	44	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	4	2	1	4	2	1	1	4	1	1	2	1	3	2	2	3	3	1	1	4	3	2	1	5	3	2	3	2	1	2
81000	-260.641700570424632	-267.497188521384032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613520284680774	1	3	7	7	9	11	10	13	13	13	14	15	15	15	17	18	19	18	18	19	19	19	20	21	22	22	25	22	22	24	23	23	25	24	26	24	27	29	28	27	29	28	30	31	35	0	1	0	0	4	7	3	7	6	6	7	9	10	0	11	11	13	14	11	7	18	0	19	21	23	22	21	22	24	25	18	22	28	24	36	16	28	35	36	32	39	35	41	43	44	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	3	2	1	2	4	1	1	1	1	1	2	3	2	1	1	2	2	1	2	1	3	2	2	3	2	1	2	1	1	1
81500	-268.300954168835460	-275.156442119794860	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.496146331149577	0	2	8	6	10	11	10	11	13	13	14	14	15	14	17	17	18	20	19	18	18	18	20	20	22	20	25	22	23	22	23	23	26	25	27	26	28	29	28	27	29	26	31	30	35	0	1	0	0	4	7	3	7	6	6	8	10	10	0	11	11	13	14	11	11	14	0	11	21	20	22	21	22	24	23	21	28	32	29	25	20	28	25	36	32	36	23	41	39	44	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	3	3	2	2	1	2	1	2	1	4	1	2	2	2	1	2	1	2	3	3	3	2	2	1	3	1	1	3
82000	-279.573160395735783	-286.428648346695184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516689395856502	-1	3	8	6	9	11	10	12	12	12	14	14	16	15	17	17	18	18	17	19	17	18	21	21	21	19	24	22	23	24	23	21	26	24	27	26	26	31	28	28	29	30	30	30	34	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	14	11	11	14	0	20	21	19	22	31	22	24	23	18	22	22	29	11	25	28	36	36	37	39	23	39	36	44	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	2	2	2	1	1	2	1	1	1	2	2	1	4	2	3	1	8	2	2	3	1	2	1	5	1	3	3
82500	-263.578414516530643	-270.433902467490043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683805680950076	1	3	6	7	11	10	10	12	13	12	14	14	16	15	17	18	18	20	19	20	18	19	22	21	20	21	24	22	22	23	23	23	25	24	27	24	27	28	28	26	30	30	30	29	34	0	1	0	0	4	3	3	7	6	6	8	10	9	0	7	11	10	14	16	11	14	0	19	21	16	22	21	22	24	16	18	22	32	24	19	16	28	36	36	32	39	38	39	36	44	1	1	1	1	2	2	2	2	2	1	1	1	1	1	3	2	3	2	1	3	1	1	2	2	1	1	2	2	1	3	1	2	1	1	4	2	2	2	2	2	1	1	1	2	3
83000	-261.245626430600510	-268.101114381559910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545603386466912	0	2	7	7	10	10	10	12	11	12	14	15	15	16	16	16	17	17	18	18	19	18	22	20	21	20	24	22	22	23	22	23	26	25	27	27	25	30	29	29	30	29	30	30	35	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	7	13	14	11	16	18	0	11	21	19	22	21	22	24	19	18	22	22	29	30	23	32	35	36	32	39	35	36	39	44	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	3	1	1	2	1	1	1	5	1	1	1	2	2	2	2	3	2	3	2	2	3	1	2	1	3	1	2	2	1	2
83500	-257.479163391924374	-264.334651342883774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617590585252451	1	3	7	7	10	11	10	11	13	12	13	15	15	15	17	17	19	18	19	19	19	19	21	20	21	21	24	23	23	22	21	23	26	25	27	24	27	30	27	28	29	28	30	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	8	13	14	16	11	18	0	16	18	19	22	21	22	24	23	18	22	28	24	30	16	28	23	36	37	36	35	39	39	44	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	2	2	1	3	1	1	2	1	1	1	3	2	1	1	2	2	1	2	2	3	2	4	2	1	2	1	2	2	2
84000	-268.774308817558506	-275.629796768517906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475539882009754	1	3	6	8	11	11	10	13	12	12	12	14	15	14	16	16	18	18	18	20	19	19	21	22	22	22	24	23	21	24	22	23	25	24	27	26	27	31	28	28	27	29	29	28	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	16	16	18	0	7	29	20	22	21	22	21	19	18	22	28	29	30	23	32	19	36	33	36	25	41	36	44	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	5	1	2	1	3	2	1	2	2	2	1	2	1	4	2	5	1	2	1	4	1	1	3
84500	-280.349336889059487	-287.204824840018887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544546271767938	0	2	7	7	12	10	10	11	12	13	13	14	16	15	17	16	18	17	18	19	18	18	21	22	21	21	25	22	21	24	23	23	24	24	26	25	25	31	29	28	28	30	29	31	33	0	1	0	0	4	3	3	7	3	6	7	6	10	0	7	11	13	14	7	16	18	0	16	29	19	22	29	22	21	25	18	22	28	29	23	20	32	19	36	37	36	23	36	39	39	1	1	1	1	3	2	2	1	3	2	2	2	1	1	3	2	1	1	3	3	1	1	3	1	2	2	2	2	2	1	3	2	1	2	3	2	1	7	2	2	1	4	2	1	2
85000	-271.507816001907258	-278.363303952866659	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651103101936945	1	3	8	7	10	10	9	13	12	13	13	14	15	15	17	16	18	19	19	20	17	18	21	22	22	20	23	22	20	23	22	23	25	22	25	27	26	30	29	28	28	30	30	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	7	13	14	16	16	14	0	16	29	20	22	21	22	21	20	18	22	28	29	23	16	32	30	41	22	36	35	36	39	44	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	3	1	1	1	2	1	1	2	1	1	1	3	2	2	1	2	2	2	1	2	4	2	3	1	3	1	2	2	1	3
85500	-268.549042367221034	-275.404530318180434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584152907698959	0	2	8	8	11	11	10	12	13	12	13	14	15	16	17	16	19	18	15	20	19	18	20	22	20	21	24	22	20	23	21	23	23	25	27	25	26	29	28	28	29	29	30	31	33	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	19	13	14	7	7	18	0	11	29	16	22	21	22	21	16	18	22	28	24	30	23	22	35	36	28	36	35	39	36	36	1	1	1	1	2	2	1	1	1	1	2	1	1	1	3	1	2	1	2	5	1	1	4	2	2	2	2	2	1	4	1	2	1	1	2	2	4	1	2	3	2	1	2	2	4
86000	-265.990880750753888	-272.846368701713288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621741485882593	-1	3	7	7	11	11	9	11	12	13	14	15	15	15	18	15	18	20	18	19	19	17	22	22	22	20	23	22	20	23	23	23	24	24	27	25	27	31	27	27	30	29	29	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	16	16	14	0	20	29	20	22	21	22	21	16	18	22	28	29	36	11	32	35	30	32	36	35	39	39	44	1	2	1	1	2	1	1	1	1	2	3	1	1	1	2	1	2	3	2	1	2	1	2	1	2	2	2	3	1	5	2	2	2	2	1	4	2	2	2	2	3	2	1	1	2
86500	-277.936878796531062	-284.792366747490462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643681874708537	-1	3	6	7	12	11	10	13	13	12	13	14	16	15	17	17	18	18	19	17	18	18	22	21	21	21	24	22	23	23	23	23	25	22	25	26	24	31	27	28	28	28	30	29	33	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	14	16	7	14	0	25	21	16	22	21	22	21	23	18	22	32	24	30	23	28	36	36	37	35	23	39	39	44	1	2	1	1	3	3	2	2	1	1	2	1	2	1	2	3	1	1	1	4	1	1	1	1	2	1	4	2	2	1	2	3	1	1	1	2	1	2	1	2	1	3	1	1	2
87000	-279.266523273184134	-286.122011224143534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573436245676007	0	2	7	7	10	11	10	13	13	12	14	14	16	15	16	17	18	19	19	19	17	19	21	18	22	21	23	22	23	23	23	22	25	23	27	26	27	29	29	28	29	30	31	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	7	11	13	14	16	11	14	0	19	21	20	22	18	22	24	23	14	22	32	24	30	19	26	23	20	32	35	36	38	36	44	1	1	1	1	2	1	2	2	1	1	3	1	2	1	2	2	1	1	1	2	1	1	1	1	2	1	2	2	2	1	3	2	2	2	2	3	2	3	5	2	1	2	1	2	2
87500	-282.166314715739588	-289.021802666698989	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534562806262186	0	3	8	6	11	10	9	12	13	12	13	14	16	16	16	15	17	19	18	18	18	19	20	22	22	21	24	23	22	23	23	23	24	24	27	26	28	31	28	28	29	29	31	31	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	7	11	13	14	16	16	14	0	11	21	16	22	21	22	21	16	18	22	28	24	30	23	32	25	20	32	36	23	35	41	44	1	2	1	1	3	1	1	1	2	1	2	2	2	1	4	1	1	1	2	2	1	1	6	2	3	1	2	2	2	4	2	2	1	1	2	4	3	4	5	2	2	4	2	1	2
88000	-266.427890690047718	-273.283378641007118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651276164348643	1	3	7	7	9	10	9	13	13	12	13	15	15	16	17	17	18	20	19	18	18	18	22	22	20	21	24	23	20	23	22	23	23	24	27	27	27	29	28	27	29	29	31	31	34	0	1	0	0	4	7	3	7	6	6	7	6	10	0	11	11	10	14	16	11	14	0	19	29	16	22	24	22	21	23	18	22	22	29	30	23	33	35	36	33	39	35	39	39	44	1	1	1	1	1	1	1	2	2	1	2	3	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	2	1	1	1	2	3	2	1	3	3	1	1	3	1	1	1	1	1
88500	-264.172431483600860	-271.027919434560260	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659476588318106	0	2	6	7	11	11	10	12	13	12	13	15	15	15	17	17	17	19	18	18	18	17	21	21	20	21	24	23	22	24	23	23	25	25	25	27	25	30	29	27	29	30	30	30	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	10	14	11	11	14	0	20	21	19	22	21	22	24	25	18	22	32	29	23	19	28	23	36	37	36	35	39	39	44	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	2	3	3	2	2	1	2	1	1	1	4	2	1	2	1	3	2	2	1	3	1	4	1	1	1	3	1	1	1
89000	-273.822930505116517	-280.678418456075917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582203798606895	-2	4	7	7	10	11	9	12	13	13	13	15	15	15	17	18	18	19	19	18	17	18	21	22	20	19	23	22	21	22	23	23	25	24	28	26	27	31	28	29	29	28	31	30	35	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	11	11	14	0	11	29	16	22	21	22	18	11	18	22	28	27	23	30	28	35	36	28	36	20	39	39	44	1	3	1	1	2	1	2	1	1	1	2	1	1	1	2	3	2	2	2	3	1	1	4	1	1	1	4	2	1	5	2	2	2	1	4	2	2	2	2	3	1	4	1	1	2
89500	-252.519122776990372	-259.374610727949744	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.791042167227089	-1	3	7	6	12	10	9	12	11	12	14	14	16	16	16	17	18	20	17	19	18	19	22	22	21	21	25	22	21	24	20	24	25	24	28	26	27	30	28	29	30	28	31	31	34	0	1	0	0	4	7	3	7	6	9	7	10	10	0	11	11	13	14	11	16	14	0	20	29	20	22	29	22	21	20	14	22	32	24	30	23	32	35	36	37	36	23	39	39	43	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	3	1	2	1	1	2	2	1	1	1	1	1	3	1	2	1
90000	-281.813288074729712	-288.668776025689112	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490306467670675	0	4	6	7	11	11	10	13	12	12	13	14	14	15	17	18	17	17	19	20	19	17	22	22	21	22	24	21	19	23	24	24	25	24	27	25	27	30	28	29	27	30	30	30	32	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	11	13	14	15	19	18	0	19	29	16	22	21	22	18	19	14	22	32	24	36	25	22	16	36	28	36	39	39	39	39	1	2	1	1	2	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	2	2	3	2	2	1	2	5	3	1	2	1	2	4	6	1	4	1	2	1	1	1
90500	-271.536352967347625	-278.391840918307025	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712853811653873	1	4	8	7	12	11	10	12	13	13	14	15	16	15	17	18	19	17	16	20	18	19	19	22	21	21	25	22	21	21	23	24	23	24	26	26	25	31	28	28	30	29	29	30	34	0	1	0	0	4	7	3	7	6	6	7	9	10	0	11	19	13	14	11	23	18	0	16	21	11	22	31	22	21	23	18	26	28	24	16	25	28	36	36	32	43	35	39	36	44	1	2	1	1	2	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	3	2	1	1	2	1	1	3	1	1	1	2	2	2	2	2	1	1	2	1	2	2
91000	-273.027370209307094	-279.882858160266494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.487798165184293	0	3	6	7	11	10	9	12	12	12	11	14	15	15	17	17	17	18	18	20	17	18	22	22	21	22	25	22	22	23	23	22	25	24	25	26	26	29	28	27	30	30	29	31	33	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	8	13	14	16	7	14	0	19	21	20	22	21	22	21	23	14	22	28	29	19	20	32	23	20	33	43	39	39	43	44	1	2	1	1	2	1	2	1	1	1	1	2	1	1	3	2	1	2	1	5	1	1	2	3	1	2	4	2	2	1	4	2	2	1	3	2	2	3	4	2	1	1	1	1	1
91500	-274.112263699561424	-280.967751650520825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588640806080071	0	3	6	7	11	11	10	13	13	13	13	15	16	15	17	15	17	20	18	16	18	18	20	21	21	20	25	22	23	23	23	23	25	24	28	27	27	31	26	28	30	29	29	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	8	9	14	16	8	14	0	19	21	19	22	21	22	24	25	14	22	28	29	39	39	32	25	20	32	36	39	36	39	44	1	2	1	1	2	1	2	2	2	2	1	1	1	1	2	1	2	2	2	2	2	1	1	2	1	1	3	2	1	1	3	2	2	1	1	1	2	4	4	2	3	1	1	2	2
92000	-271.908469782079237	-278.763957733038637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562341499893886	1	3	8	7	12	10	10	12	12	12	12	13	14	16	17	15	16	20	19	19	18	18	22	21	22	19	24	22	23	23	21	23	25	24	28	25	27	30	29	28	29	29	30	31	34	0	1	0	0	4	3	3	7	6	6	7	10	6	0	11	11	13	14	16	7	14	0	19	21	19	22	21	22	24	25	18	22	32	24	16	25	28	39	36	28	36	25	39	39	44	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	2	2	5	2	1	2	1	1	1	3	3	1	1	1	2	1	1	7	2	3	1	2	3	2	3	1	1	1
92500	-262.018313113341321	-268.873801064300721	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618704268691725	-2	4	7	7	11	11	9	11	13	13	14	15	14	15	16	17	18	18	18	20	19	18	22	20	22	22	21	22	23	21	23	23	26	24	27	26	27	30	28	29	30	29	31	30	34	0	1	0	0	4	7	3	7	6	6	7	10	10	0	11	8	13	14	11	19	18	0	20	18	20	22	21	22	24	16	18	22	32	29	23	20	32	35	36	22	39	35	39	39	44	1	3	1	1	2	1	1	1	2	1	2	1	1	1	1	3	2	2	2	1	1	1	1	2	1	2	1	2	2	2	2	2	2	1	2	3	1	2	1	4	1	1	2	1	1
93000	-271.821655828508426	-278.677143779467826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494205774255741	0	3	7	6	11	10	10	12	13	11	13	15	15	16	17	17	18	18	18	20	19	17	21	21	21	22	24	21	23	23	24	23	26	25	27	25	26	29	28	29	30	29	30	30	34	0	1	0	0	4	3	3	7	10	6	7	9	10	0	11	7	13	14	16	19	18	0	20	21	16	22	21	22	24	20	18	28	32	29	23	16	28	23	36	37	35	35	39	35	44	1	1	1	1	3	2	2	1	2	1	1	1	2	1	2	4	2	1	1	1	1	1	1	1	2	3	2	2	2	2	3	2	2	1	2	3	3	5	2	2	2	1	1	2	2
93500	-257.313989528771799	-264.169477479731199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669090464376084	-1	3	7	6	11	10	9	12	12	12	14	14	15	16	17	17	18	18	19	19	19	18	22	21	22	22	24	22	23	21	24	23	25	24	27	26	27	27	28	29	30	30	29	30	35	0	1	0	0	4	7	3	7	6	6	8	10	10	0	11	11	13	14	11	16	18	0	16	21	20	22	21	22	24	19	18	22	28	29	19	19	28	25	38	37	39	38	35	39	44	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	3	1	1	1	3	1	1	2	2	2	1	1	3	2	1	1	4	2	2	2	1	2	1	1	1	1	2
94000	-281.027323264007805	-287.882811214967205	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452502430287607	1	4	8	6	11	10	9	13	12	13	13	15	15	15	17	17	19	17	18	19	17	19	20	20	22	20	24	21	23	23	23	23	25	23	27	26	26	30	28	28	29	29	30	30	34	0	1	0	0	4	7	3	7	6	9	7	10	9	0	11	11	13	14	11	16	14	0	11	21	20	22	21	22	24	20	14	22	28	24	20	23	32	20	36	22	36	30	41	39	44	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	2	3	1	2	1	2	1	4	1	1	1	4	2	2	3	3	3	2	1	3	2	1	3	2	3	2	3	1	1	1
94500	-268.455735428634796	-275.311223379594196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517697514304785	0	4	7	7	10	11	9	13	13	13	12	15	14	15	17	17	18	19	18	19	17	19	21	20	21	20	25	22	23	21	23	23	25	25	27	26	25	30	28	28	29	30	30	31	34	0	1	0	0	4	7	3	11	6	6	7	10	10	0	11	11	13	14	16	19	14	0	16	21	20	22	24	22	24	16	18	22	22	29	30	30	32	35	36	37	36	25	39	41	44	1	3	1	1	2	1	1	1	1	1	2	1	1	1	4	3	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	3	1	3	2	1	2	2	2	2	4	2	2	2
95000	-262.876051060389557	-269.731539011348957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553412670720349	0	3	8	7	11	11	10	13	13	12	13	14	15	14	17	17	19	19	18	18	18	19	21	21	22	22	22	21	23	24	23	23	25	24	26	26	27	30	28	27	29	28	30	30	35	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	21	11	16	14	0	20	21	20	22	18	22	24	16	18	22	32	29	25	19	32	30	36	28	39	23	39	39	44	1	2	1	1	2	1	1	1	2	1	2	2	2	1	2	3	2	1	3	1	2	1	1	1	2	1	2	1	1	4	3	2	1	1	2	4	2	4	1	2	1	4	1	1	3
95500	-248.610734452686017	-255.466222403645389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752337723649028	1	3	6	8	11	11	10	11	12	13	14	14	15	16	17	17	18	18	18	20	19	17	21	21	22	20	24	23	22	23	22	23	25	24	27	26	27	28	27	29	29	29	30	31	34	0	1	0	0	4	3	3	7	6	6	7	10	10	0	11	11	13	14	16	19	18	0	19	21	23	22	31	26	24	20	14	22	32	29	20	23	28	30	36	37	39	38	36	36	44	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2	2	1	1	3	1	2	2	1	1	1	1	2	2	2
