step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
60500	-336.848869501877743	-345.899712882329084	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991070712115808	-4	4	8	14	17	13	10	20	15	22	33	30	25	35	35	42	40	29	46	46	42	44	36	46	39	44	47	32	50	36	49	46	51	56	38	53	45	42	40	47	49	57	49	62	60	68	63	48	58	56	71	75	75	73	81	90	93	97	0	1	1	2	3	3	2	3	3	9	8	6	9	8	28	18	12	10	30	12	28	18	12	21	15	39	25	13	38	6	22	23	27	24	4	33	16	30	11	39	22	20	17	36	43	47	36	25	26	40	46	51	45	49	44	55	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-317.861621299802493	-326.912464680253834	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995741856247751	-10	-2	7	13	17	10	11	7	20	28	34	26	37	33	43	46	47	45	46	43	39	52	42	41	35	48	50	44	40	38	40	46	53	51	45	47	50	41	49	48	47	54	49	55	55	58	60	61	59	70	57	65	74	62	68	96	91	98	0	1	2	3	6	2	8	2	3	12	10	5	14	12	30	25	18	30	29	13	13	16	29	11	12	24	15	14	10	25	11	29	26	43	24	29	18	30	15	35	23	43	29	40	39	42	43	32	17	49	39	49	46	44	27	57	50	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-304.809813431871191	-313.860656812322532	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992325995658935	0	5	3	17	13	17	10	23	15	25	39	30	32	36	40	40	38	38	41	44	41	42	37	45	33	51	43	34	46	45	47	28	58	56	48	54	57	48	44	52	53	49	43	60	51	65	61	49	55	62	67	72	76	73	86	99	89	95	0	1	1	7	2	5	3	4	7	4	13	8	10	25	23	13	25	32	8	14	18	16	8	43	10	39	28	32	21	11	20	10	35	16	39	42	36	20	25	29	29	18	14	35	30	34	41	24	20	49	50	37	51	47	53	58	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62000	-285.050527663032881	-294.101371043484221	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988929714288918	-2	2	7	9	12	17	14	20	22	29	31	31	39	35	42	42	43	36	43	48	42	50	37	47	45	49	47	46	47	40	51	46	56	53	45	54	54	55	50	54	52	61	45	59	53	64	62	57	59	63	66	67	67	71	83	100	89	96	0	1	2	2	2	4	4	4	6	8	9	10	10	11	23	23	18	12	14	19	11	25	12	13	16	24	19	18	13	12	13	16	26	29	18	24	24	21	19	27	17	36	23	36	13	41	40	34	25	44	41	49	48	48	54	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-293.795978150331223	-302.846821530782563	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990723847553699	-1	4	7	13	17	17	11	20	20	29	39	32	37	38	40	47	43	36	46	43	39	50	43	49	40	42	45	38	48	48	51	48	53	54	44	53	57	46	42	49	53	55	61	60	58	61	55	55	53	59	67	67	76	72	81	97	89	97	0	1	1	7	7	3	2	7	5	8	18	9	10	18	18	21	11	8	18	15	12	23	14	39	18	21	23	12	27	28	35	26	39	38	11	23	49	25	25	14	29	30	47	49	25	49	19	31	32	16	50	43	54	52	52	57	55	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-292.383946313225863	-301.434789693677203	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.951204286093213	-4	2	5	6	12	12	15	23	17	22	39	31	36	30	35	46	39	37	46	52	42	48	40	41	43	51	49	36	43	46	51	35	51	53	43	54	53	43	50	50	48	61	51	62	51	67	59	50	57	63	61	62	73	67	83	98	90	93	0	1	2	1	2	4	6	5	5	7	12	8	14	10	12	28	32	12	17	25	11	24	12	13	28	15	35	14	15	18	30	14	30	41	15	21	22	11	16	35	21	36	19	36	13	50	30	23	48	34	20	45	46	42	53	58	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63500	-304.306003091659989	-313.356846472111329	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.955263659914429	-6	4	0	15	10	20	16	22	19	28	34	28	37	39	40	41	36	42	48	47	40	37	45	41	43	45	51	44	44	43	47	39	54	48	37	46	50	52	52	50	48	60	57	59	57	64	60	57	54	62	62	77	66	76	84	96	95	90	0	1	1	5	2	4	5	5	5	8	10	8	9	22	22	13	10	17	30	18	22	11	24	35	14	13	36	13	13	22	15	12	36	26	11	14	34	24	23	25	30	27	37	41	26	47	49	30	30	42	39	44	20	53	54	55	58	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-313.732010072470871	-322.782853452922211	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964338517979154	-2	2	8	15	18	18	13	22	13	25	38	35	33	26	31	37	42	42	49	47	32	52	43	47	44	50	47	39	42	41	49	44	59	56	36	49	54	50	40	43	52	51	56	53	55	57	59	49	63	61	66	76	79	71	84	88	94	91	0	1	2	3	9	7	3	5	1	5	15	13	10	4	10	14	16	12	25	18	5	31	35	12	30	24	40	10	35	10	29	39	41	31	8	32	38	28	13	21	26	39	19	11	22	20	36	23	22	45	46	43	50	49	52	53	56	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-304.010382128012111	-313.061225508463451	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999185023813495	-2	3	5	11	16	18	7	22	20	30	27	32	40	34	41	38	44	39	47	46	40	44	38	43	36	49	45	39	48	43	49	49	53	53	48	50	59	42	43	51	45	56	56	64	57	55	59	51	58	65	53	75	78	68	86	93	91	87	0	1	1	3	7	4	2	4	4	11	9	8	12	11	12	11	38	14	22	11	12	28	14	16	14	39	18	25	18	23	15	28	32	41	21	19	33	13	12	28	23	32	19	20	38	48	51	38	34	33	23	50	54	49	52	53	53	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-313.515382179507696	-322.566225559959037	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983364848365305	-1	5	1	13	18	16	17	22	22	23	39	33	42	37	39	43	45	37	50	49	36	42	44	45	32	49	34	36	43	37	49	49	54	54	41	46	53	51	49	47	52	51	53	56	50	53	62	58	63	67	68	72	57	74	79	98	89	87	0	3	1	2	4	4	4	6	6	5	12	9	28	7	27	25	30	25	35	29	25	21	12	29	10	13	9	25	25	9	30	24	20	40	30	22	40	15	22	11	29	29	24	26	36	23	37	43	13	44	48	47	46	48	54	57	55	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-293.852681215661732	-302.903524596113073	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994139516145648	-2	2	7	12	17	16	15	23	23	27	31	33	40	37	37	45	43	41	45	45	43	44	41	48	38	51	47	42	47	41	47	48	52	53	42	54	55	46	54	49	49	46	54	64	54	60	66	50	54	59	59	74	75	59	84	101	95	92	0	1	1	2	4	2	3	7	5	8	8	11	12	10	8	23	13	15	13	15	14	25	15	13	11	13	23	14	23	11	35	28	15	18	14	35	29	15	29	35	19	30	22	54	41	49	50	32	27	33	41	50	47	36	53	57	58	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-312.696318798918014	-321.747162179369354	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997658721111531	-3	1	9	16	16	22	14	12	19	26	26	34	29	31	39	43	39	44	36	48	33	51	44	49	44	47	48	43	35	43	48	45	55	38	46	55	56	46	45	50	43	60	57	60	50	58	63	53	59	60	53	70	76	62	84	93	89	98	0	1	2	2	3	4	3	3	8	4	6	13	10	9	12	11	19	17	14	16	7	28	21	30	34	34	25	12	11	34	18	28	18	14	23	20	35	17	17	35	19	36	31	45	16	48	45	28	37	40	27	49	50	35	53	55	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-297.356419727373520	-306.407263107824861	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989885282811389	-3	5	8	14	14	13	10	21	20	26	38	28	38	39	40	45	47	43	43	49	36	41	41	45	35	51	47	42	41	48	41	49	53	48	45	48	50	54	52	51	47	58	51	63	51	56	62	57	55	62	63	70	63	61	82	95	88	97	0	1	1	3	3	2	2	6	3	9	12	10	12	12	21	14	23	13	11	35	8	25	21	28	12	19	29	21	25	18	13	31	30	21	11	25	10	24	35	30	21	33	41	42	27	32	43	49	36	42	48	46	33	40	52	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-298.538951166406548	-307.589794546857888	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968644357809969	-9	2	7	14	12	19	14	20	15	26	39	33	36	31	44	43	40	40	50	50	41	52	41	41	45	47	47	47	46	45	52	37	49	55	44	49	58	37	52	51	51	60	53	62	58	63	58	57	61	62	65	70	74	73	81	97	91	86	0	1	2	2	2	5	5	5	2	4	13	14	14	8	24	32	12	12	15	24	38	27	13	11	11	17	21	35	23	14	26	14	25	27	38	15	22	12	27	28	35	41	30	47	19	39	23	15	36	33	20	49	46	51	54	57	55	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-305.348425078535399	-314.399268458986739	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996153135082131	-1	5	8	13	16	15	17	21	12	24	34	25	38	33	43	46	31	38	48	47	36	49	43	31	40	54	51	42	37	47	51	46	56	46	41	51	59	44	44	49	44	59	57	60	55	66	63	48	49	63	60	69	73	58	79	99	91	88	0	1	1	3	4	3	2	7	1	5	10	9	24	24	29	18	10	24	35	29	8	39	11	12	18	30	41	11	14	38	28	29	30	29	17	28	27	29	25	39	13	31	19	41	48	54	36	23	23	45	33	33	50	45	53	58	58	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-298.653382983730182	-307.704226364181523	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979394613326799	-5	2	7	12	11	18	13	21	21	23	31	32	37	27	46	45	40	39	47	51	35	53	46	43	38	54	45	43	48	44	49	39	54	56	30	50	60	51	48	49	49	54	56	63	54	59	60	60	61	61	67	74	78	71	84	90	94	100	0	1	1	2	2	3	2	5	7	6	14	35	35	9	13	13	12	9	18	12	35	40	32	18	14	16	18	18	25	21	13	35	29	40	5	17	45	28	28	30	30	27	28	45	31	26	23	22	33	33	49	51	52	44	53	53	56	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-311.457378144445443	-320.508221524896783	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998596092753483	-4	2	2	17	9	12	17	15	20	26	35	29	34	28	42	46	41	33	37	47	34	50	46	48	43	52	49	42	47	46	51	49	56	55	51	51	56	54	49	36	43	61	59	63	44	61	66	51	63	60	56	71	76	69	80	90	84	96	0	1	1	2	2	5	5	5	7	7	9	6	14	8	11	19	11	10	10	15	14	20	21	15	10	24	45	40	41	28	28	41	36	39	25	24	27	27	23	14	17	37	38	34	21	23	44	17	33	34	32	46	49	46	54	53	55	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-302.248286618661382	-311.299129999112722	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997804808887269	-5	2	5	16	10	13	17	24	17	26	41	33	35	34	38	44	39	39	43	46	45	46	42	50	37	56	48	31	45	48	45	45	53	54	46	48	59	51	53	49	51	56	60	65	56	58	62	58	60	64	52	69	77	71	78	88	94	97	0	1	1	3	2	3	2	7	5	4	13	10	28	28	12	28	25	12	25	23	18	11	14	20	10	21	15	10	17	21	15	15	36	22	19	20	45	17	32	31	23	36	22	33	24	41	26	51	34	24	32	49	52	46	48	53	56	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-290.315323662065168	-299.366167042516508	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997247073763060	0	3	7	8	9	15	18	19	20	25	32	31	41	28	37	42	47	34	46	50	40	52	45	48	45	55	50	46	37	39	51	44	50	52	43	57	55	54	48	52	53	59	53	64	57	66	58	52	61	67	70	74	71	72	83	88	88	95	0	1	2	1	2	5	5	5	5	7	14	9	29	8	14	15	35	11	16	13	29	17	12	16	15	39	19	35	12	18	29	15	25	35	21	24	17	32	32	39	33	25	21	45	33	42	48	39	37	45	44	44	50	50	51	55	55	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-289.986867642454115	-299.037711022905455	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988978148958711	-3	4	6	15	8	13	17	25	20	21	30	28	33	38	34	40	43	37	51	49	39	48	44	40	42	55	44	44	41	39	48	46	46	51	48	49	51	54	51	49	51	57	46	63	55	64	52	47	58	67	65	73	73	71	81	100	95	97	0	1	1	2	2	3	6	9	6	4	7	10	11	15	8	15	18	12	30	21	15	23	24	15	21	22	24	14	13	13	25	16	14	35	23	17	23	32	32	23	28	37	24	42	19	49	22	18	39	42	38	50	46	42	54	57	55	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-302.691946196466404	-311.742789576917744	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995819961830903	-5	-2	4	12	14	7	15	23	16	31	36	31	40	40	36	44	47	41	46	45	39	48	39	48	43	47	50	41	40	45	49	45	52	47	32	52	57	46	50	43	55	58	60	58	59	65	61	60	59	63	68	71	74	66	77	96	86	95	0	1	1	6	6	2	4	7	6	8	12	8	12	15	35	10	13	11	28	21	35	15	12	23	21	25	30	12	23	13	17	13	34	28	8	16	24	21	40	12	11	27	36	33	26	37	37	36	32	19	43	47	42	38	51	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-290.997316708629739	-300.048160089081080	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986785837051302	-1	1	8	16	10	17	15	24	22	23	37	32	37	29	37	42	45	37	46	51	40	51	34	36	45	39	45	45	47	39	42	47	55	51	49	53	52	51	51	50	51	58	58	62	56	68	59	61	62	65	65	73	76	74	84	95	90	99	0	1	2	5	2	3	3	4	7	6	10	9	23	8	12	11	24	14	21	19	24	30	9	10	30	13	11	26	21	23	24	28	19	15	11	38	17	19	25	24	27	27	31	42	22	43	19	40	33	42	42	49	46	46	52	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-312.913210524912813	-321.964053905364153	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990615588578489	0	5	7	15	19	12	16	24	23	31	40	25	30	36	39	35	42	44	47	51	40	48	35	43	40	48	46	35	43	43	39	47	54	55	43	52	53	48	32	50	49	59	52	54	58	67	57	58	39	65	67	75	68	68	82	91	94	99	0	1	1	6	4	2	3	5	4	8	23	6	1	10	10	10	49	11	49	27	12	31	10	11	28	15	11	12	31	15	10	29	27	17	10	11	19	21	8	11	30	40	17	30	38	32	20	43	10	20	45	46	50	50	53	55	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-298.367414090351531	-307.418257470802871	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996203071520482	-2	4	7	14	13	14	13	26	23	28	34	35	40	30	42	46	43	40	45	46	45	50	43	46	45	54	49	46	45	39	42	49	57	54	48	55	54	54	51	46	49	56	58	65	59	62	58	56	65	66	66	72	66	63	85	90	88	100	0	1	1	2	3	3	2	4	5	6	8	8	12	8	30	30	12	14	15	31	31	27	11	13	18	35	24	13	23	14	12	17	25	22	11	16	32	13	29	15	29	32	38	42	41	42	19	23	47	46	43	54	43	38	52	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72500	-302.159233043885251	-311.210076424336592	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.921986695159863	-12	-3	6	14	14	7	17	25	19	24	31	32	39	34	40	46	38	39	43	45	38	47	37	41	36	55	40	46	37	48	49	45	50	51	47	46	46	48	46	47	48	58	60	60	54	60	61	57	58	63	68	69	71	66	82	97	91	95	0	1	2	3	3	2	5	7	5	5	9	9	12	8	11	15	8	12	21	24	11	36	14	29	10	36	25	19	12	29	19	14	27	22	29	25	24	13	18	23	17	36	26	48	22	45	48	37	40	48	44	47	47	47	51	57	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-287.069753321236874	-296.120596701688214	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992616128475007	0	4	7	11	14	17	7	26	14	21	33	34	40	39	38	46	45	39	37	45	39	49	42	43	44	53	46	40	45	46	48	46	55	53	45	55	54	49	48	49	49	60	54	61	57	64	55	55	64	65	59	74	74	71	80	92	86	91	0	1	1	2	2	2	1	10	3	9	9	8	19	12	8	15	11	12	8	21	12	18	12	19	15	40	14	12	13	15	23	11	35	17	21	23	39	29	18	18	24	47	20	34	22	37	25	29	31	47	26	46	46	46	53	57	52	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-296.920231243070248	-305.971074623521588	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980726321126764	-3	3	3	16	12	11	8	23	15	29	37	32	37	35	43	32	43	40	47	54	38	49	40	34	36	52	47	44	41	45	49	43	58	47	46	50	46	50	51	44	54	60	58	55	54	64	59	52	61	60	68	75	68	66	80	99	86	95	0	1	1	7	2	2	1	5	2	8	24	8	12	12	13	8	16	11	29	17	16	32	25	5	16	37	32	11	13	16	40	11	36	29	17	13	23	37	19	18	22	22	48	36	37	43	27	27	45	38	50	49	50	47	52	58	55	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-297.574708440435359	-306.625551820886699	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994177433308229	-5	3	5	14	10	19	8	25	16	28	36	24	38	34	39	37	41	30	49	45	42	43	33	47	40	54	43	42	46	43	49	44	52	50	47	44	52	53	50	50	48	59	52	55	51	61	63	55	55	62	62	77	66	71	78	94	80	93	0	1	1	5	2	4	2	9	2	8	12	6	14	10	10	12	16	8	15	21	15	25	18	27	14	39	13	13	13	13	11	13	31	20	21	11	31	30	25	28	32	35	35	40	32	33	38	39	27	49	48	54	48	47	54	57	54	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-300.378015894115265	-309.428859274566605	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991457500740559	-7	0	4	12	14	15	14	25	24	31	39	33	39	36	36	42	42	44	49	45	29	50	33	48	43	54	49	40	47	44	44	48	57	55	45	55	58	43	53	53	53	55	53	53	56	66	57	61	61	68	68	69	68	70	81	98	92	89	0	1	2	3	3	3	4	7	6	8	12	10	15	21	23	11	13	13	38	14	8	35	5	11	13	30	31	10	25	28	15	23	41	32	14	22	39	14	30	22	27	19	29	17	35	44	27	44	18	33	37	49	45	53	50	57	58	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-312.526469453126992	-321.577312833578333	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994220777144781	-6	3	9	12	15	7	16	25	21	30	37	19	33	26	33	45	44	43	46	47	42	46	42	38	40	44	38	33	38	43	46	50	54	51	41	52	51	55	51	52	49	60	52	58	59	54	63	51	62	61	64	68	72	67	77	89	85	97	0	1	2	6	6	2	3	9	7	5	14	5	10	7	9	28	27	28	26	26	28	26	24	10	13	15	10	8	14	8	23	17	34	17	13	27	23	22	21	31	29	33	30	19	22	21	43	20	45	44	43	47	47	44	52	57	53	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-308.583411675405898	-317.634255055857238	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997017240128546	-2	3	8	11	19	14	8	28	16	23	35	30	38	38	45	44	36	40	48	49	44	46	45	46	42	54	43	43	41	37	50	41	52	35	46	56	53	53	39	51	51	58	45	53	55	66	62	49	63	66	58	71	78	76	85	91	85	95	0	1	1	2	1	7	2	10	3	9	9	5	8	11	25	32	12	11	25	32	39	27	29	39	30	22	13	39	39	8	19	34	23	12	14	40	22	20	11	24	35	41	39	23	15	47	51	28	26	47	45	47	47	49	52	57	53	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
