step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
70000	-437.496865151769214	-444.352353102728614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596948110572499	-1	1	2	4	7	5	7	5	6	7	8	9	10	10	11	12	12	12	13	14	12	13	14	14	12	12	11	14	15	15	13	14	13	13	14	15	16	16	17	15	19	17	17	15	15	19	16	17	18	19	21	18	20	19	19	18	19	20	21	21	24	21	21	24	24	23	25	24	24	28	26	27	27	30	31	0	1	2	3	3	3	9	0	3	3	10	7	12	3	12	6	13	5	5	16	15	21	25	10	27	13	10	33	13	19	27	31	0	16	21	26	24	23	19	19	32	27	16	35	13	27	14	40	31	29	39	42	43	44	47	29	47	23	47	29	58	54	55	59	29	51	51	59	51	69	65	69	65	73	73	1	1	1	1	2	1	1	1	2	3	1	1	1	3	1	4	1	3	4	1	1	1	1	4	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	3	3	1	2	2	2	1	3	3	2	1	2	2	2	1	2	3	2	2	2	1	1	1	5	1	2	2	1	2	1	2	1	2	1
70500	-414.064128537893339	-420.919616488852739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591908053317204	-1	1	3	4	7	5	7	7	6	7	8	9	10	11	11	13	12	12	13	14	13	13	14	14	15	11	13	14	15	14	10	14	12	15	16	14	15	16	15	15	16	16	18	16	16	18	18	18	18	20	20	19	20	18	20	18	17	20	19	21	23	21	21	22	23	24	24	22	25	27	25	26	27	29	31	0	1	2	3	4	4	6	0	6	4	9	6	9	12	10	15	26	12	5	13	14	14	21	18	17	9	31	33	13	26	7	31	0	12	22	26	22	23	20	15	27	32	23	14	13	42	57	17	41	56	48	49	44	44	47	29	37	54	57	51	44	35	59	59	60	60	60	55	67	66	65	69	67	73	74	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	2	2	2	1	1	1	1	2	2	2	2	3	2	2	2	1	3	2	2	2	1	1	2	1	1	2	2	3	1	1	4	1	1	1	1	2	1	2	1	1	2	1	1	3	4	1	2	1	1	2	1	1	1	1	1	2	1	1
71000	-452.946173234046569	-459.801661185005969	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540243954456287	0	2	3	5	6	4	5	7	7	7	9	9	9	10	12	9	12	12	13	13	13	13	15	14	14	13	12	14	14	13	14	15	12	16	14	16	15	16	17	15	19	17	17	16	17	17	16	17	18	19	20	20	18	20	20	19	20	21	22	20	23	20	21	24	23	24	25	24	23	27	26	26	27	31	31	0	1	2	3	6	3	3	0	4	7	9	10	7	10	5	10	12	12	10	14	14	14	22	19	15	13	10	33	13	13	27	31	0	29	14	26	35	23	29	13	42	32	22	23	15	32	21	21	31	25	34	36	35	44	37	45	47	44	57	34	54	35	57	59	60	60	65	55	43	69	67	51	60	66	72	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	2	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	1	1	2	1	2	1	1	2	3	2	2	1	2	2	3	2	2	2	2	2	2	3	1	2	2	2	1	2	2	2	1	3	3	3	3
71500	-388.906341450872105	-395.761829401831505	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.802214575429462	-1	0	2	4	6	5	6	4	6	8	9	9	10	9	12	10	13	13	12	13	12	13	15	14	15	12	14	14	15	14	12	13	13	16	16	15	15	17	16	15	18	17	18	15	17	18	17	17	19	19	20	20	19	19	20	20	19	21	19	21	20	21	21	23	25	24	24	24	25	26	26	26	28	30	32	0	1	2	3	6	3	4	0	4	4	9	10	10	7	16	12	13	19	16	13	14	14	22	18	17	10	31	33	17	26	13	31	0	44	44	30	14	37	17	17	32	25	35	14	39	42	44	40	41	45	35	41	43	35	57	45	47	54	47	54	44	51	47	59	60	51	60	64	66	65	66	60	65	73	74	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1
72000	-400.324472954859743	-407.179960905819144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617428079066868	-1	1	2	5	7	5	6	6	7	7	9	9	10	10	9	12	11	12	12	13	13	14	14	15	15	13	14	14	16	15	12	14	13	15	16	15	15	17	17	15	17	17	17	16	15	18	17	17	19	19	21	19	19	19	20	18	20	20	22	22	23	19	22	23	25	24	24	24	26	27	26	26	27	31	32	0	1	2	3	4	3	3	0	7	2	6	10	9	10	6	5	14	6	14	17	14	14	21	16	17	10	31	33	25	26	13	31	0	26	21	26	16	44	25	17	27	32	22	21	17	42	37	25	41	45	44	42	35	44	47	45	47	54	47	51	62	37	57	55	60	60	60	59	65	65	67	67	51	73	74	1	1	1	2	1	2	2	1	1	3	2	1	2	1	1	1	1	4	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	2	2	1	1	1	1	2	3	1	2	2	2	2	2	1	2	1	1	2	1	2	2	1	1	1	1	2	1	2	3	3	1
72500	-408.368143405226078	-415.223631356185479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671516248303405	-1	0	2	5	7	5	6	5	6	7	8	9	10	11	11	13	12	11	10	12	13	13	13	14	15	13	14	14	14	15	12	14	12	14	16	16	15	15	16	16	18	16	17	16	16	18	18	17	18	20	21	19	19	19	20	19	20	20	21	20	22	22	21	24	23	22	22	24	25	28	26	26	27	31	32	0	1	2	3	6	2	3	0	4	7	9	5	6	7	19	17	7	10	7	11	14	14	18	13	20	14	31	33	13	26	13	31	0	16	21	26	22	23	25	25	31	31	25	21	17	42	37	25	31	45	60	46	17	43	47	45	47	35	47	25	53	58	55	55	51	51	60	55	65	69	60	69	60	73	74	1	1	1	1	1	3	2	1	1	1	2	1	2	2	1	1	2	2	2	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	4	2	1	2	2	1	1	1	3	3	1	1	3	1	1	2	2	2	2	2	2	1	1	3	1	1	1	2	1	2	3	1	3	1	1
73000	-430.977600942666925	-437.833088893626325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632068961978513	-1	0	2	3	6	5	6	6	6	6	8	8	10	10	11	12	11	11	12	13	13	13	13	14	15	13	13	14	14	15	12	15	12	16	15	14	14	14	15	15	17	16	18	17	17	18	17	17	17	19	20	20	18	19	19	19	20	21	21	20	24	22	20	23	25	21	24	24	24	28	26	26	27	30	31	0	1	2	3	3	4	3	0	4	3	9	4	7	7	12	13	12	10	11	15	16	14	31	13	19	19	15	33	11	26	9	17	0	21	14	26	22	14	9	13	32	31	29	35	39	42	37	25	27	45	43	42	29	23	47	45	47	54	55	18	60	58	39	59	66	51	66	64	54	66	69	67	65	70	70	1	1	1	1	2	1	2	1	2	2	1	1	3	2	2	1	1	2	2	1	1	2	1	2	2	1	1	1	4	1	3	2	1	1	2	1	1	2	4	2	1	2	2	1	1	2	2	2	2	1	1	2	2	3	1	1	2	1	1	4	2	1	2	1	2	1	1	1	3	4	1	1	1	1	2
73500	-399.108747886827132	-405.964235837786532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720692547321113	-1	1	3	5	5	5	5	6	7	8	8	10	11	10	11	12	11	13	11	14	14	14	14	13	16	12	14	14	16	15	13	14	12	15	15	15	16	16	16	16	18	17	17	15	16	19	17	18	17	20	19	19	20	17	19	19	20	19	21	21	23	21	21	23	24	24	23	23	25	27	25	27	27	29	31	0	1	2	3	3	3	3	0	7	4	9	9	10	4	14	13	9	15	12	13	12	14	14	19	23	10	31	33	44	17	13	31	0	15	17	14	22	23	13	13	32	31	35	19	44	42	37	40	31	45	34	42	43	21	47	45	47	44	57	21	58	58	55	59	51	67	25	59	67	71	67	69	60	73	74	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	3	1	1	1	1	2	2	1	1	2	2	3	3	1	2	1	1	1	1	2	2	3	1	2	1	2	2	2	2	1	3	2	1	1	1	2	1	3	1	1	1	1	1	2	1	1
74000	-501.204867921165999	-508.060355872125399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432814991423959	-1	1	2	5	6	6	6	7	6	8	8	8	10	10	12	12	12	11	13	13	12	13	15	13	15	12	14	14	15	16	13	12	13	16	16	15	15	15	17	15	18	17	17	13	16	18	18	18	18	20	21	20	17	19	19	19	18	19	20	20	22	22	22	23	25	23	24	22	26	27	27	24	28	30	32	0	1	2	3	4	1	3	0	3	4	6	2	11	6	18	13	5	4	12	16	14	11	22	18	13	13	31	33	32	29	32	4	0	19	21	26	22	22	45	16	27	22	21	21	17	40	19	13	32	56	16	48	14	35	57	45	37	44	19	19	54	22	59	37	19	35	22	59	67	53	51	43	60	73	74	1	1	1	2	1	3	2	1	2	2	2	3	1	2	1	2	2	3	3	1	1	2	1	1	3	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	2	3	1	1	2	1	3	4	3	1	5	1	5	1	1	2	1	3	4	3	1	5	1	4	6	2	6	1	1	5	2	3	3	1	1
74500	-429.119313379105961	-435.974801330065361	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554741190241224	-1	1	2	4	5	4	6	5	6	7	9	8	10	11	12	11	13	12	13	13	13	14	15	13	15	12	13	14	15	15	14	15	13	15	14	15	16	17	17	16	17	18	17	15	16	18	17	17	17	18	21	20	20	20	19	20	20	19	21	22	23	22	21	23	24	23	25	24	25	26	25	27	27	31	31	0	1	2	3	3	3	6	0	3	6	10	9	3	7	13	6	12	9	6	16	14	21	35	13	17	12	16	33	17	26	27	27	0	15	21	26	35	23	25	17	31	31	44	21	19	31	19	25	31	45	14	42	34	35	47	50	47	21	55	34	54	44	55	57	34	53	9	64	66	60	51	69	65	73	67	1	1	1	1	2	1	1	1	3	2	1	1	4	1	1	4	2	2	4	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	1	5	1	3	2	2	1	2	2	1	2	2	2	1	2	5	2	7	1	1	2	2	2	2	2	3
75000	-475.406263135280938	-482.261751086240338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534642662912552	-2	1	2	4	6	3	7	6	6	8	9	10	11	11	10	13	13	13	12	14	13	10	13	15	14	13	13	14	15	16	12	14	12	16	15	13	15	16	17	15	18	16	17	16	17	17	18	17	17	19	21	19	18	18	19	19	21	19	21	22	24	20	21	23	23	23	22	24	24	28	24	25	27	29	32	0	1	2	3	3	3	3	0	4	4	9	2	7	22	10	15	31	19	15	31	22	7	22	19	13	13	31	33	25	13	13	27	0	21	14	12	23	12	13	13	27	27	21	9	40	31	44	17	32	45	21	31	16	23	47	39	55	54	55	53	60	58	47	55	54	51	44	55	65	44	51	34	72	72	60	1	1	1	1	2	1	3	1	1	2	1	5	2	1	1	3	1	1	1	1	2	2	2	2	2	1	1	1	1	3	1	1	1	1	2	1	1	2	2	2	2	1	2	4	1	4	2	2	1	1	3	3	2	3	1	1	1	1	2	3	1	1	2	2	2	1	3	3	1	5	2	4	1	2	3
75500	-429.576947921375051	-436.432435872334452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560874025452925	-1	1	3	5	6	6	7	6	5	7	7	10	10	10	11	12	12	13	13	14	13	13	15	15	16	12	12	13	14	16	13	15	12	15	15	15	16	15	16	15	18	17	17	17	17	18	18	17	19	19	19	19	20	19	19	20	20	19	21	20	23	22	20	24	24	22	23	23	24	26	26	26	26	28	30	0	1	2	3	3	3	4	0	3	3	9	9	10	7	7	15	13	14	10	13	7	14	18	15	17	13	13	33	16	17	27	27	0	16	22	26	12	21	20	19	27	29	35	22	39	32	37	40	42	45	25	42	54	43	43	45	55	22	55	58	37	58	47	59	51	51	66	59	66	51	69	65	61	73	73	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	2	3	2	2	2	1	1	3	2	2	1	1	1	2	1	1	1	1	1	3	3	1	1	1	4	2	1	2	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	2	2	1	1	1	2	3	1	1	1	1	2
76000	-376.433605958981047	-383.289093909940448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739553348012388	-1	1	3	4	7	4	6	6	6	8	8	9	11	11	10	12	13	12	13	12	14	13	14	15	16	13	14	13	15	15	13	12	11	15	16	15	15	16	17	15	18	16	18	17	16	18	17	16	19	19	20	19	18	18	19	19	21	20	20	21	21	21	22	21	24	23	25	23	26	26	26	27	27	30	31	0	1	2	3	3	3	3	0	3	7	9	7	12	12	10	15	13	10	16	13	14	14	14	19	13	13	32	33	17	26	32	13	0	19	21	26	22	23	29	17	27	31	44	22	13	42	37	29	41	21	44	42	35	22	34	39	47	54	47	50	54	58	59	55	60	60	65	59	65	60	67	69	60	73	74	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2	1	1
76500	-444.021249273658441	-450.876737224617841	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548275648875355	-1	1	2	5	6	5	6	6	6	8	8	9	10	10	12	12	11	12	10	14	14	12	14	14	15	12	14	13	13	15	13	14	12	15	13	16	15	17	15	15	18	17	18	16	16	18	17	16	19	19	20	19	18	20	19	19	21	20	20	22	23	22	21	23	24	23	25	23	25	27	27	27	27	29	31	0	1	2	3	3	3	3	0	4	4	4	4	3	10	17	19	11	13	4	17	9	4	22	17	29	6	31	33	17	13	17	31	0	17	5	30	35	23	19	17	32	27	35	35	10	32	37	40	41	19	43	13	26	19	47	17	47	34	47	51	58	58	59	55	51	51	51	55	60	60	67	69	65	73	74	1	1	1	1	2	2	2	1	1	2	2	2	4	1	1	1	2	1	3	2	4	4	1	1	1	6	1	1	1	2	1	1	1	3	4	1	2	1	2	2	3	2	2	3	4	1	1	1	1	4	1	4	3	6	2	4	2	2	2	2	2	1	1	3	2	1	2	2	2	2	1	1	2	1	1
77000	-405.439505959854216	-412.294993910813616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653042601580454	-1	0	2	4	6	4	6	6	6	7	7	9	10	10	11	13	11	12	13	14	13	14	14	14	16	12	13	14	14	16	13	14	12	16	16	15	15	16	16	16	18	17	16	16	16	18	17	17	16	18	20	20	18	18	19	19	19	21	21	20	23	21	21	24	22	24	24	23	25	27	27	27	27	30	31	0	1	2	3	4	3	4	0	3	9	9	6	11	7	5	17	10	7	18	17	14	21	12	15	29	13	17	33	13	26	13	27	0	16	22	26	22	22	29	29	43	31	4	22	29	31	37	40	32	45	44	42	15	35	47	45	47	44	55	34	58	54	43	59	60	43	65	57	65	67	67	69	66	73	73	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	2	2	1	2	2	1	2	3	1	2	1	1	2	2	2	1	1	2	1	2	1	1	1	2	1	2	5	2	1	2	1	1	1	1	2	1	5	1	1	2	1	2	1	2	1	2	2	2	1	3	1	2	1	1	1	2	2	1	2
77500	-405.792813654471729	-412.648301605431129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737189566123749	-1	1	3	5	6	5	7	6	7	8	9	8	9	10	11	13	13	11	12	12	13	12	14	14	16	12	12	14	15	16	13	14	13	16	16	16	15	16	16	16	17	17	17	15	17	17	17	17	19	20	20	19	20	19	19	19	20	20	21	22	23	22	22	23	24	22	24	24	25	27	27	27	28	30	32	0	1	2	3	6	3	3	0	3	5	9	6	10	7	7	18	13	6	4	9	22	14	22	20	9	9	9	33	17	17	20	27	0	16	22	17	22	23	13	29	27	27	35	22	17	27	44	17	42	45	35	42	35	44	47	36	47	25	47	51	54	58	55	59	66	51	51	59	65	69	65	69	67	73	74	1	1	1	1	1	1	2	1	3	1	1	1	1	2	2	1	1	2	2	3	1	1	1	1	4	2	3	1	1	1	1	1	1	2	2	2	2	1	3	1	3	3	1	1	1	2	1	2	1	2	1	1	2	2	2	2	2	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1
78000	-434.035708415336501	-440.891196366295901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544998935609553	0	1	2	4	6	6	5	7	6	6	8	10	9	8	11	10	12	13	12	14	14	12	14	15	16	13	13	14	15	15	12	13	13	15	16	14	15	16	15	14	19	17	18	16	17	16	17	18	16	19	19	19	19	20	20	19	20	20	22	21	22	21	21	23	24	22	25	24	25	28	26	23	27	29	31	0	1	2	3	4	4	3	0	3	4	6	3	9	4	16	5	6	14	6	17	22	15	22	9	15	17	11	33	20	26	9	31	0	19	22	26	12	23	19	17	31	32	21	22	17	27	37	40	32	29	44	42	44	35	47	39	47	43	57	34	44	58	57	59	16	51	72	64	66	69	34	51	72	73	74	1	1	1	1	2	1	2	1	2	1	1	4	2	2	1	2	4	2	2	1	1	1	1	4	2	1	2	1	1	1	3	1	1	2	2	1	2	1	1	2	4	2	2	2	3	1	1	2	1	2	2	1	2	2	2	2	2	1	1	4	3	1	1	1	6	1	1	1	1	1	4	2	3	1	2
78500	-444.269067865689181	-451.124555816648581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615487672354008	0	1	3	5	7	5	6	6	7	8	7	9	8	10	10	12	12	12	13	14	14	13	13	13	15	12	13	14	15	16	12	14	13	15	14	14	16	17	14	13	17	15	17	16	17	19	17	17	18	18	20	19	20	19	19	18	21	20	21	21	22	21	20	23	23	23	25	24	25	28	27	24	28	29	31	0	1	2	3	3	3	3	0	7	4	7	7	4	12	6	15	13	12	12	13	10	14	12	3	14	13	31	33	13	36	9	27	0	22	14	26	21	23	17	9	25	32	37	22	29	42	21	17	20	45	44	42	15	21	37	24	47	44	55	51	58	54	47	55	12	60	72	64	51	72	67	51	72	65	74	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	2	3	3	2	2	5	2	2	1	1	2	1	2	1	1	1	2	2	1	2	1	3	1	1	1	2	1	2	2	3	1	1	1	2	5	2	1	3	2	1	1	1	1	1	1	2	7	1	1	1	2	2	1	2	1	5	1
79000	-466.446623485684142	-473.302111436643543	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663052116950201	-1	0	2	4	6	5	7	6	6	8	9	9	10	11	10	12	12	11	13	13	14	12	15	15	14	12	14	14	14	15	10	14	12	14	15	15	15	17	15	16	17	17	17	16	17	16	17	17	19	19	20	20	18	19	18	19	20	20	21	21	23	21	22	23	25	22	25	23	25	28	26	27	27	30	32	0	1	2	3	4	3	6	0	4	9	9	6	7	5	5	18	4	3	16	13	22	15	21	17	13	15	13	33	13	17	12	31	0	19	14	26	21	23	17	34	27	32	44	14	21	32	14	25	36	25	16	29	21	53	47	45	47	23	57	51	58	58	37	55	9	44	66	63	60	67	66	51	67	65	74	1	1	1	1	1	2	1	1	1	1	2	2	1	3	2	1	3	3	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	2	1	2	1	2	2	4	3	2	1	1	1	1	3	1	1	2	1	4	2	7	3	2	1	2	2	1	3	1	3	1
79500	-422.143216683308140	-428.998704634267540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669559582624462	-1	1	2	4	7	6	7	5	6	7	8	9	10	10	11	13	13	12	12	12	12	13	15	14	15	12	14	14	16	14	13	15	12	14	14	14	15	16	16	14	18	18	17	15	17	19	17	17	19	19	19	17	20	19	18	19	21	21	20	20	23	22	22	23	24	24	24	23	25	26	26	26	27	30	31	0	1	2	3	3	4	6	0	3	4	6	7	7	7	12	15	12	15	5	7	14	14	22	17	35	13	31	33	25	26	11	27	0	19	14	26	19	35	17	17	27	32	22	14	39	42	37	40	41	45	43	17	35	44	44	45	47	54	47	7	21	35	55	63	60	51	51	55	61	65	67	69	70	66	74	1	1	1	1	3	1	1	1	2	2	1	1	1	1	1	1	2	1	3	4	2	2	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	1	2	2	2	2	1	1	1	2	1	2	1	2	2	2	3	1	2	2	2	5	5	3	2	1	1	3	3	3	1	1	1	1	1	3	1
80000	-427.715212885399183	-434.570700836358583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609830374482643	-2	1	2	4	6	6	6	6	5	8	8	8	10	11	11	11	12	13	12	13	14	14	15	14	15	12	14	13	14	14	13	15	12	15	16	15	15	16	16	15	18	17	17	15	16	18	17	17	18	19	21	20	20	20	20	19	20	21	20	21	23	22	22	23	23	23	25	24	26	27	26	25	27	30	31	0	1	2	3	4	4	4	0	4	6	3	7	12	13	5	6	13	6	12	19	14	14	21	10	4	13	31	33	17	7	13	31	0	12	21	29	10	22	29	18	32	27	25	10	25	42	44	29	27	45	57	42	44	34	47	25	37	44	47	35	54	54	59	55	51	54	51	55	72	65	67	65	60	73	74	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	3	2	1	1	1	1	4	4	1	1	1	1	4	1	1	1	4	1	1	3	1	1	1	3	1	2	4	1	1	1	2	1	2	1	2	2	2	2	2	3	3	1	2	2	2	1	2	1	1	2	1	1	2	1	1	2	1	1
80500	-434.716096137956811	-441.571584088916211	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591905172111823	0	2	3	5	6	6	5	6	7	7	8	10	11	9	10	12	10	12	12	14	13	14	14	14	13	13	12	14	14	15	13	14	13	16	14	16	16	17	16	15	18	16	17	16	16	18	17	18	19	19	19	18	19	19	19	19	19	20	22	20	23	21	21	23	25	24	23	23	24	27	27	26	27	30	31	0	1	2	3	4	4	3	0	7	4	9	11	12	4	7	4	6	15	15	17	19	14	16	31	13	13	13	33	13	26	4	27	0	9	12	26	21	23	25	13	32	27	35	35	29	42	22	40	32	45	16	32	22	43	37	45	21	53	57	51	51	58	12	59	54	67	60	57	60	51	67	60	65	73	74	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	1	3	1	3	1	1	1	1	1	1	2	1	4	2	1	3	2	1	1	2	2	2	2	2	2	1	1	1	2	1	2	2	3	2	2	1	2	2	3	1	2	1	2	1	5	1	4	1	1	2	2	4	2	2	1	2	1
81000	-454.659942924356528	-461.515430875315928	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622836873028065	-1	0	2	4	7	5	6	7	6	6	8	10	10	10	11	13	10	13	12	12	13	14	15	12	14	12	12	13	15	14	14	15	12	15	15	14	15	16	17	16	17	18	18	15	16	19	17	17	18	20	19	19	18	19	18	19	20	20	20	21	23	20	21	23	24	24	23	24	24	27	27	26	27	29	31	0	1	2	3	9	4	4	0	4	4	9	6	11	6	10	12	3	12	6	13	19	21	18	11	13	17	17	33	13	26	27	27	0	12	22	26	19	22	29	17	17	31	44	21	20	42	44	34	32	13	11	42	22	44	15	17	34	22	55	51	54	35	47	57	60	60	51	55	67	60	67	69	65	73	74	1	1	1	1	1	1	1	1	1	1	1	3	1	3	2	1	4	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	5	1	1	1	1	1	4	2	2	1	1	3	1	2	1	2	4	4	1	2	2	3	3	2	2	1	1	2	4	3	2	2	2	2	3	1	2	3	1	2	1	1
81500	-418.387174748781320	-425.242662699740720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636194939609826	0	2	3	4	6	6	7	7	6	6	7	9	10	11	10	12	12	13	12	12	13	14	14	14	15	13	13	14	15	15	14	15	13	15	16	16	15	16	15	14	18	17	17	15	17	18	17	17	17	19	20	19	20	19	19	19	20	19	20	22	23	21	21	23	25	24	25	23	24	26	27	26	27	30	31	0	1	1	3	3	4	4	0	4	4	9	10	9	11	10	12	13	3	15	7	14	21	21	20	13	13	20	33	17	26	27	27	0	16	21	26	22	23	16	14	49	31	21	22	29	42	44	17	27	29	34	41	44	18	22	45	47	14	47	53	43	54	57	59	25	60	54	59	51	51	65	66	65	69	74	1	1	2	1	1	1	3	1	1	1	1	2	2	2	2	2	1	4	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	1	2	3	2	1	2	3	1	1	3	1	1	2	5	1	2	2	2	3	1	1	1	4	1
