step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53
49500	-377.084941310029308	-375.299560694665672	-1.785380615363624	0.000203684455309	0.000036680351233	0.180084195315385	0.603421578770512	0	2	3	6	6	5	6	7	8	7	10	8	8	8	7	9	10	8	9	9	7	11	7	10	11	9	11	11	11	11	10	11	11	13	11	10	12	13	13	12	13	15	16	13	15	14	17	18	18	19	21	22	27	0	1	2	2	1	2	6	5	7	6	21	6	5	3	4	8	23	7	14	15	2	20	2	8	19	15	7	23	8	31	21	9	2	22	12	16	18	6	21	31	7	41	40	11	13	31	44	44	46	49	42	49	0	1	1	1	2	3	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	3	1	3	2	1	1	2	2	2	1	1	1	4	1	2	1	2	4	3	1	3	1	2	1	4	2	1	3	2	1	3	2	1
50000	-361.993423262743022	-360.082738708834142	-1.910684553908889	0.000224586742487	0.000034498877803	0.153610482174536	0.606330303757953	1	4	2	5	5	5	5	8	7	7	8	8	8	9	6	9	10	9	9	8	9	10	10	8	9	9	10	13	12	11	11	10	11	13	11	11	11	12	13	14	14	15	17	14	15	15	16	17	16	19	20	24	27	0	1	1	2	2	2	2	2	4	4	2	3	7	9	4	7	18	8	10	15	7	20	6	7	13	9	11	11	11	16	16	25	9	22	8	8	5	11	27	31	16	37	45	11	31	28	39	47	40	45	49	49	0	1	2	1	1	1	1	1	2	1	1	2	3	2	1	1	2	1	1	1	1	2	1	3	1	1	1	1	4	2	1	1	1	2	2	1	2	2	2	2	2	2	2	1	3	2	1	2	1	1	2	2	3	1
50500	-336.891229730751832	-335.201656682629277	-1.689573048122566	0.000124457577520	0.000025736215775	0.206787053770062	0.497598025576334	0	3	1	4	5	5	6	7	6	7	9	8	8	9	8	9	10	9	9	10	9	11	11	10	7	11	11	12	12	10	10	11	12	13	12	9	11	13	13	14	15	13	17	14	15	15	16	17	16	19	21	23	27	0	1	1	1	2	2	4	7	4	4	4	2	8	4	9	8	7	7	25	15	7	20	10	7	9	12	11	11	36	18	12	25	20	22	23	8	17	23	11	31	24	37	17	28	18	42	44	44	40	41	42	40	0	1	1	1	2	1	2	1	1	1	2	1	3	1	3	1	1	2	3	1	2	2	1	2	2	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	2	3	1	3	1	2	1	1	2	1	1	4	5	1
51000	-327.865378842306598	-325.966414662891736	-1.898964179414885	0.000150846624244	0.000023499383068	0.155783287733062	0.642577624031985	-1	3	2	5	6	5	5	7	7	8	8	9	9	8	7	10	10	8	9	9	9	10	10	9	10	12	10	12	11	12	10	10	11	14	13	12	12	12	13	13	15	13	17	14	15	14	17	16	15	20	21	24	27	0	1	1	1	2	2	2	4	7	2	5	7	7	9	2	8	7	4	9	15	10	20	10	8	19	20	5	5	16	17	18	4	14	22	10	12	31	6	27	31	36	31	20	28	40	37	44	44	31	16	40	46	0	1	2	1	3	1	1	1	1	1	3	1	2	2	1	2	1	3	1	1	1	1	1	1	1	1	1	3	2	1	1	1	3	1	2	2	1	1	3	1	2	1	3	3	1	1	1	2	1	4	5	4	4	1
51500	-356.546468893707697	-354.716311745635437	-1.830157148072271	0.000198966259902	0.000033770437518	0.169729468375904	0.571467974189776	0	3	3	5	5	5	6	8	5	8	9	7	9	7	6	8	9	9	10	9	9	10	10	10	9	12	10	11	12	10	10	11	12	13	13	11	11	14	13	13	15	13	17	14	16	14	16	16	19	20	21	24	28	0	1	1	1	2	3	2	2	2	7	5	6	7	9	4	2	12	7	25	15	4	18	10	2	4	20	5	11	7	18	18	25	15	14	10	24	4	23	33	31	36	18	13	29	29	40	44	44	43	13	45	43	0	1	2	1	3	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	2	2	1	3	1	3	1	1	1	4	4	3	1	4	2	1	2	2	2	3	1	2	1	1	2	1	6	2	3	1
52000	-357.757537590665379	-355.962637969988407	-1.794899620676986	0.000205164151690	0.000036475409461	0.177786465912949	0.513694992105803	0	4	2	3	5	5	6	7	8	7	8	9	9	9	7	8	10	9	9	10	9	11	10	9	9	11	10	12	12	11	11	10	11	13	12	11	10	13	13	13	15	13	17	14	15	14	15	16	18	19	21	23	26	0	1	1	1	4	4	1	6	8	6	5	7	16	9	4	2	18	8	2	4	4	4	7	8	2	14	5	7	21	18	37	25	16	23	10	24	18	11	27	31	20	16	19	28	31	31	39	39	37	49	43	42	0	1	2	1	2	1	1	3	1	1	1	2	1	1	1	2	2	1	1	2	3	2	4	2	1	2	1	2	2	1	1	1	1	1	2	3	2	1	2	2	1	2	3	3	1	2	3	1	1	4	1	2	4	1
52500	-343.049923706009224	-341.016279837884724	-2.033643868124508	0.000172278391280	0.000023025424640	0.133652424246132	0.585635918268698	1	3	2	5	5	5	6	7	7	7	8	8	9	8	6	9	10	8	9	10	9	10	11	8	11	10	10	12	12	11	9	11	12	13	13	11	12	14	13	13	15	15	17	13	14	14	16	18	17	19	21	23	28	0	1	1	2	2	2	4	6	15	6	5	6	24	9	4	8	18	7	8	15	8	15	6	2	19	7	5	27	4	17	24	19	22	26	12	8	31	23	24	27	16	37	20	27	29	37	44	39	45	24	49	49	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	3	3	2	2	3	2	3	1	1	1	2	2	2	2	2	1	2	1	2	1	2	1	1	1	1	2	2	5	2	3	1
53000	-364.159159837004950	-362.424928291137803	-1.734231545867124	0.000223305406604	0.000043199169260	0.193453306466617	0.541406141844371	0	3	2	5	5	5	6	7	8	7	8	8	7	8	8	8	10	7	9	8	10	11	10	8	10	11	10	12	11	11	11	11	12	13	12	11	12	13	13	14	15	14	17	14	15	15	16	18	18	19	22	23	27	0	1	1	2	2	2	2	2	4	6	5	6	4	4	2	8	15	2	15	4	16	14	10	8	19	20	5	11	13	10	17	19	20	29	23	16	30	6	33	17	8	37	33	39	31	42	36	11	46	41	49	40	0	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	3	1	1	1	3	2	1	1	2	2	2	1	3	1	1	2	2	1	1	1	5	1	2	3	1	2	1	2	1	1	5	2	2	2	4	1
53500	-309.218047724425844	-307.542254223646523	-1.675793500779311	0.000170062507002	0.000035929909474	0.211274725435956	0.667210873245299	0	4	2	5	6	6	6	8	8	8	9	9	8	7	7	9	10	8	9	9	10	9	10	10	10	11	10	12	12	12	10	11	11	13	12	12	10	12	13	14	16	14	17	14	14	16	17	17	18	19	22	24	26	0	3	1	2	2	2	2	2	14	6	5	6	7	4	4	8	18	7	14	15	8	15	6	16	19	22	5	27	18	17	18	19	9	22	12	16	18	23	11	31	36	37	33	28	37	40	44	30	40	43	46	46	0	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	2	2	2	2	2	1	3	1	1	2	1	2	3	3	1
54000	-357.357590519509245	-355.353921249460711	-2.003669270048549	0.000268364641152	0.000037058653392	0.138090671085418	0.558973572674420	1	3	2	4	5	5	6	9	7	7	10	8	8	8	8	9	10	8	7	8	9	10	11	7	11	10	9	12	13	11	11	9	11	13	11	12	12	13	14	14	15	14	16	13	15	16	16	16	18	19	21	25	27	0	1	1	1	2	2	2	9	4	6	5	6	24	9	4	6	20	7	4	4	13	15	10	2	19	14	5	27	9	11	9	19	11	14	10	13	16	10	38	7	34	18	40	11	34	37	44	5	46	38	46	48	0	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	1	1	3	2	3	2	3	1	4	1	2	1	1	1	2	1	6	1	3	2	3	1
54500	-371.191773230066019	-369.442470686900720	-1.749302543165304	0.000270984027881	0.000051303384803	0.189322541273184	0.659806734685929	0	3	2	5	5	6	4	8	8	7	9	8	7	9	7	9	10	6	9	10	9	11	9	9	10	11	11	13	12	11	10	10	11	12	12	11	12	14	13	12	16	15	18	14	16	15	17	16	19	20	22	22	26	0	1	1	7	2	7	2	7	4	6	9	6	7	13	2	15	14	7	1	9	13	14	13	18	4	13	5	13	31	14	4	13	15	22	19	24	24	16	19	33	38	37	34	39	40	40	48	28	18	29	43	45	0	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	4	1	1	1	1	2	2	2	3	2	1	1	2	1	1	1	1	1	1	2	2	1	1	2	3	1	1	3	1	1	6	3	2	2	1
55000	-377.814229546987406	-375.808916548203740	-2.005312998783686	0.000174315518555	0.000024027795296	0.137840827343227	0.391936229421022	-1	3	1	4	6	5	7	6	6	6	9	8	8	8	5	10	11	8	8	9	8	9	10	10	10	12	10	12	12	11	10	10	11	13	12	11	9	14	13	14	15	13	15	13	16	15	16	15	17	18	21	24	27	0	1	1	1	2	2	2	2	4	2	5	6	2	15	4	14	6	8	4	15	10	15	6	2	19	16	11	5	17	7	18	19	16	20	23	2	13	6	5	30	39	37	33	11	18	30	11	24	46	28	46	46	0	1	2	1	3	2	1	3	2	1	2	2	2	2	1	1	2	3	1	2	2	1	1	2	3	1	1	1	5	1	3	1	1	1	2	2	3	1	3	3	2	1	1	2	2	4	2	3	2	2	4	3	4	1
55500	-349.259757363474819	-347.367486740079642	-1.892270623395156	0.000206957684668	0.000032502442026	0.157048732345100	0.441339625897100	0	3	2	5	6	6	5	9	7	7	9	8	8	8	8	10	11	8	9	9	9	10	10	9	11	11	10	12	12	11	10	10	11	12	13	12	11	13	13	14	16	12	18	15	16	16	17	17	18	19	20	24	27	0	1	1	2	2	2	2	13	7	7	5	6	6	4	7	7	9	7	14	7	6	15	10	13	19	15	18	11	24	7	18	19	8	22	6	24	2	10	27	18	17	31	9	11	30	42	44	39	46	40	45	40	0	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	2	1	1	3	1	2	1	1	2	1	2	2	3	1	1	1	2	3	2	3	3	2	3	2	1	6	2	2	2	1	2	1	2	2	6	1
56000	-359.625087810784180	-357.819433097831620	-1.805654712952548	0.000230797920629	0.000040448514722	0.175255108934270	0.545530871327608	1	3	3	6	5	5	5	8	8	7	8	9	8	9	7	9	10	8	9	10	9	10	10	10	11	10	8	12	13	11	9	11	11	13	13	11	11	12	13	14	15	15	16	14	15	14	16	17	19	18	21	24	27	0	1	1	2	1	2	2	7	15	2	5	8	7	9	6	2	9	6	8	15	18	6	6	18	19	6	5	2	10	4	6	19	14	9	30	24	31	10	6	37	23	18	41	39	18	21	44	44	46	28	40	49	0	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	3	1	2	1	2	1	2	2	1	1	3	2	5	2	3	2	1	1	3	1	1	1	2	3	1	3	5	1	1	4	2	1	1	2	2	3	3	1
56500	-317.076370400366329	-314.895316186836737	-2.181054213529570	0.000118802661428	0.000013653091064	0.114922434396145	0.689103075995882	0	3	2	6	5	5	6	9	8	8	9	9	7	7	8	10	9	8	9	9	10	10	11	9	10	11	10	12	11	11	10	11	11	13	12	12	11	13	13	13	14	13	17	15	15	15	17	17	19	19	20	23	27	0	1	1	2	2	2	5	13	14	6	5	6	2	4	2	8	7	4	14	15	8	15	6	7	19	14	11	27	24	31	18	19	9	22	10	8	31	10	28	18	36	17	34	27	40	42	44	44	42	36	42	42	0	1	2	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	1	3	1	2	1	2	2	1	1	2	3	2	3	5	1
57000	-401.332668216245963	-399.509442301644867	-1.823225914601107	0.000364114056307	0.000062358104766	0.171259811824677	0.602618350898842	0	3	3	5	5	5	6	8	7	6	8	7	8	8	7	9	11	8	10	9	10	11	10	9	9	10	8	12	13	11	10	9	11	13	12	10	11	12	13	14	14	13	17	12	16	16	15	17	16	18	21	23	27	0	1	1	1	3	2	2	4	10	2	5	10	15	15	2	9	32	10	18	15	24	6	18	11	15	15	7	22	26	27	18	6	7	25	7	13	32	26	11	4	35	37	39	27	21	31	39	47	35	46	49	37	0	1	2	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	2	2	1	3	1	1	1	2	4	1	2	2	2	3	3	2	1	1	2	2	7	1
57500	-316.614669601042067	-314.985893053772656	-1.628776547269412	0.000211803602633	0.000048332490191	0.228194844611416	0.695739512920736	0	3	2	6	5	5	5	8	8	8	9	7	8	9	7	10	10	8	9	10	10	11	10	8	9	12	10	12	12	11	11	10	12	13	12	12	12	12	13	13	16	14	17	15	14	16	17	17	18	18	19	24	28	0	3	1	6	2	2	2	7	15	6	5	6	7	9	4	24	11	7	2	15	8	20	10	7	15	15	11	5	20	18	18	25	14	22	23	16	18	31	27	17	16	40	34	39	28	42	44	44	42	41	42	51	0	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	2	1	1	2	1	4	1	1	2	1	1	1	1	2	2	1	2	2	3	1	2	1	1	1	2	1	2	1	2	2	1
58000	-331.800715157699869	-330.024336161113013	-1.776378996586829	0.000145480113530	0.000026522277964	0.182308614696998	0.467050910497356	0	3	2	5	6	5	5	9	7	7	9	8	8	9	8	10	10	8	9	9	9	10	10	8	11	11	11	12	11	11	10	11	11	13	13	12	12	14	13	14	15	15	17	14	15	15	16	17	18	19	21	23	28	0	1	1	2	2	2	2	7	4	6	5	6	7	9	9	24	7	7	2	15	7	10	10	7	19	20	11	11	8	17	18	19	14	22	23	24	31	18	27	18	16	37	33	27	31	37	27	44	46	24	37	42	0	1	1	1	1	2	1	1	2	1	2	1	2	2	2	1	1	3	1	2	1	2	1	2	2	1	1	2	2	2	1	1	1	1	1	2	2	1	2	2	3	3	2	3	1	2	2	2	2	1	6	3	4	1
58500	-335.394151259417356	-333.577473486500026	-1.816677772917328	0.000209968224584	0.000036267592268	0.172728956202785	0.609467558700826	0	3	2	5	6	5	5	7	8	6	9	8	7	9	7	8	11	7	9	9	8	11	11	10	11	11	11	13	12	10	9	11	10	13	13	11	11	14	12	14	13	13	16	14	16	15	17	16	18	20	21	24	27	0	1	1	2	2	2	2	7	15	6	5	10	7	9	4	8	30	7	5	15	8	20	10	12	19	15	11	11	7	18	18	19	9	20	10	16	31	29	5	17	24	31	19	5	29	41	27	28	17	49	49	49	0	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	4	1	2	1	1	3	3	2	2	1	2	2	2	2	3	3	2	1	2	2	3	1	2	3	1
59000	-404.169993465377615	-402.241513165547872	-1.928480299829760	0.000285872368097	0.000042998568326	0.150411768064387	0.433165948200297	0	4	3	4	6	6	6	8	6	7	9	8	8	8	8	10	10	8	9	9	9	10	10	6	8	11	7	13	12	12	9	10	12	13	12	11	11	13	13	13	16	14	16	14	15	15	16	16	18	20	22	25	24	0	1	1	3	3	4	1	24	4	6	3	10	7	9	4	5	5	6	25	5	7	2	6	2	9	9	9	5	31	2	15	19	26	4	6	11	18	11	17	16	45	31	28	39	36	34	45	16	46	17	28	37	0	1	3	2	1	3	1	2	1	1	1	3	1	1	2	1	3	2	1	1	1	1	3	1	1	2	2	1	4	2	3	1	1	1	3	3	1	2	2	2	2	1	3	1	1	2	1	1	2	2	5	5	7	1
59500	-318.448703660540389	-316.676042673158349	-1.772660987382048	0.000142502602259	0.000026112531187	0.183242486612876	0.665645289503172	0	3	3	5	5	5	5	6	7	6	10	8	8	7	8	9	11	8	9	9	9	9	9	7	11	11	9	11	12	12	10	10	11	13	13	11	12	13	13	12	16	13	17	15	16	15	16	18	19	20	20	24	26	0	1	1	2	1	2	2	3	5	6	27	10	24	4	2	7	18	8	14	14	24	9	10	2	15	15	5	11	13	18	18	19	9	22	23	16	31	6	11	31	29	37	34	38	40	42	44	44	17	41	37	46	0	1	1	2	1	3	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2	2	1	1	2	2	1	1	5	1	1	2	1	2	1	2	1	1	2	4	2	4	4	1
60000	-308.095953156657117	-306.374910110556982	-1.721043046100143	0.000133569417714	0.000026341625946	0.197213002769189	0.656155928678402	-1	3	2	5	5	5	6	7	8	7	8	8	9	9	7	8	10	8	9	9	9	10	9	9	11	11	9	10	12	11	10	10	11	13	12	10	11	13	13	13	15	15	18	14	15	16	16	17	19	19	20	22	27	0	1	1	2	2	2	2	7	15	6	5	7	8	9	4	8	18	4	4	15	16	18	10	16	19	20	11	11	21	17	16	19	9	22	23	8	31	23	11	31	11	37	33	27	40	42	44	44	45	41	42	42	0	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1	1	3	2	2	2	1	1	1	1	1	2	2	3	1
60500	-342.344276742631223	-340.389095879292427	-1.955180863338810	0.000163577840754	0.000023853867752	0.145825789375121	0.589153898649346	0	3	1	5	5	5	6	8	7	7	9	8	8	9	7	9	9	7	10	9	10	9	9	9	11	11	10	13	12	12	11	11	12	13	13	10	11	13	13	14	16	13	18	14	16	15	17	16	18	18	22	22	27	0	1	1	1	2	2	2	7	6	4	5	6	2	15	4	2	18	7	10	15	24	15	6	8	19	15	11	11	10	17	23	19	15	22	10	8	18	12	11	37	21	16	34	11	46	31	48	44	40	24	50	46	0	1	2	1	2	1	2	2	1	1	1	1	1	2	1	1	3	1	1	2	1	1	1	3	1	1	2	1	3	4	2	1	1	3	2	3	2	2	2	1	2	3	2	3	2	1	2	1	1	3	5	2	3	1
61000	-365.091852475349128	-363.262930243117353	-1.828922232231763	0.000234279669879	0.000039827612060	0.170000291020274	0.627582947945231	0	3	2	5	4	6	7	8	6	8	9	9	8	9	8	9	10	8	9	10	10	10	10	10	10	10	8	13	12	11	10	10	12	14	12	10	12	14	14	13	14	14	17	14	15	15	16	17	18	18	20	25	28	0	1	1	2	2	1	2	2	1	7	7	7	9	8	4	7	6	6	15	15	11	2	10	9	6	8	9	8	17	24	18	19	26	15	10	14	9	37	22	31	28	31	25	27	42	34	39	39	46	21	49	42	0	1	1	1	1	1	3	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	4	2	2	2	1	1	2	1	1	1	1	1	3	1	1	3	1	3	2	1	2	3	4	1	1	1	1	2	4	1	6	1
61500	-315.759927117980965	-314.097030863367991	-1.662896254612960	0.000098816696204	0.000021310404208	0.215655906605822	0.609974960000403	0	3	3	5	5	5	6	7	6	7	9	7	9	8	7	10	9	8	9	9	10	11	10	10	11	11	10	13	12	10	10	10	11	13	10	11	12	13	10	13	15	14	17	15	13	14	16	17	17	19	21	24	27	0	1	1	2	2	2	2	5	4	6	5	6	8	9	9	8	18	7	14	15	8	20	6	8	19	20	5	39	8	18	7	9	20	22	10	8	18	23	11	31	36	31	34	39	31	31	44	44	45	41	46	51	0	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	2	1	2	2	1	1	2	2	2	1	2	2	3	1	1	2	2	3	2	1
62000	-286.489106920647032	-284.854980369979501	-1.634126550667548	0.000136625858504	0.000030895191811	0.226129900661023	0.727437165213144	-1	3	2	5	6	5	6	8	7	7	10	8	9	7	7	8	10	8	9	9	10	10	11	9	11	12	9	12	12	11	10	11	12	14	12	11	11	13	14	13	15	13	17	14	15	15	16	17	18	18	21	25	27	0	1	1	2	2	2	2	7	2	6	5	9	16	4	4	10	18	2	14	15	24	20	10	16	19	20	5	27	36	17	18	19	18	22	12	8	31	23	28	31	36	37	34	28	40	42	44	47	40	24	46	51	0	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	3	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1
62500	-330.223067541118724	-328.526467734204061	-1.696599806914639	0.000148221441341	0.000030321788683	0.204570866457832	0.602602877648950	1	3	3	6	5	5	5	8	7	8	9	8	9	9	8	6	10	7	9	10	8	11	10	8	11	12	10	13	12	11	9	10	11	14	13	10	12	13	12	13	16	14	18	14	14	15	17	15	17	19	20	22	27	0	1	1	2	2	2	2	7	4	2	5	6	8	9	9	2	18	4	9	15	6	15	10	7	14	20	5	27	10	17	24	19	9	22	23	4	31	23	27	17	36	37	34	28	37	42	44	39	45	13	42	51	0	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	2	2	2	1	1	2	1	2	3	1	1	1	1	1	3	2	2	3	3	1	1
63000	-322.958025440768211	-320.761727488545944	-2.196297952222276	0.000175110979477	0.000019828362897	0.113233121965352	0.631761822535329	0	4	2	6	4	5	6	8	8	7	9	9	8	7	7	7	9	8	9	8	10	10	11	9	10	11	10	12	11	12	10	11	10	13	9	11	11	13	13	13	13	14	16	15	15	15	17	18	18	18	21	22	27	0	1	1	2	1	5	2	16	14	6	5	2	2	4	4	4	18	7	14	15	8	20	12	10	19	15	11	2	2	17	8	19	14	26	6	8	31	35	11	17	36	37	34	11	17	37	44	47	45	29	49	51	0	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	2	2	2	1	2	2	2	1	2	2	2	3	2	1	1	2	3	2	1	1
63500	-297.480468283668245	-295.864729130899548	-1.615739152768719	0.000112491788579	0.000026255207569	0.233396658548933	0.740726062144157	0	3	1	5	5	6	4	7	8	5	9	8	8	7	8	9	10	8	9	9	10	10	9	8	10	11	10	13	11	10	10	11	11	13	12	11	12	14	12	13	15	14	17	13	14	16	16	17	19	20	21	24	28	0	1	1	2	2	10	2	7	14	2	2	6	8	4	14	24	2	2	18	14	8	9	10	8	19	22	11	39	17	18	18	19	9	22	23	8	31	18	27	31	36	37	33	11	31	42	44	44	45	41	46	51	0	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	4	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	2	2	1	2	1	2	2	3	2	1
64000	-347.427699927069568	-345.402710306025767	-2.024989621043818	0.000162848153386	0.000021969635445	0.134908717036677	0.610581096009844	0	3	1	5	5	6	5	7	7	7	7	8	7	8	7	10	9	8	10	9	10	10	10	10	8	12	11	13	12	10	10	11	12	13	12	11	10	11	14	14	13	15	16	15	16	13	16	18	17	19	22	24	25	0	1	1	2	2	2	2	6	4	7	5	6	6	9	4	8	7	2	25	15	18	14	18	8	4	9	17	11	18	18	7	25	22	22	18	8	18	12	28	31	16	37	22	39	40	37	44	47	17	41	42	42	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	1	1	2	1	1	1	3	1	3	2	1	2	2	1	2	2	2	1	2	1	2	2	2	3	1	1	2	1	1	4	2	3	3	1
64500	-349.885739609929999	-348.099442142047394	-1.786297467882614	0.000160052452195	0.000028787110339	0.179860476640134	0.568611542411676	0	3	2	4	5	5	6	8	7	8	9	8	8	8	6	9	11	8	9	10	9	11	9	10	11	12	11	13	13	11	10	9	10	12	12	12	12	13	13	13	14	14	16	13	12	16	15	16	18	20	21	25	27	0	1	1	1	2	2	4	2	15	6	5	2	7	9	4	10	7	2	4	14	2	18	10	13	32	20	11	11	18	18	18	4	14	20	10	24	10	10	11	19	16	31	20	27	18	42	28	28	31	49	42	49	0	1	2	1	1	1	1	1	2	1	2	2	3	1	1	1	1	2	2	3	1	3	2	1	1	1	1	2	2	3	2	1	2	2	1	2	1	2	3	3	1	1	2	5	1	2	1	1	2	5	2	3	3	1
65000	-331.609040493118130	-329.988393448081297	-1.620647045036821	0.000173578635733	0.000040167721339	0.231409361924598	0.578091993968740	0	4	2	6	5	5	6	8	8	7	9	8	8	9	7	10	9	7	9	9	9	10	10	10	10	11	11	12	12	12	10	11	11	13	13	10	11	13	12	13	15	14	16	14	15	16	17	16	18	18	21	24	27	0	3	1	2	2	2	2	18	18	6	18	6	7	2	4	8	18	4	15	15	8	15	6	8	19	22	11	5	31	31	1	19	9	20	10	8	18	23	27	18	24	17	33	27	37	40	28	44	37	43	46	40	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	2	4	1	2	2	3	1	2	2	1	2	2	2	2	2	1	2	3	1	4	1	2	4	1
65500	-338.622978213541955	-337.038604706932460	-1.584373506609520	0.000135508543140	0.000033472744622	0.247015751527330	0.552553732347571	0	4	3	6	5	5	6	7	7	6	10	8	9	9	6	9	11	8	10	10	10	10	9	9	9	11	10	11	12	12	10	10	12	14	11	11	11	13	13	14	16	15	17	15	15	15	14	14	18	20	21	23	27	0	1	1	1	2	2	2	7	15	6	18	10	2	9	2	8	18	2	15	9	18	4	18	8	9	15	2	27	24	18	4	25	20	15	23	24	31	17	28	31	16	37	20	11	18	40	11	27	40	41	46	40	0	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	1	1	1	1	1	2	3	1	2	2	2	1	2	3	1	1	1	1	1	2	3	2	4	2	3	1	2	2	2	2	2	4	1
66000	-312.350790175733778	-310.579590442802896	-1.771199732930874	0.000137321565372	0.000025213885123	0.183611984432557	0.642038789741858	0	3	3	5	5	6	6	8	7	7	8	8	7	9	7	6	10	8	9	8	9	9	9	10	10	11	10	12	12	12	11	11	12	14	13	12	11	13	13	13	16	14	17	14	16	15	17	17	18	19	22	24	28	0	1	1	2	2	2	2	6	4	6	2	6	16	9	4	2	18	6	9	15	16	15	10	8	19	15	11	11	24	17	16	19	9	9	23	8	18	12	28	37	36	37	33	27	42	31	44	44	46	41	49	46	0	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	4	1	2	4	2	2	1	2	1	1	2	1	2	2	1	2	2	2	2	1	2	4	1
