step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
38000	-430.216614107043938	-439.267457487495278	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998260788364088	-4	4	2	13	12	18	29	19	33	23	33	32	36	20	20	25	31	25	20	36	23	38	41	30	51	38	38	43	37	41	38	41	44	42	39	47	44	46	45	47	51	36	49	42	44	41	45	49	56	49	60	48	54	48	55	58	59	50	56	60	54	65	57	72	57	76	78	68	72	75	80	73	82	86	90	85	98	93	89	94	93	101	0	1	1	3	2	3	8	5	16	4	10	21	14	2	6	14	21	15	4	12	8	20	17	6	46	12	13	35	12	13	12	24	42	20	16	23	31	27	34	26	39	11	33	26	42	42	35	37	38	46	48	22	48	11	48	43	39	37	36	63	25	56	23	68	58	69	72	51	68	68	62	49	70	71	73	73	81	75	76	71	75	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-420.515418014287661	-429.566261394739001	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985291492590691	-3	5	6	8	12	17	36	22	27	19	25	29	30	25	22	24	30	28	34	30	31	37	39	34	53	39	36	38	33	42	43	41	40	45	35	47	40	49	47	51	50	52	51	49	48	48	47	48	53	50	61	49	48	47	58	65	61	54	51	53	54	66	60	72	53	72	80	73	62	76	82	81	78	92	104	88	86	86	87	93	92	90	0	1	1	2	4	5	14	6	10	6	10	15	8	6	6	10	14	6	17	14	15	12	21	20	45	17	13	17	11	27	19	22	14	7	12	35	27	47	32	54	28	38	31	30	32	33	33	34	36	46	58	30	24	31	59	63	44	38	45	45	39	43	25	62	45	56	70	46	58	57	73	64	68	79	80	67	72	67	73	79	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-427.738591958609334	-436.789435339060674	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988195610579211	-2	5	6	1	11	20	30	21	31	23	28	28	33	26	23	32	26	29	33	39	31	38	38	34	52	40	44	43	46	46	46	43	43	42	45	51	32	37	44	52	49	50	52	50	44	49	52	43	51	53	56	45	43	49	52	61	59	57	48	60	55	69	59	72	61	68	81	61	70	72	82	78	76	85	98	87	91	92	87	92	95	95	0	1	4	1	2	5	12	5	14	8	6	10	12	8	5	6	5	8	15	37	10	16	37	12	48	19	37	16	34	20	33	20	38	12	24	33	18	11	38	34	26	27	30	48	22	48	26	19	33	33	44	32	10	29	20	50	61	59	52	50	48	60	36	50	58	61	63	25	65	66	70	64	70	66	77	71	71	74	73	73	76	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-443.372092206562854	-452.422935587014194	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997962722930167	1	5	10	5	3	16	34	10	31	22	24	31	34	20	25	34	29	27	29	33	33	36	33	40	44	44	35	39	44	40	45	40	41	44	44	48	41	45	49	42	49	49	51	51	42	47	48	37	53	47	55	41	41	54	55	64	47	53	51	59	58	67	62	70	62	76	78	59	74	72	81	81	74	82	89	86	100	88	87	96	89	96	0	1	2	1	1	3	19	4	18	14	5	15	17	8	1	10	10	10	18	10	18	23	10	22	27	33	17	9	53	14	18	13	48	48	32	22	27	33	37	48	31	29	25	57	27	33	26	13	12	7	42	7	20	42	37	50	24	31	41	54	59	56	58	58	58	56	73	39	60	56	73	66	64	66	66	71	82	67	71	75	71	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-424.212956372826625	-433.263799753277965	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973041999163653	-5	1	4	8	12	15	35	11	25	21	31	30	27	20	15	27	31	24	26	35	28	37	37	42	55	36	38	32	43	33	45	38	38	42	43	47	42	42	43	48	51	53	50	47	39	40	48	41	50	48	54	52	52	55	53	67	58	52	51	59	54	66	53	69	58	74	70	69	78	72	80	79	77	88	105	88	92	89	92	98	97	99	0	1	2	3	4	5	28	3	14	6	19	9	18	15	4	10	19	6	10	28	9	30	17	45	29	11	13	9	28	21	27	11	16	33	33	45	26	13	26	35	33	36	48	48	30	30	31	20	36	39	35	50	47	45	50	65	52	26	37	25	41	65	50	65	52	68	25	51	62	64	68	70	42	71	81	72	74	72	78	77	76	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-424.958900708026420	-434.009744088477760	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995835639265193	-2	4	8	12	7	18	23	16	26	21	33	32	32	27	25	29	27	25	31	37	29	39	30	41	52	41	39	34	45	47	36	33	41	45	46	44	46	45	45	52	51	47	50	48	45	37	49	45	54	53	62	53	48	54	56	66	57	54	53	53	56	67	58	65	59	69	80	73	73	77	79	81	75	82	103	78	98	93	87	93	88	99	0	1	1	5	2	2	8	5	6	8	17	18	14	15	8	15	8	10	14	12	8	17	14	31	24	13	18	6	20	26	21	23	28	27	22	22	46	24	22	39	30	34	36	22	21	19	42	33	29	45	25	39	36	44	44	43	41	37	38	45	42	57	54	25	30	64	73	55	55	62	69	73	63	66	79	68	79	81	71	70	68	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-442.949530375919323	-452.000373756370664	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993285619347231	-2	4	5	12	10	19	29	20	22	24	32	29	33	24	27	31	29	26	31	36	31	42	40	33	54	41	37	41	45	41	30	35	45	43	45	53	41	44	39	52	46	45	53	46	39	48	51	40	56	53	61	49	49	47	47	64	52	55	46	59	56	44	63	52	61	75	76	70	70	54	83	79	79	86	85	81	89	87	82	92	97	96	0	1	1	1	3	4	9	3	6	5	18	9	18	6	6	12	18	9	8	7	10	19	18	8	41	24	16	27	27	27	18	19	21	19	45	53	20	45	21	59	37	37	52	27	12	35	45	17	64	53	46	37	55	39	39	47	59	54	34	49	53	19	49	44	70	68	65	35	51	59	72	68	66	67	73	66	79	71	72	71	74	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-428.052642879638881	-437.103486260090222	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995769151643311	-2	1	7	5	12	8	32	14	33	22	30	31	36	28	23	26	24	26	32	36	13	41	33	37	44	38	41	40	49	41	39	32	45	38	42	49	45	45	43	49	49	51	55	39	48	39	50	46	53	51	58	49	55	53	58	65	51	56	54	57	57	69	59	65	65	69	78	64	80	72	82	82	78	90	93	84	97	92	89	91	87	97	0	1	1	2	2	1	17	6	16	3	17	15	11	18	5	10	21	10	15	23	6	12	16	12	30	19	26	19	13	24	13	17	31	32	32	44	30	44	44	25	25	20	48	9	39	19	25	31	50	19	47	33	36	48	50	57	35	27	45	24	36	65	52	53	42	65	70	52	62	64	62	73	70	66	79	69	74	71	76	67	70	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-437.560994188215659	-446.611837568666999	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999218247410668	-5	0	7	7	11	14	32	22	17	16	22	30	28	22	26	21	32	29	28	35	34	36	35	27	50	41	42	43	42	44	37	40	42	43	38	49	41	39	46	49	37	53	52	52	43	49	46	49	49	53	57	45	52	53	56	66	57	50	45	57	56	70	59	55	65	71	74	66	80	77	67	80	79	85	103	86	99	89	92	98	93	90	0	1	2	1	2	5	24	5	5	4	6	14	8	6	16	9	14	11	14	15	11	14	18	8	26	7	23	41	22	29	13	20	41	15	12	26	21	23	28	37	18	29	30	52	23	32	27	32	28	47	64	33	32	47	28	64	58	41	22	45	47	51	51	48	51	50	71	54	65	66	63	68	65	73	80	73	79	74	78	74	82	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-415.490879934429756	-424.541723314881096	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999959789390309	-1	3	8	10	16	19	32	18	31	24	30	30	32	27	25	26	26	30	32	33	30	43	34	36	52	42	43	42	44	41	40	33	46	45	43	50	37	41	44	45	46	50	49	50	43	50	54	49	39	53	63	53	45	53	59	66	59	50	50	53	54	62	60	69	62	71	79	71	78	75	75	76	81	88	92	90	99	86	87	93	88	96	0	1	2	1	1	3	15	2	15	8	16	10	15	8	8	8	8	10	14	17	6	7	21	32	35	37	49	24	23	7	13	17	38	31	20	15	12	15	13	28	35	41	37	40	37	41	58	30	24	39	46	53	49	39	40	63	50	45	33	29	43	61	60	51	58	65	71	56	56	65	66	68	71	73	81	69	79	67	72	79	72	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-430.171225601958611	-439.222068982409951	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997503920889475	-4	5	8	11	14	18	30	16	32	21	26	32	35	28	20	25	25	27	36	33	30	43	33	35	53	36	41	41	46	42	46	37	37	38	39	48	44	47	47	44	54	51	49	45	47	38	49	43	52	54	63	44	53	49	57	66	57	59	54	57	58	68	58	65	62	72	79	68	81	66	79	76	76	87	92	84	95	79	86	78	90	98	0	1	1	3	3	3	18	4	18	2	15	11	16	6	4	10	15	15	14	15	10	35	18	12	44	12	21	19	21	33	28	16	16	12	7	22	33	27	35	34	42	22	27	19	20	9	35	26	22	49	58	35	22	22	25	49	45	50	27	22	41	64	25	57	57	61	72	65	78	45	66	70	68	72	74	69	79	64	80	62	79	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-430.069541560454184	-439.120384940905524	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993516222386332	-5	7	2	9	7	19	31	16	28	21	30	30	24	27	27	22	30	27	31	39	28	39	37	41	51	40	34	42	49	40	39	35	45	46	40	50	44	46	42	47	49	48	41	39	34	35	49	43	58	55	62	41	53	47	55	67	51	56	56	53	45	69	63	64	64	78	78	72	78	74	80	77	71	85	87	79	97	82	91	92	92	98	0	1	1	3	1	8	21	4	13	8	18	13	6	6	16	8	16	13	15	12	8	17	18	32	48	12	19	23	24	12	46	15	35	44	45	20	20	45	45	37	39	39	12	17	15	11	35	12	50	40	49	23	40	48	29	55	43	47	25	26	22	49	25	57	58	68	51	64	49	63	66	70	63	71	66	73	79	67	69	75	75	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-421.705239168852017	-430.756082549303358	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991252167635558	-1	5	8	4	14	19	28	17	30	21	26	31	29	21	19	30	30	24	33	39	27	38	39	41	53	43	38	34	46	40	35	32	44	42	36	36	37	41	50	43	49	50	54	47	43	47	52	47	51	50	65	51	48	50	51	54	57	56	48	59	57	64	62	71	59	73	80	67	77	64	73	80	78	90	101	84	94	89	85	94	90	92	0	1	4	1	4	5	14	3	10	8	15	13	18	5	3	10	21	6	18	28	6	36	28	9	41	37	12	9	45	27	9	14	27	28	9	13	32	32	45	13	34	20	26	30	36	22	33	30	59	38	56	30	36	22	46	44	59	49	37	29	46	56	56	42	53	62	66	55	71	25	62	69	64	79	80	72	81	72	67	81	72	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-426.559167835107644	-435.610011215558984	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995967473060199	0	3	7	7	13	17	33	16	29	22	33	33	27	26	24	31	25	30	20	36	29	38	37	35	48	35	39	42	41	42	35	41	44	47	40	49	46	33	47	48	46	51	47	45	38	48	52	51	51	53	56	46	55	53	54	68	60	51	55	62	54	67	64	71	66	75	82	64	78	75	70	71	69	91	97	86	100	86	90	96	92	98	0	1	2	1	1	5	10	3	17	6	14	17	19	10	10	13	4	19	5	21	19	16	14	10	28	7	38	38	24	45	10	18	23	11	24	28	20	14	12	27	23	24	22	20	14	45	44	37	43	25	40	30	33	41	43	68	49	43	42	61	37	48	59	60	60	72	70	47	64	71	63	68	62	79	81	69	80	56	78	78	76	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-421.682763062646586	-430.733606443097926	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993595262842300	0	7	5	14	15	16	32	13	32	21	28	24	35	24	21	32	23	30	31	33	34	43	39	39	55	35	43	39	43	46	42	38	35	35	44	52	45	43	46	49	52	47	54	40	41	45	48	47	56	47	61	52	55	53	56	67	56	53	53	54	48	60	60	76	57	74	79	65	79	74	83	73	78	84	96	87	99	94	93	95	92	99	0	1	1	3	1	2	17	3	12	5	14	10	16	6	6	10	6	17	14	6	12	19	20	19	41	10	45	13	23	22	20	13	18	19	34	22	31	33	26	38	61	23	39	14	12	22	29	35	40	31	36	38	47	47	30	25	50	39	50	35	31	57	30	68	58	68	72	60	72	56	73	56	72	56	69	66	79	76	69	81	74	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-419.774935951487066	-428.825779331938406	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975311523509258	-3	5	4	8	5	16	33	23	23	15	30	33	34	27	28	31	27	16	29	39	34	40	30	40	56	35	37	37	47	47	43	40	36	43	44	49	36	46	42	50	49	49	49	43	46	47	48	49	55	52	52	45	57	53	47	50	53	57	47	56	54	64	52	73	62	78	79	66	76	72	81	68	74	91	99	84	86	92	87	96	92	97	0	1	1	3	1	3	15	6	6	5	14	15	14	9	6	9	9	5	9	26	19	27	9	17	43	16	23	16	32	27	28	11	16	33	28	20	19	39	21	45	31	31	35	13	27	32	16	52	47	29	38	11	35	59	20	29	35	50	20	36	38	25	35	62	48	70	70	65	70	68	70	57	72	67	74	67	66	69	67	74	77	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-424.465155261786208	-433.515998642237548	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983819883320554	-3	5	7	7	14	16	30	19	33	19	34	30	34	25	24	23	22	29	34	30	31	38	34	40	52	39	37	36	41	46	42	40	43	43	46	45	38	49	43	41	47	39	47	51	45	41	51	47	55	53	57	50	45	48	50	65	60	57	53	59	53	63	59	61	59	72	70	70	77	71	79	79	79	89	99	81	96	92	88	94	83	92	0	1	1	1	3	2	17	5	7	4	16	15	15	17	8	6	5	14	21	10	18	23	20	27	45	23	21	21	28	32	23	28	40	24	33	32	18	35	32	12	33	19	32	42	42	11	34	46	36	39	59	31	7	39	39	49	52	30	38	61	31	38	59	50	24	68	57	63	62	63	68	68	70	72	74	68	79	73	72	79	69	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-448.146532796171243	-457.197376176622583	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995595887038431	-5	-3	6	11	13	10	23	13	33	19	20	27	35	22	27	32	28	26	36	29	27	34	37	36	51	33	39	43	46	45	44	39	34	38	45	50	41	49	43	49	44	49	53	42	49	39	47	44	56	56	56	46	54	52	58	61	55	59	56	55	50	60	57	74	63	61	77	63	66	78	81	82	78	72	98	84	92	92	91	87	90	95	0	1	1	3	2	3	11	3	17	6	4	11	15	5	8	15	10	10	26	7	8	20	17	18	26	12	33	27	37	26	33	33	17	20	37	19	22	21	16	28	24	44	38	16	41	19	39	26	47	61	29	22	42	28	38	51	36	49	31	42	28	61	36	66	51	43	66	38	62	65	64	70	68	62	81	74	81	67	70	73	71	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-435.073821149833691	-444.124664530285031	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985356327447982	-1	5	3	10	15	18	33	20	29	25	33	31	33	22	28	30	27	25	34	36	26	40	40	37	38	33	43	44	41	42	36	40	44	40	43	47	47	47	48	51	51	46	52	34	47	39	40	49	54	53	61	54	47	46	51	60	57	57	53	46	47	62	60	67	66	75	78	73	71	69	76	79	79	88	99	85	99	92	86	97	92	89	0	3	1	1	4	4	15	6	18	4	17	15	17	4	4	10	18	8	16	14	4	13	12	16	17	16	47	18	44	24	10	44	24	19	19	29	22	28	24	60	32	26	60	15	47	26	19	27	42	32	37	32	12	47	37	57	61	52	33	32	33	40	37	57	57	70	68	65	65	56	68	71	66	79	81	73	81	74	71	79	73	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-427.361049133100721	-436.411892513552061	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988961244783555	-2	0	6	10	12	20	32	11	27	19	31	30	32	27	25	25	30	30	35	38	22	43	34	34	48	41	40	34	38	47	41	42	41	45	43	52	34	45	46	41	45	51	46	49	48	48	37	42	51	49	60	43	55	48	50	58	52	58	53	56	50	61	55	74	63	76	75	71	80	65	80	77	82	85	93	85	84	86	89	93	94	99	0	1	2	3	3	8	16	3	10	4	9	9	14	21	10	5	15	14	9	17	10	28	14	17	22	13	23	12	24	47	28	37	37	47	23	54	18	26	52	11	29	47	27	22	29	26	11	20	40	35	44	24	38	47	38	44	27	57	43	46	29	58	29	70	61	68	65	62	72	44	68	68	69	72	79	72	71	69	66	77	64	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-441.229982518508791	-450.280825898960131	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990245341842671	-1	5	9	10	13	20	36	20	26	21	24	28	27	32	28	27	30	29	33	34	30	40	33	39	52	35	35	43	49	41	40	38	34	45	45	50	43	49	46	48	48	47	50	48	42	43	49	41	56	48	45	50	55	54	51	65	59	52	52	60	57	59	57	74	66	72	75	67	76	71	80	73	63	82	102	79	100	85	90	88	89	92	0	1	2	2	4	4	16	5	8	4	8	5	10	5	10	11	15	10	17	9	11	17	6	14	19	23	10	12	45	9	7	7	12	20	22	22	32	37	45	19	28	7	46	20	27	24	48	7	55	22	24	45	28	29	47	62	29	28	44	54	52	55	51	65	57	56	68	59	64	68	69	56	55	67	82	66	81	70	76	74	64	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-438.060337499204024	-447.111180879655365	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979110801602190	-4	3	7	12	11	21	32	19	32	25	27	29	28	29	23	22	29	28	34	37	32	43	28	33	54	44	43	35	49	41	44	38	37	41	45	45	43	47	45	41	50	47	47	49	40	43	48	36	56	51	61	55	52	53	56	60	60	53	50	56	59	63	59	73	54	74	82	64	77	71	81	76	75	92	103	86	87	87	91	95	95	88	0	1	1	2	2	8	12	4	8	5	16	11	15	16	8	8	15	11	15	28	18	45	15	8	41	7	15	23	46	21	17	21	23	48	22	7	13	27	40	24	48	31	45	35	21	17	34	16	43	35	58	38	33	50	39	49	53	29	43	50	55	60	58	62	31	62	69	49	64	62	70	57	70	77	80	71	73	72	82	74	82	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
