step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
35000	-312.680347734461520	-310.991549921829005	-1.688797812632536	0.000000819546592	0.000001285137755	1.568108227896786	0.734196789574704	0	2	5	3	4	4	4	6	8	4	8	6	8	8	9	9	9	9	11	11	11	13	13	13	11	12	13	11	12	11	13	14	13	12	13	14	13	13	12	11	14	15	15	17	16	15	15	15	15	15	17	20	18	17	17	18	15	19	20	19	19	20	21	21	20	20	21	21	21	22	23	23	25	25	25	29	28	30	30	32	32	34	33	34	37	35	37	39	40	0	1	6	2	2	2	4	4	12	1	7	2	1	8	12	8	6	14	11	18	11	14	16	18	15	18	30	6	20	16	25	39	19	40	30	24	25	28	25	13	27	38	35	48	50	19	26	33	24	37	57	58	42	46	41	54	27	55	41	27	54	27	56	61	53	60	24	52	51	52	57	64	67	64	72	74	71	77	72	78	76	80	76	80	82	83	86	85	86	1	1	1	1	1	1	1	2	1	2	2	2	3	1	2	2	3	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	4	2	1	1	1	3	1	1	2	2	1	2	1	1	2	2	1	3	1	1	1	1	1	1	1	2	1	2
35500	-257.096162961642847	-254.001127864634782	-3.095035097008053	0.000000003206106	0.000000018737266	5.844243345217939	0.864046845199709	1	2	6	4	4	4	5	6	7	6	7	6	8	9	7	9	12	10	10	10	13	12	12	13	10	12	13	12	14	14	12	14	12	11	11	14	12	13	12	13	14	15	15	16	16	16	17	16	15	16	17	18	17	16	16	19	17	18	20	18	19	20	19	21	20	21	20	20	20	22	24	25	25	26	25	28	27	30	32	32	34	35	33	34	37	35	37	37	40	0	1	5	2	2	1	4	4	7	4	8	7	15	4	8	8	18	11	13	9	39	14	13	26	14	20	35	20	25	33	16	37	35	19	13	24	20	25	13	22	23	24	39	49	30	32	50	17	27	30	43	45	43	36	34	48	25	46	60	51	36	61	42	52	58	56	61	58	60	67	59	56	68	64	61	75	72	76	78	78	80	83	79	80	81	83	82	82	88	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	2	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1
36000	-244.679512195218393	-243.318134036339359	-1.361378158879022	0.000000417366798	0.000000247837934	0.593813246912259	0.893140531468621	1	2	3	5	4	5	5	6	8	4	8	7	9	7	7	7	11	9	10	9	12	13	12	13	10	12	12	11	14	14	13	14	12	12	13	13	13	14	11	13	15	15	15	16	16	17	16	16	14	15	17	19	16	15	17	19	16	18	19	19	20	20	19	19	19	22	20	21	22	23	24	25	24	25	26	28	28	29	31	31	33	34	33	35	37	35	37	39	40	0	1	1	3	3	5	5	10	15	2	4	6	16	4	4	6	10	5	12	9	25	28	6	34	15	13	28	12	23	31	17	40	39	18	17	26	18	21	9	25	30	24	28	38	41	37	32	32	35	36	29	55	40	23	57	51	24	51	51	51	63	58	55	45	51	68	59	59	68	61	68	70	70	69	71	75	75	76	78	78	79	83	78	83	86	81	86	85	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
36500	-299.039103165913389	-297.571569347603031	-1.467533818310341	0.000000052763158	0.000000053557634	1.015057401991934	0.752170326060085	1	2	6	5	5	3	4	7	8	5	7	6	9	8	8	9	12	8	10	11	11	12	13	13	10	11	11	11	11	14	11	15	13	11	11	13	13	14	14	11	15	16	13	16	17	17	15	16	15	13	15	20	18	17	17	21	17	18	19	20	18	21	20	20	20	22	19	22	19	21	23	23	24	25	25	29	28	30	32	33	33	35	31	34	37	35	37	38	40	0	1	10	7	6	1	6	6	3	2	12	4	18	10	10	12	31	11	15	15	14	40	31	35	16	13	9	25	19	29	13	43	13	25	13	31	34	31	17	3	31	32	17	38	24	48	24	51	8	17	23	54	41	43	44	53	47	32	36	48	32	64	59	57	35	67	32	56	20	38	64	52	66	66	70	62	73	77	76	83	78	80	78	79	82	80	82	82	86	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	4	1	2	1	3	2	1	1	1	1	2	3	2	1	1	1	2	1	1	1	1	1	1	1	3
37000	-223.256697022331736	-220.348103197977395	-2.908593824354330	0.000001186676357	0.000000074974588	0.063180316400954	0.967837870578518	0	2	5	4	4	5	5	6	8	5	7	7	8	9	8	7	11	10	10	10	11	13	12	13	12	12	13	13	13	14	12	14	12	12	12	14	11	14	13	13	14	15	15	16	16	15	16	15	15	15	16	19	17	16	18	21	17	18	19	19	20	19	18	19	21	22	20	22	22	23	24	23	26	26	25	28	28	31	32	33	31	34	33	35	38	36	37	38	40	0	1	4	2	2	5	5	4	8	4	5	6	7	16	7	7	18	9	13	16	19	17	19	37	19	14	17	21	21	21	17	23	13	13	17	26	13	33	21	31	21	22	26	46	43	25	19	40	24	41	32	57	48	41	42	61	38	48	55	58	55	57	47	63	62	64	63	65	62	56	72	65	56	71	71	71	74	76	81	79	76	79	77	83	86	82	82	84	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-257.156955322593717	-255.531736313403087	-1.625219009190610	0.000000170088845	0.000000240514743	1.414053597968886	0.762640123507057	1	2	5	4	4	4	5	7	7	5	7	7	8	9	9	7	11	9	10	10	12	12	13	13	11	12	13	12	13	15	12	14	12	10	13	14	12	13	14	12	13	15	15	17	16	15	16	15	14	16	15	19	17	14	17	19	17	17	18	18	18	19	20	21	21	22	20	21	22	22	24	24	24	25	25	28	27	30	30	32	32	33	33	35	36	35	37	38	40	0	1	6	2	1	2	5	3	5	2	3	7	12	16	13	5	15	12	12	12	12	19	34	34	19	19	34	34	40	24	25	22	20	13	25	37	12	25	29	34	25	54	23	48	23	23	27	49	28	39	41	36	48	26	36	44	43	35	46	42	30	41	60	62	62	43	62	42	68	63	69	70	44	69	71	73	72	77	76	78	78	80	76	82	82	81	86	78	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	1	1	3	1	1	1	3	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	2	1	1	4	1
38000	-250.788471886126786	-249.408988533240006	-1.379483352886781	0.000000421199926	0.000000305524787	0.725367618969508	0.830385148434677	0	1	6	5	2	4	4	6	7	6	8	6	9	8	9	8	12	10	9	11	11	11	13	13	12	13	12	12	11	14	11	14	12	12	11	14	14	14	13	13	14	14	15	16	15	15	17	14	16	15	16	19	17	16	17	20	16	17	19	19	20	19	18	20	20	21	21	21	22	22	23	23	26	25	25	27	29	29	31	33	32	34	33	35	37	35	37	38	40	0	1	7	6	1	2	5	6	6	7	8	7	8	8	12	7	18	11	14	16	18	19	29	22	18	19	19	22	9	28	19	34	29	31	15	24	33	34	17	31	28	25	25	23	28	23	57	28	42	23	38	50	45	37	24	59	42	45	55	55	50	53	58	43	60	62	61	59	64	62	70	65	67	68	67	74	76	74	78	77	79	80	79	82	86	82	80	86	88	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1
38500	-237.602805141833102	-234.742669821231004	-2.860135320602107	0.000000357491077	0.000001774317301	4.963249190566833	0.944544874508669	1	2	6	5	4	3	5	6	6	5	8	6	9	8	7	9	11	9	8	10	12	12	13	12	11	13	12	12	13	15	11	14	13	12	11	12	14	14	13	13	14	15	16	15	17	17	17	15	14	15	16	18	18	15	18	20	18	18	20	20	20	20	20	21	21	23	18	22	21	23	24	25	24	26	25	27	28	30	32	32	34	35	33	34	37	36	37	38	39	0	1	5	5	2	1	5	4	7	6	9	5	19	7	5	19	14	4	12	15	35	20	17	25	16	28	17	16	28	33	12	29	31	20	14	17	23	39	36	17	21	39	33	28	43	30	37	40	36	23	54	47	43	38	51	55	51	51	51	58	47	67	45	46	58	61	46	62	62	64	70	73	68	66	70	72	71	76	77	78	83	80	80	79	86	82	82	85	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
39000	-231.877748846222687	-229.733213176855486	-2.144535669367205	0.000000835380393	0.000000099527652	0.119140517704849	0.919929297433152	1	2	5	4	4	5	3	5	6	5	5	4	7	8	9	7	10	9	10	11	11	11	13	14	11	12	13	12	13	14	13	14	12	12	12	10	13	14	13	12	15	16	16	17	15	15	16	16	15	16	17	19	17	15	18	20	17	18	18	19	20	20	20	18	20	22	21	22	20	22	24	24	23	26	25	29	28	31	31	32	32	35	33	34	37	36	35	39	40	0	1	2	2	2	7	2	5	10	1	4	2	4	9	4	10	14	13	18	15	36	14	22	33	14	36	21	36	28	28	18	33	22	19	22	13	40	40	36	18	39	32	39	48	39	23	32	30	37	23	49	58	46	28	51	43	24	43	43	59	58	55	55	57	59	69	60	52	55	61	68	66	67	72	66	77	74	76	76	79	78	80	80	83	87	84	83	85	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
39500	-241.618953867719540	-240.153356621431215	-1.465597246288316	0.000000280021879	0.000000282745944	1.009728042262886	0.865051446320927	1	2	4	3	4	5	3	7	6	6	7	6	8	9	8	8	11	8	10	10	11	12	13	13	10	11	12	11	12	14	12	15	13	13	13	14	14	13	14	13	14	15	14	14	17	16	16	17	15	15	16	20	17	17	18	21	18	18	19	19	21	19	21	20	21	22	20	22	20	22	25	25	25	26	22	29	28	30	31	33	34	35	33	34	37	35	37	38	40	0	1	1	1	2	2	1	6	5	5	3	3	12	10	4	9	16	10	13	15	19	19	17	22	15	11	21	12	18	31	25	29	11	21	26	26	19	29	27	28	22	34	27	23	47	29	24	47	27	33	37	41	42	37	54	69	47	46	53	53	47	57	55	58	59	69	55	64	54	64	75	75	68	61	61	77	74	76	76	79	83	80	79	80	86	83	82	85	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-246.379485785128821	-245.008035928864047	-1.371449856264784	0.000000660379859	0.000000451452638	0.683625691634931	0.900659028138012	1	2	4	4	5	3	4	6	6	5	7	6	8	8	7	9	12	9	10	10	12	11	13	12	11	13	13	12	14	11	13	13	13	12	11	13	11	13	10	13	14	15	15	16	16	17	16	15	15	15	17	20	17	16	17	20	17	18	19	19	21	19	20	20	21	21	20	21	21	22	23	24	25	26	25	29	27	30	31	33	32	34	33	33	36	36	37	39	41	0	1	2	1	4	2	2	3	10	2	8	3	4	15	12	15	16	11	11	8	22	18	19	20	18	22	35	30	34	14	35	37	24	20	18	21	39	21	13	9	31	29	29	50	40	43	28	36	34	33	29	59	42	50	49	58	42	43	46	58	60	55	53	58	58	44	57	59	64	64	60	68	71	71	65	77	75	76	76	78	78	84	74	79	82	82	82	87	86	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	2
40500	-209.681526984904281	-207.397208409504742	-2.284318575399525	0.000000043403271	0.000000135209726	3.115196716493784	0.982633590668254	1	2	4	5	4	4	4	6	6	6	7	7	9	9	8	9	12	9	10	10	12	11	13	14	11	11	12	12	13	14	12	15	13	11	12	12	13	13	13	12	14	16	15	16	16	16	16	16	14	15	17	19	17	16	17	19	18	18	18	19	19	20	21	20	21	23	19	21	21	23	24	23	23	26	25	27	28	30	31	32	33	34	32	34	36	36	38	39	40	0	1	2	7	2	2	2	4	5	7	7	3	11	11	11	11	25	11	14	18	20	18	28	26	14	20	13	16	14	34	14	39	17	19	22	22	26	28	17	11	27	24	39	40	43	30	24	32	40	49	48	55	29	17	50	46	54	46	48	55	45	53	60	55	56	64	51	61	52	68	72	68	63	71	66	75	74	77	78	78	79	83	79	80	84	84	86	87	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-233.693443078547546	-231.255172350257027	-2.438270728290530	0.000000238495643	0.000000851320420	3.569542856559437	0.945394680055261	1	2	6	5	4	3	4	7	8	5	7	7	8	9	8	8	12	9	9	10	13	12	11	14	10	11	12	12	13	15	13	15	11	11	13	13	13	14	14	13	14	13	14	16	17	17	15	16	16	15	16	20	17	15	18	20	18	18	20	19	21	19	20	21	20	22	20	21	22	23	23	24	25	25	25	28	29	29	31	32	34	33	33	35	38	35	38	36	40	0	1	7	5	6	2	6	10	3	5	4	10	12	9	3	11	19	11	16	15	20	25	20	27	9	25	25	34	28	37	26	17	19	13	23	17	23	22	34	28	25	34	23	24	51	32	35	39	39	35	39	57	48	41	53	45	48	43	50	58	65	45	57	52	58	67	46	59	44	69	61	69	70	70	70	74	76	75	78	78	80	80	80	83	88	83	84	82	87	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-238.770923012499367	-237.372594870677915	-1.398328141821451	0.000000225176640	0.000000091110819	0.404619320981253	0.897215983036047	1	2	5	4	4	5	3	6	7	6	7	6	8	8	9	9	11	10	10	10	12	12	12	14	12	12	11	12	14	14	11	14	12	11	12	14	13	13	12	13	14	16	15	16	17	16	16	15	13	15	16	19	18	17	16	20	17	18	19	19	21	18	19	19	20	22	18	22	21	21	24	24	26	26	25	28	29	30	31	32	33	34	34	35	37	35	37	38	40	0	1	5	2	1	4	1	4	7	3	4	4	10	10	11	11	20	13	15	13	19	19	20	40	19	18	18	27	22	20	9	21	16	3	20	25	15	25	17	20	25	40	21	41	44	48	41	49	35	38	29	49	44	41	29	59	49	51	67	67	48	57	32	57	53	65	54	69	60	52	69	66	71	75	69	73	74	76	77	78	80	78	80	79	84	81	82	87	88	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1
42000	-235.299565139558808	-233.476932506977363	-1.822632632581443	0.000000024188851	0.000000045818774	1.894210427056772	0.951170689569362	1	2	6	4	4	5	5	7	8	6	7	3	8	8	9	9	11	10	11	11	12	12	12	13	10	11	12	13	12	14	12	15	11	13	12	14	13	14	13	14	15	14	14	16	15	16	17	16	15	14	16	20	17	17	17	19	17	18	19	17	20	21	20	19	20	23	21	21	19	23	23	25	23	24	25	27	29	30	32	33	34	33	34	34	38	35	36	39	41	0	1	6	12	1	12	12	4	11	4	7	2	3	3	11	14	15	11	25	15	20	17	18	21	13	16	33	33	33	29	19	34	8	17	17	35	25	29	20	33	19	33	24	36	31	43	45	43	35	37	43	64	51	45	38	55	28	51	32	38	69	64	57	46	56	64	63	56	53	67	52	70	65	73	71	72	76	77	78	78	80	79	80	82	84	80	80	85	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-275.215722018559859	-273.854880351862050	-1.360841666697811	0.000000520839792	0.000000298393962	0.572909302210008	0.792006257973020	0	2	5	4	4	4	4	6	8	6	8	6	6	7	7	8	12	10	10	11	13	10	14	14	11	12	12	12	13	14	12	15	12	13	12	14	12	13	13	13	12	15	15	16	16	15	15	16	14	14	16	19	17	15	18	20	17	17	19	20	20	20	19	21	21	22	20	21	20	22	24	24	24	25	22	29	28	31	32	33	34	34	33	35	37	34	38	39	40	0	1	4	2	2	2	2	6	12	5	15	5	5	12	2	10	25	12	11	22	41	9	41	38	19	22	9	19	20	38	20	21	22	20	22	39	14	25	6	17	19	41	34	23	39	34	36	19	37	27	46	35	47	25	36	51	21	36	55	58	55	23	53	69	61	62	55	46	59	62	68	62	61	71	61	74	69	77	76	78	80	83	78	80	86	79	85	82	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	4	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	1	1	2	3	2	1	1	1	1	1	1	1	1	1	2	1
43000	-209.274632877757256	-207.691474379120933	-1.583158498636314	0.000000239305615	0.000000313804485	1.311312665498353	0.987054992003401	1	2	6	4	4	5	3	6	7	6	7	7	6	8	8	8	11	10	10	10	12	11	13	13	11	13	12	11	13	15	11	15	13	12	12	14	13	14	14	13	14	15	14	16	16	16	15	16	16	16	16	18	16	14	15	20	16	18	18	20	21	18	17	20	17	22	20	21	22	23	24	24	25	25	26	29	28	30	31	33	33	35	33	34	37	35	37	37	39	0	1	4	7	2	5	2	6	6	5	5	4	4	8	8	10	20	15	15	15	28	15	34	31	14	19	25	16	18	40	15	40	25	17	17	37	35	40	37	31	21	23	35	39	54	24	38	27	22	39	47	44	55	35	36	59	41	57	50	48	52	53	38	58	42	64	52	64	56	68	70	61	70	70	72	77	75	77	76	79	79	84	79	81	82	80	86	82	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-228.735224530289599	-223.899251379799239	-4.835973150490365	0.000000129600249	0.000001992963830	15.377777805551103	0.992895855662803	-1	1	5	4	5	4	3	6	4	5	7	7	8	7	7	9	12	10	11	10	13	12	13	12	11	12	12	13	13	15	11	14	12	12	12	14	13	13	14	13	14	14	14	17	16	17	15	16	15	16	16	16	18	17	16	20	17	18	19	19	20	19	18	20	19	22	20	22	21	19	23	24	23	25	25	28	27	30	29	34	34	35	32	34	37	35	36	37	40	0	1	9	7	6	7	2	6	2	4	10	3	8	6	9	8	18	13	20	13	33	18	22	18	16	19	25	34	33	32	18	17	16	20	18	37	17	25	25	31	26	35	17	30	47	49	39	39	26	29	42	28	57	45	43	63	47	48	57	44	70	48	50	62	58	64	60	70	67	30	66	68	53	73	71	77	72	76	72	83	83	80	79	83	86	84	82	86	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-212.370737784829629	-210.993454377149845	-1.377283407679772	0.000000166822329	0.000000075769115	0.454190492161122	0.997958587156882	1	2	5	4	3	3	4	7	8	5	7	6	8	8	8	7	12	10	11	10	12	13	13	13	11	12	11	10	14	14	13	14	12	13	13	14	12	11	13	12	14	16	15	15	16	16	16	15	16	15	15	19	15	16	17	20	17	18	19	18	21	20	21	21	20	23	20	19	21	23	25	23	25	24	26	27	26	29	32	33	34	35	32	33	37	35	37	39	39	0	1	6	2	2	1	2	10	8	5	10	3	12	16	16	3	25	9	9	16	25	33	18	38	20	27	13	15	33	19	27	23	20	18	26	26	38	18	38	18	24	17	23	17	29	32	24	31	50	21	41	55	34	36	51	58	48	57	54	49	65	58	68	60	55	56	68	60	68	56	72	64	66	66	74	75	73	73	78	79	83	80	78	83	86	83	82	87	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-257.197998113273513	-255.649181079451921	-1.548817033821605	0.000000403340104	0.000000106785840	0.264753836388469	0.876638574677889	1	2	5	5	2	3	4	5	8	6	7	7	9	7	8	9	11	9	11	10	12	12	14	13	10	10	12	12	13	14	11	14	12	12	10	13	13	14	14	14	15	15	15	16	17	15	16	17	14	15	17	19	18	16	18	20	17	17	19	20	19	21	20	21	19	20	19	22	22	21	24	24	25	24	24	28	29	30	31	32	33	34	33	34	36	35	37	36	41	0	1	2	7	1	1	6	6	14	7	10	7	14	10	14	14	13	9	9	11	26	26	24	19	15	14	25	20	19	22	20	33	18	13	5	25	19	22	27	18	27	29	39	32	41	24	27	41	34	29	30	44	48	32	50	61	54	41	57	61	48	65	52	61	55	53	46	53	63	48	70	68	52	62	53	73	75	76	76	76	79	83	78	78	86	83	86	82	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1
