step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62
81500	-400.953752329038991	-399.393301325435971	-1.560451003603044	0.000130640829561	0.000033789020755	0.258640586320407	0.486109250185554	2	3	4	4	5	5	8	8	7	8	11	9	9	11	11	12	11	13	10	14	12	14	16	13	15	15	17	14	17	17	16	13	16	16	15	18	16	18	19	19	18	20	19	17	19	19	18	22	17	21	21	20	21	19	22	22	24	24	25	26	29	31	0	1	2	2	0	4	5	6	6	5	7	9	7	4	12	19	10	10	13	32	19	32	18	13	19	32	16	7	20	22	22	19	16	20	24	22	24	10	25	47	20	25	34	24	35	27	33	26	33	47	35	46	36	49	10	42	56	56	58	39	0	1	1	1	1	1	1	1	2	2	1	3	2	2	1	3	2	1	1	2	1	1	1	1	2	2	3	1	3	3	2	2	1	2	1	1	1	2	2	6	3	1	2	2	1	2	2	1	1	4	1	2	4	1	2	1	7	1	1	1	1	4	1	13
82000	-408.907367005637809	-407.019447498688919	-1.887919506948890	0.000148246817648	0.000023405378755	0.157881154728968	0.573129132605876	0	3	1	3	4	5	6	7	8	8	10	9	9	10	11	12	12	12	10	15	12	12	15	14	15	15	18	14	14	18	16	14	16	14	16	16	19	18	18	19	17	20	18	18	17	20	16	21	20	23	21	20	20	22	21	24	23	26	23	26	29	30	0	3	1	3	0	4	5	4	4	7	10	6	5	4	12	5	19	10	10	19	19	19	18	19	17	19	33	11	16	35	24	19	32	17	24	24	20	29	22	47	32	47	47	35	33	30	16	35	26	55	39	35	44	49	37	48	53	53	30	56	0	9	1	1	1	1	1	1	1	2	3	1	1	2	3	3	1	4	2	2	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	2	2	1	2	1	1	2	2	2	1	2	3	2	1	1	1	1	3	3	1	1	11
82500	-418.192595143245569	-416.408952627507176	-1.783642515738394	0.000103774469022	0.000018732301836	0.180509734353857	0.499557570626130	1	3	2	3	3	4	8	7	7	7	9	10	9	9	9	12	12	12	10	15	13	13	14	14	16	16	18	14	15	17	17	15	16	16	16	16	18	16	17	18	17	20	18	18	19	20	17	22	21	22	19	21	22	21	21	22	21	26	24	26	29	31	0	3	1	3	0	4	5	6	6	5	10	8	10	8	8	19	13	11	13	13	17	7	18	16	19	24	21	19	24	22	22	17	17	28	22	7	36	29	33	33	20	33	24	32	35	27	17	26	41	20	32	45	20	33	20	30	30	53	27	56	0	1	1	1	1	1	1	1	3	2	2	2	1	2	1	2	1	1	2	1	1	4	1	2	2	1	3	1	3	2	1	2	2	3	2	1	1	4	1	1	1	1	1	1	1	2	2	1	2	3	2	4	1	1	4	2	3	2	2	2	2	3	1	12
83000	-415.547955216287164	-413.672394206526462	-1.875561009760707	0.000157334093718	0.000025218907241	0.160288889999328	0.532317412611315	1	2	4	3	5	5	7	8	7	8	10	8	9	11	11	13	9	12	11	14	12	12	15	13	15	14	16	14	17	18	16	15	16	15	16	17	18	18	19	17	18	18	19	19	19	20	18	19	20	23	21	19	21	21	19	23	23	26	25	24	29	30	0	1	2	2	0	4	5	6	6	7	7	9	5	8	8	19	7	11	13	13	17	13	18	19	21	17	24	19	28	31	26	7	24	13	28	22	22	26	35	28	27	27	24	41	35	52	33	34	40	20	25	20	30	28	40	48	53	59	52	48	0	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	1	1	3	2	2	1	1	1	3	2	3	1	2	2	3	2	2	2	1	3	1	2	1	1	2	1	3	3	3	2	3	2	2	1	1	3	3	1	18
83500	-399.001012388030006	-397.220734562416226	-1.780277825613792	0.000140270947005	0.000025436576208	0.181338878440943	0.509358899022111	2	4	3	4	4	6	9	5	8	8	9	9	8	8	11	13	11	11	12	15	12	14	16	13	16	16	18	15	18	16	16	15	16	17	15	18	19	18	18	19	19	19	17	17	19	19	18	21	20	22	20	20	21	22	22	23	23	27	25	25	30	30	0	3	1	3	0	8	13	4	6	5	10	9	5	8	12	17	10	10	10	7	13	24	18	21	24	32	16	11	7	22	22	16	17	24	13	26	44	28	30	10	34	22	32	16	24	33	32	39	27	47	34	35	35	49	29	30	30	60	57	56	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	3	2	1	2	1	1	1	2	4	4	1	1	1	3	2	3	2	1	2	1	5	1	3	1	2	3	2	1	2	1	2	1	2	3	1	2	3	4	2	1	1	1	16
84000	-414.670533758093427	-412.921648193334306	-1.748885564759117	0.000182911016938	0.000034649667367	0.189434556468637	0.541298278600727	1	3	5	4	5	6	8	5	7	8	10	9	8	10	11	12	11	12	11	14	11	14	14	14	14	16	15	14	17	16	14	15	16	16	16	17	17	17	19	18	18	19	18	16	18	20	17	21	20	22	20	20	21	21	21	23	23	27	24	27	30	31	0	1	2	2	0	8	5	4	6	5	7	9	5	8	12	7	13	7	10	16	7	21	18	16	17	20	16	16	31	21	11	20	25	27	22	30	25	30	43	25	24	27	24	28	21	30	33	39	40	51	35	26	42	40	41	45	45	48	46	53	0	31	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	3	4	1	1	1	1	1	1	1	1	2	3	2	1	2	4	2	1	1	1	1	2	1	1	3	2	2	2	3	2	3	1	9
84500	-374.428338456538427	-372.575371516603184	-1.852966939935230	0.000143902315175	0.000023724424882	0.164864789376252	0.557482143627714	1	2	4	4	5	5	9	8	7	8	11	9	8	10	11	12	10	13	11	15	13	14	15	14	16	16	17	14	17	17	17	15	16	16	16	17	18	18	19	17	18	19	18	17	19	19	18	20	19	20	20	20	21	22	22	24	23	26	24	25	29	29	0	1	2	2	0	4	13	6	6	5	7	8	5	4	12	17	13	11	10	28	7	19	7	21	28	28	24	16	21	22	35	16	24	24	22	22	20	32	30	20	30	30	29	16	32	29	40	37	27	44	35	46	39	49	50	54	53	48	39	39	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	1	2	1	2	2	3	1	1	1	2	1	3	2	1	2	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	3	1	1	2	1	1	1	3	3	3	1	12
85000	-407.122450274022981	-405.565336380840790	-1.557113893182201	0.000160711812123	0.000041843085248	0.260360982150856	0.601584407255411	1	3	2	4	4	6	9	7	7	6	10	9	8	11	12	12	11	12	11	13	13	14	15	13	16	15	17	13	17	18	16	15	17	17	16	17	19	19	16	18	18	17	19	18	20	20	19	22	20	22	20	19	18	20	21	23	24	24	24	26	29	30	0	3	1	3	0	4	5	3	6	5	10	9	10	8	12	19	7	7	11	16	13	20	7	7	21	16	28	16	7	39	24	28	26	35	32	22	42	16	22	20	27	32	34	16	26	35	33	30	33	55	36	33	35	36	43	45	48	51	45	58	0	1	1	1	1	1	1	1	2	2	1	2	3	1	1	2	2	1	2	2	1	1	3	1	2	2	1	1	2	1	3	1	1	1	2	1	1	2	1	3	1	2	1	1	2	3	2	2	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	13
85500	-394.624564782733955	-392.957400738644992	-1.667164044088976	0.000178467744041	0.000038225286341	0.214185967028443	0.544062423732386	1	2	5	3	3	5	8	8	7	6	11	9	9	10	11	11	12	13	11	13	12	13	15	13	14	15	17	14	17	17	16	15	15	16	15	17	19	18	19	19	17	19	19	17	18	20	18	21	20	20	20	21	21	22	23	23	23	26	25	27	29	31	0	1	2	2	0	4	5	6	6	5	7	9	7	8	12	13	13	11	13	5	16	16	18	13	19	13	17	11	24	33	22	21	13	28	22	17	27	16	30	47	19	34	36	28	35	27	34	39	41	36	27	33	36	49	43	24	48	48	53	59	0	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	5	1	1	1	2	1	4	2	2	2	1	1	2	3	1	1	1	1	3	1	1	3	2	1	2	2	2	1	1	1	1	1	4	2	1	3	4	1	2	3	1	1	14
86000	-383.907457422923358	-382.157606634379420	-1.749850788543931	0.000159054676924	0.000030089240916	0.189175455246956	0.658574717497616	1	3	5	4	5	5	9	7	7	8	11	9	9	10	9	13	11	12	11	13	13	13	14	13	15	16	18	15	18	16	16	15	16	16	17	17	17	19	19	17	18	19	17	18	17	18	18	20	21	21	21	20	21	22	23	23	23	27	23	25	29	30	0	1	2	2	0	4	5	6	6	5	10	6	10	8	9	18	7	10	13	19	17	7	18	7	24	20	40	20	32	22	17	16	32	22	31	22	32	25	33	33	36	26	34	32	28	24	33	35	30	42	35	46	42	49	50	39	53	60	30	59	0	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	1	1	2	3	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	2	2	1	3	1	1	1	1	2	1	1	3	1	1	9
86500	-433.271707890738696	-431.386536747593425	-1.885171143145256	0.000155163504441	0.000024579606680	0.158411005015473	0.622164692033069	1	3	2	4	4	5	8	7	8	8	9	9	7	10	10	12	11	11	11	14	12	14	15	10	15	14	18	14	16	18	15	14	17	16	16	16	19	18	19	18	19	19	19	18	19	20	18	22	21	23	19	21	21	19	20	23	24	26	23	24	30	30	0	3	1	3	0	4	5	6	6	13	7	6	5	4	9	13	11	11	24	24	7	24	18	10	20	19	16	19	18	31	28	13	16	16	20	20	34	20	30	20	29	30	28	16	36	47	28	43	43	55	33	47	30	28	20	53	48	36	48	22	0	14	1	1	1	1	1	1	3	1	2	1	1	2	2	2	2	2	1	2	1	2	2	3	3	1	1	2	3	2	2	1	1	4	2	2	1	1	1	3	1	2	1	1	2	3	1	1	2	1	1	2	1	2	2	2	2	1	1	5	1	4	1	9
87000	-400.958919291095015	-399.077231968873946	-1.881687322221075	0.000144503406842	0.000022988643873	0.159087210299228	0.529199133414225	1	4	2	3	4	5	8	7	7	8	10	9	9	9	11	12	11	12	11	15	12	13	14	14	15	15	17	14	17	17	16	15	15	16	14	17	18	18	19	16	17	18	18	19	19	18	18	21	18	22	20	20	21	21	22	23	23	26	25	25	29	30	0	3	1	3	0	4	5	6	6	5	10	9	10	6	9	7	10	11	13	13	13	7	10	19	17	19	16	13	32	35	26	21	17	33	17	33	32	29	43	22	33	34	27	27	36	31	40	25	41	42	35	46	30	49	26	22	53	24	39	20	0	14	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	3	2	1	1	3	1	3	3	2	2	2	3	3	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	3	2	2	2	4	5	1	5	2	2	1	11
87500	-425.975401005970809	-424.310539320640430	-1.664861685330365	0.000141628500454	0.000030446789373	0.214976429708824	0.573336048594232	2	4	4	3	5	5	9	7	7	7	10	9	9	11	11	13	11	13	10	14	12	14	15	14	15	16	16	15	17	17	17	14	15	14	16	17	18	17	19	18	18	19	18	18	19	19	19	21	20	21	20	20	20	21	22	23	22	26	25	25	27	29	0	1	1	1	0	4	5	6	6	5	10	9	5	8	12	11	10	7	7	19	13	16	18	19	16	25	11	11	32	32	16	5	16	18	22	24	28	24	28	33	17	11	17	27	35	30	26	43	28	40	25	46	41	28	25	48	51	60	41	56	0	14	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	2	1	2	2	1	1	2	1	1	3	4	1	1	2	4	1	1	1	2	2	1	2	2	2	4	3	2	2	2	2	1	2	1	3	1	2	4	3	1	1	1	4	1	1	7
88000	-403.054235602419112	-401.282106084132579	-1.772129518286517	0.000159697579153	0.000029284817242	0.183376713646729	0.531465437837925	2	3	4	4	5	6	8	7	8	8	10	10	8	10	11	13	10	13	11	14	11	13	15	13	15	15	17	14	17	16	16	16	16	16	16	16	19	18	18	18	17	19	18	18	19	18	19	20	19	22	20	20	21	21	21	20	24	27	25	25	30	28	0	1	2	2	0	4	5	6	6	5	7	9	5	6	6	19	13	11	7	21	10	21	18	21	16	20	11	7	20	22	28	17	20	28	16	26	33	28	30	22	26	41	20	24	28	21	33	39	41	26	33	46	30	16	46	30	53	48	51	56	0	14	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	2	1	2	1	1	2	1	2	1	1	1	4	3	1	1	1	3	1	1	2	1	2	1	1	2	1	1	2	3	2	3	2	1	1	2	2	1	2	4	1	1	1	2	4	3	1	9
88500	-400.605586475894370	-398.623973180882103	-1.981613295012252	0.000174106264300	0.000024639431788	0.141519501825150	0.597579669198762	1	2	3	4	5	5	7	7	7	8	10	10	9	10	11	12	10	13	11	14	12	14	15	12	15	16	17	14	17	18	16	16	16	16	16	18	18	18	17	18	17	19	18	19	19	19	17	20	20	20	19	20	22	20	22	24	23	26	26	27	30	30	0	1	2	2	0	4	5	4	6	7	10	8	10	6	9	19	13	11	17	24	17	16	18	17	20	24	16	16	33	39	22	19	28	28	22	22	47	26	22	47	28	34	39	33	35	33	16	47	19	25	30	46	47	47	34	30	53	48	48	59	0	47	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	4	2	1	1	3	2	3	3	1	2	3	1	1	8
89000	-389.616467228567444	-387.255380940207601	-2.361086288359831	0.000158838194602	0.000015446684963	0.097247925798243	0.621028770159519	1	2	5	3	5	5	9	8	7	7	10	9	7	10	12	11	11	12	10	14	11	14	16	13	14	15	17	14	17	17	17	16	16	16	17	17	18	18	19	19	18	18	18	17	18	19	18	19	21	22	20	20	21	21	22	21	23	27	25	26	29	28	0	1	2	2	0	4	5	6	6	5	10	9	5	8	12	7	7	10	13	21	13	24	28	21	19	16	24	10	28	17	26	20	20	24	22	26	27	26	22	47	19	34	33	32	22	27	32	35	41	34	27	46	45	32	42	31	53	30	56	59	0	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	3	2	2	3	2	3	1	1	1	1	2	1	1	1	2	1	4	2	1	1	2	1	1	1	2	3	2	1	1	3	3	2	1	3	2	1	1	9
89500	-399.855180301123312	-398.021165382540062	-1.834014918583250	0.000109504942138	0.000018494124519	0.168888491773438	0.546475969063946	1	2	5	3	4	5	8	7	8	7	10	9	9	11	11	12	11	12	10	13	12	14	14	13	16	16	16	15	16	17	16	14	17	16	16	17	18	18	19	19	19	19	18	18	19	19	18	21	21	22	21	20	22	19	22	21	23	26	24	26	29	27	0	1	2	2	0	4	5	4	6	5	10	8	7	6	9	13	19	11	5	10	17	19	18	7	32	7	32	16	24	24	22	17	29	28	32	24	26	29	31	34	28	34	28	25	35	26	10	42	54	42	35	46	30	33	42	35	53	56	56	53	0	1	1	1	1	1	1	2	2	3	2	2	1	2	1	3	1	2	1	1	3	4	1	2	1	2	1	3	1	2	2	2	1	1	1	1	1	2	1	2	1	2	2	2	1	1	2	1	5	1	2	2	2	1	3	1	1	2	1	3	1	2	1	9
90000	-400.369621167372827	-398.517842859122482	-1.851778308250358	0.000153235612811	0.000025301042772	0.165112027864169	0.596996462534148	2	3	5	4	4	6	8	7	8	7	11	9	8	9	11	13	11	12	12	14	12	14	14	14	14	14	16	15	18	16	17	15	16	16	16	16	19	18	17	17	18	19	17	17	20	20	18	22	21	22	19	21	21	20	22	24	23	24	24	26	28	31	0	1	2	2	0	4	5	6	8	5	13	9	10	6	12	11	13	11	17	10	17	17	18	19	11	19	11	10	27	26	7	19	21	24	20	24	33	32	34	32	28	32	33	33	27	36	31	45	47	33	35	20	30	20	37	45	53	45	48	56	0	3	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	4	1	1	1	2	2	1	2	4	1	1	4	2	2	2	1	1	2	1	1	2	1	1	1	1	3	2	1	1	2	3	2	3	2	3	1	2	1	2	1	1	1	12
90500	-424.918933302515370	-422.660586182378324	-2.258347120137027	0.000123916363485	0.000013228488135	0.106753359790629	0.477457057688371	1	3	5	4	4	5	9	7	7	6	10	9	7	10	11	12	10	13	12	11	12	12	15	13	15	15	17	14	17	16	17	15	17	16	16	16	19	18	17	17	18	19	17	19	20	19	18	21	19	23	21	20	20	22	22	24	23	26	25	26	29	30	0	1	2	2	0	4	13	6	6	5	7	9	10	8	12	13	10	5	13	10	17	10	7	16	24	28	32	24	32	22	19	28	28	21	28	22	22	29	35	24	34	30	21	30	36	30	32	39	18	45	25	22	30	49	27	45	53	37	45	48	0	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	5	2	2	2	3	3	1	1	1	1	1	1	2	1	1	2	2	1	2	3	1	1	3	2	2	3	1	2	1	1	2	3	2	2	3	3	2	3	2	2	3	3	2	1	17
91000	-423.672998330950406	-421.807974994214987	-1.865023336735394	0.000173429662460	0.000028163983522	0.162394270520148	0.475768071620712	1	3	2	3	4	5	8	7	7	6	10	10	8	11	10	13	11	12	11	14	13	13	15	12	15	14	15	14	17	16	16	15	16	16	16	18	19	18	19	18	18	19	18	19	18	18	17	21	19	21	19	19	21	20	23	23	23	26	25	26	29	30	0	3	1	3	0	4	5	4	6	5	5	9	5	8	9	7	7	13	7	22	7	11	11	13	19	11	20	18	19	22	22	17	27	25	26	32	30	21	30	47	27	24	34	26	35	19	33	28	41	43	28	41	30	25	41	36	39	57	30	56	0	3	1	1	1	1	1	1	2	3	1	1	4	2	2	2	1	3	2	3	2	1	4	1	2	2	2	2	1	1	2	2	2	3	1	1	1	2	1	3	1	1	2	3	1	2	1	3	1	4	1	2	3	1	2	3	2	2	2	2	6	2	1	14
91500	-415.343919095186550	-413.804025849613140	-1.539893245573430	0.000139474435811	0.000037612626311	0.269673980701673	0.424896752253211	2	3	5	4	4	5	9	7	7	7	11	9	9	10	11	12	11	13	12	15	12	14	16	12	16	15	17	14	17	16	16	15	16	17	17	17	18	19	18	17	17	19	19	18	16	20	17	21	20	22	20	21	21	21	23	24	24	25	22	25	27	30	0	1	2	2	0	4	5	6	6	5	5	9	10	8	9	7	10	11	10	16	17	17	18	13	16	11	17	16	20	26	16	7	28	17	20	28	28	47	30	24	28	16	26	32	24	42	28	31	26	47	39	19	34	33	34	39	59	56	45	53	0	1	1	1	1	1	1	1	2	1	1	2	3	2	1	1	2	2	2	2	3	2	1	1	2	1	2	2	2	1	1	1	2	4	2	3	1	1	2	1	1	2	1	4	2	2	2	1	2	2	3	3	2	6	2	3	4	3	1	1	3	2	1	13
92000	-396.092174974825866	-394.343485434582817	-1.748689540243044	0.000133647632829	0.000025324523659	0.189487259316279	0.536349856765637	2	3	5	4	5	5	9	7	7	7	10	9	8	9	11	11	11	12	12	15	10	14	15	13	15	14	17	14	17	17	17	16	16	16	16	18	18	18	18	19	18	19	18	19	20	19	18	21	20	22	21	21	22	22	22	23	24	23	25	26	29	30	0	1	2	2	0	4	10	6	6	5	10	8	10	8	12	13	13	11	16	10	13	16	18	16	17	16	19	16	10	20	20	19	26	17	25	27	33	27	34	16	33	34	31	20	40	32	25	22	47	22	33	30	39	49	43	39	20	48	30	53	0	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	3	1	2	2	1	2	1	2	2	4	2	1	2	1	2	1	1	1	1	1	3	1	2	1	2	1	2	1	3	1	4	2	2	2	1	1	2	3	1	4	3	1	13
92500	-414.401874982215531	-412.641762042599737	-1.760112939615784	0.000138933844740	0.000025905864759	0.186461871891540	0.575295678001018	2	3	5	4	4	6	8	5	7	7	10	8	9	10	11	11	11	13	11	14	13	14	15	14	16	14	16	14	17	18	16	15	15	16	16	18	17	17	17	18	18	18	18	17	19	19	18	21	20	20	21	20	22	22	22	20	24	25	26	27	29	31	0	1	2	2	0	8	5	4	8	5	5	9	10	3	9	5	13	11	13	7	17	7	18	19	19	19	13	19	26	25	11	19	26	26	28	39	26	28	25	33	33	34	25	19	20	22	33	22	41	26	45	27	30	49	41	20	53	45	56	58	0	14	1	1	1	1	1	1	2	1	1	2	4	1	1	2	2	3	1	2	2	3	1	2	2	1	3	1	3	3	3	1	2	2	1	1	1	1	2	1	1	2	2	1	1	3	2	3	2	3	1	3	2	2	2	1	2	2	1	3	3	1	1	14
93000	-409.455074861200444	-407.543913887057442	-1.911160974142998	0.000172193327274	0.000026435686529	0.153523292380842	0.531508979327181	2	3	4	4	2	5	7	6	8	5	10	10	9	10	11	12	11	12	11	13	13	12	15	12	15	14	16	15	17	18	16	16	16	15	17	17	18	19	18	18	18	19	18	19	19	19	19	20	21	23	21	20	20	21	22	23	23	27	26	27	28	30	0	1	2	2	0	4	10	6	8	5	5	9	10	9	6	7	7	11	7	19	24	19	11	19	26	19	28	20	28	34	34	17	22	19	26	32	24	33	16	26	28	24	32	33	36	35	25	30	28	55	45	32	22	35	41	39	32	57	51	56	0	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	2	3	2	1	3	1	3	3	2	3	1	1	1	1	3	1	3	1	2	2	4	2	2	3	4	2	3	2	1	15
93500	-387.926402177873797	-386.244023772337471	-1.682378405536299	0.000145047661131	0.000030330359394	0.209106159708475	0.532959493887127	2	3	4	4	4	6	9	5	8	6	11	9	9	10	12	12	11	12	10	14	12	14	13	13	15	16	17	14	17	16	17	13	16	16	16	17	19	18	18	19	18	19	18	19	20	19	19	21	19	21	21	20	21	21	22	22	22	26	24	26	29	31	0	1	2	2	0	8	5	4	6	5	5	9	10	6	12	19	13	13	10	13	7	7	11	16	24	16	24	32	7	28	30	16	22	16	19	35	29	35	30	32	24	28	26	34	39	22	24	34	24	40	45	46	46	35	42	39	53	47	48	56	0	14	1	1	1	1	1	1	3	1	2	1	4	1	2	2	2	1	1	2	2	3	2	2	1	1	1	2	2	1	3	1	1	1	1	2	3	1	1	1	1	4	3	3	1	1	1	2	3	2	2	1	1	1	1	3	2	2	1	4	2	2	1	13
94000	-388.702467105203596	-387.005650882131249	-1.696816223072366	0.000127701798746	0.000026115446484	0.204503356571560	0.546771782265724	2	3	4	4	4	6	7	7	7	7	10	10	9	10	11	13	11	13	10	14	12	14	14	14	16	15	17	14	18	17	16	15	16	16	16	18	19	19	18	17	17	19	18	18	19	17	18	21	20	22	20	20	20	21	21	22	22	24	24	26	30	31	0	1	2	2	0	4	5	6	6	5	5	9	7	9	12	11	13	11	13	10	7	19	18	16	28	11	34	16	20	35	22	24	16	28	28	28	27	26	30	24	35	34	16	26	33	22	25	22	41	47	21	36	30	33	42	36	53	47	39	48	0	3	1	1	1	1	1	1	2	1	1	2	3	2	1	1	1	2	1	2	1	3	3	2	1	1	1	3	1	1	2	1	1	1	2	1	2	3	1	2	1	1	1	2	2	1	1	1	2	4	2	2	3	1	1	3	1	3	1	2	3	2	1	13
94500	-410.436039255717844	-408.500463121567577	-1.935576134150289	0.000137184788631	0.000020463678908	0.149168716974281	0.441490790416685	1	2	4	3	5	5	8	7	8	7	10	10	9	10	10	13	11	11	11	14	12	13	16	12	15	14	17	13	17	16	16	15	17	16	16	18	19	19	19	17	19	20	18	17	20	18	19	22	20	22	19	20	21	21	23	23	24	24	26	25	30	31	0	1	2	2	0	4	5	6	6	5	7	9	10	9	9	13	13	10	10	7	17	24	11	19	28	13	11	24	19	19	19	19	28	24	17	20	40	32	40	20	35	36	33	32	30	35	33	35	32	27	27	36	30	49	27	39	48	53	20	35	0	9	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	3	1	1	4	1	1	3	3	1	3	2	2	2	2	2	2	2	1	2	1	1	2	1	1	2	2	1	1	4	2	2	2	1	3	1	3	3	1	2	5	4	1	11
95000	-434.578990600949282	-433.034775485558043	-1.544215115391252	0.000130795790171	0.000034957116965	0.267264847893355	0.509496388893368	1	2	3	4	4	5	8	7	7	7	9	10	9	10	11	11	11	13	12	14	13	14	15	13	16	15	17	14	17	17	17	13	16	17	15	17	19	19	19	17	18	19	18	18	19	17	19	22	20	21	21	21	21	22	22	23	22	26	26	25	29	31	0	1	2	2	0	3	5	4	4	5	5	9	10	9	8	7	13	5	7	16	17	16	7	13	16	19	28	24	25	25	26	10	28	17	19	16	10	29	25	33	27	17	36	33	46	28	40	25	24	32	45	46	39	43	43	36	53	34	56	48	0	12	1	1	1	2	1	2	2	2	2	2	3	2	2	1	2	2	1	4	2	2	2	2	3	1	2	2	2	1	1	1	1	4	1	3	1	3	5	1	2	1	1	3	1	1	1	2	1	3	3	3	1	2	1	3	2	3	1	4	1	1	1	9
95500	-397.888864967876941	-396.167519910084820	-1.721345057792106	0.000125816116961	0.000024801542977	0.197125325241673	0.653885228143255	1	2	4	3	4	5	9	6	6	7	10	10	8	11	12	12	11	12	12	15	12	14	15	14	14	13	17	13	16	16	16	16	17	15	17	18	17	18	18	18	18	19	19	18	19	19	18	21	20	22	20	21	22	22	21	23	23	25	25	25	27	28	0	1	2	2	0	4	5	6	6	5	7	9	10	8	12	7	7	11	7	24	7	13	18	16	16	7	20	7	26	34	19	24	22	22	30	31	28	19	30	19	16	37	35	32	34	40	33	36	41	55	27	46	30	37	42	39	53	45	51	53	0	14	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	2	1	2	2	2	1	1	2	1	3	1	1	2	1	1	1	1	1	2	2	1	3	3	1	1	1	2	1	1	2	1	1	2	1	5	2	1	2	1	2	2	2	1	8
