step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61
86000	-404.091269582506868	-402.321834134284813	-1.769435448222039	0.000210552559083	0.000038754300087	0.184059981299192	0.313843680303049	-1	1	3	4	1	5	6	5	5	6	7	4	8	9	7	9	7	10	10	7	9	9	10	10	14	11	12	13	14	13	14	14	14	15	13	14	16	16	16	15	17	15	16	14	15	17	17	18	21	19	21	22	22	21	26	29	28	30	31	32	33	0	1	1	2	1	3	6	2	3	4	1	5	8	5	5	15	4	17	5	0	6	4	0	11	2	14	26	27	11	14	27	27	17	44	23	4	0	42	36	18	43	10	18	0	21	30	43	34	0	37	2	32	45	11	39	26	55	40	28	56	26	1	1	3	1	1	1	1	3	1	1	4	2	2	4	3	1	1	1	5	1	2	4	1	1	8	2	1	1	4	1	1	1	3	1	2	4	1	1	1	4	1	4	3	1	2	2	1	1	1	2	9	4	3	6	6	10	1	6	8	2	7
86500	-392.339733002394269	-390.650088809882789	-1.689644192511484	0.000363983707233	0.000075258864396	0.206764376812199	0.510913449673557	-2	3	4	6	2	6	5	4	6	6	6	6	8	8	7	7	7	10	9	8	9	9	13	10	14	11	12	14	13	12	14	14	15	15	14	12	14	16	14	15	16	16	16	15	16	17	17	19	21	17	22	21	22	24	25	28	29	30	30	31	33	0	1	5	1	1	1	2	5	3	3	8	1	12	17	6	2	11	22	11	0	20	17	0	3	2	2	4	36	8	10	36	10	3	29	21	17	0	18	27	32	28	29	18	0	11	45	33	34	0	37	26	27	13	42	41	45	55	32	34	57	42	1	3	1	4	2	3	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	1	3	3	3	2	1	3	2	1	3	5	1	2	3	1	3	1	1	1	1	3	1	4	1	1	2	1	2	3	4	7	4	4	6	2	4	5	1	8
87000	-440.467918456480504	-438.604698973587972	-1.863219482892504	0.000313043768781	0.000050950894858	0.162759651970122	0.323451113905209	0	2	4	6	3	6	6	6	7	6	6	5	8	9	8	8	6	10	8	8	9	8	13	10	13	10	13	12	14	13	12	15	14	14	13	14	15	15	15	15	16	14	16	15	14	17	17	18	21	20	20	22	22	20	26	29	29	31	32	32	33	0	1	2	2	1	3	1	1	12	2	2	2	2	5	7	11	2	2	11	0	20	11	0	19	18	19	17	7	10	28	9	28	15	35	15	6	0	18	19	31	38	9	14	0	15	32	32	34	0	41	26	18	42	28	28	25	54	51	38	53	27	1	1	1	3	1	1	3	3	1	3	2	1	3	4	1	1	2	3	1	1	1	1	1	1	3	1	4	4	4	1	2	2	3	1	4	5	1	1	3	1	1	3	4	1	3	1	1	2	1	3	8	5	4	3	6	11	4	6	6	4	6
87500	-377.267893529135392	-375.769749546148773	-1.498143982986603	0.000128760070363	0.000038106838175	0.295952293805664	0.424651339001204	0	2	4	5	3	2	7	5	5	6	6	6	8	8	8	10	6	10	9	8	10	9	13	10	13	9	13	13	12	12	13	14	15	14	14	14	14	16	15	15	16	17	14	15	15	17	17	18	20	18	20	22	22	21	26	29	29	30	32	33	33	0	1	1	3	1	1	10	3	6	3	3	5	4	10	7	8	3	11	13	0	26	17	0	9	8	5	29	2	13	16	13	30	14	14	21	28	0	34	31	19	45	43	17	0	31	10	29	43	0	37	36	45	8	35	28	31	52	46	54	58	33	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	1	2	4	3	1	5	2	1	3	1	2	2	2	1	1	1	1	3	1	2	4	1	1	7	2	1	1	2	3	6	7	5	7	7	4	5	3	1	8
88000	-363.679432759625627	-362.003144086902182	-1.676288672723437	0.000202780446482	0.000042808997790	0.211110087448187	0.495135708867555	-1	2	4	5	4	3	6	6	6	7	7	6	8	8	8	8	8	10	9	8	10	10	10	10	13	10	11	12	14	12	14	15	15	14	13	13	15	16	15	14	14	15	16	14	17	16	17	19	18	19	20	21	21	23	24	27	28	30	30	32	32	0	1	2	2	2	1	3	3	4	5	2	6	8	5	5	9	4	3	12	0	13	17	0	14	26	5	15	23	11	14	27	25	27	11	17	27	0	31	29	26	30	36	34	0	15	24	41	35	0	44	10	33	49	42	54	24	54	33	54	58	32	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	3	1	1	3	2	1	2	2	4	2	1	1	1	1	2	1	1	2	1	2	3	1	3	1	3	5	3	1	3	1	7	2	6	3	1	7
88500	-411.737428347619868	-410.094288064051625	-1.643140283568228	0.000262786036308	0.000058532265058	0.222737348911389	0.368473012382311	0	3	4	6	2	5	6	6	7	7	6	7	8	7	7	10	8	11	9	8	9	9	13	11	13	12	13	13	14	10	13	11	12	14	13	13	15	15	15	15	15	16	15	15	17	17	17	17	21	18	22	20	23	23	26	28	28	31	31	31	34	0	1	2	1	1	2	3	1	3	7	2	2	4	4	3	7	11	22	4	0	20	14	0	8	14	3	10	24	26	20	24	14	21	36	32	7	0	13	28	32	34	29	31	0	29	38	22	17	0	31	2	24	44	42	46	4	53	40	11	48	48	1	2	1	2	2	1	1	2	1	1	2	2	1	1	2	3	1	1	1	1	1	2	1	3	3	4	3	1	1	1	1	3	2	1	1	5	1	3	1	3	1	1	1	1	2	1	3	5	1	1	8	4	4	3	5	8	2	10	13	7	12
89000	-374.967386016925957	-373.378037112909738	-1.589348904016239	0.000262458959731	0.000064234563437	0.244741362621701	0.481032735528238	-1	2	3	4	4	6	6	6	6	7	5	6	8	8	7	10	6	11	9	8	8	9	13	9	13	11	12	12	15	11	14	13	15	15	13	15	16	15	15	14	17	15	13	15	15	17	17	19	20	20	21	22	22	23	26	26	28	30	31	30	32	0	1	2	2	1	5	5	4	4	4	4	4	2	17	5	19	2	11	17	0	6	17	0	15	18	15	6	16	10	24	43	28	14	23	18	16	0	21	32	17	39	25	28	0	11	29	27	44	0	48	16	44	47	35	46	28	56	30	42	55	32	1	1	1	1	4	1	1	1	1	2	1	1	4	1	1	1	2	2	2	1	1	1	1	2	2	2	3	1	5	1	1	1	4	1	1	4	1	4	1	3	1	1	1	1	3	1	4	1	1	1	5	4	3	5	3	7	1	11	8	2	6
89500	-415.708685832806793	-413.915001831330756	-1.793684001476040	0.000221751898789	0.000039488879412	0.178076849071462	0.378958274222473	-1	2	4	5	2	6	4	5	7	6	6	4	8	8	7	9	7	9	9	8	10	7	13	10	13	11	11	14	15	12	13	15	15	14	14	12	16	15	15	14	17	16	15	16	17	18	18	15	20	20	21	21	22	23	25	29	27	31	31	32	33	0	1	5	1	1	12	1	5	11	3	5	1	6	1	6	3	7	5	9	0	14	2	0	18	10	18	19	24	25	20	13	16	13	16	18	5	0	28	40	3	48	12	10	0	34	44	32	12	0	44	42	33	37	29	53	21	50	48	25	56	28	1	2	1	3	2	1	3	2	1	1	2	4	2	4	1	3	1	4	1	1	1	1	1	1	3	1	1	3	1	2	3	3	3	3	2	5	1	1	1	5	2	5	4	1	1	1	2	4	1	2	2	3	3	4	3	7	3	11	8	1	9
90000	-373.876710943992407	-372.116770378081924	-1.759940565910476	0.000258767125038	0.000048261839094	0.186506841185931	0.433127571917258	-1	1	3	5	3	5	6	5	6	6	6	7	8	9	7	8	8	11	10	9	9	8	11	10	13	11	13	12	14	13	13	14	14	12	14	14	16	15	13	14	17	13	15	15	15	17	16	17	20	18	21	21	23	22	25	29	27	30	31	33	32	0	1	2	1	1	2	8	3	6	2	8	2	7	2	11	9	4	14	17	0	12	4	0	16	17	21	16	11	42	24	26	22	24	16	18	8	0	33	19	39	35	22	42	0	13	38	27	32	0	37	8	48	47	43	54	26	41	51	5	59	25	1	2	1	2	2	2	1	1	1	2	1	4	1	3	1	1	1	1	1	1	1	2	1	1	2	1	3	3	1	1	1	2	2	1	2	4	1	1	1	1	1	3	1	1	5	1	2	2	1	1	8	2	2	3	2	8	4	4	14	1	7
90500	-352.784240931728846	-351.086495299129410	-1.697745632599414	0.000223631779487	0.000045668724970	0.204213931826740	0.417686154893710	-1	2	2	4	4	6	5	5	6	6	6	6	8	8	7	8	7	10	10	7	10	9	13	10	13	11	12	12	13	12	12	14	15	14	13	14	15	14	15	15	16	16	15	14	17	17	17	18	21	19	20	21	22	23	25	27	29	31	28	32	33	0	1	1	2	3	5	5	3	8	8	8	3	5	4	6	12	8	8	3	0	11	8	0	5	3	11	26	26	27	18	6	31	24	31	13	12	0	24	27	29	23	18	25	0	31	34	43	33	0	37	36	45	22	40	33	32	53	33	45	48	35	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	3	1	2	2	1	3	4	3	1	1	1	1	2	1	2	1	2	3	1	2	1	1	1	2	1	1	3	1	1	2	1	1	4	3	6	4	6	6	4	7	6	6	9
91000	-383.918029036740563	-381.907785619687843	-2.010243417052732	0.000337976355386	0.000046335211183	0.137096014098499	0.436981525368244	0	2	3	5	4	6	6	4	7	6	5	7	8	9	7	9	7	9	9	9	10	9	11	10	13	11	12	14	15	12	14	12	12	11	11	15	15	14	15	15	17	17	15	15	15	17	16	18	18	20	22	20	23	23	26	28	27	29	30	32	32	0	1	2	1	2	3	3	2	5	3	3	1	5	15	11	4	4	11	8	0	18	17	0	16	4	22	5	30	35	24	30	20	24	18	18	15	0	34	12	38	40	29	25	0	30	24	37	40	0	49	8	49	48	42	54	7	50	40	4	48	16	1	1	1	1	1	2	1	1	1	2	1	4	2	1	1	2	1	2	3	1	1	1	1	1	4	2	3	1	3	1	1	1	1	1	1	4	1	1	4	1	1	1	1	1	1	4	1	2	1	1	7	1	2	4	2	12	4	5	13	6	12
91500	-396.772742808988482	-395.269471059852890	-1.503271749135567	0.000242110339591	0.000070789980218	0.292387265810389	0.409823953114889	0	1	4	5	3	5	7	5	7	6	6	6	9	8	7	9	8	10	7	8	9	8	13	10	13	12	12	13	14	12	14	14	12	15	13	14	15	16	14	16	15	16	16	15	15	17	17	19	19	19	22	22	23	24	26	28	28	30	30	31	34	0	1	5	2	1	2	4	5	4	2	8	5	10	19	3	7	8	17	12	0	10	5	0	21	11	6	13	7	12	18	33	27	19	39	24	4	0	32	33	10	10	25	36	0	6	26	32	47	0	37	11	50	48	42	53	43	21	33	7	38	25	1	1	1	3	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	5	1	3	4	1	1	1	5	1	2	4	1	1	1	4	5	2	1	1	6	1	2	1	1	1	8	2	2	4	1	7	12	12	9	5	8
92000	-394.988207508508992	-393.404313562501272	-1.583893946007706	0.000235106661878	0.000058127165483	0.247237424150151	0.381977033033817	0	2	4	4	3	6	6	5	6	6	5	5	9	9	8	10	8	11	10	9	10	10	13	10	14	11	12	13	14	11	13	13	15	15	13	12	15	16	15	15	17	16	14	13	16	18	18	19	19	18	20	21	22	23	26	29	29	30	31	33	34	0	1	5	1	2	11	5	1	11	8	5	5	5	17	7	8	5	15	12	0	10	9	0	14	18	9	30	20	11	24	1	22	44	36	15	6	0	24	18	27	25	26	13	0	21	6	37	37	0	37	18	49	52	9	54	35	43	38	29	55	7	1	1	1	2	1	1	2	2	1	1	1	1	3	1	1	2	1	2	2	1	2	2	1	1	2	2	1	2	4	1	6	1	1	1	3	3	1	4	2	2	1	4	2	1	4	6	1	2	1	2	4	1	1	9	2	9	7	10	9	6	13
92500	-428.696920566360120	-426.896235145992193	-1.800685420367923	0.000279887261065	0.000049376687014	0.176416342872791	0.405244283029534	-1	2	1	4	4	5	4	5	7	6	6	6	9	8	7	10	6	10	8	8	10	8	13	11	12	11	12	13	14	11	12	12	15	15	13	14	15	16	14	16	16	16	16	15	15	17	18	19	20	19	20	22	22	23	26	28	28	30	32	31	33	0	1	1	3	1	2	3	3	7	7	4	7	15	2	4	6	4	1	12	0	10	12	0	10	15	6	21	30	5	3	15	18	2	18	26	11	0	36	20	35	25	4	30	0	27	40	30	37	0	46	11	51	25	36	49	25	48	33	11	47	25	1	1	2	2	3	1	1	1	2	1	1	1	1	3	2	2	1	5	1	1	3	1	1	3	3	2	1	1	6	5	3	1	6	2	1	2	1	1	3	1	1	6	3	1	2	1	4	1	1	2	8	1	5	4	3	7	3	10	9	6	11
93000	-385.305314933510601	-383.637743458708030	-1.667571474802547	0.000285921326153	0.000061200515428	0.214046696869732	0.438233906996221	0	2	4	6	3	5	6	6	7	6	7	7	9	8	7	8	8	10	10	9	9	8	13	11	12	10	12	13	14	11	12	14	14	12	13	14	15	14	15	15	16	17	15	16	17	18	16	18	20	17	21	20	21	21	26	29	26	30	31	31	34	0	1	5	5	2	5	6	1	8	5	5	8	9	4	6	12	11	22	17	0	4	4	0	15	11	16	26	24	11	11	17	24	34	11	20	25	0	25	35	27	34	36	24	0	25	41	15	26	0	37	21	31	49	11	43	36	24	10	25	56	13	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	5	2	2	1	1	2	1	1	1	1	2	2	1	3	2	1	2	1	4	4	1	1	5	3	1	6	5	7	10	11	11	1	12
93500	-448.574684670311058	-447.001418588697504	-1.573266081613529	0.000311576111501	0.000078599859432	0.252265358386048	0.327103436266671	0	2	2	5	2	5	6	5	6	5	7	5	8	8	7	10	7	10	9	8	10	10	12	11	13	12	12	13	15	12	13	15	15	15	13	14	16	15	16	16	17	16	15	15	16	17	15	17	20	18	19	20	21	22	26	29	29	30	31	32	34	0	1	1	3	1	5	4	3	8	3	4	3	5	3	12	1	3	1	12	0	20	3	0	14	3	4	21	17	3	20	24	25	17	15	24	17	0	16	11	24	36	11	25	0	26	29	31	31	0	37	21	36	41	45	26	18	52	53	36	25	22	1	1	1	2	1	1	1	2	1	2	1	1	3	3	1	5	3	5	1	1	1	5	1	1	7	4	1	3	6	3	1	1	4	3	1	3	1	4	6	2	1	5	1	1	2	1	2	2	1	1	4	3	4	6	8	9	5	5	9	7	12
94000	-419.082995345105473	-417.360925561148633	-1.722069783956813	0.000271701226597	0.000053502111487	0.196915237214208	0.502336276683702	0	2	4	5	4	6	6	5	7	6	6	6	8	8	7	9	7	10	10	8	10	7	12	10	14	12	12	12	13	11	13	14	14	15	13	13	16	14	15	14	16	16	15	15	14	17	18	18	19	20	20	21	23	21	25	28	28	30	30	32	30	0	1	1	2	1	8	4	2	12	3	1	2	8	17	3	9	8	11	3	0	14	4	0	13	22	15	12	2	21	16	1	22	29	33	21	10	0	35	29	21	30	16	30	0	11	34	25	37	0	37	13	48	32	33	50	35	44	15	34	35	31	1	1	2	2	2	1	1	2	1	1	2	2	2	1	3	1	1	2	2	1	1	1	1	1	3	2	2	3	1	1	5	3	1	1	1	4	1	1	1	2	3	3	2	1	4	1	2	1	1	1	5	1	4	3	2	6	6	9	8	5	9
94500	-389.619436093755439	-387.846540039613217	-1.772896054142212	0.000339670669300	0.000062221952491	0.183183177455992	0.327463314136309	-2	3	3	4	1	5	6	4	6	7	6	6	7	8	8	10	7	9	9	8	9	10	12	10	14	12	12	12	14	12	13	13	12	15	13	14	15	15	14	15	15	15	16	16	16	15	18	16	20	20	22	20	21	23	26	28	28	28	30	32	33	0	5	1	1	1	2	4	1	5	4	1	1	11	7	17	14	4	17	1	0	8	3	0	9	14	18	15	6	26	3	19	27	22	28	11	18	0	36	27	32	33	29	32	0	22	19	10	32	0	37	42	32	41	42	38	33	50	43	42	28	47	1	1	2	2	2	1	1	3	3	2	4	5	1	1	1	1	1	1	4	1	3	3	1	1	4	1	2	3	2	5	3	1	1	1	3	3	1	1	1	1	1	1	2	1	3	4	4	1	1	3	3	4	3	4	7	7	4	7	9	7	8
95000	-359.301362391012560	-357.458803357476938	-1.842559033535649	0.000308038808671	0.000051458707194	0.167052675653839	0.457637604234552	-1	0	2	6	3	6	6	4	5	7	6	6	8	7	7	8	7	10	10	7	10	9	11	10	11	10	13	12	15	12	14	14	13	14	13	14	15	15	15	15	16	15	15	16	17	18	17	18	19	19	21	21	22	22	23	28	26	30	31	33	33	0	1	1	8	1	8	8	3	3	3	9	5	20	4	12	8	5	17	16	0	20	6	0	16	10	7	25	24	36	19	30	19	4	28	14	26	0	28	28	31	32	22	25	0	32	43	43	37	0	37	29	45	39	36	46	45	38	53	40	57	47	1	1	1	1	2	1	1	1	1	4	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	4	1	2	2	1	2	1	1	1	3	2	1	1	1	1	2	1	3	3	2	3	4	2	5	5	3	8	3	6
95500	-461.862906402095632	-460.297270125267460	-1.565636276828152	0.000240811994473	0.000061652164289	0.256017830109646	0.420701766692483	-2	0	3	4	3	5	5	6	7	7	7	7	7	8	8	9	6	7	9	8	9	9	10	8	12	10	12	13	15	12	13	13	12	15	12	14	15	14	16	16	15	17	16	16	15	17	18	17	21	19	22	21	22	22	26	29	27	30	31	32	33	0	1	2	2	2	4	5	5	8	17	5	5	17	18	5	18	4	4	13	0	20	2	0	8	21	18	20	6	16	5	16	26	14	27	18	32	0	18	18	16	26	9	20	0	3	8	21	31	0	44	16	50	36	28	47	33	51	57	36	57	9	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	4	1	1	2	2	2	3	3	4	3	2	2	2	2	1	1	4	3	4	2	5	4	1	6	5	4	2	1	1	6	1	3	6	4	8	2	2	7	4	13
96000	-401.657592342395787	-399.959905124387262	-1.697687218008520	0.000272491760042	0.000055651564037	0.204232098718418	0.448256501813011	-1	3	3	5	2	5	5	5	6	6	7	6	9	8	7	10	7	10	8	9	9	10	12	11	13	12	12	13	15	10	14	13	15	15	14	14	15	14	15	14	17	16	16	15	14	17	17	18	20	18	21	22	23	21	26	29	28	29	32	33	33	0	5	5	1	1	2	3	1	5	7	3	3	17	6	3	11	3	8	5	0	17	19	0	17	2	18	24	24	13	19	23	16	6	31	30	5	0	26	31	18	39	21	37	0	13	34	34	31	0	37	15	31	47	18	51	38	55	57	42	35	24	1	1	1	2	2	1	1	3	2	1	2	1	1	2	1	1	3	3	4	1	1	2	1	1	5	1	1	1	3	1	2	2	5	1	2	5	1	1	1	2	1	3	1	1	3	1	1	1	1	1	8	2	2	4	3	8	1	1	8	4	6
96500	-380.120345149251762	-378.410273135202488	-1.710072014049255	0.000296181994606	0.000059369775595	0.200450319992651	0.389504799226316	-2	2	3	5	3	5	5	4	7	7	7	5	8	8	8	9	7	10	10	9	10	9	13	10	14	11	13	14	15	12	13	14	14	15	12	14	15	14	15	15	15	16	15	15	16	17	17	17	20	20	22	21	22	23	25	30	27	29	31	33	33	0	1	1	1	1	3	2	2	12	8	8	3	12	8	17	6	8	15	7	0	20	8	0	9	16	9	1	8	7	14	24	20	18	11	22	6	0	35	13	23	31	25	17	0	10	42	30	41	0	44	24	22	34	42	53	45	28	52	9	56	19	1	1	2	3	2	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	2	2	7	6	5	2	1	3	2	4	1	6	1	1	5	1	1	1	3	1	4	1	2	1	1	3	5	7	3	3	1	7	6	4	14	2	13
97000	-357.763113633975308	-356.270687828135522	-1.492425805839765	0.000193213415002	0.000057975637922	0.300060106704789	0.426542131953892	-1	2	4	6	3	5	7	5	7	7	6	7	8	9	7	9	7	10	9	9	10	9	12	10	12	12	12	14	14	12	13	15	14	14	14	15	16	16	15	15	17	15	16	14	15	17	17	17	20	20	20	22	21	23	26	29	28	29	31	32	31	0	1	5	8	1	2	4	5	3	1	5	8	15	3	6	5	3	17	15	0	10	8	0	14	16	9	15	27	26	3	13	25	9	27	27	11	0	26	27	30	36	25	29	0	10	14	44	29	0	37	29	42	39	43	50	32	27	31	9	57	42	1	2	1	1	2	2	1	1	1	4	2	1	1	2	1	3	1	1	1	1	1	2	1	1	2	3	4	1	1	4	3	2	5	1	1	5	1	2	1	1	1	2	1	1	4	5	2	2	1	2	4	4	3	3	3	7	7	10	9	2	6
97500	-350.275212549992489	-348.267652976000591	-2.007559573991913	0.000203617978062	0.000027997593342	0.137500596012515	0.507059953535580	0	2	2	6	4	5	6	6	6	5	4	7	6	8	8	9	8	10	9	7	9	10	12	10	13	11	13	13	13	13	13	15	15	15	12	15	16	15	15	15	17	17	15	15	16	16	17	19	20	19	21	22	23	23	27	29	27	30	29	32	33	0	1	1	11	2	11	10	11	6	5	3	6	10	4	9	7	9	15	10	0	12	15	0	16	6	11	19	26	15	18	22	27	25	26	19	25	0	26	8	26	37	36	20	0	32	40	38	40	0	41	25	36	50	51	37	36	51	48	52	58	54	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	4	5	2	1	2	1	1	1	1	2	1	1	1	2	4	2	1	1	5	1	1	1	1	2	1	1	4	2	2	1	5	7	2	5	2	1	3
98000	-401.231953804626130	-399.625642367341698	-1.606311437284431	0.000338817813496	0.000080407461034	0.237317690601645	0.435705116804218	0	2	4	5	3	5	6	5	6	7	6	7	8	8	7	10	7	9	8	7	9	9	12	10	13	10	11	13	14	12	12	13	14	15	13	13	15	15	16	16	16	15	16	15	16	17	17	17	20	18	21	22	22	23	26	30	28	30	30	31	30	0	1	2	1	1	5	3	1	3	9	4	5	9	3	8	19	2	4	3	0	17	1	0	19	22	18	17	24	11	7	21	9	27	18	26	16	0	23	29	24	25	28	36	0	22	42	41	23	0	32	11	43	49	35	50	36	48	15	26	48	25	1	1	1	3	2	1	1	3	1	1	1	2	1	2	1	1	2	2	2	1	1	3	1	1	1	1	1	1	4	2	2	3	2	3	1	2	1	2	1	3	2	2	2	1	3	1	1	4	1	2	9	3	1	5	3	8	5	10	7	8	4
98500	-426.754338869401522	-425.181322444975535	-1.573016424425978	0.000382838251567	0.000096623091510	0.252386199952880	0.319624485582777	0	2	4	5	2	4	6	6	6	5	6	5	7	9	8	9	7	11	10	8	10	10	11	10	13	11	13	12	14	11	14	13	12	14	13	14	15	15	15	15	16	16	14	15	16	17	18	18	19	18	21	21	22	23	25	29	27	31	32	33	33	0	1	5	1	1	2	12	2	6	1	1	1	7	1	12	17	1	1	11	0	8	4	0	15	14	4	19	13	27	10	30	19	20	35	6	11	0	7	27	23	7	25	15	0	7	29	29	23	0	34	8	48	52	22	54	25	55	40	25	16	18	1	1	1	3	1	2	1	2	1	3	2	3	1	4	2	1	4	3	2	1	2	1	1	1	2	3	2	3	1	3	1	1	2	1	4	4	1	5	1	2	4	2	2	1	2	2	2	3	1	2	7	2	1	7	1	8	1	11	7	10	13
99000	-525.143031413490235	-523.446552217580347	-1.696479195909858	0.000287188337213	0.000058761177636	0.204608509544105	0.292754934559218	0	2	4	6	3	5	7	6	6	4	5	6	8	8	8	9	8	10	8	5	10	8	10	10	14	12	12	11	14	12	13	14	14	12	11	13	13	16	15	15	16	15	14	14	17	18	18	16	21	18	21	22	22	24	27	28	27	31	29	32	33	0	1	1	6	2	5	6	1	10	1	2	2	10	2	20	11	4	14	2	0	20	11	0	20	4	2	6	7	16	24	7	34	24	20	17	21	0	28	20	35	13	8	12	0	36	39	26	33	0	44	19	47	27	21	39	21	51	47	2	52	7	1	1	2	1	1	1	1	3	1	1	2	2	2	2	2	2	1	1	3	1	2	1	1	2	4	7	3	3	3	1	4	1	2	3	2	1	1	2	5	2	4	4	4	1	1	2	3	1	1	2	5	2	4	6	7	7	3	6	16	7	15
99500	-406.120590794532632	-404.549432643398745	-1.571158151133906	0.000286950818343	0.000072681696000	0.253289732433028	0.369301577619512	-1	2	2	4	3	5	6	5	6	6	7	7	6	8	6	10	7	9	10	8	9	8	11	11	13	11	12	11	13	13	13	14	13	14	13	14	15	15	14	15	17	16	15	15	16	17	17	17	21	19	21	21	22	21	27	30	28	29	32	33	32	0	1	1	1	3	4	5	2	8	1	3	1	1	8	8	7	2	8	3	0	8	2	0	18	17	14	24	10	17	18	13	19	10	16	7	18	0	31	27	18	15	11	24	0	30	32	26	32	0	44	3	39	52	30	39	22	49	34	18	24	19	1	1	1	3	1	1	1	2	1	4	3	4	3	2	1	2	3	2	4	1	2	3	1	1	2	1	1	2	2	2	3	2	3	2	3	3	1	1	1	3	4	4	1	1	1	1	3	1	1	2	9	3	1	3	8	11	4	8	10	11	9
100000	-409.731874765929831	-408.056249667352859	-1.675625098576996	0.000359669580079	0.000076009251338	0.211330775655204	0.370691077498621	0	3	4	5	4	5	6	3	6	6	6	6	8	8	8	9	8	9	9	7	10	9	12	10	12	12	12	13	13	12	14	15	14	14	13	12	15	16	16	14	15	16	15	13	17	18	18	18	20	20	22	22	23	24	27	28	27	30	32	32	33	0	1	1	8	1	2	8	1	1	5	8	1	11	8	9	20	2	4	8	0	4	1	0	12	11	19	22	13	26	4	35	44	13	19	26	11	0	35	44	4	13	3	35	0	11	23	18	38	0	46	11	48	46	3	23	35	39	54	45	47	29	1	1	2	1	3	1	1	2	2	2	1	3	1	3	1	1	2	3	3	1	2	4	1	2	3	1	2	3	1	4	1	1	3	2	1	2	1	2	1	4	3	7	1	1	4	2	4	1	1	1	8	2	3	8	6	7	6	2	7	6	11
