step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
5000	-650.357176952495138	-657.212664903454538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508835141273628	-1	1	0	1	4	3	4	3	5	5	5	6	4	5	7	7	7	6	6	7	6	8	8	10	11	9	9	8	10	11	9	9	10	11	9	11	11	13	13	12	13	14	13	13	11	14	15	14	17	17	15	15	15	17	16	17	16	17	17	17	18	19	18	19	19	17	19	19	20	19	21	20	21	23	21	20	24	25	27	28	27	29	32	32	34	35	33	35	33	34	34	35	34	33	40	35	36	35	38	41	0	1	1	1	1	4	4	2	2	4	6	13	6	8	9	10	10	7	4	21	7	2	16	35	15	28	23	12	19	20	17	16	15	22	17	21	31	37	31	21	13	16	29	32	15	35	29	24	53	38	29	44	35	43	48	41	27	42	51	19	41	61	49	59	56	41	59	56	48	56	51	59	66	70	68	66	69	69	76	79	5	79	82	81	84	83	83	83	84	84	83	84	83	0	77	85	0	36	81	98	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	4	1	1	2	1	1	1	2	2	1	1	3	2	1	2	1	1	2	3	3	2	2	2	2	3	3	2	1	2	2	1	3	2	1	2	4	2	1	6	3	1	1	1	1	2	2	1	4	1	2	2	2	2	1	2	2	2	3	1	11	1	1	1	1	1	1	2	1	1	1	1	2	1	8	1	1	15	6	2
5500	-625.480063083763071	-632.335551034722471	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587907019550248	-1	0	0	1	3	4	2	4	5	5	6	5	6	6	7	6	6	8	7	8	5	7	7	9	11	8	9	8	9	10	9	9	9	9	10	10	13	12	12	12	13	13	14	13	12	11	15	12	15	15	14	14	15	17	16	17	16	18	16	17	18	18	19	19	19	19	18	20	20	20	20	19	21	23	21	22	25	26	28	28	27	30	30	33	34	35	32	34	34	34	33	36	35	36	38	35	33	37	37	42	0	1	1	1	4	1	3	7	1	7	21	4	2	8	9	7	10	5	16	11	8	7	17	9	15	16	23	8	17	20	23	19	9	22	27	20	23	11	23	28	48	29	18	18	35	31	52	36	10	31	19	32	51	24	41	55	27	19	51	43	38	57	55	59	57	56	59	63	55	56	59	60	66	75	56	38	76	63	77	81	73	77	76	82	97	83	83	87	84	83	87	85	83	0	93	84	0	81	84	98	1	1	1	1	1	2	2	1	3	2	1	2	3	1	1	2	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	3	3	3	2	1	2	4	2	1	1	1	1	3	2	4	3	1	4	2	1	3	3	1	2	2	1	1	2	2	2	2	1	2	1	2	1	1	1	2	5	1	3	1	1	3	2	3	1	1	2	1	1	1	3	1	1	2	1	1	1	1	6	2	3
6000	-640.419775790912581	-647.275263741871981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618260267639115	-1	1	1	3	3	3	3	4	5	4	6	6	6	4	6	6	6	7	7	7	7	7	8	9	11	9	9	10	10	11	9	8	8	11	10	12	12	11	11	13	13	14	14	13	13	13	13	14	16	16	14	15	13	18	17	17	16	16	17	17	18	19	19	19	18	18	19	20	21	20	21	18	20	23	19	22	24	26	27	25	28	30	31	33	33	34	34	33	34	35	33	35	35	36	39	36	35	37	38	41	0	1	1	2	1	2	3	6	2	4	14	10	6	2	9	10	10	17	16	6	14	2	17	18	33	19	18	11	16	20	18	10	15	12	23	28	27	33	31	30	30	29	44	32	33	37	29	4	45	35	29	44	35	29	48	41	46	42	51	43	50	66	56	59	52	56	59	48	75	55	67	47	61	69	56	56	76	77	76	68	78	79	82	81	81	83	83	81	84	88	83	88	91	0	96	85	0	74	89	98	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	2	2	2	1	2	1	2	1	1	2	1	1	2	1	2	1	3	2	1	2	3	1	2	2	1	2	3	2	2	2	1	1	2	1	1	1	1	1	1	1	4	2	1	1	4	1	2	1	2	1	1	2	2	1	1	1	3	2	1	2	2	1	1	2	2	1	1	1	1	1	8	2	2
6500	-587.404196917420450	-594.259684868379850	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571530536533861	-2	2	0	2	3	3	4	4	5	5	6	6	6	6	7	7	4	7	6	8	5	6	8	11	10	9	7	9	9	11	9	10	9	11	10	11	12	11	11	12	11	13	14	13	13	14	13	14	16	15	15	15	13	17	16	17	16	17	17	18	18	19	19	20	17	19	18	18	20	18	20	20	21	24	22	23	25	26	27	29	28	29	33	33	33	35	34	33	34	35	32	35	35	36	39	36	35	37	39	42	0	1	1	3	2	1	2	6	4	2	21	4	8	8	9	10	4	22	7	21	8	2	17	33	15	16	17	8	19	20	27	18	15	2	27	28	39	27	17	36	20	29	35	32	33	37	29	41	44	31	42	12	32	51	48	48	50	51	47	54	25	32	68	67	51	68	59	48	56	55	59	66	69	69	41	75	76	76	77	76	79	77	75	82	81	88	83	82	82	88	82	83	88	0	98	84	0	75	84	95	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	1	2	2	1	2	1	2	1	3	2	1	1	1	3	1	1	1	1	2	1	1	2	2	1	2	1	3	1	1	1	1	1	1	2	1	3	4	1	1	1	1	1	2	2	1	1	1	1	2	6	1	1	2	1	2	1	2	6	2	4	1	1	2	3	1	2	1	1	1	1	1	1	11	3	1
7000	-657.817082469067145	-664.672570420026545	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548753161397093	-1	1	1	2	3	3	3	4	4	6	7	6	7	5	6	6	8	7	8	7	5	7	7	11	11	9	10	10	10	11	8	9	7	11	11	11	11	12	12	11	13	12	14	13	10	13	14	14	16	16	15	15	15	17	15	16	15	15	18	18	17	20	19	20	17	18	19	19	20	17	21	19	21	24	23	21	24	27	27	27	26	30	32	32	33	35	33	33	35	35	34	36	34	35	38	35	35	35	38	42	0	1	1	1	3	2	1	2	4	7	6	9	8	8	9	6	18	14	10	21	6	3	10	21	15	17	31	8	10	20	23	7	15	22	23	21	17	11	37	21	36	29	29	32	11	37	42	41	47	26	42	29	46	51	48	48	46	42	51	52	51	66	51	49	53	70	29	48	66	41	59	48	70	75	69	68	76	74	77	76	64	73	77	82	83	83	83	82	82	87	83	96	83	0	94	84	0	65	92	94	1	1	1	1	1	2	2	2	2	1	3	1	2	1	1	2	1	1	1	1	2	4	1	2	2	1	1	2	2	2	1	2	1	2	3	3	2	3	1	3	2	1	2	2	1	1	2	1	2	3	2	3	1	1	1	2	2	2	2	1	1	1	1	2	1	1	3	3	1	2	1	2	2	1	1	1	1	2	2	3	3	3	4	1	1	1	1	2	3	1	1	1	1	1	2	2	1	6	2	4
7500	-650.648098527104708	-657.503586478064108	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553903816125312	-1	2	0	2	3	2	4	4	5	5	6	4	4	7	7	6	6	7	7	7	7	8	8	11	10	9	10	10	10	11	9	9	9	10	11	11	12	12	12	12	12	11	14	14	11	13	14	14	16	16	13	15	16	17	17	17	15	15	17	17	19	19	18	19	17	19	19	17	21	18	20	18	22	23	21	23	25	27	27	28	28	29	32	32	34	36	34	34	34	33	34	35	34	37	39	35	35	35	38	42	0	1	1	1	4	1	2	4	4	4	6	2	6	8	9	7	4	4	10	11	11	2	16	15	15	18	23	18	19	26	23	16	9	12	27	21	18	8	35	14	14	32	42	42	26	37	29	41	42	31	19	51	47	51	14	48	35	29	51	58	52	54	55	58	39	68	59	48	68	56	49	57	14	66	56	62	55	77	76	77	76	78	79	82	84	88	90	90	84	83	83	93	83	0	94	89	0	64	89	98	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	4	1	1	1	3	1	2	2	1	1	2	2	2	1	3	3	3	1	3	2	4	1	2	3	1	2	2	1	1	2	1	3	3	2	1	1	2	5	1	2	3	1	2	2	1	1	3	3	2	1	2	2	1	3	1	8	2	2	2	4	1	2	1	3	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	2	4
8000	-650.351138849383119	-657.206626800342519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567202281022411	-1	2	1	1	3	3	5	4	5	5	7	7	5	6	7	7	7	6	6	7	6	7	8	7	10	8	8	11	9	10	9	10	9	11	11	12	12	12	11	12	13	14	12	14	13	12	15	15	15	14	14	16	15	18	17	18	17	17	17	16	17	19	17	19	18	16	18	17	20	18	20	19	20	22	22	21	24	26	27	29	25	30	31	33	34	35	34	33	34	34	33	36	33	35	39	35	36	34	38	42	0	3	1	1	2	4	5	6	4	4	21	18	6	8	2	18	4	6	7	21	8	2	17	6	15	21	10	8	16	20	23	29	15	22	23	11	23	10	27	20	7	29	29	38	11	31	51	24	43	12	18	44	43	42	41	53	51	49	60	43	47	59	44	59	35	28	59	48	63	66	60	60	68	69	68	48	76	81	77	81	77	81	81	82	80	88	83	83	84	83	83	94	83	0	96	84	0	53	84	98	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	1	2	2	1	2	2	2	1	1	1	1	2	2	2	2	4	1	3	4	3	1	1	3	1	1	4	1	4	3	1	2	3	2	2	1	1	1	2	1	1	2	1	4	2	1	1	2	1	2	2	2	1	2	2	1	1	2	3	1	2	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	6	3	4
8500	-624.877177408305329	-631.732665359264729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533458567968083	-1	2	1	2	4	3	4	4	5	4	7	6	6	6	7	5	7	7	7	7	6	7	8	10	9	9	10	8	10	11	10	10	9	11	10	11	12	12	12	13	14	13	12	14	12	12	14	15	16	15	13	16	13	18	17	17	17	17	15	17	18	19	18	20	18	18	18	20	19	19	20	20	22	21	23	22	23	26	27	28	28	31	32	33	33	35	33	35	35	32	34	36	33	36	36	35	36	37	38	43	0	3	1	1	2	1	2	6	2	4	21	5	6	8	9	10	16	16	10	8	8	3	17	23	15	22	12	8	16	20	23	18	15	22	23	20	18	6	27	30	28	29	7	32	15	24	7	41	53	27	29	42	24	49	41	48	27	47	51	49	49	44	47	67	43	55	59	56	41	55	63	57	68	55	74	41	76	75	77	69	78	79	76	82	81	82	83	87	85	80	87	89	83	0	88	85	0	28	84	98	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	3	2	2	1	1	1	1	1	2	3	3	1	1	3	2	3	2	2	1	4	1	2	2	1	1	2	1	2	1	3	1	2	1	1	2	2	2	3	1	2	2	3	1	1	2	2	1	1	4	1	1	2	5	1	2	5	1	2	2	1	1	2	2	1	1	1	1	1	1	1	10	2	4
9000	-690.214599904281499	-697.070087855240899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523362776097293	-1	1	1	1	2	2	5	4	6	5	6	6	7	7	8	6	6	8	7	8	4	8	8	11	10	8	9	11	8	11	9	9	10	12	10	10	13	9	12	13	13	15	13	11	12	12	14	14	16	15	15	13	14	16	16	16	13	16	18	17	18	19	18	19	18	17	20	19	19	19	20	18	22	21	22	21	24	26	28	29	28	31	33	32	33	35	34	35	35	34	33	35	35	36	39	34	35	37	38	43	0	1	1	1	1	2	3	6	2	4	8	5	7	12	2	4	10	16	16	11	6	3	17	38	9	16	18	14	16	36	18	29	15	22	23	21	46	13	23	11	28	47	38	32	23	35	16	41	16	26	29	44	25	47	48	28	27	47	51	43	37	61	54	10	40	56	42	66	41	66	43	41	62	62	70	62	76	37	77	56	29	80	80	79	53	83	83	90	84	83	80	79	80	0	94	84	0	24	84	98	1	1	1	1	2	1	2	1	2	2	1	2	1	1	3	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	4	1	1	1	4	1	1	2	1	2	1	4	1	5	3	4	1	2	1	2	4	1	1	2	2	2	1	1	6	4	1	2	2	3	1	5	2	1	1	2	1	1	6	2	6	9	1	1	1	10	1	1	1	1	1	2	2	3	1	1	1	1	12	3	2
9500	-640.619275918230755	-647.474763869190156	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605866134518397	0	1	1	1	4	3	4	4	4	5	7	7	6	6	6	4	6	8	7	8	6	8	8	11	11	9	9	10	8	10	10	9	10	10	10	13	13	13	12	12	12	14	13	13	12	13	13	12	15	16	15	14	14	17	15	17	16	17	16	18	16	19	18	19	17	19	18	20	21	19	19	19	22	23	23	23	24	27	27	29	26	29	34	34	33	35	34	35	34	34	31	32	33	37	37	35	36	37	38	42	0	1	1	1	1	2	6	2	2	16	21	10	7	7	9	4	7	15	2	21	8	5	17	34	15	12	23	14	16	20	27	29	15	22	27	11	23	25	31	8	14	19	29	32	35	23	26	28	28	39	29	44	29	51	48	55	35	24	24	59	43	65	61	59	51	56	58	56	56	55	59	60	55	70	55	73	65	75	76	76	77	79	82	81	91	85	92	91	85	92	77	91	92	0	85	84	0	53	89	98	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	3	1	1	2	2	1	1	1	2	1	1	3	2	1	1	2	2	4	2	2	1	2	1	1	2	2	3	1	2	2	2	1	3	3	2	1	1	1	1	1	1	1	1	2	2	2	2	1	3	2	5	1	2	2	2	2	1	1	3	3	2	2	1	2	1	1	3	1	1	1	2	1	1	10	2	2
10000	-577.667191844816671	-584.522679795776071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575313979646653	-1	1	0	3	3	2	3	3	5	5	7	6	4	5	8	6	7	6	8	8	6	8	7	10	11	8	9	9	7	10	9	10	9	10	10	12	12	12	12	13	13	14	13	13	13	12	13	14	17	15	15	15	15	17	16	17	17	16	15	17	19	19	19	17	19	18	19	18	20	19	20	18	21	23	22	22	24	26	26	28	28	29	32	33	31	34	33	34	35	34	31	36	35	35	40	35	35	37	37	42	0	1	1	1	2	2	3	6	7	2	21	2	6	8	9	10	16	14	16	11	14	7	12	15	15	9	23	14	10	20	23	18	9	12	27	21	35	34	31	20	28	29	29	32	24	31	29	12	43	31	47	44	40	59	48	48	31	43	47	10	53	56	56	59	39	56	64	48	48	56	58	43	66	68	62	63	76	77	76	79	78	76	91	82	77	83	91	83	84	83	82	90	86	0	89	84	0	61	84	98	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	2	1	1	2	1	1	1	3	2	2	1	2	1	1	1	2	2	4	2	2	2	1	2	3	1	2	1	1	1	1	2	1	3	1	1	4	2	1	1	1	4	1	1	2	3	1	3	2	2	2	1	1	1	1	1	1	1	3	1	3	2	1	1	2	1	1	1	1	1	1	3	1	1	10	2	3
10500	-652.153165295329927	-659.008653246289327	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611949181688089	-2	2	0	2	3	4	4	1	5	5	6	6	6	6	8	6	7	7	8	8	6	9	9	10	10	8	10	10	8	10	10	10	8	12	10	12	11	12	12	13	14	12	13	12	11	14	15	12	15	13	14	13	15	17	16	17	17	17	16	16	19	19	18	18	19	18	17	20	20	19	21	19	22	23	21	23	24	27	27	28	27	31	31	34	33	35	33	35	32	33	34	35	34	36	40	35	35	38	38	42	0	3	1	1	3	2	2	1	7	5	7	10	6	6	7	4	16	9	4	21	8	7	17	26	18	17	23	7	16	20	23	29	7	22	17	28	27	32	35	14	7	29	29	32	15	27	42	28	22	23	12	29	46	12	48	41	23	59	47	42	49	57	55	59	18	41	42	56	56	55	59	60	66	75	61	62	76	73	77	77	75	76	80	89	81	93	83	87	82	83	82	84	83	0	98	84	0	72	85	98	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	3	1	2	2	1	1	1	1	1	3	2	1	1	1	2	2	1	2	1	1	1	4	3	2	2	1	2	2	2	1	3	2	3	2	1	4	2	1	2	1	1	2	2	1	1	1	5	2	2	1	2	2	3	3	3	1	1	2	1	2	1	2	2	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	9	1	2
11000	-562.728572048357137	-569.584059999316537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566814414173354	-1	1	0	3	4	3	5	3	5	5	6	6	7	6	7	7	7	7	5	8	5	8	7	10	10	9	9	10	9	10	9	8	9	12	10	11	12	13	12	13	12	13	14	12	12	13	14	14	16	16	13	16	15	17	17	17	16	17	17	17	19	19	18	20	18	18	18	19	21	20	20	20	21	24	23	22	24	24	26	28	28	31	31	34	33	35	34	33	31	34	34	36	33	37	40	33	35	38	38	42	0	1	1	1	3	2	6	2	4	4	21	21	6	7	9	10	19	11	4	12	8	5	10	26	15	23	23	14	19	11	23	2	15	22	23	12	35	7	23	12	28	44	45	29	27	31	51	41	43	35	29	44	40	38	48	48	31	42	51	43	55	54	30	59	50	55	38	56	68	56	59	65	48	68	69	73	73	72	73	73	74	77	79	89	83	85	83	83	79	83	88	85	79	0	87	89	0	78	84	98	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	2	1	3	1	3	1	2	1	4	3	3	1	1	1	2	2	2	1	1	1	3	1	2	1	2	3	2	5	2	2	2	1	1	4	2	1	1	3	1	1	1	1	1	4	2	1	1	1	2	3	2	1	3	3	2	1	1	1	1	2	2	1	1	3	1	3	1	1	8	2	2
11500	-637.268449848715704	-644.123937799675105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501517175266052	-1	1	1	1	3	3	4	3	5	5	6	6	6	7	7	5	7	6	8	7	7	9	9	10	8	10	9	10	10	10	9	10	9	11	11	11	11	13	13	12	13	14	12	13	11	14	12	12	17	16	12	16	16	16	17	17	15	17	18	18	18	20	18	19	19	18	17	18	20	19	21	18	19	24	22	22	25	27	27	26	26	30	33	33	33	35	32	34	34	33	33	35	35	36	39	34	36	37	37	42	0	1	1	1	2	2	6	2	4	4	8	7	6	6	9	4	12	1	10	11	11	12	17	18	15	21	17	11	16	14	18	12	9	2	23	21	23	18	31	30	48	51	24	32	30	37	26	30	47	31	34	29	51	42	41	30	27	43	42	67	57	49	46	59	61	56	16	41	66	48	64	50	56	68	66	68	76	40	77	76	71	77	77	82	82	85	82	87	77	87	87	91	83	0	93	84	0	34	89	98	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	4	1	1	1	2	1	2	1	2	1	2	4	3	2	2	2	6	1	1	2	3	2	1	1	1	1	2	1	1	1	1	3	3	1	3	1	1	2	2	2	2	2	1	2	1	2	1	1	1	6	3	1	3	1	2	1	2	2	3	3	7	1	1	2	3	5	1	1	2	1	1	5	1	1	1	1	1	2	1	1	15	2	2
12000	-619.408381678730052	-626.263869629689452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534528883887783	-1	1	0	2	4	3	2	4	4	3	7	6	7	7	7	4	7	7	6	7	5	9	6	11	11	10	8	10	9	9	9	9	9	11	10	12	12	12	13	13	12	15	12	13	12	13	14	15	17	15	14	16	15	18	16	17	17	16	15	16	16	20	18	19	17	18	19	19	20	20	21	16	20	23	23	20	24	26	27	28	26	31	33	33	33	34	32	35	35	35	34	35	34	36	39	36	36	38	37	41	0	3	1	1	2	2	2	2	4	2	21	5	6	8	9	10	23	3	16	21	6	2	16	29	15	30	23	8	19	14	27	16	15	22	31	14	35	12	35	36	8	29	29	32	33	37	43	13	60	46	18	32	34	42	38	41	50	43	38	43	59	54	23	24	47	48	42	55	68	55	59	59	56	69	55	48	76	71	77	76	72	79	76	82	87	83	82	83	82	82	85	85	83	0	99	84	0	63	83	98	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	5	1	1	1	4	1	1	2	1	1	3	1	1	1	3	1	1	1	3	1	3	1	1	5	2	2	2	1	1	2	5	1	1	3	2	2	2	1	2	1	3	2	2	1	1	6	5	1	1	2	1	1	2	3	1	1	2	2	2	1	2	2	4	5	3	4	1	1	1	1	1	3	2	1	1	1	1	1	1	1	8	2	1
12500	-589.898339359931583	-596.753827310890983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615869368973412	-1	1	0	3	4	3	4	3	6	5	7	5	7	5	7	7	7	7	7	7	6	8	8	8	10	9	10	10	9	10	10	9	10	10	9	13	13	12	10	12	12	13	13	13	12	14	14	14	17	16	14	15	14	18	15	16	16	16	18	17	18	19	17	19	18	18	18	18	18	19	20	20	21	23	22	20	22	24	28	27	27	30	33	32	33	36	32	34	34	35	33	36	35	37	40	36	36	35	39	42	0	3	1	2	1	2	4	1	7	7	14	4	6	8	9	10	4	5	7	21	8	2	17	16	15	11	23	13	24	21	35	19	15	22	23	21	31	31	35	11	5	29	24	32	25	23	42	41	51	35	29	44	38	58	36	48	35	51	17	19	58	63	41	65	47	55	42	55	48	63	67	69	66	75	73	68	76	64	80	76	78	77	77	82	84	88	82	87	84	88	82	89	83	0	90	89	0	72	85	98	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	4	1	1	2	1	1	1	1	2	1	1	2	1	1	2	3	1	1	4	4	2	3	2	1	3	1	1	1	4	2	1	1	1	1	1	4	1	5	5	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	3	1	2	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	6	3	3
13000	-599.816189490472198	-606.671677441431598	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624416201609545	-1	1	1	2	3	3	3	4	4	6	7	5	5	6	7	6	7	7	7	7	5	9	9	10	8	9	7	9	9	10	9	8	10	12	10	12	10	12	12	13	12	14	13	13	11	13	14	13	16	15	13	16	16	16	16	17	16	16	16	18	19	19	19	18	19	19	19	20	20	18	20	20	22	23	22	22	24	25	26	29	27	30	33	32	34	36	33	35	34	34	34	36	35	36	37	35	34	36	39	41	0	1	1	2	2	2	3	6	2	4	21	5	6	8	9	2	10	12	12	21	6	12	10	7	15	32	16	14	16	28	12	10	9	22	27	11	17	22	27	24	28	29	10	32	20	31	31	41	43	24	24	32	44	45	48	48	37	29	47	58	43	60	44	59	54	56	52	48	48	55	67	60	69	68	68	69	76	74	77	76	78	77	82	82	84	87	82	90	84	83	87	89	83	0	91	84	0	10	85	98	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	4	1	1	1	2	2	1	2	1	2	1	2	3	2	1	2	2	2	2	3	2	2	2	2	1	2	3	2	5	1	2	1	3	3	3	2	1	3	1	2	1	1	1	2	2	4	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	11	2	2
13500	-631.203959228653844	-638.059447179613244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562259562640758	-1	2	1	1	3	2	3	4	5	5	6	6	7	6	7	6	7	6	7	8	7	9	8	9	9	10	10	11	10	10	10	10	9	11	9	12	12	12	12	12	13	15	13	12	12	11	14	14	16	15	14	15	15	18	17	17	17	17	17	17	19	18	19	19	18	18	20	19	19	19	21	18	19	23	21	22	24	25	28	28	27	30	32	33	33	33	33	33	34	34	34	35	34	34	38	36	35	37	37	43	0	3	1	1	2	4	4	6	7	7	8	2	8	8	9	4	2	4	10	11	11	3	17	12	15	35	35	13	16	20	23	10	15	22	23	21	26	35	23	11	24	47	17	10	32	24	29	41	27	35	26	44	46	42	48	48	35	32	51	49	65	60	62	59	52	55	51	55	66	41	64	58	41	75	68	65	76	72	77	81	66	79	82	83	82	83	79	83	85	83	88	84	83	0	80	83	0	7	92	98	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	1	1	3	1	1	1	1	1	2	2	1	1	3	2	1	1	3	2	3	2	2	2	1	4	3	1	1	2	1	4	3	3	2	2	1	2	2	4	3	1	1	1	1	1	1	2	1	2	1	1	3	1	1	2	1	1	2	1	3	2	1	5	1	2	1	2	1	3	1	1	1	1	1	1	1	4	2	1	16	1	3
