step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
61000	-257.889960705553563	-256.362905696002656	-1.527055009550928	0.000068190385916	0.000018898397282	0.277141667825515	0.675838462185223	-2	0	-1	1	3	6	5	6	6	6	6	6	6	7	10	8	7	8	9	8	7	8	8	9	7	8	9	10	10	10	10	10	10	10	12	12	12	11	13	13	13	14	14	15	15	13	17	17	17	14	19	16	17	17	18	20	21	0	3	1	2	2	0	0	4	0	0	0	7	7	6	9	11	12	12	13	13	9	17	12	18	12	12	13	19	11	18	22	24	18	12	38	31	38	34	23	31	37	46	36	39	35	37	52	44	44	41	45	41	45	46	54	55	56	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	2	3	1	2	1	2	1	2	3	1	2	1	1	3	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1
61500	-298.437602921236078	-296.842514467999592	-1.595088453236458	0.000093922514625	0.000022745566590	0.242173739501817	0.509676910082771	0	1	2	2	3	6	4	5	6	6	5	5	7	7	9	7	7	7	9	8	8	8	8	9	8	8	7	9	10	8	10	10	10	10	12	12	12	13	12	12	10	14	14	15	15	13	17	17	17	17	20	15	16	18	19	18	21	0	1	1	2	1	0	0	4	0	0	0	7	7	11	11	6	12	12	13	12	16	17	12	30	17	18	7	13	11	18	24	17	30	12	23	31	34	41	18	31	17	46	31	46	46	35	46	39	44	52	38	39	44	50	54	42	54	1	1	2	1	3	1	1	2	1	1	1	1	2	2	3	1	2	2	1	3	1	1	2	1	1	1	2	1	3	1	1	2	1	4	3	2	2	2	4	1	3	1	4	1	2	1	3	2	1	2	4	3	1	1	1	2	2
62000	-261.414765670179179	-259.878231545230904	-1.536534124948284	0.000071233542812	0.000019345735257	0.271581820776916	0.654587228300036	0	1	1	2	2	6	4	4	6	5	6	5	7	7	10	8	7	7	9	8	8	8	8	9	8	8	9	10	10	9	10	10	9	8	12	12	11	12	12	13	10	14	14	16	15	15	16	16	17	15	20	17	16	18	19	20	20	0	1	1	2	3	0	0	2	0	0	0	7	7	6	9	6	12	12	20	17	14	18	17	12	17	12	13	19	14	17	17	34	18	18	37	32	41	41	37	31	24	35	36	42	39	37	45	46	42	39	54	47	41	45	54	55	54	1	1	1	1	1	1	1	3	1	1	1	1	3	1	4	1	2	2	1	1	1	1	1	3	1	2	2	1	2	2	3	2	2	1	1	1	1	2	1	3	1	2	1	1	2	2	1	1	2	2	2	1	3	2	1	1	2
62500	-256.556951201759659	-254.916978214008481	-1.639972987751171	0.000046371762898	0.000010383442726	0.223917359984964	0.571313314245439	0	1	1	2	2	5	4	6	6	3	6	5	7	7	9	8	7	8	8	8	8	8	8	9	8	7	9	10	10	9	10	10	9	8	12	12	9	13	13	13	13	14	14	16	15	15	17	17	17	16	20	16	16	18	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	14	11	12	12	13	13	9	12	12	34	17	12	13	20	21	34	24	34	17	17	37	31	34	35	18	31	12	38	31	41	42	42	52	41	53	45	44	46	41	50	54	55	54	1	1	1	1	1	1	1	4	1	1	1	1	3	1	2	1	2	2	1	1	2	2	3	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	4	2	5	1	3	2	1	1	1	2	1	1	1	1	3	1	1	1	2
63000	-264.655978266873035	-263.196576906803386	-1.459401360069639	0.000052550342047	0.000017188971997	0.327095339961123	0.639206153754818	0	1	1	2	3	6	4	4	5	5	6	5	7	7	9	8	7	7	9	8	8	8	7	8	8	8	9	10	10	9	10	7	9	10	11	12	12	13	12	13	13	14	14	15	15	15	17	17	17	17	20	15	16	18	18	20	20	0	1	1	2	2	0	0	4	0	0	0	7	7	11	14	6	12	12	13	13	6	18	12	12	17	23	13	13	11	22	32	12	18	24	24	31	33	33	35	31	39	37	32	42	41	41	52	44	53	45	49	42	38	50	50	55	54	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	2	1	2	1	2	2	1	1	2	3	2	1	3	2	2	2	3	2	3	4	1	2	1	2	5	1	2	2	2	2	1	1	2	1	1	1	1	2	2
63500	-269.242171340734444	-267.303984009355645	-1.938187331378783	0.000082664128084	0.000012293461594	0.148715795818913	0.631790197934131	0	1	2	2	3	6	4	6	6	6	5	5	6	7	8	8	7	8	9	8	8	7	8	9	8	7	9	8	10	9	10	10	9	10	12	12	11	11	13	13	13	12	11	14	15	15	16	17	17	16	20	14	17	18	19	20	20	0	1	2	2	2	0	0	4	0	0	0	7	7	11	14	9	12	12	28	13	14	12	26	23	17	12	13	13	14	17	18	33	17	18	37	43	33	33	35	36	42	33	31	37	38	40	52	44	45	46	45	35	45	50	54	54	55	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	2	3	1	2	2	2	1	2	2	1	1	1	2	1	1	1	2	1	3	2	2	1	2	2	1	4	1	2	2	1	2	1
64000	-263.350378519001026	-261.620664994532035	-1.729713524468993	0.000073267902508	0.000014267133957	0.194725568334049	0.685664308102486	-1	0	1	1	3	6	5	6	6	6	5	6	6	7	8	8	7	8	9	8	8	8	8	9	7	8	8	7	9	10	10	9	10	11	12	12	11	13	12	13	13	14	12	16	15	15	17	16	17	15	20	16	17	18	19	21	20	0	1	1	2	3	0	0	3	0	0	0	7	7	6	9	9	12	12	28	28	6	12	17	17	12	12	13	13	14	17	17	17	23	30	37	31	33	39	37	31	35	38	31	42	42	42	52	32	48	38	42	45	44	50	46	57	50	1	1	2	1	1	1	1	4	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	4	1	2	3	1	1	2	1	1	4
64500	-262.450311008613198	-260.998262415502211	-1.452048593111000	0.000076857212200	0.000025675753040	0.334070834794311	0.631386036189026	0	1	2	2	3	6	5	6	3	4	6	6	7	7	10	8	7	7	9	8	8	8	8	9	8	8	9	10	9	10	10	10	10	9	12	12	11	12	13	13	13	14	14	14	15	15	16	17	17	17	19	17	17	16	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	9	29	6	12	12	13	13	9	17	18	23	12	13	13	34	16	24	24	24	18	18	33	18	24	37	38	31	33	41	31	35	42	42	37	44	45	54	46	41	45	42	50	55	50	1	1	2	1	2	1	1	4	1	1	1	1	1	3	1	2	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	2	5	2	1	1	2	3	1	2	1	1	1	3	1	2	1	3	2	1	1	2	2	3
65000	-262.255379352989564	-260.504210006340259	-1.751169346649296	0.000074487868830	0.000014064992797	0.188822596450463	0.581840107420101	0	1	2	2	3	6	3	6	6	6	6	6	7	7	10	8	7	8	9	8	7	8	8	7	8	8	8	8	9	10	10	10	10	11	12	12	11	13	13	13	13	14	13	15	15	15	15	17	16	17	20	17	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	16	14	7	17	13	17	6	24	12	7	17	13	13	17	14	17	24	23	23	23	37	31	30	30	37	24	37	41	36	39	42	42	42	41	42	41	38	47	49	39	54	55	54	1	1	1	1	2	1	1	2	1	1	1	2	3	1	2	1	3	1	2	1	1	1	1	3	1	1	1	1	2	2	3	1	2	2	1	2	1	3	2	5	2	1	1	2	1	1	1	2	2	2	3	2	1	4	1	2	1
65500	-249.591234036085126	-247.982047839664261	-1.609186196420870	0.000087951403254	0.000020765964013	0.236107250650799	0.721889570914058	0	1	2	2	3	6	5	6	6	6	6	6	7	7	10	7	6	8	8	8	7	8	8	9	8	7	9	10	10	10	10	10	10	11	12	9	12	13	13	13	13	13	13	14	15	15	17	17	16	16	20	17	17	18	19	20	20	0	1	1	2	3	0	0	4	0	0	0	7	7	6	9	6	7	12	13	7	11	12	17	17	17	17	13	19	16	24	36	24	23	32	32	23	23	33	37	31	35	35	31	35	42	42	46	50	42	42	53	42	46	50	54	54	54	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	1	2	1	2	2	3	1	1	1	2	1	2	1	2	2	1	2	1	1	2	1	2	2	2	1	1	2	2	3	2	2	1	1	2
66000	-230.008476685457708	-228.479558307203575	-1.528918378254125	0.000063892075739	0.000017635967795	0.276027466485322	0.672144268866950	0	1	2	2	3	6	5	5	6	6	6	6	7	7	9	7	7	8	9	7	8	8	8	9	8	8	9	8	9	9	10	10	9	10	11	12	12	13	13	13	13	14	13	16	15	15	17	17	17	17	18	16	16	18	19	21	20	0	1	1	2	2	0	0	4	0	0	0	7	7	6	21	6	12	12	13	7	14	12	12	23	12	12	13	20	21	22	23	17	22	17	33	31	35	35	37	36	37	39	31	42	42	42	52	38	46	46	49	45	39	50	54	55	54	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	2	1	3	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	1	1	3	1	1	2	1
66500	-238.050484296552952	-236.458106392335850	-1.592377904217090	0.000055996541005	0.000013628381055	0.243378980394266	0.655493750661120	0	1	2	2	2	6	5	6	6	4	6	6	7	7	10	8	7	8	9	8	7	8	8	9	7	8	9	9	8	10	10	9	10	10	12	12	12	13	11	12	13	14	14	15	14	15	17	17	17	16	17	16	17	18	19	21	19	0	1	1	2	2	0	0	4	0	0	0	7	7	11	16	9	12	17	13	13	6	17	17	12	12	12	13	13	21	24	19	23	23	18	39	31	33	33	33	31	35	37	36	45	35	39	52	37	42	46	46	46	46	50	54	55	50	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	2	1	2	2	1	2	3	1	5	2	1	1	1	1	2	1	2	2
67000	-232.833206499974551	-231.270147122971451	-1.563059377003105	0.000062831333389	0.000016167363123	0.257313704026584	0.631007503384127	0	1	2	2	3	6	5	5	5	6	5	6	7	7	10	8	7	8	9	8	8	8	8	9	8	8	9	10	10	9	10	10	10	11	12	12	12	13	11	13	13	13	13	16	15	15	16	17	17	17	18	17	16	18	19	21	21	0	1	1	2	3	0	0	3	0	0	0	7	7	9	16	14	12	12	13	13	9	17	12	17	12	12	13	13	6	17	24	26	23	32	39	31	33	39	23	31	35	35	31	46	42	42	45	45	45	45	45	47	46	50	50	55	54	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	2	1	2	1	2	2	1	1	2	1	2	1	1	2	2	1	1	2	1	2	3	3	1	1	3	1	2	2	1	1	1	1	1	1	1	1	2	2	2
67500	-231.156610686280914	-229.586836234076912	-1.569774452203997	0.000053999564404	0.000013714119468	0.253967223984365	0.779853123404251	0	1	2	2	3	6	5	5	5	4	6	6	7	7	9	8	7	7	9	8	8	8	8	9	8	8	9	10	9	9	10	10	10	11	12	12	11	12	13	13	13	14	14	16	15	15	17	17	17	16	20	16	16	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	9	14	9	12	12	13	13	11	17	12	12	17	17	13	13	14	18	23	18	23	24	37	31	33	37	35	31	37	35	36	41	42	42	52	44	53	46	42	42	42	50	54	55	55	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	2	2	1	1	2	2	2	1	2	3	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	2	1	1	2	1
68000	-229.512078896110381	-228.065701701799554	-1.446377194310820	0.000077542530813	0.000026345260763	0.339752397641387	0.737342440149891	0	1	2	2	3	6	5	5	6	6	5	6	7	7	10	7	7	6	9	8	8	8	8	9	8	8	9	10	8	9	10	7	10	11	12	12	11	13	13	13	13	14	14	16	15	15	17	17	17	17	19	15	16	18	19	21	21	0	1	2	2	2	0	0	4	0	0	0	7	7	6	11	9	18	7	13	13	11	32	32	23	17	12	13	19	6	17	22	12	23	24	37	34	33	37	37	36	37	39	36	46	42	42	52	42	44	45	42	38	41	50	54	55	54	1	1	1	1	2	1	1	2	1	1	1	1	2	1	3	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	1	1	2	2
68500	-264.125255150966950	-262.650763433836289	-1.474491717130662	0.000067105201295	0.000021068655815	0.313964572169901	0.593849857620059	0	1	2	2	3	6	5	6	6	5	5	6	7	6	7	8	7	7	9	8	8	8	7	9	8	8	8	9	10	9	10	10	10	11	12	11	10	13	13	13	12	14	14	16	14	14	17	17	15	17	20	17	17	18	19	21	21	0	1	1	2	3	0	0	4	0	0	0	7	7	11	11	11	12	12	13	13	6	18	12	12	12	17	13	13	15	23	24	12	23	18	37	31	24	37	30	36	32	41	36	42	35	39	45	42	45	49	55	39	45	50	44	54	54	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	2	2	2	2	2	1	1	1	2	1	2	1	2	2	1	2	2	2
69000	-265.121955914113585	-263.536694794114794	-1.585261119998791	0.000081930361588	0.000020204568685	0.246606609480485	0.612134258868463	0	1	1	2	3	6	5	6	5	6	6	6	7	7	9	8	7	8	9	7	8	8	8	9	8	8	9	10	8	10	8	10	10	9	10	11	12	12	12	13	12	13	11	15	15	14	17	17	17	17	20	16	16	18	19	20	21	0	1	1	2	2	0	0	2	0	0	0	7	7	9	11	11	12	17	13	7	6	17	12	18	12	12	13	27	14	25	12	17	12	23	34	31	35	35	35	43	35	38	31	46	42	42	52	53	37	53	53	45	37	41	54	54	56	1	1	1	1	2	1	1	4	1	1	1	1	2	1	3	2	1	1	1	2	1	1	2	1	2	2	2	1	1	2	2	1	3	1	1	2	2	2	2	2	2	1	1	1	2	1	1	1	3	1	1	1	3	3	1	2	1
69500	-279.545553635585634	-277.696015715496799	-1.849537920088822	0.000058960868121	0.000009762732343	0.165579860910103	0.542369212356248	0	1	1	2	3	6	3	6	6	6	6	5	7	7	10	8	7	7	9	7	7	6	8	9	8	8	9	10	10	8	10	10	10	11	11	12	12	13	13	12	13	14	13	16	15	14	15	16	15	17	20	17	17	18	19	19	21	0	1	1	2	2	0	0	3	0	0	0	7	7	6	9	11	7	12	30	7	11	7	12	12	18	22	13	22	16	7	24	22	17	24	33	31	35	37	35	31	37	35	31	46	46	37	42	39	46	45	39	47	42	46	54	54	55	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	4	2	1	2	1	3	2	3	1	1	2	3	2	4	1	2	3	2	1	2	1	1	2	2	1	3	2	2	1	1	1	2	1	2	5	2	2	3	1	1	2
70000	-281.857275697509237	-280.351755587397122	-1.505520110112105	0.000082226536750	0.000023916223183	0.290857722192512	0.564417756148873	0	1	2	2	2	5	3	5	6	6	5	5	6	7	10	8	6	8	9	8	8	8	8	9	8	8	9	8	9	10	10	7	10	10	11	12	12	13	13	12	13	14	14	14	14	15	15	17	17	16	20	17	16	18	17	21	20	0	1	1	2	2	0	0	1	0	0	0	7	7	6	16	11	7	32	13	13	11	32	12	18	17	32	12	13	9	23	23	17	32	24	33	31	35	26	35	31	35	35	36	41	41	45	42	38	45	46	49	47	41	42	38	57	55	1	1	2	1	1	1	1	3	1	1	1	2	2	2	2	2	2	1	2	2	2	1	3	1	2	1	3	2	2	1	1	1	3	1	1	2	1	3	2	2	2	3	2	1	1	1	1	1	2	1	2	2	2	3	1	1	2
70500	-244.049695887270246	-242.576631604892668	-1.473064282377569	0.000070623311779	0.000022256617163	0.315145475371917	0.659456815503488	0	1	2	2	3	6	5	3	6	5	6	6	7	7	10	8	7	8	9	7	8	7	8	9	8	8	9	9	10	10	10	10	10	9	11	12	12	13	13	13	13	13	14	16	14	15	15	17	17	17	20	17	16	18	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	14	6	12	17	20	12	9	12	12	17	12	17	20	13	21	18	24	17	12	18	30	31	35	35	35	23	35	37	36	45	42	45	45	44	39	42	50	47	39	50	54	50	54	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	2	1	2	2	2	1	1	2	2	1	1	2	1	2	2	4	2	1	2	2	1	1	1	1	2	2	2	2	2	1	1	2	2
71000	-239.465951001779104	-237.724071113847856	-1.741879887931237	0.000064786209464	0.000012395911134	0.191335644367913	0.687905379197247	0	1	1	2	3	6	5	5	6	5	6	6	7	7	9	8	7	8	9	8	8	8	8	9	8	8	9	10	10	10	9	8	9	11	10	12	12	13	12	13	13	13	14	16	15	15	17	17	17	16	17	17	16	18	19	21	19	0	1	1	2	2	0	0	4	0	0	0	7	7	11	6	11	12	17	13	13	14	12	12	18	12	17	13	13	6	17	22	13	23	28	33	31	35	39	35	31	35	39	31	46	39	42	46	44	53	46	45	46	41	50	54	54	54	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	4	2	1	2	1	3	1	2	1	1	1	1	2	3	2	1	1	1
71500	-266.539388810841388	-264.736874830301701	-1.802513980539683	0.000094832921968	0.000016689398388	0.175987389630312	0.690634708924542	0	1	2	2	3	5	5	6	6	6	6	6	7	7	10	8	7	7	9	8	8	8	8	9	8	7	9	9	10	10	10	9	10	11	9	12	12	13	13	12	12	14	13	16	15	15	16	17	16	17	18	17	15	18	19	20	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	6	11	12	12	12	13	14	18	12	22	12	12	13	13	10	26	23	12	35	18	23	31	35	41	35	31	35	41	31	45	38	42	41	44	53	42	52	37	37	53	54	50	55	1	1	1	1	2	1	1	4	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	1	2	2	1	2	2	2	2	2	1	2	1	1	1	1	3	1	2	1	3	1	2	1
72000	-240.780702297772905	-239.034034782581728	-1.746667515191173	0.000059174466465	0.000011245073916	0.190032535780014	0.727833093466156	0	1	2	2	3	6	3	3	6	6	6	5	6	7	9	8	7	8	9	8	8	8	8	9	8	8	9	10	10	9	10	8	10	11	11	12	12	13	13	13	13	14	11	16	15	15	14	16	17	17	20	16	15	18	19	21	21	0	1	1	2	4	0	0	4	0	0	0	7	7	6	14	6	13	17	13	12	14	17	17	18	12	12	20	19	21	17	25	17	30	22	33	31	35	37	35	43	35	41	31	41	42	37	41	39	46	45	50	47	41	50	54	55	54	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	2	2	1	1	1	1	3	2	1	1	1	1	1	1	1	3	1	2	1	1	2	2	2	1	1	3	1	2	1	2	2	2	2	2	1	1	1	2	2
72500	-283.641361906815916	-282.246422606804174	-1.394939300011759	0.000050162588926	0.000020620708788	0.411077442960568	0.584929929232958	-1	0	1	2	3	4	4	5	5	6	6	5	7	7	10	8	6	8	9	8	8	7	6	9	8	8	9	10	9	10	10	10	10	9	12	12	12	11	12	12	13	14	14	16	14	15	17	17	17	17	20	14	17	18	19	21	21	0	1	1	2	3	0	0	4	0	0	0	7	7	6	10	6	12	17	13	7	9	23	12	23	23	17	13	13	21	18	22	12	26	18	30	31	34	30	38	31	39	35	31	46	24	35	42	45	42	45	46	37	46	50	50	55	54	1	1	2	2	2	1	1	2	1	1	1	1	2	2	3	2	1	2	1	4	2	1	1	2	2	1	1	2	1	2	2	4	2	1	1	2	2	1	1	2	1	2	2	1	4	3	1	3	3	3	3	2	2	1	2	2	3
73000	-257.778174631751085	-256.310819452299086	-1.467355179451985	0.000064854633527	0.000020752916109	0.319991263234435	0.582013873338359	0	1	1	2	2	6	4	6	6	5	5	5	7	7	9	8	6	8	9	8	8	6	8	9	8	8	9	10	10	9	8	10	10	9	11	12	11	13	13	13	13	14	14	15	14	15	15	17	17	17	20	17	17	18	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	11	9	6	12	22	13	7	6	12	12	17	17	12	20	19	21	12	22	13	22	26	18	31	33	37	37	36	35	37	40	38	39	45	42	44	46	38	53	47	46	50	54	55	54	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	3	1	1	2	2	2	2	1	1	2	2	1	2	3	1	2	2	1	2	1	1	2	2	1	2	1	1	1	2	2	2	2	2	2	1	1	2	1
73500	-241.751295831504990	-240.240754074126414	-1.510541757378577	0.000077170287436	0.000022187392169	0.287512109984194	0.616419166748109	0	1	2	2	3	6	5	6	6	5	6	6	7	7	10	8	7	8	9	8	8	8	8	9	8	7	9	8	7	10	10	10	10	11	12	12	11	13	13	13	13	14	11	15	15	15	16	17	15	17	20	17	17	18	19	21	21	0	1	1	2	2	0	0	2	0	0	0	7	7	9	29	11	12	12	23	7	14	12	12	17	12	12	13	13	9	24	23	24	22	18	37	31	33	37	26	43	35	35	31	42	41	35	42	46	41	42	55	47	49	50	54	55	54	1	1	2	1	1	1	1	4	1	1	1	1	2	1	3	2	1	2	1	2	1	2	2	2	2	1	2	1	1	1	2	1	2	2	1	2	1	2	3	2	1	2	1	1	1	3	1	2	2	2	1	1	2	1	1	2	3
74000	-231.626085612807088	-229.743435147987270	-1.882650464819821	0.000074113745039	0.000011776655673	0.158899751545320	0.731458135899062	0	1	2	2	3	6	5	4	6	6	5	6	7	7	10	8	7	7	9	8	8	8	8	9	8	8	9	7	7	10	10	10	10	11	12	12	12	13	13	13	11	14	14	16	15	15	17	16	16	17	18	15	17	18	18	21	19	0	1	1	2	2	0	0	4	0	0	0	7	7	11	21	29	12	12	13	28	14	18	18	17	17	18	13	7	6	23	23	23	24	18	30	31	41	35	41	31	33	38	36	46	42	42	52	38	42	46	46	42	49	50	50	54	50	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	3	1
74500	-257.467181994299040	-255.608396453626199	-1.858785540672858	0.000105965588970	0.000017342761452	0.163664087750048	0.757334680474077	0	1	2	2	3	6	5	6	6	6	5	6	7	7	9	8	7	8	8	8	8	8	7	9	8	8	9	10	10	10	10	8	10	9	12	12	12	13	13	13	11	14	12	16	12	15	17	17	14	17	19	17	17	18	19	20	21	0	1	2	2	4	0	0	5	0	0	0	7	7	9	6	14	12	17	7	13	6	23	12	23	12	12	13	19	14	32	18	17	13	12	41	31	41	37	35	31	33	39	31	42	33	42	45	46	35	42	39	42	39	50	50	54	51	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	2	1	2	2	3	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	2	1	2	2	1	1	5	2	1	1	1	1	1
75000	-246.944865113482450	-245.521985160075104	-1.422879953407334	0.000072338701332	0.000026536442108	0.366836031326326	0.769230443309544	-1	1	2	2	3	6	5	4	6	6	6	6	7	7	10	7	7	7	8	8	7	8	8	9	8	8	9	10	10	9	10	10	10	11	12	12	12	12	13	12	11	14	14	16	13	15	16	14	17	14	20	17	16	18	19	21	21	0	1	1	2	4	0	0	4	0	0	0	7	7	6	11	11	12	12	7	13	11	18	12	12	12	17	13	17	11	26	24	30	23	32	41	31	41	33	35	31	33	45	31	48	41	42	46	45	46	39	39	47	46	45	54	55	54	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	3	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	4	1	1	3	1	1	2
75500	-241.672504013241848	-240.103560767699577	-1.568943245542270	0.000064686949278	0.000016454817459	0.254376155353097	0.742610293296026	0	1	2	2	2	6	5	5	4	6	6	6	7	7	9	8	7	8	8	8	7	8	8	9	8	8	9	10	10	9	10	10	10	11	12	12	12	12	13	13	11	14	14	15	15	15	15	17	16	17	19	16	16	16	19	21	21	0	1	1	2	2	0	0	4	0	0	0	7	7	6	14	9	12	12	13	13	11	12	17	18	12	17	13	13	21	23	22	23	30	24	41	31	33	33	41	31	33	38	36	42	35	38	39	45	45	54	42	47	45	37	54	55	55	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	2	2	2	1	2	2	1	2	2	2	2	1	1	2	1	1	3	1	2	2
76000	-260.910060937994615	-259.459335160929299	-1.450725777065324	0.000064664489537	0.000021686618706	0.335371374022471	0.645835108898968	0	1	2	2	3	6	4	6	6	6	6	5	7	7	10	8	6	8	9	8	8	8	8	7	8	8	9	10	7	9	10	10	10	11	12	12	11	13	13	13	13	14	14	15	15	15	17	17	17	17	20	15	17	16	19	21	20	0	1	2	2	2	0	0	4	0	0	0	7	7	9	14	11	12	17	13	13	11	12	17	17	24	17	13	19	6	23	24	30	23	12	33	31	33	37	37	22	33	37	31	35	34	37	52	44	46	46	48	42	42	45	50	57	50	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	2	2	3	3	2	3	2	2	1	2	2	2	1	2	1	3	1	1	1	3
