step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
50500	-169.346933257665427	-167.884851173146558	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.970455100624930	3	1	5	3	4	5	5	6	6	7	8	11	11	10	9	11	8	10	10	10	12	12	13	10	13	12	13	13	14	15	15	17	16	17	20	19	18	18	18	21	21	23	21	22	22	23	24	23	24	25	23	24	25	27	24	25	24	27	24	27	27	27	26	25	27	29	31	34	37	2	0	5	2	1	4	4	7	3	8	9	19	11	11	11	15	10	17	11	10	19	14	11	11	22	19	26	26	21	28	25	29	29	30	34	32	23	33	33	36	36	44	35	35	35	45	51	44	46	57	43	43	51	63	48	47	42	64	51	57	53	64	42	48	64	58	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-178.642302842359271	-177.180220757840402	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.928164711155313	3	2	4	4	4	6	5	7	6	9	8	11	11	9	6	11	8	11	9	11	12	10	13	10	14	12	12	13	13	14	15	16	16	16	19	17	18	19	21	20	21	23	21	23	24	24	24	22	23	25	23	24	25	27	25	26	25	26	25	27	26	27	27	28	27	29	30	34	36	2	0	2	2	2	4	2	6	3	8	8	10	14	11	4	17	7	10	8	19	13	17	18	17	28	18	16	22	20	26	29	30	31	31	28	33	33	34	40	37	38	41	37	48	44	43	48	38	41	42	39	39	45	55	46	47	46	50	42	59	44	53	53	57	53	60	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
51500	-161.195077679575292	-159.732995595056423	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.968715648206555	3	2	4	3	4	5	6	7	7	8	8	10	11	9	8	10	10	10	9	9	11	11	11	12	14	12	13	14	15	13	15	17	17	17	20	19	18	20	21	19	21	23	21	22	23	23	23	22	24	24	23	25	24	26	24	24	26	26	27	26	26	27	25	28	27	29	31	34	36	2	0	4	2	1	1	6	6	6	6	8	15	19	15	6	8	10	20	8	11	17	20	17	13	23	17	14	27	26	24	30	25	31	29	36	32	32	40	40	34	38	43	38	39	44	41	41	35	46	41	41	51	48	55	51	48	53	53	63	47	49	63	36	59	52	58	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
52000	-210.096409709814338	-208.634327625295469	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.859907638736910	3	1	5	4	4	6	5	6	7	8	7	11	11	10	8	11	8	9	9	10	13	11	12	11	15	11	13	14	14	14	12	16	16	17	18	18	17	19	20	20	22	24	21	22	23	23	24	22	24	25	22	24	25	25	25	25	26	26	27	25	26	26	25	27	28	31	31	34	36	2	0	4	2	1	5	1	4	7	3	7	15	20	10	6	19	3	17	3	11	23	15	13	9	12	20	20	20	13	23	13	18	30	33	32	33	28	36	25	32	36	48	38	36	43	48	43	40	48	45	39	44	42	42	45	43	54	53	61	49	47	42	49	63	61	58	50	66	67	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	2
52500	-201.903623846217101	-200.441541761698232	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.850925947702371	4	2	5	3	4	5	5	6	4	8	7	10	11	9	8	9	9	12	11	9	13	10	12	11	15	11	12	14	13	13	15	15	15	18	20	19	18	19	20	21	21	24	22	22	23	22	24	23	23	24	23	24	25	25	25	26	27	26	26	26	26	26	23	27	27	30	32	35	37	2	0	2	2	2	4	5	6	2	1	7	10	14	5	8	8	11	14	17	6	26	16	16	17	27	14	12	24	12	27	13	30	21	31	37	34	32	25	37	36	35	40	39	35	36	39	41	35	44	51	36	49	48	50	51	55	59	44	47	53	42	63	41	59	42	57	58	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1
53000	-180.844561349677406	-179.382479265158537	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.896313778319742	3	1	4	3	5	5	5	7	6	8	7	10	11	10	9	10	9	11	10	10	12	12	12	12	14	11	13	14	15	14	15	16	16	17	20	19	18	19	20	21	21	24	23	22	22	23	24	23	23	24	24	24	24	26	26	25	26	25	27	27	27	27	26	27	26	31	32	34	38	2	0	1	2	4	4	4	7	7	8	5	10	17	3	11	1	8	19	17	8	26	12	13	16	21	17	12	13	27	24	13	22	30	33	37	34	33	34	34	39	38	45	38	36	41	35	45	44	41	48	45	49	45	50	51	44	53	45	54	58	47	47	51	57	51	61	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2
53500	-206.146638669406542	-204.684556584887673	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.864921270977869	4	2	5	4	5	4	6	7	6	7	8	9	11	9	8	10	8	11	10	9	10	10	13	12	14	12	12	13	14	14	16	15	15	17	19	18	18	19	19	21	21	23	23	22	23	23	25	23	25	25	24	23	24	25	25	22	26	26	24	26	26	26	26	27	28	31	30	34	37	2	0	6	2	6	2	6	4	5	3	8	15	20	3	9	11	9	19	11	10	8	8	24	22	18	19	21	18	24	13	33	16	30	24	33	30	31	34	37	29	38	41	38	41	44	56	43	56	46	53	39	44	46	53	52	39	56	47	42	53	43	53	59	58	57	54	62	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1
54000	-197.190325754035200	-195.728243669516331	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.808550742299373	4	2	3	4	5	5	5	5	6	8	6	11	10	9	9	10	8	11	11	11	12	12	12	11	13	12	14	14	15	15	16	16	16	17	18	18	18	18	20	21	21	23	22	22	24	23	25	23	24	25	24	24	23	25	25	25	27	26	27	27	25	27	26	28	27	31	32	35	36	3	0	2	2	3	1	2	1	1	11	5	10	10	10	9	10	8	16	16	11	10	13	18	15	11	12	24	22	19	25	21	29	27	30	32	30	31	29	37	38	36	43	35	39	36	41	46	40	46	42	44	53	43	43	49	51	47	49	61	49	46	61	49	60	49	62	57	66	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2
54500	-193.212173853538474	-191.750091769019605	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.833403844846348	3	1	4	3	5	5	6	6	7	8	7	9	11	10	8	8	9	11	9	10	12	12	12	12	14	12	14	14	16	14	16	16	16	18	20	17	18	20	19	21	21	23	22	22	23	23	25	24	23	24	23	22	23	26	25	25	27	26	27	26	27	26	26	27	27	30	31	33	36	2	0	1	2	4	1	4	5	4	7	8	7	6	11	8	8	11	12	16	10	20	14	13	14	21	20	21	22	25	23	27	23	25	33	39	25	29	37	30	35	36	44	35	35	43	40	48	44	41	38	52	38	34	48	45	53	47	47	51	43	49	48	51	52	47	57	58	66	67	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	2
55000	-218.776849717541893	-217.314767633023024	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.838889672013012	4	2	3	4	3	6	5	5	7	7	7	10	11	9	9	10	9	11	9	9	13	11	13	12	14	11	14	15	16	13	13	16	17	17	19	19	19	19	20	19	21	23	23	22	22	24	24	23	24	25	23	24	24	26	25	26	25	27	24	26	26	26	25	27	27	30	32	34	36	2	0	2	3	2	4	4	5	4	6	6	15	20	11	10	20	8	20	6	10	18	14	13	14	11	16	23	23	13	16	24	26	30	28	28	34	25	29	40	32	36	41	45	39	39	42	45	39	40	52	39	43	44	57	43	52	42	49	41	53	59	46	41	50	57	57	66	51	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	6	3
55500	-196.543793821698955	-195.081711737180086	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.941806328306934	3	1	5	4	5	6	3	5	7	8	7	8	11	10	8	10	10	12	10	10	11	12	13	11	14	8	13	15	15	15	16	16	16	17	19	18	18	20	21	21	21	23	22	22	23	23	25	24	24	25	24	25	25	27	26	25	25	25	26	25	26	27	24	27	28	30	31	32	34	2	0	7	1	7	2	2	7	8	6	8	8	20	12	9	12	10	19	6	6	19	24	21	12	22	9	24	23	23	27	29	23	22	29	33	32	29	34	36	38	38	41	39	35	38	41	63	43	43	45	44	51	45	53	47	48	39	42	56	45	51	63	44	57	51	50	65	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1
56000	-180.411504342678654	-178.949422258159785	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.934779492717683	2	1	4	3	4	5	6	7	6	8	7	10	11	10	9	11	9	12	9	10	13	10	12	11	12	9	12	14	16	14	14	15	16	17	20	19	19	20	20	20	21	23	22	22	23	23	24	23	24	26	23	25	25	27	25	25	25	26	25	27	27	27	27	28	26	31	31	34	37	2	0	2	2	2	1	5	7	3	9	7	6	19	10	7	20	11	16	8	9	25	9	22	15	12	11	12	21	27	23	23	23	28	33	36	33	34	30	29	37	40	39	38	35	40	44	44	41	44	56	39	46	48	56	51	46	45	49	46	57	47	55	65	50	53	63	54	66	68	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-190.732201842372632	-189.270119757853763	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.900790193191691	3	2	4	3	4	6	5	7	6	8	6	8	10	10	9	10	9	11	8	11	11	9	13	11	14	12	13	13	16	15	13	15	15	17	19	18	19	18	21	20	21	23	22	23	24	21	23	23	23	25	24	24	25	26	26	25	24	27	26	27	26	25	27	26	26	30	32	34	37	2	0	4	2	4	7	3	5	2	9	5	9	11	19	9	12	19	17	9	12	22	19	24	22	28	18	18	21	23	31	18	28	31	33	36	30	27	29	34	36	36	40	35	41	49	38	41	46	41	44	41	48	43	48	44	45	47	55	51	56	47	48	61	49	53	56	66	67	68	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
57000	-175.344995928547064	-173.882913844028195	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.955402913341146	4	2	3	3	5	5	6	6	6	7	8	10	10	9	8	10	9	11	10	10	12	11	12	12	12	11	14	13	15	14	16	16	17	18	17	18	16	19	18	20	21	22	20	22	23	22	24	23	24	24	23	24	25	26	24	25	26	26	26	26	26	27	26	27	28	30	31	34	37	4	0	2	2	4	3	1	1	4	7	7	10	10	11	9	11	11	12	11	10	20	14	16	13	17	16	21	24	30	26	29	27	29	37	31	31	30	32	30	32	36	40	39	39	44	43	41	46	44	46	44	51	44	55	46	51	50	47	47	49	55	52	55	46	45	62	65	67	68	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
57500	-158.089600772249412	-156.627518687730543	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.939810522076534	3	1	5	3	4	4	6	6	6	8	8	10	11	10	8	10	9	12	10	10	13	11	12	10	14	11	13	14	15	13	15	16	17	15	20	18	19	19	20	21	21	23	22	22	23	24	24	24	24	25	21	24	25	27	26	23	26	26	26	25	26	26	26	26	28	29	31	34	37	2	0	4	2	1	2	1	5	3	7	8	15	16	17	8	11	10	17	15	15	13	17	14	15	23	16	13	18	27	22	30	25	31	30	33	29	33	33	38	37	35	35	39	33	51	43	41	43	44	52	38	40	42	50	46	33	52	52	42	49	52	46	53	60	61	57	54	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-189.953586942673041	-188.491504858154173	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.961718279121068	3	1	4	3	5	5	5	5	4	9	7	11	11	9	8	10	8	10	10	9	12	11	13	11	14	11	13	14	16	14	15	13	16	17	19	19	19	20	20	21	21	24	23	23	22	21	24	23	24	26	23	24	23	27	25	22	26	26	26	27	27	25	25	26	27	29	30	33	37	2	0	4	2	4	3	4	9	2	17	6	14	15	6	11	11	6	17	10	9	13	10	13	18	21	16	26	18	30	18	27	22	25	30	31	34	31	36	35	37	35	48	40	37	37	39	38	56	56	52	46	56	40	64	48	39	47	53	52	58	55	52	47	48	62	60	54	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
58500	-218.885920947514506	-217.423838862995638	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.716387616204651	3	2	5	3	4	5	5	6	7	8	7	11	11	9	8	10	9	10	10	10	12	11	10	12	14	11	13	13	16	14	15	16	16	17	19	18	18	19	20	20	21	23	23	22	24	22	24	23	25	25	23	23	25	27	25	25	25	26	26	27	26	26	27	26	28	30	31	34	37	2	0	4	2	2	4	1	2	5	3	7	8	16	11	3	14	9	10	15	8	15	17	9	3	26	23	19	19	27	16	22	17	27	29	12	33	25	36	32	36	38	34	41	41	44	40	39	41	51	52	30	38	48	53	45	48	48	46	46	57	53	46	57	57	58	65	63	60	68	1	1	1	1	1	1	1	2	1	2	1	3	1	1	2	1	1	1	1	2	1	2	1	4	1	1	2	1	1	2	1	4	1	1	4	1	2	1	3	1	1	3	2	1	1	1	2	1	1	1	4	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1
59000	-188.717948385596287	-187.255866301077418	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.966257716058896	4	2	4	3	5	5	5	7	6	8	7	9	12	8	8	10	10	10	10	11	12	11	12	11	14	11	13	14	15	15	15	15	16	17	20	17	16	19	19	21	21	23	21	23	23	23	24	22	25	25	23	25	24	26	25	24	26	23	24	26	26	25	25	27	27	29	31	35	38	2	0	2	2	2	1	4	7	4	7	9	10	10	9	7	14	15	14	10	10	24	16	20	18	23	19	23	24	27	24	13	23	32	28	34	25	13	36	33	35	34	41	38	40	35	48	51	39	44	44	41	59	48	56	40	48	41	43	48	50	49	42	45	50	49	60	66	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
59500	-205.152672770353917	-203.690590685835048	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.743867619408811	3	0	5	4	5	6	5	5	7	8	8	11	11	9	8	10	10	12	11	11	13	12	13	12	14	11	13	15	15	14	15	16	16	17	19	18	19	19	21	20	21	23	22	22	23	24	24	24	24	26	23	23	23	25	25	25	26	26	27	26	26	26	26	27	28	30	30	34	35	2	0	1	2	4	7	1	1	6	7	9	15	16	10	3	15	11	20	11	11	16	16	17	19	27	3	10	23	13	18	21	25	25	33	36	34	36	34	38	32	38	40	40	40	37	43	43	37	42	48	37	39	43	46	44	46	47	53	39	54	55	56	52	47	46	64	59	65	68	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	4	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1
60000	-170.595235132736065	-169.133153048217196	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.982894970704514	4	2	4	3	4	6	5	7	5	9	7	9	11	9	8	10	8	11	10	11	12	12	12	10	12	12	14	14	15	12	15	14	15	18	19	17	18	19	20	21	20	23	20	23	22	23	24	23	25	26	24	24	25	26	25	25	27	25	26	27	27	25	26	28	28	31	29	35	37	4	0	2	2	4	9	1	3	4	17	9	11	10	8	8	15	6	14	15	16	10	14	10	10	14	24	22	22	28	18	25	26	22	29	36	33	33	36	34	34	37	45	34	39	41	41	48	41	42	47	46	40	45	62	46	48	55	46	51	49	56	45	55	50	50	67	63	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
60500	-191.168631009362059	-189.706548924843190	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.907028234698069	3	1	5	4	3	4	5	6	7	8	8	10	11	9	6	10	9	11	10	10	11	11	13	10	14	12	12	14	15	15	15	16	15	16	19	19	18	19	20	20	20	24	22	22	21	23	25	23	24	26	23	24	24	26	25	25	25	26	24	24	26	27	26	28	27	30	28	32	37	2	0	5	5	2	1	5	7	7	8	9	17	12	9	1	11	3	14	11	11	20	20	21	14	26	20	24	21	28	25	25	29	28	28	25	31	29	31	38	37	32	51	37	41	39	43	46	39	44	53	45	51	39	53	48	51	46	47	44	46	55	51	53	59	47	63	50	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2
61000	-165.301148879165254	-163.839066794646385	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.984476401998508	3	2	4	4	4	5	6	7	7	9	7	9	11	9	8	9	9	11	11	10	12	12	12	11	14	11	13	14	15	15	15	17	16	18	19	17	18	19	21	20	22	20	21	20	23	23	22	24	25	25	23	23	23	27	26	25	25	25	26	27	26	26	26	27	27	31	30	34	37	2	0	2	2	1	5	6	6	5	11	7	9	17	15	7	8	8	16	12	16	26	13	20	16	21	10	21	13	23	21	22	31	25	33	34	31	36	33	35	32	38	37	42	34	43	43	38	41	45	51	41	43	43	50	49	41	52	46	50	62	53	51	53	62	50	67	65	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
61500	-184.186031621720730	-182.723949537201861	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.951799643494339	3	2	4	4	3	5	6	7	5	9	7	11	12	9	9	10	9	11	9	9	12	12	13	11	13	11	12	14	15	15	15	14	17	16	20	19	17	19	20	19	20	24	22	23	23	23	22	23	24	24	23	24	24	25	26	24	27	27	26	27	26	25	26	26	27	30	29	35	37	2	0	5	5	2	5	3	9	5	8	3	15	20	9	8	15	11	14	8	11	14	12	21	20	18	15	15	24	25	13	22	22	29	32	36	37	29	29	36	33	38	43	41	47	39	47	35	47	44	43	43	43	47	51	49	47	61	55	42	54	45	48	62	52	62	67	58	67	68	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
62000	-170.935951782270649	-169.473869697751780	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996772551549365	3	2	5	4	4	6	5	6	6	9	7	10	11	9	8	11	10	11	10	10	12	10	13	11	14	12	12	14	14	14	16	16	15	18	19	15	18	19	21	21	20	24	22	23	23	24	25	23	23	26	23	25	25	26	26	24	27	26	26	25	27	26	25	27	26	29	32	34	36	2	0	4	2	1	5	4	7	2	9	6	15	20	9	3	10	15	11	10	10	12	15	20	17	26	24	24	13	21	16	29	29	26	31	31	27	32	37	35	38	38	45	38	40	40	43	43	39	43	44	40	49	43	56	43	44	63	53	46	45	56	53	51	55	53	50	57	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-166.003405083486570	-164.541322998967701	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.950261530534803	3	2	5	3	4	4	6	6	6	8	8	11	11	8	8	10	9	11	8	10	13	12	13	11	14	11	13	13	15	15	15	16	16	18	19	17	17	19	19	20	21	23	22	23	23	22	25	22	24	25	21	23	24	26	25	25	26	26	26	27	23	24	27	27	27	30	32	33	37	2	0	4	2	4	2	1	5	6	9	7	17	16	7	7	14	15	20	3	15	26	18	20	20	20	14	13	12	28	28	28	22	30	37	36	31	31	36	36	38	39	46	40	48	43	34	53	40	43	48	40	41	46	44	52	49	55	52	49	56	51	42	55	59	47	60	66	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
63000	-195.876475455058596	-194.414393370539727	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.822409384204493	3	1	5	3	4	6	6	5	6	8	7	10	11	8	8	10	9	12	11	9	12	11	13	10	15	11	14	14	15	15	14	16	17	17	19	19	18	19	20	20	21	22	23	22	24	21	24	24	21	24	23	24	24	25	25	26	27	26	26	26	26	26	26	28	28	28	30	32	36	2	0	1	2	2	5	5	4	4	6	6	15	20	8	8	15	10	16	12	6	24	10	16	17	31	24	18	22	18	23	24	13	25	30	32	30	33	33	33	23	35	39	34	39	42	36	46	42	37	44	38	42	51	50	42	52	47	45	45	45	55	47	50	56	58	63	64	67	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
