step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
76500	-531.049685831349620	-529.390714689264200	-1.658971142085410	0.000192354823740	0.000041745999437	0.217026007590588	0.375824630619938	1	4	4	2	5	5	9	6	9	9	9	10	10	8	10	9	10	12	13	13	14	15	11	14	17	16	17	14	17	18	20	19	20	21	23	21	22	24	24	25	25	26	29	28	28	28	27	32	28	29	31	32	30	31	32	32	33	32	32	32	34	35	35	36	36	37	40	42	52	0	4	4	1	1	3	1	2	1	5	5	11	2	0	14	5	11	17	23	7	16	18	1	19	5	18	21	7	26	26	21	26	30	18	36	26	31	0	26	34	37	39	40	41	47	31	42	45	30	44	53	53	41	53	37	43	49	49	54	31	43	59	0	62	41	52	64	62	25	1	1	1	1	2	1	4	1	3	3	3	1	3	1	1	2	1	1	1	2	2	1	5	1	6	2	1	3	1	1	3	1	1	4	1	3	1	1	4	1	2	2	2	1	1	5	1	2	5	1	1	1	2	1	5	2	1	2	1	9	3	1	1	1	4	2	2	3	17
77000	-541.545284965035194	-539.773548749692395	-1.771736215342801	0.000166787239338	0.000030601483018	0.183476164839844	0.413184198701556	0	4	4	2	5	5	8	6	8	7	9	11	10	8	10	9	11	13	12	13	15	13	14	15	15	17	18	16	16	18	19	19	20	22	22	22	20	22	23	25	25	26	30	29	30	28	29	31	27	29	30	32	31	31	32	33	32	33	32	33	32	35	33	35	36	38	40	42	52	0	4	4	1	1	3	5	2	1	5	5	11	8	0	14	5	5	9	7	8	18	9	11	19	19	21	29	17	18	21	22	25	30	30	33	37	18	0	33	26	30	34	47	42	31	42	37	50	40	40	46	46	42	44	43	37	44	51	54	40	49	41	0	56	61	65	56	64	13	1	1	2	1	2	1	2	2	4	1	2	1	2	1	1	3	3	2	1	3	1	2	3	2	1	2	1	2	3	2	4	2	1	3	1	1	3	1	1	4	4	2	1	2	5	1	5	1	1	2	2	2	3	1	2	8	2	2	1	4	2	6	1	1	2	1	3	4	24
77500	-549.019671820010899	-547.581269941176288	-1.438401878834662	0.000172808776011	0.000060179911628	0.348245691091405	0.464212477291549	0	3	4	2	4	6	6	7	6	9	10	11	11	9	10	8	10	12	14	11	16	14	13	16	15	14	17	14	16	18	19	17	21	20	22	23	21	23	23	24	26	26	29	28	30	29	29	30	27	29	31	32	30	30	32	31	32	33	32	32	34	35	34	36	36	37	42	40	52	0	4	4	1	1	3	1	2	1	9	1	7	8	0	14	5	10	7	11	8	17	17	7	17	16	10	26	11	18	24	30	18	27	30	29	34	34	0	29	37	26	40	40	49	44	42	49	42	40	49	53	54	42	47	40	42	51	51	54	44	52	45	0	50	52	61	68	62	11	1	1	1	1	2	1	3	2	3	2	4	3	2	1	1	2	1	3	2	2	2	2	3	3	3	2	2	2	2	1	1	1	2	1	2	1	1	1	2	1	5	1	3	1	1	1	1	2	1	1	1	1	2	1	5	2	1	1	1	3	1	3	1	3	3	2	1	2	19
78000	-528.125311200552460	-526.461506189993088	-1.663805010559369	0.000156533423338	0.000033708094675	0.215341196508032	0.407362198063337	1	4	4	3	5	5	7	6	8	9	8	11	12	8	9	8	10	12	13	13	14	15	15	16	16	16	18	15	17	18	20	20	20	21	21	20	19	23	24	24	25	26	30	28	27	29	29	31	28	29	30	33	31	31	32	33	34	33	33	32	34	34	33	36	36	39	42	40	51	0	4	4	1	1	3	1	5	1	5	5	11	8	0	14	5	16	17	16	8	18	21	9	19	18	18	26	5	25	21	30	23	29	30	33	26	30	0	26	30	30	26	41	37	39	30	41	45	39	49	41	45	45	49	48	40	54	51	46	42	51	49	0	59	41	52	68	62	23	1	1	1	1	3	1	2	1	4	2	2	2	2	1	1	1	1	1	2	3	1	1	5	1	2	3	2	4	1	2	1	2	2	1	1	3	1	1	4	4	3	6	2	5	1	6	2	1	2	1	3	3	2	1	1	4	2	1	2	3	2	3	1	2	5	3	1	3	19
78500	-526.232497048245818	-524.570983385154022	-1.661513663091821	0.000166596821617	0.000036007654699	0.216136504584836	0.487920024261455	2	4	4	3	3	5	8	7	8	7	10	11	11	9	10	9	10	14	12	13	15	15	14	15	16	16	17	16	17	16	20	20	21	22	22	22	20	22	23	24	25	26	30	29	29	28	28	31	27	28	30	32	29	30	32	32	34	34	31	33	34	35	34	36	36	39	42	41	52	0	4	4	1	1	3	10	2	5	5	10	16	8	0	14	5	16	16	17	8	18	18	16	17	9	21	24	12	24	21	30	24	32	31	25	31	18	0	33	30	35	24	41	18	50	40	41	45	40	49	45	46	49	50	53	51	55	46	50	52	55	59	0	44	42	61	68	62	38	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	3	1	2	1	1	2	3	4	1	2	3	1	1	2	2	1	1	4	1	3	1	1	3	2	4	1	6	1	2	2	1	2	1	1	2	1	1	1	1	1	4	1	1	1	2	1	3	6	4	1	3	15
79000	-537.061758973721453	-535.328191504075335	-1.733567469646067	0.000198831326302	0.000038501559382	0.193639302710615	0.411644024535408	1	4	5	2	6	4	9	6	8	9	10	9	11	8	10	8	11	12	12	13	15	14	13	15	17	15	17	15	16	17	19	20	19	21	21	23	21	23	23	24	25	26	28	29	29	28	29	31	28	30	30	33	29	31	32	33	31	34	32	31	34	35	35	37	36	39	41	43	52	0	4	6	1	1	4	1	2	1	16	16	1	7	0	14	5	16	5	16	13	12	17	11	19	16	12	21	23	22	26	21	31	29	21	31	31	26	0	29	33	37	31	42	31	25	39	39	46	36	53	40	48	40	50	47	60	37	51	50	37	55	52	0	62	42	61	64	64	12	1	2	1	1	3	1	3	1	3	1	1	4	1	1	1	1	2	4	2	2	2	1	1	1	4	2	1	1	1	1	2	1	2	2	2	3	2	1	3	2	2	4	1	4	7	2	3	1	3	1	2	2	2	1	1	1	4	3	2	6	1	1	1	1	5	3	2	3	19
79500	-528.194272774059982	-526.568506865887912	-1.625765908172093	0.000173045955820	0.000039692295307	0.229374301866538	0.466548821768792	2	4	4	3	5	5	8	7	9	8	8	10	11	9	10	9	11	13	13	12	16	14	13	15	17	16	18	15	16	17	20	20	20	21	23	22	22	23	22	24	25	27	30	27	30	29	29	28	28	29	30	32	31	30	33	32	33	33	31	32	33	34	33	36	36	38	41	43	52	0	4	4	1	1	3	1	2	1	1	5	7	8	0	14	10	7	9	9	8	22	17	9	9	19	18	29	22	22	17	29	25	29	26	29	33	18	0	26	32	40	21	42	40	48	41	48	41	37	41	41	40	51	50	46	48	48	48	46	37	46	54	0	59	37	61	64	64	65	1	1	1	1	2	1	4	2	4	3	1	1	2	1	1	1	2	2	2	2	1	2	2	3	2	2	1	1	1	4	2	2	3	2	2	1	4	1	3	2	1	6	2	1	2	2	1	1	4	1	3	3	1	1	2	2	4	2	1	5	2	2	1	3	7	2	3	3	11
80000	-548.233287445282940	-546.466533555347723	-1.766753889935196	0.000238833079108	0.000044123183026	0.184744856913873	0.450011361663236	1	4	4	3	4	6	8	6	7	6	10	10	11	9	10	8	10	13	12	12	15	12	14	14	17	16	17	14	17	18	19	20	18	22	23	21	21	23	24	23	25	26	29	28	30	29	28	32	27	28	30	33	30	31	32	31	32	34	33	32	35	34	35	35	35	39	41	42	52	0	4	4	1	1	3	1	2	5	1	9	9	8	0	14	5	9	17	9	8	18	16	11	17	28	21	21	10	21	25	21	18	21	26	37	30	29	0	26	30	39	37	44	39	41	31	41	53	19	41	39	37	50	42	50	41	43	53	56	42	55	59	0	46	47	61	62	64	20	1	1	1	1	2	2	4	1	2	2	1	1	2	1	1	2	2	2	3	3	1	2	3	3	1	1	1	4	1	1	2	3	1	4	1	1	2	1	3	3	1	2	1	2	3	6	2	1	6	2	3	4	1	3	1	4	1	1	2	3	2	1	1	4	5	1	4	3	19
80500	-527.375812790690588	-525.669938410472128	-1.705874380218435	0.000192587804708	0.000038848153613	0.201716581542874	0.488987662506732	1	4	4	3	6	6	8	7	9	8	8	9	11	8	10	9	9	13	11	13	16	14	15	14	17	17	18	15	16	18	19	20	19	20	21	21	21	24	23	24	25	27	29	28	28	30	29	31	29	27	30	31	30	30	32	32	34	33	32	33	35	34	35	37	36	39	42	42	53	0	4	4	1	1	3	1	2	11	5	5	1	8	0	14	5	11	12	17	8	18	18	10	17	24	7	22	9	18	22	22	33	29	29	26	33	27	0	35	29	40	41	40	50	40	43	45	42	44	41	45	43	42	42	45	53	51	42	50	46	52	54	0	59	46	61	59	59	23	1	1	1	1	2	1	3	2	1	2	2	4	2	1	1	2	1	2	1	2	2	1	4	3	2	3	2	3	1	2	4	1	2	2	1	2	2	1	1	3	1	1	2	1	3	1	1	2	1	1	1	1	2	1	2	1	2	3	2	2	2	2	1	2	3	2	9	4	19
81000	-520.118882910236493	-518.399854028553705	-1.719028881682843	0.000194401625349	0.000038452579639	0.197799681817637	0.467738900727268	1	4	4	2	5	6	7	7	8	8	8	9	11	9	10	10	9	13	14	13	15	13	13	13	15	17	17	15	16	18	20	19	20	19	22	22	21	23	23	25	25	27	29	27	27	29	28	31	29	30	29	32	30	31	32	32	33	32	33	33	34	34	34	36	33	37	40	40	53	0	4	4	1	1	3	1	4	1	5	1	5	8	0	14	17	7	10	16	2	24	11	5	7	10	10	21	20	21	21	21	19	29	21	31	18	21	0	32	33	35	40	30	40	37	42	41	46	44	40	44	46	47	41	46	40	51	53	56	52	45	43	0	56	55	65	43	64	43	1	1	1	1	2	1	3	3	3	1	4	2	2	1	1	1	1	3	2	4	1	2	3	3	4	5	1	1	1	2	2	2	2	1	2	5	2	1	2	2	2	2	6	1	3	1	2	1	1	3	1	2	1	3	1	5	2	1	1	1	3	2	1	2	1	2	6	2	14
81500	-571.745312683044517	-570.257054152518435	-1.488258530526060	0.000219149678465	0.000066434599698	0.303147146567601	0.386661575869755	1	3	4	2	5	6	7	6	7	8	9	8	10	9	10	10	10	13	14	13	15	12	14	15	17	16	17	16	17	18	19	20	20	20	23	22	21	23	23	24	26	25	29	26	30	29	29	32	29	28	31	31	29	30	32	33	34	33	33	31	35	33	35	36	36	39	42	42	53	0	4	4	1	1	3	1	2	1	5	7	9	2	0	14	9	10	17	9	2	17	17	13	9	22	18	21	11	21	26	22	25	30	16	17	31	16	0	33	21	32	31	44	32	44	44	44	32	42	37	34	43	50	42	50	50	53	41	49	47	43	40	0	61	55	37	64	64	20	1	1	1	1	2	1	2	1	2	1	1	1	4	1	1	2	2	2	4	4	2	1	2	6	2	1	1	4	1	1	3	2	1	5	6	2	5	1	2	4	4	4	2	3	3	2	2	5	1	3	5	1	1	4	2	3	2	3	2	1	4	3	1	1	1	8	3	2	15
82000	-542.794103037203286	-541.237859304242761	-1.556243732960542	0.000185108177436	0.000048278779938	0.260813868984024	0.409277952120885	1	3	4	2	5	6	8	7	6	8	9	7	10	9	10	10	10	14	13	13	16	12	13	16	17	15	17	15	16	18	20	21	21	21	22	23	21	23	23	23	25	25	29	28	29	29	29	31	29	29	31	32	30	31	33	32	33	33	32	32	34	35	34	37	36	39	42	42	52	0	4	4	1	1	3	1	2	1	9	12	1	8	0	14	7	5	22	12	13	18	16	7	22	16	12	18	5	22	22	18	10	22	29	16	34	21	0	31	24	37	40	31	35	26	26	33	42	42	42	43	31	31	50	50	49	59	42	50	43	60	52	0	59	49	61	62	64	32	1	1	1	1	2	1	3	2	3	1	1	3	2	1	1	1	3	1	3	2	1	1	3	2	4	4	1	6	2	3	3	6	5	3	5	1	3	1	1	5	3	1	4	4	8	4	3	2	2	2	1	7	6	2	2	1	1	4	2	2	1	2	1	2	4	3	3	2	15
82500	-559.203998406079222	-557.500038963142856	-1.703959442936372	0.000163270949882	0.000033029626649	0.202299470130155	0.415873722634203	1	4	4	2	6	5	8	7	9	8	9	10	11	8	9	9	11	13	12	13	15	14	13	15	17	16	18	15	17	19	19	21	20	22	21	22	20	23	23	24	25	26	30	27	29	29	29	31	28	29	31	33	30	31	31	32	33	33	32	32	34	34	35	37	37	38	41	43	52	0	4	4	1	1	3	1	5	1	5	5	7	8	0	14	7	9	17	16	8	16	9	5	17	24	18	29	23	22	26	26	25	19	27	30	37	26	0	35	22	29	40	42	33	34	18	40	42	33	42	49	48	41	45	30	42	49	53	50	47	56	59	0	62	47	55	62	64	9	1	1	1	1	3	1	3	1	3	1	2	2	2	1	1	1	2	1	1	2	3	2	2	2	1	2	1	2	3	2	2	2	3	2	1	1	2	1	1	5	4	2	3	4	4	7	4	3	4	2	1	2	2	1	6	3	3	1	2	2	1	2	1	1	4	3	5	3	13
83000	-554.719809721232309	-553.125769204777612	-1.594040516454646	0.000155779907956	0.000037798150677	0.242638162863139	0.301691107339452	1	4	4	2	3	6	7	7	8	8	9	10	11	9	10	9	10	13	13	12	16	14	12	16	15	16	17	15	17	18	20	20	20	20	22	22	22	23	24	24	25	26	29	28	30	28	30	31	27	29	29	32	28	30	32	31	34	32	32	33	33	34	34	34	36	37	41	42	52	0	4	4	1	1	3	1	2	1	5	1	9	8	0	14	10	16	17	17	8	11	11	10	17	16	9	18	23	18	26	11	18	18	30	30	34	34	0	29	19	18	21	39	42	25	11	31	49	37	42	40	48	37	51	43	49	56	53	41	48	49	59	0	46	47	45	64	51	46	1	1	1	1	1	1	3	2	3	2	4	1	3	1	1	1	1	2	2	4	3	3	1	4	4	3	2	2	2	1	7	4	3	1	2	1	2	1	4	5	6	5	3	1	7	9	7	2	3	2	4	1	3	1	2	2	2	2	3	1	2	2	1	3	3	3	2	8	12
83500	-534.963382142968157	-533.435482229092258	-1.527899913875904	0.000196432705292	0.000054340187189	0.276635131142946	0.392526463027527	1	3	5	2	5	5	6	7	8	8	9	10	11	8	10	10	11	14	14	13	12	15	15	15	17	17	16	15	17	18	18	19	20	21	20	22	21	21	22	24	25	26	29	29	28	29	29	31	28	27	29	32	30	28	33	32	33	33	31	29	35	34	34	36	36	37	42	41	52	0	4	4	1	1	4	1	2	1	1	10	1	12	0	14	5	10	21	7	8	16	16	12	16	5	18	24	10	22	26	24	24	31	30	31	26	18	0	35	30	40	21	26	41	40	31	40	41	41	40	54	45	44	41	41	37	43	53	50	40	44	43	0	56	61	65	64	62	42	1	1	2	1	2	2	2	2	4	2	1	4	1	1	1	2	2	1	4	3	1	2	3	2	6	2	1	4	1	1	2	1	1	2	1	2	3	1	1	3	1	7	5	2	1	6	2	2	2	1	1	2	1	1	5	5	3	1	3	2	2	3	1	2	1	1	4	4	15
84000	-531.906264273545503	-530.329547652332735	-1.576716621212760	0.000197990778706	0.000049618127477	0.250608274797805	0.336308849271726	1	4	5	2	5	4	8	7	8	8	8	10	11	9	10	10	10	13	12	13	15	14	15	12	16	16	17	15	16	18	20	19	20	21	22	22	21	23	24	23	26	27	29	29	29	29	30	31	27	28	30	32	30	31	30	33	33	33	33	33	35	34	32	37	36	38	41	41	52	0	4	6	1	1	4	1	2	1	1	5	9	2	0	14	5	1	9	1	7	24	16	9	5	7	24	21	9	21	21	21	23	29	21	29	31	30	0	34	30	40	29	31	50	40	40	40	41	40	41	40	55	40	53	45	55	43	47	48	53	52	48	0	62	41	47	43	64	19	1	1	1	1	2	1	4	1	3	4	2	1	4	1	1	2	4	3	7	3	1	2	4	4	3	2	1	4	1	2	3	2	2	3	3	1	2	1	1	3	2	6	5	1	2	4	4	3	2	1	2	1	3	1	1	2	1	2	2	2	2	2	1	2	5	2	5	2	18
84500	-528.048039496119941	-526.502365336240473	-1.545674159879461	0.000175359005242	0.000046726647734	0.266462778282702	0.450964612046136	1	4	4	3	6	6	6	7	7	9	6	10	11	9	10	10	9	13	14	13	15	15	14	16	16	17	17	15	17	19	20	18	21	20	23	22	21	22	23	25	25	27	29	27	29	29	29	31	28	29	29	31	31	30	32	31	31	33	32	32	33	33	34	36	35	38	42	41	52	0	4	4	1	1	3	1	2	7	7	1	11	8	0	14	17	9	10	16	8	18	10	10	7	16	21	21	19	21	26	21	17	29	24	34	34	25	0	24	32	26	41	40	37	40	42	39	39	40	41	44	46	50	44	54	44	51	53	49	45	48	50	0	62	55	46	62	62	20	1	1	1	1	2	1	3	2	1	2	2	2	1	1	1	1	1	2	2	3	1	3	2	5	3	1	1	1	1	1	2	3	2	2	1	1	2	1	3	4	4	1	2	2	2	2	3	4	2	2	1	1	1	3	1	2	1	1	2	1	1	2	1	2	1	3	4	4	16
85000	-529.516065957005139	-527.891453488148386	-1.624612468856793	0.000185113878148	0.000042544643537	0.229829572813831	0.465034673168585	1	3	5	2	5	4	8	6	8	8	9	11	11	8	10	7	10	13	12	14	15	14	14	16	15	16	17	15	14	18	19	20	20	21	22	22	21	24	22	24	23	26	29	27	29	29	30	31	27	30	31	33	30	31	33	30	33	32	32	31	35	35	34	36	33	37	42	42	50	0	4	6	1	1	4	5	2	1	5	9	5	8	0	14	5	5	7	16	2	19	10	11	28	10	29	24	9	18	26	30	24	18	30	29	33	31	0	33	37	37	25	31	33	41	42	44	40	40	46	40	41	41	42	56	49	43	47	42	43	55	52	0	48	46	52	64	64	20	1	1	1	1	2	1	3	1	3	2	1	3	2	1	1	1	3	2	2	5	2	4	3	1	4	1	1	4	1	1	1	2	3	1	3	1	1	1	1	2	1	5	5	4	3	2	2	2	2	1	3	5	5	1	2	2	2	1	3	1	1	1	1	2	2	2	3	3	13
85500	-510.266623330724428	-508.681950608965792	-1.584672721758659	0.000187277425834	0.000046234613225	0.246877663011616	0.459804221013362	1	4	4	3	5	5	9	6	8	8	10	10	10	8	9	9	10	13	13	14	16	14	15	15	15	15	17	14	16	19	19	17	20	21	22	22	22	22	21	24	26	25	29	28	30	28	29	31	29	29	29	30	30	30	33	31	33	33	32	32	32	34	34	36	37	39	41	41	52	0	4	4	1	1	3	9	2	1	5	10	1	8	0	14	5	7	17	9	2	25	10	16	12	18	18	21	12	22	26	21	25	21	21	31	34	33	0	33	34	19	40	40	34	42	42	44	42	46	46	46	37	44	50	60	51	37	48	54	44	48	59	0	59	61	46	62	64	52	1	1	1	1	2	1	1	1	3	2	1	4	3	1	1	3	1	2	3	5	1	2	3	3	1	1	1	2	1	2	2	1	2	2	2	1	2	1	1	2	6	1	3	4	2	2	1	2	1	1	1	5	1	1	1	1	5	1	1	2	1	2	1	2	2	5	2	3	12
86000	-545.527652433493927	-543.954382726261997	-1.573269707231969	0.000168801672288	0.000042582518285	0.252263604427379	0.498525629160371	1	4	4	2	5	6	9	7	8	8	10	11	10	7	9	9	11	12	13	12	15	13	14	15	17	16	18	15	15	19	19	20	20	22	22	20	20	23	23	24	25	27	29	26	28	29	30	31	28	29	31	32	30	31	31	32	33	34	33	32	35	34	35	37	37	39	41	42	49	0	4	4	1	1	3	5	2	1	5	5	11	8	0	14	9	1	9	16	13	22	18	11	10	21	10	22	17	9	21	21	24	19	30	30	29	16	0	35	30	39	41	30	31	42	49	45	42	44	44	42	55	45	50	50	50	51	51	54	50	46	54	0	59	61	65	64	64	28	1	1	1	1	2	1	2	2	2	2	2	1	2	1	1	1	6	2	2	2	1	1	2	3	1	3	2	3	3	2	3	2	2	2	2	2	4	1	1	3	1	1	3	3	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	3	2	1	2	1	2	3	2	11
86500	-546.954745225735110	-545.456585836086788	-1.498159389648297	0.000163764409170	0.000048464671510	0.295941418260793	0.409715790076516	1	4	4	3	6	6	6	6	7	9	9	9	10	9	10	9	10	14	13	12	14	14	15	15	16	16	17	14	17	18	18	20	21	21	21	23	21	22	23	23	23	25	27	28	29	30	30	31	28	29	29	32	30	30	33	32	33	32	31	33	35	34	33	35	37	38	41	42	52	0	4	4	1	1	3	1	2	1	1	1	5	8	0	14	9	16	16	16	8	17	10	9	16	12	21	26	10	19	21	25	25	23	19	26	34	21	0	34	34	34	37	19	34	37	42	41	40	41	41	42	42	42	44	46	53	42	53	50	51	42	59	0	59	52	55	62	64	43	1	1	1	1	2	1	2	1	3	3	4	2	1	1	1	1	1	3	2	3	2	2	4	5	2	1	1	3	3	1	1	2	3	3	2	1	3	1	2	1	1	2	7	3	3	2	3	3	2	5	3	3	2	1	2	1	3	1	1	3	5	2	1	2	2	3	4	3	15
87000	-533.392382334732815	-531.734679262689042	-1.657703072043786	0.000189458412173	0.000041201981949	0.217472433536288	0.481558874808234	1	3	4	2	5	6	8	6	7	9	7	10	11	7	9	9	10	13	13	13	16	14	13	15	16	15	18	16	17	17	19	19	21	22	22	21	20	24	23	24	24	26	29	28	29	29	29	32	28	29	30	32	30	31	33	33	33	34	32	32	34	34	33	36	37	38	41	42	52	0	4	4	1	1	3	5	2	1	11	5	9	8	0	14	7	7	17	7	8	18	19	7	12	16	10	26	10	26	24	21	24	30	21	29	26	30	0	35	34	19	33	33	40	42	40	42	53	34	40	49	45	47	49	47	46	45	53	49	43	44	59	0	62	61	46	62	67	20	1	1	1	1	3	1	2	2	3	1	1	1	2	1	1	1	1	2	3	3	2	1	2	2	4	2	1	4	1	2	1	1	2	3	2	3	2	1	1	1	4	1	4	2	1	3	2	2	2	2	2	1	1	1	2	3	2	2	2	2	2	1	1	1	2	5	3	1	16
87500	-502.801122409984430	-501.135829004007064	-1.665293405977365	0.000161797375939	0.000034758567628	0.214827758648759	0.400019063224998	1	4	5	3	5	6	8	6	8	7	8	11	11	9	10	9	10	12	14	13	16	15	15	16	17	16	18	15	15	18	19	20	18	20	22	22	21	22	24	25	25	27	29	27	29	28	29	31	29	26	29	32	31	31	32	33	33	34	32	33	34	34	33	36	36	38	41	42	52	0	4	4	1	1	3	10	4	1	5	5	5	2	0	14	10	16	16	17	8	22	18	5	19	12	18	18	7	18	22	21	25	29	21	31	26	22	0	29	36	34	50	41	41	42	40	41	45	44	37	42	46	42	41	45	37	55	47	44	53	46	59	0	62	56	55	62	67	23	1	1	1	2	2	1	1	1	4	1	1	3	4	1	1	1	1	1	2	4	1	2	5	1	3	3	3	3	1	1	2	2	1	2	1	3	3	1	5	1	3	1	2	1	1	1	3	1	1	3	1	1	2	2	2	6	1	2	2	1	3	1	1	1	1	3	4	1	12
88000	-568.731060504660377	-567.248990030342156	-1.482070474318197	0.000176391867636	0.000054308670923	0.307886478276267	0.466748881783037	1	4	4	2	5	5	7	6	7	8	9	10	10	8	9	10	10	13	13	13	15	14	13	13	17	16	17	16	15	19	19	21	21	21	23	22	21	23	24	23	26	25	28	28	29	30	27	29	28	30	31	32	30	31	32	32	33	33	32	32	34	35	35	33	35	38	40	41	53	0	4	4	1	1	3	1	2	5	1	5	5	8	0	14	9	5	16	5	13	17	10	12	17	21	19	21	18	17	24	25	27	22	21	37	31	21	0	26	31	31	31	29	42	41	42	41	42	37	42	53	50	45	43	47	33	51	55	43	50	49	64	0	59	43	61	62	64	19	1	1	1	1	2	1	2	1	1	4	2	2	3	1	1	1	2	2	3	2	2	3	2	2	1	2	1	1	3	3	1	2	3	3	1	1	4	1	3	1	3	2	5	2	1	2	1	2	3	3	1	1	1	2	4	4	1	1	2	1	4	1	1	1	3	2	1	4	15
88500	-560.576221637665071	-559.060651228493612	-1.515570409171509	0.000205821536448	0.000058505844000	0.284255209683433	0.423230910006670	0	3	5	2	6	4	7	6	8	8	9	11	10	9	10	9	10	13	13	12	15	14	14	13	16	16	16	15	16	19	19	21	19	21	22	21	22	24	23	24	26	26	29	26	29	30	29	32	28	29	29	32	30	31	30	33	34	33	29	32	33	35	34	37	36	38	42	41	52	0	4	4	1	1	4	1	2	1	1	5	11	2	0	14	7	16	11	16	9	17	18	11	17	22	19	21	12	24	26	26	25	29	29	30	31	30	0	35	26	26	37	44	30	22	50	42	47	34	40	33	46	59	49	37	54	56	43	42	46	46	59	0	61	54	61	64	51	45	1	1	1	1	3	1	3	2	4	4	2	2	3	1	1	1	1	2	3	2	3	1	3	2	1	2	1	2	1	2	2	2	2	3	2	1	1	1	1	4	5	2	2	4	8	1	1	2	2	3	6	1	1	2	2	1	1	2	1	2	1	3	1	2	2	3	3	7	12
89000	-563.394048534392709	-561.440804735913275	-1.953243798479441	0.000268771065921	0.000039280964069	0.146150270806943	0.455180977883325	1	4	4	2	5	5	8	7	8	8	8	11	11	8	10	10	10	12	13	13	13	14	14	15	16	16	17	14	16	19	19	20	21	21	23	20	21	21	24	24	25	26	28	26	28	30	29	31	29	29	29	33	31	31	33	32	34	34	32	32	35	35	33	37	37	39	40	42	53	0	4	4	1	1	3	1	2	1	1	1	11	2	0	14	11	11	16	16	8	16	11	12	5	17	21	29	11	19	26	26	29	30	18	33	26	26	0	33	27	29	25	25	35	40	51	45	40	39	45	44	46	45	46	46	49	55	53	51	46	50	56	0	62	59	55	42	62	42	1	1	1	1	2	1	4	1	4	4	3	2	3	1	1	1	1	1	2	4	1	3	1	4	2	1	1	4	1	1	2	2	1	5	1	2	2	1	2	3	4	5	5	2	2	1	1	3	3	1	2	1	2	1	2	1	1	1	2	1	3	2	1	1	3	3	4	4	12
