step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
58000	-305.733671209132240	-303.616873025580730	-2.116798183551488	0.000109875741905	0.000013461610343	0.122516673010250	0.642022896326062	0	1	3	3	5	3	4	5	7	8	8	8	11	9	10	10	10	13	12	12	14	16	18	20	20	20	20	22	22	21	21	22	24	24	24	25	24	25	22	26	27	25	27	26	26	27	26	28	28	28	29	30	31	29	30	31	0	1	1	1	6	1	0	3	7	3	3	8	16	3	3	11	11	12	14	16	20	21	22	23	23	23	23	25	30	24	25	25	32	24	31	32	26	29	31	36	35	27	39	35	35	32	37	31	45	36	37	47	47	47	48	54	1	1	2	1	1	1	1	1	2	2	2	2	1	2	3	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	3	3	1	1	3	1	4	1	2	3	2	2	2	2	1
58500	-300.824654855214476	-299.339737823941789	-1.484917031272668	0.000052173238472	0.000015948448083	0.305682540506525	0.621039661790216	0	1	3	2	4	5	5	6	7	7	7	8	9	9	12	11	11	13	11	13	14	15	17	19	21	20	20	23	23	21	22	21	23	23	24	24	26	24	25	24	26	24	25	26	27	28	27	27	28	28	28	29	31	30	29	32	0	1	4	1	4	3	0	4	7	6	8	8	8	12	17	13	13	12	14	17	20	16	22	23	23	23	23	25	30	24	27	27	32	24	31	32	42	29	31	32	35	26	31	23	39	27	26	43	43	36	47	42	54	51	49	54	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	2	1	4	2	4	3	1	2	2	1	3	1	1	1	1
59000	-309.698602375568157	-308.040192777086702	-1.658409598481479	0.000118694039972	0.000025783131153	0.217223469341615	0.722606284609133	0	2	3	2	5	5	4	7	6	7	8	9	7	9	11	11	11	13	12	12	14	16	19	20	22	20	20	22	22	22	22	21	22	23	24	24	27	24	25	26	27	25	26	24	27	25	27	27	29	28	30	30	30	31	29	32	0	1	4	1	4	3	0	3	7	6	8	8	6	8	12	13	12	15	14	17	20	20	22	23	26	23	23	24	24	24	27	27	32	30	31	27	42	29	44	44	35	25	39	31	46	31	42	46	45	31	47	47	42	42	48	52	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	3	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	1	1	3	2	2	2	3	1	1
59500	-299.790931614742249	-298.253158154799678	-1.537773459942561	0.000104152681829	0.000028212280262	0.270874256589197	0.719634971766978	-1	2	1	4	4	4	4	6	6	7	7	7	11	8	10	10	10	13	12	12	14	16	18	19	21	20	21	22	23	21	22	22	24	23	24	25	26	25	26	25	26	24	27	24	26	27	27	27	28	28	29	29	30	31	31	31	0	1	1	1	3	3	0	4	7	4	3	8	16	11	11	8	11	17	14	13	20	20	22	22	23	22	23	25	24	24	27	27	32	24	32	27	25	29	44	25	31	26	44	32	40	32	42	39	45	46	47	37	52	51	49	52	1	1	1	3	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	2	1	1	2	2	1	1	2	2	1	1	1	2	1	2	3	2	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1
60000	-290.219191967338929	-288.405242389255591	-1.813949578083350	0.000078701975010	0.000013642822501	0.173347905170376	0.805250772864535	-1	1	1	3	5	4	4	5	6	7	9	7	8	8	10	9	10	12	11	11	14	16	18	20	21	21	20	22	21	22	22	21	22	24	24	25	26	25	26	24	26	24	24	23	27	29	26	27	28	28	28	28	29	31	31	34	0	1	1	1	4	3	0	3	7	6	3	8	12	8	11	13	13	13	14	16	20	21	21	23	24	23	23	24	23	24	27	27	27	24	31	32	26	30	44	32	35	28	44	31	44	50	42	44	39	36	37	47	47	47	45	54	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2
60500	-314.924498525689444	-312.913536024394375	-2.010962501295047	0.000093997755223	0.000012876560567	0.136987958243216	0.624623535718493	0	1	2	2	4	4	4	7	6	6	8	8	9	9	11	11	11	12	13	12	13	16	17	20	21	21	21	20	22	21	22	22	23	25	25	24	26	25	26	25	27	25	25	24	26	29	28	27	28	26	30	29	30	31	30	32	0	1	1	1	4	3	0	6	7	6	4	4	12	4	13	11	13	13	14	16	20	21	21	23	23	28	23	20	28	24	27	28	27	30	36	23	26	30	31	28	39	36	36	31	44	50	36	43	44	32	42	37	42	47	49	53	1	1	1	1	1	1	1	1	2	1	3	3	1	3	1	1	1	1	2	1	1	1	1	1	2	1	3	4	1	1	1	1	1	2	1	3	2	2	2	2	1	1	1	1	1	2	2	1	3	1	1	2	2	2	1	1
61000	-298.457658534564473	-296.561930057593884	-1.895728476970592	0.000105468895293	0.000016494569930	0.156392743885755	0.765122877264067	0	1	2	3	4	4	5	5	7	7	8	8	10	10	11	10	12	13	13	11	13	15	19	19	20	20	20	23	22	21	22	22	23	25	24	24	26	24	24	24	26	25	25	24	26	28	27	28	28	27	29	28	30	29	29	33	0	1	1	1	4	3	0	3	7	6	8	8	12	11	8	12	13	11	14	16	20	21	22	18	23	23	23	25	30	23	27	27	27	30	31	27	26	32	31	27	43	28	32	32	36	50	42	43	45	44	42	47	42	47	49	51	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	3	2	1	1	1	2	4	1	1	1	2	1	1	1	2	2	2	1	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2
61500	-301.014034115889956	-299.295809759284168	-1.718224356605804	0.000079977577642	0.000015838357253	0.198034970795156	0.647046176940762	0	2	3	1	5	4	4	7	6	7	8	6	10	9	11	9	12	13	12	11	14	16	17	19	22	19	21	23	22	20	20	22	24	25	25	25	26	26	22	25	27	25	26	25	26	28	27	28	28	28	29	30	29	31	31	33	0	1	4	1	6	3	0	12	7	6	8	6	16	8	16	12	13	13	14	16	11	21	22	23	23	23	23	25	30	24	23	31	25	30	27	32	25	29	27	33	35	25	44	39	39	36	42	43	45	36	47	47	47	52	43	54	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	3	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	3	1
62000	-289.835452451047502	-287.504325918898076	-2.331126532149437	0.000090244120627	0.000009013339834	0.099877308033049	0.720738469214300	0	2	3	2	4	4	5	6	6	7	7	8	11	10	11	10	12	13	12	12	14	13	16	19	20	17	20	22	23	21	21	22	22	24	23	24	25	26	25	25	25	26	26	23	25	28	28	28	28	29	29	30	30	30	30	34	0	1	4	1	3	4	0	6	7	3	8	3	16	11	16	12	13	13	14	16	20	20	22	23	23	23	23	25	25	24	27	25	27	24	31	32	25	34	44	25	27	37	44	31	44	36	42	39	44	36	42	42	42	42	48	51	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	3	1	1	1	2	1	2	1	1	2	1	2	2	2	2	2	2	2	1	2
62500	-326.538196617360029	-324.855603046173201	-1.682593571186825	0.000113785548445	0.000023785281789	0.209036051711249	0.626476512520831	0	2	1	3	5	3	3	7	6	7	8	9	9	10	10	10	11	12	13	13	12	17	19	17	22	21	21	23	23	20	22	22	23	25	25	24	26	25	24	24	27	25	24	26	26	27	26	28	28	28	29	30	30	30	30	30	0	1	1	3	3	3	0	5	7	5	4	8	8	11	8	11	15	13	14	21	17	18	22	21	23	23	24	30	30	24	27	23	27	25	43	32	26	29	27	25	35	25	27	43	39	43	26	31	45	46	42	37	47	42	49	51	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	1	2	1	1	1	2	1	1	2	2	3	1	1	1	2	1	1	2	3	3	2	1	1	3	2	2	1	1
63000	-304.783366594047038	-302.812121099989042	-1.971245494058010	0.000082238098160	0.000011775025127	0.143182118627853	0.690320427618786	0	1	2	3	4	4	4	6	6	7	9	8	10	9	11	9	12	11	13	12	14	16	18	20	20	21	19	23	22	22	21	21	22	25	23	24	23	26	25	25	25	24	23	25	27	29	26	26	29	27	29	27	29	30	29	32	0	1	1	3	3	3	0	3	7	3	12	8	16	8	13	8	13	13	14	16	20	20	22	23	23	23	23	25	23	24	27	27	27	24	31	27	25	29	43	32	35	37	31	43	39	50	23	43	45	31	52	42	37	52	45	54	1	1	1	1	1	1	1	2	2	3	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	1	3	1	2	1	3	1	2	2	1	1	1	2	1	4	2	1	3	2	1	3	2	1	1
63500	-315.601104141693895	-313.898309834527140	-1.702794307166746	0.000096520271343	0.000019560387871	0.202655748877491	0.751846248901163	-1	1	3	0	4	5	4	6	6	6	6	7	10	9	10	8	10	12	11	13	13	16	18	19	18	21	21	22	22	20	22	22	23	23	24	24	25	25	25	24	27	24	27	24	27	28	27	28	28	28	26	30	30	30	30	33	0	1	4	1	4	4	0	6	7	5	5	8	16	16	16	6	16	13	14	15	18	20	22	23	20	23	25	30	30	24	27	27	23	29	31	27	26	34	36	27	35	26	39	31	39	43	51	39	41	40	37	51	51	51	45	52	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	3	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	2
64000	-301.513546830449229	-299.597695897006531	-1.915850933442717	0.000084709925113	0.000012932631516	0.152669613369532	0.705865180987320	0	2	2	4	4	5	3	5	6	7	8	7	9	9	12	10	11	12	12	12	13	16	17	18	21	21	21	23	21	21	21	20	23	24	25	24	26	25	25	25	24	25	26	24	26	27	27	26	28	28	30	30	31	30	30	33	0	1	1	3	3	3	0	3	7	3	8	8	12	12	13	12	16	17	14	16	20	21	21	22	24	23	23	25	24	23	32	23	32	30	31	27	36	34	31	36	31	26	44	31	39	33	42	44	45	32	47	47	47	42	43	47	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	2	2	1	1	2	1	2	2	1	2	1	2	2	1	1	4	1	2	1	2	2	3
64500	-296.157246308986032	-294.567195710642977	-1.590050598343027	0.000055159805579	0.000013482395589	0.244424276836127	0.575422770207576	0	2	3	3	4	5	4	6	7	7	8	7	9	9	11	10	11	13	13	12	13	16	17	20	22	20	22	21	22	22	21	20	24	23	24	23	26	25	24	25	26	25	26	26	27	26	27	27	28	27	30	29	31	29	30	33	0	1	1	1	4	1	0	6	7	6	8	4	12	12	13	13	13	13	14	16	20	21	21	23	32	23	23	23	24	24	23	23	27	30	31	27	26	29	31	25	35	26	39	39	39	27	42	39	45	32	47	42	42	42	39	54	1	1	2	2	1	3	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	1	2	2	2	1	1	2	1	2	2	1	2	1	2	1	1	1	2	2	2	1	3	3	2	3	2	3	2
65000	-274.180463909441812	-272.356029883001213	-1.824434026440601	0.000078722519542	0.000013460862838	0.170991260390175	0.728224762649125	-1	1	3	2	4	4	5	5	6	7	9	8	10	10	11	11	11	11	12	12	13	16	18	20	21	20	21	23	22	22	21	20	23	24	24	24	25	25	23	24	26	25	26	25	26	27	27	27	28	29	30	29	30	30	30	33	0	1	4	1	4	4	0	6	7	6	8	8	12	8	11	13	13	13	14	16	20	21	22	23	23	23	32	30	24	23	32	23	27	30	31	27	28	29	31	25	35	25	39	39	39	36	42	39	45	46	26	47	52	47	49	51	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	3	1	2	1	2	2	2	1	2	1	1	1	2	1	1	5	1	1	2	1	1
65500	-295.231813910108599	-293.564877572030241	-1.666936338078338	0.000066430824066	0.000014233726287	0.214263882567228	0.660486234660339	1	2	2	3	5	4	4	6	6	5	9	8	10	9	11	10	11	12	12	12	12	17	18	20	21	21	21	22	23	21	21	20	24	23	24	24	26	25	24	25	26	24	26	25	26	28	26	28	28	28	29	29	30	30	31	33	0	1	1	3	4	3	0	3	7	3	4	8	12	12	13	8	13	13	14	16	16	21	22	22	23	23	32	25	25	22	32	23	32	25	31	32	26	29	31	42	39	26	44	39	39	36	42	39	43	33	47	47	47	47	45	53	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	3	2	2	1	1	2	1	1	1	2	1	2	2	3	2	2	2	2	3	2
66000	-291.751540110770804	-289.400968880080598	-2.350571230690181	0.000105602034307	0.000010365712315	0.098158263549426	0.743385426087128	0	2	3	2	4	4	2	6	6	7	8	7	9	10	11	10	11	12	12	12	11	16	18	20	19	20	21	22	22	22	22	21	23	25	23	24	26	25	25	25	26	24	26	24	27	28	28	27	27	28	28	29	30	31	31	33	0	1	4	1	4	4	0	4	7	6	8	8	12	11	13	13	10	13	14	21	16	21	22	23	22	23	25	26	24	24	32	26	27	23	31	26	36	29	31	33	35	26	36	27	39	36	37	44	39	33	37	51	37	52	49	54	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	2	1	1	1	2	2	1	1	3	1	1	2	2	2	1
66500	-283.665849966040355	-281.798301407177973	-1.867548558862383	0.000093832830044	0.000015190150265	0.161885240568676	0.748270751574241	0	2	2	3	4	2	4	6	7	7	8	9	10	10	12	9	11	13	12	11	14	15	18	20	22	20	20	22	22	21	22	22	23	24	24	25	27	24	24	25	26	25	26	25	27	28	26	26	29	28	29	30	31	29	29	33	0	1	1	1	3	1	0	3	7	4	8	8	12	8	16	8	13	13	14	16	20	21	21	23	27	23	23	26	24	24	27	27	27	24	31	27	26	29	31	27	35	32	44	39	44	32	26	39	45	36	37	47	47	42	45	53	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	3	1	1	2	1	2	1	1	1	2	3	1	1	2	2	2	2	2	1	1
67000	-303.457060363396238	-301.654709921011488	-1.802350442384771	0.000091755339488	0.000016151295531	0.176025674599349	0.592839679945595	-1	1	3	2	4	4	4	5	5	6	8	7	8	9	11	10	11	11	13	13	12	16	18	19	21	20	19	22	23	22	22	21	23	24	24	25	24	26	24	25	26	26	27	26	26	27	26	26	28	28	27	30	30	29	29	32	0	1	4	1	4	3	0	4	7	4	12	8	12	10	13	13	13	13	14	18	16	21	22	23	24	23	23	25	23	24	32	27	27	24	31	37	26	29	31	33	35	26	33	39	39	36	37	39	48	40	23	47	47	47	39	52	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	2	1	1	1	4	3	1	1	1	1	2	1	2	4	2	2	1	2	1
67500	-324.421747285183358	-322.868825863949098	-1.552921421234236	0.000085682383544	0.000022496739520	0.262559683674701	0.525253934652428	0	1	2	4	5	4	4	6	6	7	8	5	10	7	10	10	11	11	12	12	13	16	18	19	21	20	20	22	23	22	22	22	23	22	25	24	27	24	24	24	26	26	27	26	25	28	26	27	27	29	28	30	30	31	29	33	0	1	1	3	3	3	0	12	7	4	5	4	12	12	11	12	13	16	14	16	15	16	21	22	23	23	23	26	30	24	27	27	27	24	31	32	25	30	33	33	35	26	31	39	31	32	32	35	44	36	47	37	47	51	48	53	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	2	1	2	1	1	2	1	2	1	1	2	2	1	1	4	1	1	1	1	3	2	1	2	3	2	1	1	3	1	2	2	1	1	2
68000	-314.025280649378431	-312.113529750495616	-1.911750898882819	0.000084114922218	0.000012904528720	0.153415450903835	0.734400671984597	0	2	2	3	4	4	3	5	7	7	8	8	10	10	11	9	12	13	12	13	12	17	18	19	20	19	22	22	23	22	22	21	24	24	23	23	25	25	25	25	26	24	26	23	26	28	26	27	28	28	28	30	29	30	30	33	0	1	1	3	3	3	0	6	7	6	8	8	11	12	13	12	13	13	14	21	16	21	22	23	23	23	32	25	30	26	25	23	27	22	31	27	34	29	44	28	35	26	44	32	27	36	37	44	43	39	42	47	42	47	45	51	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	2	3	1	1	1	1	1	2	1	3	1	1	1	4	1	1	1	1	2	2	2	2	1	1	2	2	1	2	1	2	2	2	2	2	3	2
68500	-297.456635546390089	-295.911293799898999	-1.545341746491073	0.000075453110463	0.000020119196329	0.266645022398915	0.661466205128343	0	2	2	3	4	3	4	5	7	7	8	9	9	10	12	11	11	13	12	12	13	16	18	19	21	21	21	23	21	22	21	20	23	25	24	24	23	26	24	26	25	25	26	25	26	26	27	27	28	29	30	30	30	29	30	32	0	1	1	3	3	3	0	4	7	5	8	8	8	13	13	12	13	16	14	13	20	21	20	23	24	23	32	25	23	24	23	23	23	33	27	27	26	29	31	27	35	26	31	31	39	32	42	44	43	39	47	47	42	42	48	51	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	1	1	1	3	1	1	2	1	3	2	2	1	2	3	2	1	3	1	1	1	2	2	2	2	2	2	1
69000	-295.982486960211588	-293.471674980398859	-2.510811979812740	0.000109140161394	0.000009341161951	0.085588676357588	0.752181708967895	0	1	2	3	4	5	4	7	6	7	8	9	9	9	12	10	12	12	12	11	14	16	18	19	21	21	21	21	23	20	22	21	23	23	24	24	27	25	26	25	26	26	27	23	26	28	24	28	27	28	30	28	30	31	30	33	0	1	1	3	4	4	0	6	7	6	6	8	11	8	13	13	13	13	14	13	20	21	22	23	24	23	23	23	25	24	32	23	32	24	32	27	26	30	44	25	35	47	44	32	44	27	26	44	39	25	42	42	52	42	50	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	3	2	2	2	1	1	2	1	2	3	2	2	1	5	1	1	1	2	1	3
69500	-264.273942361134459	-262.423200900888787	-1.850741460245688	0.000092963264891	0.000015369453223	0.165328242726528	0.708483078346016	0	1	2	3	4	4	4	6	6	6	7	7	9	9	12	10	11	12	12	12	14	16	19	20	21	20	20	22	23	22	21	21	23	24	24	25	27	25	26	26	26	25	27	25	26	29	26	27	28	27	29	27	30	29	30	33	0	1	1	3	4	3	0	6	7	3	4	8	12	12	13	13	13	13	14	16	20	21	22	23	23	23	23	24	30	24	27	27	25	24	31	32	23	29	36	35	35	26	35	31	44	50	42	35	44	36	47	47	47	52	43	53	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1
70000	-286.247509592938457	-284.679474880306202	-1.568034712632244	0.000092988621698	0.000023695808789	0.254824820030662	0.639631033302543	-1	1	3	4	5	4	5	7	7	7	7	9	10	9	12	10	11	12	12	13	14	16	18	20	20	21	21	23	22	22	22	22	24	24	24	25	25	26	24	25	27	25	27	25	25	28	27	28	28	27	28	30	29	31	30	33	0	1	1	1	6	3	0	3	7	6	3	11	12	8	13	12	13	13	14	16	20	21	22	23	23	23	23	25	25	25	27	27	32	23	31	32	26	34	31	32	35	26	44	39	39	50	37	39	45	36	37	42	42	47	49	54	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	2	2	2	2	1	1	1	2	2	2	1	2	2	2	2	1	1
70500	-267.222836838380374	-265.431766431109736	-1.791070407270620	0.000102207936234	0.000018264984721	0.178704173022100	0.805667946173388	0	2	2	3	5	4	4	6	6	6	8	8	9	9	11	10	11	11	12	12	14	17	18	20	20	21	21	22	23	21	22	20	23	23	24	23	26	25	26	25	25	26	26	25	27	28	26	27	28	29	29	30	28	30	30	33	0	1	1	3	4	3	0	4	7	6	8	8	12	12	13	13	13	13	14	16	20	21	22	23	23	32	32	25	30	24	32	23	32	30	31	27	26	29	44	36	35	28	31	35	44	43	26	39	39	39	47	37	37	47	49	51	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	2	1	2
71000	-306.040941804991689	-304.237781291086435	-1.803160513905273	0.000084791064482	0.000014909337237	0.175836184255478	0.588109153873211	-1	2	2	2	4	5	4	7	6	7	9	8	9	9	11	11	11	12	11	11	13	15	17	19	21	21	21	22	23	21	22	20	23	24	23	24	26	26	25	25	25	24	27	25	27	28	26	27	28	29	29	30	30	29	30	33	0	1	1	1	4	4	0	4	7	6	8	6	8	8	13	13	13	13	14	13	20	21	22	23	23	23	32	25	32	24	32	23	27	30	25	32	26	29	35	33	35	26	39	26	44	36	42	31	48	31	26	37	42	37	48	54	1	2	1	2	1	2	1	4	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	1	2	1	2	1	3	1	4	4	3	2	2	2	2
71500	-274.618411667170449	-272.939768941420823	-1.678642725749632	0.000088560028681	0.000018626910881	0.210330903886826	0.822103338829272	0	1	2	4	5	4	3	6	6	7	8	9	8	9	11	11	10	13	13	12	14	16	18	20	21	21	22	23	22	22	22	21	23	24	24	24	25	24	24	25	26	25	26	25	27	29	27	27	29	28	30	29	31	31	31	33	0	1	1	3	3	3	0	6	7	4	5	11	8	8	8	13	13	20	14	16	20	21	22	23	23	23	32	23	24	24	32	24	27	30	31	27	26	29	31	25	35	26	44	39	43	50	37	39	43	36	47	47	42	47	45	53	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	3	2	1	1
72000	-292.871802738890096	-290.841343002096153	-2.030459736793945	0.000089734124842	0.000012034453333	0.134112338575874	0.786649949669397	-1	1	3	3	4	2	3	6	6	8	8	8	10	10	11	9	12	12	12	13	14	16	18	19	21	21	22	23	23	22	21	20	22	24	25	24	26	26	23	25	26	25	26	25	27	28	28	28	28	29	30	29	31	30	31	34	0	1	6	6	3	1	0	4	7	4	8	8	16	10	13	8	13	13	14	13	16	21	22	23	23	23	32	23	24	24	32	23	32	24	31	32	25	34	31	27	35	26	39	39	39	43	37	39	45	46	47	26	47	37	49	54	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	3	2	2	1	1	1	2	2	2	2	1	2	1	1	2	2	1	2	1	1	2	1	1	2	3	2	2	1	2
72500	-303.125535213150101	-301.378866676487633	-1.746668536662441	0.000108441432989	0.000020607370541	0.190032259564875	0.703215629110867	0	2	2	3	5	4	4	6	7	5	8	8	9	10	11	11	11	12	12	12	14	16	18	20	21	21	22	22	23	22	22	20	24	24	24	24	25	26	26	26	27	26	26	25	27	26	27	28	28	27	29	30	29	31	30	30	0	1	1	1	3	3	0	4	7	4	8	8	12	5	13	13	13	13	14	16	20	21	22	23	23	23	23	24	25	24	32	23	31	25	31	28	26	29	44	27	44	25	25	31	44	34	42	44	40	34	47	47	37	47	48	37	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	2	1	2	2	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	3	1	3
73000	-315.421127744308649	-313.850207329884540	-1.570920414424136	0.000097404465117	0.000024682860930	0.253405846436734	0.563067919516028	0	2	3	1	5	4	3	5	5	7	8	8	10	9	10	10	11	12	12	11	13	15	17	19	20	20	19	23	21	20	20	22	24	24	24	25	27	25	24	26	26	25	27	26	27	27	27	28	29	28	30	28	29	30	30	33	0	4	4	1	4	3	0	6	7	6	8	8	11	12	8	14	13	17	12	16	20	21	22	23	23	23	23	25	24	24	27	27	27	30	31	32	26	30	31	33	35	28	32	39	44	36	42	39	45	46	37	42	42	47	43	54	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	3	2	2	1	3	2	1	1	1	1	3	2	1	1	2	2	1	1	2	2	2	2	1	1
73500	-265.625418520274764	-263.789433073751809	-1.835985446522945	0.000074263439641	0.000012510556485	0.168461850753267	0.723919526451287	0	2	2	4	4	4	3	6	5	7	8	9	10	9	11	11	11	13	13	12	13	17	18	20	22	21	21	20	22	21	22	20	23	24	24	24	27	25	25	23	26	25	26	24	26	28	27	27	28	28	29	29	31	31	31	33	0	1	1	3	3	3	0	6	7	4	8	8	12	8	12	13	13	13	14	16	20	21	22	23	23	23	32	23	24	24	32	23	27	24	31	27	25	34	27	32	35	26	44	31	39	36	42	44	48	36	42	47	52	47	49	51	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	3	1	1	1	2	1	2	1	2	2	1	1	2	2	2
