step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
32000	-873.244553242840539	-871.672356975048388	-1.572196267792189	0.000614302216798	0.000155285826899	0.252784090066349	0.519022887157605	1	2	1	0	3	4	0	3	4	5	6	3	4	6	6	6	5	6	5	4	5	5	7	6	7	5	7	3	6	8	8	7	5	6	7	6	7	9	9	9	8	7	7	7	9	9	10	10	9	9	10	10	8	10	10	10	10	10	8	10	10	9	10	11	12	15	12	11	12	11	10	15	12	11	14	14	13	15	14	13	13	15	14	15	15	17	16	16	18	17	18	15	18	19	20	21	23	23	24	27	30	4	4	7	0	3	12	0	1	1	8	13	7	7	1	6	21	6	6	13	5	8	13	24	1	36	3	3	3	17	24	26	5	8	6	8	6	12	21	27	35	24	26	11	26	2	3	26	17	12	20	27	27	15	46	21	32	27	28	26	46	3	24	27	39	24	67	27	45	38	71	24	76	46	61	46	64	64	63	24	61	48	64	59	61	38	81	30	27	47	66	54	46	82	77	86	76	72	86	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	3	3	4	3	3	3	3	1	1	1	2	2	1	2	2	1	4	1	1	1	4	2	3	1	1	1	3	1	2	1	2	1	1	3	4	1	2	2	2	2	3	2	4	3	4	1	5	2	2	3	1	3	6	4	1	1	1
32500	-907.600080946760386	-905.843600906541951	-1.756480040218397	0.000647742745499	0.000121396061065	0.187414003335228	0.523071934759050	1	2	1	-1	4	4	1	3	4	5	6	3	4	8	6	6	5	6	5	5	4	7	4	5	5	4	6	4	5	6	8	7	8	8	6	7	7	7	9	7	8	7	7	8	10	8	11	9	9	8	10	9	9	10	9	9	9	10	8	10	9	8	11	11	12	12	12	11	13	12	11	14	12	13	13	14	12	13	14	13	13	15	14	15	14	18	15	18	18	17	18	16	17	19	19	21	23	22	24	26	29	4	1	4	0	3	12	0	4	4	1	3	7	1	5	29	28	8	6	1	9	7	29	1	3	12	3	9	8	3	19	16	17	4	6	24	12	12	5	44	9	22	24	23	8	1	7	50	37	7	43	37	12	34	46	27	8	24	8	38	37	44	35	51	15	40	49	55	15	55	46	59	54	22	22	13	42	32	65	68	40	59	80	58	9	46	63	63	87	66	39	49	77	83	93	88	54	94	82	0	0	0	1	1	2	1	2	1	1	2	2	3	3	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	4	3	1	2	3	2	1	1	1	1	2	2	4	3	2	1	4	1	1	3	1	1	2	3	1	5	1	2	1	1	1	2	4	1	2	3	2	2	2	2	2	3	3	2	3	1	2	3	2	1	2	6	4	4	1	2	3	4	4	3	2	1	1	4	3	3	1	1	1
33000	-905.002116712394809	-903.418990110420964	-1.583126601973804	0.000833425947554	0.000206350458305	0.247593033203525	0.550211501466719	0	2	1	-1	3	3	2	4	4	4	5	2	4	8	6	4	6	6	4	4	3	6	6	5	6	5	7	6	7	8	7	8	7	8	6	6	8	8	9	8	8	4	7	8	10	9	10	8	9	6	10	9	9	10	11	7	9	10	8	10	9	11	10	10	12	13	12	11	14	11	13	15	11	9	14	14	13	16	14	12	15	16	15	13	16	16	16	17	16	17	16	17	17	18	19	20	22	23	25	26	29	4	1	1	0	2	12	0	5	1	21	6	3	6	23	5	2	42	5	2	5	3	42	9	5	9	9	19	21	16	24	1	27	24	7	9	9	27	18	36	15	16	5	11	15	53	13	18	28	40	20	28	48	40	41	57	36	15	13	9	41	42	18	18	41	46	48	38	50	18	57	15	51	22	23	62	49	45	50	28	28	28	66	34	23	58	69	47	58	67	63	62	64	34	36	76	84	91	92	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	4	1	1	3	1	2	1	2	2	2	2	1	1	1	1	2	2	2	1	1	3	1	1	1	1	1	2	3	2	2	3	3	2	1	2	2	2	2	3	2	4	3	3	1	1	2	1	5	3	2	7	2	5	4	3	1	3	4	2	3	2	2	3	6	3	3	2	3	1	1	1
33500	-900.126363555753869	-898.521003688485280	-1.605359867268569	0.000666051253874	0.000158334562287	0.237721288514087	0.572560981579284	1	2	2	0	4	2	1	4	3	4	5	3	4	5	5	5	5	6	4	3	5	6	6	7	5	4	6	5	5	8	8	7	7	7	5	7	6	9	10	7	7	8	6	7	7	9	10	9	10	7	8	10	9	9	10	9	10	9	10	11	8	9	10	12	13	14	13	13	13	11	12	15	12	13	14	14	14	16	11	13	13	17	14	14	17	14	14	17	17	17	17	16	17	20	20	21	20	20	22	27	28	4	4	7	0	2	7	0	20	7	9	6	6	3	1	3	12	9	6	4	7	9	7	8	5	19	6	13	20	19	27	50	9	28	23	9	29	6	14	40	14	19	1	17	23	4	13	45	22	43	19	37	40	44	14	22	14	14	44	35	49	17	32	61	49	1	56	38	42	60	29	50	68	4	40	46	67	49	68	32	3	50	81	5	46	63	35	64	78	86	76	76	64	64	91	49	92	93	84	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	3	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	2	1	3	1	1	3	3	2	1	3	2	1	2	1	2	2	1	2	2	3	1	1	1	1	1	7	2	2	3	2	3	2	1	5	4	3	1	2	2	2	4	3	2	5	4	3	5	1	1	2	1	2	3	2	2	4	2	2	4	1	1	1
34000	-900.616794972586035	-899.038601511940328	-1.578193460645650	0.000641715515809	0.000160368810680	0.249906394233735	0.400116853300534	1	3	1	-1	3	4	1	3	3	4	5	3	3	7	6	5	5	6	6	5	3	7	6	6	7	5	5	5	7	8	8	8	7	8	6	6	6	9	10	8	8	7	7	8	10	9	10	8	9	8	8	9	9	10	8	9	9	10	9	10	9	11	10	11	12	14	11	11	13	12	13	13	12	13	13	13	14	16	13	12	13	16	14	15	16	16	15	17	17	17	17	16	18	20	19	22	23	21	24	26	29	4	1	4	0	7	12	0	4	1	7	6	3	3	1	5	2	6	6	4	10	7	19	3	10	12	12	10	13	10	33	25	35	18	19	3	12	26	25	24	17	18	35	17	6	22	16	18	25	19	19	19	6	19	46	21	19	8	19	20	11	25	60	3	25	45	45	14	20	26	20	50	3	5	40	68	5	29	72	57	23	50	53	55	22	64	80	55	64	69	51	59	64	83	64	86	84	61	68	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	3	2	4	2	2	3	1	1	6	2	1	2	3	4	4	4	3	5	4	1	1	7	3	2	2	3	3	5	3	6	4	3	3	2	2	5	2	3	2	6	2	5	6	3	1	1	1
34500	-905.877844199402034	-904.291611986152020	-1.586232213250037	0.000748399366796	0.000184226502440	0.246160687212048	0.466707557968796	0	1	2	1	3	3	-1	4	4	4	6	4	3	8	6	6	5	5	4	4	5	7	5	6	7	6	6	5	6	9	9	8	6	7	6	6	7	9	9	8	7	7	7	8	8	8	9	9	8	7	9	8	9	10	10	9	10	10	9	10	10	11	8	11	12	14	11	13	14	10	12	14	13	12	14	12	14	15	15	12	14	15	14	14	17	18	15	17	17	17	18	17	16	18	19	19	22	21	23	25	28	7	1	2	0	7	2	0	13	13	4	12	3	2	43	19	12	9	8	4	7	20	35	4	19	19	23	19	8	8	37	24	43	21	8	19	12	18	7	43	42	23	2	6	23	3	42	43	46	8	8	52	12	21	49	41	6	7	45	35	49	17	59	8	17	3	5	34	45	73	45	45	56	19	9	53	13	7	52	70	22	52	39	45	61	73	15	55	51	38	45	54	54	45	89	43	68	92	87	0	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	5	1	1	1	3	2	1	3	1	1	1	2	2	1	3	2	1	2	4	5	2	1	2	4	1	2	2	5	5	2	2	1	1	2	3	3	5	2	5	6	5	3	1	4	2	3	2	2	5	2	5	5	4	4	2	3	1	7	4	2	5	1	1	1
35000	-880.369177316164269	-878.790722464015744	-1.578454852148510	0.000713389288950	0.000178192244793	0.249782618764582	0.622582745636626	1	2	2	0	3	4	1	3	3	5	5	4	2	7	5	6	3	6	5	5	4	5	6	7	6	5	6	4	6	6	7	6	7	7	6	6	7	8	9	8	7	7	6	8	10	10	9	10	9	8	11	8	9	9	11	9	10	9	9	10	7	10	10	11	12	14	12	11	14	10	13	13	12	10	13	13	14	15	13	12	14	16	14	15	16	17	15	17	17	17	16	17	19	19	20	21	22	24	23	26	29	4	1	4	0	7	9	0	1	1	9	17	17	7	32	4	6	7	6	9	5	13	8	9	10	6	9	5	9	9	22	5	22	16	18	8	11	13	27	5	35	18	30	11	43	5	35	33	29	43	30	10	1	52	52	14	5	22	15	50	26	20	50	59	50	14	52	28	35	67	5	56	55	48	22	56	30	67	39	55	22	47	24	64	23	52	62	49	63	45	76	77	87	84	72	84	84	89	90	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	3	1	1	1	1	1	3	2	1	2	2	1	3	3	1	1	2	3	3	2	1	2	1	1	1	2	1	3	4	2	2	4	2	1	2	2	3	3	1	5	2	4	3	4	2	5	4	3	3	3	5	1	1	1	2	3	2	3	2	3	1	1	1
35500	-921.410034124903746	-919.839098875053651	-1.570935249850065	0.000659949014811	0.000167230154527	0.253398597124227	0.526256985931600	1	1	2	0	3	3	1	4	3	5	5	3	3	8	6	5	5	7	4	5	4	8	6	7	6	4	7	5	6	7	6	7	8	8	7	6	7	7	8	8	6	7	5	8	9	8	10	9	8	8	10	9	10	9	10	9	10	11	9	9	10	10	10	10	11	12	11	12	13	12	11	13	11	11	14	14	15	16	13	13	14	16	15	15	16	17	14	18	17	17	15	18	19	18	20	21	21	23	25	26	29	4	4	7	0	7	7	0	1	4	5	6	7	7	25	8	19	8	11	9	8	3	26	1	16	12	4	23	13	8	36	5	21	29	21	36	12	7	28	13	7	21	21	6	6	19	11	31	46	31	26	40	12	40	25	27	1	23	62	37	8	36	31	25	54	37	39	8	29	52	50	29	15	4	62	62	68	50	72	59	65	72	68	44	8	47	54	54	63	39	30	68	63	67	64	54	84	53	92	0	0	0	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	2	1	1	1	1	1	1	2	3	1	3	3	1	1	1	3	3	2	3	1	1	2	1	2	1	1	1	3	2	1	1	2	2	3	2	1	2	2	3	3	2	1	3	3	3	1	2	1	4	2	1	1	1	2	3	6	2	3	2	3	5	6	1	3	3	4	6	3	3	2	1	1	1
36000	-946.644974014360400	-944.999302996791357	-1.645671017569026	0.000688522089314	0.000152716736064	0.221803684201453	0.409349710718756	1	2	2	2	1	3	0	4	3	4	5	3	3	8	4	6	4	7	6	4	5	7	5	7	7	5	6	6	7	8	8	7	6	6	6	6	8	8	7	8	5	7	7	8	10	9	11	10	9	8	9	10	8	10	11	10	10	10	10	10	9	10	11	10	12	14	13	13	14	10	13	15	12	11	13	15	14	13	14	12	14	15	14	15	16	17	15	17	17	16	18	17	19	19	19	18	22	22	23	26	30	7	7	7	0	7	5	0	4	1	5	6	5	5	42	5	10	7	6	17	13	3	17	4	36	26	6	11	8	33	36	7	23	23	6	8	12	25	13	17	8	15	15	36	21	16	4	17	21	17	32	10	44	15	46	48	3	3	1	5	17	32	30	46	17	23	22	16	49	67	53	52	39	38	51	43	67	35	46	62	4	58	27	65	8	67	15	67	35	67	56	57	38	66	54	50	54	65	38	0	0	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	4	1	1	2	1	2	1	3	1	2	1	1	1	2	1	3	4	2	3	1	3	1	1	1	1	4	4	5	7	2	1	1	1	3	5	4	5	3	1	2	2	5	2	1	3	1	4	2	2	3	2	5	1	7	1	8	1	5	3	2	5	6	3	6	5	4	4	5	1	1	1
36500	-957.886176237149471	-956.332996419583765	-1.553179817565710	0.000719737095420	0.000188875526549	0.262422942697982	0.400282557718041	1	1	2	0	3	4	0	4	2	5	5	4	4	8	5	3	3	7	4	5	4	7	7	6	5	5	6	6	6	8	8	7	7	6	7	5	7	9	10	7	6	8	7	8	9	10	11	8	9	8	10	9	9	9	11	8	10	10	9	10	9	9	9	11	12	15	10	12	13	10	13	12	9	13	13	14	14	16	12	13	14	17	15	14	14	17	15	16	17	15	18	17	18	19	21	21	20	23	25	26	30	4	4	7	0	1	7	0	2	1	16	6	7	7	43	19	2	7	6	9	8	7	17	1	19	12	12	19	13	8	27	20	20	11	6	41	12	17	42	31	17	6	16	6	12	13	41	6	41	30	10	61	18	41	17	50	19	73	62	35	12	19	16	18	17	23	22	10	39	43	59	67	5	56	73	62	8	32	10	42	67	67	41	31	60	42	39	59	17	8	68	71	13	50	61	60	75	63	63	0	0	0	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	4	2	3	1	1	1	1	1	2	4	2	1	1	1	1	4	2	3	1	4	2	5	4	1	3	1	2	5	1	2	4	5	3	5	2	2	2	7	3	3	3	3	3	6	4	3	3	5	4	6	4	4	5	7	1	1	1
37000	-870.988153322448284	-869.466645609280363	-1.521507713167964	0.000467492266460	0.000131142517975	0.280523395536852	0.526497269130762	1	3	1	0	3	3	2	4	3	4	5	2	3	7	6	4	6	7	5	4	5	7	6	7	4	5	5	4	6	9	9	7	7	6	6	7	6	8	10	9	8	7	7	8	9	9	10	7	9	8	11	9	8	9	10	9	9	11	9	10	9	7	9	11	12	14	13	12	13	11	12	15	12	12	14	14	14	16	13	13	14	15	14	15	17	16	16	17	14	17	18	14	19	19	18	21	23	21	24	26	28	4	1	4	0	3	12	0	5	1	3	6	3	3	4	4	7	5	19	4	7	13	3	5	20	12	5	5	13	3	42	14	5	10	6	20	12	9	22	35	23	3	9	12	34	4	14	43	9	34	24	32	32	8	43	27	15	19	5	14	26	10	5	20	47	61	65	46	59	29	61	24	24	17	23	45	45	14	45	51	56	35	22	64	57	41	53	64	41	22	83	22	33	95	92	72	73	92	22	0	0	0	1	1	1	1	1	1	1	1	2	1	2	1	1	3	3	1	2	1	2	1	1	4	1	2	2	1	1	1	3	1	1	2	2	1	1	2	1	1	3	2	4	1	3	1	3	1	2	1	2	1	2	2	2	2	2	2	2	4	1	2	2	3	2	1	2	1	1	2	4	1	2	3	3	3	2	2	5	3	2	3	4	2	1	3	4	5	3	5	3	1	3	2	1	2	1	5	5	7	1	1	1
37500	-922.422497004065121	-920.884229890716597	-1.538267113348474	0.000624810006640	0.000169069602225	0.270593621145681	0.479551879829500	1	2	2	0	3	3	1	5	3	3	5	4	5	8	4	5	5	6	6	5	4	7	6	6	6	6	6	6	6	9	9	7	8	8	7	7	7	7	10	8	7	7	7	8	8	9	11	9	9	8	11	7	8	10	11	9	9	11	9	11	7	10	10	8	12	14	12	10	13	11	11	13	12	13	14	14	14	15	15	14	13	16	14	13	17	17	16	18	18	18	18	16	15	19	20	21	21	22	25	27	29	4	4	1	0	3	7	0	1	7	7	5	6	3	24	5	5	5	6	5	5	3	7	8	12	12	12	6	1	20	36	3	29	9	24	19	6	16	13	19	7	16	13	6	19	7	10	57	17	18	28	32	1	28	17	30	64	16	48	43	43	20	24	28	4	4	73	54	45	22	28	35	60	64	64	18	16	15	54	50	45	63	84	46	1	72	28	43	80	56	70	71	84	71	88	92	89	94	89	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	2	1	2	1	2	4	1	3	1	1	2	1	1	3	4	1	1	3	1	3	3	1	2	2	1	2	3	1	3	1	1	2	1	1	3	1	2	2	4	6	1	1	2	4	2	2	1	2	4	4	6	6	2	2	3	1	1	3	5	3	4	5	2	6	3	3	2	3	1	3	2	1	2	1	1	1
38000	-887.429543477636344	-885.838202435676067	-1.591341041960224	0.000677818049594	0.000165281509439	0.243843476192547	0.437500785284225	1	2	2	0	4	3	0	4	3	5	5	2	4	7	5	5	5	7	5	5	4	7	6	6	6	5	6	6	6	9	9	7	7	7	7	7	7	8	10	6	5	8	7	9	9	10	10	9	9	8	10	9	9	8	10	9	7	10	9	10	10	9	10	12	11	13	12	12	12	10	13	15	12	12	12	14	13	15	13	14	13	15	13	15	16	18	15	18	18	17	18	17	18	18	20	21	22	24	24	27	30	4	1	7	0	2	12	0	1	1	8	1	7	3	1	13	9	9	21	5	5	7	1	1	10	12	6	41	13	4	21	37	41	12	10	7	11	12	35	57	1	13	9	40	57	37	40	50	16	40	23	16	18	15	21	3	35	7	28	25	57	24	14	23	46	4	61	54	20	25	22	23	45	33	1	37	57	63	73	34	61	30	23	18	76	40	63	64	55	55	22	77	46	57	64	88	64	77	74	0	0	0	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	2	3	3	1	2	1	1	1	3	3	1	1	3	1	4	1	2	1	2	3	1	3	1	1	2	2	1	1	1	1	4	2	2	2	4	1	3	2	2	2	2	1	1	1	6	1	1	3	3	1	3	3	4	5	2	4	2	2	2	2	2	4	3	1	6	5	1	3	5	4	3	4	6	3	1	3	4	5	1	1	1
38500	-913.823341677973417	-912.242557455963833	-1.580784222009623	0.000625290584363	0.000155500738110	0.248685558360472	0.537834112960942	1	2	1	1	3	3	0	4	3	5	5	2	5	8	5	4	3	5	6	5	4	8	6	4	5	5	6	5	6	8	7	7	5	8	6	6	8	7	10	7	7	6	8	9	10	8	11	9	9	8	11	8	10	9	10	9	10	11	8	10	9	11	10	11	13	14	13	12	13	11	13	15	12	10	14	15	15	15	14	14	15	16	14	14	16	16	16	17	18	18	19	16	18	19	20	21	21	23	23	26	29	7	1	7	0	3	3	0	5	1	5	6	7	17	32	16	5	12	6	9	24	3	3	24	5	9	12	33	7	7	19	21	33	16	28	21	12	42	21	32	21	27	9	42	26	42	28	31	13	18	13	13	36	15	9	30	42	4	41	35	29	35	35	46	63	50	63	13	22	50	22	48	30	14	23	26	60	48	67	29	8	47	80	55	73	67	22	83	58	22	48	67	83	64	82	83	77	92	93	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	2	4	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2	2	1	2	2	2	2	4	1	2	3	2	1	3	1	1	3	2	2	2	1	2	1	5	2	2	1	2	4	1	2	8	3	2	1	3	5	2	1	3	1	2	3	2	4	6	4	3	1	4	3	3	5	2	2	1	1	1
39000	-882.352012516109312	-880.735746444852339	-1.616266071256953	0.000559917895896	0.000130562533923	0.233181569797885	0.651577615110990	1	3	2	0	3	3	1	4	4	4	5	2	4	5	6	5	5	6	5	5	4	6	7	6	6	6	7	5	6	8	8	7	7	6	6	7	7	8	10	8	7	7	8	8	9	9	11	9	8	8	10	9	9	9	10	9	10	10	9	11	10	11	11	10	12	14	12	10	14	12	11	14	11	11	14	14	14	16	13	13	14	15	14	14	17	17	15	15	18	18	18	17	19	19	21	21	22	21	24	27	27	4	7	7	0	7	12	0	1	2	5	12	4	3	6	1	2	12	8	9	5	3	9	22	20	6	6	3	7	1	13	16	21	17	6	10	13	8	3	8	32	8	17	32	18	14	8	56	13	34	8	15	42	32	17	41	28	8	29	32	30	10	35	35	20	22	28	55	20	28	61	59	65	23	32	17	38	32	47	50	45	70	69	38	45	57	82	53	80	61	62	92	66	87	88	93	82	93	78	0	0	0	1	1	1	1	2	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	1	1	1	1	1	1	2	3	3	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2	2	3	1	1	2	3	3	3	3	4	5	1	2	4	1	1	1	2	2	5	3	4	3	3	2	1	1	4	2	2	2	4	1	5	2	1	2	2	1	1	2	1	3	1	1	1
39500	-986.869789935937888	-985.308426925829281	-1.561363010108610	0.000658198444199	0.000169930311285	0.258174890540340	0.514427835535023	1	2	2	-1	3	3	0	3	4	4	6	3	3	8	5	5	5	7	5	5	5	7	5	6	6	6	7	5	6	8	7	8	7	6	7	6	8	8	9	8	8	8	7	5	9	8	10	9	10	8	11	9	9	9	10	9	9	8	9	8	10	10	9	11	11	14	13	11	13	10	12	13	13	13	13	12	14	15	14	13	15	17	13	14	15	17	15	17	17	17	16	18	18	19	20	22	23	24	25	25	30	7	4	7	0	2	3	0	2	3	2	8	1	7	24	12	8	9	34	4	5	1	19	3	8	16	1	12	8	12	25	15	26	23	8	1	17	16	18	27	29	8	10	44	6	5	13	50	42	42	20	27	17	26	3	37	23	23	8	3	1	3	35	3	24	1	40	59	10	56	24	20	8	22	19	64	18	69	35	37	59	73	13	35	19	77	51	52	7	71	48	55	52	77	5	82	76	45	93	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	3	2	1	1	1	2	2	3	1	4	1	2	2	2	4	2	4	1	3	4	6	3	2	3	2	1	5	4	2	5	2	2	1	4	2	2	1	6	2	5	1	3	2	8	3	3	3	2	1	7	2	4	7	3	1	1	1
40000	-938.088195248894181	-936.490012435016070	-1.598182813878098	0.000666445777995	0.000160489177321	0.240813555460485	0.647979627676479	1	0	1	-2	3	4	2	4	3	4	6	3	4	8	5	5	6	6	5	4	5	8	7	6	5	5	6	5	7	8	8	8	7	7	6	6	8	8	10	9	8	7	8	8	9	7	10	9	9	9	10	9	9	9	11	10	10	9	9	10	8	10	10	11	12	14	12	12	13	10	12	14	13	11	14	15	14	15	15	13	15	17	15	15	16	16	15	16	17	16	18	17	18	20	19	21	20	23	24	24	27	4	4	2	0	3	12	0	9	7	5	6	3	3	8	5	9	6	6	9	5	13	18	35	10	1	12	6	13	3	46	21	18	27	17	1	12	18	13	5	23	15	24	6	6	29	16	16	14	26	7	30	28	43	2	38	45	31	38	1	35	46	44	17	18	53	80	50	45	37	18	61	73	38	22	53	48	50	70	70	74	42	61	54	57	77	71	54	52	81	38	76	77	72	93	93	69	93	94	0	0	0	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	2	4	1	1	1	2	2	1	1	1	1	2	3	1	2	1	4	1	1	1	1	4	1	1	1	3	2	1	1	1	1	2	1	3	1	2	2	2	2	2	4	2	1	5	2	3	2	1	2	3	3	1	4	1	1	1	1	1	7	1	2	1	1	1
40500	-941.434070623813227	-939.849884699547601	-1.584185924265622	0.000842380914248	0.000208154352181	0.247102407783166	0.522710326179259	1	2	2	0	3	2	1	3	3	4	4	3	4	6	5	5	6	6	6	4	2	6	7	6	6	5	7	6	6	9	8	7	8	5	6	6	7	7	9	8	8	8	7	5	10	8	10	9	9	8	10	9	9	10	10	10	9	10	9	10	9	10	10	12	11	15	11	11	14	11	10	14	13	12	13	14	11	15	14	12	14	15	14	15	15	17	15	15	17	17	17	17	17	20	21	19	21	24	24	26	29	4	1	1	0	3	7	0	3	1	3	12	6	2	4	12	12	44	13	26	5	7	26	25	34	7	3	25	26	34	14	12	36	35	10	26	11	17	9	43	26	43	3	26	6	34	43	50	20	14	26	1	6	25	38	6	41	14	21	24	3	23	31	39	50	14	40	46	4	54	53	16	45	23	23	17	45	37	63	73	22	50	60	55	60	60	78	45	45	74	32	73	61	74	32	61	86	74	72	0	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	2	3	1	1	4	2	1	5	4	1	3	4	1	2	4	1	4	1	1	1	2	2	4	1	5	2	1	2	2	3	3	2	2	2	2	1	4	2	2	2	2	3	1	3	3	2	7	2	5	3	6	7	1	4	4	1	1	1
