step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
90500	-211.440905275486784	-218.296393226446156	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489770375347948	0	1	2	5	10	10	8	8	9	12	8	11	13	12	12	14	12	14	14	14	16	16	15	18	21	23	0	1	2	1	4	7	4	4	11	6	4	8	8	8	8	15	12	17	7	5	11	20	18	23	20	18	1	1	1	3	2	1	2	2	1	1	1	1	2	2	2	1	1	1	4	2	3	1	1	1	2	3
91000	-179.438399857392881	-186.293887808352252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451354968188369	-1	1	3	6	9	10	8	9	10	11	8	11	12	10	14	13	13	15	10	13	15	15	15	19	24	24	0	1	2	1	1	7	4	4	11	7	4	14	8	4	8	8	14	8	7	4	10	20	15	23	20	15	1	1	1	4	4	1	1	2	1	2	1	1	1	2	3	2	2	4	1	3	2	1	1	2	5	5
91500	-214.029278549033080	-220.884766499992452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502644662776542	-1	1	2	4	10	8	6	9	10	11	9	9	11	11	12	14	14	15	12	11	15	15	16	19	23	24	0	1	2	1	4	7	4	4	11	7	6	4	8	4	13	15	14	15	10	5	10	20	12	23	20	16	1	1	1	2	4	1	1	3	1	1	1	2	1	3	1	1	2	1	1	1	3	2	2	2	7	6
92000	-185.463692700720316	-192.319180651679687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637631495975086	-1	1	3	5	9	8	9	9	10	11	11	10	12	11	12	14	13	14	13	14	15	16	15	19	24	23	0	1	2	1	4	4	4	4	7	7	4	4	12	12	14	14	8	15	10	4	11	20	12	23	20	12	1	1	1	2	2	2	2	2	1	1	3	3	1	1	1	2	2	1	1	4	2	1	2	2	4	7
92500	-177.852012339499112	-184.707500290458484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614531058848742	-1	1	3	6	9	10	8	9	10	11	11	9	12	12	13	14	13	15	13	14	15	15	15	19	23	21	0	1	2	1	2	7	4	4	4	7	9	4	8	8	12	15	8	8	10	5	11	20	15	23	20	15	1	1	1	3	4	1	1	2	1	2	1	1	2	1	3	1	2	2	1	2	2	1	1	2	5	4
93000	-211.965595897644278	-218.821083848603649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572614873819258	-1	1	2	5	10	9	7	10	7	11	11	9	12	11	13	14	14	15	13	12	16	16	15	20	24	23	0	1	2	2	4	7	4	12	4	7	9	4	12	8	14	15	12	14	7	5	11	20	4	18	22	23	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	3	2	5	4	3	3
93500	-200.460129973425154	-207.315617924384526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621126272614910	-3	1	3	4	9	9	7	9	10	11	11	10	12	11	14	15	13	12	13	14	14	16	15	20	24	22	0	1	1	2	3	7	2	4	6	7	7	8	12	12	14	14	14	8	10	5	11	20	13	23	22	8	1	2	2	2	3	1	2	2	1	1	2	1	1	1	2	2	1	2	1	2	2	2	1	2	3	4
94000	-183.076399566693794	-189.931887517653166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416814226643490	-2	0	2	5	10	10	8	10	10	11	11	11	12	12	14	14	13	16	13	13	15	15	15	19	23	22	0	1	2	2	4	7	4	4	4	7	9	8	8	8	8	14	8	12	10	5	9	20	8	23	20	15	1	1	1	2	3	1	2	2	2	2	1	1	1	2	2	1	2	2	1	2	2	1	3	2	6	3
94500	-191.400355917025223	-198.255843867984595	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503072438312388	0	2	3	6	10	7	8	7	11	11	9	11	12	10	14	15	13	15	11	13	16	14	16	19	23	24	0	1	2	1	1	4	4	4	11	7	6	8	12	8	12	14	12	8	7	5	11	20	15	23	22	18	1	1	1	3	3	1	1	1	1	3	2	2	1	1	2	2	1	5	2	1	3	1	1	2	5	4
95000	-181.658386576781254	-188.513874527740626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466950519262128	-2	1	3	5	9	9	7	10	9	12	10	11	12	12	14	15	13	14	14	14	15	16	15	19	24	22	0	1	2	1	4	7	4	4	4	7	9	8	8	8	14	8	8	12	10	4	4	20	15	23	20	14	1	2	1	4	2	1	1	2	2	2	1	1	1	1	1	3	2	2	1	5	4	1	1	2	3	6
95500	-200.361315966732747	-207.216803917692118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.338173675357685	-1	1	2	5	6	9	8	8	10	12	11	10	12	12	14	11	13	15	13	14	16	15	14	19	25	22	0	1	2	1	1	4	4	4	4	7	9	8	8	12	14	4	16	8	7	5	9	20	16	16	20	14	1	1	1	3	3	2	2	2	2	2	1	1	2	1	1	3	1	4	3	5	3	1	2	4	6	4
96000	-188.868352445196336	-195.723840396155708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528625371431907	-1	1	2	6	9	9	8	9	11	12	9	10	12	12	13	14	11	14	12	13	15	15	16	19	24	23	0	1	2	1	1	4	4	4	11	7	4	8	8	12	12	14	8	12	6	5	11	20	12	23	22	14	1	1	1	3	6	2	1	2	1	2	2	1	1	2	1	1	1	2	1	1	5	2	3	2	4	7
96500	-184.697433077693574	-191.552921028652946	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.448867157398607	-1	1	2	6	9	9	8	8	11	11	9	10	11	10	14	15	13	15	12	14	14	15	15	20	25	23	0	1	2	1	4	7	4	4	11	7	4	8	14	8	4	13	14	13	6	5	6	20	15	23	22	16	1	1	1	4	2	1	1	1	1	2	1	1	1	1	4	2	2	2	2	2	2	1	1	2	5	4
97000	-209.302160675477239	-216.157648626436611	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657941921516591	-1	0	3	5	9	9	7	9	9	11	11	10	13	10	13	15	14	16	12	14	15	15	15	18	23	22	0	1	2	3	2	7	3	4	7	7	9	8	8	8	12	13	8	14	7	19	19	3	15	18	22	18	1	1	2	1	4	1	2	2	1	2	1	1	2	1	2	1	2	4	3	1	1	3	2	1	4	3
97500	-205.411404198924487	-212.266892149883859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508696183930809	-1	1	3	4	8	6	8	7	11	10	10	9	12	10	15	14	13	15	13	15	15	14	15	20	24	24	0	1	2	2	2	4	6	4	10	7	6	8	14	8	13	14	8	12	10	22	11	5	14	23	22	17	1	1	1	1	3	1	1	1	1	2	2	1	1	2	1	2	4	3	2	1	4	5	2	2	5	5
98000	-212.680451382272594	-219.535939333231966	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544396771047981	-1	1	3	4	9	9	8	6	10	10	11	10	12	11	14	15	14	16	13	13	16	16	16	19	24	22	0	1	2	2	2	7	4	4	7	7	9	8	12	8	8	13	8	15	7	5	11	20	14	14	22	16	1	1	1	1	2	1	3	1	1	2	1	3	1	2	3	1	4	1	3	2	2	2	3	5	4	3
98500	-189.744114293768547	-196.599602244727919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380625616027425	-2	0	1	6	10	8	6	8	11	10	10	10	13	11	14	14	14	15	13	14	14	15	16	18	24	24	0	1	2	1	7	7	1	4	11	7	7	8	12	8	12	8	13	14	10	5	7	20	18	23	20	16	1	1	1	4	2	1	5	1	1	2	2	2	2	1	3	3	1	3	2	2	4	1	1	1	6	7
99000	-183.740143775035477	-190.595631725994849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522495339636570	0	1	3	5	9	9	6	9	11	10	10	10	11	12	14	14	14	15	12	14	15	15	15	19	23	23	0	1	2	1	4	4	4	4	11	7	4	8	4	8	14	14	8	12	10	5	11	20	15	23	20	15	1	1	1	3	2	2	1	2	1	2	2	1	2	2	2	1	2	2	1	2	2	1	1	2	5	8
99500	-201.206497299694490	-208.061985250653862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582906702867712	-1	1	3	4	10	9	6	7	11	10	10	10	12	11	14	14	12	13	14	14	16	16	15	18	22	24	0	1	2	1	7	7	1	4	11	7	4	8	14	12	18	18	8	12	10	5	11	20	14	23	20	16	1	1	1	2	1	2	3	2	1	2	3	1	1	1	1	1	2	1	1	2	4	1	2	2	3	5
100000	-192.222775991677963	-199.078263942637335	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457490498664628	-1	1	2	5	10	9	7	8	11	10	9	11	12	11	14	13	13	16	13	14	15	15	16	20	24	21	0	1	2	1	1	7	1	4	11	7	7	8	14	8	14	14	14	12	10	5	11	20	15	23	20	15	1	1	1	3	4	1	4	1	1	2	1	2	1	2	2	1	2	2	2	1	2	1	1	2	6	4
