step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
68000	-241.267346309772535	-250.318189690223875	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988136520055067	-1	2	2	6	5	1	0	4	3	4	5	4	7	4	5	5	3	5	7	13	6	6	7	7	8	7	14	7	10	6	9	9	10	8	7	12	10	11	9	8	11	9	12	12	9	11	8	10	10	8	8	11	14	10	11	14	9	10	10	12	13	11	12	12	9	13	12	11	14	8	16	13	6	14	15	13	16	0	6	7	9	10	1	1	9	2	7	8	17	16	6	8	6	7	10	15	59	18	8	14	18	22	16	44	15	18	17	24	28	35	30	4	4	19	50	51	22	54	26	40	12	19	25	16	13	34	19	35	59	62	23	54	48	50	23	18	37	36	33	37	32	22	46	38	50	61	13	61	57	16	54	63	39	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-229.002748029231753	-238.053591409683094	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987566030943958	-1	0	5	6	5	3	1	4	4	4	5	4	2	3	4	5	5	6	8	10	4	7	8	6	6	7	15	8	10	7	8	9	9	8	9	13	6	10	10	10	11	10	9	13	10	11	10	7	9	9	8	8	12	12	11	12	12	10	10	12	12	12	13	10	12	10	10	12	16	14	16	13	13	15	17	12	15	0	1	14	21	9	7	1	7	14	7	14	13	2	7	13	15	6	10	30	14	14	10	24	21	8	16	57	3	17	18	4	28	30	24	52	26	17	32	51	31	40	33	48	55	43	28	28	11	5	28	13	25	38	46	42	33	32	16	30	66	45	58	16	35	67	30	19	32	53	57	74	56	50	63	71	47	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-221.564662197012098	-230.615505577463438	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985373933283533	0	1	6	3	5	3	2	4	3	4	8	4	6	4	4	5	6	5	7	12	6	6	7	4	8	8	14	7	8	8	6	8	10	8	10	12	7	9	7	9	11	7	12	13	9	6	9	10	9	10	9	10	12	12	11	13	13	10	11	10	12	12	11	14	10	14	11	14	12	12	14	12	11	18	14	15	17	0	1	14	7	24	7	2	7	2	7	5	9	6	2	6	4	7	14	15	59	18	8	16	7	21	21	55	9	13	37	12	16	32	39	34	45	14	32	5	39	26	22	29	63	22	14	8	29	11	40	11	26	50	52	49	69	67	10	48	45	60	73	34	67	11	72	51	54	51	65	31	67	31	69	72	75	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-229.945101614628697	-238.995944995080038	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987539394064398	-1	1	4	6	2	4	2	2	4	4	6	5	7	5	4	5	6	4	8	14	5	7	5	7	4	7	14	7	7	7	8	9	9	8	9	12	10	9	10	9	11	9	12	12	10	10	10	8	10	3	8	10	12	12	10	13	9	9	9	8	11	10	12	14	13	15	8	8	16	12	16	12	13	17	10	16	17	0	1	50	2	2	5	2	1	7	5	25	8	4	6	8	6	10	50	12	53	6	15	15	12	8	14	61	23	6	18	17	24	31	24	50	37	32	18	31	26	62	4	39	47	51	48	40	30	57	5	6	51	37	55	19	75	68	26	28	30	55	34	31	72	61	27	9	16	66	42	20	37	47	69	30	36	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-214.575942390254596	-223.626785770705936	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995601752012825	-1	2	6	5	4	3	2	2	4	5	8	5	7	5	3	1	5	4	7	14	5	7	8	6	6	4	15	7	10	7	8	9	10	7	12	12	10	7	8	9	11	9	11	13	9	10	10	10	10	10	9	10	13	12	12	15	12	8	11	13	13	6	12	13	13	14	9	12	14	13	16	12	14	15	17	14	15	0	1	14	15	16	7	16	16	2	16	34	6	21	2	2	1	9	16	17	61	5	17	3	14	21	15	53	9	32	17	10	11	58	3	51	29	34	5	3	38	42	3	33	63	5	38	12	42	31	58	22	58	36	42	38	65	45	25	62	41	37	12	33	63	68	55	17	33	55	43	57	48	54	66	61	70	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70500	-239.034241321540350	-248.085084701991690	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990263320610191	-2	0	6	5	5	4	2	2	4	4	7	5	6	2	3	5	5	5	8	12	3	7	7	3	5	7	15	5	9	8	7	7	8	8	11	13	10	10	11	9	11	7	12	11	10	7	11	8	10	9	9	9	8	12	10	13	12	10	10	12	12	11	12	12	10	13	9	12	16	13	15	9	13	16	15	16	14	0	1	4	21	9	2	2	1	8	15	3	6	18	2	2	15	10	24	6	45	7	17	9	7	15	16	54	21	46	3	12	17	12	13	17	57	51	19	46	32	32	4	22	40	53	21	45	11	33	30	33	12	28	41	30	39	35	48	26	49	39	5	45	37	48	57	4	65	66	58	6	13	20	27	17	20	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-220.994474594016367	-230.045317974467707	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983029720212130	-1	2	5	6	4	4	1	3	1	4	5	3	7	5	4	5	5	6	8	11	5	7	6	6	7	7	13	8	7	8	5	7	8	8	11	13	9	9	10	7	11	9	13	12	11	11	7	10	10	10	10	9	13	11	12	14	12	11	10	12	10	10	12	13	12	14	9	13	16	14	15	11	13	16	17	16	12	0	9	10	14	8	2	1	9	1	9	5	9	31	10	12	8	12	31	13	47	2	24	6	17	3	4	63	14	21	21	15	21	25	16	22	54	33	26	30	23	5	33	63	50	28	39	4	32	25	30	31	28	45	4	47	42	61	38	33	20	18	33	34	41	42	57	28	58	53	60	70	32	65	64	69	64	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-228.908362698143634	-237.959206078594974	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996396052692550	0	1	6	5	4	3	3	3	4	5	7	5	4	4	5	5	6	5	8	12	6	8	7	4	7	7	14	7	9	6	8	6	1	8	11	11	8	9	11	8	12	10	11	14	7	10	11	8	4	11	7	9	9	9	9	14	13	10	10	8	13	12	12	13	13	14	12	15	10	15	16	12	13	17	10	11	16	0	1	18	49	7	1	2	2	6	6	14	24	6	33	5	9	16	2	32	36	9	21	5	8	18	16	62	10	45	9	3	16	1	3	38	51	10	23	55	45	50	25	54	61	13	60	34	30	6	52	15	26	32	60	37	42	35	48	34	26	23	75	38	72	42	41	29	41	32	65	41	50	67	61	55	58	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-216.402464458219100	-225.453307838670440	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986058903334928	-1	2	6	4	5	1	3	4	3	3	7	5	7	4	5	5	6	6	7	13	6	6	7	5	8	8	12	7	10	7	8	9	9	8	9	11	6	10	9	9	10	10	13	12	9	11	10	10	8	11	9	10	13	12	11	15	13	10	11	12	12	9	13	13	10	14	12	13	15	14	15	12	13	17	17	15	17	0	6	7	10	14	1	2	7	2	6	37	2	21	6	8	9	15	4	9	32	9	14	22	4	23	1	42	22	32	24	11	25	49	17	37	35	5	26	28	8	62	7	50	50	25	32	35	40	22	37	49	37	54	21	35	68	61	33	45	33	48	23	25	60	25	59	51	59	20	60	72	32	29	66	56	44	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72500	-234.857083092784023	-243.907926473235364	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999094215648934	0	1	6	6	3	2	3	4	2	4	7	5	6	4	4	5	6	6	5	11	3	7	7	6	8	6	14	8	8	5	9	9	8	7	11	13	9	11	8	5	9	7	12	12	10	9	10	8	6	8	8	10	10	12	11	14	7	11	11	12	13	10	10	13	12	14	13	14	15	14	14	13	11	17	13	12	18	0	1	10	9	9	2	6	6	2	9	24	15	12	5	5	6	10	12	8	46	9	16	13	12	16	40	54	18	4	15	26	19	34	26	63	63	4	63	26	5	28	21	45	62	28	18	25	18	16	3	11	41	15	53	63	75	21	31	31	39	14	46	39	65	45	76	23	53	54	75	62	76	51	63	52	20	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-223.768801840816764	-232.819645221268104	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998553820138780	-1	2	5	5	4	3	2	1	4	1	7	5	5	4	2	4	6	3	7	14	6	6	7	6	3	6	12	7	9	8	8	8	10	8	9	13	7	9	10	10	11	6	8	12	11	11	11	9	8	10	10	11	13	12	9	14	11	10	9	13	11	11	12	13	12	14	10	13	16	12	15	13	13	16	16	15	19	0	10	25	14	6	15	10	1	10	1	9	15	25	15	1	6	5	8	4	68	14	18	15	4	15	14	50	14	23	37	22	21	31	17	26	44	4	11	38	37	48	9	12	34	55	33	59	19	22	43	59	28	63	34	34	47	33	38	28	61	35	22	51	61	3	65	8	27	45	43	20	44	46	71	71	64	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-230.791651772468782	-239.842495152920122	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982564669485544	-3	1	5	6	5	0	2	3	2	5	8	4	7	4	4	5	5	5	8	13	3	8	7	7	7	2	15	7	8	8	9	9	9	6	11	11	10	9	9	9	9	10	11	13	9	10	10	5	10	9	9	9	11	8	10	13	14	11	8	10	9	10	12	14	13	14	12	15	15	15	15	11	12	16	14	10	17	0	6	7	14	8	1	2	9	6	14	18	9	16	2	26	8	14	8	34	73	26	17	3	14	17	6	57	48	23	4	54	25	13	15	38	46	61	34	54	29	29	48	55	73	30	4	41	14	32	59	23	28	3	13	40	41	76	76	23	28	28	51	62	20	73	49	41	58	20	58	53	32	51	60	41	50	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-239.702906737454242	-248.753750117905582	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980497677982809	-1	1	5	4	4	3	1	3	1	2	7	4	6	4	5	5	5	6	7	13	6	8	7	6	8	5	10	6	8	8	9	9	10	7	12	12	10	9	11	9	11	7	9	12	4	10	11	8	10	11	10	8	11	9	8	13	13	10	8	12	13	10	12	14	13	14	12	13	12	15	16	8	12	9	18	9	15	0	1	4	8	9	1	1	10	1	9	28	9	17	9	14	6	4	12	10	47	14	26	14	45	16	14	76	26	34	12	72	18	54	3	51	49	40	22	38	24	16	3	22	41	9	38	31	18	23	46	48	13	52	52	17	73	73	52	15	48	50	11	38	73	23	40	62	74	62	20	66	34	58	13	66	24	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-240.959519651192011	-250.010363031643351	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984576568374934	0	1	6	6	4	3	2	4	2	5	5	4	5	3	5	4	5	6	7	14	5	5	8	5	8	8	13	7	8	8	8	9	6	8	11	9	9	9	9	5	6	8	10	12	9	7	10	10	6	10	9	10	13	9	12	14	10	8	10	13	8	12	9	11	11	14	11	14	15	7	15	11	13	15	17	15	19	0	1	8	11	6	1	1	7	2	12	16	2	5	9	12	14	9	5	4	55	7	8	4	6	15	70	64	11	13	15	17	40	22	10	51	40	28	49	21	16	24	9	28	32	70	9	3	25	16	39	46	26	44	28	24	62	23	28	70	48	8	35	26	54	58	50	57	55	59	7	27	37	55	64	71	60	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-226.918413543526015	-235.969256923977355	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997830607545548	-1	2	6	6	2	3	3	3	4	4	7	4	6	3	1	5	5	5	6	14	5	7	5	6	7	8	14	8	8	7	7	9	8	6	7	12	9	9	9	9	12	7	11	11	9	9	7	10	7	11	10	8	14	11	10	13	13	10	8	11	9	11	12	10	10	14	12	14	15	15	10	13	12	17	17	15	19	0	15	16	23	15	2	5	15	7	8	34	7	8	15	1	9	7	12	23	71	5	6	7	10	23	25	67	22	47	17	4	42	25	14	9	32	30	3	59	47	6	1	61	55	26	25	8	61	17	48	45	3	60	42	61	36	62	37	19	71	25	31	71	29	38	73	39	63	57	53	49	60	28	69	72	73	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-233.217671775646551	-242.268515156097891	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985680796515677	-2	2	5	6	4	3	3	3	4	4	8	3	7	5	2	5	6	6	7	13	5	8	8	6	7	7	15	7	10	7	9	5	8	8	10	10	10	6	11	9	10	6	13	13	11	11	7	9	8	8	9	9	14	11	12	15	13	10	10	12	10	11	7	11	13	13	12	15	14	12	17	11	13	18	16	13	15	0	1	9	9	12	2	2	15	15	2	24	15	15	2	1	9	9	2	16	54	6	3	19	6	42	42	55	14	17	3	7	7	3	10	51	52	51	14	33	26	25	6	35	62	19	33	18	25	21	18	50	11	21	36	54	65	46	52	47	64	34	41	5	52	67	29	37	57	43	29	76	32	41	73	27	41	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-234.716746535727765	-243.767589916179105	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.954545663108368	0	1	6	4	2	3	2	4	4	5	7	5	6	5	4	4	6	4	8	10	6	7	8	7	8	7	14	7	9	8	6	9	9	8	10	12	10	6	9	9	10	4	9	13	10	9	11	10	9	11	5	10	10	9	12	13	13	8	9	12	11	11	11	12	11	15	11	14	16	14	15	9	13	17	15	13	19	0	1	16	2	2	2	1	6	7	5	21	16	8	16	6	5	18	2	22	34	51	17	7	8	16	8	50	21	34	31	8	34	24	26	17	47	31	1	24	23	33	6	38	65	22	23	59	28	24	29	4	3	26	11	23	55	64	8	12	52	35	54	33	47	48	55	35	60	68	73	50	16	30	68	68	67	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-244.659260370351859	-253.710103750803199	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979841201365040	-2	2	5	4	5	3	1	2	3	4	8	4	6	4	5	-1	4	5	7	14	6	7	8	5	8	4	14	8	9	7	7	7	8	8	12	11	7	11	10	9	11	5	11	14	11	7	5	9	10	3	9	11	13	11	8	14	11	8	10	11	9	12	5	14	12	9	13	15	15	12	16	10	14	15	16	12	17	0	16	10	8	26	7	1	1	1	7	17	50	8	6	17	1	6	4	12	45	15	14	3	14	47	7	43	31	33	42	18	12	13	13	45	72	5	66	58	32	40	12	19	36	40	10	9	37	61	7	58	29	45	51	37	76	19	24	58	29	33	72	50	6	49	22	36	65	67	40	56	48	39	76	20	60	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-236.913336155771503	-245.964179536222844	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987629326509886	0	2	4	5	5	3	3	4	4	4	6	5	7	5	4	3	5	4	7	12	6	6	8	6	7	7	14	8	9	6	8	9	9	6	11	9	7	10	7	8	11	7	11	13	10	9	9	9	9	11	5	11	12	9	11	14	14	6	10	10	13	2	12	14	13	11	12	12	16	8	16	13	14	18	11	11	18	0	1	6	10	3	62	1	2	62	6	18	2	16	9	6	2	2	7	17	50	18	51	39	12	10	34	48	24	21	51	30	24	28	12	31	30	30	23	3	37	54	5	54	54	42	23	11	42	37	32	6	8	38	31	38	68	53	51	34	31	38	1	21	50	51	38	45	52	61	58	27	53	53	69	33	38	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-218.228967617099642	-227.279810997550982	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985856533457448	-1	1	6	5	5	1	3	3	3	2	4	5	6	4	2	3	5	6	7	12	4	6	7	7	7	7	14	8	10	6	8	5	10	7	11	12	9	10	11	9	10	9	12	13	6	10	9	9	9	10	7	11	13	11	10	12	9	9	10	8	12	9	12	13	12	13	12	15	16	15	15	11	12	17	18	10	17	0	1	14	2	14	1	10	2	15	2	16	9	5	9	2	6	11	4	45	29	8	21	13	11	45	17	20	21	26	4	13	10	48	17	29	41	34	42	47	12	40	26	46	61	14	47	23	24	31	26	32	33	65	76	45	37	13	5	57	25	37	60	50	65	40	59	29	36	43	76	46	76	49	68	77	57	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-236.782739912145018	-245.833583292596359	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993545756950031	-1	2	6	5	5	3	3	2	1	3	7	4	7	1	4	2	4	5	8	10	4	6	4	6	7	8	12	8	8	7	9	8	9	8	11	4	9	10	10	8	7	7	13	13	10	10	10	9	9	11	10	7	13	11	10	13	12	10	10	12	10	9	12	9	13	12	10	11	15	6	15	10	8	16	16	15	17	0	14	17	15	23	2	16	9	1	9	18	10	18	1	14	14	10	15	13	29	8	8	10	12	12	17	20	70	24	24	73	25	41	70	37	16	3	33	52	23	12	3	63	54	26	4	32	34	41	62	49	21	31	45	34	31	67	70	73	54	34	52	68	30	26	67	70	64	53	36	38	73	4	76	69	50	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-229.309476858702851	-238.360320239154191	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.943726039661830	0	1	6	5	1	1	3	3	3	4	8	4	6	3	4	4	6	6	6	14	6	7	8	4	5	7	7	5	7	8	8	8	10	6	12	10	8	8	11	8	9	9	13	14	8	10	9	9	9	10	8	11	12	12	9	15	14	9	10	12	11	10	11	14	11	11	13	14	15	12	16	12	13	17	17	16	13	0	1	28	9	1	1	1	5	2	6	16	7	12	6	1	9	12	12	14	43	16	28	22	5	16	21	25	15	21	19	10	26	41	10	63	23	22	13	26	17	27	40	53	32	25	42	30	26	27	45	18	41	63	63	8	67	53	29	17	63	50	23	33	36	58	36	65	53	70	52	57	48	58	56	76	40	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-232.497566430430282	-241.548409810881623	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987471947220626	0	2	5	6	5	2	3	3	4	5	8	5	5	4	3	4	4	4	7	14	6	7	6	6	6	8	14	7	6	8	9	7	9	7	9	12	10	10	8	9	7	9	13	12	10	9	8	9	10	11	6	10	14	10	11	12	13	9	6	9	11	10	12	10	11	13	11	14	16	13	15	12	12	18	16	14	19	0	1	2	8	15	1	2	2	2	9	59	15	16	1	6	15	8	8	23	36	7	3	18	18	14	21	72	23	3	3	28	14	34	17	39	55	32	13	10	13	25	11	61	37	35	32	23	29	24	5	15	3	43	60	13	65	5	30	12	10	33	33	67	30	60	3	35	50	27	67	66	35	49	71	36	70	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
