step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
78500	-352.820784470095532	-351.438657556183898	-1.382126913911608	0.000097488743377	0.000042917134092	0.440226559553396	0.587898975661787	-2	5	3	6	7	10	8	9	10	8	10	9	11	11	9	10	11	13	9	11	12	12	13	13	12	11	13	13	13	16	14	16	15	15	17	18	19	22	20	21	24	21	21	22	22	24	23	23	24	25	25	27	25	29	28	27	0	3	1	2	2	4	0	5	5	5	4	5	7	7	0	8	0	8	2	6	15	16	8	8	6	0	11	8	16	5	19	29	18	24	33	24	0	34	36	33	40	33	39	34	39	0	43	35	30	41	0	49	38	56	35	49	1	1	4	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	2	2	1	1	2	2	2	4	3	1	1	1	1	3	1	3	1	2	1	2	1	3	1	1	1	3	3	1	1	2	1	1	6	2
79000	-346.700595944636177	-344.992175383079882	-1.708420561556310	0.000117843178067	0.000023680190081	0.200946634918489	0.599801623795444	-1	4	3	7	7	9	7	8	11	9	9	8	13	10	8	8	9	12	11	12	11	12	10	10	12	12	14	13	12	16	13	16	15	15	18	16	19	22	20	21	22	21	20	21	23	24	25	23	24	25	24	26	26	28	28	28	0	1	1	3	1	12	0	4	16	12	2	4	7	7	0	2	0	23	11	12	15	16	8	12	11	0	11	24	16	28	25	29	28	24	28	28	0	28	30	36	39	30	34	39	39	0	48	38	45	39	0	39	39	53	38	53	1	2	2	2	6	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	2	1	2	2	2	3	1	1	4	3	2	1	2	3	1	1	1	1	1	1	2	1	3	3	1	3	2
79500	-379.533793704223740	-378.133024401892555	-1.400769302331190	0.000123898717947	0.000049585012471	0.400206017407928	0.660518753550036	0	4	2	6	8	9	8	8	10	8	10	9	12	11	8	7	10	10	10	11	11	11	12	13	12	11	14	14	12	14	12	16	15	15	18	17	18	21	19	22	24	22	21	22	22	22	24	23	24	24	25	25	27	27	29	25	0	1	1	2	1	4	0	4	16	4	4	16	7	7	0	4	0	8	5	5	15	16	18	22	19	0	19	22	16	4	19	4	23	27	34	24	0	24	35	43	38	36	28	35	35	0	48	36	45	38	0	38	43	41	38	43	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	4	1	2	1	1	1	2	1	3	1	1	2	2	5	2	2	1	1	2	1	2	1	1	3	2	4	2
80000	-366.642700419444679	-365.240404924137238	-1.402295495307436	0.000112604346510	0.000044764597730	0.397538808381075	0.565156165573695	0	4	2	7	6	9	7	8	11	8	8	9	12	10	9	8	9	10	10	10	11	13	12	13	12	12	13	13	13	16	13	16	15	16	16	18	19	19	21	22	23	21	22	22	23	23	24	24	24	24	24	25	28	28	29	29	0	1	1	1	2	2	0	5	19	4	5	5	7	7	0	5	0	8	11	4	15	16	12	4	6	0	12	12	16	25	25	29	28	8	33	35	0	35	38	34	36	35	36	30	39	0	36	34	45	42	0	38	48	38	42	41	1	1	1	2	1	3	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	3	3	2	1	2	2	2	2	1	2	1	5	1	1	1	2	1	3	3	2	2	2	1	1	2	3	1	2	1	3	2	6	5	4
80500	-365.465391134089543	-363.964363810875341	-1.501027323214215	0.000121319707363	0.000035660027926	0.293934338462971	0.583156078179817	0	4	2	6	7	8	8	8	10	9	9	8	13	11	9	9	11	14	10	12	11	12	12	12	10	11	14	12	13	14	12	15	16	16	17	17	19	21	18	20	24	21	19	22	21	25	25	23	23	25	24	27	28	27	30	28	0	1	1	2	1	2	0	2	16	4	4	5	14	7	0	4	0	23	6	5	15	16	8	8	8	0	19	6	16	23	19	16	30	23	33	30	0	39	33	18	48	23	36	28	39	0	42	43	42	38	0	42	54	41	41	44	1	2	1	1	4	2	1	3	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	3	1	1	2	2	2	1	1	3	1	2	1	2	1	2	1	2	1	4	1	4	2	1	3	2	1	2	1	2	1	1	3	3
81000	-330.107064743745923	-328.586376707178658	-1.520688036567286	0.000100109062989	0.000028133803252	0.281031531134223	0.635750429084005	0	5	3	6	7	8	8	7	11	8	10	9	10	10	10	9	10	13	11	10	12	12	12	12	11	12	13	12	14	13	13	16	16	15	17	17	19	22	20	20	24	22	21	22	21	24	24	23	23	26	26	26	26	26	29	28	0	1	1	3	1	4	0	2	16	5	6	4	7	7	0	5	0	23	11	6	13	20	8	2	5	0	19	8	24	24	6	29	24	25	30	34	0	36	35	34	39	39	40	39	35	0	48	43	45	41	0	42	41	39	41	54	1	3	2	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	3	2	1	1	2	1	1	1	1	2	2	2	1	1	2	2	3	2	1	1	1	2	1	1	1	1	1	1	2	1	3	2	1
81500	-355.750220720073514	-354.304128652211546	-1.446092067861959	0.000133562062166	0.000045417180712	0.340045518731886	0.572853094541041	0	4	3	6	7	8	9	7	10	8	10	9	12	11	10	9	7	13	11	11	13	12	11	12	13	12	13	14	13	15	13	15	15	15	18	17	18	20	21	21	22	21	21	21	23	24	24	24	24	26	25	27	28	28	28	27	0	1	1	2	4	4	0	2	4	2	6	6	15	7	0	5	0	6	5	5	15	4	8	10	20	0	11	18	11	18	6	20	23	28	30	34	0	35	35	36	30	33	33	33	42	0	38	36	38	35	0	42	50	42	50	50	1	2	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	3	2	2	2	3	2	1	1	1	2	1	2	1	3	1	2	1	2	2	1	1	1	2	5	2	2	3	1	1	2	3	2	4	1	3	2	3	1	1
82000	-365.491537650024327	-363.917336332841785	-1.574201317182532	0.000183058228866	0.000046096591744	0.251813819184091	0.506344991729303	0	4	4	6	7	8	9	7	10	8	9	9	12	10	9	8	11	13	9	11	12	12	12	12	12	12	15	12	13	13	14	16	16	16	14	18	18	20	20	22	23	19	20	22	21	25	24	24	23	25	24	26	28	29	29	28	0	1	1	2	1	3	0	2	8	4	4	8	7	7	0	4	0	16	8	12	15	16	2	19	9	0	25	4	16	5	25	20	35	35	23	34	0	35	33	34	38	28	34	43	33	0	35	38	38	41	0	41	41	39	50	52	1	2	2	1	4	2	1	2	2	2	2	1	2	1	1	1	1	2	1	1	2	2	3	2	1	1	2	2	2	3	1	2	1	1	1	1	1	2	2	3	2	4	2	1	1	1	4	2	2	1	1	2	2	3	2	1
82500	-338.502713863896474	-337.050643881963708	-1.452069981932739	0.000098347743435	0.000032853056343	0.334049925245210	0.702802730743710	0	4	3	6	7	10	8	8	9	9	8	8	11	10	9	9	10	14	11	10	13	13	13	12	11	12	13	13	14	15	13	16	16	15	18	18	19	21	20	20	24	21	20	23	22	22	23	24	24	26	26	26	29	27	30	29	0	1	1	2	4	2	0	5	4	5	4	2	7	7	0	12	0	24	11	10	15	12	6	6	4	0	25	24	22	18	19	29	34	24	28	22	0	35	35	36	39	35	33	36	35	0	35	47	33	41	0	49	54	41	41	54	1	2	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	3	2	1	3	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	2	3	1	1	2	1	3	1	1	1	1	2	3	2
83000	-338.887922195979684	-337.521424862813717	-1.366497333165960	0.000077680607668	0.000038746856728	0.498797034308998	0.587783806824714	-1	4	4	6	7	9	7	9	11	8	8	8	12	9	8	9	11	13	11	10	12	12	12	11	12	11	13	13	12	14	13	15	15	15	18	17	19	22	18	21	23	22	21	21	20	24	24	25	23	25	25	26	28	28	29	27	0	1	1	2	4	5	0	2	5	4	4	5	15	7	0	4	0	8	11	12	15	16	8	8	11	0	22	24	16	24	25	29	18	30	34	24	0	18	36	30	43	35	36	36	36	0	38	47	45	49	0	38	41	56	40	38	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	3	1	1	1	1	1	1	2	1	1	1	2	1	5	1	3	1	1	3	2	2	1	1	1	2	2	1	2	1	1	3	2
83500	-353.966012813833061	-352.466153178311345	-1.499859635521705	0.000118546744967	0.000034941342437	0.294747379583541	0.535523155000091	-1	5	3	7	7	9	8	9	11	8	8	9	12	10	10	9	9	14	10	10	13	12	13	12	11	12	14	12	13	15	14	17	15	15	18	18	19	21	20	22	22	22	21	22	21	23	23	24	23	26	25	26	28	27	29	29	0	3	1	2	3	4	0	11	8	5	4	4	7	7	0	2	0	2	11	12	15	4	6	8	19	0	3	5	22	23	25	29	23	23	33	34	0	36	24	39	35	35	24	34	33	0	34	44	43	38	0	42	54	30	47	53	1	1	3	2	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	2	3	2	1	1	4	2	1	1	2	2	2	1	1	1	1	1	3	1	2	2	5	3	3	1	3	1	1	2	1	2	1	6	3	1
84000	-387.976609882259822	-386.501279586533940	-1.475330295725866	0.000133128078186	0.000041705875809	0.313276330413333	0.517436764485286	0	4	4	5	5	10	7	7	10	8	9	9	11	11	10	10	9	12	11	10	11	12	12	10	12	12	13	14	13	16	12	16	15	15	17	17	18	18	19	19	23	21	20	21	21	25	22	23	20	25	25	27	27	28	29	29	0	1	1	1	1	2	0	2	11	8	4	10	7	7	0	8	0	24	8	12	15	16	19	5	6	0	8	24	16	28	8	24	4	5	6	28	0	30	30	36	38	49	33	49	39	0	36	44	34	42	0	42	41	41	49	54	1	2	1	2	3	2	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	3	3	1	1	2	3	5	5	4	1	1	1	1	1	2	1	2	1	1	1	2	1	2	3	1	3	2	2	5	1
84500	-350.903430650987104	-349.536254207890806	-1.367176443096304	0.000103046177278	0.000051002362404	0.494946671009052	0.655227027535648	0	4	2	6	7	9	9	8	10	8	10	9	12	10	9	9	10	13	11	11	12	12	12	13	12	12	14	12	13	16	12	15	14	15	18	18	19	22	19	22	24	21	21	22	23	25	24	22	24	25	24	26	27	28	29	29	0	1	1	2	1	10	0	5	8	4	8	2	7	7	0	5	0	8	11	12	15	11	8	22	5	0	11	10	5	33	5	22	16	28	33	18	0	39	35	36	30	36	36	42	39	0	43	36	45	42	0	41	41	53	41	54	1	1	1	1	4	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	2	1	3	1	2	2	3	1	2	2	2	2	2	3	1	2	1	2	3	2	2	1	1	1	2	2	1	1	1	2	2	1	3	1
85000	-356.201558103974776	-354.814952189217479	-1.386605914757321	0.000098115483079	0.000042091415408	0.428998707313301	0.643406951773573	0	5	2	7	7	10	8	9	11	8	9	9	13	10	10	10	10	13	11	11	12	13	12	12	11	13	14	11	13	15	14	16	15	15	18	18	17	20	20	21	22	21	21	22	22	25	21	24	24	26	26	26	28	28	30	29	0	1	1	1	2	12	0	4	5	2	4	10	21	7	0	10	0	8	11	12	15	2	8	5	4	0	11	8	16	24	25	29	22	12	24	22	0	30	35	36	35	35	34	47	42	0	34	40	45	38	0	42	38	41	54	53	1	2	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	4	2	3	2	1	2	1	2	2	2	2	1	2	2	2	1	3	1	2	2	2	2	1	1	1	4	2	1	2	1	3	4	3	1	1
85500	-332.697794156150451	-331.300733105058328	-1.397061051092100	0.000093595991986	0.000038092309862	0.406986549887494	0.562476877602829	0	4	2	6	7	8	8	8	10	8	8	10	12	10	9	9	11	12	10	12	13	11	12	13	12	12	14	13	14	16	14	17	15	15	18	17	20	22	20	21	22	20	21	19	22	25	25	24	23	25	25	25	28	26	29	28	0	1	1	2	2	4	0	4	5	4	5	4	7	7	0	6	0	8	11	9	15	16	8	8	19	0	6	8	9	33	25	29	8	28	34	34	0	35	33	33	35	33	34	33	36	0	43	35	38	39	0	41	38	38	52	54	1	2	1	1	2	1	1	1	2	2	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	1	3	2	1	1	1	2	4	1	2	1	1	2	3	2	2	2	3	2	2	1	2	3	1	2	1	1	2	2	2	1
86000	-307.963047790098869	-306.444730939016381	-1.518316851082469	0.000145564963923	0.000041124154219	0.282514096185072	0.748348875151621	0	5	3	6	7	10	7	9	10	8	9	9	12	9	9	8	10	12	10	11	13	12	12	13	13	11	14	13	14	16	13	16	15	15	18	18	20	22	21	20	24	22	22	20	22	24	25	24	23	25	24	26	27	27	29	29	0	1	1	1	2	5	0	2	8	5	5	5	7	7	0	4	0	6	11	12	15	6	8	6	6	0	19	18	22	33	19	29	18	24	33	34	0	39	36	34	49	36	40	34	44	0	43	43	45	39	0	42	38	50	42	54	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	3	1	1	2	1	1	3	1	2	2	1	3	1
86500	-333.155822392551329	-331.789617112000087	-1.366205280551244	0.000114049547140	0.000057085604248	0.500533370626035	0.723975420082259	0	5	4	7	7	9	8	8	10	9	9	9	11	10	10	8	9	13	10	12	12	11	12	11	12	12	15	13	13	16	13	16	15	14	17	18	20	19	20	21	23	19	20	23	21	25	22	24	24	25	24	26	27	27	30	26	0	3	1	2	2	16	0	5	4	5	5	16	7	7	0	2	0	8	8	16	15	5	8	8	19	0	19	4	22	33	25	29	18	24	33	34	0	28	35	36	39	35	36	47	36	0	34	43	38	47	0	41	56	56	52	49	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	3	3	1	1	1	2	1	2	1	2	1	3	1	1	1	1	1	1	2	1	4	3	4	1	1	1	1	1	2	1
87000	-372.661197977492805	-371.165834068283402	-1.495363909209412	0.000126045075398	0.000037552793301	0.297931459700978	0.534128009186025	-1	3	3	6	7	8	8	8	11	9	8	9	12	10	9	9	10	14	11	9	12	13	12	13	13	12	14	12	11	15	13	16	16	15	17	17	20	21	20	21	22	22	21	21	23	23	23	24	23	26	24	25	27	28	27	28	0	1	1	2	2	2	0	4	12	5	4	2	7	7	0	5	0	8	4	5	15	9	12	28	16	0	11	12	12	28	2	2	18	12	30	28	0	35	33	36	35	33	36	34	34	0	34	43	41	38	0	38	35	36	30	50	1	1	3	1	1	2	1	1	1	1	1	4	2	1	1	2	1	2	2	1	1	1	2	1	2	1	2	2	1	2	4	6	1	2	1	3	1	2	4	2	2	2	2	3	3	1	3	2	1	2	1	1	5	5	5	2
87500	-339.376440651498513	-337.979125332924809	-1.397315318573694	0.000132751565280	0.000053964456934	0.406507123440371	0.675088281757188	0	4	3	6	5	8	9	9	10	9	9	9	13	10	10	9	10	13	11	11	12	12	12	13	13	12	15	14	13	15	14	17	16	14	18	18	19	21	19	22	23	21	21	22	21	24	23	24	23	24	24	26	28	28	30	27	0	1	1	5	2	4	0	2	16	4	4	4	15	7	0	6	0	19	12	10	15	9	8	6	6	0	11	24	22	24	18	29	30	24	24	34	0	33	35	35	36	35	35	36	39	0	40	38	45	38	0	42	35	35	38	50	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	2	1	1	3	2	1	2	1	2	1	2	2	2	1	1	1	2	1	2	1	2	5	5	3	2
88000	-359.121874567522809	-357.734838009580756	-1.387036557942075	0.000111440999240	0.000047695296670	0.427986979619087	0.629136854010725	0	5	3	6	7	9	8	8	10	9	10	9	12	10	10	10	10	12	10	11	12	12	12	13	13	13	14	13	13	15	13	16	16	14	18	18	20	22	19	22	23	20	22	21	21	23	24	25	24	26	25	26	27	28	29	27	0	1	1	1	4	4	0	4	6	4	4	4	7	7	0	5	0	8	2	12	15	6	19	6	6	0	8	11	6	18	16	29	30	2	33	34	0	36	33	36	34	39	36	35	35	0	38	34	45	44	0	41	49	41	52	48	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	2	2	1	2	1	1	2	2	1	3	2	2	2	1	2	1	3	1	2	1	2	2	2	4	1	3	2	2	1	1	7	2	2	1	1	1	3	2	1
88500	-368.499290087346992	-367.114816738111529	-1.384473349235489	0.000117574668827	0.000051048021219	0.434175334941808	0.726180887614070	0	2	4	6	8	9	9	8	11	7	10	10	12	10	9	10	10	13	11	12	11	13	12	12	13	11	14	13	13	15	12	14	15	15	18	18	18	21	20	21	24	21	22	23	22	24	25	24	23	25	26	25	26	28	29	28	0	1	1	1	2	10	0	1	11	4	5	8	7	7	0	6	0	8	6	8	15	16	8	16	31	0	31	20	9	8	11	29	23	28	34	34	0	35	36	36	42	35	35	35	36	0	44	36	45	44	0	42	50	41	41	30	1	1	2	2	3	1	1	3	1	1	2	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	4	1	1	2	1	2	2	1	1	1	1	1	1	2	3	2	1	2	3	1	1	1	2	1	3	1	9
89000	-348.862093278578868	-347.379126922288435	-1.482966356290461	0.000093994372249	0.000028873977902	0.307188368957135	0.571125248088946	-1	4	3	7	7	9	8	8	11	9	10	9	11	10	9	10	11	13	10	11	13	13	11	12	12	13	13	14	13	14	12	17	15	16	17	17	19	20	20	19	22	21	21	22	22	24	24	23	23	25	24	24	28	29	29	27	0	1	1	2	2	4	0	5	8	4	4	4	7	7	0	6	0	5	4	12	15	16	4	23	5	0	19	8	4	23	19	22	24	24	33	30	0	28	33	34	35	35	34	36	35	0	48	43	39	39	0	38	44	56	42	39	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	3	3	1	2	1	2	1	2	1	1	2	3	2	1	3	1	2	2	2	1	3	2	1	2	2	3	3	3	1	1	1	1	1	1	2	3	2	4	2
89500	-342.185550353107544	-340.584202297081504	-1.601348056026041	0.000113019048981	0.000027061188689	0.239439182447751	0.583763233729882	0	4	3	7	7	10	8	8	10	8	8	9	12	10	9	9	11	12	10	11	12	12	11	12	12	12	14	13	14	13	13	17	16	15	18	17	18	20	21	20	23	21	20	23	22	24	24	25	24	24	26	26	28	27	29	29	0	1	1	1	2	11	0	5	16	4	4	4	7	7	0	2	0	8	11	12	15	16	8	23	6	0	19	24	9	24	5	29	30	28	33	30	0	33	38	35	35	36	36	34	38	0	43	47	41	30	0	42	38	41	41	49	1	2	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	2	1	2	1	2	1	4	2	1	1	2	2	1	2	1	1	2	1	2	3	1	1	2	1	1	6	1	3	4	1	3	3
90000	-334.531916931903822	-333.084142112869301	-1.447774819034544	0.000108286587938	0.000036636191727	0.338326217723751	0.673374506225080	0	4	3	5	7	10	7	8	11	9	10	8	10	11	10	9	9	14	10	10	11	12	12	12	12	12	14	14	13	14	13	16	16	16	18	17	19	21	21	22	23	22	19	23	22	23	23	23	24	26	26	26	27	27	28	29	0	3	1	1	2	12	0	5	6	5	8	5	7	7	0	8	0	6	5	12	15	16	8	6	6	0	31	24	16	24	25	22	30	23	23	30	0	33	33	39	35	35	34	36	38	0	43	43	39	35	0	42	41	44	52	54	1	1	2	3	2	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	3	2	1	2	3	1	2	2	1	5	1	1	2	2	1	2	1	1	2	2	1	1
90500	-326.225732591919495	-324.851789578072953	-1.373943013846570	0.000086384929954	0.000040201273678	0.465373690747528	0.806856648402255	0	4	2	7	5	8	9	7	10	9	9	9	12	10	8	10	10	13	11	11	11	12	13	11	11	12	14	13	14	16	13	16	15	14	17	17	17	21	19	19	22	22	21	22	22	24	24	23	24	26	26	26	26	28	28	28	0	1	1	5	2	2	0	2	6	5	4	6	15	7	0	6	0	8	6	12	15	16	24	6	6	0	11	24	16	24	11	16	18	28	33	34	0	35	33	36	35	39	33	36	39	0	48	43	45	38	0	42	38	50	52	50	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	4	1	2	2	1	1	1
91000	-355.413542908244381	-353.975164900450181	-1.438378007794175	0.000160960121229	0.000056057915574	0.348272076004237	0.605053067895622	0	5	3	7	7	9	9	9	10	9	9	9	12	11	10	10	11	13	10	10	13	12	11	10	12	12	14	13	14	16	13	16	15	14	18	17	20	21	20	22	24	20	20	23	21	23	24	24	23	24	26	26	27	28	30	27	0	1	1	2	2	4	0	2	5	2	4	4	7	7	0	8	0	23	12	2	15	16	24	5	19	0	4	10	9	33	10	18	18	8	12	34	0	30	30	39	49	36	36	39	42	0	38	36	39	42	0	49	41	56	52	47	1	2	1	1	1	1	1	3	2	3	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	3	2	2	1	2	2	1	2	5	2	1	3	2	1	1	2	1	1	1	1	2	3	2	2	1	2	2	1	2	1
91500	-351.407681477393226	-349.870437783657565	-1.537243693735664	0.000121946450432	0.000033068972837	0.271176181998956	0.653701279218188	0	2	3	7	6	8	8	8	9	9	9	9	11	9	10	8	10	13	10	12	13	12	11	13	11	13	14	11	12	15	12	15	15	16	17	16	19	20	20	21	22	21	21	22	22	24	25	24	23	25	25	26	29	28	30	28	0	1	1	1	2	5	0	5	16	8	5	4	7	7	0	4	0	9	11	12	15	16	4	23	11	0	11	8	6	28	25	29	24	24	24	24	0	35	36	38	34	38	36	36	35	0	45	38	39	39	0	49	56	45	52	41	1	1	2	3	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	2	2	2	2	1	2	1	1	3	2	1	2	1	1	2	1	2	2	3	1	2	1	2	3	1	2	1	3	2	3
92000	-357.589265904273077	-356.077465682474667	-1.511800221798409	0.000119801679715	0.000034345760912	0.286688475439293	0.513431666335641	0	5	3	6	7	9	8	8	9	9	10	9	11	10	10	9	10	13	10	11	13	13	12	13	12	13	15	14	14	14	12	16	16	14	17	17	20	22	18	21	23	22	20	22	22	23	24	25	23	25	25	25	28	25	29	26	0	1	1	1	2	5	0	2	5	5	12	4	7	7	0	4	0	8	5	6	15	16	8	2	5	0	5	8	16	8	11	22	34	12	33	33	0	33	28	36	33	24	24	43	39	0	36	36	42	36	0	38	54	38	42	42	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	4	2	1	3	3	2	2	1	2	1	2	1	1	1	2	2	2	3	4	3	1	2	1	2	3	1	5	1	1	2	1	3	2
92500	-346.702902703873178	-345.299392881355232	-1.403509822517961	0.000097568608850	0.000038584863695	0.395463911493506	0.637183106499031	-1	4	3	6	7	9	9	8	9	8	9	10	13	11	9	10	10	12	11	12	13	12	12	13	12	13	12	14	14	16	14	16	15	16	17	17	20	22	20	21	20	20	21	22	22	24	22	25	24	25	25	27	27	29	28	27	0	1	1	2	4	5	0	4	1	2	5	4	7	7	0	8	0	8	11	5	15	8	8	18	11	0	11	24	22	33	19	29	24	24	33	28	0	34	30	36	33	33	36	36	41	0	35	43	45	35	0	38	38	56	39	38	1	3	2	1	1	1	1	2	4	2	1	2	2	1	1	2	1	2	1	2	2	2	2	1	2	1	2	1	1	1	2	2	1	1	1	2	1	3	2	2	3	4	2	3	2	1	3	2	1	4	1	4	3	1	4	2
93000	-343.134939394990795	-341.743223692423840	-1.391715702566948	0.000122114891758	0.000050998674806	0.417628628844178	0.572051968137279	-2	2	4	6	7	9	8	9	10	8	8	9	12	11	10	8	10	14	10	12	13	11	12	12	11	12	13	14	13	15	14	16	16	15	18	18	19	22	20	21	23	21	21	22	22	25	23	25	24	25	26	27	27	29	30	28	0	1	2	3	1	4	0	5	8	5	5	4	7	7	0	4	0	24	11	9	15	4	8	5	4	0	24	24	16	18	19	25	34	28	33	34	0	39	33	34	33	35	34	36	36	0	36	38	38	41	0	41	49	56	41	53	1	3	1	1	4	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	3	1	2	2	1	1	1	3	1	2	2	1	1	1	2	1	1	2	2	3	1	2	3	2	1	3	1	1	1	1	2	2	1	4	1
93500	-352.441205599824400	-351.040952479093107	-1.400253120731282	0.000133341833697	0.000053486571770	0.401123715542398	0.643659326377139	0	4	4	6	6	9	8	8	10	7	10	8	12	10	9	9	11	12	8	10	11	11	11	12	12	13	15	13	13	15	13	16	16	15	17	17	19	22	21	21	23	22	19	23	22	24	24	23	23	24	25	25	28	29	29	28	0	1	1	2	1	2	0	2	12	2	19	10	7	7	0	2	0	8	10	12	15	9	5	11	10	0	9	18	25	28	19	29	30	6	33	34	0	35	33	36	45	33	34	36	36	0	44	36	36	41	0	38	38	53	49	49	1	2	1	1	2	2	1	2	1	2	2	1	2	1	1	3	1	2	1	2	1	1	2	1	2	1	2	1	1	1	2	2	1	3	1	1	1	2	2	2	1	2	2	3	2	1	1	3	4	1	1	2	3	1	3	3
94000	-332.935629456191805	-331.536121397014369	-1.399508059177448	0.000118856599278	0.000047835353935	0.402462751127237	0.479488381623486	0	4	3	6	7	9	9	7	10	8	9	10	12	11	9	9	10	13	11	11	12	12	12	12	12	13	15	14	13	16	13	16	16	14	17	16	20	21	21	22	23	20	21	21	20	23	24	23	23	25	25	25	28	29	28	27	0	1	1	3	4	5	0	2	16	8	2	5	7	7	0	5	0	6	6	12	15	16	8	8	19	0	19	24	22	18	2	29	24	24	18	34	0	30	34	36	42	35	34	33	35	0	48	44	45	39	0	39	42	56	39	41	1	2	2	2	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	2	2	2	3	1	1	2	1	1	1	3	2	2	1	2	1	1	3	3	3	2	2	3	3	1	1	1	1	2	2	1	3	3	1	3	3
