step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
66000	-168.175204931396934	-166.713122846878065	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.980098410679575	1	2	4	3	2	3	5	5	7	4	5	5	6	6	7	9	8	7	8	7	5	6	7	8	8	6	7	7	12	10	10	9	9	9	9	9	9	8	10	9	11	14	13	13	13	11	11	12	12	14	13	14	15	15	17	18	18	18	20	21	20	23	22	23	0	1	5	5	1	5	4	6	22	5	4	2	7	4	11	27	14	8	14	10	4	12	12	13	27	3	26	14	46	20	34	13	27	23	18	17	27	14	20	19	16	32	49	37	39	17	34	35	30	29	33	51	51	43	44	53	53	55	58	55	58	60	61	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
66500	-160.587483492574648	-159.125401408055779	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.987808003328048	1	2	3	4	2	3	6	5	6	6	5	4	5	8	6	9	8	7	9	7	8	5	8	9	9	7	8	5	11	9	10	8	9	9	11	9	9	10	10	12	10	13	12	13	12	12	13	12	11	15	13	15	15	15	17	17	19	19	20	20	21	22	23	23	0	1	5	6	1	1	28	6	4	4	3	6	6	26	12	18	3	13	22	8	7	3	15	20	23	7	20	6	16	8	37	28	17	18	14	26	18	32	37	35	32	45	23	46	32	25	49	37	24	47	43	47	43	45	54	50	55	55	57	56	58	61	60	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-172.626079064879804	-171.163996980360935	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.949878217823225	1	2	4	4	3	3	3	6	7	6	5	4	6	7	7	9	7	7	9	9	6	4	8	10	8	7	8	8	12	8	9	10	9	9	11	10	9	10	10	12	11	14	12	12	13	13	12	13	13	14	14	14	13	15	16	16	18	18	20	21	20	23	22	23	0	1	2	6	1	1	1	12	4	22	5	1	22	5	7	30	13	10	9	17	22	7	17	31	9	4	15	13	38	21	17	9	10	30	34	30	30	23	18	39	14	29	35	38	34	36	20	35	39	47	49	49	34	44	49	49	54	56	57	61	57	63	60	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
67500	-145.249857733128351	-143.787775648609482	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.964859188282761	1	3	3	4	3	3	5	5	6	6	5	3	4	8	6	9	8	8	9	9	7	5	7	9	7	8	7	8	11	9	10	10	10	10	11	9	9	7	10	11	11	13	12	14	13	11	13	13	12	12	15	14	15	15	17	17	18	19	20	21	20	23	23	24	0	1	1	12	1	1	12	3	22	22	13	1	5	8	5	27	25	10	18	25	13	5	10	18	8	23	11	22	19	23	28	14	16	16	28	38	23	9	21	20	30	32	40	41	50	16	32	49	29	46	42	49	50	52	52	53	56	55	57	59	57	60	60	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68000	-144.235505025605761	-142.773422941086892	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.988134286513898	1	2	4	5	3	3	4	6	6	6	5	5	4	8	6	7	8	8	9	7	7	7	6	7	9	7	8	9	11	9	10	10	8	9	11	8	10	8	10	11	11	13	13	13	13	11	13	13	14	15	14	15	16	16	17	16	18	18	20	19	20	23	22	21	0	1	2	5	1	1	5	6	13	7	5	6	5	26	11	11	15	10	23	10	8	7	5	13	23	15	15	22	31	24	18	27	23	10	19	15	26	23	30	25	27	41	46	29	46	30	40	41	44	43	29	42	51	48	50	48	55	56	57	55	55	63	64	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
68500	-170.073944856162427	-168.611862771643558	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.874325920011542	1	3	4	4	2	3	6	6	6	6	4	5	6	8	7	8	8	8	8	7	7	5	7	9	8	8	9	9	11	9	9	8	10	9	11	9	9	8	11	10	11	14	10	13	13	10	13	13	13	15	15	13	15	14	17	17	17	19	21	19	21	24	22	23	0	1	6	5	1	1	11	6	12	11	6	3	6	9	11	21	13	12	4	7	13	3	7	15	9	21	38	15	30	10	11	20	19	38	37	32	14	10	24	25	24	49	32	29	30	26	39	39	43	45	44	39	47	29	52	50	53	57	60	55	56	59	55	59	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
69000	-153.468286520361374	-152.006204435842506	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.946331894845492	1	3	2	4	3	2	5	7	6	5	5	3	6	8	5	9	7	7	6	7	8	6	7	9	8	7	6	9	11	10	9	10	10	9	10	10	9	8	10	11	11	13	12	14	11	12	13	13	13	14	14	15	14	16	17	17	18	18	20	21	21	23	22	23	0	1	1	3	6	1	3	10	12	5	5	6	10	10	12	8	15	7	15	15	27	7	7	10	13	10	7	23	28	22	17	23	25	17	31	25	8	15	16	28	30	46	39	46	16	39	39	41	39	43	43	48	43	50	52	51	54	52	58	59	58	63	59	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69500	-173.985539007322558	-172.523456922803689	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.943946726466256	0	2	3	4	2	3	6	6	6	5	5	6	4	8	6	8	9	7	9	8	8	5	7	8	8	6	9	8	11	10	9	8	7	8	10	9	9	8	11	10	11	14	13	12	13	12	13	14	13	15	14	12	15	14	15	17	17	18	19	19	21	24	22	23	0	1	2	2	1	1	13	4	4	2	6	13	3	7	4	12	33	8	21	7	23	6	26	26	7	6	24	9	37	17	38	12	10	15	17	34	24	12	35	17	37	39	52	25	36	39	41	30	17	47	46	28	45	30	46	48	53	55	57	43	57	64	59	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1
70000	-182.943432800433186	-181.481350715914317	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.785050999419000	1	3	4	5	3	2	4	6	5	6	5	6	5	8	6	8	9	6	9	7	7	7	7	9	7	7	8	8	12	8	8	10	10	9	11	10	10	10	10	11	11	11	12	14	13	12	14	14	14	14	15	15	14	16	16	17	17	16	20	21	21	24	23	23	0	1	6	1	1	1	1	5	3	11	7	11	2	5	13	12	26	1	25	7	11	2	13	21	12	9	15	22	17	22	21	30	34	14	33	14	31	17	34	4	31	30	39	46	29	33	43	32	32	29	36	45	45	49	47	51	50	52	58	59	57	60	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1
70500	-162.002479828185869	-160.540397743667000	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.950029583450128	1	3	3	5	2	2	5	6	7	5	6	3	5	7	7	9	9	7	8	9	7	6	7	9	7	7	8	6	11	9	8	8	8	9	11	10	9	8	8	11	11	13	12	13	14	13	13	13	13	13	14	15	14	15	17	16	16	18	19	21	21	24	23	23	0	1	5	3	1	1	3	2	4	3	7	6	12	10	10	9	14	22	11	10	13	4	4	21	7	13	18	12	16	14	8	8	14	21	15	26	26	9	8	17	24	35	34	35	49	40	43	38	37	29	42	42	46	45	53	51	45	57	56	59	59	63	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-160.428909561348263	-158.966827476829394	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.953014794854910	1	3	4	5	3	2	5	6	7	5	3	5	5	9	6	8	8	8	8	8	7	6	6	10	7	7	8	8	11	10	10	9	9	9	10	9	9	9	9	10	11	13	11	12	11	12	13	13	14	13	15	14	16	16	15	17	18	18	20	20	20	23	22	24	0	1	1	11	6	1	11	3	2	11	1	11	2	20	2	25	15	4	15	25	3	7	10	32	7	7	22	4	38	27	38	27	26	20	14	26	21	17	17	25	28	29	38	38	38	31	29	46	48	45	45	46	42	42	43	53	55	54	57	57	54	58	59	60	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
71500	-181.112299759985035	-179.650217675466166	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.917561423696001	0	3	2	5	3	2	6	6	6	5	5	6	4	7	7	5	6	8	8	9	7	6	8	8	8	7	8	8	11	10	8	10	10	9	11	9	10	7	9	11	12	12	11	13	13	11	11	13	13	14	14	14	15	12	17	17	17	18	20	20	19	24	24	22	0	6	1	2	6	1	4	10	3	6	3	4	6	13	16	13	10	11	15	22	11	13	38	26	5	16	9	22	23	14	9	31	31	23	25	26	26	10	7	39	40	35	30	40	39	32	39	43	35	42	29	33	52	32	53	52	51	56	55	55	55	64	64	59	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-147.557954582902397	-146.095872498383528	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.975067971774945	1	2	3	5	3	3	6	6	5	5	5	5	6	8	7	9	8	7	8	8	7	6	7	7	8	5	8	9	11	6	9	9	8	10	10	10	8	9	11	12	11	12	13	13	13	12	12	13	13	14	12	14	15	16	18	17	19	16	20	20	21	22	22	23	0	1	1	3	1	2	10	3	5	6	5	5	10	18	4	24	8	9	8	24	4	12	4	9	9	2	15	27	38	26	24	27	30	14	37	17	13	23	16	32	31	35	39	47	29	35	32	42	40	46	32	39	51	52	54	54	56	51	55	55	55	59	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
72500	-166.185065371403908	-164.722983286885039	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.900975788272707	1	3	4	5	3	3	6	7	6	5	5	5	5	8	5	7	7	7	8	8	8	6	7	10	8	7	8	9	12	10	9	8	10	8	11	9	10	10	10	11	10	13	13	12	13	12	13	13	12	15	14	14	14	15	16	18	18	18	20	20	20	24	22	22	0	1	1	2	1	1	6	11	5	6	5	5	6	7	2	10	15	10	22	23	15	4	11	21	8	11	22	18	19	19	27	17	28	23	28	16	27	21	20	19	21	36	21	37	25	28	49	35	27	47	38	40	43	29	54	44	53	55	57	58	57	63	59	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1
73000	-194.536606553539968	-193.074524469021100	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.840019149770729	1	2	3	5	2	3	5	5	7	4	5	6	4	6	4	7	9	8	8	9	7	6	7	10	8	6	9	7	10	7	9	9	8	8	8	10	9	10	10	9	11	14	10	12	12	11	12	13	13	15	14	14	16	16	17	16	18	19	20	20	18	22	21	22	0	1	1	6	1	1	6	5	7	5	15	2	3	1	5	8	23	16	2	19	11	10	4	33	21	13	30	7	34	12	19	16	30	28	16	32	35	9	16	33	37	49	30	17	38	22	18	45	32	36	47	45	42	51	53	51	54	42	54	61	56	63	60	59	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1
73500	-169.212884369369533	-167.750802284850664	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.912236335360355	0	3	2	4	3	3	5	6	6	6	6	5	5	7	6	8	9	7	9	8	8	5	7	10	8	7	8	8	11	10	10	9	9	9	10	7	9	8	11	10	11	13	13	13	13	13	13	12	12	14	15	15	15	15	17	17	19	18	20	21	21	22	23	24	0	1	1	6	3	3	1	4	4	7	5	5	5	22	2	18	14	7	14	13	23	5	13	38	22	13	10	11	23	17	8	10	11	20	20	8	16	9	23	32	32	39	29	39	24	29	31	28	8	35	44	43	45	43	51	51	55	52	57	58	58	60	62	57	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
74000	-166.634226672691767	-165.172144588172898	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.957697622323482	1	2	4	5	3	3	5	7	6	6	5	6	6	7	7	8	7	8	8	8	5	6	7	9	8	7	8	8	11	9	9	9	9	9	10	9	9	7	11	10	12	11	13	12	13	12	14	13	12	14	14	14	15	14	16	16	17	19	21	20	18	22	22	21	0	1	6	6	1	1	6	11	11	4	3	6	5	22	13	15	22	23	12	14	5	11	9	14	10	10	14	13	19	8	8	8	14	17	15	38	19	10	23	19	29	30	46	35	34	39	48	42	32	42	44	24	48	44	45	45	53	56	55	61	57	64	60	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
74500	-151.300966686018569	-149.838884601499700	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.999045238541392	0	2	3	5	3	3	5	6	7	5	4	6	5	7	6	9	8	7	9	9	7	7	5	9	9	7	9	5	11	6	9	10	10	10	10	10	10	9	11	11	11	14	12	14	12	12	13	13	13	11	14	15	16	15	16	18	18	18	21	19	21	23	24	23	0	1	2	5	1	1	3	13	7	2	2	13	6	4	23	21	30	15	22	9	23	7	5	9	15	15	9	6	20	23	30	20	25	17	27	27	9	22	27	31	36	45	27	29	35	32	31	29	29	24	29	42	47	48	52	53	55	55	60	57	60	59	62	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-158.500662538949655	-157.038580454430786	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.992116711098524	1	2	3	3	3	3	5	6	6	6	5	5	5	9	5	7	9	8	8	7	7	6	7	9	9	7	8	8	12	9	8	9	9	10	11	10	9	8	10	11	10	13	12	14	14	12	14	14	12	14	15	13	15	14	17	17	19	16	21	20	19	23	24	22	0	1	1	2	1	2	3	15	12	2	6	5	6	20	5	10	16	22	22	8	9	6	11	23	18	13	15	22	31	20	10	27	21	14	24	27	22	9	32	24	16	35	39	49	24	36	49	46	39	42	48	30	35	49	47	45	51	52	61	57	56	64	57	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-169.781168814152011	-168.319086729633142	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.832526959272449	1	3	3	5	3	2	5	6	7	5	4	5	5	8	6	8	8	7	7	8	7	6	6	9	8	8	8	9	12	8	10	10	9	9	10	9	9	9	10	11	11	14	12	13	12	10	13	12	12	14	15	14	14	16	16	17	18	19	20	21	20	24	22	22	0	6	1	6	6	1	11	7	7	5	2	5	2	22	11	22	10	12	15	8	23	7	7	12	8	18	12	19	14	23	20	17	25	30	17	19	13	30	25	34	16	25	37	31	31	17	49	46	14	47	47	25	45	42	53	54	56	56	51	50	57	60	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1
76000	-152.089879286733975	-150.627797202215106	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.902693315962334	1	3	3	5	2	3	5	6	6	5	5	5	5	8	5	9	9	7	9	8	7	6	7	9	8	5	8	8	12	8	9	9	9	9	10	8	9	8	11	11	11	13	11	13	13	12	13	13	14	15	14	15	14	14	18	16	18	17	20	20	21	23	23	23	0	5	1	2	1	1	5	11	15	6	2	2	6	4	6	28	9	4	9	12	11	7	15	22	22	6	18	18	32	12	9	18	30	7	38	26	27	18	32	30	24	39	20	40	41	32	43	29	47	43	45	47	46	40	56	54	56	48	55	57	60	61	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-150.972980080335873	-149.510897995817004	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996640437378979	0	3	4	4	2	3	6	5	7	5	6	6	6	9	7	8	7	7	8	8	7	6	7	9	7	7	7	7	11	10	9	8	8	9	10	9	10	8	9	11	10	13	13	13	11	12	12	13	11	15	14	12	16	15	17	17	18	18	21	19	20	23	23	23	0	5	5	1	1	5	2	2	12	5	3	3	10	28	10	17	5	8	22	26	10	4	8	18	22	4	10	11	14	38	38	21	17	33	16	15	17	13	21	37	16	37	37	52	24	37	41	45	35	48	46	29	51	43	50	51	56	54	60	50	58	59	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-148.592349116940227	-147.130267032421358	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.980307336080533	1	2	3	3	3	3	5	6	7	4	4	6	5	8	6	6	8	6	7	9	6	7	8	10	9	8	8	9	12	10	9	10	8	10	9	10	8	10	11	10	11	13	12	13	14	13	13	13	12	13	14	13	15	15	16	17	18	18	20	20	20	22	23	24	0	1	2	2	1	1	5	10	13	2	4	4	4	12	11	13	21	11	8	33	6	13	22	17	14	15	12	17	24	27	19	17	22	33	22	33	22	9	23	22	28	39	41	41	47	39	49	39	36	29	39	39	46	49	54	53	55	55	58	57	55	60	61	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
77500	-156.650215428859809	-155.188133344340940	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.998982448568171	1	2	4	3	3	2	6	5	5	5	4	6	6	9	5	9	8	7	8	7	7	7	7	10	8	7	6	8	11	9	8	9	9	9	11	7	10	9	11	10	11	13	13	13	13	11	12	11	13	15	13	15	15	15	18	17	17	18	21	19	20	23	22	23	0	1	4	2	1	1	6	11	4	11	6	11	10	9	6	21	3	15	12	11	8	13	10	7	12	10	3	13	17	31	20	13	12	27	38	15	26	13	14	17	25	35	46	35	39	19	37	24	29	51	46	51	47	49	57	52	53	56	61	58	58	59	60	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-150.406152153856794	-148.944070069337926	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.982464300531137	0	2	4	3	2	3	5	7	7	6	5	5	5	9	5	8	9	7	7	9	6	7	8	10	9	7	7	8	11	8	10	9	10	9	9	10	9	9	10	11	11	13	11	14	11	12	13	11	12	14	15	14	15	15	16	18	17	18	20	20	21	22	23	23	0	1	5	1	1	2	6	3	12	12	4	5	5	9	6	22	22	7	12	19	4	15	9	37	8	11	7	22	28	19	16	19	18	8	8	28	28	9	28	16	38	45	25	41	17	35	29	8	31	46	47	29	42	44	52	54	54	57	58	57	60	60	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-165.154193184991328	-163.692111100472459	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.980271712707320	0	3	4	5	2	2	5	6	7	5	5	5	4	8	7	7	7	8	9	8	8	6	6	9	8	8	9	7	11	10	7	10	7	9	11	9	10	10	9	12	11	12	12	13	14	11	13	13	13	15	15	14	16	15	16	17	18	15	20	19	20	23	22	23	0	1	5	2	1	1	3	3	2	5	13	6	6	4	4	11	4	16	26	22	17	7	11	15	23	22	26	10	39	16	4	36	4	8	19	22	15	26	17	32	26	27	38	32	40	39	46	36	30	45	49	40	49	45	47	51	56	35	57	50	53	63	59	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
79000	-146.787893256994977	-145.325811172476108	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.993099745486014	1	2	4	4	3	3	6	6	5	4	4	5	6	8	4	8	8	6	9	8	8	6	7	9	8	7	7	9	11	10	9	8	10	8	11	9	8	9	10	11	10	12	11	13	14	12	14	13	13	14	14	15	15	16	16	18	17	18	21	20	20	22	22	22	0	1	2	6	2	1	10	9	6	6	6	6	10	8	2	18	27	10	37	22	18	4	9	23	26	13	10	14	33	14	27	18	21	18	31	27	8	37	17	24	34	43	37	19	40	36	44	41	35	29	30	50	47	51	44	54	53	55	58	58	56	60	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-168.421626285413424	-166.959544200894555	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.867434086738751	1	2	3	4	3	3	4	7	7	5	5	6	5	8	6	7	8	8	8	7	8	6	7	9	8	7	8	7	11	10	9	10	10	10	10	9	9	9	9	11	11	13	12	14	13	12	12	13	13	13	14	13	15	15	18	17	19	17	19	20	20	23	22	21	0	1	1	5	1	1	6	15	15	1	6	11	4	16	7	15	28	20	26	12	23	6	22	27	10	10	10	11	37	17	12	25	20	39	38	20	16	8	15	31	37	29	32	43	17	39	36	30	33	35	47	29	45	44	53	53	58	52	56	55	56	59	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1
