step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
5000	-603.793521893043021	-602.056810401785924	-1.736711491257120	0.000012975236428	0.000021853104120	1.684216256176159	0.555423048467391	0	1	2	3	4	3	5	3	3	4	4	4	3	5	7	5	6	7	8	9	9	9	10	11	8	11	11	12	13	12	12	13	13	14	12	11	13	16	12	14	14	14	15	16	18	17	17	18	18	19	17	19	19	18	17	20	22	21	20	19	20	21	21	20	22	21	22	23	23	22	22	23	23	24	22	25	24	24	25	24	24	24	24	27	26	25	26	26	26	26	27	27	29	28	28	28	29	31	29	31	31	0	1	1	1	9	1	3	1	2	6	3	3	3	2	6	6	9	17	12	25	17	15	19	25	13	20	22	22	24	20	23	31	36	20	20	22	27	31	23	31	33	36	30	28	43	39	32	34	37	44	34	51	46	47	43	43	60	52	55	55	47	53	53	54	59	60	56	58	59	47	53	57	66	67	47	47	59	66	80	67	70	62	62	68	80	65	47	78	66	83	68	86	74	86	88	90	91	94	80	96	97	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	1	2	4	1	2	2	1	2	2	1	2	3	2	1	1	2	1	1	1	2	1	2	1	3	2	2	2	2	2	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	2	3	2	1	1	2	3	4	3	1	1	2	1	1	2	2	1	2	4	1	2	1	3	1	2	1	2	1	1	3	2	2	1
5500	-555.223714848457348	-553.734571572719460	-1.489143275737838	0.000019760180584	0.000021208301889	1.073284821370400	0.666444813729333	0	2	3	2	6	4	4	3	3	4	5	5	4	4	7	6	6	7	8	9	9	9	8	10	7	9	11	12	13	12	12	13	13	13	13	11	14	15	13	15	15	14	15	16	18	18	18	18	18	18	17	19	19	19	19	19	19	20	20	20	21	22	21	20	21	21	20	22	22	22	22	21	23	24	24	25	23	24	25	24	24	22	23	26	25	24	26	26	26	25	27	27	27	27	27	27	28	31	30	33	30	0	1	4	1	9	9	3	1	2	9	8	7	3	2	6	6	14	9	12	25	17	15	12	19	13	25	22	27	24	20	23	31	36	20	30	22	28	31	23	32	33	33	34	37	43	39	40	43	44	44	43	45	46	47	51	43	51	52	55	55	40	53	53	54	55	60	56	58	59	40	53	45	66	67	61	75	65	66	67	67	70	53	71	68	80	77	61	51	78	83	68	86	80	86	88	90	84	94	93	96	91	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	1	1	1	1	2	2	2	1	1	1	2	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	3	2	2	1	2	2	1	2	2	2	2	1	1	1	2	1	1	3	4	1	1	3	2	1	1	1	1	1	2	1	3	2
6000	-572.545657526065611	-571.168746129857823	-1.376911396207845	0.000029615850130	0.000021114711295	0.712953070808502	0.589214281401496	-1	1	3	0	5	3	2	1	3	5	3	5	4	5	7	6	5	6	8	7	8	8	9	11	9	10	11	12	13	12	12	12	13	11	13	12	15	16	14	15	14	15	14	16	18	17	18	16	16	18	17	18	18	19	18	19	21	20	20	21	21	22	20	21	21	21	23	23	21	21	22	22	22	24	22	26	24	22	25	25	24	24	23	27	26	25	26	25	25	25	28	27	29	28	26	27	27	31	30	33	31	0	1	7	1	9	2	4	4	4	6	7	9	7	9	6	9	2	7	12	9	17	15	12	19	20	20	15	22	24	25	23	23	36	20	25	27	28	31	31	32	27	33	30	28	51	39	40	30	37	44	43	43	39	47	51	43	51	52	55	55	47	53	53	54	59	55	56	58	59	47	53	60	66	56	47	70	65	60	74	67	70	62	46	68	67	77	61	66	78	83	68	86	80	92	89	90	68	94	85	83	91	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	1	2	2	1	2	3	1	2	2	2	1	2	1	3	1	2	1	2	1	2	1	1	1	3	2	1	1	2	1	3	2	2	1	2	1	1	1	2	2	1	1	3	2	2	2	1	1	2	2	1	4	2	2	1	3	2	2	1	2	2	2	1	1	1	2	2	1	4	1
6500	-556.239942695737795	-554.843682972165311	-1.396259723572511	0.000070123507867	0.000028646317503	0.408512328805720	0.672024839740946	0	2	2	3	6	4	3	1	3	5	4	4	4	5	7	6	7	7	8	6	7	10	9	11	9	10	8	12	13	11	12	12	12	13	14	11	14	14	13	14	14	15	15	16	17	17	20	17	18	18	17	18	19	18	19	20	21	19	19	19	19	20	21	20	21	20	23	22	21	23	22	22	23	22	23	24	24	24	24	24	25	23	23	27	25	25	24	24	24	25	26	25	28	28	26	27	29	31	30	33	32	0	1	1	1	14	2	3	1	1	9	7	9	9	4	10	10	14	6	12	13	14	27	18	19	20	19	15	22	19	25	19	23	36	30	25	22	28	31	19	32	36	36	34	28	43	39	61	30	44	44	43	45	39	29	43	48	51	52	48	51	54	46	53	54	59	59	56	58	55	61	53	55	66	43	61	47	65	66	67	67	70	46	71	91	80	57	61	60	66	83	68	78	67	92	60	83	91	94	93	96	97	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	1	1	3	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	3	2	1	1	1	3	3	2	2	2	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	2	4	2	2	2	2	1	1	1	2	1	1	1	2	2	3	2	1	2	1	2	2	3	2	1	2	1	3	2
7000	-549.615233522006747	-548.197661920823066	-1.417571601183648	0.000081411288758	0.000030445275652	0.373968722475594	0.705429831549118	0	2	2	4	5	3	5	2	4	5	4	5	4	5	7	6	6	6	8	8	8	10	9	10	8	11	8	12	14	11	11	12	13	13	13	13	14	14	13	14	15	14	15	16	19	16	21	18	17	18	17	19	19	18	18	19	21	21	19	20	20	21	21	20	20	21	22	23	22	21	22	23	22	23	24	25	24	24	24	24	23	24	24	27	26	25	26	24	25	26	27	27	29	29	28	27	28	31	31	32	31	0	1	1	2	9	1	3	1	2	4	3	6	3	13	6	14	9	4	12	13	17	27	12	17	13	25	10	22	19	24	19	12	28	20	20	28	33	31	23	31	36	33	30	28	48	39	61	43	37	37	43	48	46	29	51	51	43	52	55	55	54	53	53	54	59	55	48	58	59	61	46	60	55	67	70	47	65	57	56	48	47	71	71	68	74	77	47	66	78	83	68	86	79	86	88	90	91	94	93	96	84	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	3	1	1	2	1	2	2	1	1	2	3	2	1	1	2	2	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	3	1	2	1	3	1	2	1	2	1	2	2	3	2	2	2	1	2	2	1	2	2	1	1	2	1	2	2	2	1	1	1	1	2	2
7500	-588.585230809558539	-587.199038514809104	-1.386192294749401	0.000068617741356	0.000029504305138	0.429980709875360	0.608176356889043	0	1	2	2	5	3	4	2	2	5	4	4	3	5	7	7	6	8	9	8	8	9	9	11	9	10	11	12	13	11	13	12	11	14	13	13	14	15	13	13	14	13	14	16	16	17	20	18	17	18	17	18	19	17	19	19	22	21	19	21	19	22	22	19	22	21	23	23	22	22	22	22	20	21	24	26	24	24	25	25	25	24	23	27	26	26	24	26	25	25	26	27	30	28	28	27	28	31	30	33	32	0	1	1	1	1	2	3	1	2	6	3	3	3	2	14	10	4	17	17	7	17	10	2	19	20	20	22	33	24	25	19	24	22	30	30	33	28	23	23	23	36	33	30	37	43	39	61	43	28	44	34	34	46	19	51	34	51	52	45	55	54	53	46	54	59	55	59	58	55	47	53	59	59	52	61	47	57	55	67	67	70	71	53	68	52	60	31	57	66	83	68	88	80	88	78	90	68	94	85	90	84	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	2	1	2	3	1	2	3	1	1	1	1	1	1	1	2	1	1	3	2	1	1	3	2	2	1	1	1	1	1	3	1	1	2	1	1	3	1	4	1	2	2	1	3	2	1	2	2	1	2	1	2	2	1	1	2	1	1	2	2	2	1	2	1	1	2	1	1	2	5	2	4	2	2	1	2	1	2	1	3	1	3	2	2	4	3
8000	-589.628780061363273	-588.164474860131463	-1.464305201231777	0.000071993626544	0.000023229796837	0.322664629520522	0.626945123255215	0	1	2	4	5	3	3	2	2	5	5	4	5	5	7	7	6	7	8	8	9	9	9	9	10	10	12	12	12	12	11	11	12	12	14	11	15	16	13	15	14	14	16	16	19	18	19	18	16	18	18	18	19	20	19	20	21	21	20	20	20	22	21	20	22	22	24	23	23	22	22	23	21	22	23	24	22	24	24	24	24	23	24	27	25	26	25	25	26	25	28	25	28	29	27	27	28	31	30	33	32	0	1	1	8	4	2	3	2	2	6	7	3	7	6	6	6	14	11	12	13	14	14	12	12	20	20	22	36	23	25	23	24	22	20	34	15	28	29	32	32	33	28	25	28	43	39	32	43	36	37	30	43	46	32	51	45	34	43	51	55	40	53	53	47	57	60	74	58	59	47	53	73	51	56	70	70	59	55	74	74	70	71	71	58	74	92	64	66	66	82	68	77	85	92	55	62	84	94	67	90	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	1	1	2	1	2	1	2	2	2	2	1	2	2	3	1	2	1	1	2	2	1	2	4	1	2	1	2	1	1	6	1	1	4	1	1	1	3	2	1	1	1	1	2	2	1	1	2	1	3	2	1	1	2	3	1	2	1	1	1	3	1	1	2	2	2	1	3	2	2	2	3	2	1	1	2	4	2
8500	-566.876140823602441	-565.496775114041384	-1.379365709561102	0.000074204029504	0.000033236801561	0.447911006766718	0.529546335212416	-1	2	3	4	5	3	5	2	3	6	4	4	5	4	6	6	6	7	7	7	8	8	10	10	8	9	10	11	12	11	13	12	13	13	13	13	15	15	11	14	15	14	15	17	19	17	20	17	18	18	17	19	19	20	18	19	21	21	20	20	22	22	20	21	23	22	23	22	20	22	22	22	23	21	23	25	21	24	24	24	25	24	23	26	25	25	26	25	26	25	27	26	30	28	26	28	28	31	29	32	31	0	1	1	2	6	2	11	1	1	1	2	8	6	2	4	9	2	14	12	7	14	15	18	19	10	20	22	27	24	20	23	23	28	20	25	28	28	23	19	32	42	36	34	33	43	39	40	34	37	28	43	43	46	32	51	48	51	52	55	55	40	53	46	47	77	60	74	58	55	47	53	51	66	56	70	75	59	55	67	74	70	71	71	58	67	65	75	66	60	83	68	77	79	92	66	90	91	94	80	96	91	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	2	1	2	1	2	2	2	1	1	1	1	2	2	1	2	2	2	1	2	2	2	1	1	1	1	2	2	3	4	2	1	3	1	2	1	4	1	1	2	1	1	1	4	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	3	1	2	2	1	1	3	1	2	2	2	3	1	2	2	3	1	2	1	1	2	2	2	1
9000	-584.180616864031549	-582.803108094910272	-1.377508769121234	0.000060184463730	0.000027292936469	0.453488072798364	0.571914984358112	0	2	3	3	5	3	5	2	4	5	5	4	5	5	7	6	7	7	8	9	8	9	9	10	9	11	10	13	13	12	11	10	11	14	14	12	15	16	13	13	15	14	14	16	17	17	20	19	18	18	16	18	20	19	18	18	20	20	19	20	21	20	21	21	22	22	23	22	21	23	22	21	23	22	23	24	22	25	24	23	24	24	24	27	27	25	26	25	25	25	28	26	29	29	27	27	29	32	29	33	31	0	1	1	1	1	1	8	1	2	6	3	3	3	9	6	10	9	12	12	13	7	15	12	14	13	20	10	22	32	25	19	12	22	30	20	33	27	32	32	31	28	33	30	28	43	39	54	43	37	44	30	43	39	32	51	43	55	52	56	51	47	46	53	54	57	55	74	58	59	61	63	57	77	56	47	47	59	66	67	56	47	71	53	58	80	77	40	73	66	83	68	86	67	86	66	90	91	94	85	96	91	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	3	2	1	3	2	1	2	1	3	1	1	2	1	3	2	1	1	1	2	1	3	1	2	1	2	2	1	2	2	3	7	1	2	1	1	1	3	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	3	2	1	1	3	2	1	2	3	2	2	5	1	2	1	3	1	2	2	2	1	1	2	1	2	1
9500	-581.122803499608949	-579.718579642221925	-1.404223857386981	0.000060246100415	0.000023752784313	0.394262602051193	0.630545577167770	0	1	2	2	5	3	4	1	3	5	4	5	4	5	7	7	6	7	7	8	8	10	9	10	10	10	10	11	13	11	12	13	12	14	13	12	14	13	13	14	15	14	15	16	18	17	20	18	16	15	17	17	18	19	18	19	21	21	19	20	21	21	22	21	22	21	23	22	22	23	21	22	22	23	24	25	24	23	25	22	25	22	23	28	26	26	25	24	25	25	27	27	28	28	28	27	28	32	30	32	31	0	1	1	1	9	2	3	1	2	6	1	3	3	4	6	10	14	17	12	13	17	15	7	12	20	23	20	27	23	20	23	31	27	30	30	27	28	24	19	32	22	33	34	37	43	39	31	43	27	42	43	43	46	24	51	43	43	45	34	55	47	53	62	54	60	59	80	58	59	47	53	45	57	56	61	61	65	55	80	48	70	62	71	68	74	65	61	55	66	83	68	77	85	86	78	90	68	94	85	96	84	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	1	3	3	2	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	3	1	1	1	2	2	3	2	4	1	1	1	1	5	1	1	3	2	3	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	3	1	2	2	1	1	3	2	2	3	3	2	1	3	1	1	1	2	1	3	2	2	2	2
10000	-640.361720579185885	-639.000465606806529	-1.361254972379301	0.000069314686562	0.000038084372665	0.549441605443839	0.575885787565140	0	1	3	4	5	4	2	1	3	5	5	3	5	6	7	6	6	6	8	9	8	9	8	8	8	11	11	12	13	10	12	12	13	13	14	11	14	15	13	13	15	14	16	14	18	16	18	18	17	18	16	18	18	20	17	20	20	20	20	19	22	22	22	20	22	21	23	22	22	22	21	22	22	22	24	25	24	22	24	24	25	24	23	27	26	24	25	25	23	25	27	27	29	27	27	28	28	32	30	31	32	0	1	7	1	6	1	1	1	2	2	3	7	3	2	10	6	9	4	12	17	4	16	12	9	13	20	22	22	24	25	24	23	36	30	20	22	36	31	6	32	28	36	35	28	35	31	40	51	28	28	25	43	46	32	51	51	55	52	55	55	54	53	39	47	45	55	56	58	60	47	53	57	66	60	40	70	45	60	74	45	70	53	71	68	74	65	61	65	78	62	68	86	85	86	88	90	65	94	85	96	97	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	3	2	2	1	1	2	2	3	2	3	2	2	2	3	1	2	1	5	1	2	2	1	1	1	1	2	1	2	3	4	1	1	5	1	2	1	1	1	2	1	2	4	2	2	2	2	1	2	2	2	1	1	2	6	2	2	1	2	3	2	3	2	4	2	1	2	1	1	1	2	2	1	2	2	2	3	2	2	1	2
10500	-562.844267198727721	-561.421222823888797	-1.423044374838969	0.000069729015018	0.000025564205692	0.366622211503062	0.567490587246880	0	2	3	4	3	3	4	2	3	5	5	5	4	6	6	6	6	8	9	10	7	9	10	9	8	11	11	12	14	11	12	13	13	13	12	11	14	16	13	13	15	13	16	16	18	16	19	19	16	18	17	18	18	20	19	19	21	21	18	20	22	21	21	21	22	21	23	23	21	19	22	22	23	23	23	25	24	24	24	25	25	23	23	27	26	26	25	23	25	25	27	24	30	28	26	28	29	31	31	32	31	0	1	1	2	1	1	3	1	1	6	3	3	3	3	6	6	9	14	7	25	14	14	12	12	13	25	22	36	12	20	23	23	36	20	25	22	28	29	23	19	33	36	30	37	34	31	32	43	28	44	34	34	46	47	59	51	45	52	51	55	47	53	53	54	59	51	57	58	59	32	53	57	57	45	54	61	65	66	74	67	61	63	62	68	80	92	61	57	66	83	68	65	85	65	88	90	84	86	74	96	97	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	2	1	1	5	1	1	2	1	2	1	1	2	2	2	2	1	1	2	1	2	2	2	2	2	1	2	2	1	1	1	1	2	2	1	1	2	2	2	1	2	2	2	1	1	2	2	1	1	2	2	2	2	2	1	1	2	1	2	2	1	2	2	1	2	2	2	1	2	3	2	2	1	3	3	2	1
11000	-580.098938672934423	-578.632729120458862	-1.466209552475609	0.000071439049028	0.000022931097495	0.320988280317717	0.587333546173353	-1	1	2	2	5	3	3	2	3	5	4	4	4	5	7	5	6	7	9	9	7	8	9	9	10	10	11	12	13	12	12	12	10	13	13	12	15	15	13	14	15	14	15	16	16	17	20	18	16	18	17	19	18	18	19	20	21	20	19	21	21	21	21	20	23	21	22	23	22	20	23	22	22	24	24	26	25	23	24	23	24	22	23	26	26	25	25	25	24	25	28	24	29	29	28	27	27	32	31	32	30	0	1	1	1	9	2	3	1	2	6	7	7	3	9	10	6	9	14	12	13	14	3	12	3	20	20	22	33	23	25	12	19	22	13	20	22	36	23	31	32	31	22	25	28	34	39	54	34	27	28	43	43	39	23	45	25	51	52	45	55	47	53	53	54	57	43	48	58	59	40	62	51	60	67	47	61	92	60	67	43	47	62	62	68	80	92	61	89	60	83	68	59	74	86	88	83	84	86	93	90	84	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	3	2	3	1	1	2	2	2	1	4	1	2	4	2	3	1	3	1	1	1	3	2	2	2	2	1	2	3	3	1	2	2	3	2	5	2	1	2	1	1	1	1	1	1	3	2	1	1	2	1	2	1	1	2	3	1	1	1	3	2	1	1	2	2	1	2	1	2	1	2	3	2	2	2	2	1	4	1	4	2
11500	-602.584847037401460	-601.212549409625808	-1.372297627775643	0.000076276240997	0.000035965992124	0.471522870735911	0.555084896469444	0	1	2	3	6	3	4	2	4	5	5	5	3	6	7	7	6	8	7	10	8	9	9	10	8	10	11	13	13	11	12	13	11	13	13	11	14	14	13	15	13	15	15	16	19	17	20	16	17	18	18	18	18	18	17	19	21	21	19	20	22	21	20	20	21	22	23	22	23	23	22	22	22	24	22	25	24	25	25	24	24	24	23	26	27	24	24	25	25	24	27	27	29	29	26	28	28	30	28	30	31	0	1	2	2	6	1	3	1	3	6	3	4	3	9	6	6	2	14	12	25	17	6	17	12	13	25	22	22	24	25	12	23	22	20	30	22	28	32	23	23	27	33	24	41	55	39	32	34	27	44	43	34	32	40	34	43	55	51	55	51	64	63	53	54	59	60	43	58	65	61	63	55	60	67	19	61	65	65	51	30	47	71	62	68	74	65	61	72	66	83	68	86	79	92	88	90	84	94	85	90	97	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	3	3	2	1	2	2	1	2	3	3	1	2	1	2	1	1	2	2	1	2	3	2	1	2	4	2	2	1	2	3	3	1	2	2	2	2	1	2	1	1	1	2	1	1	3	1	1	1	1	2	1	1	6	2	2	2	3	6	2	2	1	3	2	2	1	2	2	1	3	2	2	2	1	2	1	1	1	2	2
12000	-586.083784795021643	-584.684910552721021	-1.398874242300653	0.000073536854434	0.000029680622229	0.403615608221747	0.523530030690379	0	2	4	4	5	3	3	3	2	5	5	4	5	5	7	7	5	6	8	10	6	8	9	10	8	10	11	11	13	12	12	12	12	11	12	13	14	14	14	14	14	15	15	16	18	16	20	18	18	18	17	18	20	18	18	21	22	20	20	21	21	22	21	20	22	20	23	23	23	22	22	22	22	20	23	24	24	25	25	24	24	23	23	25	26	25	25	25	25	25	27	27	29	29	28	27	28	31	31	31	32	0	1	9	1	4	2	1	9	1	6	7	7	7	1	17	10	2	7	12	25	14	14	12	14	18	4	22	22	34	25	19	4	22	25	25	28	22	32	31	31	28	36	34	36	35	39	54	43	37	27	20	25	46	32	51	45	45	52	45	55	47	39	39	54	59	55	52	58	60	47	53	51	66	52	47	61	60	66	67	74	47	53	53	68	74	65	61	57	66	63	68	77	74	86	88	90	84	94	67	96	68	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	2	2	1	1	2	3	3	2	2	2	1	4	1	2	1	2	1	1	1	2	1	1	2	2	3	3	5	2	3	1	1	1	1	2	2	1	5	2	1	2	1	2	2	1	1	1	2	1	1	2	2	2	2	1	3	3	1	1	1	3	2	2	1	2	2	3	1	4	2	2	1	1	1	4	1	4
12500	-560.110845891745612	-558.690547427111824	-1.420298464633778	0.000061404833541	0.000022735002282	0.370247763420539	0.664438330205092	1	2	3	3	5	3	3	2	4	5	4	4	5	5	6	7	4	7	9	10	8	10	9	10	8	10	12	12	13	11	12	13	12	13	14	11	15	16	11	13	13	14	14	15	18	16	19	17	17	18	16	19	19	18	18	20	20	21	20	21	20	21	22	20	22	21	23	22	21	22	23	22	23	22	24	25	25	24	25	24	24	23	24	27	26	25	26	25	25	26	27	28	28	28	27	28	29	31	30	32	31	0	1	1	1	4	1	1	1	2	6	7	7	3	17	9	10	1	2	12	25	1	16	12	23	13	25	22	22	24	25	19	31	36	30	20	22	28	31	23	23	33	33	20	42	43	40	54	43	33	28	43	45	46	31	51	43	51	52	55	55	40	46	53	54	57	59	45	58	59	47	46	59	66	43	47	47	65	66	67	74	70	53	62	68	80	60	70	66	66	83	68	86	80	86	88	90	91	86	85	90	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	2	3	2	2	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	2	2	1	1	2	3	3	2	1	1	1	3	1	1	2	3	1	1	3	2	3	2	2	2	1	2	2	1	3	2	2	2	2	2	1	2	2	2	2	1	2	1	3	2	3	2
13000	-622.191495344053578	-620.702196918211484	-1.489298425842114	0.000079529630155	0.000024047308174	0.302369168911410	0.518195286005974	-1	1	3	3	4	4	4	3	1	5	5	5	5	5	7	5	6	7	7	8	8	9	8	11	9	10	12	12	14	12	12	12	10	13	12	13	14	15	14	14	14	14	15	16	18	17	18	18	18	18	17	18	19	19	18	20	21	20	19	20	21	21	22	21	22	21	20	23	22	22	20	22	22	22	23	25	25	25	24	25	25	23	23	28	25	25	26	25	26	26	28	27	30	29	28	28	27	30	30	30	31	0	1	9	2	1	1	3	2	1	2	3	7	3	4	2	6	9	6	12	13	14	17	19	18	18	15	22	33	31	20	23	23	15	25	20	33	28	31	19	31	27	33	30	27	34	19	40	51	27	37	30	43	39	40	34	43	51	52	51	51	40	53	62	54	59	55	43	58	59	47	39	57	66	34	47	75	65	59	56	60	61	62	62	68	67	65	70	55	57	83	68	86	89	86	88	90	68	92	89	96	84	1	1	1	1	2	3	1	1	1	2	1	1	1	1	3	1	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	2	2	1	2	2	1	4	2	1	2	2	2	2	5	2	1	3	2	2	2	4	3	2	3	2	1	2	1	3	2	1	1	1	2	3	2	2	2	3	1	1	4	1	1	2	3	2	2	2	1	1	3	3	1	2	4	2	1	2	1	2	2	1	1	2	1	2	1	1
13500	-613.824662565056201	-612.410226457991143	-1.414436107065048	0.000082811476405	0.000031336503379	0.378407736936964	0.485678521253613	0	1	3	3	6	3	5	2	3	6	4	4	5	5	6	6	5	7	9	9	8	9	9	10	9	10	11	13	13	12	12	10	11	14	14	13	15	16	13	14	14	14	14	16	18	18	19	17	16	18	18	19	19	19	18	19	19	21	20	20	21	20	21	20	22	21	23	22	22	22	22	21	21	21	23	25	24	25	24	25	24	24	23	27	26	24	25	23	25	25	26	27	29	28	27	27	28	28	29	33	30	0	1	2	1	4	1	3	1	2	1	3	3	3	9	6	6	9	9	7	13	14	15	10	18	13	9	22	27	3	20	23	12	22	30	30	33	28	19	23	32	27	33	20	27	34	39	40	34	42	44	20	20	23	40	34	20	45	43	51	56	47	39	46	54	60	60	74	58	56	54	62	55	57	51	61	61	59	59	74	67	54	71	46	68	74	55	75	66	60	46	68	77	85	86	88	83	91	92	80	96	84	1	1	1	2	2	2	1	1	1	3	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	4	2	1	4	1	2	3	1	1	1	1	1	3	2	2	2	2	3	3	2	2	3	1	1	1	4	5	5	2	2	5	1	3	1	1	1	3	2	1	1	1	1	1	2	2	2	1	1	2	1	2	3	2	2	1	2	1	4	2	2	3	1	1	3	4	2	3	2	2	2	1	1	1	2	2	2
