step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53
64500	-265.269662050478928	-272.125150001438328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741292987983528	1	3	3	5	5	5	6	7	6	6	8	8	9	8	8	10	10	8	9	9	10	10	9	9	11	11	11	11	11	10	11	10	11	13	12	10	12	13	13	13	14	14	17	14	14	16	17	18	18	19	21	24	27	0	1	1	2	2	2	2	7	4	6	5	10	8	9	9	24	18	2	14	15	8	15	10	8	19	20	11	11	18	18	18	19	9	22	23	8	31	23	27	31	21	37	15	28	31	42	44	44	45	41	46	51	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	1	2	1	4	2	1	1	2	2	2	2	2	2	1
65000	-282.532087777780134	-289.387575728739534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747256199793782	1	3	2	5	6	5	6	7	7	7	9	8	9	9	7	8	10	9	8	9	10	10	9	9	10	11	11	11	9	11	10	10	11	13	12	11	11	14	13	13	13	15	16	14	15	16	16	18	18	19	21	24	27	0	1	1	2	2	2	2	7	4	6	5	6	7	9	4	8	18	16	9	15	16	15	10	16	19	15	11	11	7	18	7	19	22	22	23	8	31	35	28	31	36	37	33	11	18	37	44	47	45	41	46	51	0	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	2	2	3	2	2	2	1	1	2	2	1	1
65500	-293.297344323966172	-300.152832274925572	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729783843615179	1	3	3	4	5	5	7	7	6	6	8	7	8	8	7	8	10	8	9	8	8	10	10	9	11	10	10	11	13	11	11	10	10	13	13	12	12	13	13	13	14	12	18	15	16	15	16	17	18	19	21	24	27	0	1	1	2	2	2	2	2	4	6	5	10	8	15	9	8	18	2	14	15	8	9	10	16	19	20	11	11	7	18	18	19	14	26	23	24	31	23	28	37	24	31	26	11	40	42	44	44	45	41	46	51	0	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	2	2	1	2	3	1	2	1	1	1	2	1	1	1	1	1	2	1	3	3	2	2	1	1	1	2	2	2	1
66000	-274.260908372386041	-281.116396323345441	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604561783466731	0	2	2	4	5	5	5	7	7	8	9	9	9	9	8	8	10	7	9	10	10	10	10	9	10	12	10	11	12	11	10	11	12	13	12	12	12	13	12	13	15	14	16	14	14	16	16	18	18	20	20	23	27	0	1	1	2	2	2	2	7	4	6	5	6	8	9	9	8	5	7	9	15	24	15	10	16	19	15	5	11	16	17	18	19	14	22	23	8	31	10	28	31	36	37	33	11	31	42	44	44	40	41	46	51	0	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	2	1	2	1	3	1	1	2	1	2	2	2	1	1	3	2	3	2	2	1
66500	-293.166840681233737	-300.022328632193137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711225550575740	0	3	3	5	5	5	6	8	6	6	8	7	8	9	7	9	9	7	8	10	9	11	10	10	10	10	11	13	12	10	10	10	11	13	12	11	11	14	12	13	16	14	18	14	15	12	17	17	18	19	22	24	28	0	1	1	2	2	2	2	7	4	6	5	6	7	15	9	8	18	7	9	15	7	14	6	8	19	15	11	39	8	17	18	19	20	22	23	16	31	35	11	31	16	46	33	27	31	37	44	44	40	8	46	51	0	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	4	1	3	2	2	1	2	3	3	6	4	2	1
67000	-296.780129547889999	-303.635617498849399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683359354464462	1	2	3	5	5	6	7	6	7	7	9	9	8	8	6	8	10	8	9	8	9	10	10	9	11	11	10	12	13	11	10	10	11	12	12	11	11	13	14	14	13	13	17	14	15	15	17	16	19	18	21	25	25	0	1	1	2	2	2	6	2	4	6	5	10	8	9	4	8	18	4	14	15	8	20	6	8	19	15	11	27	21	8	18	19	14	22	23	8	31	35	28	31	16	37	34	28	40	42	44	44	45	13	46	51	0	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	2	3	1	1	2	2	1	3	1	1	1	2	2	1	3	1	1	2	2	1	2	4	3	2	1
67500	-315.003464907600744	-321.858952858560144	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562250193414996	0	2	2	6	5	6	6	8	7	6	8	8	8	8	8	7	10	9	9	10	9	10	10	9	10	10	9	12	13	11	10	11	11	14	12	11	11	13	13	13	13	14	18	14	16	15	16	17	17	18	21	24	27	0	1	1	2	2	3	1	16	2	2	5	10	16	9	4	6	18	7	9	15	16	15	6	16	19	15	11	11	24	18	18	19	10	22	23	8	31	23	28	31	36	37	14	11	40	37	44	47	31	41	37	51	0	1	1	2	2	1	2	2	1	2	3	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	1	3	2	1	1	1	2	1	2	2	1	1	1	2	1	1	4	2	2	2	1	1	3	3	5	2	1
68000	-293.796118137721862	-300.651606088681262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654912173589504	1	3	3	4	5	5	5	8	7	7	8	8	8	8	6	10	9	8	8	9	9	10	10	6	11	11	9	12	11	11	11	10	10	13	12	9	12	14	14	13	15	14	16	14	16	16	17	17	18	19	21	25	26	0	1	1	2	2	2	2	24	2	6	5	6	24	9	4	24	7	4	9	15	8	15	6	7	19	15	11	11	8	17	17	19	14	22	23	24	31	35	28	18	16	37	33	28	40	42	44	44	45	41	42	46	0	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	4	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	3	2	1	3	1	2	2	2	2	1	2	4	5	1
68500	-296.571547999959307	-303.427035950918707	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623817359399565	0	3	2	5	5	5	6	8	6	7	8	8	9	8	7	9	10	7	9	9	9	9	10	7	11	12	10	12	13	11	9	11	11	13	13	11	12	12	10	14	15	14	18	13	16	16	17	18	18	20	21	24	27	0	1	1	2	2	2	2	2	2	6	5	10	24	15	4	24	18	7	9	15	24	9	10	2	19	20	11	5	8	17	18	19	20	15	38	24	31	10	11	31	29	37	34	28	40	42	44	44	40	41	42	40	0	1	2	1	1	1	1	2	3	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	2	1	3	1	1	2	1	1	2	2	3	2	2	3	4	1
69000	-269.310839151211326	-276.166327102170726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649012055137560	1	3	3	5	5	4	6	5	6	7	8	8	9	8	8	9	10	8	9	9	9	10	9	7	11	10	10	11	12	12	10	11	11	12	12	11	12	14	12	13	15	14	17	14	15	15	16	17	18	19	20	24	27	0	1	1	2	2	2	8	2	4	6	5	10	8	9	9	24	18	7	9	9	24	15	10	8	20	15	11	11	24	17	18	19	15	22	23	24	31	10	28	31	36	40	33	28	31	42	44	44	45	41	46	51	0	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	3	1	2	2	1	3	2	2	1	1	2	1	2	3	2	1
69500	-284.872549479098041	-291.728037430057441	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633234098757423	0	3	2	5	6	5	6	7	7	8	10	8	9	9	7	9	10	8	8	8	10	10	10	9	11	9	9	12	12	11	10	11	12	13	12	11	12	14	14	13	15	13	18	14	16	16	16	18	18	19	19	24	26	0	1	1	2	2	2	2	2	4	6	5	6	8	9	4	8	18	7	9	15	24	20	6	8	19	15	5	11	36	17	18	19	9	22	23	8	31	35	28	31	16	31	33	28	31	42	44	47	31	41	42	46	0	1	2	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	2	1	2	2	1	1	2	2	3	1	2	1	3	2	1	1	4	2	4	4	1
70000	-286.595625922444924	-293.451113873404324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.757087155175988	0	3	2	5	5	5	7	9	6	7	8	8	7	8	7	10	10	8	9	9	9	9	10	9	10	9	10	12	13	11	10	10	12	13	12	11	11	13	14	12	15	14	17	14	16	15	17	17	16	19	21	23	26	0	1	1	2	2	2	2	13	4	6	5	6	2	9	9	8	7	7	14	15	13	14	6	2	19	15	11	11	36	17	18	19	14	22	23	8	7	23	28	31	16	37	33	28	31	31	44	44	40	29	49	51	0	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	5	2	1	1	2	3	2	1	1
70500	-298.307748101902916	-305.163236052862317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651988115585005	1	3	3	5	4	5	6	7	6	7	9	9	5	8	7	9	11	7	9	9	9	9	7	10	10	10	11	13	12	11	9	10	11	14	12	10	11	14	13	13	16	14	17	15	15	15	17	18	17	19	21	24	28	0	1	1	2	2	2	2	13	4	6	5	10	2	9	9	8	18	2	9	15	8	15	6	8	19	14	11	11	24	18	18	19	9	22	23	16	31	35	11	37	24	37	14	28	40	37	44	47	45	41	17	51	0	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	2	1	1	1	1	2	2	1	1	1	2	1	2	2	1	3	2	2	1	1	1	2	1	2	2	5	1	1	2	1	1	1	2	6	2	1
71000	-264.864675592959657	-271.720163543919057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657239032305810	1	3	3	5	5	5	5	7	7	7	8	8	8	8	8	8	10	8	9	9	9	10	10	7	10	11	11	12	13	12	10	10	12	13	13	11	11	13	13	13	15	14	16	14	15	14	17	17	18	19	20	25	28	0	1	1	2	2	2	2	7	4	6	5	6	8	9	4	8	18	24	14	9	24	20	10	2	19	15	11	11	36	17	18	19	14	22	23	8	31	23	28	31	29	37	33	28	40	37	44	44	45	41	46	51	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	2	3	1	1
71500	-288.009836336821138	-294.865324287780538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640781911169900	0	3	2	6	5	5	6	9	7	8	9	8	7	9	8	9	10	8	9	9	10	11	11	8	11	12	10	11	12	11	10	11	11	13	13	12	11	14	14	13	15	14	17	13	15	15	14	17	17	19	22	24	27	0	1	1	2	2	2	2	24	4	6	5	6	2	9	4	24	18	4	9	15	8	20	6	13	19	15	11	11	24	17	4	19	14	22	12	8	31	23	11	31	8	40	15	11	40	42	44	44	31	41	46	51	0	1	2	1	2	1	1	1	1	1	2	3	2	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	3	1	1	1	1	2	2	2	1	2	2	1	3	1	4	2	1	1	1	2	4	2	3	1	1
72000	-298.265774157123531	-305.121262108082931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675913580090966	-1	3	2	5	5	5	6	5	7	8	9	9	8	9	7	9	10	8	8	9	10	10	10	8	10	11	10	12	12	11	10	10	10	14	13	11	11	13	13	13	15	14	17	14	15	16	16	18	17	18	19	25	27	0	1	1	2	2	2	2	2	2	6	5	6	8	9	4	24	2	2	4	15	13	15	6	8	19	20	11	27	16	18	18	19	9	33	23	24	31	23	28	31	36	37	33	11	40	42	44	47	31	8	46	51	0	1	2	1	1	1	1	2	1	2	2	3	3	2	1	1	1	2	2	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	3	2	1	1	2	1	2	2	1	3	2	2	1	1	1	2	5	2	4	1
72500	-289.859672255770761	-296.715160206730161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721288940015359	0	3	2	5	5	6	6	8	6	7	10	8	9	8	7	10	10	8	9	10	10	9	9	7	10	11	10	12	10	9	10	11	11	13	11	12	12	13	14	12	16	14	17	14	15	16	16	17	16	16	21	24	27	0	1	1	2	2	2	2	24	2	6	5	6	7	2	4	24	30	7	9	15	8	15	10	2	14	14	5	11	24	18	18	19	20	22	23	16	31	6	11	31	36	37	33	11	31	42	44	44	40	36	46	51	0	1	2	1	1	1	2	2	1	2	1	2	1	2	3	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	3	2	1	2	1	3	2	2	1	1	2	2	2	2	2	1
73000	-265.891920718514086	-272.747408669473486	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.856050321166132	1	3	2	5	5	5	6	9	7	7	9	8	8	9	7	10	10	8	9	9	8	9	10	7	10	11	11	13	11	11	11	10	11	12	11	11	12	12	14	13	14	14	17	14	14	16	16	18	18	18	22	24	28	0	1	1	2	2	2	2	24	4	6	5	6	24	9	4	24	18	7	9	15	24	15	10	7	19	15	11	11	8	18	18	19	14	22	23	24	31	23	11	31	16	37	33	27	31	42	44	47	45	41	46	51	0	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1
73500	-287.327865701753922	-294.183353652713322	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649489170532169	-1	2	2	5	5	5	4	7	7	7	8	9	8	9	7	10	10	8	9	9	9	10	11	10	11	11	10	11	13	12	10	11	11	12	13	11	11	13	13	13	15	14	15	14	16	15	16	17	18	19	21	23	27	0	1	1	2	2	7	2	7	4	6	5	6	8	9	4	8	18	7	9	9	8	15	10	7	19	22	11	11	16	18	18	19	15	22	23	8	31	23	28	18	36	37	33	28	40	37	44	44	40	36	46	51	0	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	3	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	3	2	1	2	2	2	3	1	1	3	4	3	1	1
74000	-279.206560538326698	-286.062048489286099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639547295477644	0	3	1	5	6	5	5	8	6	8	8	8	8	7	8	6	9	8	8	10	9	10	10	9	11	12	10	13	12	10	10	10	11	14	12	11	11	13	13	14	15	15	17	15	15	15	17	17	18	18	21	25	27	0	1	1	2	2	2	2	16	4	6	5	6	16	9	9	7	18	7	14	15	13	15	12	8	19	20	11	11	24	17	17	19	20	22	23	8	31	10	11	31	8	37	33	28	31	37	44	44	45	36	42	51	0	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	2	1	2	1	2	2	2	2	2	3	2	2	2	1	1	2	2	2	2	1
74500	-299.619187529816543	-306.474675480775943	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624652890324247	1	3	2	5	4	6	6	8	7	7	8	9	9	9	8	9	10	8	9	9	10	11	9	9	11	11	10	12	11	11	10	11	11	12	11	11	11	14	10	13	14	13	18	14	15	16	16	17	18	19	22	24	27	0	1	1	2	2	2	2	7	4	6	5	6	18	4	9	2	18	2	9	15	24	9	10	7	19	9	11	39	13	18	18	19	20	15	23	8	31	16	11	31	8	37	33	28	31	42	44	44	40	16	46	51	0	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	4	2	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	4	1	3	2	3	2	2	1	2	4	2	1	1
75000	-267.855420749565553	-274.710908700524953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726418119435678	0	2	2	4	5	5	5	7	6	6	9	7	9	8	7	9	10	7	8	9	10	11	10	10	10	10	11	11	13	12	10	10	11	13	12	12	12	13	13	13	15	14	17	13	15	15	16	15	17	19	20	25	27	0	1	1	2	2	2	2	7	4	6	5	6	8	9	9	8	18	7	9	15	16	20	6	8	19	20	11	11	24	17	18	19	14	22	6	18	31	23	28	37	36	37	33	11	40	42	44	44	45	41	46	51	0	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1
75500	-293.272237040473840	-300.127724991433240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577992415453121	1	3	2	5	5	6	7	7	7	7	8	9	9	8	7	10	10	5	9	8	9	10	9	8	11	10	10	11	13	10	10	10	11	13	11	11	12	11	13	12	15	14	16	14	16	16	17	16	16	18	21	24	26	0	1	1	2	2	2	2	2	4	6	5	6	8	9	4	24	18	2	9	15	8	20	6	8	19	20	11	11	24	18	18	19	9	22	23	24	31	6	28	31	29	40	33	11	31	42	44	44	40	36	42	51	0	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	1	3	3	3	1	2	1	2	4	3	1	1
76000	-286.605347881523983	-293.460835832483383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691665888723307	0	4	2	2	5	6	7	8	4	8	8	9	9	8	8	9	10	8	9	10	10	11	10	10	10	9	11	12	12	11	9	11	12	13	12	10	12	13	13	12	15	14	17	14	16	15	17	16	19	20	21	23	28	0	4	1	1	2	2	2	2	4	6	5	10	8	9	9	8	18	7	15	9	8	26	10	16	19	15	11	11	36	17	7	19	20	22	23	8	31	35	28	31	24	37	20	27	40	37	44	44	45	41	46	51	0	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	3	1	3	1	2	1	1	1	2	2	2	1	1
76500	-278.332238873135623	-285.187726824095023	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629521889542413	0	2	1	5	6	4	7	9	6	8	9	9	8	8	7	9	10	8	9	10	9	10	9	7	10	10	11	12	13	12	10	11	11	13	12	11	12	13	13	13	15	14	17	14	16	15	16	16	18	19	22	24	28	0	1	1	2	2	2	4	24	2	6	5	6	24	9	9	24	18	7	9	15	24	15	6	4	19	15	11	11	8	17	18	19	9	22	23	16	31	23	27	31	16	37	34	28	40	37	44	44	45	41	42	51	0	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	3	1	1	1	2	2	2	2	1	2	1	1	2	1	2	1	2	2	1	1	1	3	3	1	1
77000	-284.655211639188337	-291.510699590147738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599770305720311	0	2	3	5	4	6	6	8	7	8	9	8	9	9	8	10	11	8	8	9	9	11	10	10	11	11	10	12	12	10	10	10	12	13	13	11	11	14	13	13	14	15	18	15	15	16	16	17	18	19	21	25	27	0	1	1	1	2	2	4	7	4	4	5	6	8	9	9	13	18	4	9	15	6	9	10	8	19	20	11	11	24	18	18	19	9	22	23	16	31	23	28	31	16	37	33	28	31	42	44	44	42	41	46	51	0	1	1	1	3	1	3	1	2	2	2	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	2	2	3	3	2	2	1	1	1	1	3	2	2	1
77500	-262.116987128654898	-268.972475079614298	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.847608622448645	0	4	2	5	5	6	6	7	8	7	8	9	6	9	7	9	10	8	9	9	9	9	11	10	11	11	10	12	12	12	11	10	11	13	12	11	12	14	13	13	14	14	17	14	15	16	16	17	18	19	22	24	27	0	1	1	2	2	2	2	7	15	6	5	10	2	9	4	8	18	7	9	15	8	15	10	8	19	15	11	27	24	17	18	19	9	22	23	16	31	35	28	31	36	37	33	28	31	37	44	44	45	41	46	51	0	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	4	2	2	3	1	2	1	2	2	1	1
78000	-276.900837436517236	-283.756325387476636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708837473245491	1	3	3	5	6	5	6	7	7	7	9	9	8	6	8	9	9	9	9	10	10	11	10	8	11	12	10	12	12	12	10	10	12	14	12	12	11	14	13	14	15	13	17	14	15	14	16	18	18	18	21	24	27	0	1	1	2	2	2	2	7	14	6	5	6	8	4	14	8	2	7	15	15	24	15	6	8	19	15	5	11	24	17	17	19	20	22	23	8	18	23	27	31	16	37	33	39	31	42	44	44	40	41	46	51	0	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	3	2	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	2	1	2	1	3	2	2	2	1	2	1	2	1	1	2	2	2	3	2	1
78500	-280.055413928207486	-286.910901879166886	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693903479384496	1	3	3	5	5	5	7	7	8	7	9	8	8	9	6	9	9	6	8	8	9	10	8	9	10	11	10	12	12	12	10	11	10	14	12	12	11	14	14	13	14	13	17	14	15	16	17	17	19	18	22	24	27	0	1	1	2	2	2	2	2	4	6	5	10	8	20	4	8	18	2	15	15	8	20	10	8	19	15	11	27	7	17	18	19	9	22	23	16	31	35	28	31	16	37	33	11	31	42	44	44	45	41	46	51	0	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	2	1	1	1	2	2	2	4	2	2	1	1	1	2	2	3	1	1
79000	-286.929920930828928	-293.785408881788328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712135553702266	1	4	2	5	6	5	6	8	8	7	9	8	9	6	7	6	9	8	9	8	9	10	10	10	9	11	11	12	13	11	10	10	11	13	13	11	12	13	14	12	15	14	17	13	15	16	16	18	19	18	21	25	28	0	1	1	2	2	2	2	16	14	2	5	6	8	4	14	2	18	2	14	15	2	20	10	16	14	22	11	11	36	18	18	19	14	22	23	16	31	23	28	31	36	37	33	11	31	42	44	47	46	41	42	51	0	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	3	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	2	1	4	2	2	2	1	1	2	2	2	2	1
79500	-292.120822396444282	-298.976310347403682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673470306611014	0	4	2	5	5	5	6	7	7	8	10	8	8	6	8	10	10	8	8	10	9	8	9	9	10	9	10	12	13	12	11	10	11	13	12	12	11	14	14	14	14	14	17	15	15	16	16	17	16	19	21	24	28	0	1	1	2	2	2	2	2	14	6	5	6	8	4	14	8	18	7	14	15	8	2	6	8	19	9	5	27	31	17	18	19	9	26	23	24	17	6	11	31	36	31	33	28	31	42	44	47	40	41	46	51	0	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	5	2	1	1	2	2	2	2	1	1	1	1	2	2	2	1
80000	-302.486041566465985	-309.341529517425386	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690951980368876	0	3	3	4	5	5	5	7	6	7	8	9	9	9	7	8	10	7	8	9	10	10	10	9	10	11	10	12	13	11	10	11	11	12	13	11	11	13	14	13	16	13	17	12	15	16	16	17	17	19	21	24	28	0	1	1	2	2	2	2	7	4	6	5	6	8	9	9	8	18	2	9	15	8	14	10	8	19	20	11	11	16	18	18	19	9	22	23	24	18	23	28	31	36	37	33	11	40	42	44	44	45	36	46	51	0	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	1	2	2	1	2	3	1	2	3	1	2	1	2	2	3	3	2	1
80500	-299.709776176358787	-306.565264127318187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671448458268141	0	2	3	4	5	6	7	7	5	7	10	9	8	8	7	10	10	8	9	9	8	10	11	10	10	12	11	12	13	10	10	10	11	12	12	9	11	13	13	13	16	15	18	14	14	16	15	18	18	19	22	24	27	0	1	1	2	2	2	6	2	4	6	5	6	8	9	9	8	18	6	14	15	8	15	6	36	19	20	11	11	36	18	18	19	20	22	23	8	18	6	28	31	24	37	26	11	40	45	44	47	45	41	46	46	0	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	1	1	2	2	1	1	1	1	1	1	2	4	1	2	4	2	3	2	1	2	1	1	2	2	3	4	1
81000	-310.385224681626369	-317.240712632585769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721979951836227	0	3	3	5	5	5	6	8	6	7	8	8	9	9	7	7	10	7	8	8	7	10	9	8	11	11	11	11	12	11	10	10	11	14	12	10	11	13	13	13	16	15	17	15	15	13	17	17	17	20	20	24	26	0	1	1	2	2	2	2	16	2	6	5	6	16	9	9	6	18	7	9	15	2	2	10	16	19	20	11	11	24	17	18	19	14	26	23	16	31	23	11	37	29	46	20	28	31	37	44	44	40	41	42	51	0	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	1	2	3	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	2	2	1	2	2	4	2	3	1	1	1	2	2	3	1	1
