step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
57500	-328.456257392932230	-326.961453474975031	-1.494803917957191	0.000107108750335	0.000031954203447	0.298334200961985	0.692076313403996	-1	2	2	5	1	3	5	6	4	7	7	6	6	6	7	7	6	8	8	8	8	9	8	8	9	10	8	10	10	9	12	12	11	13	15	13	13	13	14	12	16	16	16	17	17	18	18	19	20	20	20	22	22	23	24	23	26	0	1	5	5	1	2	1	3	6	5	13	9	9	4	4	7	6	8	3	13	14	8	15	11	20	14	12	19	24	14	25	21	27	28	11	40	27	32	27	24	32	38	40	35	43	38	45	42	41	47	48	49	50	50	48	52	55	1	1	1	1	1	1	3	2	1	4	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	4	1	2	1	2	2	2	2	1	1	1	2	1	2	2	1	1	1	1	2	3	1	1
58000	-320.797737080903630	-319.422384334048729	-1.375352746854902	0.000080012853785	0.000036843099861	0.460464764319341	0.563539622762530	0	2	2	4	4	3	5	5	5	7	6	6	5	7	7	7	6	9	10	8	6	9	8	9	10	9	7	11	10	10	11	10	11	12	13	14	15	13	15	13	16	15	15	18	18	19	17	19	20	19	21	21	22	20	24	24	25	0	1	1	3	3	3	2	5	6	8	5	6	6	21	4	8	6	23	12	9	6	21	15	11	22	6	13	20	11	27	25	21	27	20	27	40	26	32	33	24	38	38	40	42	47	38	43	42	38	47	48	46	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	3	1	2	2	1	1	2	2	2	2	1	3	2	2	2	2	1	1	1	1	2	1	3	4	1	1	1	2	1	2	2	2
58500	-307.635396320399252	-306.262936144264074	-1.372460176135184	0.000071966627684	0.000033888569709	0.470892840194021	0.717949731467410	0	3	2	6	3	5	6	7	4	5	7	6	7	7	7	7	6	9	11	9	7	6	9	9	10	9	8	11	10	10	12	11	11	13	14	12	14	13	13	15	16	15	16	17	17	18	18	18	20	19	21	20	21	22	24	23	25	0	1	1	6	3	9	2	1	3	5	5	9	6	22	2	3	6	16	23	13	12	6	15	16	21	13	22	20	24	8	25	27	27	20	33	24	33	32	27	36	38	38	36	41	43	41	45	44	41	45	48	46	50	50	51	52	51	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	3	2	2	3
59000	-331.318921032290916	-329.829490032513093	-1.489430999777808	0.000079983421791	0.000024176617391	0.302270356153991	0.650684209159379	0	3	1	4	4	4	5	6	3	6	6	6	6	7	6	6	6	10	11	8	8	8	8	9	8	9	10	11	10	10	11	12	11	13	15	13	13	13	14	15	16	16	16	16	17	18	18	19	20	20	22	22	22	22	24	24	23	0	1	1	1	9	9	2	3	3	5	3	6	6	12	4	4	9	4	18	12	14	13	15	5	16	14	22	20	24	22	25	13	27	20	37	18	27	18	37	10	38	38	40	38	43	38	45	44	46	40	48	46	50	50	51	52	51	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	1	2	2	1	1	2	3	1	2	2	2	1	1	1	5	1	2	1	1	1	2	1	2	1	3	2	2	1	1	1	2	1
59500	-328.851393184018264	-327.332418817766438	-1.518974366251829	0.000102211542704	0.000028833988108	0.282101094898978	0.736241621818962	1	3	3	5	4	5	5	6	4	7	5	7	6	8	6	8	7	11	12	8	7	9	8	7	8	9	10	11	10	10	11	11	11	13	15	14	14	13	14	12	17	15	16	17	16	17	18	19	21	18	21	23	21	23	23	23	25	0	1	1	2	3	9	5	3	3	5	3	6	9	21	2	3	13	17	2	13	9	4	15	11	11	21	22	6	5	22	25	21	27	32	33	40	33	27	33	24	42	38	36	42	40	38	45	44	41	45	48	46	50	50	51	49	55	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	4	1	2	2	1	1	2	2	1	2	4	1	2	2	1	1	2	1	1	2	2	2	1	1	1	2	2	2	1	1	2	1	1	3	2	2	1	1	1
60000	-282.841795772574699	-281.467172138555156	-1.374623634019538	0.000074186711414	0.000034345913270	0.462965841395828	0.843289081137375	1	2	2	5	3	5	2	5	3	7	6	6	6	6	7	7	6	9	9	8	7	9	9	9	9	10	9	7	11	10	10	11	11	13	14	12	14	13	15	14	16	15	17	17	17	18	18	20	21	20	22	22	22	22	22	20	24	0	1	1	2	3	9	1	5	3	8	5	6	6	9	4	4	6	16	10	28	14	21	15	11	20	22	14	12	24	27	25	27	27	20	32	24	32	32	35	36	38	38	40	41	40	41	43	44	46	47	48	56	50	50	48	46	51	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	2
60500	-285.468030673698536	-284.107087327648514	-1.360943346050039	0.000076449419079	0.000042754857942	0.559256806092173	0.865310322220171	0	2	2	6	3	5	4	5	4	6	5	6	6	8	7	6	7	9	10	8	8	9	8	9	10	8	9	8	10	7	12	11	12	13	14	11	14	13	14	14	15	15	16	17	17	17	19	19	20	19	21	22	21	21	23	24	24	0	1	1	2	3	9	2	3	3	5	3	9	6	3	4	5	6	16	15	13	9	21	15	4	20	13	30	13	24	6	25	27	32	14	32	24	33	32	27	36	38	38	40	41	43	41	45	44	46	45	48	49	50	50	51	52	51	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2
61000	-320.700044591894027	-319.337049694527821	-1.362994897366210	0.000088623709676	0.000046510940478	0.524813739440992	0.588585350640801	0	2	1	5	4	5	5	4	3	7	7	6	4	8	7	6	6	10	11	8	7	10	8	9	9	9	9	10	11	9	11	11	10	12	14	13	14	13	15	14	16	14	15	15	16	17	19	19	20	20	20	22	22	22	21	23	24	0	1	1	1	1	9	2	9	3	4	1	13	9	6	1	3	6	16	16	16	9	21	16	8	11	21	21	20	11	9	25	33	27	18	33	24	32	30	32	36	42	38	36	38	36	41	45	44	46	45	48	49	50	50	51	52	55	1	1	1	2	3	1	1	1	1	1	3	1	1	2	3	2	1	2	3	1	2	2	1	2	1	1	1	1	3	3	2	1	1	1	3	3	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2
61500	-320.313814066438283	-318.951057046420374	-1.362757020017923	0.000063040387003	0.000038816085886	0.615733623022185	0.725275487269929	0	2	2	4	3	5	5	7	4	7	6	5	7	6	5	8	6	10	11	9	8	8	7	9	9	9	9	10	11	9	11	11	11	12	11	13	15	12	14	14	16	14	16	17	17	19	19	19	21	19	22	22	20	22	24	24	25	0	1	1	1	3	9	5	6	3	4	5	9	6	12	2	8	6	16	18	6	14	14	15	10	22	14	14	6	24	23	25	27	27	28	27	24	35	27	35	10	38	38	36	41	43	42	45	44	46	45	48	49	47	50	51	52	55	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	3	2	2	2	3	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1
62000	-351.245565155802922	-349.879310949734418	-1.366254206068486	0.000083858475343	0.000054423725000	0.648994925998117	0.594096222049927	0	3	2	6	3	5	6	5	3	6	6	6	5	7	8	7	6	9	12	9	8	9	9	10	9	9	8	11	10	9	10	11	11	13	14	14	14	13	13	13	16	16	16	18	17	19	18	20	19	19	21	21	20	22	23	24	26	0	1	1	2	3	9	2	5	3	8	2	9	9	9	4	8	9	8	8	12	12	14	11	6	12	14	8	21	17	27	25	27	27	28	22	10	33	21	14	29	38	38	36	38	43	41	45	44	41	47	48	49	50	53	51	52	48	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	2	3	3	1	1	2	2	1	1	2	2	1	2	4	2	2	2	2	2	1	1	3	1	2	1	1	2	1	1	1	1	1	2	2	3
62500	-315.707558192635872	-314.344200432414993	-1.363357760220886	0.000114238539874	0.000059557822210	0.521346143568825	0.780416768356655	0	3	2	6	4	4	5	6	5	7	7	7	7	7	8	8	7	9	12	8	7	9	8	9	9	8	10	10	10	10	11	11	9	13	14	13	14	14	12	15	16	15	16	17	17	18	18	20	20	20	22	22	22	22	23	23	25	0	1	1	5	3	3	2	5	6	5	5	9	6	6	4	8	9	12	10	13	4	17	4	11	21	9	33	20	16	14	25	27	14	11	33	23	39	19	27	36	38	38	36	41	43	41	45	41	46	45	48	49	50	50	51	46	55	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	2	3	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	1	3	1
63000	-293.947640268458201	-292.586186912163555	-1.361453356294670	0.000070276291741	0.000041846018787	0.595450012386480	0.701801204172994	0	2	2	5	4	4	5	5	5	6	6	6	6	7	8	6	7	11	11	7	8	8	7	8	9	10	9	10	9	10	8	10	11	13	13	12	14	13	14	14	17	15	16	17	17	17	18	19	19	20	22	22	23	22	24	24	25	0	1	1	2	3	3	1	5	6	5	5	6	6	9	23	5	12	16	10	9	14	8	4	11	31	21	14	20	11	22	12	27	27	18	32	24	27	32	27	36	38	38	40	42	43	38	45	44	41	45	48	49	50	50	48	52	51	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	2	1	1	1	3	2	2	2	1	2	1	2
63500	-318.964885964538666	-317.565793460506427	-1.399092504032212	0.000101400401548	0.000040886381930	0.403217159950535	0.729005893699060	1	3	2	4	4	5	5	7	4	6	5	6	6	6	6	7	7	10	12	9	8	10	9	8	10	10	9	10	10	10	11	10	12	14	13	12	15	13	14	15	17	15	13	17	17	17	18	18	20	20	20	22	22	22	23	21	25	0	1	1	2	3	9	2	5	3	1	3	6	9	9	1	5	6	8	28	9	14	21	2	5	27	21	14	20	10	27	25	27	6	21	27	24	32	33	35	36	42	38	36	42	43	38	45	42	41	47	48	49	50	50	51	41	55	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	3	2	2	2	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1
64000	-323.262535620288418	-321.796448291055128	-1.466087329233263	0.000077748778331	0.000024964755791	0.321095151935983	0.696946806265345	0	3	2	5	4	3	5	5	5	7	7	7	5	8	6	7	7	10	10	7	6	8	8	8	9	9	9	10	10	10	10	12	11	13	14	12	14	12	12	14	16	15	16	17	17	18	18	20	20	19	21	21	21	23	24	23	26	0	3	1	2	3	3	2	3	6	2	8	6	6	6	2	5	13	16	10	9	6	21	15	11	20	22	9	20	11	22	25	33	30	28	32	24	32	27	27	36	38	38	40	41	36	38	43	42	46	47	48	49	50	50	51	49	55	1	1	1	1	2	1	1	2	1	2	2	2	1	3	2	2	1	1	2	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	3	3	2	3	1	1	1	1	1	2	2	2	1
64500	-309.220236758104249	-307.858552822494403	-1.361683935609833	0.000073877548907	0.000039977390982	0.541130445899950	0.790837040631865	1	2	2	4	3	3	6	5	4	6	7	7	5	8	6	5	6	11	11	7	7	9	9	9	9	9	10	10	10	8	10	12	11	13	15	12	15	13	14	14	15	15	16	17	17	17	18	19	20	19	21	21	22	21	23	23	26	0	1	1	2	3	3	4	3	6	5	8	9	9	16	2	5	9	14	8	13	6	14	15	15	20	21	20	20	24	15	25	14	28	28	27	24	19	32	22	36	38	38	40	42	40	41	45	44	46	45	48	49	50	45	51	52	55	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1
65000	-345.531466331719344	-344.133361350067844	-1.398104981651514	0.000068946073709	0.000027925387250	0.405032306369351	0.771618025457855	0	2	2	5	3	4	6	6	5	7	7	6	6	7	7	6	7	9	10	9	8	10	8	6	10	10	8	11	11	8	12	10	11	12	13	12	14	13	15	14	16	15	16	17	17	18	19	19	20	19	21	21	20	23	24	23	26	0	1	1	2	2	3	5	5	6	4	24	6	6	9	8	3	9	9	10	12	14	14	15	5	14	21	14	20	18	14	25	27	27	20	32	8	35	5	27	38	38	38	40	42	43	38	45	44	46	43	48	46	47	50	48	49	55	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	5	3	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	2	2	1
65500	-300.862265803851471	-299.498782048315945	-1.363483755535530	0.000053822784509	0.000033589950903	0.624084227700827	0.723971344583327	0	2	2	5	4	3	5	5	5	6	6	6	5	7	7	7	6	9	10	9	8	10	9	8	10	9	9	11	10	9	11	11	9	13	13	11	14	13	14	14	17	16	17	18	16	18	18	18	20	20	21	22	22	23	23	24	25	0	1	1	2	3	3	2	5	6	5	3	13	6	17	11	5	6	5	5	9	14	14	15	11	16	21	6	20	24	21	25	33	21	20	32	24	33	27	32	36	38	38	40	42	36	42	45	42	46	47	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	3	2	1	2	1	1	1	1	3	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	2
66000	-320.935665934056090	-319.564165645748119	-1.371500288307985	0.000081163031236	0.000038527509663	0.474692838310344	0.697720416443730	0	3	2	4	3	5	4	7	4	7	4	6	6	7	8	8	6	11	11	8	5	9	9	9	8	9	9	9	10	10	12	10	11	13	14	13	14	12	14	15	16	15	17	16	17	18	18	19	21	20	21	22	22	21	23	23	26	0	3	1	3	3	9	2	5	3	3	3	9	9	21	1	4	2	16	16	6	5	21	20	8	21	21	14	20	24	27	25	27	13	20	27	24	27	33	21	10	38	38	40	38	40	41	45	44	46	47	48	46	50	50	51	49	55	1	1	1	1	1	1	1	2	1	2	1	1	1	1	4	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	1	3	3	3	2	2	1	3	4	2	2	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1
66500	-304.132567671026209	-302.694181418924245	-1.438386252101961	0.000117429526442	0.000040896354799	0.348262962798884	0.785334218962234	0	1	1	6	4	4	5	6	3	6	7	5	6	8	7	8	6	9	11	8	7	8	8	9	9	9	9	7	10	10	11	10	11	12	12	10	14	13	14	14	17	14	16	17	18	18	17	19	20	20	21	23	23	23	24	24	25	0	1	1	6	3	9	9	7	3	5	8	6	9	21	7	17	9	8	18	13	13	21	15	11	28	14	28	9	24	27	18	27	22	16	32	24	35	35	33	36	38	38	40	38	47	41	40	44	46	47	48	49	50	50	48	52	51	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2
67000	-314.164825330787721	-312.803656021140455	-1.361169309647293	0.000092536735160	0.000051041701617	0.551583125644932	0.713314189436258	1	3	2	3	3	5	5	6	4	7	7	6	7	6	8	6	6	10	11	6	8	9	9	9	9	8	9	10	10	10	12	12	11	12	15	12	12	13	14	14	16	15	16	17	18	18	17	19	20	20	22	22	22	23	23	24	25	0	1	1	1	3	9	2	5	3	5	4	6	6	6	10	3	6	9	10	6	9	14	15	11	16	16	14	9	24	21	25	27	27	27	27	18	27	37	37	36	38	38	40	42	47	38	43	41	41	47	48	49	47	50	51	52	55	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	2	1	3	2	1	1	2	1	1	2	1	2	3	1	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1
67500	-339.805992741858006	-338.437251036705391	-1.368741705152643	0.000081380409309	0.000039623261824	0.486889438870168	0.681632871010616	0	3	2	5	3	5	6	4	4	7	7	6	6	7	6	7	7	10	11	6	6	10	8	9	10	10	10	8	10	9	12	10	11	13	14	13	14	12	14	14	16	14	17	17	18	18	16	19	20	19	21	22	22	21	22	24	24	0	1	1	5	3	9	8	2	3	2	2	3	9	21	5	13	6	16	22	9	9	14	4	11	14	21	14	15	24	12	25	15	32	20	33	16	32	26	22	36	38	38	36	42	47	41	36	44	46	45	48	49	47	45	48	49	55	1	2	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	1	1	3	2	1	1	5	2	2	2	1	2	1	2	1	2	2	1	1	1	1	1	1	2	1	3	2	1	2	1
68000	-291.188634152529403	-289.712503754090392	-1.476130398439028	0.000093917095076	0.000029360682653	0.312623411416261	0.732010143176837	1	3	2	5	3	4	5	6	5	6	7	6	5	7	8	5	7	10	11	7	8	8	7	9	9	9	9	11	11	9	11	11	11	13	14	13	13	12	14	14	15	14	15	18	18	19	18	18	18	20	21	23	23	23	24	21	25	0	1	1	5	3	3	2	5	6	4	8	13	6	13	23	5	13	16	10	13	14	14	4	11	20	14	21	9	24	14	25	27	27	28	32	24	27	27	33	36	38	38	40	42	43	49	43	41	41	45	48	56	50	50	51	49	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2
68500	-306.921657152917192	-305.557381040266705	-1.364276112650514	0.000089366214148	0.000056485591405	0.632068751524086	0.723623639867543	0	2	2	4	3	3	6	5	4	5	7	6	7	7	7	6	6	10	12	8	9	9	8	8	9	10	9	10	10	10	11	11	11	13	13	13	14	13	13	13	16	15	17	17	17	18	19	19	20	19	21	22	21	21	23	23	24	0	1	1	1	3	3	4	4	6	3	8	6	6	9	10	3	9	5	10	16	14	13	12	16	20	14	15	20	24	27	25	27	27	20	32	16	35	33	18	16	38	38	36	38	36	41	45	44	46	45	48	49	50	50	51	49	55	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	3	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	4	1	1	1	3	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1
69000	-345.588553826781435	-344.227342845672808	-1.361210981108647	0.000103958909613	0.000061307720157	0.589730311573707	0.579145519369105	-1	1	2	5	4	4	5	5	3	7	6	7	5	7	6	7	6	9	12	9	8	9	7	9	10	9	9	11	11	10	12	12	11	14	14	14	14	14	15	14	16	16	15	18	18	18	18	19	21	20	21	22	23	22	23	23	26	0	1	2	9	3	9	2	3	3	3	5	9	9	9	2	4	6	16	10	7	6	23	7	11	8	10	12	4	16	8	25	27	27	13	32	19	12	32	35	29	38	38	36	38	40	38	43	44	46	47	48	46	45	45	51	52	55	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	2	3	2	2	2	1	4	2	1	4	1	1	1	2	2	1	2	2	2	1	1	2	2	1	2	3	2	2	1	1
69500	-340.493339475690277	-339.132063921930012	-1.361275553760263	0.000096914888071	0.000057314866555	0.591393827060662	0.579228199481677	-1	1	3	4	4	5	5	6	4	7	7	6	6	7	5	7	7	9	9	9	8	9	6	9	9	10	9	10	11	10	12	12	12	13	15	13	15	14	14	14	16	15	17	17	15	18	18	19	20	18	22	22	23	23	22	23	25	0	1	2	2	3	9	2	5	3	5	2	6	9	13	4	2	12	8	10	13	14	14	15	8	16	22	14	11	24	11	25	27	27	21	27	11	33	27	14	36	38	38	40	42	36	38	36	44	38	45	48	46	47	43	48	52	55	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	3	2	2	4	1	1	1	2	2	1	2	3	1	3	2	2	2	3	4	1	1	2
70000	-319.361195843591361	-318.000350895918643	-1.360844947672700	0.000079643202119	0.000045667953896	0.573406802853364	0.724932077260167	1	3	3	6	4	5	5	6	4	5	6	7	6	6	8	7	7	11	11	8	9	8	7	8	10	10	9	10	10	10	12	11	12	12	14	13	15	13	14	12	17	15	16	17	15	18	18	20	20	19	22	22	23	22	21	23	25	0	1	1	2	3	9	1	5	3	5	5	3	9	9	4	8	6	8	12	9	22	14	4	11	20	14	15	20	12	27	25	27	27	25	27	40	32	27	33	18	38	38	40	42	40	41	45	44	46	47	55	46	47	47	48	49	55	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	2	1	2	2
70500	-273.088337242066700	-271.697357335535571	-1.390979906531116	0.000074793244071	0.000031352309075	0.419186377917047	0.844384609251229	1	2	2	5	4	4	4	6	5	7	7	5	6	8	7	5	6	10	11	7	7	9	9	9	10	8	9	10	11	10	11	11	11	13	14	13	13	13	14	14	17	15	16	17	17	19	18	19	20	20	22	22	22	21	20	23	26	0	1	1	3	3	3	2	5	6	16	16	6	6	21	4	5	6	16	18	13	9	21	15	11	20	21	21	20	24	27	25	27	27	28	32	24	33	33	33	36	42	38	40	42	43	35	45	44	46	47	55	49	50	50	48	46	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2
71000	-321.597614958489544	-320.219875885256101	-1.377739073233424	0.000078933271200	0.000035739110138	0.452776244980241	0.688853434607638	0	3	2	3	4	4	4	6	5	5	7	6	7	8	5	8	6	9	12	7	7	9	8	9	10	10	9	11	10	9	12	11	11	13	14	14	14	12	15	14	16	15	16	17	17	17	18	18	19	19	22	22	20	23	21	23	25	0	1	1	1	3	3	2	1	6	3	3	9	9	15	1	5	6	4	5	15	15	14	12	5	8	14	21	20	11	21	25	27	27	20	32	24	19	32	33	11	38	38	40	42	43	42	45	42	46	47	55	49	50	50	48	46	51	1	1	1	2	1	1	1	3	1	1	2	1	1	2	2	2	1	2	3	1	2	1	1	3	2	1	1	2	2	1	1	1	1	2	1	2	1	1	2	4	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2
71500	-282.945628281130269	-281.583058536992326	-1.362569744137959	0.000079036443626	0.000041834412231	0.529305347148796	0.776100126839656	0	3	2	5	3	3	5	5	4	6	7	5	7	8	8	6	6	10	10	8	8	9	9	10	10	9	10	10	11	9	11	11	10	12	15	13	14	13	12	14	16	15	16	17	17	18	19	18	21	19	22	22	22	21	20	23	25	0	1	1	2	3	3	2	5	6	8	16	6	12	9	11	4	9	16	14	12	16	21	15	14	20	14	21	20	24	14	25	33	20	28	39	24	33	27	33	36	38	38	40	42	43	41	45	44	46	45	55	46	50	50	48	49	51	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2
72000	-335.435486381749172	-334.004417690453067	-1.431068691296127	0.000087485838102	0.000031201930744	0.356651218307145	0.647236023658489	0	2	3	5	4	3	6	5	5	6	6	6	6	5	7	8	6	11	10	6	7	8	9	10	10	9	10	9	10	9	12	11	12	13	14	13	14	12	14	14	16	15	15	17	16	18	19	18	20	20	22	22	23	22	20	24	25	0	1	1	2	6	1	4	5	5	3	8	9	5	6	4	8	6	23	16	3	14	14	15	20	28	22	22	2	11	21	25	27	32	17	32	24	32	28	32	36	38	38	36	38	43	38	45	44	41	45	55	49	50	50	48	49	51	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	2	3	1	1	1	4	2	2	1	1	1	4	1	2	2	1	1	1	2	3	1	3	1	4	2	1	2	2	1	2	2	2	1	2	1
72500	-321.300535766056157	-319.903442398333937	-1.397093367722222	0.000087889358572	0.000035764420454	0.406925491719340	0.666519707543515	0	2	3	3	2	5	5	6	3	5	6	6	6	7	7	7	6	11	11	8	8	9	8	9	9	10	8	10	11	10	11	10	11	14	15	12	13	13	14	15	17	15	16	17	17	18	19	19	20	20	20	20	22	21	23	22	25	0	1	5	2	1	9	4	5	5	5	5	9	9	12	11	3	6	16	10	13	14	21	15	11	15	21	14	13	24	27	25	27	30	20	27	24	32	33	27	36	42	38	36	42	40	41	40	44	46	43	48	46	47	47	51	52	48	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	2	1	2	2	2	1	2	1	2	1	2	1	1	3	1	1	2	1	2	2	2
