step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
75500	-386.179658957423442	-384.721813605617967	-1.457845351805498	0.000111923585489	0.000036771049103	0.328537090212824	0.676989203103923	0	2	3	2	2	2	4	5	5	4	7	6	7	5	6	5	9	7	6	8	10	9	9	8	7	8	9	8	9	8	7	8	10	10	10	10	10	10	10	11	11	11	13	11	11	10	11	9	10	8	11	11	11	14	10	12	12	12	13	14	13	11	14	13	12	12	14	14	14	14	14	12	14	16	15	13	14	14	16	16	18	15	16	17	14	17	18	16	17	18	18	17	17	17	19	20	18	20	17	19	20	19	0	1	1	1	1	1	6	1	5	6	8	14	7	3	3	6	28	14	10	11	11	20	6	11	14	11	31	4	19	31	1	14	32	13	11	18	30	13	18	49	55	31	58	17	49	48	38	11	20	7	26	27	30	34	28	48	51	40	45	33	44	20	72	39	45	36	39	45	35	33	61	33	39	60	63	46	27	53	49	71	83	54	44	71	20	78	67	73	60	78	82	67	71	79	89	95	83	78	73	58	81	79	1	1	1	2	1	1	2	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	2	2	1	3	1	1	1	3	1	4	1	2	1	2	2	1	1	2	1	1	1	1	2	2	2	1	2
76000	-385.851297007809478	-384.164644703913439	-1.686652303896039	0.000099744027318	0.000020719060302	0.207722315397087	0.726280827116985	0	1	3	2	2	4	5	4	5	4	7	6	8	6	5	6	8	7	6	9	9	8	7	8	7	9	10	11	9	8	8	10	10	11	10	11	10	7	10	11	11	9	13	11	11	12	11	11	11	10	10	13	10	14	11	12	13	12	12	14	13	14	14	12	12	13	13	13	13	15	12	13	14	15	15	14	14	14	14	15	17	15	14	17	16	16	16	16	16	17	17	18	17	17	17	19	17	19	21	21	18	21	0	1	4	1	2	4	4	3	10	2	5	15	12	6	4	10	38	14	10	24	6	6	6	8	7	14	6	33	23	23	10	10	23	27	30	35	24	9	11	20	15	6	48	32	50	48	30	24	24	22	13	65	20	39	42	39	16	25	50	46	45	24	49	17	41	41	58	41	47	61	32	30	46	77	68	29	34	64	48	49	74	77	52	82	60	79	67	34	57	45	26	36	66	83	83	94	88	59	81	98	86	40	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	3	2	1	1	1	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	4	1	1	1	1	1	3	2	1	1	4
76500	-406.379357776410700	-404.570354134641263	-1.809003641769446	0.000139676905200	0.000024370891529	0.174480466145210	0.702775308708131	0	1	2	3	3	4	3	4	5	5	7	5	8	6	6	7	8	7	8	10	8	8	8	9	7	10	10	10	10	6	8	10	11	10	10	10	9	10	9	11	10	10	11	11	11	12	11	8	11	9	12	12	10	13	11	12	14	12	12	12	14	14	14	12	12	12	13	12	13	16	14	13	13	16	13	14	12	14	14	16	18	15	14	16	16	15	17	16	17	16	16	17	18	17	18	19	18	19	20	21	19	22	0	1	2	2	1	3	1	4	5	1	10	5	30	4	4	3	14	7	15	22	25	5	15	12	12	11	15	16	31	12	14	5	24	15	37	24	17	21	16	32	22	19	26	37	48	36	23	10	11	25	34	36	31	26	34	21	43	38	37	36	44	77	33	26	50	45	35	45	9	76	67	43	55	31	40	65	11	72	64	76	83	33	59	33	58	56	62	64	21	11	63	83	79	80	87	12	90	58	97	54	89	93	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	1	4	2	1	3	1	1	1	2	2	1	2	2	2	1	1	5	5	1	1	2	1	1	7	1	3	1	4	1	2
77000	-429.646751005722081	-427.717203758551761	-1.929547247170300	0.000110474188251	0.000016595841814	0.150223704526531	0.737948316605839	1	2	3	2	3	3	5	5	5	5	8	7	8	5	7	6	9	6	8	8	10	7	9	8	7	9	10	10	8	8	9	9	10	11	9	10	9	10	9	12	9	10	13	11	11	12	11	9	11	9	11	13	11	13	11	14	12	12	10	13	13	14	14	12	12	13	15	13	13	15	12	14	14	16	14	14	13	15	16	17	17	16	15	17	16	17	18	16	17	16	18	17	16	17	18	17	17	18	20	18	20	21	0	1	2	1	1	2	3	1	5	3	25	18	10	3	18	1	12	8	15	15	22	6	18	9	18	8	25	11	15	18	22	29	11	30	18	23	24	29	16	36	22	31	35	23	38	32	32	20	26	13	48	26	50	32	59	44	19	21	35	47	17	71	77	47	42	44	11	51	29	51	47	37	38	40	53	55	33	29	72	75	15	26	54	75	75	67	85	11	24	55	90	33	75	44	89	70	75	15	96	85	89	96	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	1	3	3	1	1	2	1	5	1	1	5	3	1	1	1	1	1	5	3	2	1	2	1	3	1	1	1	3	1	1	1	2
77500	-390.142853892439803	-388.672166603298990	-1.470687289140838	0.000066023904814	0.000020938737424	0.317138731534936	0.791836985608759	-1	1	3	1	2	3	3	5	5	4	5	6	6	6	5	6	8	7	7	10	9	8	9	8	7	8	10	9	7	8	9	10	9	10	11	11	10	10	7	12	11	10	12	11	12	11	11	8	11	10	12	12	11	13	12	13	13	10	13	14	13	15	13	11	9	13	14	14	13	15	13	14	14	16	12	15	14	13	14	16	17	16	15	17	16	16	18	15	15	18	15	17	16	17	17	19	18	17	19	20	20	20	0	1	1	1	2	2	4	3	5	7	4	3	6	1	3	11	13	15	15	26	29	4	13	18	10	25	48	11	15	13	25	19	22	17	21	21	9	39	9	65	33	30	42	25	32	21	22	8	16	22	31	42	17	24	47	41	35	21	21	20	20	73	17	21	19	49	45	78	42	61	49	59	78	51	35	20	36	53	64	76	74	88	45	77	71	55	80	69	36	84	63	59	59	57	86	84	82	40	98	87	92	34	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	1	3	1	2	2	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	4
78000	-377.917465132653263	-376.358994452135050	-1.558470680518217	0.000089365617492	0.000023204531757	0.259658383265126	0.708736400002289	0	1	3	3	3	3	5	5	5	5	8	6	8	4	6	6	9	6	7	8	8	7	5	8	7	9	11	11	10	8	8	9	9	10	10	10	10	9	8	11	11	11	13	12	12	11	10	10	11	11	11	12	12	13	10	12	13	12	10	14	14	14	14	13	11	13	14	14	13	15	14	14	14	16	13	13	13	13	16	16	15	14	15	17	16	16	17	16	16	17	16	17	17	14	18	19	18	18	20	22	19	21	0	1	1	2	2	2	4	1	3	2	23	5	12	2	14	1	11	14	6	8	14	5	1	7	8	11	25	25	21	8	15	25	25	9	7	18	24	20	6	16	34	47	41	33	51	26	13	26	59	16	24	59	37	56	13	17	50	42	25	77	58	44	38	40	31	32	54	44	48	45	64	36	52	58	40	38	34	46	75	72	33	40	75	66	53	61	74	67	78	47	81	77	44	78	86	90	74	42	92	102	74	57	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	2	2	2	3	1	1	1	2	2	1	1	1	1	1	2	3	2	1	1	2	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	2	1	1	2	1	3	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	3	1	2	3	1	1	1	1	3	1	1	1	4
78500	-416.818340142406669	-415.096841432312317	-1.721498710094324	0.000096276596055	0.000018974263491	0.197080747231043	0.693054134061201	0	1	3	3	3	3	4	4	6	5	8	7	8	7	7	7	7	8	8	9	9	8	9	7	8	8	11	10	10	8	9	9	10	9	10	11	11	10	8	11	11	10	14	11	10	12	11	10	11	10	11	13	12	13	11	12	12	12	13	13	13	14	11	11	12	14	15	14	13	15	14	14	15	16	14	14	12	15	14	15	17	16	16	15	15	16	18	16	17	17	18	18	17	15	18	19	18	19	21	20	19	21	0	1	2	2	1	2	2	3	3	7	12	7	9	3	10	10	8	5	24	30	9	5	15	6	8	17	39	20	14	14	10	14	12	24	18	13	21	26	24	9	24	12	57	21	17	47	42	39	18	17	20	42	12	49	20	23	12	20	18	18	49	36	32	16	31	57	69	64	51	79	57	47	59	49	55	25	38	49	65	62	70	58	61	29	48	40	77	80	61	39	69	83	62	66	86	86	84	83	92	83	93	98	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	3	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	4	1	2	1	1	1	2	1	2	2	1	2	1	2	5	2	1	1	1	1	1	2	1	1	2	1	1
79000	-440.300055794463390	-438.536968790264723	-1.763087004198640	0.000075527772897	0.000014024692633	0.185689212000271	0.644750595518450	0	1	4	3	3	4	3	4	6	4	7	6	6	6	4	6	7	6	8	10	7	8	8	8	8	8	10	10	10	8	8	10	10	9	9	10	9	8	9	11	12	11	14	11	11	11	10	10	9	8	11	12	11	13	11	14	12	12	13	13	14	14	14	12	12	13	13	13	12	15	14	15	15	16	14	14	12	15	13	16	15	15	15	17	13	15	16	15	18	17	17	18	17	16	18	18	19	19	18	22	20	20	0	1	4	1	2	4	1	2	5	5	10	8	8	6	4	8	3	6	5	26	9	14	15	6	14	18	30	19	31	12	14	9	22	25	9	23	18	9	9	30	38	23	47	37	27	28	25	30	17	9	13	20	20	46	34	39	47	27	65	34	85	34	65	35	44	28	29	20	17	60	35	28	68	52	45	33	31	69	57	60	29	13	41	61	30	19	85	42	29	63	78	19	94	86	74	91	99	54	94	97	78	79	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	3	1	3	1	2	1	1	2	1	2	1	2	2	1	1	2	3	1	1	1	1	2	5	1	1	1	3	1	2	4	2	1	4	1	1	1	1	1	2	1	1	2	4
79500	-403.601677725544732	-401.989948543544926	-1.611729181999823	0.000104259361451	0.000024505895937	0.235047439349149	0.791805316751501	0	1	3	2	3	4	5	3	5	4	7	5	8	5	6	6	8	7	7	9	9	7	8	8	8	9	10	8	9	8	8	8	9	9	11	11	8	10	10	11	12	9	12	11	11	10	9	10	11	11	11	12	11	14	10	12	14	12	13	13	13	14	15	12	11	14	14	14	13	13	15	15	14	16	12	12	12	15	15	16	17	16	16	18	16	15	17	16	16	16	18	18	18	17	19	19	17	18	20	21	20	21	0	1	2	1	1	8	4	2	4	8	7	5	22	3	5	10	15	10	10	31	23	7	10	16	10	10	17	11	19	3	14	11	19	30	26	27	12	30	30	26	55	5	4	27	33	9	17	31	30	26	30	21	10	59	13	39	65	32	77	75	27	45	61	42	31	64	53	69	33	36	50	45	75	61	38	31	39	45	53	58	63	63	73	75	77	60	90	67	29	66	82	88	83	78	84	87	86	31	91	82	91	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	4	1	1	3	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	3	1	3	1	5
80000	-450.124144564479138	-448.477211107478183	-1.646933457000936	0.000121460517824	0.000026884185211	0.221340940186998	0.735377919955673	0	1	3	1	2	4	5	4	5	5	7	6	8	7	7	6	9	7	7	10	9	8	8	9	8	10	10	10	9	7	9	8	11	9	11	10	8	9	9	12	12	9	13	11	12	10	11	10	12	11	12	12	11	12	12	14	13	13	11	14	14	15	14	11	13	13	14	14	13	15	14	14	13	15	15	14	13	13	15	17	17	14	15	15	14	15	17	17	18	15	17	18	18	16	18	19	18	17	21	21	20	20	0	1	2	1	2	3	2	5	5	3	7	3	11	16	9	6	16	10	9	37	15	1	3	11	12	19	10	30	19	6	10	19	29	30	38	9	19	32	23	17	28	25	34	24	31	37	21	25	17	34	20	29	29	27	26	25	39	13	31	41	41	78	40	24	53	21	43	64	39	43	35	44	3	19	49	29	20	53	56	20	40	55	52	54	52	45	61	70	44	4	26	67	70	72	61	87	65	73	96	62	65	93	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	5	4	2	2	2	1	1	3	1	1	1	1	1	2	1	1	3	6	3	2	2	1	1	1	1	1	1	3	3	1
80500	-406.618682989915840	-404.909542459420720	-1.709140530495098	0.000241309606146	0.000048438068886	0.200729965375076	0.586032864512270	0	2	4	3	1	3	4	3	5	4	7	6	6	5	7	5	7	6	7	8	9	8	8	9	7	10	10	9	9	9	8	10	10	10	10	10	9	9	9	11	11	10	13	12	11	12	10	10	8	8	8	13	11	14	12	13	13	12	12	13	14	14	14	13	13	14	14	15	14	14	14	14	14	16	14	14	10	13	16	16	17	16	15	16	15	17	17	17	17	16	18	17	17	17	19	18	19	18	18	21	20	21	0	5	5	1	1	5	6	5	6	5	2	10	9	4	7	8	2	5	6	9	49	10	11	49	9	30	9	25	14	13	13	10	39	21	23	50	17	15	19	77	36	22	51	40	24	24	51	15	14	13	13	59	22	58	35	47	36	29	36	39	64	34	23	42	33	28	35	41	51	42	56	11	50	19	60	52	13	26	53	55	57	44	60	71	61	62	41	71	57	83	71	33	68	85	92	70	68	68	73	59	99	52	1	1	2	3	1	1	1	1	1	1	2	2	1	1	2	1	4	2	1	1	1	2	1	1	1	1	2	1	2	2	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	3	1	2	4	1	2	2	2	1	4	2	1	3	3	4	1	1	1	1	2	2	3	2	1	1	1	2	3	1	1	1	2	3	1	1	1	2	2	1	2	3	2	5
81000	-383.266399976092998	-381.666110746696404	-1.600289229396571	0.000172512217244	0.000041385171448	0.239897046769619	0.615954929658768	0	2	2	2	3	3	5	4	6	5	7	6	7	4	7	5	9	8	8	9	8	8	7	7	7	9	10	9	10	8	7	9	11	11	11	11	8	8	10	12	12	11	14	10	12	10	11	10	10	10	12	13	11	13	11	14	13	12	11	13	13	13	13	12	11	14	14	15	13	15	14	15	15	16	15	15	13	14	16	15	17	16	15	18	17	15	17	16	17	18	17	17	18	16	17	17	18	19	20	21	20	22	0	1	1	1	1	1	5	1	8	3	4	3	10	4	6	5	13	9	10	13	23	24	4	5	3	15	10	25	32	13	9	10	32	31	24	27	31	10	18	48	65	21	38	31	47	24	49	26	25	38	35	51	44	29	26	47	41	65	21	50	65	31	35	49	37	45	48	61	24	63	58	17	50	65	64	5	35	17	45	57	83	19	54	73	10	52	47	43	61	25	80	41	76	67	61	88	73	70	79	61	97	86	1	1	1	1	1	2	1	1	1	1	2	3	1	2	3	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	1	2	1	3	1	1	3	3	3	1	4	1	3	2	1	1	3	1	1	5	1	3	2	2	4	1	2	1	2	2	1	1	2	3	3	1	4
81500	-390.262218792206227	-388.713866870420247	-1.548351921785988	0.000167318964525	0.000044340386539	0.265005145500687	0.689208929609523	0	2	4	3	2	4	3	4	5	5	7	6	7	6	6	6	8	7	6	9	8	8	8	8	7	8	10	10	10	9	8	9	10	10	10	10	10	10	10	11	12	9	12	11	11	10	11	9	10	11	10	12	11	14	12	12	14	12	12	11	12	13	14	11	12	13	14	14	13	15	14	15	15	15	14	14	13	14	15	16	17	15	15	17	15	16	18	17	17	17	17	18	17	17	17	20	16	19	20	22	21	21	0	1	2	1	1	5	1	5	6	7	14	6	12	5	5	8	25	2	1	10	10	7	11	15	14	19	21	42	31	26	14	21	23	12	30	22	13	30	21	23	40	16	13	23	31	22	32	24	5	20	31	44	21	27	51	29	27	46	29	22	47	31	52	32	28	24	58	43	42	66	62	69	36	10	65	53	45	55	61	54	55	17	18	83	66	54	66	85	63	72	72	57	57	41	37	70	40	50	70	98	95	79	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	3	1	1	1	1	1	4	2	1	1	1	2	1	1	2	1	1	1	1	4	1	1	1	2	1	1	2	1	1	1	3	5	1	1	1	1	2	1	2	3	3	1	1	1	3	1	1	1	1	2	1	2	3	2	3	6	2	1	2	3
82000	-384.432484875626926	-382.860290585969040	-1.572194289657885	0.000172576050112	0.000043624645703	0.252785051427725	0.644076578581143	0	2	4	2	1	3	5	4	6	5	8	7	7	6	5	6	9	7	7	9	9	9	8	9	6	9	10	10	10	7	8	7	10	11	11	10	11	9	9	9	12	9	13	11	11	11	10	11	11	10	11	12	12	12	12	14	14	12	13	13	14	13	15	12	11	13	12	14	12	15	14	14	14	16	13	14	13	15	15	17	17	16	15	16	16	16	17	16	17	17	17	16	18	17	19	18	18	20	19	20	21	21	0	1	4	5	1	5	3	6	8	8	19	3	1	8	6	3	18	4	3	30	32	30	32	16	3	9	11	13	16	8	13	3	20	38	39	20	6	32	11	30	16	8	35	16	18	24	10	19	19	39	22	20	19	14	34	58	54	10	35	53	45	29	41	50	16	46	24	37	50	66	69	25	67	52	24	10	37	60	59	69	86	69	31	56	48	20	57	77	25	34	61	9	71	78	91	89	60	82	90	96	89	11	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	3	1	1	1	4	2	1	2	1	1	1	2	2	1	1	1	3	3	1	1	1	3	1	1	2	1	1	1	3	1	1	2	1	1	1	4	1	3	2	3	1	1	1	2	1	3	2	1	3	4	1	2	5	2	1	4	2	1	1	1	2	3	1	1	3	5
82500	-426.970497656706698	-425.553737960721946	-1.416759695984763	0.000118471005760	0.000044438610851	0.375101152949128	0.695767271662374	1	2	4	2	3	2	5	4	5	5	7	6	7	6	5	6	8	6	7	8	6	9	8	7	8	9	9	10	9	8	8	9	10	9	8	10	10	9	10	10	11	10	11	11	12	11	11	11	12	10	11	13	11	13	11	14	14	11	13	13	13	15	15	13	12	14	14	14	13	16	14	14	12	16	11	14	14	15	15	16	17	15	15	16	16	17	17	15	16	16	17	17	16	17	15	19	18	19	18	20	18	21	0	1	2	1	2	1	4	1	6	2	18	4	7	7	6	3	7	8	7	19	15	20	21	15	11	21	18	35	9	21	2	10	11	18	16	23	9	16	17	25	20	35	20	22	37	38	34	26	29	12	34	34	39	28	11	19	35	22	51	75	51	65	28	22	27	41	49	58	48	67	60	58	10	65	38	21	65	66	69	67	74	33	56	66	55	53	78	66	36	56	66	59	67	84	54	67	89	20	92	99	41	70	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	3	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	1	3	1	1	2	1	1	4	1	1	3	2	2	1	2	1	1	2	1	1	1	1	1	5	1	1	4	2
83000	-426.395918133348175	-424.649240018199691	-1.746678115148463	0.000116529112465	0.000022143988728	0.190029669492293	0.685326941835144	0	1	4	3	2	4	4	4	5	4	7	6	8	6	6	6	8	7	7	9	9	9	8	9	6	8	10	11	10	9	8	9	10	10	10	11	11	9	8	12	10	10	12	11	10	11	10	8	11	10	11	12	11	13	12	13	14	12	10	13	13	14	15	13	12	13	14	13	14	15	15	15	14	16	13	14	12	15	15	17	16	16	16	15	15	15	16	16	18	17	17	19	17	17	19	19	18	19	19	21	19	20	0	1	5	5	2	5	5	5	4	5	15	4	15	3	3	8	18	10	10	19	19	6	1	12	6	11	48	11	20	8	10	11	24	22	26	26	14	16	9	35	25	39	18	47	31	45	7	25	2	31	32	41	45	53	47	55	61	47	13	50	40	46	37	48	20	20	36	47	55	68	64	45	55	59	36	11	50	57	58	65	78	52	61	69	58	36	22	79	93	84	33	78	72	33	83	86	47	52	69	90	68	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	3	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	3	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	3	1	1	2	2	1	2	1	1	1	2	2	1	1	1	3	1	1	4	1	1	3	5	2	2	2	2
83500	-421.280788112265611	-419.833958898488163	-1.446829213777460	0.000115681073445	0.000039249341088	0.339289219217873	0.511009567371328	0	2	3	2	2	4	5	4	6	4	5	6	6	6	7	6	6	6	8	10	7	9	9	8	7	10	11	11	9	8	8	9	10	9	9	10	10	9	10	10	11	10	12	11	11	12	10	11	11	11	11	13	11	13	11	13	13	12	13	12	12	15	15	11	12	13	15	13	13	15	15	15	14	17	15	12	12	13	15	16	17	13	15	17	16	17	17	16	16	17	17	17	16	17	18	19	19	19	20	21	20	18	0	1	2	1	1	5	1	5	8	5	5	6	7	8	4	4	1	10	5	19	14	1	31	8	8	9	38	29	17	4	7	24	12	31	3	6	24	30	19	25	5	19	3	42	22	53	38	39	15	17	39	28	2	20	38	53	35	20	46	26	30	14	44	29	29	38	82	20	29	19	58	59	44	80	78	40	50	48	58	17	71	31	42	61	3	54	93	65	29	70	42	40	57	64	88	84	70	93	72	44	102	61	1	1	1	1	1	1	2	1	1	1	2	1	1	1	4	1	3	1	3	1	1	3	1	2	2	2	1	1	2	4	2	1	2	1	3	2	2	1	1	1	5	1	4	1	1	1	1	1	1	2	1	1	4	1	1	1	2	1	1	1	3	5	2	1	2	2	1	1	2	3	1	1	3	1	1	2	1	1	1	4	1	3	2	2	4	2	1	2	4	1	2	4	2	3	1	1	2	2	3	6	1	2
