step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
78500	-399.824192348083614	-398.294674649728563	-1.529517698355075	0.000197564198375	0.000054462792351	0.275671365554363	0.708685161429319	-1	1	4	2	6	8	9	9	10	10	10	11	12	10	12	12	13	11	13	12	14	13	13	14	15	13	14	16	17	16	17	15	17	20	19	17	18	21	20	21	22	24	21	21	20	23	22	24	24	27	26	27	28	29	31	32	0	1	4	2	4	4	3	3	5	6	0	7	9	8	6	11	8	9	7	9	22	5	12	14	9	14	23	14	20	21	15	22	25	28	27	6	33	31	29	17	38	29	36	35	27	39	37	33	47	49	49	46	50	53	52	54	1	1	1	1	2	3	1	3	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	1	3	1	1	2	1	1	2	2	5	1	3	1	4	1	4	2	1	4	2	1	3	1	2	1	2	1	1	1	2
79000	-380.931490340590528	-379.217973623729847	-1.713516716860681	0.000134994942809	0.000026921063479	0.199422755541086	0.522733983328495	-2	1	3	4	6	10	9	7	9	10	9	11	11	11	12	11	12	12	13	13	13	13	14	12	15	14	14	16	17	17	15	16	16	20	18	18	19	21	19	19	21	24	20	23	22	23	25	25	27	26	26	30	29	30	31	29	0	1	2	3	3	4	8	4	8	8	0	7	9	6	6	11	7	13	7	13	14	13	6	14	20	9	6	6	23	21	6	18	13	17	23	33	13	34	36	35	31	45	23	35	40	39	37	33	47	37	47	47	37	50	50	48	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	3	2	3	2	2	2	2	2	1	4	1	1	1	2	1	2	3	2	2	3	5	1	2	1	2	4	2	3	2
79500	-365.930259206750634	-364.183773527729102	-1.746485679021520	0.000121356241963	0.000023067602982	0.190081718163502	0.547691028510424	-1	1	4	3	7	7	8	8	10	10	9	10	11	11	13	11	12	10	11	14	13	15	14	14	16	14	15	16	18	16	18	16	15	20	19	16	19	21	19	21	22	23	22	23	21	23	24	25	28	27	26	29	29	31	32	32	0	1	2	2	3	4	6	6	8	5	0	7	8	7	10	11	12	3	7	9	9	18	9	19	9	21	23	24	32	14	14	18	18	27	23	18	33	34	36	27	34	43	34	40	35	36	37	37	47	47	47	50	50	47	47	53	1	1	2	2	2	3	1	1	2	1	1	1	1	2	2	1	1	3	2	2	2	2	2	2	2	1	1	1	1	3	4	4	3	3	3	2	2	1	2	4	1	1	1	1	1	4	2	3	2	1	1	1	1	2	4	3
80000	-374.475952559864140	-372.850931565925293	-1.625020993938864	0.000150373316959	0.000034535955208	0.229668108054664	0.628441190044752	-2	2	3	4	6	8	10	8	9	11	9	12	11	10	12	11	11	13	13	11	12	14	14	15	16	14	15	15	18	16	17	16	16	19	18	17	18	22	17	21	20	22	23	22	21	24	24	25	28	27	27	28	28	30	31	31	0	1	2	3	3	5	5	5	8	9	0	14	9	8	13	11	6	9	7	9	14	10	18	7	18	21	10	9	24	24	17	9	13	24	23	32	33	45	25	35	35	31	40	45	35	36	33	46	37	47	47	50	50	50	53	48	1	2	1	1	2	2	3	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	3	2	1	2	3	1	1	2	3	2	2	2	1	1	1	1	2	2	2	1	1	2	4	3	1	4	1	2	1	1	1	1	3
80500	-405.228990049688775	-403.772885065578237	-1.456104984110544	0.000174902613304	0.000057747780955	0.330171058419931	0.549380173795788	-2	1	4	3	6	9	8	7	8	10	10	10	11	10	13	11	11	12	13	13	12	15	13	14	15	14	13	15	18	17	15	15	15	21	18	18	18	21	20	23	21	23	23	21	23	24	23	26	28	25	27	28	27	30	30	31	0	1	4	1	3	5	5	5	5	7	0	5	9	7	8	11	10	13	13	9	14	10	7	14	20	7	6	26	5	24	17	20	20	35	23	20	33	29	29	35	29	38	29	35	38	39	33	47	48	37	48	33	48	53	53	53	1	3	1	3	1	1	2	1	1	2	1	1	2	1	3	1	1	1	1	2	1	2	2	2	1	2	2	1	5	1	2	1	1	1	2	2	1	2	2	4	1	1	2	1	1	2	4	2	2	4	1	5	1	2	1	2
81000	-361.926789866663285	-360.461945719719211	-1.464844146944097	0.000148650199350	0.000047893275970	0.322187768191797	0.504165197161804	0	1	4	3	6	9	8	8	10	10	10	12	12	10	13	11	11	12	14	13	14	15	14	14	13	14	14	15	18	16	18	15	15	20	18	17	18	21	19	22	22	24	22	22	22	23	25	25	27	27	27	26	29	31	31	32	0	1	4	2	3	5	5	5	8	8	0	7	6	6	10	11	6	6	17	5	14	5	25	18	6	20	17	14	18	21	12	20	13	23	28	9	33	31	22	12	31	34	24	31	35	36	37	37	48	47	47	48	50	47	50	55	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	2	4	2	3	1	1	2	1	2	2	2	1	3	1	1	2	1	3	2	1	2	4	2	2	4	2	2	3	2	3	1	1	1	1	2	3	2	1
81500	-381.121631673169475	-379.570942903875959	-1.550688769293540	0.000194979549286	0.000051425470876	0.263748024160298	0.583171229162179	-1	1	3	3	6	9	10	8	9	11	9	11	11	10	13	11	12	12	13	14	13	13	14	14	14	15	15	15	18	16	18	16	16	20	18	17	18	21	18	22	22	23	22	22	21	23	24	26	27	25	27	30	29	29	32	32	0	1	2	1	3	3	8	5	5	8	0	7	8	4	10	11	9	14	7	8	7	10	19	12	14	21	13	12	18	21	17	22	25	20	19	22	33	34	36	12	29	44	27	25	20	29	37	40	50	47	50	48	50	48	52	53	1	1	1	3	2	2	1	1	2	1	1	1	1	3	1	1	1	1	1	3	2	1	1	1	2	1	2	2	3	1	2	1	2	2	4	2	1	1	1	6	2	1	3	4	3	2	4	2	1	1	1	2	2	2	1	3
82000	-343.755135768219588	-342.063715918498247	-1.691419849721359	0.000156794827619	0.000032331091773	0.206199989270078	0.553814818520905	-1	0	3	4	7	9	9	9	9	9	10	11	11	11	11	12	13	13	14	12	14	14	13	15	15	13	14	15	16	17	17	15	17	21	17	17	19	21	19	22	21	24	20	22	22	23	23	24	27	26	25	28	29	30	31	32	0	1	2	3	4	4	5	5	5	5	0	7	9	7	10	11	6	9	17	9	14	5	12	14	20	14	17	19	17	26	23	13	32	31	23	22	36	43	22	31	43	40	12	27	23	39	37	37	48	48	47	50	50	53	50	54	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	3	1	2	1	1	1	1	1	1	2	2	1	2	3	2	1	1	2	3	1	2	4	4	2	2	2	2	2	1	1	1	2	1	2	2
82500	-387.368204923584869	-385.879758342949629	-1.488446580635249	0.000128313314231	0.000038879714065	0.303006077727148	0.507037646121611	-2	0	1	4	6	9	10	9	10	9	10	10	11	10	11	11	12	13	13	12	12	15	14	13	13	13	14	15	18	15	17	16	17	19	16	17	18	19	19	22	20	23	22	22	22	22	25	24	26	26	27	29	28	30	32	31	0	1	2	3	3	5	10	5	5	5	0	8	7	6	12	11	7	6	12	12	9	6	7	14	6	5	12	4	32	21	23	25	9	17	27	25	33	28	9	34	31	34	31	38	35	39	48	37	47	47	47	48	50	48	54	52	1	1	1	2	2	2	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	3	2	2	2	4	1	5	1	2	2	1	3	4	1	2	1	2	4	2	1	2	2	1	4	2	1	3	1	1	1	2	1	3	1	1
83000	-364.373918375072378	-362.676997872599429	-1.696920502472964	0.000152077857488	0.000031095487703	0.204470842873075	0.529429612775522	-1	1	3	3	5	9	9	8	8	9	9	12	11	11	11	11	11	12	12	13	13	13	14	15	15	13	15	16	17	16	16	16	17	20	18	16	18	22	19	22	21	21	22	22	20	24	24	25	27	26	27	28	29	31	30	30	0	1	2	1	4	5	5	5	5	8	0	6	10	7	10	11	7	17	17	18	14	13	17	26	18	14	12	19	24	21	23	13	18	35	28	9	32	45	32	34	35	34	34	17	28	33	37	37	48	47	50	50	50	56	53	52	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	3	1	1	2	1	2	1	3	4	2	1	4	1	1	2	1	2	1	1	5	1	2	3	5	1	1	1	1	1	1	1	1
83500	-375.660251818468566	-373.846633197413780	-1.813618621054762	0.000148198631734	0.000025701090934	0.173423267361610	0.613703633790802	-2	0	2	3	7	9	9	8	9	10	9	11	11	11	13	11	12	11	13	13	12	15	14	14	16	14	15	16	17	16	16	15	16	20	16	17	19	19	19	23	20	24	22	22	22	22	24	22	27	27	26	28	27	30	31	31	0	1	2	3	4	5	5	5	5	8	0	7	9	7	10	11	12	9	7	8	13	6	17	14	9	21	17	19	35	21	17	13	20	7	17	32	33	20	36	38	35	43	41	38	25	36	37	29	48	47	47	53	47	50	53	50	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	3	1	2	3	1	1	2	1	2	2	2	2	4	2	1	2	3	1	2	2	2	1	2	4	3	2	2	2	2	1	1	2	2	2	3
84000	-347.739727479098519	-346.264048360087145	-1.475679119011348	0.000136884771012	0.000042843732598	0.312991228175844	0.599905940480144	-1	1	3	2	5	8	9	8	9	10	10	11	11	11	11	11	11	11	13	12	14	13	14	14	15	15	15	16	17	16	17	14	17	21	19	18	18	21	19	22	21	24	22	23	22	23	23	26	28	26	27	29	28	30	30	31	0	1	4	2	3	5	6	5	5	8	0	7	9	7	9	11	6	6	12	13	6	8	17	14	13	24	21	19	13	14	17	22	32	29	23	32	33	35	29	23	35	44	31	31	29	36	33	37	47	47	50	50	50	52	50	54	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	2	1	2	3	1	1	2	3	3	2	1	2	3	2	2	1	1	1	5	1	1	2	4	2	3	3	4	2	2	1	1	1	1	2	1
84500	-387.544442212680337	-385.773769312234947	-1.770672900445369	0.000162221641502	0.000029807503985	0.183745545348841	0.391411263916515	0	1	3	3	6	9	10	8	9	10	10	11	12	10	11	12	12	13	14	14	13	15	14	14	15	14	14	16	17	14	17	16	16	20	19	18	19	21	18	23	21	23	22	22	22	23	24	23	27	27	26	29	28	30	32	32	0	1	2	2	4	4	9	3	4	6	0	7	10	6	9	11	7	8	17	13	9	18	17	14	6	13	12	19	20	6	23	13	13	21	23	20	21	31	20	38	17	41	31	23	38	32	37	33	48	47	47	53	48	53	53	49	1	1	1	1	2	3	1	2	3	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	3	2	2	1	1	3	1	2	2	3	2	2	3	2	2	1	4	1	3	5	1	4	2	3	2	2	2	1	3	1	2	3
85000	-373.853598286741828	-372.416924588736492	-1.436673698005364	0.000124858349830	0.000043721862238	0.350171712962326	0.612674704266998	0	1	4	3	6	7	9	9	8	9	8	10	12	10	11	11	12	12	12	13	14	15	11	13	14	14	15	17	18	17	14	17	15	21	16	18	18	21	20	22	21	23	23	22	22	23	25	24	27	26	26	28	28	30	31	31	0	1	4	2	4	5	9	5	5	5	0	5	9	7	10	11	12	12	7	8	13	20	12	12	18	24	23	19	25	21	13	7	20	31	27	33	33	32	36	29	31	34	41	35	38	36	32	32	47	47	48	50	50	48	50	52	1	1	1	1	1	1	1	2	1	2	1	3	2	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	3	2	1	5	1	3	1	2	1	2	1	2	4	1	1	4	1	2	4	3	1	1	1	1	2	2	3	2
85500	-376.365218358427228	-374.866242697347730	-1.498975661079520	0.000131297813156	0.000038780995549	0.295366652470555	0.558588257461750	0	1	3	3	6	9	8	9	7	10	9	11	11	11	13	12	12	12	14	13	13	15	13	13	15	13	14	15	17	17	17	16	16	20	18	16	18	19	18	20	21	23	21	22	22	23	23	25	27	26	26	29	28	29	30	32	0	1	2	2	4	3	5	9	4	8	0	7	9	7	10	11	14	9	23	12	14	6	13	7	9	14	12	19	19	24	17	20	20	18	19	13	32	24	36	31	35	31	31	35	35	39	37	33	47	48	47	50	50	48	48	52	1	1	1	1	2	3	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	3	1	2	3	1	2	1	2	3	2	2	2	4	2	2	1	3	1	1	2	3	2	2	2	3	4	4	2	1	2	2	2	2	3	1
86000	-377.276538105342183	-375.550868149113228	-1.725669956228964	0.000126819357347	0.000024841122494	0.195878003276466	0.657087513478705	0	2	3	4	5	7	9	9	8	11	9	12	11	9	12	10	11	13	14	12	13	12	13	14	15	13	15	17	18	16	17	16	16	20	18	16	19	21	18	22	22	24	21	23	22	22	24	25	27	25	26	30	27	31	31	29	0	1	2	3	3	5	5	6	5	9	0	7	8	9	10	11	7	6	7	9	14	6	7	14	18	14	12	19	32	7	24	18	20	31	12	20	33	23	36	31	35	43	35	35	34	36	37	36	48	47	48	47	50	50	53	48	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	2	3	2	3	2	2	1	1	2	1	1	3	1	1	2	2	3	2	1	3	1	2	2	3	2	3	1	2	2	6	1	1	1	3	2	3	1	2
86500	-337.851115723467387	-336.463371664823569	-1.387744058643799	0.000112030420259	0.000047763921935	0.426347788616657	0.634700211541950	0	1	3	4	6	9	9	8	8	10	11	12	11	10	12	12	13	12	14	14	13	15	13	14	15	14	14	17	18	16	18	15	16	20	18	17	18	21	20	22	20	24	22	22	22	24	24	25	27	27	26	29	29	30	29	29	0	1	2	3	4	5	9	5	5	8	0	6	9	6	10	11	7	9	23	9	14	7	7	7	13	7	23	19	26	26	28	18	20	31	20	32	33	35	36	34	20	43	35	35	34	36	33	37	47	48	47	50	50	56	48	50	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	1	3	2	3	2	2	1	3	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	2	4	3	4	2	1	1	1	1	1	2	1
87000	-352.651269589955348	-351.035249110383006	-1.616020479572334	0.000137546951419	0.000032087196053	0.233281768310256	0.553943440049339	-3	1	4	3	7	6	9	8	8	10	10	11	11	11	11	12	13	13	14	14	13	14	11	14	16	15	14	16	17	17	17	16	17	19	18	17	19	21	19	21	20	23	22	23	22	23	24	24	28	26	27	28	29	30	32	32	0	1	4	2	4	2	5	6	5	5	0	7	9	7	10	11	13	13	14	13	12	18	5	21	10	14	23	19	20	24	7	13	32	17	27	32	33	34	32	35	31	43	34	45	28	39	33	37	47	48	48	50	47	52	53	54	1	2	1	1	3	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	3	1	1	2	2	1	1	1	1	2	2	1	2	1	3	2	3	2	2	1	1	1	3	1	2	1
87500	-364.373332596087494	-362.805653471755306	-1.567679124332164	0.000132943032695	0.000033900593691	0.255000905301029	0.539690911705749	-2	0	4	2	6	9	9	8	9	9	10	11	11	11	13	12	13	13	13	13	12	14	14	14	16	14	14	15	17	16	18	16	16	20	19	17	19	21	19	23	20	23	21	22	23	24	25	24	28	27	27	29	28	29	30	30	0	1	4	2	3	2	5	5	8	8	0	7	9	7	10	11	7	9	12	7	14	6	7	14	18	20	6	19	9	26	6	28	18	17	17	8	33	35	32	12	23	43	28	35	28	39	48	37	48	47	47	50	48	48	53	54	1	2	1	1	1	4	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	2	3	1	1	1	2	2	4	1	4	1	1	4	3	4	1	1	1	4	2	1	2	2	3	2	1	2	1	1	1	1	2	2	1	1
88000	-366.102201095688656	-364.632293043841969	-1.469908051846661	0.000147738378291	0.000046951200450	0.317799619794583	0.509139903679489	0	1	4	3	5	9	9	7	9	9	10	11	11	11	13	11	11	10	13	13	14	14	13	13	14	14	14	16	17	17	16	16	17	19	18	17	19	21	20	22	22	24	22	22	22	23	24	25	27	26	26	29	29	30	31	31	0	1	4	2	3	5	5	5	8	8	0	18	4	7	10	11	6	8	12	6	24	7	8	14	18	6	23	26	7	24	9	20	32	17	17	22	33	34	32	31	34	43	34	35	34	36	37	37	48	47	47	50	50	47	53	53	1	1	1	1	1	2	2	2	2	1	1	1	6	1	2	1	1	2	1	2	1	2	2	1	2	3	1	2	4	2	3	2	1	2	4	2	1	2	2	3	1	2	2	2	2	2	2	2	2	1	1	1	3	4	1	1
88500	-367.186115673845620	-365.597738408673649	-1.588377265171993	0.000131239901436	0.000032177650838	0.245181918651129	0.562305155706909	-1	1	3	4	6	7	8	9	10	9	10	12	10	11	11	12	12	12	13	12	13	12	14	15	15	14	15	16	16	16	17	15	16	20	18	16	17	21	17	23	21	24	21	23	21	22	23	25	28	26	27	27	28	31	31	32	0	1	2	2	4	4	5	6	6	5	0	7	8	7	10	11	7	5	12	9	14	9	20	21	13	14	14	17	21	26	17	18	18	35	28	12	33	27	32	45	35	43	23	35	34	36	37	47	50	47	48	48	48	50	53	52	1	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	2	4	1	1	1	1	1	1	2	2	3	2	1	1	2	2	2	2	1	2	1	2	1	1	1	1	2	2	1	3	4	1	2	2	1	1	1	2	2	2
89000	-360.983835240234896	-359.536183272637174	-1.447651967597705	0.000097498202924	0.000032998352374	0.338450877905863	0.496133171617563	-1	1	4	3	5	10	9	7	9	10	9	12	12	11	13	11	12	12	14	12	13	14	14	13	15	14	14	16	16	15	15	16	16	21	18	17	18	21	20	22	21	24	21	23	22	24	24	25	27	25	27	30	28	31	32	32	0	1	4	2	4	5	5	5	5	8	0	7	5	7	10	11	7	9	6	5	14	5	17	12	20	14	17	19	13	24	23	22	18	35	20	22	22	35	36	31	35	31	31	35	35	37	37	37	48	37	50	53	47	47	50	54	1	1	1	1	1	2	2	1	2	2	1	1	3	1	2	2	2	2	2	5	1	4	1	1	2	2	1	1	2	1	1	1	2	2	2	2	3	1	2	3	2	5	3	2	2	3	3	2	1	4	1	1	2	4	3	1
89500	-357.809337217522057	-356.197099139467070	-1.612238078054971	0.000162749487987	0.000038219531259	0.234836568344500	0.529542175285303	-1	1	2	4	6	9	10	9	9	11	10	11	10	11	12	11	11	12	12	12	14	14	14	13	15	13	13	15	17	16	18	14	16	20	19	15	18	21	19	22	21	23	22	22	21	24	23	26	28	26	27	29	26	30	31	32	0	1	2	3	3	4	9	5	5	9	0	7	6	6	6	11	6	13	9	13	14	24	19	6	20	14	17	19	25	21	28	9	32	27	31	13	33	35	32	31	35	35	35	35	31	39	37	39	47	47	53	50	47	48	48	54	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	2	1	1	2	1	1	1	3	1	3	1	1	1	1	3	2	2	2	2	2	2	2	2	3	4	2	1	2	2	2	2	2
90000	-358.835102043127563	-357.365544468543931	-1.469557574583656	0.000124258743427	0.000039526468596	0.318098087153659	0.557830389938747	0	1	2	3	7	10	10	9	9	10	10	11	12	11	12	12	12	11	14	12	13	14	14	15	15	14	14	16	16	17	16	16	15	20	18	18	18	21	17	22	21	22	21	22	22	23	24	26	27	27	26	28	25	30	30	32	0	1	2	3	3	5	9	3	5	5	0	7	9	8	10	11	7	9	12	7	7	13	13	14	5	14	12	24	18	21	17	25	8	35	31	32	25	35	25	34	23	23	27	35	38	36	37	53	47	47	47	51	47	52	50	47	1	1	1	1	2	1	1	5	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	2	1	1	1	2	2	1	3	1	1	1	2	2	1	2	3	3	3	2	1	3	3	1	1	2	2	1	1	1	2	4
90500	-351.717747572820087	-350.240719863982520	-1.477027708837576	0.000090850252869	0.000028335781912	0.311895465531295	0.657863226077232	-1	1	4	2	7	9	9	10	10	9	10	11	11	10	13	11	11	13	14	13	13	13	13	14	16	15	13	16	17	16	17	13	15	21	18	18	17	22	19	22	21	23	23	23	23	23	24	26	28	27	26	29	25	30	30	32	0	1	4	2	3	5	5	5	5	5	0	5	6	7	8	11	9	7	12	13	12	9	17	14	22	21	7	19	18	24	17	6	18	23	23	22	32	27	36	17	31	31	34	34	35	39	37	53	47	47	47	50	47	50	47	54	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	2	1	4	2	1	4	2	2	2	3	1	5	2	3	1	1	3	2	3	1	2	2	1	1	1	1	2	1
91000	-319.674951054312942	-318.165203183379674	-1.509747870933272	0.000121810666141	0.000035085697915	0.288034693732598	0.685289132845719	-1	0	3	4	6	8	9	10	8	11	8	11	12	11	12	10	11	11	13	12	13	14	13	14	15	13	15	17	16	17	17	15	16	20	18	18	19	20	20	22	21	23	22	22	21	23	24	25	28	27	26	30	28	29	31	31	0	1	2	3	4	3	9	9	5	8	0	7	9	7	10	11	7	9	7	18	14	13	6	21	13	14	23	12	13	21	12	13	22	31	31	33	33	35	36	35	31	43	31	34	35	36	37	47	48	47	47	54	50	50	53	54	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	3	1	2	3	2	2	2	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	2	1	1	1	1	1	2
91500	-369.544990112796711	-367.993666332677947	-1.551323780118744	0.000152841443588	0.000040259778441	0.263408781648764	0.539136994689342	-3	1	3	4	6	7	9	9	10	10	9	10	12	10	12	11	13	12	13	13	14	13	13	14	15	13	15	16	16	16	17	15	16	20	17	17	18	21	20	23	21	23	22	22	22	22	24	25	26	26	27	30	28	30	31	31	0	1	2	3	3	3	5	5	6	8	0	5	9	7	10	11	12	12	8	8	8	12	7	14	8	14	12	21	13	14	17	12	25	31	30	32	33	34	5	34	17	27	21	34	17	22	43	47	47	47	48	53	50	53	50	53	1	3	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	3	2	2	1	2	3	2	2	1	2	1	1	1	1	5	1	4	3	4	1	5	5	1	1	1	1	1	1	2	1	2	2
92000	-372.287160729608161	-370.613788307470202	-1.673372422137987	0.000161679877645	0.000034289622940	0.212083429548151	0.606326292401397	-2	1	3	3	6	9	8	8	9	10	10	11	11	11	12	11	13	12	13	13	14	15	13	12	13	14	14	16	17	16	17	15	17	20	19	17	18	22	19	23	21	23	23	22	21	23	24	24	27	26	25	30	29	28	31	31	0	1	2	2	4	5	5	4	4	8	0	7	5	5	8	11	12	5	9	14	14	13	12	7	7	24	24	19	24	25	28	6	18	35	31	22	33	34	22	34	35	31	31	35	35	39	37	37	47	48	48	54	48	47	53	54	1	2	1	1	1	1	1	2	3	1	1	2	2	2	2	1	1	5	2	1	2	2	1	2	3	1	1	2	2	1	1	3	3	1	1	1	1	1	1	2	1	3	2	2	1	2	4	4	2	1	1	1	3	2	1	2
92500	-334.979556982236431	-333.263116972033743	-1.716440010202694	0.000135507630741	0.000026906227744	0.198558764529585	0.706626789969828	-1	1	4	3	4	8	9	10	10	11	11	11	12	11	12	12	12	11	13	14	13	13	13	14	15	14	14	16	18	16	14	16	17	21	18	18	18	21	20	22	22	23	22	21	21	22	24	26	28	27	26	29	28	28	32	32	0	1	4	2	4	2	6	6	5	8	0	7	9	7	10	11	14	8	7	13	14	13	17	14	20	14	23	31	32	26	6	20	32	31	31	32	33	35	36	35	34	27	34	35	35	39	33	47	48	47	47	50	48	47	48	50	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	2	1	2	2	1	1	1	1	2	1	4	1	2	2	1	3	1	1	2	1	1	1	2	2	2
93000	-382.717892963922793	-381.015221203251542	-1.702671760671223	0.000165624401281	0.000033570955339	0.202693293255506	0.556783897294048	0	2	4	3	6	9	9	9	9	11	9	11	12	11	13	11	12	11	13	14	13	13	13	12	14	14	15	16	16	15	17	16	17	21	18	18	19	22	19	23	21	24	21	21	22	23	24	25	27	27	26	30	27	29	31	32	0	1	4	2	4	3	5	5	4	3	0	7	8	5	10	11	12	9	17	22	7	8	17	10	18	12	21	19	14	21	23	13	13	20	31	10	10	35	9	31	39	34	23	35	35	39	39	47	47	47	48	54	48	53	50	54	1	1	1	1	2	3	1	2	3	3	1	1	2	2	1	1	1	1	1	1	3	2	1	1	2	1	1	2	2	1	2	2	3	3	1	5	5	1	5	3	1	2	4	1	2	2	3	1	2	2	1	1	2	1	2	2
93500	-373.216445177115816	-371.672665806455939	-1.543779370659861	0.000146847929220	0.000039282624939	0.267505474183894	0.553735134529671	-4	2	4	3	6	9	10	9	9	10	9	12	11	11	12	11	12	13	13	13	12	14	13	15	15	14	15	16	17	17	16	15	16	20	18	18	18	21	20	22	21	23	23	19	23	22	24	24	26	27	26	29	28	30	30	31	0	1	4	2	3	3	5	4	5	6	0	7	6	7	10	11	7	9	6	13	8	9	7	14	18	7	23	23	25	21	17	22	22	23	17	32	33	31	36	31	34	38	34	27	38	36	33	8	47	51	47	53	50	52	47	54	1	3	1	1	1	3	2	3	2	1	1	1	1	1	2	1	1	3	2	1	2	2	2	2	1	2	1	1	2	2	2	1	1	4	2	1	1	4	1	3	1	1	2	1	1	3	4	6	1	1	1	1	1	1	2	1
94000	-358.776704925804552	-357.361987373733427	-1.414717552071102	0.000128803764987	0.000048688068328	0.378001903385419	0.539538275197979	-1	1	4	3	7	9	10	8	9	10	9	11	10	9	12	11	11	13	12	13	13	14	13	13	15	15	15	16	17	16	16	16	15	20	18	18	19	22	19	21	22	24	21	22	23	23	23	24	27	26	27	29	29	30	31	32	0	1	4	2	3	4	14	5	5	8	0	6	9	5	10	11	6	9	17	13	12	13	17	14	8	12	7	12	28	12	26	6	5	27	25	33	32	27	36	31	34	43	31	34	34	36	33	37	48	48	48	50	50	49	53	54	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	5	2	2	3	1	3	1	4	4	2	2	2	1	5	1	2	2	2	2	1	2	2	4	2	2	1	1	2	2	2	2	1
