step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
33500	-694.713995459702005	-700.653192678787264	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.603738931806935	1	0	2	4	4	3	7	5	5	6	6	7	7	5	6	6	6	7	9	7	8	6	7	9	8	8	9	8	9	9	10	9	8	11	9	10	9	13	11	10	12	12	11	11	11	9	10	11	13	12	12	12	12	11	13	13	12	12	14	14	13	13	11	15	15	14	14	14	14	13	14	15	16	14	15	15	16	13	15	16	16	17	16	18	18	16	18	18	18	18	18	18	20	21	18	22	2	0	1	2	3	3	11	5	6	6	4	4	5	6	14	4	9	4	4	14	16	8	9	11	16	17	17	7	14	18	18	9	4	46	26	23	4	26	26	26	37	33	33	18	23	23	35	37	32	32	33	45	23	23	51	34	39	31	43	51	53	37	46	62	50	32	44	63	62	34	57	57	51	42	54	71	48	34	46	69	66	44	69	72	44	54	44	73	76	44	86	59	68	54	86	93	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	2	1	1	2	1	2	1	1	2	1	2	1	2	1	1	1	2	3	1	1	1	3	2	3	2	1	1	1	2	2	2	1	2	3	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	3	1	2	1	2	1	2	2	1	3	1	2	4	3	3	2	2	4	1	2	2	3	1	1
34000	-685.567132951698682	-691.506330170783940	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.678875750550914	1	0	2	3	4	3	8	6	4	6	6	7	7	5	7	5	5	7	9	6	7	8	9	9	8	7	7	9	9	10	12	8	9	11	9	9	10	14	10	11	11	11	11	11	11	12	11	12	11	11	13	11	12	12	14	13	13	13	14	13	13	13	12	15	13	13	13	14	13	14	16	13	17	15	14	17	16	15	15	15	16	17	18	17	15	16	19	18	19	17	19	18	21	19	19	22	2	0	1	2	3	3	11	5	6	6	4	4	5	6	10	4	9	4	7	6	11	8	32	11	16	17	17	4	14	18	41	9	18	27	26	26	28	39	26	26	19	18	30	33	23	32	35	37	23	23	42	23	45	23	30	23	39	41	33	43	52	48	34	48	50	32	42	54	28	56	39	39	74	42	54	57	62	54	65	62	34	33	69	71	42	75	51	85	76	85	75	51	91	75	75	93	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	2	1	2	2	1	1	4	1	2	1	2	1	2	1	1	1	2	2	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	3	1	1	2	1	2	2	2	1	1	3	2	2	1	1	3	3	2	1	2	2	2	2	1	1	3	3	1	2	3	1
34500	-659.635574922157389	-665.574772141242647	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.601988712520408	1	0	2	3	4	3	6	5	6	6	5	6	8	5	5	6	5	6	11	6	7	6	8	8	7	8	8	8	10	10	11	8	9	9	10	10	10	14	10	12	12	13	11	12	11	13	12	12	11	12	13	13	13	13	12	12	14	11	11	13	13	13	12	15	16	14	14	15	14	15	15	13	17	14	15	17	17	16	16	15	17	17	17	18	15	17	17	19	19	18	18	19	20	19	19	22	2	0	1	1	3	3	4	5	6	6	4	4	5	6	6	4	6	4	7	14	16	8	6	11	7	17	17	2	20	18	37	9	18	23	26	26	28	40	26	39	37	59	28	18	32	56	35	37	23	32	59	45	45	9	30	34	72	37	33	33	45	48	34	48	49	50	42	54	48	34	72	39	85	59	54	71	62	54	50	69	70	67	80	72	42	75	51	90	76	85	75	85	95	75	86	93	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	2	2	1	2	1	4	2	2	1	1	2	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	3	1	2	1	1	1	3	1	1	1	2	2	2	1	1	1	3	1	2	1	1	1	1	3	2	3	1	1	2	1	2	1	2	2	1	1	2	3	1	1	2	1	1
35000	-618.331050925460431	-624.270248144545690	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.760373982212351	1	0	2	4	4	4	5	6	5	6	6	7	8	6	6	6	6	7	10	7	8	7	8	8	8	8	7	7	9	10	12	8	9	10	10	9	10	13	11	10	11	13	10	10	11	12	12	11	12	12	12	13	12	12	12	13	13	13	13	13	13	12	13	15	15	14	14	13	13	15	15	15	18	15	15	17	17	16	15	14	15	17	17	17	17	16	18	19	19	19	19	19	21	20	18	22	2	0	1	2	3	3	4	5	6	6	4	4	5	6	6	4	9	4	4	14	18	8	17	11	4	17	17	7	20	18	41	9	18	23	26	26	28	40	26	26	19	43	18	18	23	34	35	37	32	32	33	45	45	34	33	45	39	37	51	43	45	37	54	48	49	49	51	54	62	34	57	57	30	59	54	72	64	54	49	69	50	67	80	71	51	34	42	87	76	87	86	87	95	86	86	93	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	3	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	3	1	1	4	1	1	1	1	2	1	1	2	1	1	1	2	3	2	1	1	1	1	1	2	2	1	1
35500	-604.056421936396532	-609.995619155481791	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.698802919250900	1	-1	2	3	4	3	9	5	5	6	6	7	5	6	6	6	6	7	11	5	8	7	8	8	8	8	8	7	9	10	11	7	9	10	11	10	9	14	12	12	11	13	11	11	10	10	12	11	11	11	12	12	13	12	11	13	14	13	13	13	13	13	13	14	15	13	14	13	14	15	16	15	17	15	15	18	15	15	14	15	17	18	16	19	15	17	18	19	20	19	18	18	18	22	20	23	2	0	1	2	3	3	16	5	6	6	4	4	5	6	6	4	9	4	33	6	4	8	32	11	16	17	17	4	20	18	7	9	18	9	26	26	4	26	26	26	37	7	33	33	23	23	35	37	23	32	33	45	45	46	30	46	39	41	33	43	45	37	54	48	50	50	51	54	62	56	72	57	85	59	68	72	62	63	50	69	70	67	80	72	59	68	85	73	76	85	86	85	86	95	86	95	1	1	1	2	1	1	2	1	1	2	1	3	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	3	1	2	3	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	2	2
36000	-626.890746026075931	-632.829943245161189	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.692664594683265	1	-1	2	4	4	3	7	6	7	5	7	6	7	5	6	6	5	6	10	6	8	7	9	8	8	7	9	8	9	10	10	9	9	10	9	9	9	11	10	11	12	12	11	11	11	12	11	11	12	13	12	13	13	12	13	13	13	13	13	13	14	13	12	16	16	15	13	14	14	15	15	15	16	14	15	17	14	13	14	16	16	17	17	19	17	17	17	19	19	19	18	18	20	22	19	22	2	0	1	2	3	3	4	5	6	6	4	4	5	6	6	4	6	4	28	14	7	8	9	4	16	17	9	7	20	33	28	9	7	15	26	26	7	9	9	26	37	30	33	33	23	23	35	37	34	32	33	45	45	23	51	23	40	37	42	43	45	48	34	48	50	32	51	54	62	34	57	39	67	51	46	72	37	34	32	69	46	67	69	57	51	75	73	73	76	51	86	85	95	86	86	95	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	2	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	2	2	1	1	1	3	2	3	1	2	2	2	3	3	1	1	2	1	2	1	1	1	3	1	1
36500	-656.105255141504927	-662.044452360590185	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.752934303607425	1	-1	2	3	4	3	8	5	5	5	6	6	8	6	7	5	5	7	11	7	8	8	7	8	8	6	9	7	9	10	9	8	8	10	9	9	10	14	10	10	11	11	11	9	10	13	11	11	13	12	13	13	12	13	14	14	13	12	14	12	13	13	12	15	15	15	13	15	14	14	15	14	16	15	15	18	15	15	13	15	17	18	17	17	18	16	18	18	20	16	19	17	20	21	19	20	2	0	1	2	3	3	11	5	6	6	4	4	5	3	6	4	6	16	7	6	16	8	9	11	16	17	17	4	20	33	28	23	18	23	26	26	31	57	26	26	31	7	18	18	14	23	35	37	34	32	43	34	27	45	30	50	39	41	42	43	45	48	45	48	49	32	42	63	62	34	57	57	51	59	63	84	62	34	32	69	63	67	80	57	90	46	73	73	76	59	68	73	95	86	86	95	1	1	1	2	1	1	1	1	1	1	2	2	2	3	2	1	1	1	1	2	2	2	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	3	1	1	1	2	1	1	2	2	3	1	2	1	2	1	2	1	2	2	1	2	2	2	1	2	1	1	1	1	2	1	1	2	3	1	3	3	1	2	1	1	1	1	1	2	1	1	1	2	1	1
37000	-634.376516398668969	-640.315713617754227	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.625006588033063	1	0	2	2	4	3	7	5	7	5	5	6	7	6	7	5	4	8	10	6	7	8	8	7	8	8	9	8	8	11	11	9	9	11	10	9	9	13	12	11	11	11	11	12	11	13	12	10	12	11	10	12	13	13	13	12	13	13	13	13	13	13	12	14	16	15	13	15	14	14	16	14	15	15	15	17	17	16	15	15	16	16	17	18	16	17	18	19	19	18	18	17	20	20	19	22	2	0	1	2	3	3	16	5	17	6	4	4	5	6	14	4	6	7	16	6	4	8	15	11	16	9	17	7	14	33	37	9	18	23	26	26	28	40	26	26	37	51	33	7	32	23	35	37	50	32	18	45	45	9	30	9	40	41	42	43	45	48	9	48	32	27	51	34	62	50	72	40	51	59	63	57	62	46	63	69	56	67	69	57	59	63	85	90	76	92	86	73	86	86	86	93	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	2	2	2	2	1	1	2	1	3	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	3	1	2	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	2	3	2	4	4	2	2	1	2	1	2	2	1	2	2	2	2	2	1	2	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1
37500	-629.688109971821291	-635.627307190906549	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.753739268661455	1	0	2	4	4	3	8	6	5	4	7	6	7	5	4	5	6	7	10	6	6	8	7	9	8	8	8	8	9	10	12	8	9	10	9	10	9	14	11	11	10	12	12	11	10	11	11	11	12	12	13	12	12	12	13	13	13	12	13	14	12	13	13	16	15	14	12	14	14	14	17	15	15	14	13	17	15	15	13	15	16	17	17	17	18	16	18	19	19	18	18	19	21	20	18	21	2	0	1	2	3	3	16	5	6	6	4	4	5	6	6	4	9	4	21	14	4	8	9	11	16	17	17	4	14	18	41	9	18	9	26	26	4	40	26	26	37	33	30	33	29	32	35	37	32	46	42	45	45	46	44	46	39	41	30	43	45	48	46	48	50	32	33	54	62	45	72	57	51	59	54	72	62	63	46	69	46	51	80	57	59	75	73	85	76	73	86	73	95	86	86	95	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	3	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	3	1	1	1	2	1	1	1	1	1	2	2	1	1	1	3	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1
38000	-601.359792902204845	-607.298990121290103	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.741782266913583	1	0	2	4	4	4	9	5	5	5	7	7	7	6	6	6	6	7	8	7	7	7	7	8	8	7	8	8	10	10	11	8	10	11	9	9	9	15	11	11	11	12	11	11	11	12	11	11	11	12	12	12	13	10	14	14	13	13	14	13	13	13	10	16	15	14	14	14	14	13	15	15	16	14	16	16	16	16	15	16	16	16	16	19	17	16	18	19	18	18	18	18	20	19	19	21	2	0	1	2	3	3	19	5	6	6	4	4	5	6	6	4	9	16	4	14	4	8	9	11	16	17	17	4	20	18	37	23	18	23	26	26	28	40	26	26	37	30	33	30	63	63	35	37	32	32	33	45	45	32	30	34	40	41	51	30	45	37	9	48	50	32	51	34	62	34	57	57	42	42	68	57	62	68	50	69	70	67	69	57	73	68	73	73	76	85	75	73	91	86	75	95	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	3	2	2	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1
38500	-632.345700615876581	-638.284897834961839	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.657323556402320	1	0	2	3	3	3	9	5	7	5	5	6	7	6	7	6	5	7	7	5	7	6	8	8	7	7	8	8	9	10	12	8	9	9	10	10	9	13	11	10	11	11	11	11	10	13	12	11	12	12	13	12	13	11	13	13	13	13	13	14	14	13	13	15	16	13	11	13	15	15	15	14	16	12	15	17	16	14	16	16	16	18	17	19	18	17	19	19	19	17	18	18	19	20	20	23	2	0	1	2	3	3	16	5	17	6	4	4	5	6	6	11	6	4	4	6	4	8	6	11	16	17	17	11	20	33	41	9	18	9	26	23	19	40	26	26	28	33	33	18	23	9	35	37	23	32	42	45	45	34	44	50	26	41	42	43	52	48	54	48	49	9	18	54	62	56	57	39	59	33	68	57	62	63	34	69	66	67	69	72	90	75	73	73	76	73	75	73	86	75	93	95	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	1	2	1	3	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	3	2	1	1	2	1	1	1	2	1	1	1	1	3	1	2	4	1	2	1	1	2	2	1	1	1	1	1	3	1	2
39000	-613.095718589601574	-619.034915808686833	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.768374471714181	1	0	2	4	5	3	7	6	6	5	8	6	7	7	7	6	4	8	10	5	6	7	8	8	7	8	7	8	9	10	11	9	10	10	10	9	8	14	11	11	10	12	11	11	10	11	12	11	12	12	11	12	12	11	14	13	14	12	13	12	13	12	12	13	15	14	13	13	14	14	16	14	17	14	15	18	16	14	16	16	16	17	15	18	15	17	19	15	19	18	16	17	20	20	19	22	2	0	1	2	3	3	16	5	6	6	4	4	5	20	6	4	6	7	7	6	4	8	15	4	16	27	17	16	20	18	28	23	18	23	26	27	4	35	26	26	37	51	18	18	27	34	35	37	32	32	18	45	45	34	19	46	39	19	51	43	45	48	54	48	32	32	51	54	62	56	72	39	85	67	68	72	62	63	66	69	50	67	69	72	51	75	92	59	76	92	75	59	86	91	75	95	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	2	1	2	1
39500	-627.478203625971901	-633.417400845057159	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.638681935423348	1	0	2	3	5	3	6	6	5	5	7	7	7	5	6	7	6	8	10	7	7	7	8	8	7	7	8	7	10	11	12	8	9	11	11	9	10	15	10	11	11	12	12	11	11	12	12	12	12	11	11	13	13	13	13	14	13	12	14	14	14	13	13	14	14	14	14	14	13	14	15	14	17	15	15	17	17	15	15	16	17	18	17	18	17	16	19	19	20	18	17	16	20	21	18	22	2	0	1	2	3	3	4	5	6	6	7	4	5	6	6	7	9	4	4	14	7	8	9	11	7	17	17	4	15	33	37	9	28	15	39	26	28	40	26	26	19	51	33	33	32	9	35	37	23	9	33	45	45	50	43	32	39	41	43	43	52	37	46	48	32	27	51	46	37	34	39	39	92	59	68	72	62	63	49	69	46	67	69	57	42	75	85	73	76	92	86	43	86	75	75	93	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	3	3	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	2	2	2	2	2	1	1	2	1	2	3	1	2	2	3	1	1	1	1	1	3	2	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	2	3	1	2	1	2	2	1	1	2	3	1	1
40000	-665.024610026147002	-670.963807245232260	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.707927585653498	1	-1	2	3	4	3	6	5	5	5	7	5	8	5	6	5	6	7	10	7	6	7	7	7	7	7	8	8	9	11	11	8	9	12	10	8	9	14	11	11	12	12	11	12	11	11	12	11	12	11	11	12	12	11	13	13	14	13	14	13	14	13	9	14	16	14	13	15	13	15	15	14	16	14	16	17	15	15	14	15	17	16	17	18	17	17	18	18	20	19	19	18	19	20	20	22	2	0	1	2	3	3	16	5	6	6	4	4	5	6	6	4	9	16	28	5	4	8	9	12	16	17	17	7	14	18	37	23	18	23	26	26	4	39	26	26	31	33	33	33	23	63	35	37	32	23	18	45	45	23	33	50	39	41	18	30	34	48	23	48	79	23	51	34	48	54	57	39	42	67	54	66	62	63	50	69	70	67	80	39	73	68	73	73	72	85	86	85	86	54	86	93	1	1	1	1	2	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	3	2	1	3	2	2	2	1	2	1	2	3	1	1	1	2	2	2	1	1	2	2	1	1	1	4	1	1	1	1	2	1	3	1	2	1	1	1	1	2	1	3	1	1	3	2	2	2	2	1	3	1	1	1	1	3	1	1	1	1	3	2	1
40500	-623.857675404017414	-629.796872623102672	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.662801332795363	1	0	2	4	4	3	8	5	5	6	6	6	8	6	6	6	6	8	10	6	6	8	8	9	6	8	9	8	9	10	11	9	9	11	10	9	9	14	10	11	10	11	10	12	11	11	11	11	11	12	11	13	13	13	13	13	12	12	13	13	13	14	12	15	16	13	13	14	14	14	15	14	16	14	16	17	16	14	15	15	17	17	17	18	18	15	18	17	19	19	19	16	21	21	19	23	2	0	1	2	3	3	21	5	6	6	4	4	5	6	6	4	9	4	7	6	4	8	9	4	4	17	17	4	14	33	41	23	18	32	26	26	28	50	26	26	37	18	18	30	23	15	35	37	32	9	33	45	45	63	33	34	39	41	42	43	45	48	46	48	49	49	51	46	48	56	72	39	44	59	86	72	62	63	23	69	56	67	80	57	73	46	73	73	57	85	75	18	95	75	75	93	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	2	2	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	4	1	1	1	1	2	1	2	1	2	2	1	2	1	1	2	1	1	2	1	1	1	2	3	1	1	3	2	1	4	1	2	1	1	4	1	1	1	1	3	1	1	3	2	2	1	2
41000	-626.166013820833200	-632.105211039918458	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.699417887600756	1	0	2	3	4	3	8	6	4	5	7	5	7	7	5	6	6	8	10	7	8	7	7	8	8	7	8	8	9	11	11	9	10	9	10	9	9	15	11	10	10	10	11	11	11	12	11	11	12	11	11	13	12	13	13	13	13	12	13	13	14	12	12	15	15	14	12	14	13	15	16	15	15	15	16	17	16	16	15	15	16	17	17	16	18	15	18	19	19	17	17	17	21	21	19	22	2	0	1	2	3	3	4	5	6	6	12	4	5	6	6	4	9	16	28	15	16	8	9	11	16	17	17	16	14	33	41	23	18	23	26	26	16	39	26	26	37	18	42	33	34	32	35	37	50	32	18	45	45	9	43	23	39	41	42	18	45	48	34	48	50	49	51	34	62	56	57	57	55	59	86	72	62	63	23	69	56	67	69	57	90	54	73	73	72	73	86	51	75	75	75	93	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	1	2	1	1	1	1	2	2	2	1	1	3	1	1	2	1	1	1	1	1	2	2	3	2	2	2	2	2	1	1	2	2	2	1	1	3	2	3	1	1
41500	-702.007583768133713	-707.946780987218972	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.669885390502574	0	-1	2	3	4	3	5	5	7	5	7	6	7	6	6	7	6	8	11	6	7	7	7	9	6	8	8	7	10	10	11	9	9	12	10	9	10	15	10	10	11	12	11	11	11	12	11	11	12	12	12	12	12	11	14	13	13	13	12	13	13	12	13	16	16	14	12	14	14	14	16	14	16	14	14	18	17	15	15	12	17	17	17	16	16	15	19	18	20	17	18	17	19	20	20	23	2	0	1	2	3	3	4	5	15	6	7	4	5	6	6	7	6	7	28	6	4	8	15	11	4	23	17	7	23	18	37	9	7	9	26	26	28	26	17	26	37	30	18	33	23	23	35	37	23	15	30	17	45	15	33	23	40	19	33	43	45	37	54	48	34	32	18	54	80	46	72	39	42	59	54	72	62	63	32	37	56	67	80	72	59	63	85	73	76	59	75	51	86	68	75	95	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	2	2	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	2	3	2	1	1	1	2	2	2	2	1	1	3	2	1	2	1	1	3	3	2	1	2	2	1	1	1	1	1	3	2	2	2	1	1	2	3	1	2	2	3	1	3	1	2	3	2	1	2	1	2	1	1	2	2	2	2	3	4	2
42000	-626.681083373434717	-632.620280592519975	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.765551237131875	1	-1	2	3	4	3	6	5	6	6	7	5	7	5	5	5	4	8	9	6	8	7	8	9	7	7	9	8	9	10	12	9	10	10	10	9	9	13	10	11	11	12	11	11	11	12	12	12	11	12	13	13	13	12	12	14	13	12	14	13	14	12	12	14	15	14	14	14	14	14	15	14	16	13	16	17	15	15	14	13	17	17	17	17	17	16	18	18	20	18	19	16	20	21	19	22	2	0	1	2	3	3	4	5	17	6	4	4	5	6	6	4	6	7	7	14	7	8	9	11	16	17	26	7	20	18	37	23	18	23	26	26	11	39	26	26	37	33	33	19	34	34	35	37	32	32	42	45	45	34	18	63	39	19	42	43	45	37	34	48	63	49	51	46	80	34	72	57	59	55	63	71	62	54	50	62	70	67	80	57	92	63	92	73	76	73	75	59	75	68	78	93	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	1	3	1	1	1	1	2	1	2	2	2	1	2	2	2	2	1	2	1	2	2	1	2	1	2	3	2	1
42500	-678.888157502522631	-684.827354721607890	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.633754079369330	1	-1	2	3	4	3	8	6	5	5	7	7	7	6	6	5	6	7	11	6	7	8	8	8	7	7	8	7	9	10	12	8	10	10	9	9	9	13	11	12	12	12	9	9	11	13	11	10	13	10	11	12	12	13	13	14	12	13	13	13	14	12	11	14	16	12	13	14	14	15	16	14	16	15	16	17	16	13	15	16	16	17	17	18	16	17	18	18	19	18	17	18	19	22	20	22	2	0	1	2	3	3	18	5	3	6	4	4	5	6	6	4	9	4	7	6	4	8	17	11	4	17	17	4	20	18	37	9	18	15	26	26	28	40	26	39	48	51	18	18	23	23	35	37	50	32	33	45	45	63	42	34	26	41	18	18	53	37	15	48	50	23	51	54	62	34	39	39	33	59	68	57	62	63	49	62	34	67	69	57	59	75	59	59	71	59	75	85	86	86	68	95	1	1	1	2	1	1	1	2	1	1	2	2	2	2	2	1	1	2	1	2	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	3	2	1	2	2	2	3	3	2	1	1	3	2	2	4	1	1	4	2	1	2	2	2	2	2	2	2	1	2	2	1	3	1	2	1	2	2	1
