step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
43000	-497.623350562196549	-504.478838513155949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587660382240140	-1	1	3	3	5	4	7	9	7	8	9	8	11	10	14	11	13	12	10	12	12	13	10	12	10	11	11	13	13	14	12	12	14	13	12	12	14	13	13	15	12	13	16	15	15	15	16	16	16	16	17	17	17	16	17	16	19	20	17	18	18	17	17	21	19	17	20	18	19	21	20	20	21	20	21	21	22	20	22	23	24	26	23	23	22	24	25	24	24	24	25	24	27	28	28	30	0	1	2	2	3	0	6	9	6	3	12	9	11	11	22	25	41	11	7	19	9	21	12	12	12	19	11	11	36	25	23	0	24	35	23	19	16	32	20	41	25	13	32	30	26	17	32	19	32	20	20	45	38	34	40	36	32	0	17	18	52	44	17	58	35	39	47	48	43	0	27	53	58	41	37	18	69	34	52	64	80	84	55	67	76	63	69	75	80	78	81	69	90	90	70	94	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	2	2	2	2	3	1	2	1	1	2	4	1	3	3	1	1	1	1	6	2	2	1	2	1	6	2	1	4	3	3	2	3	2	1	1	2	3	1	1	4	3	3	1	2	1	2	2	2	4	1
43500	-648.479569184411730	-655.335057135371130	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676721180854984	-1	1	2	3	5	6	7	9	7	10	10	9	10	11	13	10	11	12	12	12	12	14	11	12	12	12	9	14	13	13	12	13	12	15	13	13	14	14	12	13	15	15	15	16	17	15	16	17	17	17	18	16	16	15	17	15	18	19	18	19	18	17	16	21	18	17	20	20	18	20	21	20	21	21	20	21	20	21	23	22	24	25	21	23	23	23	25	24	24	24	25	26	27	28	28	30	0	1	1	3	2	0	6	7	6	12	8	9	7	16	13	7	6	16	11	16	9	15	8	27	13	14	5	12	14	25	8	0	17	28	33	19	39	32	13	12	39	29	5	46	20	25	28	34	47	42	53	37	38	11	56	37	38	0	53	36	63	31	39	70	66	35	49	57	38	0	36	61	58	28	51	65	49	48	75	77	57	78	45	24	50	65	69	79	33	61	72	81	19	90	93	94	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	4	1	1	3	1	1	2	1	1	1	2	2	1	6	2	4	4	1	4	3	2	1	7	2	1	1
44000	-603.020237125709400	-609.875725076668800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588550266006579	-1	2	5	3	5	6	8	7	7	8	10	8	10	10	13	10	13	12	12	11	13	14	10	13	11	12	12	13	13	13	12	12	12	15	13	12	15	14	13	15	14	15	16	14	16	15	15	15	17	15	17	17	16	14	15	16	18	19	17	18	18	17	17	21	18	18	18	20	20	20	21	20	21	21	20	21	20	21	22	23	24	25	22	24	24	24	24	24	25	24	25	26	26	26	27	30	0	1	4	2	4	0	6	5	6	3	10	9	8	12	7	7	25	7	13	8	14	33	7	14	7	8	11	20	18	11	23	0	23	35	23	23	39	32	16	31	18	21	26	36	37	25	32	35	47	39	13	37	38	26	30	54	38	0	43	31	29	11	17	67	44	30	43	67	57	0	24	60	58	21	52	51	67	68	75	51	52	84	62	44	77	83	69	79	70	60	85	69	83	85	87	94	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	2	2	1	1	2	1	3	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	3	1	1	1	1	1	2	1	1	4	2	3	2	3	2	3	1	2	1	1	3	1	1	3	2	3	1	1	1	3	4	1	2	6	2	1	2	1	3	3	1	4	2	1	1	2
44500	-606.160295423432899	-613.015783374392299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.675843072377478	-2	-1	5	3	5	6	8	8	8	9	10	8	10	10	14	10	13	12	11	13	12	10	12	11	12	13	12	13	13	13	12	13	12	15	12	11	14	14	14	14	14	14	14	15	16	15	15	16	15	17	17	18	16	15	17	16	17	20	16	18	17	19	17	21	18	18	19	19	19	20	21	21	22	22	21	21	21	21	21	23	23	27	20	23	23	22	22	25	23	25	25	26	26	29	28	28	0	1	1	1	4	0	6	4	6	12	12	3	7	8	33	7	25	24	22	18	9	9	24	7	19	36	24	25	19	31	24	0	8	31	24	7	20	32	27	22	33	32	32	21	17	30	32	35	32	53	27	45	38	26	40	40	44	0	38	15	15	55	20	68	15	59	51	65	38	0	60	66	58	83	37	63	52	69	52	71	83	74	24	64	65	13	69	20	58	81	74	78	41	76	82	68	1	1	3	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	3	1	2	1	1	1	1	1	1	2	1	1	3	1	3	1	1	1	2	1	1	2	1	1	3	3	1	1	2	1	2	2	2	1	4	5	1	3	2	1	2	2	4	6	1	3
45000	-641.515368439457347	-648.370856390416748	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696154170617383	0	1	5	3	6	6	8	8	7	8	9	9	9	10	14	9	12	12	11	11	13	10	11	13	12	12	12	14	12	13	13	12	14	14	11	13	14	14	12	15	14	14	14	14	17	15	16	15	16	16	17	18	15	15	16	16	18	19	17	16	16	18	18	22	19	19	19	19	20	20	21	20	21	21	20	21	20	21	22	23	24	26	21	22	22	23	24	25	23	25	25	26	27	28	27	30	0	1	4	2	3	0	6	6	6	3	9	6	5	10	39	8	35	16	22	10	13	9	13	14	23	11	12	26	19	23	23	0	36	35	7	7	18	32	22	24	25	23	32	7	37	17	43	44	32	15	54	44	38	17	54	48	49	0	56	36	23	46	37	77	44	49	46	61	68	0	34	26	70	51	67	41	40	57	52	78	75	78	67	70	77	55	69	75	73	71	89	87	76	74	88	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	1	1	1	2	1	4	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	3	1	3	1	2	1	1	1	5	4	1	3	1	3	3	1	2	1	2	2	1	1	1	2	3	2	1	3	1	2	4	3	1	4
45500	-543.323878516414311	-550.179366467373711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589261101833411	-1	1	4	3	6	5	7	7	7	9	10	8	10	10	13	11	11	13	10	12	12	13	11	12	10	12	12	13	12	14	12	12	13	15	13	12	14	13	13	12	14	14	15	15	15	16	16	16	13	14	17	16	16	16	17	16	19	20	18	18	19	18	17	21	17	19	20	20	20	21	20	21	21	22	21	21	20	21	22	23	24	26	23	23	23	24	24	23	24	23	26	27	27	27	28	31	0	1	1	2	3	0	6	5	6	7	7	7	7	12	7	25	7	16	8	17	9	19	25	11	7	13	25	11	14	25	5	0	14	33	23	11	27	32	23	10	25	21	32	49	27	50	43	41	32	40	54	18	38	12	15	39	59	0	19	36	32	50	39	57	41	26	56	52	38	0	60	59	58	68	54	67	60	66	68	64	78	84	65	55	69	63	69	75	68	76	88	87	76	52	93	51	1	2	3	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	1	2	1	1	1	2	1	1	2	1	2	4	1	2	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	5	2	1	1	1	4	3	3	2	2	1	1	4	3	2	4	1	1	2	1	1	3	1	1	1	1	1	1	1	2	3	1	3	3	1	2	2	1	2	3	7	1	6
46000	-599.284182728823453	-606.139670679782853	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616339814308764	-1	1	4	4	6	6	8	9	8	9	9	8	11	10	13	9	12	12	11	11	12	12	11	13	11	13	11	13	13	13	11	12	11	14	12	12	14	14	13	14	13	14	14	15	16	16	16	17	16	16	16	17	17	16	15	16	18	21	16	17	18	15	18	22	20	18	20	18	20	20	20	20	22	22	22	21	21	21	21	24	25	25	22	21	23	23	25	25	24	24	26	27	26	27	28	30	0	1	2	2	3	0	6	12	6	12	4	5	12	7	7	7	25	14	11	16	9	14	14	16	7	21	8	27	25	17	9	0	14	35	14	33	26	32	19	9	25	35	32	40	37	62	43	41	32	13	37	37	38	21	41	37	59	0	37	24	50	21	55	59	41	34	63	59	29	0	24	63	58	67	52	48	38	67	52	46	76	71	72	67	77	33	69	71	73	84	87	87	90	90	94	94	1	1	1	2	1	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	3	2	3	1	2	2	2	1	1	1	1	1	2	1	1	2	3	3	2	1	1	2	1	5	1	1	1	5	1	3	1	2	4	2	2	1	1	1	5	2	3	1	2	1	1	1	2	1	2
46500	-492.222903014725375	-499.078390965684775	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635214782930580	0	1	4	2	5	6	8	9	8	9	7	9	9	10	13	11	11	12	11	11	11	13	11	11	10	13	12	13	12	13	11	12	13	14	13	12	15	14	13	15	14	15	15	16	16	15	16	16	17	16	17	18	15	16	14	16	18	20	18	17	18	18	17	22	18	18	17	20	19	20	21	20	22	19	21	20	22	20	23	24	24	26	22	23	23	22	25	25	23	24	24	25	27	27	29	31	0	1	2	2	3	0	6	5	6	5	6	7	7	7	20	25	14	25	14	10	9	6	13	13	7	13	16	24	23	17	25	0	14	35	23	31	16	32	31	41	14	33	32	34	16	22	32	34	47	27	43	18	38	40	35	33	47	0	54	24	56	56	22	48	56	56	42	60	38	0	60	65	70	61	37	67	18	7	52	53	45	88	76	74	42	63	57	75	73	72	77	69	91	76	93	94	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	3	1	1	2	1	2	1	1	1	2	1	1	1	3	1	1	2	3	1	2	1	1	2	1	2	1	1	1	3	2	5	6	2	4	3	1	1	2	4	2	5	2	1	2	1	3	2	4	1	2
47000	-593.510973137638530	-600.366461088597930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568459131098305	-1	1	4	3	5	5	8	9	7	10	9	8	10	9	13	10	13	13	11	13	12	14	10	13	10	13	13	14	12	14	12	13	13	14	12	13	15	14	12	14	12	14	15	14	15	15	15	17	17	17	16	17	17	15	17	16	18	18	17	19	19	19	17	21	19	18	19	19	18	19	20	19	20	21	19	21	21	21	22	24	23	27	22	23	23	21	23	23	24	25	26	27	27	28	28	29	0	1	1	2	4	0	6	9	6	5	2	5	8	3	13	7	25	31	11	31	9	15	7	23	7	10	13	29	19	41	13	0	16	23	23	8	42	32	13	9	25	39	32	29	20	35	11	33	32	34	34	37	38	18	42	24	38	0	27	51	52	46	51	47	35	55	43	48	38	0	45	47	58	51	55	42	67	60	52	76	49	90	65	83	71	61	57	17	58	42	71	57	76	76	93	50	1	1	2	1	1	1	2	1	1	2	4	1	1	3	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	4	1	1	1	2	1	2	4	3	2	2	1	1	2	1	2	1	2	1	2	3	1	2	1	3	3	1	1	1	2	1	2	2	1	2	1	4	1	1	4	1	3	1	3	1	1	1	2	3	4	4	3	5	2	4	1	5
47500	-613.768837413488882	-620.624325364448282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546568680349394	-1	2	4	4	6	6	8	8	7	10	9	8	10	9	12	10	13	12	12	12	13	13	10	12	13	11	12	13	11	12	12	13	13	14	11	13	14	14	13	14	14	14	15	16	16	15	15	16	16	14	18	17	16	14	15	16	18	19	18	18	17	19	16	18	19	18	19	19	18	20	18	21	22	21	21	22	22	22	22	23	23	26	23	24	23	23	25	25	24	24	25	26	26	28	28	29	0	1	1	2	4	0	6	6	6	8	4	9	7	5	13	7	16	11	35	11	35	11	11	23	7	10	13	3	8	7	23	0	8	24	23	23	17	32	24	17	24	35	32	40	31	31	32	23	32	16	40	37	38	19	19	33	32	0	4	36	44	64	55	45	63	13	36	21	38	0	44	69	70	52	61	55	45	75	37	58	72	57	76	73	69	67	69	75	73	39	78	69	83	91	73	91	1	2	2	1	1	1	1	1	1	1	3	1	1	1	2	1	2	2	1	1	1	3	1	1	2	1	1	4	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	3	3	1	1	1	1	1	3	1	5	2	1	1	1	1	3	4	4	3	2	1	1	1	1	3	2	5	3	1	3	2	1	4	1	1	3	1	5	2	1	5	2	6	1	1	4	2
48000	-538.889160940805027	-545.744648891764427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581315177576767	-1	1	4	3	5	6	8	8	7	8	8	6	10	11	14	10	10	12	12	13	11	12	11	10	12	13	12	12	10	13	13	12	14	14	12	12	15	14	13	14	14	13	16	16	16	15	16	16	16	13	18	17	16	15	16	15	16	20	17	17	18	18	16	18	20	17	19	19	17	20	20	19	22	21	21	22	21	20	22	24	25	26	22	23	23	23	25	24	24	24	26	26	26	27	28	30	0	1	2	2	4	0	6	6	6	9	4	4	7	17	29	7	7	8	24	21	9	14	29	7	29	28	24	21	7	13	28	0	42	35	23	24	16	32	13	22	25	21	32	35	50	31	32	42	32	16	56	20	38	18	26	28	38	0	37	44	59	31	41	21	7	38	34	42	57	0	56	27	70	54	51	65	26	18	61	76	73	86	63	75	77	17	43	79	73	76	76	69	80	76	82	94	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	2	2	1	3	2	2	1	2	1	1	1	1	2	1	1	1	1	1	4	1	3	6	2	2	3	1	1	5	4	2	4	1	1	4	3	3	1	1	1	4	1	1	6	2	1	1	1	2	6	1	3	1	1
48500	-631.716664402789092	-638.572152353748493	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623421836052402	-1	1	5	2	6	6	8	8	7	7	7	7	10	9	12	8	12	9	11	12	12	12	10	11	13	13	10	13	11	13	12	12	12	14	13	13	13	14	13	15	15	15	14	15	17	14	15	15	16	16	17	18	16	14	16	15	19	20	17	19	18	18	18	19	19	18	18	19	19	19	20	21	22	21	22	22	20	20	20	24	24	26	22	22	22	23	23	25	23	25	26	25	27	28	28	31	0	1	4	2	2	0	6	3	6	3	6	6	10	7	13	6	13	12	7	18	13	11	7	7	12	18	16	8	27	29	24	0	12	23	24	14	29	32	13	24	26	3	32	17	44	33	38	35	32	32	16	44	38	32	48	39	32	0	33	25	49	30	55	36	25	37	33	51	38	0	66	69	58	41	37	62	42	63	52	66	58	73	31	42	69	65	69	52	70	65	70	69	90	65	82	94	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	2	1	2	1	1	1	1	2	2	1	3	1	1	2	2	1	6	1	1	1	1	1	1	3	2	4	2	1	1	1	1	3	1	3	2	1	3	2	3	2	3	2	1	3	1	1	1	1	3	4	2	3	1	2	2	1	2	5	3	1	2	2	4	2	3	3	4	1	4	1	1
49000	-648.689832327760314	-655.545320278719714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.658024680286427	-1	1	4	3	4	7	8	9	8	9	10	7	8	10	12	11	13	12	12	12	11	14	11	13	12	13	12	14	12	14	11	10	14	14	10	12	14	13	11	14	15	13	14	14	16	15	15	15	16	16	17	17	17	14	17	16	18	21	18	18	16	18	17	21	19	17	20	20	19	18	20	18	21	20	21	22	22	22	23	23	25	25	21	23	23	23	25	26	24	24	25	23	25	29	27	30	0	1	2	2	2	0	6	12	6	6	13	3	12	8	21	10	20	32	32	8	9	10	35	35	13	21	14	19	11	16	7	0	35	23	7	31	20	32	7	29	54	31	32	11	37	30	27	34	32	37	61	37	32	16	34	48	38	0	50	55	40	46	25	57	63	43	57	59	57	0	60	66	70	63	37	65	65	58	75	83	64	79	72	68	76	53	92	79	73	68	73	57	77	65	75	94	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	3	1	2	3	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	6	1	2	1	4	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	2	1	5	1	1	2	3	1	3	1	6	2	1
49500	-635.033790630511135	-641.889278581470535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488383522932279	0	1	3	3	6	6	8	8	8	10	9	8	9	10	14	10	10	11	11	11	12	14	12	13	12	12	12	13	12	14	12	12	13	14	12	12	14	14	13	15	14	14	15	16	14	16	16	14	17	16	18	18	16	15	16	16	18	20	17	19	18	18	17	21	20	16	20	19	19	20	20	19	21	21	20	22	21	22	23	23	23	26	22	23	23	23	26	24	25	25	24	25	27	27	28	30	0	1	1	2	2	0	6	5	6	8	4	5	4	7	21	8	7	9	11	13	9	20	17	35	16	14	14	20	13	35	13	0	31	26	17	14	16	32	11	10	24	17	32	4	16	30	32	35	47	27	50	37	38	36	30	27	43	0	43	35	9	63	6	51	33	16	45	24	53	0	36	51	70	35	16	75	54	21	63	77	25	70	77	72	77	78	92	52	80	76	76	38	75	60	90	94	1	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	3	2	2	1	1	2	2	6	3	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	5	1	5	1	5	4	4	3	1	1	4	1	1	6	7	1	3	4	2	1	6	2	1	2	1	1	1	2	1	2	1	3	3	2	1	1
50000	-499.986721239975054	-506.842209190934454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707012972627308	0	1	3	3	4	6	8	9	8	9	8	8	11	10	14	11	9	11	11	13	13	13	10	13	13	13	10	12	13	13	12	12	14	14	12	12	14	14	13	15	14	15	15	16	17	15	15	16	16	16	17	18	16	14	17	16	18	21	16	19	17	19	18	21	18	19	19	19	18	20	21	20	22	21	21	22	21	22	23	24	24	26	21	22	22	24	25	26	24	24	24	24	28	28	28	29	0	1	2	2	2	0	6	9	6	12	4	6	17	8	19	17	7	17	9	11	8	19	17	36	10	13	10	18	16	18	12	0	28	35	23	23	17	11	13	10	39	11	32	54	39	30	38	34	47	43	14	16	32	29	38	41	53	0	30	24	25	61	41	60	41	59	45	56	38	0	60	67	70	56	45	63	60	75	61	78	75	90	59	24	75	83	92	78	73	75	77	69	76	76	82	94	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	3	3	1	3	1	3	1	1	2	1	1	1	1	1	3	4	3	1	1	1	1	1	2	2	3	1	2	1	2	2	1	1	3	1	1	1	1	2	3	2	1	1	2	1	2	1	2	3	1	2	1	1	1	1	1	3	3	3	1	1
50500	-597.201176146270882	-604.056664097230282	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607282020590023	-2	0	4	3	6	4	7	8	7	9	9	9	10	8	14	11	13	13	11	13	11	13	11	13	11	10	13	13	11	13	11	11	13	14	12	12	13	13	14	13	14	15	15	16	16	16	15	16	17	15	17	18	17	15	16	17	18	19	18	18	17	18	17	20	18	18	20	19	20	20	21	21	21	21	21	21	20	20	20	22	23	26	22	22	23	24	26	25	23	23	25	25	24	28	29	30	0	1	1	2	6	0	6	5	6	14	7	5	9	5	31	11	25	23	12	16	9	7	12	36	14	8	26	19	8	16	11	0	31	24	12	29	16	26	28	29	25	20	13	54	25	17	38	34	38	36	27	45	38	27	50	23	53	0	47	44	33	56	17	28	17	44	51	34	56	0	66	44	58	50	20	42	48	46	52	67	76	93	7	62	58	83	57	81	73	76	81	69	90	90	86	94	1	1	2	1	1	1	2	1	2	1	1	1	3	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	4	1	1	1	2	2	2	1	2	1	1	3	1	1	2	1	2	1	2	3	2	1	1	3	2	1	2	2	1	2	3	2	1	2	1	1	1	1	4	2	1	1	5	1	1	1	1	3	1	3	3	1
51000	-566.905955340312062	-573.761443291271462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643573565741459	-1	1	4	3	5	5	7	8	7	10	9	8	9	8	14	11	13	11	12	12	13	12	11	10	11	11	11	13	12	13	13	13	13	14	13	12	14	14	14	15	13	14	15	16	17	16	15	16	16	17	17	17	17	15	16	16	17	20	17	18	19	18	17	20	20	18	18	19	20	20	18	20	21	19	21	21	21	21	22	22	25	26	22	23	23	24	24	24	24	22	26	27	27	28	28	31	0	1	1	2	3	0	6	3	6	13	14	7	9	9	22	12	18	24	25	23	18	14	10	14	7	13	24	16	10	10	26	0	25	23	18	24	20	32	19	31	20	41	32	35	37	42	32	35	32	48	55	37	27	28	15	28	47	0	20	25	45	46	54	57	25	44	56	44	57	0	54	60	70	56	59	67	66	61	66	58	85	80	65	78	42	72	53	79	73	31	77	53	90	63	89	94	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	4	1	1	1	1	1	1	3	1	1	1	1	4	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	5	3	3	1	1	3	2	4	2	5	2	2
51500	-676.056082715939738	-682.911570666899138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649630122350013	-2	2	4	4	6	6	8	9	7	8	9	8	10	11	13	10	10	12	11	13	11	13	11	10	12	13	11	13	11	14	11	12	14	13	12	12	15	14	12	15	14	14	13	14	16	14	15	17	16	15	17	18	16	13	17	15	17	19	18	19	17	19	17	22	19	18	18	19	18	21	20	19	21	21	21	20	22	21	22	22	24	26	22	24	23	22	24	24	23	23	26	27	27	28	29	30	0	1	2	2	4	0	6	3	6	9	4	6	3	8	17	7	7	24	11	5	9	21	24	10	23	32	7	23	11	17	8	0	35	23	23	14	18	32	19	39	25	23	32	32	54	17	32	30	32	43	30	37	38	35	46	32	49	0	56	24	20	51	25	76	63	61	47	46	38	0	36	56	58	61	37	17	75	58	52	68	73	77	41	90	52	50	69	31	73	74	81	49	90	90	72	94	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	4	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	2	6	3	1	2	1	1	1	2	2	2	1	3	1	1	3	2	4	1	1	3	2	2	2	6	1	3	3	2	4	1	1	1	5	2	2	4	2
52000	-544.722278583646812	-551.577766534606212	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617103013249025	-1	1	3	2	5	5	7	9	7	9	9	7	10	11	14	11	9	12	10	12	12	14	11	13	11	12	12	13	12	14	11	12	12	15	13	13	13	14	14	14	13	14	14	16	15	16	14	17	16	15	17	17	16	15	16	16	17	20	15	18	19	18	17	22	19	18	19	18	18	20	19	20	22	21	21	20	21	21	22	23	24	24	22	22	23	22	23	25	24	25	26	26	27	28	28	31	0	1	2	2	4	0	6	12	6	12	9	6	9	8	28	17	12	14	3	13	9	10	19	8	12	17	16	33	17	41	17	0	13	35	23	23	16	32	21	31	29	21	32	26	28	41	32	34	32	40	35	45	38	28	42	22	59	0	32	51	17	55	46	75	54	43	59	59	38	0	50	56	70	63	20	65	60	71	52	79	72	64	63	55	84	41	43	79	73	65	74	87	83	90	81	95	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	3	2	2	2	1	2	2	1	3	4	1	2	1	3	1	2	1	2	3	1	3	3	2	1	5	3	3	3	2	2	2
